,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
SPON2,-0.02446860915067738,0.0029848726323779477,0.08395994983071187,-0.018886373710075868,-0.00027683936722758013,0.032464288301363026,0.09844925628377413,-0.03571679988825263,-0.011001173523765426,-0.0031251635731921953,-0.061495610521672066,0.03271008810247102,0.03139644265678209,0.03778509085484515,0.04252859490720141,-0.017227567481587373,0.07458700675413679,-0.037699755106500386,-0.03235456581915508,0.02893790312501748,0.046643475837581376,
LCN2,0.00986168288132129,,,,0.014068668602152383,,,,,,,,,,-0.011220958238446705,-0.05512108700333324,,,,,,
SEMA3D,,0.04925944318084661,-0.039790151633038694,0.11387456919905747,0.027802860068500548,0.032203690472470126,-0.00028691331569584855,-0.013052104467484905,0.09495023223112511,0.03290494324413617,-0.028431047276484142,0.059962737220760065,,0.06596961848022169,,,-0.029802059323903493,,0.07131425357725342,,0.09566009370962135,-0.031159503495343712
BMP6,,-0.03038636706323874,-0.026407647913347574,,-0.027585541720755325,0.038028187799117534,-0.026497027435310273,0.0011419013821717759,-0.013963168545328917,0.026198402414679228,,,,,0.0630668671736341,0.0060589306893121565,-0.03655691103921439,-0.001252415986700127,,0.09836943997797243,-0.009484488093773698,
TIMP2,-0.08892560316386904,0.047483950096034885,-0.0024481470341904594,0.03657831463955148,-0.019201508342140072,0.07927201348416908,-0.06037995100511546,-0.20837252114056604,0.03947176681606143,-0.01864579756382095,-0.19025845742093647,0.04928451620959188,0.029695137883473294,-0.06605719129530552,-0.0061639476772485735,-0.07824633637175796,0.020178623207722256,-0.07645217891938097,-0.08428730464622655,0.028888707570232843,-0.011632981830242037,-0.08307060880178074
EFNA1,-0.09035422964290157,0.034862253292233705,-0.015519312356092968,0.0469606245969589,-0.02961137643869772,0.042872766727521286,-0.005217793103068457,-0.05607002521089375,-0.049275408471137046,-0.029898776753338074,-0.23880686954745037,-0.030336265755279687,0.040322185626216714,-0.018904578165419506,0.06874190925971338,0.05907907327805321,-0.034794764342343014,-0.09134391807014851,0.07224075073807099,0.06249186721494231,0.008592464613573679,-0.08737289698673022
S100A12,,-0.010655072720496463,,,0.004040163326937532,,,,,,,,,,-0.05873027809943469,,0.022399610424713046,,,0.007704841642879595,-0.03630072780806012,-0.07735213795279322
TFPI,-0.1369346401399658,-0.029384041820233114,0.06708913636181689,-0.0024874691144193607,-0.0198554011843409,-0.006670254608102328,0.03392519567526234,-0.10851269028188985,-0.03396628897074072,-0.04217625833646665,-0.010084738121475673,-0.12019117213554963,0.05113858348598341,-0.07668611735544129,0.01094542074991967,0.05161965328052297,0.03360865512207476,-0.04299216862359067,0.029322975229257236,-0.005338845548958989,0.0805126997299206,0.05089077266443568
GPC3,-0.043238505425863556,0.057444411026995636,0.015320640261507482,-0.04509018691315844,-0.009875690898844334,0.0546378835956487,0.008055251353907857,-0.06635951148474852,-0.04492172760817136,0.0023072174681521384,-0.06523239775363242,,,-0.019901456797534658,0.07646846318010143,0.11485782394362422,0.10361603830154534,0.07982787509222715,,0.07329077097098287,0.011487519747943367,
NMU,0.10364183801958878,0.03477896339077242,,-0.041039018733462405,,0.032964680814194826,0.013983936972507426,-0.032118194838127286,,-0.007904764616657399,0.15021153763925188,0.0128365457759958,0.11696601973856177,-0.037588567065566215,0.04634790361809879,0.06397722425845322,,-0.044066074098223926,,0.030196968019681022,-0.03342622199679833,
SCGB3A2,,0.01872482395222648,,,,,,,,,,-0.020041096632101723,,,-0.04821180357378398,-0.007871628141090867,,0.04737278415236756,,-0.003398021170035653,0.052024688609292935,
LAMB3,0.09749710428960413,-0.030614448134848326,0.03496105930368868,-0.0009132581380847901,0.08399335116785045,0.04926116957186785,0.07424698120335209,0.29289154330157674,0.08296521024541327,-0.006750754268727758,0.16426986096541346,-0.018905660490619897,-0.014123104574422654,0.032754311990083315,0.08588743077575495,0.024702838876645587,0.05616792624927484,-0.014524962050134479,-0.011407661687095482,0.08198558309645601,0.05110492948788772,0.24793351756732723
LGALS9,0.0701239109240216,-0.026994280631183618,-0.0016565434471138996,-0.0019707456094740067,-0.015701311970832434,0.004776634610338416,-0.06620754866460704,-0.12999973058611858,0.06984838487842954,-0.028886303915834122,-0.22043453677290656,-0.036393136194459476,0.05573973351749858,0.060643531541799855,0.02389404234157747,0.0864634328675998,0.003627977476767189,-0.06253686848715898,-0.040284074067077826,0.13321421526395955,0.03885347592071133,-0.08756380629646902
VIM,-0.2247579546978556,-0.08966425763723768,0.033603875506255154,-0.11194537561037794,-0.043146485600532615,-0.1087927112858799,-0.08183192827041987,-0.22420422818140004,-0.18214154107904365,0.014515747089445686,-0.3329020365401391,-0.12711869495697625,-0.02386084683753962,-0.009473185612235552,-0.05102184593657306,-0.23230645466883446,0.0546429358297967,-0.1918333681220947,-0.1845043717630161,0.012727791691620019,-0.12955044771853158,-0.07970818518813884
PLAU,-0.1884704151832359,-0.020400965338131082,0.01333296736014021,-0.016853642598618716,-0.02957616270257484,-0.012911603764678366,-0.008653866150321972,-0.09961184727300576,-0.07658658684744316,0.0016783998060997357,-0.15961879461400727,-0.08304751531920176,0.04267110345411924,-0.013624300924941338,0.06571970771953295,-0.004213189728652757,0.043116204549896495,-0.06017618963666855,-0.0677762467254122,0.03315236273386955,0.03686672131172413,-0.07414592916440103
TGFB3,0.08808805461026234,0.024000201994716214,-0.015862285610323972,0.04756868458128696,0.0005338428371395248,-0.007321532731480261,0.018487873199660998,-0.08239735785366349,0.029558655157160548,0.02319825025431066,-0.061701300625274645,-0.08120667346730491,0.03623362409709652,-0.011572188422952554,0.06318108338078515,0.03748838390015939,-0.05096249944150848,0.042176461810481486,0.07121668231602585,-0.009266027475176922,0.00584829601364904,0.011011861397996125
APLN,-0.28736089794651987,0.030297008412186216,0.05459473787218725,-0.057087674305007406,-0.020998385862513052,-0.07807334516532763,0.03211867194123079,-0.11330619390568425,-0.06570118889116933,-0.019964052781619196,-0.07306454624759798,-0.12267664385122662,0.04291104483759827,-0.026535672211825317,-0.008591337487041084,-0.09402336942707237,0.1048515439474597,-0.08702769360944841,0.04320339325267814,-0.09699742211672474,0.040719604168774515,-0.08961385159282449
SHANK2,0.38199194942696324,0.01708662332586662,0.021608548023187575,0.061581745625236516,0.1419304347080653,0.06791759294943202,-0.018678530297459608,0.1796656099333773,0.06590815817269034,-0.037746555140478505,0.2973215266148821,0.04473702093018749,-0.05062214425866477,,0.12162957869507698,0.12701770445293936,-0.028935795024832914,0.12404134545767932,-0.01374143654161619,-0.012430536298577415,0.19059210425766748,0.1617335918195741
LTF,-0.01787236695982775,-0.06527604571984286,,-0.08493566119034857,0.02382363613100599,-0.07230551508902158,0.0006579238429042522,-0.1646244103678681,-0.05063369509127869,0.017912854031416722,-0.27567738876738573,0.00806186237459474,0.017133409673267513,-0.005878748703978917,0.025035220462305493,0.001675330246030612,-0.07811421879517982,-0.02073427149433567,0.015621451009026285,-0.03701700081949684,0.02303243344392521,-0.0984966609658785
PYY,,,,,,,,,-0.04232161809457616,,,-0.0059081467146922355,,,0.02324925160015217,-0.03792405838307555,,,,0.0295701249685967,0.06761628320387218,
PENK,0.31088214524052954,0.03182136333494276,-0.0238877292740112,,0.08670133316432953,0.0693060028103145,0.045806480728428106,0.25596539840666194,0.10551242187660102,-0.02474759862354187,-0.051601423063107575,0.02657425098701523,,,,,0.05588258027930419,0.031980876348147204,0.05210152285663472,-0.021234708713480772,0.045695203096835044,0.11163437138615935
CTF1,0.017478821315616174,-0.01785747682416166,-0.012033384855500531,-0.028804547440354877,0.0305851941095867,0.0131492356448685,0.0056675635480159725,-0.07041244494433731,0.050581763908626565,0.031976583018117795,0.02002595392684153,-0.006079732386157018,-0.08076284666415227,0.07338962161523577,0.09119466369453884,0.050427049623078,-0.01170414225462972,0.03153723676798204,-0.013933087258127488,0.12660710347439544,0.01908518551757107,0.06516109924325547
COL3A1,0.03257275988671517,-0.05562560306203425,0.03136131052083091,0.10589915451146731,-0.07965519121647543,0.014397181408486243,0.02039857269772422,-0.08928596203429794,-0.1040468302541679,0.033439299699631324,-0.164461856451006,0.035740987924528185,0.03395319517899983,0.13881361971356235,-0.034949697728924756,-0.10014963231915655,0.11560482027886668,-0.0684077270327061,-0.025012472534405392,-0.06060131987940639,0.03681646729590909,0.0724459104914889
S100A10,-0.2167592529745444,-0.06088933442860831,0.02080750047447976,-0.06154846317727115,-0.03373057720551788,-0.09932280641103385,-0.1287264573690779,-0.19559681545887722,-0.15986676997359953,-0.0528818468263834,-0.30643212974749545,-0.12128272377543187,-0.01131665181997916,-0.15787988143502538,-0.08253531777274811,-0.17292923324787396,0.009447448002655541,-0.09586587921825619,-0.20753582456049668,-0.06365984507500747,-0.18089656733818474,0.05581724017237728
FGF13,0.3488155576029211,0.15172903973609284,-0.03852532969284755,0.09322705166471293,0.09364703037991297,0.0814563963724509,-0.003914680380807478,0.24064644722419704,0.10613741892636884,-0.027108650419371546,0.20231122385928188,0.18839637794707134,,,0.12224897808260368,0.10657126695697158,0.009521921250543103,0.08002477257860448,0.04608886660107227,0.07568547542895578,0.0707034561130599,0.11412002870190194
SEMA4A,0.15631030288120368,0.020783083909801357,0.02039116179089762,-0.007774299836642362,0.03142218394702914,0.07251832648765939,0.1273907089412913,0.14482408457486828,0.08955160020599302,-0.008885735545779176,0.1650473609479752,0.13140496893221848,0.12788785031392366,0.016342124691360718,0.04672502960996874,0.08828418127405828,-0.008424881126671122,0.030726062418915023,-0.027983283172052075,0.0610040236956777,0.10549813652538728,0.14574492919790782
EFNA4,-0.10397014004382601,-0.03952456088808574,-0.00959390581708649,-0.04987901218886129,0.02323626637400599,0.07236703878499005,-0.01653229936629753,-0.05524628956044099,-0.023793693174772913,0.00028794433524886534,0.040676788602308445,0.04327533786130175,0.08876903584841477,0.028120150060687632,0.06781373303446318,0.036187274082516596,0.11622015834136991,-0.04977694377148112,0.012004566280437307,0.008422414073555255,0.09123224172752328,-0.008205423362276998
HSPA8,0.12950657334695226,0.024533327378841674,0.016275545288497967,-0.009791748945563838,-0.0026773202436001045,-0.008160970503620087,0.039588963312401276,0.14964336559774838,0.10213893612288827,0.0019846202150202246,0.14551397918328873,0.12449407478016637,0.09409586065179706,0.12412074108636556,0.08364192114852634,0.08432736860647777,-0.08118549513032935,0.1505858003879324,-0.01776075871519796,-0.07840671937291967,0.05734318969366328,0.05621071058611776
NPB,-0.041156647631695915,0.0016727654232617968,-0.020491428801961278,-0.03376205175306706,0.01728034433781804,,-0.028158657272826244,,-0.052377833163519905,0.039666297651845615,-0.018798977324367066,0.007066641592909877,-0.018835360022793644,0.022260384377834175,0.07357518502378078,0.069935484611334,0.031467358969836684,0.15891280341844827,0.1202745467625507,0.08779036469041746,-0.02020299056432109,-0.0023849238307638927
ULBP1,-0.034406212981539994,0.0007236355473257177,0.04214477193466493,,-0.03453677963691387,0.013246530869837597,0.09458581614075652,0.057121067328617214,0.022819714525629847,,,0.03464371603789001,0.036021931393734594,-0.039662591408041,0.029478634918035734,-0.034801915781154685,,0.023747489433595097,,-0.012308465008096103,0.03038481712324632,
SEMA3E,-0.15587636529655294,0.04309312529195923,-0.005051195085471832,0.13400482233575428,-0.043674201749470794,0.008810388477697863,0.015762973971884354,0.0012791875526368913,-0.00784878172887194,-0.0031078102056726732,0.012087443188042106,0.040025487127518994,-0.0822592346943634,-0.01862315456650839,0.049330343229619614,0.12445484254113089,0.03567514240103794,0.029232485808480313,0.10340446500806587,-0.0067549999001493,0.010174563958512866,-0.018450511914760253
FGF3,,,,,,,,,,,,,,,0.1325586493906485,0.20669182729192973,,0.0024347603013995184,,,,
ADAM9,-0.13711684894748744,-0.022021409234898766,-0.03345897166945241,0.06687063830258415,0.011252270941442462,0.007802919717459563,0.021680900914976216,-0.15260812761558043,-0.1014950867321532,0.024012625370626046,-0.15597059838424057,-0.06760557419045615,-0.05199833243168607,-0.0905948997883388,-0.006381069345535625,-0.07050737579732809,0.07210624925428313,-0.1504683173405075,-0.0060139916234862425,0.05246468943193619,-0.0979068309880948,0.04013751752794987
ASIP,-0.006451737066912896,,,-0.03698381781776861,0.021126865135346475,-0.004845687080174224,,,-0.01544589977518832,-0.03558224550393122,-0.08526949725748105,0.015573409626587667,-0.04165439765998721,0.13011829994949287,0.07148708605708237,0.0472249933689964,0.04025862842619571,0.020834141283419694,0.03186203020086264,0.0471694718638428,0.011748378199231201,
IBSP,-0.006948726647882611,-0.007410000652312706,,-0.04212740477678278,-0.07885377907459495,-0.026165189462562338,0.0684211633089214,-0.031861611071921946,,,-0.24160648615391686,0.038297254869008875,0.05835582339747453,-0.013345305310769258,-0.05330539508483929,-0.026823373486748934,0.06597316260640561,-0.06911056828933385,,-0.0673354073037221,-0.0243496859223517,
MMP12,,-0.02674898651440775,,,,,,,,,,,,,,,,-0.05804302479096591,,,,
FAT4,0.021134902585392204,-0.023063865686304856,0.058264787258416176,0.03996371553631462,0.0018139557423631331,0.03894203672971009,0.04905317248475346,-0.07670875058113913,0.0407445720200598,-0.0065863459819986555,-0.049475313168225135,-0.021168688443328806,-0.028522244085271837,-0.04472739266375581,0.0896685417088013,0.07833896605826889,0.0051278279877869795,0.1267733830129954,-0.012603931062690938,0.0009610047287602091,-0.025923877277526503,-0.07695769040075369
MDK,0.01342477945047582,-0.02170468276511608,0.034420614382745074,-0.00819545014500367,0.0007057437828771648,0.02788973227954544,-0.0015772158605389867,-0.1781880328727584,-0.14096309296848655,-0.017690486551686316,-0.17811262153278803,-0.14377095676777232,-0.02098314122442921,0.03204573814335307,0.09449625668025115,0.07429806483842047,0.06641974709293592,0.1180216527826247,-0.017500962969255227,0.04277528130541216,-0.13827354598700736,0.15255650279212601
BMP5,,,,,0.027059218648446362,,,,,,,,,,0.11743489327839222,0.12532129373552112,,0.012995254318504422,,-0.01282095354638297,-0.019140128681605143,
CAMP,,,-0.013501561038508268,,0.02068256034340126,0.04089119710725623,,,,,,,,,0.03395362665074489,0.09448227178711503,,-0.038829285554953526,,0.05073064610878309,0.03819079242150081,
HSPA1A,-0.10222297900523214,-0.05381863742504227,0.02844996768782564,0.017472229321321742,-0.013746108562037595,-0.032536296777861885,0.002027137590164913,-0.16485421542786582,-0.14650709386488006,-0.028824367671938283,-0.004694200815400436,0.11128706918176824,-0.07062927356520754,0.04760757118822759,-0.018833812079425857,-0.168906083977678,-0.011942731489424305,-0.09603555388815774,0.01824915718157193,0.009737948692658425,-0.05806410013144901,0.0835894668279451
SOST,-0.03822866094471573,-0.02605507877738081,,,,,,,,,,-0.031091242961968423,,-0.069007910862868,,,,,,,,
SEMA3F,0.06602861689571858,-0.04975723125689975,0.03421080741026425,-0.0497817356796369,-0.02195364857733602,0.07558793003749642,0.03724709283251225,-0.07974463924323988,-7.90251835102435e-05,0.0503333576764402,-0.030627269362066258,0.05425001519021434,0.01776958345207018,0.0044168060235437005,0.031062841029341703,0.09580623933400494,0.08132902816744517,0.0216632248735044,,0.02025583242960767,0.058082497104323574,
ARF6,-0.1307839606296074,-0.0029984595460813895,0.040465602106003654,-0.02217378358264579,-0.021120685719426664,0.00035253673463458637,-0.04442377367885949,-0.01430632593967674,0.02036194859482228,-0.014441001299232686,-0.031766847973279104,-0.047025619363792986,-0.05425458806969578,0.11358898262288858,-0.04792655338646611,-0.06973348449409568,0.02588342429054779,-0.04394329171375644,-0.058084854837840684,-0.08822103378120517,-3.822991060867114e-05,-0.05461829456745273
IL6,-0.05001297633933769,0.006952096615337799,-0.03492462102675518,-0.013900125045343683,0.04838547647996403,0.017129526175833135,0.03989781349900893,-0.048194420082633575,-0.021146001670915886,,-0.1017275186007399,-0.008218595272400393,-0.0454784947105743,-0.020116866113926102,0.08782793979655701,0.03714645621411036,,-0.049010008497697065,0.009495822746440851,0.010982705913750246,-0.11038744009333788,
CALM1,0.3047007967824465,0.001938059378777906,-0.034130481619608084,0.013497112634943638,-0.016691190763628436,0.06007962034143196,0.050901174884792844,0.18969785056026098,-0.007135881689505646,-0.012489559773635603,0.3525859079262483,0.15234784892392766,-0.020447726850548027,-0.05596382767372551,0.03449304885772991,0.14678770425366608,-0.07143181363258573,0.20765585328105532,0.06987451937817049,0.0750029496273834,0.1881498575281704,0.19455704441160038
VIP,0.2967835446573443,-4.123646899433341e-06,-0.002118717155115867,,0.007282051656420913,0.022204803781596113,0.0665986363208285,0.15002309397386962,0.04616565250151832,-0.025220535511630508,0.13306595352798514,0.09290496105364543,,,,,,,-0.0432301474270381,0.016320146417693873,0.031963183357911325,0.12416991084602923
NMB,-0.23213769396986994,0.009057848349654958,0.029991154390847718,-0.020799063922590046,-0.03236679664215776,0.041339841203278965,-0.010832564608965364,-0.09928410625752479,-0.029869890280722396,-0.02668549947500314,-0.2204173522316823,-0.12314303874151361,-0.0772081775843959,-0.006538993616769848,0.06526966205366042,0.0865028236266453,0.002864114781161868,0.09921698199843182,-0.14101474697006813,-0.018884974623188826,-0.09550921904134611,-0.10522791470539683
CCL26,0.026592938919263873,0.022060704993053532,0.019218181090621657,0.022150264058439256,-0.027619775845328577,-0.026965592577337355,0.09948108486636613,-0.01844884804641794,0.0033139650584057805,,,-0.00806903566354995,0.10617159414089962,-0.005145650824822003,-0.013738871818425086,-0.0744678432490384,0.19345565011517252,0.022086541618963236,,-0.012150317897290503,-0.030539409235171143,
FBLN1,0.18297478785368748,-0.029423931984633587,-0.05517602316350188,0.03230496344083376,-0.02911619010752888,0.032960112748723576,0.006030537339520883,0.03460033021825167,0.056158976157735546,0.0004686115792362733,-0.02783697298085483,0.058565176739841726,-0.035926630855643314,0.08970143354761118,0.02930210200404021,-0.037422275615298296,0.03470186416655844,0.02712021558369486,0.016842042942846514,0.0575089570853771,-0.020086113306893694,0.06618918853521752
SAA1,-0.03342350685090412,0.019489983795731917,,-0.047317944847496844,-0.010943726704639485,-0.04276167662705901,,-0.09554145413099907,-0.015378166890657451,-0.026456427014787676,-0.14444408786628715,,-0.01529428484738985,0.08277547669346995,-0.04746193948268734,-0.12445496231584381,0.05811414300611376,-0.17362456144540614,,0.026401507733738037,-0.0016941532786265534,
MICB,-0.015985306121561536,-0.044259734408540655,-0.023023036307438773,0.05772839254810361,-0.01187964129142703,0.06609349203942215,0.03911885834446791,-0.07452540957011769,-0.013381869261443843,-0.008804481150397097,-0.004748331493917485,-0.028772905299566953,0.09551817710333256,-0.019711017156201844,0.04662179206814295,0.05663007184873507,0.05551182349007159,-0.023201916900418132,,0.11887910595764872,-0.010456909912032615,0.01926491433875071
MMP13,,-0.0430940101289978,,,,,-0.010865170874200771,,,,,0.06325830398701911,,0.02901106657652303,,,,,,-0.047394332808295296,,
F13A1,-0.11934070055896213,-0.08558376632663027,0.005969865317220057,0.02865138185036696,-0.0356628955022448,-0.03859054896135278,-0.002713945791440363,-0.046004277906209104,-0.015284554404666958,0.005745079130840571,-0.13359476959299624,-0.007657846248338327,0.014595785233583408,,-0.019321899763503732,-0.11937134917718627,0.10679293857702928,-0.14468698330126548,,-0.019210320887692395,-0.10656278894439497,0.22583057399532813
CXCL11,0.01818285073560807,0.05494115430326396,-0.009851495844446816,,0.03969187191325631,0.03918458419098215,0.10673992570915142,-0.0958534653291136,-0.029627720447738485,-0.03602826463481462,-0.04176168102805808,-0.02316355752294168,-0.037581655133732,-0.00704676822753341,,,,,,-0.007302039131706147,0.04575330329798412,
COL5A2,-0.038548485514887265,-0.029892149432899372,-0.024200545696877167,0.06930779721948485,-0.015210278908618449,0.013191756989625955,0.035062030177699655,-0.13032354750981479,-0.10831814702619987,0.0013499949043044074,0.009485852844390612,-0.16795011476094243,-0.047297838116208045,0.0344445156737838,0.07514006874976004,-0.018296185489237407,0.041653494358628924,0.05067341225306566,0.06453509648424154,-0.017410743989575882,-0.012964942774247146,0.08431235128982258
EFNA5,0.09014312378976955,0.012511056099686372,-0.024253533227521284,0.04410377429811248,-0.0028664536819936197,0.035381600285036285,0.033693054192506115,0.04075561810054761,0.033874086478522566,-0.0018673510664402114,0.21141602814153565,0.10831714193273727,-0.07459227740782998,-0.039569624443600335,0.06980155937879155,-0.04136379581533175,0.07313498335366314,0.061858307382005207,0.06365845666358247,0.07877568583095428,0.04720148861319045,0.21514016642116732
AREG,-0.02982119784874512,-0.047867326346909565,-0.06138926339466764,0.012256452013349508,-0.01852129112718963,0.01790608370994503,,0.08846289311068398,-0.043514734904147485,,-0.08113578543931273,,,,0.05773423841915207,0.05580873964371714,-0.03717950663953489,-0.0730443059291754,-0.016042283273445312,0.007094481589180616,-0.05811580713912778,
EDIL3,0.3597042663080205,0.012957277905970423,-0.0813323673748741,0.0243378295111948,0.02447789568859031,0.049053016925081606,0.04001401506591469,0.04649802968739348,0.017070189595725767,0.011126902599470355,-0.2704822703701882,0.008722475218159345,0.07399556491353661,0.01962325247829136,0.06205210655663744,0.056829408573698725,-0.07798771449284422,0.04258649683240238,0.010955272614404323,0.0596368150272562,0.1489284821445189,-0.11780194106923875
CD86,-0.04544454945855799,0.007601128560594124,0.05206944978071658,0.06067437953217866,0.008497421925648571,0.0006811085932187661,-0.029764017064080536,-0.06327707869913543,-0.03972863282141089,-0.01774335886481615,-0.07465580976267323,-0.0025306382017576366,0.009939266220829027,-0.041084444448914535,0.09613074945737168,0.05189820051832122,0.02579452886652671,0.018575847194287762,0.07675797878876878,0.00887170821969644,0.03020783800381225,-0.06264408892460777
AHSG,,,,,,-0.003854731080044531,,,,,,,0.1620181521709708,,,0.1109260231139209,,,,,,
WNT9B,0.006289672013278566,,,,-0.00022605774803843067,,,,-0.021474534183505336,-0.0018046750347595804,,,,,,,,,,,,
HRAS,0.041436699913430707,-0.002965496637440152,-0.05014823727578285,0.014462903426540776,-0.024631373302910212,0.04114867173120275,0.0351278359108184,0.08019456633780293,-0.0003217152943923505,0.020578381840661887,0.06464070211546638,0.08846144771636348,0.07399151537761373,0.026945354434480092,-0.0347970027362244,-0.014127673914267154,0.019056867877938102,0.06990201734756009,-0.025525030963722956,0.11004466120878066,0.04045986392497983,0.09632617991052157
C1QTNF5,,,,,,,,,,,,,-0.025951503396067794,-0.012059749831136642,0.024485255042847407,0.03996719578448938,0.1574868705783427,0.02532127156875876,-0.006722692652358677,0.09713999535140148,0.04460532489654207,
RLN1,,-0.01875277902356838,,,,,,0.069986832158345,,0.04531243486529036,,,-0.03700513731302789,,0.0162401732587942,0.005314306002826239,0.10775267418752887,,,-0.03724708034123062,,
COL4A1,-0.014645967808370694,-0.04050183548538608,0.035989119138718974,0.02770503180598237,-0.05127442765073108,0.04982847559966114,0.018599290151383688,-0.10898171748307768,-0.14488140792861284,0.037675482731141206,-0.08639127506872608,-0.04545422404962782,0.02172851072687549,0.05696525235987258,-0.004894436604036866,-0.028666718883603694,0.12339921319732541,-0.0801980284039633,-0.10826044121846394,-0.07896217095015257,0.08289126803009558,0.02189553454670231
CCL3,0.12430839192299245,-0.07697360765913629,-0.02511606951152737,0.05777753683711308,-0.0037431046247026886,-0.017213251132288214,-0.017020950520887475,0.009744461574275812,-0.08671023227173125,-0.05732783498663003,-0.24503924869870683,-0.0415198363110413,0.00014221444800943211,0.014968203041993988,0.023882032782870252,-0.05597456781088677,0.02245150303232722,-0.022371479792101336,0.07429210215193535,0.13081494218987055,0.02602334396501992,0.022873931877060195
BGN,-0.016138500993101285,-0.05745878577651697,-0.020840371571710394,0.09121706099113412,-0.08242003332802937,0.02351482289830227,0.04555045164361343,-0.038365947934304305,-0.0012878239687008346,0.03792261874742357,-0.09790632977385706,-0.010516124700538176,0.07175343059788063,-0.006032372261320314,-0.04327746718803149,-0.12242671636050975,0.07790384611554345,-0.08336643071911515,0.06595954568764283,-0.049442210460609044,0.0732851377527487,-0.01527082903934847
RETN,,-0.05057525662431226,-0.026012297497059036,-0.03022858242558821,-0.01253996960747615,0.08394394093213406,,,,0.0329289273197886,-0.04759233721752702,,0.03398776454700302,0.0331289434026767,0.19354278624457036,-0.01611096869052141,,0.0037552078549560417,,0.027164935550413515,0.002262544039363622,
S100A9,-0.15431503251661874,-0.08958459647379859,0.0178840616766021,0.08757816129946101,-0.00959052396429908,-0.047200430922419295,0.043198820786909495,-0.1375173205228476,-0.10836271007644038,-0.021458863988074006,-0.30201503640550736,-0.006422458680114801,0.016269631774993718,-0.04528883926972867,-0.046810932357421925,-0.10098495489997769,0.059530116747709486,-0.14310678304088273,-0.05753098542511444,-0.11938179115342454,-0.08169556403451401,-0.035271314711087964
HCRT,0.08819263077626953,,-0.04457030106191018,-0.031146844538562896,0.07157622195226243,-0.021719342634069792,-0.008909423863063835,-0.052403865247603966,-0.013383369150663628,-0.017449430596273376,0.06986097829082899,-0.00939261317224962,-0.031556919745271625,-0.022417488596003184,-0.010331591857034387,-0.008950572880754872,0.13355742003641946,-0.00021242867891874421,0.009862946249483908,0.09404796986095632,0.03941872496869982,-0.0028481187514766415
FADD,-0.10344955014124832,-0.04941546606797228,-0.004635044245375622,-0.015062988786513238,-0.02256013655855844,0.013465904948970904,0.05290251580537455,-0.09915823798356808,0.030607718746748187,0.046580171498883556,-0.015544330416802508,-0.02719924681013624,-0.023839909083171972,0.08113365955171493,0.07428329815993141,0.07228413064814669,-0.0036674547251618846,0.02026932731497107,-0.006863478502044119,0.1043292290822456,0.03896642100877625,0.053164229873515795
ACTR2,0.10796796564221352,-0.006835036730834381,0.06900729803215316,0.012677541450910183,0.004998918444263042,0.017711817450098487,0.021018669211916963,0.010306457666114297,0.020435434437489696,0.01926864358773451,0.042843853492483715,0.01822970013376039,0.06440797555227037,0.0512602123600449,-0.0737876526670236,-0.06823195094160046,0.025317794108441215,-0.09742268791157109,-0.05745353736609495,-0.09387458416552612,0.05349235092453136,-0.0680221488848825
BMP2,-0.1770874907702747,-0.04232829723096559,0.11026149427007349,-0.046525137779121976,0.026746820419942006,0.01216160344344256,-0.05019612734867046,-0.03776151449374367,0.013764511601021545,0.037753201138738486,-0.011956215164747054,-0.010637338900918796,0.06114409452669422,0.018860449624798447,0.03785320086398578,0.061659112955129054,-0.012496080889072827,-0.0010582129642656697,-0.02881650374320356,0.04273065441434064,-0.028900583976285577,0.011014114145282413
PDYN,0.4203941739545886,0.08735002314082048,0.0032454908474657085,-0.031137463144891152,-0.0009899436933849504,0.03606929657231953,0.07801099678498133,0.2861471874989403,0.12102233194622886,0.047672195497913135,0.15992307409567727,0.1303994887834478,,,0.06336119230358171,-0.013161251709080873,,0.10169374613285852,0.07718952440813648,,0.1259285301834144,0.12085579022069379
CD55,0.1428072161815316,-0.04663455433721114,-0.05138790364033544,0.07283235829584564,-0.010952169358017782,0.00390838655322654,0.10163254155724236,-0.08858510496986281,0.07013552098680136,0.04811539790273105,-0.1642948718821549,0.08760028129514935,0.02510100571329312,0.15389946791654302,0.026558655222137427,-0.019633980431667357,0.025467546831677387,-0.03602188237544188,0.04796577176725731,0.008786541453205137,0.09413602227384874,0.05165015626927213
OSTN,,,,0.10305829415943911,0.11432765864838737,0.037887524693764454,,0.039093488394266955,0.025955769767578945,-0.015693940145354815,,,,,,,-0.026931954571874916,,,,0.011053671249397492,
PDX1,,,,,,,0.03894710251028242,,0.0011947408112960559,,,,,,0.1024832623013501,0.08338729921080988,,0.1327933519081227,,,,
CD6,,-0.022047492302691884,-0.011614654287480996,,0.011918846604820668,0.003601403271835947,-0.029561163555919333,0.06998026175452007,-0.035994419429714986,0.0483044532037321,0.004659882270453449,0.04897632208680326,-0.03815060571545453,-0.06776602223805346,0.017262494453626726,,-0.03462973101599203,0.01244460241678118,,0.034135695921848314,-0.01830159439320986,
