,UKF243,UKF248,UKF255,UKF266,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
RGMA,-0.019771893661172886,0.034440742314042976,0.01261556519993354,-0.026848755786578284,0.014076223146423995,0.018031734373235193,0.07398286296062966,-0.15027336510604763,-0.0619341896569427,0.055131852298762565,0.03319185764642249,0.08699714462589382,-0.03935808214308259,0.05250912895622916,-0.00840158495090433
CLEC3A,,,,,0.02454618960830273,,,,,,,,,,
WNT16,0.042963594988504564,-0.003978124560256039,0.002330042417738905,0.05843210082795054,0.01889233422121475,-0.0022916287548638845,,,,,,,0.021779580894941367,0.04856674029885262,0.0754304597216724
CX3CL1,-0.023161693659111405,-0.019558241329547688,-0.03338518353448049,0.02338338256464169,0.0012657443061812647,0.002402262902113568,0.04758411693553118,-0.08703892628054104,-0.04842945663699486,0.049389249468450004,0.06515072005820845,0.07827889849203268,0.022239203523891034,0.03916131931480719,-0.014381569801130832
FGF1,-0.12135794818259886,-0.03180796828729738,-0.07301089544994048,-0.06475224186276836,0.019034273437307413,-0.034739945720140976,-0.008053514414576149,-0.12332839968983467,-0.015371555348356882,-0.08212848381803733,0.04303711709209959,0.07507030855517721,-0.10792110198806885,-0.0025865797741199082,-0.031870111045688106
ALOX5AP,-0.055191024448348835,0.0219741043909631,0.030975990093225696,-0.01367770287867764,0.04590366082169764,0.08126002372288096,0.014106487311421544,-0.03233164166595547,0.035460397356547164,-0.03338780579104205,0.007396463493345214,-0.05907300231074301,-0.0020332207838946537,-0.04134661388326992,0.015856918980673842
IL1RN,-0.00210005779592286,0.005688592056692351,0.016691224517037678,-0.01982221748224334,,0.049536357806344994,,0.0453238061471752,0.05968179045592786,0.06659317702251172,0.04227973367407618,-0.03891343854803253,0.03311713468062744,-0.001889925290057083,0.010211115845943865
PCSK9,,,,,,-0.032304054973129145,,,,,-0.03132644855643581,-0.0027477322702270366,0.034787348818742264,,
NPW,-0.02152058114614711,,0.06194954361767124,-0.0205328426578736,,0.04228374324533589,-0.034005466134655896,0.11926290972085446,-0.04728109198602679,0.04700158568940563,0.05071457488486239,-0.04567569038331614,0.05567954490304683,0.08013621853751014,0.02945832588326001
CXCL9,-0.05468377437870607,-0.030763695165486174,,,-0.029212744878518562,0.06671595744983935,-0.042189999515613474,,0.07399044648474525,-0.0029120937741903287,,,,-0.006458043825134198,-0.05367796210842481
ANGPTL4,0.06090776946809317,-0.05084937298175963,0.1508640109974698,0.039498074211858976,0.0628752077042391,0.006783298315674145,0.10633723109179666,0.10170374289758316,0.020605282401893788,0.1247006847513821,-0.022297248447069054,-0.11420923732111417,-0.0010420753677612361,0.05492409035311498,0.024977858097236048
CCL11,,,,,,-0.02438295010668713,,,,,,,,,
UCN2,,,0.013619659498495367,,,-0.04494299403640729,,-0.04199495003460774,,,-0.06090586755523786,-0.0693247961084274,0.06862631931515736,,
OBP2A,,,,,,-0.019504339675090545,-0.03195349648292936,-0.05111571164865362,,,,,,-0.005316112979845385,
COL4A3,-0.029629297493990923,0.01636462292779666,0.06443999825606833,,0.0019732275148617224,,,,,,,-0.021643062902001332,0.04427613617169734,-0.013583771203280541,-0.023144555793750635
NRG3,-0.06956637185565669,-0.05782977685947344,-0.04162253598745505,-0.04136402241037393,0.03291605280131544,,0.04375342378510212,,-0.050940028264531236,-0.01950035866676347,0.0315327107261617,0.13531685639402743,0.007834787584456713,0.0711215790496824,0.060908020274280474
IL23A,-0.005488160678239281,-0.02493925856697827,-0.013045241479447266,,,,0.07841810380976848,0.01940617956789777,0.027112706028965032,,-0.04208540074902356,0.01816583851400088,,0.117067874563626,-0.006522048610713082
COLQ,-0.01077234201620274,-0.018445721385520947,0.02771268981111136,0.0720251547976093,0.06051455246274464,0.045157705561978644,-0.03658759271718774,0.12172780677652839,0.009363169479548733,-0.016127104552664914,0.04446645469175529,0.13337225245448187,0.04210686993260053,0.1080151386680278,0.0635737608608992
SCGB1A1,,,,,,,,,,,,0.0684354164266092,-0.006214451628188588,,
TNFSF12,-0.006021301841254837,0.018099278968454268,-0.03137879953966137,0.021922437322098358,0.056137091793425756,0.0321042289463229,0.01859798376837532,0.09008435884313402,0.020805969888355532,0.030046584211089713,0.013069696867809656,-0.026736700010614702,0.005370125393154772,-0.02294680670780049,0.0194080564748712
DKK2,-0.01745655152537421,-0.026122679907274342,,-0.028319917083749428,0.0692908216685716,0.003120553996356315,,,,-0.026897211893065546,0.03327392287354982,,-0.044892261390381244,-0.03541068057680102,-0.03273016806306345
FYN,-0.049355303566471415,0.01744253379973648,-0.0968892208655622,0.023736109211431815,0.01698608458542643,0.08999526002862594,-0.047169043227490534,0.010065478918743142,-0.07052609381576125,-0.02012256967346545,0.06658743023357339,0.12297778039736912,0.004026480738440206,0.013874831840269154,0.04206445276193885
ACE,-0.01859024527160394,-0.03800018684494049,-0.03457155190888076,0.009353625547224707,-0.022539092857201983,0.016814519595914238,0.06629794217457355,-0.12042410791105065,-0.057321908884135526,0.09219952229260363,-0.010553756593989404,0.11341203866456266,0.09620383891542114,0.05290966550301098,-0.042170622647998784
IL18,0.0437243517747647,0.005555057508699223,-0.047117219961558425,-0.03261439436649178,-0.022745205960839426,-0.005772020795680615,-0.06398475847147302,0.03878894905084328,0.011362640295407081,0.013098518942626257,0.04783260539150748,0.03265072130870663,0.003358759485428899,0.05250423148985661,-0.00747239008765288
PPBP,,,,,,0.044895204134248946,,,,,-0.03437014558549603,-0.0019095145950147013,,,-0.021639716136665738
CCL27,0.06169243878538433,-0.016540902911547594,0.08829123188329532,,-0.026574801787678022,,-0.02940372308103922,-0.07094125944423715,-0.00869910610191551,-0.017431519164163183,0.03054616204525028,0.033822154401982774,0.09313552847780393,-0.011177229520095281,-0.04004464062878327
SERPING1,-0.040545011687555324,-0.025069537971461216,0.05627911228673584,0.025019677136196357,0.05986455860822474,0.020631002168797735,0.07187580800640185,-0.14567473654969654,-0.09494074587935826,0.008985773826848764,-0.008647589462150437,-0.0594279392757614,-0.05761052909335648,-0.017412406311195953,0.05340187619413512
AZGP1,0.052126503452095886,-0.0007275887113383716,0.0018018685096977125,0.02449244535064466,0.0098470297731632,,-0.006812418877043128,0.13228129752292037,,0.06324754160182076,0.07746186597027481,0.03186533721550924,-0.07516193808190649,0.043190310751131875,0.01577880701775258
INHA,0.16038834784138598,-0.02102662279470205,0.11652491584807559,-0.02614275505356647,-0.0409436797589932,-0.009307064988860362,,-0.07947654812632117,0.15171881242474455,-0.0027436374424899997,0.04560715316204463,0.011650542726237724,0.013244933185733004,-0.03430269008450364,0.05273613541269675
SEMA3G,-0.03287705301466232,-0.048240974544871265,,-0.0345971106261233,0.011658586657789616,-0.026883170670052407,0.18711849669465344,0.040414510843102054,-0.05859233537110577,0.12609455976829628,,,0.03585665880532297,-0.042190398858999126,-0.01174664640871099
OXT,,,,,,,,,,,,,0.0446623421560807,,
COL6A1,-0.0005240167690449861,0.016178246987195433,0.03973644414803188,-0.014515923404824348,0.039283522666816714,-0.05075213180292846,0.02876407765502286,0.0720296018231,-0.017018233894689556,0.17883893685039218,0.011766666157867867,-0.137210078071604,-0.01286013223076738,0.007938195641846706,-0.024956895634636007
FGF17,0.008430667439522097,0.05996702550023784,-0.055784567771284654,0.027448462054403832,-0.02651943304072344,-0.002216773837280366,,,,,0.04041695162577788,0.0665280521655119,0.011515467514115047,-0.021877675250717613,0.07902911814992206
TNFSF8,-0.03437855381281548,,,,,,-0.035956732640741666,0.016480422798656438,,,0.04528964184151291,-0.019747801685586267,0.04003483545602937,0.04223002326137795,-0.02436808049065808
FGF20,,-0.032827148790270426,,-0.017328845095457922,0.03624672446000172,,-0.02537282862171441,,-0.012615467747530187,0.24354713549716156,0.010541003913692245,-0.014908366638824142,-0.03109039865728133,0.026901700871783178,0.010459746217399573
ICAM3,0.08597036387628172,-0.003004857031260486,0.07692783984886964,-0.037100156135227415,-0.04576889357349929,0.00035662782619672213,0.010032171623485974,0.008074519407968567,-0.01613902650091564,0.041035547542757345,0.09368251762825844,0.06113669375944963,0.005543462702594333,0.038351513840279135,0.03722756540357312
LAMA4,0.011233313711333156,-0.039866713642589924,-0.09010245720223346,-0.04917178553735362,-0.02309925004093101,0.008564712711366575,0.03859282026357222,-0.058082503039006805,-0.028687790061415558,0.04636021070649753,-0.021337974000177003,-0.03178823728914281,-0.003918505985455236,0.02663774212029335,-0.06043644160092822
INHBE,-0.020812164762179394,,,,,-0.023977459711631018,,,,,,,,,
DLL4,-0.01190363283313475,-0.042895488757396634,0.030014976096556463,0.007848695759026823,-0.012120729669358824,-0.02687699681629455,0.07142876844770829,-0.040450725796868654,-0.07386785254687207,0.09176919399092034,0.05778255139274626,0.06580637017034895,0.044428304400185185,0.07804352624998932,0.000546460228167817
SEMA3A,-0.07345907310366367,-0.007896093257151703,0.032248490864126456,0.0260922767075073,0.013467553378837793,0.04033563408207967,-0.039789635582407924,-0.04093433968451984,,,0.07639679388536706,0.13256744948761504,0.05816595171232024,-0.0071909021322309466,0.026717552815590493
RLN2,,,0.0335311533213058,-0.02035732544302881,0.018706071721900832,,,-0.023793493701863233,,,0.04301820579703528,,0.054587400704332795,0.0074459828093388315,0.07500794747314958
C5,-0.009455718841100183,0.054374469215644386,0.0181137441352822,0.031396823975174085,0.03167476568681728,0.04696564283602796,0.0033667410965526326,-0.024088748137392535,0.04057246682365946,0.018925764341850435,0.05728468552453125,0.06839169138062426,0.055712874545342676,-0.026718923140717492,0.02949577134931691
COMP,,,,,,0.041774742528410104,,,,,,,,-0.03119112246656255,
EDN2,-0.04649502723579427,-0.01868859854224086,,,,-0.01900336793455264,,,,,,,,,
C1QA,0.00015846205446401845,-0.03039100470285212,-0.1310900505784686,-0.03121300450314166,0.028864346276380348,-0.02763174973502715,-0.03669328929603441,-0.01649864352258571,-0.047265396656077874,0.007381028832792882,-0.029229061043655528,-0.015132030636742035,-0.06434597798834851,-0.018960352171815655,-0.07349529642444558
UTS2B,-0.021744398208480856,-0.019998907147050545,,-0.015153274395529149,0.02490557317209752,,,,-0.05855069322060884,,,,,-0.0117297241283762,
COL9A3,-0.0028784418293141467,-0.06288811045173796,-0.06493461020118584,0.008014359756515071,-0.006789195239850822,0.01109272704586035,0.03423750465886238,-0.09494593743829141,-0.09079067816837771,-0.059420356667895004,0.11991993942269177,0.0860763971764029,0.01380195025127329,0.08053962097242783,-0.03398584228324469
DLK1,,,,-0.04147458646162331,,0.03320116213845718,0.05315905750366568,0.03776582030353612,,,,,,,-0.04766773935952006
HGF,-0.025025159932932774,-0.03504697681170526,0.026224202924668826,0.03328350812059085,0.03438799036799561,-0.07525428922393533,0.016629693050642224,0.014415882778226908,0.012858937863651653,0.022633622365180545,0.022746006012392756,0.010391207632986947,0.06740677720687821,-0.00544629278073699,0.008148483540723797
GIP,,,,,,-0.025176087954895367,,,,,,,,,
P4HB,0.1080775739037512,-0.011727284547780038,0.12130110150960872,-0.007676187973596547,0.02926197267325166,-0.016697570118450692,0.0425940010286329,0.012424769024821576,-0.10363244473522644,0.1626174195667693,-0.04727635780266552,-0.16770411993409165,-0.008951588482004776,0.005588853681791732,0.051653428862391264
ADCYAP1,,-0.036556238396781765,-0.05944669630020193,0.04951352655296468,-0.03784091137493844,,-0.0015838324309589023,,-0.050814670985167336,-0.029764597958044432,0.010629280974114414,-0.0022493184963246864,0.131627204296198,0.06288235002689463,-0.0436718968814307
GREM1,-0.02036140424483859,0.025456143997584217,,0.020764337800896093,-0.011258592281589984,-0.027531637386040794,-0.020342827109932654,-0.012146229635093342,0.03556503745493686,-0.0886924262773716,-0.026475810886008828,-0.061920353349491974,-0.04984527881372954,0.05911258002439244,-0.001485519940949469
EGF,0.000689594250243004,0.027644989091667984,,-0.02425085513943977,0.0437449334397723,-0.024782388634609617,0.08150625583350979,-0.011407595198464876,-0.029748126395146776,-0.037824538928897686,-0.0472731048659688,-0.031599668891179274,0.06533176756745482,-0.018196484308401664,0.003830007114520168
VEGFB,0.013711888833159087,0.034951188306994556,0.08163334556746125,0.030405300173676108,0.0015542930279304863,-0.013970726127541864,-0.023878351068596385,0.10545797019448722,0.026728957315134853,-0.07726583131714207,-0.0273422357345248,-0.08716623172952681,0.017889885643232937,-0.004833703847896957,-0.002713786732182547
FARP2,0.04477666850495039,-0.018372577647637174,-0.02935987133677724,-0.022236583963367234,0.09658766648300994,-0.01743817619898868,0.04619780478457144,0.007020411925568484,-0.014368089566271721,0.05126890409649559,0.08784616208177634,0.10177298783839202,-0.00853737327019122,0.08072596496111721,-0.03263356481112791
BMP3,,,,0.10311550019894686,-0.029314526725471895,,,,,,,,,,
IHH,,,,,0.0912831381272676,,,,,,0.08336058415547087,0.01105740681329504,0.003721630988427618,,
LAMA2,0.13360753480720464,-0.029891236386560705,0.021020086638714415,0.047889195440512025,0.010931680269581311,0.06817675319606034,0.0629302945170095,0.01339777981331654,-0.08177080361008222,0.04444990589851136,0.02001224257713429,0.029437069284490067,-0.02626935728892737,0.008923359575876037,0.06369936001870048
SERPINC1,,,,,,,,,,,,0.08056993057063065,0.08565228445119526,,
NRG1,-0.026671934224624917,-0.034684330612537055,-0.03822930852859573,0.003009211268032394,0.02290609753732792,0.05141411803276329,-0.026223796620332585,-0.04429419975551474,-0.045365666498044036,0.01697027591909531,-0.02556059681856197,0.02565076575272203,-0.023000929569246247,0.03897606204520853,-0.016381059582335142
SPINK1,-0.011921383821661382,0.027025363517834224,0.03970417537963182,,,-0.019910559038653138,,,,0.20250858534706856,-0.027979676869066796,-0.07549859840725343,0.002118855168833522,0.02657324363259717,-0.025965102053267016
EFEMP2,0.03024489284387008,-0.06415103675173706,0.04308559637408602,0.012141673747236443,0.04108114531010422,0.016265136109308895,0.03102246617953857,0.12243159510007007,0.027479897858245454,-0.01163530685461226,0.001337702752964328,-0.07499581163109185,0.022982954557162576,0.012651058500966919,0.004344002490646733
SELPLG,0.008362051798946677,-0.02015470640611653,0.006060464737423155,0.014568956498797709,0.01937510281768146,0.06060974704764783,-0.051535554722230675,-0.032424786829235684,0.02296147419664657,0.0798114464789999,0.11059710902333772,0.07393086181194113,-0.0423069841228017,0.021701790643494007,0.035963911626678245
GDF6,0.07005820661731786,-0.03172531500963606,-0.05899955190552704,-0.030239526773373965,,,,,,,0.10901020133161243,0.01043961442109487,-0.022896326886793546,,
HLA-E,-0.036436951127965245,0.028395015303180848,-0.06397833453771061,-0.006119052337257862,0.07056975646408344,0.0382461903144215,0.024636224900049658,-0.07692193649350387,-0.009326270499473084,0.061287406662710014,-0.044258273468928154,-0.07945798004296437,-0.06756168267675985,-0.02734869083017492,-0.054458231664406685
PTN,-0.0807442596093722,-0.04560210578688906,-0.11080146195283475,0.0013425278784800303,0.0034303613236807604,-0.048465149683710955,0.08622486279901377,-0.01328703342606923,-0.030564390616257427,0.05034477926177279,0.03336800187753284,0.0076626048583529165,0.0253606558061208,0.05115453586606953,0.006975341491081375
CD274,-0.029321487731786115,0.0448538689513316,-0.06622352632964547,0.009271097117476578,-0.027813604679961978,0.01286748240989877,0.06782446669622613,-0.08467117401370829,0.02333016659430936,0.023842345377840548,-0.0014739381734597157,-0.026270069384955415,0.010385992941528532,0.04046881512279732,0.13515686718406414
FGF10,,,,,0.03766536384924736,,,0.08169739376605509,,,,,,,
CD14,0.05734999910897187,0.03847356663126987,-0.09582818129681432,0.0043349215611828236,0.0633349147778618,-0.011472192334664824,-0.02639351029320132,0.016682126156166228,0.013182251794913658,0.044160516661241454,-0.0005946127893531836,-0.040520718702655716,0.007375776164306305,-0.01870239775343648,-0.0436216734768543
SFTPD,-0.03498781463895584,-0.030154775464787714,,0.07856450551792746,0.03754453751846016,,0.06206784221457771,-0.05262040135689298,-0.008859845427045217,-0.006299312042274256,0.004193131189749461,0.07776349108726359,-0.006357097337367139,0.043004994373870634,-0.0057102123700986124
SLIT1,-0.037340854279946954,0.02485395025022051,-0.02206217101905221,0.08133417268044875,-0.03202417897265915,-0.022505871163139592,0.0011137340232605156,-0.06424860431750477,0.004419985898272067,0.041188240976331086,0.006114488556104074,-0.003347465879285374,0.09294773323882166,0.06735420952477672,-0.036968979621561905
LPA,,,,-0.01515327819451543,,,,,,,,,,,
CNTF,,,,,-0.030174926362622728,,,,,,,,0.008940748813052422,,
BST1,0.08025028801081358,-0.017298799688075264,-0.005080021395029875,-0.024400950049231433,0.06469222641433799,-0.022096250445279884,0.015927811030670952,0.09452314638036971,0.008083037063768407,0.039268925004121144,0.0577395681605469,0.04246898416363743,0.04382586835242251,0.06628269020298237,0.012316397933783384
AGTRAP,0.006300849070577508,0.04013492650501023,-0.0011075510084341254,0.009459213404658526,-0.003438452751161898,0.03816153407114697,0.17945156314256303,0.012192933053719268,-0.024442685985718804,0.00867085193131591,0.05608488591590214,0.04812013855354638,0.052091410095109286,0.06429729097900637,0.05295653428451642
LAMC1,0.028564286167766035,-0.050763038634654284,0.01019813254834699,-0.001705286637245359,-0.0021494710930508427,0.02503482568207933,0.07985432585296413,-0.10939486559140742,-0.03304192176191253,0.08645851598084014,-0.00839503331192263,-0.07229128072255804,-0.001633442222036904,0.02397895758852969,-0.0010868003890179936
COL6A3,0.10616334910791253,-0.022912370049230617,0.06759133063971318,0.005858853125634197,0.03653217151861978,-0.04400613249353882,0.043588095672838764,-0.025856633795074274,-0.0062718216945613125,0.10700267565031764,-0.018577331456226434,-0.0765323904409984,-0.02005803889571168,-0.0039025963756101757,0.02499249713644068
FN1,0.08631401624947424,-0.04124521265635916,0.10163478736678602,0.0041553438765532195,0.109693725878046,-0.044604974953881604,0.06218354882731726,-0.15258110261534288,-0.03310627478912699,0.1406024341883659,-0.04393380900875973,-0.1387722534626393,-0.017257716073143088,0.023944713053087607,-0.0014840422287825147
MIF,0.061644027908767725,0.048462393620016704,0.12915270922821195,0.008575552203607858,0.01548321731061432,-0.009651490363272014,0.07243285753372565,0.13315980094368715,0.07224248772620921,0.10028138029733759,0.020212518786785465,-0.010291234222344554,0.10840681710756649,0.025988385153285016,0.05822923023070797
JAG1,0.014871463716296569,-0.09600307187770535,0.05018974859985361,-0.009219268213906675,0.015553584374172905,-0.03882804843361052,0.1111233053935841,-0.018308515542664362,-0.016805980550836316,0.09596700480742702,-0.04858586823419035,-0.027223981602971698,0.014541633576625078,0.04474718479227063,0.027915770931325426
NID2,-0.010976655796033498,-0.04888624513841974,-0.064442104580641,0.03497891116833883,0.04269900406919891,-0.009592314250210655,0.09726692429302902,-0.038057435159055776,0.0751582295875936,0.08241126252351819,0.006026911748894488,0.019581060707401184,0.029235857126123276,0.028111653119841287,-0.021985319030693732
EFNB1,0.013083975486193286,0.02543057106962106,0.03131948685900497,0.013181505709102391,0.03249390116754082,-0.01251814045460603,0.0026014349001675847,0.048088603466154206,0.038883529333006886,0.05737443937325674,0.05134487001057267,0.08598889948212544,-0.04590968119512705,0.059379274993211974,0.04894230550529191
COL4A2,0.0046968158894286766,-0.04446090675626404,-0.05081286918935083,-0.001631883408696402,0.04672651894687231,-0.006663400264028402,0.06162657777307186,-0.12504856728796196,-0.015600553899968457,0.10971403333267823,0.004287475865600467,-0.09010910392493597,0.015935968145153814,0.01744534978147405,-0.02083402895954681
SPP1,0.03197543487831919,0.024739957942818035,-0.16078399743023872,-0.03970359180624282,0.018694699798785717,-0.05972699428160466,-0.044221884256391106,0.12094728826960133,0.07330748275913956,-0.08100660676476873,-0.02388942726084982,-0.15667138934784133,-0.000582445791896627,0.018693889881022885,0.005254308396572698
PODXL2,0.03144814859435141,-0.04040456819082393,-0.08428475906683856,-0.02414588839490526,-0.011096578221222666,-0.017141611544464908,-0.04421777783400138,0.007376506945467837,-0.04297256216929438,-0.03207693904851079,0.04203649884132105,0.060862764935687756,0.08511884299823821,0.008913028658141729,0.026989018787593383
IFNE,,,,,-0.016038461618244803,,,,,,,,,,
FGF9,-0.04445100280239104,0.012741327895611446,0.004681927740768823,-0.026295655591252742,0.018949684533993625,,,,,,0.07580189841015114,0.05997659591973957,0.06558873407697098,-0.02394607439812668,0.06359458862970553
ITIH2,-0.01594571851429278,-0.03158530199012125,,-0.008903784964107252,0.0690114261783197,,,,-0.025241980195191638,-0.047619741943436884,0.0013096481987707944,0.11001019489661178,0.06264070104979486,-0.04789925046056314,0.0284419203297176
ADAM10,-0.07470566256248584,-0.0016745858892493644,-0.06670478540410273,-0.04338307419574262,0.008326419639246688,0.017813829893571432,0.028234302959994267,-0.018134523164931693,0.13612947023607305,-0.02830633130412757,0.01691096413880635,0.03501966249082086,-0.0015521190393984435,0.013575892847050403,-0.029615190684504557
CFH,-0.044088018417467914,-0.037497830787685774,-0.09127981952104917,-0.004477840891091295,0.023365617939534997,0.03698751175992438,0.030852758930038058,-0.07971139388892044,-0.05653733325072733,0.10721625284466528,0.11338783754119877,0.04695151742245539,0.027420827885102115,0.023065498160399715,-0.002953280031946723
COL4A5,0.004527291018574673,-0.010511872566094815,-0.11613202203509149,-0.05229842028764476,0.025229710120431483,0.02528227380857192,-0.017163468167569005,-0.0033348182909467114,0.05411160438186027,0.06676941094014431,0.05155140979661258,0.11508100329744424,0.00047942385256478215,0.07825235452031634,0.029999017722631575
LTBP3,-0.03127001387168482,-0.04708794027143413,0.012670346230883232,-0.048904053830409445,-0.0013679522097493125,0.04457192157828719,0.020086268034160613,0.0482966721216519,0.03376013595421659,0.038676332838976576,-0.017434388647485654,-0.06894614633208432,-0.04737587174526411,-0.0012952090617673717,0.05011967630087407
GNB3,0.00686287241519978,0.015647616243370594,-0.03902707911154878,-0.04291995802425707,-0.00983629273676046,0.022874270179450283,0.08584112534041573,0.1002575015971723,0.08527255838734182,0.10304698741883103,0.011134943208017244,0.062287297615050204,0.02511480864756277,-0.0017968574781413206,-0.05062755983863441
COL6A2,0.060633585749299716,0.025600170371830593,0.0983090071959853,0.054331657320795576,0.07966058805042277,-0.06844097492915864,0.035047215316875525,0.012504398961985455,-0.019156329071712934,0.12677013726624298,-0.009003641537648705,-0.11555454204732074,-0.027527772326551476,-0.007273256256636713,-0.020027684240027297
GDF9,-0.0532793664990402,0.020464614435058016,-0.06101386007854601,-0.006267999150898915,-0.01949797029639062,-0.026512351645652688,0.034329926928122374,0.1362391902394315,0.06769743701620644,-0.03750546885306232,0.07235187590953832,0.16237592490121958,0.11793858703501141,0.01598541502095834,0.06996231500599967
NCAM1,0.00904638284217668,-0.012444163315783675,-0.06360682253259915,0.029293130846083145,-0.09384814268500966,0.01174054622857684,-0.04715720348844227,0.115762391597366,-0.009092381953672485,-0.0933214985870441,0.09037900394473407,0.030495619133799706,0.06205993442288355,0.010123499816266247,0.001644212825425301
APOC2,-0.0026615223816770597,0.03690110810872352,-0.013546216174883637,-0.05132564914625511,-0.0076520485674694385,-0.009481450964004748,-0.00827588658900584,0.013881986820329095,0.09249169577525154,0.037916094894472674,0.06536967855984678,0.07861116645997113,0.08323435893735241,-0.00023195169113811613,0.001612202723230115
BST2,0.05483804169962828,-0.026089857670983322,-0.03640350575620788,0.02808235640485731,-0.0034440750724543633,0.036170280132633,0.035120262330565935,-0.004860133047935937,-0.0433321696985173,0.01287890808631761,0.0038001068275092796,0.05076538678491391,-0.041111270492963016,-0.0084166787671729,0.032692652782716825
COL5A1,0.04848005360482476,-0.017747817165280615,0.05526141323668203,0.05996022972547476,0.07394547307892149,-0.007547968634458245,0.11463798846919644,0.01806133502131257,0.05339583807292783,0.14992154952599518,-0.01752700376206558,-0.13880830797189503,-0.01350089660780557,0.017663516713314214,0.04904676001682342
CALM3,-0.069081581939433,0.035786989931644184,-0.03272071594266374,0.023522429638674826,-0.09690872055808393,-0.020060424413016288,-0.03332955455134035,0.016346899482919168,-0.06354516530270872,0.020520451988666505,0.07406073852497544,0.15841414455301583,0.08329793700221595,-0.00931786073110271,-0.016125231482437625
THBS2,0.015320346453351771,0.008912401668060187,-0.07075108056563341,-0.02462358146449877,0.03505690984776304,-0.00296934902483233,0.040120189157001385,-0.0040268263261615,-0.08363560786929476,0.029178023230737538,0.006209909384947166,-0.05198102573904105,-0.0411410292352521,-0.03649939306967979,0.02760920567580675
SERPINE2,0.0044880198334192635,-0.04530320519313273,-0.05271693536905883,-0.044288673586066626,-0.03528612142364333,0.018703297292908354,0.09802314642371797,-0.14502793971664132,0.06729551404560803,0.10499612223477532,-0.025656393285305786,-0.07437050880067043,-0.10040095180560354,0.0608197855719626,-0.019750537951503725
EFNB2,-0.025518118074391742,0.013832142612532784,0.048838829468550594,0.059968921841075,0.01014622599277671,0.030588344531415502,-0.007259910989562919,-0.001713662985325366,-0.010625283858921466,0.0852962252468864,0.018608227598703436,-0.02410785791750616,0.04206308759835957,0.05593743327082648,-0.022163528128072093
PROK1,,0.0046776626007761874,-0.061674184467718794,-0.004307313478709943,,,,,,,0.08594273868021056,0.044034417011664995,-0.021203712162886818,,-0.02416797292215449
LACRT,,,,,-0.01478102457313643,,,,,,,,,,
MMP9,-0.04546949012095829,-0.06315092933268694,0.005745036061333239,-0.0010785808296328424,,-0.030207801507326344,0.08509885099739392,-0.12971865232397317,0.10677172743791283,0.11899310202327303,-0.01221284318504616,-0.07326867043253964,-0.005104303285063384,0.0497886859598208,-0.06885037627129735
DMP1,,-0.022404188083470392,,,,,-0.03051941410302029,,,,,,,,-0.020504125886482774
NPPA,-0.0007196789264957459,-0.02396382643136793,-0.03198565465574414,0.03920786609578033,-0.030995698741912145,,0.0508063277602551,0.11351663480371628,0.07735154201824573,0.0013729018159629183,0.0796125023929919,0.1320010829780673,0.09292707590176501,-0.02735884015738562,-0.05062759651991286
APOB,,,,,-0.03150502819410499,,,,,-0.0082263912466865,,,,0.05809537479052815,0.018087399558063256
C4B,-0.027323250538952477,,,,,0.059560665177263,0.021990077659437928,-0.06777956507226109,,,,,0.007662227237650934,-0.02296403419589411,
NTNG2,-0.03740006200885024,0.014300862870954186,0.11499384742003142,-0.013992037376629914,0.03670904563461543,-0.03246077711810865,-0.009929101862666816,0.05294753934292278,0.04378571358790752,-0.07468696667548791,0.043331057224584704,0.05778156434597948,0.07419177480082066,-0.039066732909422835,-0.06974654887550805
LAMA1,-0.09005683984891324,-0.021208617783177112,-0.0013683013712362483,-0.050610865825381234,0.0518321227421648,0.07877552713311611,0.08294940753663495,,0.022908166789569424,0.11830319343657417,0.04128633605332226,0.11240965011790523,-0.040142597003758274,0.014240344244173518,0.05558445297674969
UCN,0.07424056032535373,-0.02725992655288869,0.04906389572437207,0.024941311713595652,0.010502422186601003,-0.0029212375831334718,-0.025204818272310765,-0.0031999434947830273,0.07203071801556174,0.01796022483809291,0.04218911089240062,0.023586264030052647,-0.02023839436596023,-0.00282870901482816,-0.04674859496492372
ARTN,0.02763699546485617,0.041185747054736474,0.019076304797422765,0.005170509625945196,,0.07912849408412687,,,0.011541831598122112,0.0064454288955831055,0.01692541883680104,0.01711213715073262,0.0865243647581763,0.009291357447934256,0.021748811122101187
PDGFD,-0.010298456089428731,-0.04444528857732203,-0.05663052402618398,0.08168122183940095,-0.019998649401033183,-0.02346265124826382,-0.028648420928329952,-0.04756538153343528,-0.12850476357556417,0.027220943667980654,0.045277384131648744,0.07531583072763737,-0.03600977832793397,0.05514398411674277,0.0016861450876607367
EDN1,-0.031682251493542535,-0.060333691600495426,-0.005427714969393668,0.013098223982772722,-0.011823910709541058,-0.031188339542855277,0.09696277396762454,-0.08701111819712555,0.08208120352373631,0.041493326573121235,0.051145524694747396,0.024494061741395443,0.03354085818523112,0.024595037854950878,0.014468260687967367
