,UKF269,UKF296,ZH1007nec,ZH881T1,ZH916T1
APP,-0.030919098110300153,0.008737246559232525,0.012799920628537813,0.03080493634682942,0.0012053577280736279
RIMS2,-0.0570143906351874,0.009012562328578375,-0.046925274544165854,-0.0026382761004901463,-0.025114770506809565
WNT7A,-0.016081078038900562,0.02533014640148492,0.0014035839877228396,-0.006743184516310632,-0.01574140963971177
GAST,,,,,0.017625392258203757
GPI,-0.015768075095879533,-0.028920571015280897,-0.009390736714613324,0.0024225903123450505,-0.0812300031179677
IL1B,0.003858233494211786,-0.006939430621222844,0.00801687117102512,-0.01916152475303558,0.062281964305672725
SFTPA2,,,,0.0265924531464724,
HAS2,0.013933743966597115,0.03486044201820809,-0.012849913113755556,0.025326134038247978,-0.035710420961743664
IL11,-0.025013283520735216,,0.04081510414240956,0.05346562296562923,0.019039035537704637
SEMA4B,0.03502686979612629,0.025052373112581627,-0.0006459652652641397,0.047197353879092886,0.054647353882309346
FGF12,-0.04219258957614767,-0.00553057812627917,-0.024395348101167006,0.030283915584560103,0.039218010314431784
CP,0.02765973513814512,0.003811588538362569,-0.09598168996938004,-0.016794638491139432,-0.0003926857311403593
NLGN3,0.06754602601497811,0.039454258014605365,-0.006223804086945051,0.06371558615980247,0.07307985578166763
GZMB,,-0.015182589841536516,,-0.015954018146044444,0.006555308366152135
PROC,0.05217864982792024,0.036234349302348215,-0.028079188253556837,-0.00805817480650543,-0.007287050120204259
TNFSF11,,,,,-0.025351058924660618
AGT,0.05631430652358043,-0.015796745881427238,-0.029624409144914404,-0.07223872040429595,-0.0025021885381956497
PTHLH,-0.03632923401870757,0.006173665243540611,0.021212942397939277,-0.014491024790436076,0.03388272505458848
COL1A1,0.011742967199203234,-0.026531808499887174,-0.018824664359280256,-0.03127145622392224,-0.036060873662864874
LAMB2,0.05256657001223857,0.028612774863357348,0.01138411146080949,-0.06990257411643741,-0.021009985377988684
DSC2,-0.02326938264697293,-0.015625726307103977,0.04048370898659766,-0.019353342464308976,0.03599684722867677
WNT5B,-0.02720348645436982,-0.026961476755463634,-0.0598845933181432,0.06347352152039264,0.00454342487650767
LEFTY1,-0.01266783187377414,-0.021439914374764998,-0.055812564901371695,0.07404857972947233,0.03165484331353146
FGL1,0.12857530229045153,,,0.11562381461110209,
CXCL5,-0.016234322158318076,-0.02356875504419683,-0.032255704572435075,0.018540826985131837,0.005960455988380251
S100A1,-0.08712318282283674,0.008182706248372529,0.05077932830645767,0.017592455923194555,0.05488182436701366
C4BPA,,,,,0.041135494474725365
NPTX1,-0.03290927375232773,0.047008226790653335,-0.03964064994107694,0.04896183422723825,
TGS1,0.013488574391550458,-0.001747679912829979,-0.041382579248960445,-0.029846968010228566,0.041363536511264
SST,-0.0034636609607904493,0.027466374630370556,,0.0650532443136218,
IL34,-0.01976483930997133,0.059004132748998996,-0.01859692851581584,-0.023109055348140686,-0.0018771679526726978
DHH,,,,-0.02869979985268272,-0.0157847287260516
XCL2,,,,,0.017009903306277593
TF,-0.045254445490338,0.03398916587769994,-0.000789582067034953,0.01018236114364864,-0.07414863177593624
IL33,-0.01755703070223676,0.03881434157100667,-0.06603662782164985,-0.03749290546919316,-0.013048503289494227
RBP4,-0.021296287422884815,0.022643981993424683,0.05995801787266218,0.06214600923731869,0.00778575780373079
CCL19,,-0.025869007785833648,,,0.05887459494296763
CCL20,-0.01495701645968766,,0.06333355766698158,-0.03079868635740215,0.08643285371480244
NAMPT,0.019070649421246838,0.015870931092147048,-0.011832072212565055,0.0032465359698383794,-0.04870148413432383
