,MGH258,UKF243,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
COL1A2,-0.00906188681034366,-0.04745510995692915,0.052362949762132766,-0.07277868534665294,0.049998214550160694,0.013177836442931967,-0.0368229064896933,-0.07122138070106174,0.01423531738180669,-0.011107119316176969,0.07389130662963003,0.007979904054171018,0.19409900566809532,0.027864204976250282,-0.014116572009488388,-0.03061120920645701,-0.18532544025067477,0.05233911920853064,-0.0012203570888819574,0.03409250931001869,0.0036039943333747286
DEFB1,,,-0.024994923985793376,,0.03503022854343756,,,-0.012009078085309825,,,,,,,,,,,-0.06091812266059525,-0.04648889758765594,
CEACAM16,,,,,,,,,,,-0.03981186420162405,,-0.003999434677113534,,,,,,,,
SCT,,,,,,,,-0.022269557109885974,,,,,,,,,,,,,
WNT11,,,,0.02640321587978512,,,0.01104293087392456,,0.01811036034316037,,,,,,,0.03411209425225323,,,0.03984706508531405,-0.041736306786100304,
LGALS1,0.06585424095241829,0.10919975078931267,-0.017444764244930345,0.1367254721297665,0.14943573415414182,-0.03319163543007641,-0.08507980909391172,0.08732500868700369,0.024668700419988008,0.12359165928471423,0.061511743033506594,0.010079672043829792,-0.06255012254221674,0.024197540868827073,0.05731326970063682,-0.039827532438820284,0.004468797119523706,-0.04594496422392549,0.14533511327694829,0.0908870967241689,-0.023148510173795517
BCAN,-0.08948446542120223,-0.12811126010076984,0.02481949178553957,-0.12614345472805072,-0.11636444090714938,0.1046844375544551,0.11684967038071728,-0.030897165343196094,-0.06091250013166471,-0.16008242340273543,0.055451435452781785,0.026222188335487926,0.11169318902990098,-0.031394224097267436,-0.014970141014289225,0.06453114980284606,-0.11028315014761975,0.15161486459666582,-0.11007371301174786,0.017446371335449008,0.05167413608367748
ANOS1,0.021199322734714764,-0.03776023822787129,0.03510378449368724,-0.0801295003223518,-0.047892154046263936,0.029664966469755395,0.021496005639792353,-0.020040892100746145,-0.025529878296951376,0.00812270937678868,0.04635863092383032,0.03518832487759563,-0.008137201958817975,-0.04303399190553756,0.0025847455008682204,0.0358769948870334,-0.055009027736165235,0.012736364549557613,-0.06644696978028151,0.009454558087056171,0.03583762584072572
EDA,-0.021134883363624287,0.04965412563451172,0.043653029374329334,0.013199412287334993,-0.024715962832394016,0.08485816179633257,0.016758674977880524,-0.02694951128335062,-0.031017164242676195,-0.04617699592603273,0.05307444895327639,0.00613492844856569,-0.015807470811671893,0.09258385799603,-0.05443902256245272,-0.016922031019889965,0.036462410010159305,0.026494931305847954,0.0607199030300292,0.01452582118231617,0.06474561402961523
FGF22,,-0.038384870856303877,-0.034417623066724225,,0.004360479121808672,0.07942950955745343,-0.024010802230924545,,-0.01638242742587624,0.006629675901999871,-0.009936164845016795,,,,0.028574186738010675,-0.023433424472048926,0.05011498098717143,-0.01815361884716649,0.021677196447266484,0.013849203534735458,-0.031198396199209076
SHANK1,-0.02969885137750006,,0.01734913887387207,0.03358885450021361,,-0.01792278602906955,-0.021502862947407688,0.003452231195439945,-0.02050931715261215,0.006424101384762209,-0.03264299542861366,,,,0.05793619779381444,-0.016180407417362295,,,-0.0006802507587092268,-0.010701330441936987,
NPVF,,,,,,,,,,,,,,,,-0.021181896469931336,,,,,
RAET1G,,,,,,,,,,,,,,,,,,,0.03111792652675188,-0.025086194419314742,
TGFB1,0.04155546831090274,0.11726912541440986,0.03452840357398737,-0.027511146837093603,-0.06303003238963546,,0.025229759315207566,0.03987885106622278,0.04565585001325317,0.1075078532169944,0.006511731359300115,-0.0513780237977975,0.06101233694756428,0.0017532265671600768,-0.027629443789259665,-0.03444586774797119,-0.010334737130461454,0.05121768984185267,0.059449086711127835,0.051417499924004094,-0.03569151070844655
MSTN,-0.0634163812897816,-0.03294297611553468,-0.006525070315297601,0.03335352037343011,-0.0851872393672817,-0.0027556578860597576,0.02564792146437707,-0.033845452776271115,0.06066333846473549,,0.004768378241753376,0.020896995340388597,0.008888437352325815,-0.02378849196533155,-0.018991367999124844,-0.04356229448294766,0.03161963144838943,,0.0044742394808911165,-0.007622156092195423,-0.025538569718066128
WNT4,,-0.042089106537115895,-0.03267885937593055,,0.01669805469998829,0.003841847835787703,-0.040263368731089856,-0.03421980930942028,0.04750221662945807,0.0033610011800903226,-0.01564713946546841,-0.011850439743293025,,,-0.08223944057321873,-0.03388021541596922,-0.049803841854540926,,-0.048941362625590366,-0.04649345091891057,-0.012836413227354867
TNFSF4,-0.04067127611114143,0.13873931133222772,-0.008042515803591273,-0.000967731145023703,0.02965874811023994,-0.021879649135566646,0.03079089586829332,-0.0009259823113944562,-0.015257536135213325,0.055085329769778264,-0.01607421812524507,-0.013544163775408753,-0.04931835652152297,-0.03242377790634896,-0.06308527486700441,0.02587810735978786,-0.04536930605926867,,0.09118368717948035,0.08753901432154641,0.1281419501343507
NTN1,0.021617449589974608,0.08003013636039383,0.05800536744618696,0.009107139865063391,-0.006995997578452282,0.09695553685405649,0.021564940855882456,-0.05208970596253748,0.0246264177237209,0.03063869145078515,0.03262412734051444,0.0447999677576416,0.018277030179921945,0.01702748246457188,0.0549353871712389,0.003974963561738275,-0.09926237942858525,0.008954140235928904,0.01251196009343104,0.14741685722287473,0.06977829433816002
CXCL12,-0.03013083210936169,-0.042571691311572915,-0.0415319525535393,-0.02279378473460039,-0.012597802167495894,-0.01619933011222436,-0.09045458575071305,0.025555718857091635,0.06653463167917066,0.09233928983364244,0.0046780051349213985,0.02845575605300365,0.04065722430179652,0.018319931498163584,-0.01724098235139092,-0.011867915252869605,0.019630645809298648,-0.031242884871613738,0.04265344709012128,-0.0030639521493929654,0.06046644812627653
GNRH1,0.0006990271459409563,-0.0025887983426691845,0.029462758576064726,0.04503922956684035,-0.049405174623508685,-0.018232471138784966,-0.0017382653773704991,-0.024363458989113344,0.03040820673545551,-0.02776347597403936,0.05282187316447101,-0.02370508812392674,-0.029906758665663048,0.054169800344117974,0.03253219222882031,-0.030435761442635916,0.04059040829541926,,0.09975143857979171,0.0527709538401177,
FGF8,,,,,,0.00334894073481452,,,,,,,,,,-0.015274071486894391,,,,,
RIMS1,-0.016051079604392754,-0.05732244742498713,0.0278195030860729,-0.044969815702692706,0.04056119740500897,-0.0529968245439081,-0.05993116556499428,-0.04729600871844195,-0.003917215135086757,-0.12373289921718507,-0.028639912880490392,-0.014308551428250136,,0.11216607491007341,0.012781985855278375,0.030216734461491798,-0.03159000870045649,0.05317316888256014,0.040799107342004474,-0.04085493986974147,-0.016816531502509634
FGF14,-0.08541723332839127,-0.01600999542801055,0.05197916820219401,-0.012815449183241807,-0.04376900543255394,0.002778155509895379,-0.026583301520530244,0.02037908342868677,0.043267701203363367,-0.1185498009685543,-0.047114535156095566,0.0034155017555739654,-0.07516663893486925,-0.011655539344657281,0.05709137774900496,0.030807405855113264,-0.06437178950327839,-0.05024814468648302,0.05266804573765416,-0.0007582471607555016,0.03502976647508266
IGF1,0.004972020338711249,-0.016407494522538178,0.015224825096503036,-0.03803834672519755,0.06605863282578295,0.015984454250875985,-0.037942063278696,0.030054940326022662,-0.014078359487277895,0.06803553930840543,-0.00760865631497697,0.044430875273587724,-0.03270202383722075,0.005671087704394444,-0.03736492841389188,-0.01832025599296403,0.06165867660767801,-0.0637849751048613,0.04379422927825328,0.024807315400342634,0.04145817744414913
TNFSF10,-0.0019121424053184595,0.04613413099150321,0.03007558700246313,0.004163763314780605,0.023797293051617284,-0.027030083546303568,0.037604183441596106,-0.05113072337356014,0.09536736497927249,0.012576766254822666,-0.004589453240195607,0.012589815169677974,0.0605034439700071,-0.05165141985029569,0.0037314513996089646,0.03863869370959115,-0.0911708106130799,-0.07541708286707895,0.026485299470381977,0.008453975996682885,0.16425268808717441
GDF5,-0.02491773890787835,-0.06256783093713766,,,0.00032338280227609044,-0.021091158964946056,-0.044013882061646574,,0.0009728695115420156,-0.03154633854733329,-0.01347366767426563,,,,0.007889879207281668,0.019561265065080206,0.04217298030797523,,0.07248601676897735,0.044545850032210926,
CHAD,,,,,-0.016917634553430802,-0.025965534577932815,,,-0.013767069794782288,,,,,,,0.007706960900858617,0.03204183503918612,0.020675652816985596,,,0.08966624659940686
RGMA,0.03711798566629478,-0.07186853694223709,0.04473910787757921,-0.07204145416233167,-0.08627854149193719,0.09768939885298802,0.036272490613653424,-0.046249775192933794,-0.005487771153972711,-0.009076950525904702,0.009445985558865756,-0.02255536029715663,0.02243779953818614,0.007860535521899676,-0.00013180755346204533,-0.02441509626096013,-0.08457431659268717,0.08631555820965969,-0.014190945361582821,0.11318129620866028,0.06884662776562521
CLEC3A,,,,,,,,,0.03103722152938033,,,,,,,,,,,,
WNT16,0.003935571145775655,-0.0295857537965339,-0.025374812175312095,-0.009479524431605098,-0.029228277252693977,-0.024567932887398173,0.08042275323520158,-0.038307517721516755,-0.010982771343632111,-0.11023688813845087,,,,,,,0.009471051742420501,,0.007668460608771421,-0.04949104353578411,
CX3CL1,-0.01806877755840294,0.03933330216327179,0.03724554959656826,0.038797147245478815,0.08740301437007045,0.012062025013994919,-0.01101144839921035,-0.02869799007672359,0.01493659295786853,-0.11236890503597866,-0.07233225521660795,-0.022147291178296852,-0.004842354686758976,-0.0710578405556466,0.011870292225154917,0.046824048516957206,-0.03970184196182088,-0.05276010588993756,0.08782269971396786,-0.08731043052543322,0.005818211238561926
FGF1,0.011065317564122155,-0.09688863688247544,0.0030838836025065437,-0.10040775703298736,0.057058295551472654,0.006368631268262947,0.15460746547069346,-0.1332669206028548,0.0602415185976168,0.24551823436115636,0.04072410308354602,0.047366530146995045,-0.02355676637818826,0.0059254677525432484,-0.0294759760978341,0.012107956320231834,0.04971357116405049,0.15091513718230085,-0.046951842686381556,-0.11106121474022436,0.09509033963397148
ALOX5AP,0.03658229785730621,0.09854948684437526,-0.018205345999989166,-0.05338973679777134,0.06923212664691404,-0.03899887156644031,0.12485307620336099,0.006470471412613187,0.006657209461210365,0.18153181845076544,0.062007014235347685,-0.040518950550815266,-0.002124620513683006,0.04425491475391731,-0.0526559798082616,-0.02168851536538912,0.04606769634535736,0.013647702422437902,0.036217671632736814,0.08970012691383399,0.07046236701040053
IL1RN,-0.02217520977205138,0.06725862808270898,-0.00411227429398645,0.20376352076750026,0.059387673187900725,-0.009941334568581673,0.02146166353568959,0.028360711628438007,,0.03303338302080015,0.037380518020907146,,0.014266670922021833,0.0021507262491995425,-0.02638305845920103,-0.03549040474705696,,0.04227571628664984,0.011543293014841942,0.0625661172139235,
PCSK9,,,,,,,,,,,,,,,,-0.0224586625074701,,,,,
FGF23,,,,,,,,,,,,,,,,,,,,,0.04201308483765936
NPW,,-0.05267455370494649,,-0.025326486675940407,-0.03927712118686175,0.02991778279974973,,-0.03089450837253854,,,-0.01703060600953303,0.01796786634171253,0.04720097087588087,-0.026285558694008674,0.09519186186072007,-0.03701423238372434,0.00628540157305318,,0.017090453637905036,-0.03906074862142673,-0.014244016756866207
CXCL9,-0.021708294432568786,0.006380906160948885,-0.007886260959318053,0.030919867508582874,0.03391871317928401,,-0.04362236635031749,-0.060106600634822184,-0.016382424990311267,0.014749762142040705,,0.01325921120917463,,0.10721354573553656,0.09041581371843739,,-0.022216549712523043,,0.08676928143986613,0.0001333373693040988,
ANGPTL4,0.016620781558712393,0.13794362980578373,-0.00840186675662834,0.13748168700362132,0.1267073780963587,-0.006323950548440855,-0.055590841117771864,0.051113749867538846,0.05872540657477201,0.09493924962010081,0.006670328206745443,-0.032102803909041536,-4.1085925659851894e-05,-0.06059495362645929,0.005329461803466596,-0.04304058390114339,-0.06944907228304133,0.03126558799812635,0.18777025847025727,0.10719913263513729,0.001921984239497028
UCN2,,,,0.08116690776940584,,,-0.038220233576083354,-0.00324916863733364,,,,,-0.04666800411751762,,,-0.01689131268510613,,,,,
OBP2A,,,,,,,,,,,,-0.036387195773995164,0.04819309970072577,,,,,,0.21931295688314614,,
COL4A3,,-0.03824204200267756,0.006400698275540837,0.014293498295327053,-0.12070095239058512,,,-0.013263292669151482,-0.011409768637610071,,-0.04801060786654358,,,,,-0.017771997878053915,0.034283058516688975,,-0.046579621884882766,-0.04607509564495042,
NRG3,-0.027848322670958953,0.026167080072326043,0.029137524739369924,-0.015618134555721778,-0.024311911214576806,0.02793419288935979,-0.07885394166298941,-0.02793282412976167,-0.060921214900090344,-0.09497267532543702,0.0056779219515541495,0.021810711182271368,,-0.034458151436319286,-0.012903600666172136,-0.05092016033378614,0.016905103696223743,0.06784759192463082,-0.01277143533451339,0.002860765930245293,-0.14288031204654905
IL23A,,-0.009345487547000467,-0.033847240997597956,-0.0276289884519737,0.13474322311004422,,-0.04675635909907869,,,,0.045894075496071655,-0.017309119896528755,-0.004710410492936576,-0.02239834918325372,,0.030028730731683915,,,0.0325641764195839,0.030585952772408005,
COLQ,0.02104029488977154,-0.029833768950501653,-0.045723558952724584,0.01330760657354572,-0.057389031870174724,-0.029579971949113798,0.0008188200733334704,0.010567769744679234,0.0013176995867988555,-0.06154891206542394,0.0192831964759335,-0.05017789276366826,-0.040000534750801335,-0.012622700743949389,-0.05223062446432001,0.03271858783972346,-0.02121796289225279,,0.0534403247728578,0.0038159802217661684,0.08312507837724116
SCGB1A1,,,0.02680748089496942,,,,,,,,,,,,,0.06033381222326849,,,,,
TNFSF12,-0.0447336267444358,-0.036034383344667034,0.03567608289609151,-0.009419725534857296,0.01751199729031874,0.046541318363253106,-0.023783659861920173,-0.006736793062579563,-0.012330895444796956,-0.0073971980511550375,0.016446584182935604,-0.016114335778835216,-0.07503451876061354,0.08561750787092137,-0.050490011280264695,0.02124193629574035,-0.018466904261711412,0.09127851865102118,0.04349544873220543,0.023780037033256388,0.10771657418806276
DKK2,,0.02507297807773652,0.02732268415338558,-0.01782013448208978,-0.032307464155999964,0.04082728864251902,-0.05113922887514487,-0.03577526157337528,-0.011272851599014226,-0.060299888267113556,,,,,0.007544094810697454,,,0.0005107455148259442,-0.011674051794438967,-0.04033009549934705,
FYN,0.059953474374333265,-0.07670889320451939,0.0058285498454183895,-0.10949447978688143,-0.009368354478089954,0.039372606916695335,0.020719938682709473,-0.06910927627089833,-0.04951346328705739,-0.04116621843909606,0.03757720228543072,0.018541419775874486,-0.012685788815893476,-0.009053508723474322,-0.007536969301463035,0.04916171913069422,-0.07771353431649232,0.03399944623130452,-0.020004466387247316,0.07144463087331841,0.043536438091798836
ACE,-0.03306395452864377,0.035933201371124227,0.05916339040947129,-0.017120023956979803,-0.00233916718072446,-0.034141913632797095,-0.05315944743017364,-0.018775017309786257,-0.01709416102222718,0.011629500252610933,0.02454767919991864,0.02574466824098229,0.15270896469199174,0.06569929120072122,-0.02487189800549718,-0.03372289401850602,-0.10784276211045396,,0.08384653745968922,-0.0854088408324099,-0.005446336371232102
IL18,0.054559969208234076,0.02367565796109608,-0.03601961047500467,-0.07089330538029949,0.027419055624189576,-0.010211489591452924,0.08004746610741799,-0.07835835181111676,0.02014690942856134,0.1552387880174549,-0.011943495572279377,0.004426663468154368,-0.11760966902857943,0.05704019616985402,-0.016618560675717646,0.019472324295109616,0.09748623595650592,0.041717416171862684,0.030151160783514756,0.021350034145768595,-0.09844200027180879
PPBP,,,,,0.018981091106141365,,,,,,,,,,,-0.011629164659428436,-0.06869038305512228,,,-0.04307933146833906,
CCL27,-0.02524092803653872,-0.006604536419712247,,0.032494232098728794,0.008020043807331881,,-0.0021068285016826185,0.03229229348851077,-0.011612659038359448,-0.056668512948809716,0.04819561836283243,0.025552453860427725,0.01259944402284609,-0.04338338236325644,0.13817670083702735,-0.02873624329849506,0.041588977161499216,,0.00742300065580229,0.07345558086874614,
SERPING1,-0.007476341797720118,-0.011790056022382483,0.01796159157889301,-0.020035289751315067,0.06874421660694167,-0.049353889214601813,-0.006749099876742286,0.003222064164430707,-0.05465690162262883,0.10862841010538359,-0.029687976142891356,-0.018298724779934477,0.05914514947766791,-0.08946482993650316,0.08108574379646033,0.008258765085055679,-0.08024404176008255,-0.0011698494595941927,0.11015762934092418,0.08323529120248323,-0.05345132756529875
AZGP1,-0.042313239883064485,-0.03543809996359054,-0.0368436577862551,0.08304132281331454,-0.08560165370053237,0.10234099077939393,0.011998935523435712,0.036272447068590195,0.11777337208791616,0.14428750283206393,0.004639901686368637,0.05327943489482444,0.1479533711835874,,0.02637630463405409,0.03747387180379203,-0.11932571145909535,0.003059609715687003,0.1042090683319777,0.09135522485234945,-0.032131128937486146
INHA,0.0863417203103736,0.08777566110300865,-0.03945796917282401,0.03427963181049969,-0.020526017499073027,-0.010627835029677473,-0.00226545023616486,0.056795869241918796,-0.01789157249847962,-0.10234119666952401,-0.010492405461748329,,-0.06381471149263475,0.010576128998478604,0.04397558310962957,0.04396103395373873,-0.07311444597726463,,-0.038918873504892,-0.0027252447729587434,0.05279709286008862
SEMA3G,0.024028853331106163,-0.011322925833044992,0.044789341131668194,-0.033107435985804255,0.013482009308777783,0.0621485608337133,-0.049555124143260354,0.016855146596107307,0.004204320501879423,-0.04741593218523074,0.03713645284486357,-0.075819218539306,-0.017996880138197627,-0.06465379203718136,-0.03278465381550608,,-0.022093000064428454,,-0.01697839981648668,-0.05021829132989246,
COL6A1,0.05311925149393453,0.015067178692380888,-0.05533297169908694,-0.0011617242312431351,0.1463266819246645,0.06902362260676953,0.06089051279616185,0.090332774408235,-0.05113258317735552,-0.08258561811154952,0.059170788745339424,-0.010190306284072012,0.06235583219906695,-0.031322826554831554,0.01363197725625883,-0.04214605224113302,-0.1124156177901973,0.04210708133533684,0.051201240176854894,0.08279463206548923,0.018992571564964783
FGF17,,-0.023952588356818096,-0.02823817614479949,-0.032962164630762715,-0.006875649296237447,-0.03491800360555935,-0.02676068923085896,0.028781633248460028,0.003591746987508798,-0.01493021271887213,-0.0438271022955026,,,,,0.04859828607946684,,,-0.03635625062855755,-0.008401560624503493,0.005763207490286526
TNFSF8,0.006465366177607327,-0.01012553556707846,-0.0249949265590176,-0.02240192756563422,0.10911444725622113,,-0.0360681643209814,0.020325288040795197,,,,0.0066105880014954935,-0.05286629110040594,,,0.04308493028418071,-0.024326851392115535,,0.07998657381381939,0.134042631630013,
FGF20,-0.03648741661020342,,0.027231063026119884,-0.029402473165309535,0.0002105674078051565,-0.021879656042977154,-0.0295333356380521,-0.00818098128597107,0.026322507382818734,0.027753825861708936,0.01751987108641901,0.009025991696331198,,0.004144304458810874,-0.06872469988183448,-0.038395090144779556,0.001666563913054679,,-0.011762933877025162,-0.03591076818207571,
ICAM3,-0.04763775008775694,0.05634516578558671,-0.0014742910553642908,0.09272693667577882,0.04270293767247795,-0.028445899279389026,-0.020310842298268104,-0.013259389393545958,0.022079095252693134,-0.02537550757584715,0.04553922987096035,0.021850192536180396,-0.03147030521479696,0.038326946900891036,0.05980178577462294,0.07421300942932348,-0.045255343496152345,-0.030338791619859896,0.09616855733541907,0.058931962954651924,0.05353234979451436
LAMA4,-0.08827589109930428,0.0322320896248262,-0.010008863533781186,-0.008542447455023031,0.018705578429358757,-0.028788186003044607,-0.008554185360230037,0.02677519985024083,0.007726209496673053,-0.04270220525307017,0.012596147828077935,0.013450315568952589,0.16411518961075033,-0.07992144919052659,0.049940789520879485,0.023265791186172998,-0.0930927702152914,0.03967253307116516,0.032379923520397216,-0.0028598535524127855,0.04119368119780594
INHBE,,-0.03330700153452707,,,,,,,,,,,,,,,,,,,
DLL4,0.009981442532271763,-0.05550054498916216,0.025289231967182853,-0.0490759814840615,0.008623714523972406,0.022761729101682063,-0.05856940780238234,0.0013134661202076979,0.019769202353274628,-0.026972815536432267,0.012601894204383195,0.019814181680335254,0.13056948104604538,-0.12547321975554643,0.02855460489112729,0.013644725358143631,-0.12622340662357256,0.04859233755650314,0.11273813733348702,0.03787170897703533,0.06160549307905302
SEMA3A,0.025190281324948147,-0.042995215339854155,-0.03288391561996487,0.01818465758812622,-0.014371646371292774,-0.02852334323173433,0.05666516064746693,-0.056168007444252,0.0011641943253867205,-0.08582214215797965,-0.00020985743704720234,-0.015354516202422404,-0.03504650539938823,,,0.034872729572023475,-0.07277729439175129,-0.0009528416057057235,-0.03659314239153021,0.008020288765381196,0.03350089138287535
RLN2,,,-0.0024047853622370494,-0.022607862673259888,-0.04691114255281161,-0.025703460109131278,-0.020336338824449535,-0.029100116168739244,0.02565141457119362,-0.03593834284369013,-0.03651811289721482,,0.03995693363536851,,,,-0.08654995732590959,,0.01905217950099121,-0.0421882851775025,
C5,-0.011214010857996046,0.07133308919962858,-0.02251023893802727,0.007713201170687888,-0.0010775728277604684,0.009310643303839782,-0.009625722142128174,0.0037905000242033538,0.05030345961074322,-0.025805015868344643,0.0011667593231461729,0.07967978913769484,0.030352589979615117,-0.0706857975279316,0.04313486371577379,0.004620421756098734,-0.02148571326037878,-0.03375251444408699,0.0425838406545632,-0.0028936712052639035,0.01940995346744106
COMP,,,,,,,,,,,,,,,,,0.04015273918796331,,0.012742950507495403,,
EDN2,,-0.024977978457395432,,,0.05846330400211436,,0.04411976052326916,0.09458058912369766,,,0.008473305919056347,,,,,,,,,,
C1QA,0.03156717593927985,-0.00045264032403877,-0.06488781268861325,-0.11359548114941738,0.004809043638720503,0.029391252131066605,0.03989504795485544,-0.040681397196682095,0.0763417024199584,0.16382709042534455,-0.00748608372779942,-0.01769350419392759,-0.09421458733691364,0.10944952769798978,-0.0010806166378357928,-0.012695958912463537,-0.06208364506602839,-0.029191383433449875,-0.06778826926748863,-0.01574069165317251,0.03163704802113617
UTS2B,-0.02323926402415894,-0.03146227268246074,-0.03053446369828155,-0.022607862543375115,-0.011694326257307729,-0.019132748309114538,,0.02150902162888445,-0.017559193972706204,,,,,-0.039606351280766776,,,,,0.06890002702239148,,
COL9A3,-0.016989370099551444,-0.09390807213882678,0.005498543137853694,-0.03442373789992559,-0.055824186965558804,0.05442423738853417,0.09830514946443508,0.021987086097965455,0.011315959052168466,0.19373872114079965,0.04751820522760191,-0.007198448018695984,0.002529373845149921,0.14864203272059764,-0.06006496719170782,0.09905247047427199,0.0840978097206995,-0.023998452438998796,-0.028500005477917645,0.022757454485674844,0.015421256393585946
DLK1,,,,-0.037628308819924294,-0.02732106673901122,0.00765164685568985,,-0.042893651802636754,,,,0.009749670895167767,0.05186373109627756,,,,,,,-0.012924479682650166,
HGF,0.0017326497050761307,-0.057235968601495414,0.081369605428009,-0.014168828778773148,-0.022130784070640803,0.022901352674151994,-0.05738047127719672,-0.016855290043541558,-0.008115040713727135,0.05897269329649535,0.06590668435671472,0.042552893689895344,0.016061846669915714,-0.03651196256937257,0.06451915427668002,-0.006124831629270964,0.023049935823833603,0.014143481264946455,0.10850461493916502,0.045704018923424246,0.035477655608082546
P4HB,0.02326761125294566,0.07197071303946218,0.057995062631915,0.061903223186717864,0.0581967482997965,0.062298406379721324,0.04343322259516286,0.07534062063942878,0.007062524592437331,0.02121937630681629,-0.004879589952056945,-0.04400519686150183,0.08306787085358024,0.05210480477840163,-0.001605618792910975,-0.044148155002307315,-0.1466624840823878,0.004284843175695147,0.0531086340443109,0.13402962649464276,-0.03191983472886747
ADCYAP1,0.14415358566143133,,-0.002220861704682098,-0.025964394544269104,0.021674352103010025,-0.01179054601548384,-0.09306619918476226,-0.048236582689466505,-0.022223336420331828,-0.03276516999940298,-0.053810474061219804,0.14277117139870857,,-0.045201602714630265,-0.021966230072024362,0.007733126245193738,-0.07825811341925465,,-0.007988376631976213,-0.06258120141674586,-0.09720259873220101
GREM1,0.03199747373094215,0.04175217214108281,-0.001897479594657434,-0.01954028094318635,-0.0032667050860489192,0.06982455637341108,0.02504081670819722,-0.009020428628320526,-0.013185842906434295,0.12874974236299022,0.01639504821400411,-0.017037792142420818,-0.06701735626710006,0.14529995753362332,0.05783910251061094,0.01652040458147357,0.08071449360935579,0.1150501686615574,0.13022941005208602,0.06473791618548333,0.08796105829767015
EGF,-0.02113719951869579,0.02980144630170227,-0.015037559420882265,0.05545920963053614,0.00904696736032955,0.02032955299807847,0.07977439468564668,0.03777601068014316,-0.020211273732084672,-0.0199965953217295,0.013480544864856057,-0.05229921613032903,0.17623460439118094,-0.041714850114633883,0.03484532553854392,-0.021442928630135197,0.029469761738717806,,-0.04397754877849898,0.023488490155301273,-0.045730637842019944
VEGFB,-0.050804522453895974,-0.014077133808215016,0.08738764179608667,0.10095795702828758,-0.03244196214849896,0.029509996660456762,0.11981234443816915,0.02782629548646634,0.020625784061339126,0.1733610773040117,0.01513179551549124,0.02932392250044338,-0.1277251025770573,-0.0965182061399339,0.006258594941348694,-0.020144600780346238,-0.06481677106929055,-0.0743176837261959,-0.04529596938024323,0.024351128833675587,-0.1094487728161633
FARP2,-0.02741440783568275,-0.0606238284203146,0.05536532230952411,0.0005668450863920189,-0.05579268309236213,0.09442263513488865,0.01388102092243161,0.02329601902816188,0.0267158596026879,0.10752564756183383,-0.03202471498265977,0.11242169240473492,-0.042673136553664684,-0.039540837642283715,0.060409946445191834,0.029872544840611186,0.016038012641041887,0.04218443399292047,0.056150942373360206,0.10428904929348883,0.05699533006832879
BMP3,,,,,,0.04402862437565779,,,-0.032124102973954204,0.04101321543886442,,,,,,,,,,,
IHH,,,,,,,,,-0.01119232936642719,,,,,,,-0.010732261276327162,,,,,
LAMA2,-0.02587686001427204,0.01051195777230101,0.01662238444554062,-0.004346715984829557,-0.028530495869466734,-0.012769131226370621,0.014125605772498545,-0.04606462708624529,-0.0011265325931934225,0.04220361608920856,0.023864460448939754,0.0025472293997635793,0.04469207162537941,-0.05773338351265457,0.0071018590280823345,0.015301368172327577,-0.10905476121532492,0.07129534534346389,0.009436093631955054,-0.025596980430460728,0.07562823450919871
SERPINC1,,,,,,,,-0.02691242327228274,,,,,,,,0.05686616780939237,,,,,
NRG1,,0.010769931094561763,-0.02305620119043824,0.06447912661509907,0.05612502217616775,-0.01475564037708515,-0.017510348656501182,0.05703156617256651,-0.02578188166591412,-0.08104932964272969,0.012118828973908516,0.027088722964208094,-0.02640416920379564,0.034736250089726514,0.042737118164255176,-0.027683129239357288,,,0.07921512681589726,0.044563811249737344,
SPINK1,,0.10611860222545415,,0.1401836554674281,0.028220106684174125,,,,,,-0.00020689954096496474,,,,-0.025429694267501978,0.014699332924932878,,,0.06942187044368074,0.08683153854053378,
EFEMP2,0.006170326033912258,-0.07489039528925763,0.0019543298520082637,-0.06652368319370018,-0.00963849560283499,0.08392629784872871,0.05407464313613274,0.04351055983237197,0.02296007608189248,-0.007288560003765614,-0.03834469157022864,0.004671955049583601,-0.10636606148629234,-0.047105001789680426,-0.03753688613777471,0.051131353735318734,-0.09189632944989333,0.0016810046294186366,-0.006964744286425391,0.08886325389762402,0.053378225067510485
SELPLG,0.008989832640249116,0.06579989586844903,0.04860877230286056,-0.03664379802226697,0.060291955752167066,0.020494970575629583,0.07660527822607405,-0.024852743578777814,0.049508735371664635,0.07776121655121242,0.08264926900690346,0.020331118709018995,-0.1584151835618639,-0.001400498238196931,0.046882823263397565,0.02763721579351022,0.002607799442289791,0.06991657232168912,0.00626968199111934,0.04033885992189341,0.09788895990819046
GDF6,,-0.020241718238655684,,-0.02532648886715984,,0.07386471001837674,-0.029320015589958864,,,,,,,,,0.07086736264585734,,,,,
HLA-E,-0.015419732381862917,0.013873825671022312,-0.036923320980755604,-0.001804578396525622,0.08268179823025042,-0.018315698772551424,0.10566833109639737,-0.018760396510430863,-0.00630921501758385,0.18467399065348847,-0.014253491685120228,0.04227835495764649,0.05889143855829562,-0.04292078702543154,-0.06749026720202254,-0.014176513525148355,-0.09157438693929197,0.04141666803198669,-0.016206382264754383,-0.007747475679056585,0.05885157901144946
