,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CXCL12,0.19242044910572526,-0.020350884413469904,-0.04483280595175611,0.1853679266273837,0.08065584287349413,0.016242894577455275,0.013684126211209912,-0.0755350196622143,-0.07783536398109539,0.07551300084077954,-0.05457432254605681,0.062366597092690476,0.002875889386664349,-0.02662608586033925,-0.0701684477072625,0.0366946884462062,-0.03008426223504994
GNRH1,0.011019487992338949,0.0015509428514077833,-0.018918723246156368,0.017288672142900263,-0.04326432460544363,-0.07653989324064914,-0.025584580240289003,-0.0032794587225124217,-0.005413656536932872,-0.05978884619035066,-0.021367244911035164,-0.044399071273656464,-0.02638363328371073,0.012235287064073815,,-0.01557635462409605,
FGF8,,,,,-0.018875333410206845,,,,,,0.09103713858568212,0.03513487832558795,,-0.03690982461044614,,,
RIMS1,0.5096097240753428,0.02161000432684431,-0.01693280007460165,0.15615075207259427,0.027766696149623706,0.15218853339102864,-0.03439593977400388,0.04365264511459522,0.20631915249274518,0.1472041608133171,0.06450405379030655,0.062448116511999385,-0.047762603328279786,0.07786542500659024,0.0736179538673575,0.14258227537508564,0.21452512718231462
FGF14,0.20911595407018604,0.008506504079542364,0.008080615841993532,0.018189025604448274,0.06653058594951355,0.00409433557383421,0.07829259004700932,0.06155637670131527,0.19559753490636683,0.09797874137716142,0.0006968586716646628,-0.010310911421195805,0.033989401805603316,-0.02079450811784558,0.036923497429860896,0.13815662049818409,0.33037712411393144
IGF1,0.15314703487174658,0.03382057868825606,-0.00947944022468214,0.16447570793273597,-0.016007538352022378,0.08981947786330507,-0.012173751214970755,0.012233719258796011,-0.0011665805871446504,-0.01038640998780779,0.0014859864650254666,0.021312935199566035,-0.05516661299804467,0.026183135701263825,-0.01777220790264187,-0.034424281716718276,0.03171777858523438
TNFSF10,-0.0004982335758647479,-0.06133756278045524,0.07371868328519965,0.07730769759742333,0.1394759644009006,-0.13497051978328423,0.012654470717537244,0.00323548041372,-0.0415142953628942,-0.023394422985566956,-0.03650380040246224,0.05801279427277417,-0.03998479060185257,-0.031190583171269628,-0.05158929166784035,0.027383279974419496,0.06604322645963404
GDF5,0.006572814285194617,0.02898393349301563,,0.12369302121715225,0.10065519624207372,-0.04846348201793484,,-0.03538384692120286,-0.013303406223007875,0.021077657781401776,0.014268369418308953,0.05890757962996241,-0.021464176344127305,0.021557635071895374,,0.1101060972443273,
CHAD,,,,0.011817618443804792,0.06891777112354618,,,0.0014345585875363755,,,-0.03821371153224894,0.03720648997653491,0.03890868575403528,-0.029681001855772816,0.06499565970470204,,-0.028277687351237188
RGMA,-0.18804408876478027,0.06847081718385685,0.03162524542567311,-0.09584989704868156,-0.046834633178446786,-0.24513154937692389,0.00670748090221588,0.016199985858177,0.006751811846220113,-0.10690183848789601,-0.0029490316077376805,0.08943156653004856,0.039603641129404225,-0.005702616505996172,-0.020386159088195948,-0.09010747232783851,-0.05971173994874234
CLEC3A,,,,,,,,-0.010472983758554839,,,,,,,,,
WNT16,-0.004392388988932546,-0.023854897692347984,-0.010645178688258315,0.21575531350096389,0.03972387345508795,-0.07869232111516758,0.009008739745179743,0.02382898405024552,0.02195826869155048,,,,-0.024233692768656508,0.049653278131827766,,-0.012553760768138031,
CX3CL1,0.16423857082499418,-0.0024564867973699703,0.020253703034168145,0.04667260451123188,0.04034934333591433,0.026328695234174315,0.026250034377762518,0.052377767950268994,0.18838999534428505,0.12953751489617873,0.014246916865371669,0.03807673887644949,0.015680282840381192,0.0020986243458461762,0.047704146444349435,0.030963639399920254,0.1454684621874637
FGF1,0.080965489443302,-0.0026875116720793987,-0.016118780289819227,0.22643035070868037,0.008437617879777372,-0.07621770872574136,-0.036866723498454164,-0.049564693938005805,-0.15032082401731184,0.04130150643958671,0.04915279418754829,0.057654143106490925,-0.041035045976302476,-0.005404900993715101,-0.04385663843866375,0.12290253134505592,-0.17916635509299975
ALOX5AP,-0.024256603139943638,-0.0937716029656458,0.039953745193866894,-0.13392585937307896,0.0012578152886332178,-0.2532224339287509,0.059939548714212636,-0.0025816458886435707,-0.22122821662396025,-0.04823076421947091,-0.0029317930410608564,-0.003435805478653203,0.001409422260512021,-0.013504696542487267,0.03342927317740161,-0.08346406415913009,-0.009986117763666563
IL1RN,-0.051127505310070966,-0.048115558851429104,0.034001798677161174,-0.09193805960416741,-0.05938920356877974,-0.02792918105035957,-0.005267676576738357,,-0.07700446020462841,-0.018880580045820012,-0.03850146232274192,0.03130050550864813,,0.019798993305298194,0.0630675247970621,-0.04655864827446163,
PCSK9,,,,,,,,,,,0.0003606865869227904,-0.003330269135973767,,-0.00811723701859289,,,
FGF23,,,,,,,,,,,,,,,,,0.008129372624422763
NPW,0.41627826311851274,,,0.16301745235857465,-0.03593118644589021,,-0.02392494042087511,,,-0.021028855416986722,0.056296777037309745,0.001612629727255433,0.011821017477144289,0.051542157544908575,,0.0710958922675209,0.021639334174341
CXCL9,0.0006768304059355596,-0.014204769706620123,-0.016865087699390026,0.027093220192712576,,-0.03377873537474569,0.05369717242738947,0.024019826870469933,-0.04616542301863976,,,,-0.03174767692456439,,,0.03002440685832638,
ANGPTL4,-0.31212913991475894,-0.013619938330370895,-0.007273255785521666,-0.08617077918788006,-0.01392873622865759,0.03972672246878285,-0.0012810156704836338,-0.013321551158581881,-0.013167228692964442,-0.09612401160286568,-0.005470650777363242,-0.0438331110123522,-0.011694074518113237,-0.05938505332834237,0.07324198622362875,-0.12366928874924583,-0.07561466798962792
UCN2,,,,,,-0.029595624078703683,-0.02702233623536555,,,,-0.004051763232513583,-0.0030889434853120473,,0.023126501929348186,,,
COL4A3,-0.006514636345621819,9.19937942088575e-05,-0.012966791098221126,-0.1338345521166564,,,-0.010236313746750122,0.019676809976701883,,-0.02381071179720296,,0.0008913000395310514,0.04728032449805891,-0.010245540844878236,,-0.038022509694202115,
NRG3,0.311183795333826,0.02285474474338236,-0.029813443849163762,0.10352402644904497,0.06732120271966817,0.2911018074450246,0.03610015623217242,0.0279664823070527,0.16677205000976839,0.1787135924216533,0.056989803126546036,0.00930547469693689,0.01626935686897363,-0.01871184870066762,0.09454605547901537,0.08682247825969315,0.1755592657679007
IL23A,0.08546041409703324,-0.026965096918165374,0.07716317998642629,-0.004645133060359194,,0.021927877880236386,,,,-0.028969813551271817,-0.012027229312231052,-0.017597730050333934,,,,0.013121265772041325,
COLQ,-0.030301673057981107,0.06095591600042903,-0.02615511952695826,-0.02216129806904036,0.09494243323530402,-0.03688847583969962,0.01714605257335815,-0.009015501117315519,0.10014711754465834,-0.016848272835548486,0.03451538027356239,-0.022277314072909116,-0.061156193017030284,-0.021065712488227556,,0.06458335440082773,-0.07231877178859193
SCGB1A1,,,-0.010802298383129454,,,,,,,,,-0.009488603086838606,,0.08816932142224848,,,
TNFSF12,-0.04250241044771451,-0.014361495649027271,0.008014028345506198,0.003250753955075731,0.043658645637327805,-0.056192042829432624,0.0014184298932354757,-0.0076065787733755426,-0.047022313199225806,0.010846718330083485,0.050952435609170295,-0.010206665321285864,-0.01485711152451611,0.014908105489104893,0.04858755892615588,0.009811546655026579,0.003969704204628845
DKK2,0.019391112248709333,-0.02824464863580792,-0.012676350111658552,-0.006292826845119815,-0.030045716918513956,0.147138312493873,0.002812167771038765,-0.024347847793918218,0.08264679155730276,,0.03383224490006787,,,-0.03140259784713409,-0.02378376464704768,-0.02609746232461995,
FYN,-0.14286205189511852,0.017459361108191192,-0.008930188690886092,0.0050466866951909715,-0.10662109030608936,-0.10327654718375544,-0.038669953334378754,0.010067850951974917,-0.00448117940992908,-0.013278373237657116,0.035892212327980136,0.0328942835925157,-0.007582313090559858,-0.038317683136045166,-0.001392081724989785,0.013335118057803914,-0.11643619158127294
ACE,0.07315434275724542,-0.040427514855243464,-0.025361929441610295,-0.01744304175215646,-0.016038093122890944,-0.07902487994363758,-0.03031854724446047,0.003513168278755392,-0.015768985483837022,-0.004957271795293121,0.020554845494671806,-0.008509809106746806,-0.06662921313889317,-0.005428152675641418,,0.10049486999412344,0.15648798951367396
IL18,0.10192948052705646,-0.03422950682077067,0.018172732285494646,0.09398613369404969,0.023927911680280082,-0.20168747485198626,-0.005455730786236237,-0.036102090115588695,-0.16201371132799325,0.009234274394485107,0.014293419494650557,0.031742391279340317,0.010088972633387745,-0.02144586745091112,-0.09659060760028507,0.016456028514531124,0.03715031173987261
PPBP,,,,-0.02141711057764452,,,,,,,-0.010914687575479528,-0.023659340050624002,0.13616433763282804,,,0.04561381823308614,
CCL27,-0.038286507162862304,0.05916699826803882,,0.024626222282712232,,-0.035214186982460996,-0.031112535374510454,0.04814596817032067,-0.001126984873024247,-0.043319690221810876,-0.02732646059766563,-0.01847692652380551,0.10606632670989213,-0.047722874839349,,-0.07242984551772043,
SERPING1,-0.11643656298974979,-0.12357101057457491,-0.03294733250674292,-0.023753214837084365,0.04285714405917784,-0.21784458990969466,0.07440776962151725,-0.06925882769701024,-0.22643109050178345,0.09327230724058912,-0.003234350031166656,0.027712766845459296,0.024615697697119077,-0.013265050239708196,-0.016384705137966478,-0.07988759592272174,-0.019128028599815165
AZGP1,-0.07212637745033808,-0.026986546547419596,0.003881711032308055,-0.20278167399209457,-0.10558220664318987,0.010823113095808504,0.002543877504787145,-0.0483954681751596,-0.03932337094865642,-0.013435000037551383,0.014184070142712925,-0.030777334408399564,-0.00549627134383707,0.009475740938869954,-0.06137188511225666,0.11198743942684013,-0.03818762578339752
INHA,-0.04752901024231707,0.007351500687486049,-0.01655331001540048,-0.05989626753198362,-0.02914355849454669,-0.045332711240547885,-0.03152075003532274,-0.02321108378420321,0.04757581419533417,-0.07114305321885209,0.02294709588299068,0.005474618897241048,0.0295687675974254,0.07777664651659559,,-0.03905286440569837,-0.045569536925502
SEMA3G,0.00013090098940601327,-0.04107637858781604,0.022872927730944702,-0.016506428848059067,-0.0060241684124028964,0.05550505462797244,-0.015466830233132035,-0.034749048431199185,-0.03709393629108185,-0.0003331491211027919,,,0.05964577894910756,-0.07006761032322029,,0.02188419429752668,
OXT,,,,,,,,,,,,,,0.020792373804748902,,,
COL6A1,-0.25360353907142336,-0.08229222237372524,-0.004380041766148487,-0.16500629987476767,-0.04123861859800589,-0.2286001457423816,-0.1261831906637998,-0.05542444245113494,0.028385802460263825,-0.1712136607189072,-0.07664299474898532,-0.029092245995748785,-0.04451124232674812,-0.032353575582548734,0.024540099480723627,0.04340232654907797,0.0670905387355744
FGF17,0.35733521108694644,-0.009745155819794031,-0.011846410086312558,0.09661959274683866,0.020122687704064238,0.08797598494793518,-0.009455620515355125,0.04027675003143748,0.08749706403092312,-0.02499760008126606,0.05215810932945066,-0.0032804573981094504,,-0.03157869782349615,,-0.037026597135894165,-0.04930533577572851
TNFSF8,-0.03033379349707541,,-0.010485810010428712,-0.02141710502619921,,-0.027929181288956086,-0.02212330584823741,,,,-0.041876684245198824,0.00017943469008218347,-0.024233702189984618,-0.0023955742451882956,,-0.012688628194484129,
FGF20,,0.005238746977454632,0.040239205397789995,0.14090709606666646,-0.01588057808777237,-0.02725578737741866,-0.014560599458404547,-0.0053762876230687776,-0.028415821241893065,-0.022988178313440404,-0.002840015586193316,-0.007772018388502289,0.0003605614037702833,-0.06747112233445614,,0.016443250022706166,
ICAM3,-0.1026404737301454,0.04196255145439178,0.031000072078616648,0.05325601983060258,-0.01302428688992369,-0.07291924448314328,-0.010429636149582476,-0.019533350059146727,-0.002252065514986176,-0.02457519094501973,0.04730584966174186,-0.06441339229240829,0.03038219702799766,0.010467409389152157,-0.05089878819575102,-0.05356266967375808,0.08644227816471121
LAMA4,-0.11983832005088045,-0.019731671872031405,-0.017950542249218972,-0.0754219316766222,-0.015776765249585552,-0.2045106822832978,-0.09170911229075047,-0.03960712612116055,-0.10126628740630941,0.04796576288924307,-0.07104243752835838,-0.04786451329037728,-0.014365511460660667,-0.04772777559748325,0.10926116413688593,0.031331726500904,0.10262914370966819
INHBE,-0.02425962539647852,,,,,,,,,,,,,,,,
DLL4,-0.05767150286164638,-0.021931523906249216,-0.0257248209944487,0.03617247011401842,0.015714806532899958,-0.14071991799097783,0.015107315327235298,0.008554204937892253,0.019725273490648034,-0.048737595655405704,-0.06398262211977945,0.046391643000685004,-0.011341706013066392,0.015178289130093966,0.03642180010954465,0.05182007369245776,0.015402587620804889
SEMA3A,0.06677143050964766,-0.014817485975220278,0.047947131363002084,0.047111156758743646,0.09377264454612118,-0.04597023644069534,-0.0358938052830481,-0.016163941915673982,0.16108095094406535,0.038120954936618434,0.06956559213832532,0.02172066438271568,0.0081267950133894,0.03969418497641058,-0.03219735383220503,-0.052313050326939524,-0.031073680645987627
RLN2,,,-0.011261064405920142,-0.02154087646053409,0.003379651903435893,-0.035868136201092485,-0.022535349557349958,-0.05104284491029458,0.02223474907512862,-0.01811104462560311,-0.005992829502816367,,0.00047991880303511954,0.043869299954383,,0.0472444205977843,
C5,-0.0013181781010902652,0.021443794821795505,-0.031213336214818484,-0.046161715365404574,0.004401912128113091,-0.1478365566057459,0.06030915361471158,0.02965698866543494,-0.043070650805795155,-0.05296212964235458,0.024043558739001564,-0.011375722187993554,-0.024480541238134926,-0.07541230907673756,-0.02261272055905335,-0.09617945981741564,-0.0006622555472142913
COMP,,,,,,,,,,,,,0.06161671817538111,,,,
EDN2,0.19647416117914135,-0.003046662614108075,,-0.02816707354314194,,-0.038172278106540156,-0.02736542416493401,,,-0.04773105051505106,,,,,,,
C1QA,0.1800390032102136,-0.06706477808798764,-0.026865319885056447,-0.023004861039104797,-0.07303730313416974,-0.24799617045044595,0.019743654562113223,-0.039133029330699565,-0.2875992029251786,-0.10697190506440156,-0.03597915314012193,0.06338844505904413,0.014948798743478943,-0.04498081663187243,0.10010007498799758,0.028002356130753893,-0.23125652659757054
UTS2B,0.023683229423995894,-0.021623436319460253,-0.012809742983421553,-0.02349058759813048,0.026045668038480754,,0.009618297182087378,-0.046216746943871935,,,,,,,,,
COL9A3,-0.027638230591865747,-0.005291938094215647,0.003582455928435232,0.07519233928242101,-0.07989358253907429,-0.25852837857529476,-0.05276809450770845,-0.03382819911299913,-0.15821817947582967,-0.15536755372975602,-0.027226011761568532,-0.046047347573940745,0.004322508292256694,-0.030541782147468017,-0.0872134168129722,0.049364780170639874,-0.0788341992903022
DLK1,,,,0.09789502032021243,0.08152069771234036,,0.03778968186298769,,,,,,,,,0.07638662259113183,
HGF,0.2062568353027186,-0.016436189759063965,0.045817490633838526,0.03252617970516537,0.015336353645415787,0.11907901275773242,0.02922716451556093,-0.04755649421807349,-0.07661618483000335,-0.027585133790744957,0.009335006778351121,0.021921976598980188,-0.005563143952375215,0.0025260685127476952,-0.006826952697510223,0.12255501423397913,0.021699657448646895
P4HB,-0.18620924380114154,-0.025784349850432233,0.013914728161616595,-0.20417485049611905,-0.058592206158998746,-0.24558870854208825,-0.10539916717038864,-0.06169273657709568,-0.12553887197738986,-0.04349159452915498,-0.061780010021088294,-0.04111662144816267,-0.03518910165759354,0.0193325080174838,0.04636061642147478,-0.10224544993735085,-0.021610494119257712
ADCYAP1,,-0.01136857115907754,-0.01591328746887727,0.12445084584481876,0.14446448463625058,0.19056993739273903,0.054296871051857015,0.01833854322116275,0.10114864345706452,0.09059731411141222,0.05007839193765461,0.07379829799958368,0.007073065654958469,0.05052218126110516,,-0.01811718292674381,0.15496757879456063
GREM1,0.07613016675871855,-0.01585840617315785,-0.03083594848743112,0.1417959410676586,0.0018307796590783891,-0.029334125474345128,0.05269923773928624,0.02446925940874392,-0.1198750768697933,0.03719912380159596,-0.022119432001854598,0.014899391388804244,0.004150737039557721,-0.009463063354436488,0.08110459390545574,0.03859897939102676,-0.062400112580081976
EGF,-0.07710882332569523,0.006107587846082608,-0.03189723247427042,-0.04364900038423537,-0.04964987887538949,-0.0668818983881211,0.01108868069615671,-0.015679147136678246,-0.05738474117311741,-0.02214608099236089,0.10160728329487957,0.06339691458971151,0.06737967899456138,-0.043924766225653424,,-0.05897470140517701,0.05220079369744511
VEGFB,-0.22668413621184194,-0.009034276039310625,-0.020382212662411102,-0.09195647832373932,-0.0681182847350629,-0.18435223664962186,-0.09242512301484043,-0.033939962868617134,-0.056756800305376394,-0.12246116237907552,-0.031655976104061026,-0.04193217141931615,0.06412619827438434,0.002403250408818227,0.022871514991293626,-0.037497504633680914,0.06996762215489909
FARP2,-0.04400734681424519,0.013882142047304907,-0.03454765395967037,-0.09028689010205453,-0.020863749597260967,-0.09259095357035692,-0.024032120938606117,0.030411617093601302,0.06897932885661134,-0.04797329882888299,0.058263591602047096,-0.024619361680464337,0.05433564025847145,-0.05789699377155368,-0.02917453289945384,-0.08545216271753238,0.020754115179532
BMP3,,,,,0.0006973058554721328,,,-0.05189963314045311,0.09031787174602048,,,,,,,,
IHH,,,,,,,,0.011518821776444536,,,-0.0004943389011052997,-0.032900057471881905,,-0.03231763107330217,,,
LAMA2,-0.06149398865791815,-0.020669428332258363,0.03823283493613564,0.002734890582246202,0.0010679928740104582,-0.12963737886585255,-0.011961034482478811,0.02025024971304119,-0.04565380122766841,-0.0742651607844292,0.016459509105744213,0.05350200769816719,-0.06127118914471197,-0.00650726718701828,0.06656577430561195,-0.03474338424019548,-0.02178501473584126
SERPINC1,,,,,,,-0.020841183669492103,,,,,0.03591979034179834,,-0.05616566732933017,,,
NRG1,0.08300257355674771,0.00027870979803451047,-0.017861446433528945,-0.01704041055759349,0.08190534628642196,0.08304929824312658,-0.025173519334285403,-0.036773598356626094,0.19595853626045404,0.11003001923980839,0.07366067954637161,0.013373698208108593,,0.012942243121168132,,-0.05001383458301933,
SPINK1,-0.048787207496983516,-0.025813865264015832,,-0.038299832470026746,,,,,,-0.01811104462560311,-0.015203717551935192,-0.02621381345560861,,0.00822985331591099,,-0.09411525202827618,
EFEMP2,-0.18809947132029453,-0.04479232385205007,0.013731439030861957,-0.11020597828294104,-0.07528696151238648,-0.20234935605927626,-0.10036940735667345,0.009979485077577642,-0.10203669617093902,-0.12550794947652616,-0.04039606709779444,0.036335595668923706,-0.008446301002674813,-0.04761423390677111,-0.05405489444364217,-0.0996857809588682,0.09034017332969038
SELPLG,0.07675161155814068,-0.015975235393649475,-0.04928855484956187,0.10996238315292586,0.009092413862119838,-0.08607141923878532,0.026377473326447725,-0.017073264111139512,-0.08832046877955521,0.05410957278295305,0.10789925148045738,0.05721196233843968,0.023671211309514377,0.03798269595595012,-0.0004972231689286246,0.032974123354520844,-0.068833959339541
GDF6,-0.038252284803461385,0.01717586002516683,,,-0.0433222570277945,-0.014131473943946156,,,,,-0.0160645060631015,0.007146482232769782,,0.07921665225046993,,,
HLA-E,0.044522484313231254,-0.0247086628075956,-0.024091050962301686,0.009533642008247887,-0.0683992085718492,-0.2722222445470674,-0.0004445566053771463,-0.07086960080841943,-0.24150291866260956,-0.0537506765803032,0.005511609031077444,0.004289508512949703,0.05395145267456948,-0.030500903674376502,-0.05540035311227048,0.005443018938676603,-0.1497688266591751
PTN,-0.1368651966008552,0.020230498868866093,-0.03884742255409674,-0.08485731388601073,-0.14412022281764042,-0.2760046585021256,-0.11261837174296863,-0.018973962924757167,-0.16501969162595817,-0.1910963464932244,-0.017385805811112508,0.1252797715418069,-0.02781945359948344,-0.040699844379390865,0.019506666140366353,-0.014087313146716043,-0.02980177830716893
CD274,-0.010461103174701662,-0.039597204130321126,0.03790048886535169,0.021948063958461043,-0.012704102633769997,-0.05537445179001088,-0.04652032475071097,-0.02430753640686746,0.09804953621760695,-0.029806092771790853,0.02732066960153817,0.036822142707538294,0.005646141004794951,0.05006191872749576,0.20793850738718764,0.011455448301337455,
FGF10,,,,,,,,-0.03181908247732874,,,,,,,,,
CD14,-0.044215470075291474,-0.11525581680446284,-0.032967307970154035,-0.22518216835505486,-0.08974303831537088,-0.19375483783736028,0.019165058726168884,-0.05550090957228405,-0.2039100160439953,-0.06746744031218319,-0.0455173797395509,0.1172345480779798,-0.018732064553138115,0.00033623689798759066,0.07670338749730952,-0.09420098093388517,-0.19335251187525063
SFTPD,0.02964612338114212,0.010357316779381879,-0.017869078430533883,0.10076572664455055,0.05916600542276192,,0.049606023728178426,0.0010910804889316585,,0.04012457458137491,0.013422699079272564,-0.020789079696996265,0.0381751543333685,-0.014055034617098259,-0.04877737744833817,-0.009122133007026157,0.11407789287461532
SLIT1,0.2012914145192122,0.05508272375376418,-0.011682135543338829,0.05013755526221078,0.04081715120194731,-0.10487520417276605,0.023838055104196374,0.01399856366143952,0.2448596626176122,0.05055517140696192,0.040958886937431015,0.0614235479772299,-0.010599332481150036,0.017800671042070178,0.06659035602856804,0.16353376906570521,0.2300246096085714
LPA,,,,,-0.018534991689948002,,,,,,,,,,,,
CNTF,,,,-0.021417106980932982,,-0.0375271838027762,-0.01776540712680549,-0.028479650029379168,-0.08102572447070841,-0.021028855514485172,,,-0.024969516753134243,0.01173835937135702,,,0.015067816526873685
BST1,-2.8232131341064964e-05,-0.02578822703698,-0.014459773599547844,-0.00272185934349312,0.025592486137023397,-0.16976110381512374,0.019586571226289363,0.03871389567457738,-0.09975364387433758,-0.0014930634186399241,0.030542258371969305,0.003338444924078254,0.0004511604781826812,-0.022448222335055674,-0.0060843652441022415,-0.02456175871819488,-0.0660501140446384
AGTRAP,-0.04811538981130453,-0.04833596861929194,-0.03495733980839018,-0.032022894599963485,-0.05265517564220142,-0.20778765131818958,-0.010582602836768071,-0.0034567825953532856,-0.12478016533328933,-0.06761555839968379,0.029597719424793455,0.02432969624432133,0.04860992512014068,0.0017099978559141327,0.022611371449739796,-0.06540652790109154,-0.11531110719572694
LAMC1,-0.02094903171087795,-0.02877106122498713,0.007904582284847658,-0.08408122232870346,-0.02847833149210269,-0.20686952787861407,-0.10007534239329065,0.021425111817277465,0.01646441561998351,-0.09804642260036085,-0.02158341973286226,-0.04873003437983974,-0.022554033812919927,-0.024148470523041348,-0.05495055943746986,-0.027653703608041633,0.0071988740392604994
COL6A3,-0.01754672592818324,-0.026536188607228943,-0.01644820120160984,-0.026037155201259432,-0.03732541052417717,0.0382546823389505,0.010669116057374712,-0.048957557227422406,-0.085435094844999,-0.016556543673352405,-0.08280625231140577,-0.04377338732436574,-0.013113023842171502,0.0006975841919451969,0.037689774808578665,0.004458594206828098,0.014392063999482608
FN1,-0.2969600372826404,-0.09238342015462946,-0.04896022041206794,-0.19610403786138259,-0.02249331468534899,-0.20343321524093025,-0.04023223989212461,-0.010370393706736812,-0.09320111762533428,-0.1044368627527952,-0.061772703513166854,-0.07558173766792768,-0.12008655873884287,-0.015684047193644888,-0.044638245998567444,-0.04735477309331733,-0.03755066696091142
MIF,-0.3117191854814295,0.007345327767516572,-0.01520197869036219,-0.02621525391750905,-0.02918786278853231,0.05883689522855068,-0.011317454517612567,0.09529152255267509,-0.062017467332381386,-0.01758447809455866,-0.00876036634332164,-0.019683459177832284,-0.05715016120100556,0.040767769789094896,-0.07368499113504541,-0.13837519257898967,0.055127535366713956
JAG1,-0.21673582846345782,-0.023749921911159527,-0.007553790603184433,-0.05217611062139438,0.01053552318530681,-0.2464018848189694,-0.09633563754928558,-0.017196793972075512,0.009461639924930503,-0.1924045795982024,-0.0027288917587333364,-0.008885901994290405,-0.008053179332412567,-0.023259003560753066,-0.03213738513364603,-0.06424627995737422,-0.10383757496437583
NID2,0.13804445310322982,-0.009145108663786603,-0.019651190908697647,0.00034762303091705334,-0.08754930093519415,-0.1315557198684136,-0.03452082068657079,0.036692533883328333,-0.027407784758108747,-0.008356543739233363,-0.02770117059648809,0.010211838507958088,-0.012636613396195541,-0.03393113296705402,0.06491228542445392,0.019221405837871325,-0.10092995900355783
EFNB1,-0.03740995202641575,0.04773868525624162,0.05876494185200158,-0.019512385899974023,-0.02621921587404713,-0.08503123789253564,-0.009126471477925861,-0.019237906296636787,0.02357784626222202,-0.08489870785063755,0.059753390510646154,0.035148696715895995,-0.026272153679428447,0.021679050496435093,0.10491995656539511,-0.08358341978976971,-0.0057682610476148645
COL4A2,-0.018804294477998983,-0.03306913577830385,-0.0423526524235616,-0.08793154771391436,-0.016255065952167486,-0.21927746919653052,-0.06090351337663851,-0.014518827644847377,-0.10829073513481276,-0.14176692160369825,-0.036848208517919,-0.007400522945224778,-0.08720713209612645,-0.03072522646488806,0.023369732993882963,0.06506266588982451,-0.012239962357016314
SPP1,-0.13845123187324623,-0.07131897601103836,-0.027102239743154177,-0.24354079019135294,-0.1490599838546427,-0.2949071274007024,-0.07123834998816644,-0.08527537641467764,-0.2733702395928884,-0.18604887382181207,-0.010997252252196657,0.1053251764750603,0.11399204950892894,-0.016937869305272402,0.02589665199273776,-0.12265505751398333,-0.32859905517884336
PODXL2,0.15118219001785238,0.005425273275813609,-0.03353576788633661,0.030157257514140744,-0.05849304005425064,0.0519788586756354,-0.007142616937631462,0.0314974019766738,0.10562484878080342,0.06003580189788536,0.0889282193247365,0.031168410796107337,0.04139032995670677,0.03810240913461005,0.002834200143283626,0.17118612912907832,0.07128939007471742
IFNE,,,,,,,,-0.012389540605161814,,,,,,,,,
FGF9,0.4825688260825087,0.03241786198371334,0.06891497420441024,0.23673988198727852,0.0531700913301625,0.16828829259850614,0.015522546094289836,0.010640564440875175,0.1621252633109163,0.07665208474897849,0.08801633539007556,0.04241311920287457,,0.06700918703525391,,0.06305256271138147,0.1533919466476804
ITIH2,-0.030333825791436834,-0.02433590893284464,,0.07411094891171906,-0.00022476922834622213,-0.03654005911256554,,-0.03618230367548566,-0.007553637928999351,-0.004909300898593606,-0.030696865963787748,-0.012722426730688203,0.03364294466566282,0.009379154585010558,0.005482974282922702,-0.05101425121980792,
ADAM10,-0.010475612318801375,0.005664643007728118,-0.015266426709622357,0.03311640649814586,0.04880311242788087,-0.1442317478566091,-0.019440671860556997,-0.014856839830607689,-0.10045549326913349,-0.04682204730678039,-0.015483568053054515,-0.00039621986563069685,0.008862395445196571,0.009127184452708128,-0.055200418803379184,0.04200186202350816,-0.14352051587406392
CFH,0.06750484259148669,-0.06380891115930712,0.01318306907519743,0.10424683297590123,0.03583083341655033,-0.11707536820233802,-0.05661443456919167,-0.031620778521627625,-0.051713830948432196,-0.041756882930760776,-0.008816050315409456,0.03238499168022478,-0.059847352586556817,-0.003351099746887228,-0.018991977014920253,-0.007594728456543259,0.0530449975348001
COL4A5,-0.15212771112507034,0.0032940031996421025,-0.024489220114659285,-0.07954043257607099,-0.08112158056128764,-0.15523150078105824,0.00040569507787864654,0.028495551406203194,-0.06999660484410132,-0.02248126869288176,0.06647805568703155,0.03793418560542783,0.0563817108390924,0.025775689275502906,-0.013231904934605566,-0.06817473677891538,-0.034240052789635794
LTBP3,-0.19996694926301956,-0.07452259427202913,0.006213552844049026,-0.04136368210919788,-0.0833402818783776,-0.07896777987759691,-0.06562019578644869,-0.06753191773548135,-0.042718424344019436,-0.09234082526562712,0.039158573690806935,-0.08185041202791375,-0.057129841878789445,-0.05616480243670412,-0.01501973121712964,-0.047916867739977984,0.008812729794807132
GNB3,-0.05797740040277601,0.024822919012300364,0.04406556536186347,0.01101164207975582,0.019520971336924344,-0.08382190723285987,0.013992809765282941,-0.027249994550358505,0.05128245481607323,-0.016145211060281592,0.01082083214725999,-0.03354783560415755,0.006059702636546976,-0.03874858343904256,,0.0065429548934421615,
COL6A2,-0.2171585630078413,-0.0760331776376233,0.023718424377300137,0.04105972069039955,-0.012117346478504413,-0.1584966206605722,-0.08770233928381542,-0.030584202854254273,-0.050993065305025655,0.005895063990532977,-0.09183912878457595,-0.05715655633389651,-0.0762752261540663,-0.0009198404922339466,0.033191162037197526,0.06187429110147072,-0.041891392328320454
PLG,,,,,,,,,,-0.1103747538399875,,,,,,,
