,MGH258,UKF248,UKF251,UKF269,UKF275,UKF304,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
S100A9,-0.011762030430558472,0.07915556035838896,0.00010006570200661142,0.08911932248264261,0.023261735312392763,0.12023773112639967,-0.00955680778838263,0.06869842995146472,-0.05659197090826494,0.007033814479265665,-0.0448805779128767,-0.03419124615551313
HCRT,0.019115663698737195,,-0.03209553206202239,0.0771921743947621,-0.016303523481791243,-0.04388774005884508,-0.0655254870847627,-0.012751964397320523,0.1013239217459522,0.05975402271899946,0.018337497110166953,-0.0074646787740871995
FADD,0.02085681380792937,0.001866748444397655,-0.005312769443737092,0.08710427911825351,0.012830917880729254,-0.034544515696183976,-0.07637251862552222,0.06304439449776811,0.09502032280440524,0.04312836831776233,0.055622032470492765,-0.01970377126931727
ACTR2,0.008085680371820529,0.03997708748192281,-0.002700778661989175,0.09269016045475567,0.01582496676947234,-0.054807264110079794,0.010920903572371916,-0.0607486984174325,-0.10224464092385388,0.03943212615755919,0.02899024038633337,0.004614434293736885
BMP2,0.038203565137064674,-0.002237805401736206,-0.017321997110797783,0.06721247612239678,-0.030908851477908665,0.016901689198446774,0.034215349750152585,-0.019588698652286768,0.10550339178841098,0.011756481387773604,0.10705061606168972,0.047381128992629584
PDYN,,-0.08311405446808526,-0.03035843738908182,-0.06084800368979888,0.002732903793683887,-0.052545820043050334,,0.05552379782872916,-0.03868111440368996,0.003505784827774097,,0.024038268747503564
CD55,0.0013320532915890276,0.07149384379124564,-0.007217391792568843,0.04736784203901551,-0.04162263685668716,0.09762081473372275,0.09289583619842856,0.005567618177614411,0.010133984083355875,0.07312463820039754,0.1266782046582892,0.02868046035512289
OSTN,,,,-0.019879510847051456,0.06255868581468195,,,,,,,0.03623696843006119
PDX1,,,,,-0.01745276538649015,,,-0.0003489166565003255,0.0734656777776528,0.051140054452952756,,
CD6,-0.011908457135424442,0.07719487620529351,-0.03494341497409165,-0.02574588887096235,0.05220244337679728,-0.028635253925020636,-0.061759852142681,-0.04442577023647252,,-0.01525807808735645,0.12259740354202693,0.07996028647822363
IL16,0.03585635981246497,0.09172833526294265,0.05341977228880397,-0.010773973921444255,-0.021973092497900963,0.06543247759484508,0.015470361223559664,0.07740739295113848,0.07904360284573586,0.0384397917339525,0.10280623342390148,0.0007726986142789141
LAMA5,-0.04696354290629607,-0.009273143753697732,0.014473232416414409,0.0771558256461347,-0.030700373301115094,-0.01681789048457247,-0.030123448543256347,-0.002901989249151106,-0.10262562694338812,-0.058937015179438834,-0.01481915070371346,0.10347726527971524
RGMB,0.06115331238145634,0.004639760740398434,-0.007173098052488296,0.03552085027951809,0.0175877231348563,-0.043534209844943196,-0.018165284336720357,-0.07354233326636428,0.008791489311050343,-0.018656085316487606,0.0043507002424813795,0.004655709156612763
INSL5,-0.02676772116499542,,,0.05880870499860385,-0.020835254263808434,,0.005383567019665629,,,,0.08109150153481476,
IL12A,-0.016654280057923267,-0.001367466807095293,0.003795565638898736,0.02022180095658385,0.0004383985204498298,-0.02338914712997445,-0.06741417828550916,0.08619018444597008,0.057520651598726956,0.02271330922277866,0.11575493766909563,-0.01458486680471234
S100A8,0.006366512659413401,0.05600664307246801,-0.04437022608062127,0.12038017019947227,-0.046371833172554895,0.13199532806434433,0.03753366657213451,0.12341858611089873,0.024666619288140883,0.02496503950046694,0.017587085387256698,-0.008452539529920556
TAC3,,-0.01783542296673801,-0.036334766698071834,-0.06900591429753765,-0.03570055192017347,-0.05772930177136867,,-0.01829546844873873,0.1064667328690867,0.14921749800195697,-0.025505732286957537,0.05320453249898022
TAC4,,0.008716381375286656,,0.019774916158475455,,,-0.043436535487154815,,,,,
MFAP5,0.027344948217054778,-0.0183751325121841,-0.020905525310784608,,,-0.0277752682428008,-0.0030269099426535905,0.00876142978637526,0.031555697077197936,-0.04510705366817978,0.057694134859412764,0.02673370641134702
CXCL16,0.0036307167553700833,0.034515626492538885,-0.015370696173971962,0.08415949535819121,-0.020523784116031226,0.0866819792963975,-0.09863111302865865,-0.013611758495127014,0.08715453427340306,0.03804084870097004,0.10901767759289169,0.02611048125100769
AGRN,-0.01739557100331599,0.04622503686767671,0.04591165278026188,0.06171965925627977,-0.006733856491542285,0.060583026918327676,-0.03444093254682551,0.026712803726875213,0.18654904697631042,-0.02270571395052923,0.06559382370561248,0.0631068265569526
COL4A6,0.013557760110510906,0.03624597488705686,-0.014554025328697479,0.008314808275583481,-0.020930080751402323,,-0.03742882698847299,0.08510006055819386,0.24089699708452852,0.04252587140032831,0.12299163369206788,0.013707973800621685
FST,,0.03380126851908144,-0.004710189956016958,0.02698092564405028,-0.03532777141724791,-0.0341144700721156,-0.0932251032412734,0.06679139051727645,0.06763237344958158,0.08103648642076293,0.045349381626223435,0.04740238820341316
MEGF10,0.039719462340523176,-0.019398243555378978,0.024904189926410785,0.005758046147043657,-0.029786609055658456,0.0036333668159879346,-0.06370363486075332,0.030608516356968797,0.1066074719176373,-0.007095774100602613,-0.012187974377006734,0.0857164268700218
C1QB,-0.06980624448250596,0.14824814257299665,0.021740548920943115,0.08141551514673924,0.03902137447202647,0.09170877239898462,0.03569113417738143,0.13623018646524213,0.16497462762114268,0.11323377378883703,0.19315545858625818,0.012016540056107281
HLA-B,-0.03778945777115727,0.08534804020003926,-0.041741253141201216,0.11453312815191095,0.03597824901698304,0.09079637540740852,-0.01324576797825472,0.02701390681308266,-0.09507279726930855,0.015312166572380834,0.09907835310255793,-0.01790394312692408
PDGFA,-0.0028331379375622686,0.07822613372122818,0.03556280241012036,0.054110001010745395,0.04223516361366082,0.05644355274798681,0.06473602770250413,0.017936372386991122,-0.12550601424191862,-0.08814456020923991,-0.05719309843092049,0.04440998620698241
LAMA3,,-0.03108034345558691,-0.02703820240681859,-0.03834463191316445,0.01673801654117781,-0.01705102372318061,-0.04432921733450203,,0.05164879811705669,-0.03052360213419949,-0.03152534105842234,0.017447407173243192
DKK1,-0.027579468326662162,-0.01047967065636842,,0.05873133030889236,0.023317340790474428,-0.030112119506783858,-0.046494909385574164,0.1020926102841427,0.006274546059574368,0.052759141421801256,0.16551842066627462,-0.009467854723728191
INHBA,0.06478456677081895,-0.017025936981918878,-0.01873172016096418,-0.07308423564952365,0.10475992104030662,0.0022893978330065126,-0.002896355723673469,-0.003974646848576079,-0.0064971718042775356,0.0021640528175919816,-0.010862860786031969,0.011299758172283573
LEP,,,,,,,,,,,-0.02673409760906819,
IL7,-0.02959520003768723,-0.002007296548180144,0.02602688864847726,-0.005503391128651664,0.0972280638793898,-0.025036512808991447,0.05590359930998204,0.04785454497941168,0.022488500177964495,0.00012848775178977357,0.07197430574389618,0.12992970334591603
FABP5,0.06550174915520285,0.055107624341771105,-0.010141065099806683,-0.02238971554665506,0.01470098692740551,0.023748029246514823,0.00844016778053608,0.10964158224330596,0.15350567278298832,-0.06301597230213939,0.06357306142339508,0.08587594834809081
CCL4,-0.002493556437665914,0.03193530470743732,0.027709039160368928,0.015289243172361498,-0.023145144730819075,0.1428421452975684,0.061139721813474684,0.03203171966496619,0.01084442436611615,0.059286487974688266,0.097946283283425,-0.005370970672535849
FBN1,0.015417897137990869,0.037397717973657985,0.027862547630275326,0.06467831593884682,-0.006365133050684018,-0.04875579324807568,0.053558657111972004,0.043738788066086914,0.02676799203589364,-0.003836639146798153,0.06778819031298751,0.06865104780618377
TCTN1,0.033302525478316525,0.03199593350355077,-0.002738536829141574,0.04085832734646259,-0.022504632508686808,0.08849153510154978,-0.10684915254699867,0.07770283871292356,0.050764900368966866,-0.007888789840988026,0.0601771470719813,-0.014332455956300385
NCR3LG1,-0.03273654459633559,,,,,,,0.03708201675946143,-0.033851000445656816,0.029961129525328787,,0.042704521119140144
BMP7,0.013703359940517053,-0.061007835663716654,0.006430638724963612,0.03513149554312808,-0.05249464255576127,-0.0580013414096567,0.011845496772156433,0.057016052277294164,-0.05939701561187369,0.07133849071848071,-0.09538837250555703,0.030131455970568596
NLGN2,-0.007678268828454817,-0.014509089708967401,0.05172110483479156,0.025176051336546056,-0.07305453004552163,-0.009167208145038921,-0.00713152448355131,0.05843212967720436,0.10859643863414689,-0.007581648968339525,0.05507723852774643,0.04523899358528953
CCL25,0.025164921880622436,-0.039458163545084975,,-0.02387259794957901,,,,-0.000644176125578473,0.05974713178143189,0.04576269582037233,0.046497190212770156,0.10408879974106847
NPNT,-0.03885201299421051,0.025600076832097567,0.024407614647476768,0.08845933422598817,0.0013684726567064602,0.014809913404449647,-0.008096390135349126,0.09909029547488307,0.15235543216595723,-0.03912053575665094,-0.0873577115465013,0.037515185468468645
KITLG,-0.0023969521595676264,0.02845652806566314,0.012390545073393574,0.012365656983079924,-0.02569606084960098,-0.04164716400125636,-0.04913460638515061,0.14542652930093827,0.0685945272028588,0.029859635351889735,0.032908146178963565,0.06776010037035522
MADCAM1,-0.027579468326662162,0.02567921553294436,0.02272131268126295,-0.030910235993235547,0.028878887910599917,-0.01606577989265383,-0.07145945433948542,0.014491820683618505,0.00036535162498525987,-0.02812323485531948,0.0711241281883464,-0.014990196695439856
F12,-0.0033453995952523537,0.05620079454573728,-0.04398737140918102,0.030952895040608008,-0.003845335529441397,0.014672204542476147,0.13574512637632985,0.0647396585542421,0.08595450749416442,0.03276827699467244,0.06551640721363888,0.009600298392858565
S100B,0.001450422294214643,-0.011386891992548293,0.03764423078731683,-0.04412547835747543,-0.045886845929216574,0.10198216790711115,0.01875065476259036,0.04731453826170641,0.2902855048571569,0.036844581784173505,0.025091943829988656,0.02826781204421139
IL27,,-0.013054209406235057,,,-0.014554782537128247,,,,0.01572078321859577,0.058212692405705174,0.14125163115649805,-0.025093860598351923
CD99,-0.03114570583671954,0.018960323070649814,-0.0017740259502340408,0.09867418498885117,-0.0379399758345332,0.06307594523377205,0.01156556463193854,0.139077030679189,0.11935111250288893,-0.0636345735712696,0.11187585699188562,0.08402768378358759
PDGFB,0.010283729718616429,0.02771285766728123,-0.023767678709291886,0.023750180930043906,-0.02950768869871152,-0.03145213315183024,-0.016539515757797288,0.023283099657628942,0.030957457806522648,0.024369479737863988,0.05737750009368414,0.08147953345551322
CLEC2D,-0.0350070597384246,-0.04613894317263994,0.09188537106825073,0.036427177346727256,0.042415807879268054,0.069523522122133,-0.061748885761553816,0.019224301434486953,0.08899481030887484,0.023735747325301006,0.05798994086798485,0.05525025432476467
F8,-0.001194821856460486,0.08525874203249692,-0.0412674426398174,0.05330621954818501,-0.06451087227293795,-0.00940983745222131,0.04141457483242809,0.07133621767917821,0.11569764728654662,-0.00039499634712580694,0.09343653285790578,-0.007910731658614266
C3,-0.043069707877969154,0.1515458820652006,-0.01646822872238236,0.07442993711365599,0.05549002963412494,0.09387598793692166,0.036554894536135994,0.08891466664060647,0.08538595321172918,0.12021072794910384,0.22781859197962784,0.10344189809970805
DLK2,,0.0016798609576532061,-0.0211622751256317,0.023389086556091666,0.01472056076966601,0.05254450847037624,-0.03710847267552158,0.07399300722625912,0.06984999722207157,0.0003235265496635552,-0.04307593980239518,0.012739904251992562
TSLP,-0.027176433693424415,0.023533602194491243,-0.019297092561231452,0.07599961826522274,-0.02804898924344859,-0.025036524208265232,,-0.038171396759674306,0.04899461742983778,-0.04762340147590525,-0.02102548965936575,0.02270948561663525
OSM,-0.02593211166387301,0.05735488537705329,-0.027665577070122134,0.14085613144049516,-0.017624191349653734,0.05388129592251466,0.13388641536639473,0.04887951207126906,0.06767882670568445,-0.020484324098421738,0.06831965825951947,0.005118924322723787
PRND,-0.0275794648906226,-0.0011840516315626574,,-0.0024698883448889732,,,0.033397418919089365,,,,0.0008850058189601307,
SLPI,-0.017741963931708862,0.015679493378698586,-0.03156965144975607,0.03592956988351089,-0.001214360764402461,0.02614045067194349,-0.03587502762388673,0.05119804462991529,-0.2023927002217575,0.0014466817281350041,0.1044986034962067,0.04113187172659551
AFDN,-0.015038800634460748,-0.025210468294258395,0.017798626400946597,0.08580306934878358,-0.051027478347863184,-0.06367540283583224,0.10095819391879882,-0.003437995245363354,0.06533263025077514,-0.0363536226524335,-0.021780226674970083,-0.10217444438339356
KISS1,,,0.0013602843221167658,,,,,-0.006395333786394435,0.014290746155930432,0.0976209118402825,,
ULBP2,0.018446223849426374,0.04308867719360896,-0.039583833265342185,0.12544756884273905,0.047758996108658865,-0.004611209255570067,-0.06427464813995902,0.052122597137829726,0.12345351127904211,0.07261719739679022,0.03775793138559096,-0.03902841216772585
ICAM4,,0.06041400115556486,-0.0166312336993397,,-0.016887151927497592,,-0.03710852161830911,,0.09857530909518109,,-0.03709201190358635,-0.02790049045259253
TDGF1,,,,,-0.01258104269248238,0.03808718796206241,,,,,,
ANGPTL1,0.004169581052667447,0.009422195832483406,0.0833987365869441,0.02861027807781444,0.046499975681866416,-0.027830336018078935,-0.03706173246120723,-0.03191148052370974,0.08708422054048198,0.10000380584490745,0.05742163141569176,0.04503382947288486
LTBP1,-0.006604559665597943,0.02522397449799784,-0.03306835045315223,-0.03132299197053522,0.0438802953146672,0.0374674837136238,0.0405356151479122,0.050806048419744024,0.09242568425108996,-0.05212102189338585,0.026389347003902566,0.061311724046288596
CD160,,,0.008584376766288062,,,,,,,,,
NTN4,-0.018600530571898557,-0.014880310469927318,-0.035353508502140744,0.00696576428621154,0.0018162640014923552,-0.07465019205296958,0.010616437233743925,0.051714728829419944,0.11228105548037805,0.019744674576997936,0.05981195325079406,0.009130020314637565
APP,-0.014856367719899228,0.002594629799643671,-0.0052057146183280565,-0.014976707672346148,-0.007368203005478955,-0.025968067957550276,0.0052511132008427365,0.047344901662175184,-0.04594620385367369,-0.045027666346203435,-0.011805787259382635,0.050327703803372086
RIMS2,-0.027579462599930278,-0.01932260643911882,-0.03982464534036818,-0.03691451102580332,-0.02443461027880982,-0.09100610551987103,,0.04286025321041743,0.02799674737932137,0.033816858454484656,0.04479600765166228,0.0032648584658078223
WNT7A,0.1807416273416586,-0.025714802317294453,-0.044386270195485,0.07904154451782516,-0.05723115126660632,-0.04789768529230528,-0.0657418497195919,0.015218062441502785,-0.029115289608962928,0.03213754123939241,-0.06227763284737761,0.04289245428072059
GAST,,,,,,,,,0.028009978370481116,,0.05311662520534526,-0.011754013921333984
GPI,-0.02035838738160088,-0.029014621580279388,-0.022637295975114748,-0.03152388727136259,-0.047830501614732096,-0.1005082123605047,-0.04045604908094809,-0.07388479770098043,-0.1883102814976096,-0.024730719441017134,-0.10030849997822336,-0.05338148299311671
IL1B,-0.03440537574972903,0.050432723814927034,0.00990155244373627,0.025974656724180586,-0.00576142345903356,0.11061157188718082,0.1413890275919207,0.012474989555272077,0.0047531193710035205,-0.0018770813390250934,0.11172996635822947,-0.037028072663117445
SFTPA2,,,,,,,,0.11670447142797327,0.05192656698617874,0.02514228381379094,,-0.023748959829224297
HAS2,0.014610781911699067,0.03686495575258494,0.05101511115294339,0.07819454779654288,-0.012175439626119324,0.04600605688474978,-0.0336002812836986,0.08117450779868603,-0.04697683242525056,-0.0347865362312059,0.02828087993830632,0.043472906644633616
IL11,,-0.025983251022723006,,0.017913313973163595,-0.028489964998275615,-0.0250365185936956,-0.03599980947979266,0.01527143675297198,0.034691715719692526,-0.050933066298084556,0.08946300436840686,0.04049872972623825
SEMA4B,-0.015261004048027358,0.007694021574121855,0.016120176775797027,0.12987270396463071,-0.06600823215154544,-0.012405977135349413,-0.03987184351417737,0.08417186536994449,-0.008139992694959328,-0.03895482192182562,0.06270705082722121,0.06763009540509243
FGF12,-0.02157979620541592,0.04851132012186705,-0.005419976243284658,-0.06870305054182602,-0.01815389204683138,-0.027512741188005105,-0.04470654146529119,0.036971040566563515,0.12418777399342851,0.058917564929943565,0.12774997046688327,-0.08201511330663751
CP,0.032950807044386264,0.009336848467962304,0.03858189247935785,0.09750429121345874,-0.018485343125544024,0.070423133038452,-0.02774002384317107,0.04356061358067473,-0.09531450632045713,0.0019029832785441678,0.06789613709024149,-0.05317507477013464
NLGN3,0.033684064425526065,-0.03683292962165185,-0.013311264241138779,0.020211405489139463,-0.025572896854446085,0.03569716822717055,-0.05693531185232743,0.013559543028969704,0.14382647832593629,0.015718734851345586,-0.003026051024768327,0.061685870059208336
GZMB,0.03913888784953357,0.013528761455755331,-0.019297092561231452,,-0.01822893782380271,0.10556484012751516,,-0.05302372238897451,-0.023210830413475502,0.05856686835848983,0.08050270938580766,-0.017815459784952022
PROC,0.01035647451596781,0.04042925553778485,0.022283678076482506,0.0032674112381595416,-0.024376135133748367,-0.021257056274930988,-0.022321543543726702,-0.027826189531394853,-0.002599103528597287,-0.02314127156534897,-0.008985776500599247,-0.03582914491532205
TNFSF11,,-0.017645445623503578,,,,,,0.04005281570908564,0.05738128661823302,,0.007085753618737681,0.05943928906806846
AGT,-0.03961281168659174,0.02533939103303198,-0.013119793257380065,0.097777937013764,-0.0016538930406248288,-0.07037455544175487,0.044518163006428524,0.04309342312004998,-0.05499594409364232,0.01101113596967277,-0.11539496778728632,0.014061917646871551
PTHLH,-0.002720854403869147,-0.01135163462860401,-0.010146291859664524,-0.037995848677728775,0.0026358087706443733,-0.03396692132761885,0.013477242552673657,0.08932263697257534,0.04844784890111369,0.005399767697071987,0.06940143917865953,0.0018384244849172615
COL1A1,-0.03437222340434894,0.05286205067105715,-0.02788585257718437,0.0978195973521157,-0.019475657802760688,0.019015234511761143,0.06601776850788597,-0.003259831802197707,0.031663196570691526,0.028017510316679192,0.053919790179552896,-0.04101834295591214
LAMB2,-0.05014525700479142,0.05376896603754523,-0.028822877150783792,0.08192800401546788,-0.048094197870295854,0.08024339647563707,-0.00365820985760091,0.03794293424795574,0.029546092715942926,-0.03644003986252656,-0.01096034187586547,0.0636247326024565
DSC2,0.01096612862731212,0.004073340231194476,0.004117689220347548,-0.053278650051837184,-0.010224152925456777,0.041221365793248796,0.08922039509264874,-0.018011834476440627,0.04785080611825698,0.03640455413065665,0.12187430778749846,0.09162538274641613
WNT5B,0.06054596670045498,0.002707837567043691,-0.0061297774341268025,-0.034447952224386,0.05079086845488498,0.02108571208800778,0.10741841076106749,0.027469580393935905,0.16079251208951859,-0.011562679229151544,0.0941277049012641,-0.003351197561195176
LEFTY1,-0.03062497642215155,-0.02397254604566942,-0.008502072797111765,0.011326965090167201,0.012607511223714766,-0.029747151502896148,0.02331674536294097,0.09224992833029169,0.0692301820258245,-0.02797250944648386,-0.046691823514307,-0.03792373883155126
FGL1,,-0.03337281787200385,,-0.0262844268920925,,0.08660771183087797,,0.03565412517117785,0.06135310170749865,-0.03954418491895723,,0.019021630907954237
CXCL5,0.01702536796640756,0.019726331721621037,0.019497809714555475,0.05748569581316179,-0.015327071011652036,-0.03692747896689408,,-0.006780595048476935,-0.04800412215340721,-0.026455031508156278,-0.032550322800976896,0.03200086965482375
S100A1,0.026634591022048303,-0.052005079646383,-0.03542670230720523,-0.07542204389583035,0.018295775661285544,-0.008528012506435683,-0.035326545103675326,0.051485697298339135,0.13644910334457083,0.03829172059178789,0.0031918774803158436,-0.012442680911641782
C4BPA,,,,,0.043210356769899656,,,,,,0.0668556952072984,
NPTX1,-0.01706645055149977,-0.017936023658572844,-0.03617964480943963,-0.05148107242175802,0.02752783072620415,-0.05672397594394053,-0.030392171612935035,0.06316191473665682,-0.03961031089072705,0.017762455113316568,,-0.02188610612773416
TGS1,-0.021650156863725543,0.03043248682615933,0.03109578019330422,0.0409750891304032,-0.021316856498987808,-0.04127242923865118,-0.06618856640940586,0.03636744251173201,0.02098159756970874,0.03065838140712269,0.03422024700969595,0.018731423628506074
SST,-0.007554269000269816,0.007232476918604965,-0.024801371800315174,-0.06664383538406005,-0.030839362360520005,0.017775592406539798,,0.04311419717566877,0.04923976621456947,0.006661490273822743,,-0.010808029601351942
IL34,0.01365336474078914,0.03836343486994833,0.029895227195433024,0.0010635621253229774,-0.02884119635918431,-0.029704487961984303,-0.055124742513501336,0.051673238471528916,0.04916699292489616,0.0934918763212377,0.048084246426736726,0.046240129941091376
DHH,,,,,,0.14398779841895057,,0.043142878544712056,0.033611827972840735,0.055086312248066725,-0.033248408272128986,
XCL2,0.03850154872757499,0.014982693020185466,,,0.010043803613876917,,,,,,0.042089758604871276,-0.028196524258801342
TF,-0.03081772057732563,-0.015381874776301927,-0.002144468154362749,-0.0851939156214867,-0.050270359534827995,0.08430448817579335,-0.06123049216610523,-0.040682497406038326,0.12799580294898402,0.04431718108453423,-0.008419668418833197,0.011102603985471483
IL33,-0.04359379993956882,-0.07856800828067595,-0.007831124106274151,0.030440325230612433,0.019588774207063123,0.04795684184760422,0.02187789175415336,0.059101991637619096,0.04091013595773656,-0.01380592649106971,0.0950615558873044,0.06483645234251893
RBP4,,-0.05628420044217102,0.026825284671388026,-0.07013350031484644,-0.021472233292981913,0.01374441976561288,,0.07141843054991796,0.16579089554888685,0.022753920164451616,-0.000758937267326971,0.04656008726333553
CCL19,,,0.018347418188551592,,-0.01163836874208304,-0.004036787756286326,,,,,0.055747622857426835,-0.0363034227678062
CCL20,,0.010218619645644432,-0.02216108499297969,0.0844193931186054,-0.03602749092869011,-0.009327628297203433,0.017449698464687496,-0.096530893999541,-0.12372949731944251,-0.03565906919931209,0.11185280927581565,-0.04439754454987167
NAMPT,0.026612562704500194,0.07955394603847131,0.06797607491780812,0.14729643404781062,0.024669168073217174,0.031292734330364225,0.045518758711463325,-0.011398984144515697,-0.1718681448586279,-0.06230643755143253,0.016032760137824467,0.04577001190545845
