,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH916bulk,ZH916inf
EFNB1,-0.045494812736975566,-0.013128140255239966,0.04972745476302202,0.034104578352584465,-0.11743791120807417,-0.031143683615707716,0.061713086527811226,0.003809093025852185,-0.0835471455994097,0.013765015849636894,-0.03439315014047049,0.13520913194800543
COL4A2,0.06028829559318302,-0.04363352678573839,-0.04532241804858631,0.014566211609886677,-0.21813993865099113,-0.07370289703205277,-0.0027389457414264667,-0.09049068917105958,-0.12771034068842715,-0.0165202259113923,0.012814270357622032,0.058819032283836524
SPP1,-0.12009465408496302,-0.05395874909700459,-0.17405207145146628,-0.11868184150539704,-0.2927064343484563,-0.18216683982329224,-0.052270434942106925,-0.33388084396804546,-0.21455430637709205,-0.03365370853230579,-0.08463430262789372,-0.16839007983233598
PODXL2,0.07968857474123044,0.06284630734870801,0.01674209858842618,-0.027304075085244437,-0.058807793232825534,-0.030093782352577036,0.03969957068250788,0.10805121128101657,0.10583967363538173,-0.017171832893506832,0.04772418531906017,0.14247979161802313
IFNE,,,,,,,0.015485896411326106,,,,,
FGF9,0.19828314479345635,0.032624252527395585,0.19348341116329332,0.04807320217042597,0.21429029260823423,0.061348484959389035,-0.011699901689403226,0.23171541384874197,0.1523512421349328,-0.025125674391096604,0.12672940261794477,0.23926797829721577
ITIH2,-0.019865028867371144,0.06833996756726685,0.1267622052301119,0.011935946770728298,-0.042764609560358005,,0.018716113435314582,-0.023498648955307015,-0.022031721738670025,-0.016650614275152305,0.005051715881212091,
ADAM10,-0.1027926707000173,-0.0338712730235929,-0.010098095545449664,0.04740703817003646,-0.1566387237688474,0.005065471342055857,0.03433625258793827,-0.10430020771678437,-0.04498311757454142,-0.026550883805718493,-0.013828104048935776,-0.09857690754560443
CFH,0.08956607793412256,-0.027485590217104835,0.05375844643576985,0.01386215840810811,-0.08806293220391027,-0.04114937710464486,0.010402133050135773,-0.004838252844341697,0.021769428403831028,-0.01588739717282394,0.0012879028760990991,-0.028107053961523177
COL4A5,0.0008919334153749881,-0.09006594339846268,-0.09964610572205815,0.026391724218747477,-0.1427679274918238,0.042605091736525894,0.005551258232123877,-0.16995257361330446,-0.06532980358406888,-0.043168759758110166,-0.01216191854569303,-0.013048727842626213
LTBP3,-0.07909404567833278,0.009159121514259513,-0.04790370501888363,-0.03735797422365003,-0.06451826381138434,-0.06762289067619272,-0.048564178607612384,-0.02543520681079155,-0.04960960192490816,0.0552480425185748,0.0015369337531509568,0.024851048170754883
GNB3,-0.04250250427920319,0.03224480037240895,0.02720649059732537,0.05326570466931634,-0.03467637552845793,-0.0046355938070853,-0.010225825204626074,0.09401813481718078,-0.01380430329161743,0.0044514754754106265,0.07595964841602705,
COL6A2,-0.1312368872012191,-0.09244052120824177,0.014767368029714352,-0.008727471273621704,-0.1681008247463664,-0.08467170319315771,0.057432394288044024,-0.10140284335647508,0.00922590787186356,0.07565932107276671,0.0015968043989752726,-0.057201431496506666
PLG,,,,,,,,,-0.09433710721203231,,,
GDF9,-0.01254373661131356,-0.045600587617953985,-0.036003878743180735,0.05666523621322165,-0.07817565806328033,-0.006786806382985962,0.059202316030017334,,-0.033267352993547286,-0.027896298615287127,0.013944678088928027,-0.033616349380267946
NCAM1,0.10105489247868972,0.03584523662989952,0.038389388810111016,-0.036436706090504666,-0.04872789799703813,0.06639696962531125,-0.038076123118916234,-0.04487765958259875,-0.06495762123106937,-0.06341923789767194,0.08009668494665634,-0.10504184518441685
APOC2,0.0748427909360161,-0.011002780996492257,-0.030116115919925388,-0.022271302264075456,-0.11477985193696844,-0.021268041244237937,-0.027286062873833065,-0.1798597198043045,-0.04752544562617635,-0.06567381879954483,-0.09669010949798264,-0.0692603340001665
BST2,-0.10581811739983324,0.03444227943722087,-0.10934230490990765,-0.04943193114310928,-0.250320637417355,0.029730353726533192,0.035724774465750904,-0.17654532498213554,-0.1877959599578849,0.004888479555373321,0.003105737866133298,-0.005546758869171166
COL5A1,-0.08220978843987836,-0.09495152507401972,0.009494671567387841,-0.011262042670097661,-0.09442270576661767,-0.0703682116958091,0.0062449247949647076,-0.12370606666257287,-0.0672118313452343,0.04174545408538356,-0.03968251456715339,0.02096536381040136
CALM3,0.16133764466774017,0.11287379769149722,0.18525989784600613,0.10335864825883596,0.3117997947296846,0.19928143301226772,0.0944781466052773,0.35786123710928364,0.21544559325911047,-0.026324667383666966,0.13437524915633597,0.15073849160210914
THBS2,-0.012360574082787925,-0.05326680915852645,-0.06983974603155518,-0.05265672035998321,-0.20665488936509396,-0.030306396734712426,0.005086453053858895,-0.2001410814278643,-0.20060083540403087,0.025304725599960668,-0.10412666019565833,-0.019077907877119455
SERPINE2,0.16120960354959932,0.02318151390912104,-0.11980164579366921,-0.06674322424581255,-0.04688492270939001,0.04495428765370339,0.013142669605071952,0.06715969085823575,0.0784514362013924,-0.01963267036180905,-0.020693010005933935,-0.006415881078442909
EFNB2,-0.10247696539939546,0.015333176192559665,0.04264984047166126,0.06203867389385644,0.05163372901368254,0.0030969883185065963,-0.02664279330944712,0.15667443486328678,0.012391849674533231,-0.0644266658212859,-0.03461839319802545,0.10423386485923276
PROK1,,-0.011825680024208824,0.0785465515794296,0.014553582077659664,,0.1312220390647063,,,,-0.013603781528411973,0.06220984559495432,
LACRT,,,,,,,-0.006378643310905393,,,,,
MMP9,-0.02627369892066299,-0.04170903680852379,-0.05217175572682044,0.04477968835588403,-0.09642886902520882,-0.036201535883168684,,-0.029300658922938635,0.016155287079625557,0.03322857610783195,0.03979836839286883,
DMP1,,-0.028699782924686796,,,,,,,,,-0.04217787721487448,
NPPA,0.07757210040562904,0.06029977080198922,0.14499108621142626,0.023558328772644566,-0.03128500999239219,-0.011684502722541798,0.0206616381362601,0.054469682002761186,0.024134945842745437,-0.016609020657596518,0.046413458140912155,
APOB,,,0.02131985016032071,,-0.03367544635337595,0.035581852659364026,-0.018137231636653046,,,,0.0068830275267816685,
C4B,-0.02885426604026243,,,,,-0.028480904258220325,,,0.002786713939933303,,,
NTNG2,0.13796435734833,0.04994558292327197,0.06652325391435236,0.051160301526424645,-0.0375654757730732,0.01842404688075369,0.004191883830168923,0.11770874472725537,-0.02924763915875449,-0.009186966951686781,-0.039301447647115635,0.13195548522327494
LAMA1,-0.030748377409471,-0.03147888011487367,0.032697422915231866,0.0009796338819921615,-0.22595594520812834,-0.007763196138384696,-0.06175332857094855,0.02020434948603072,-0.021339253565687655,-0.046624845396612824,-0.03622340237404406,-0.019081624672005994
UCN,0.082442137729888,-0.004326919042711295,-0.02459439440860049,0.03435910236380968,-0.056415395098044635,-0.036877530218922684,-0.0255496308947534,0.05934513163832853,-0.05327058931106458,-0.02197505181611707,-0.04352364754906511,0.18487403866793822
ARTN,-0.015435657087122419,-0.03806379183667904,-0.007679498543132391,0.03282916214773872,-0.051013275729813956,0.050372036365999046,,0.08230658340902543,0.032966630688364,0.06039344442686201,-0.032452176732780384,
PDGFD,0.014501527038379517,-0.005295586728170602,-0.034810647850219166,0.0928458227159848,-0.04782440419072871,0.023836612591467674,0.00868796052710819,-0.033543791172029415,-0.01757370483511008,-0.043480279629015496,-0.0688162086891329,0.219097648901531
EDN1,0.08031980750437384,-0.03887715204596039,0.07637085618246382,0.021772497709280882,-0.09515495250028881,-0.049383599967588655,0.03916047600525579,-0.007555888356007125,-0.07074695142535405,-0.012203979272715356,-0.007790109840461617,-0.011267135900914344
ARPC5,-0.09328639435495968,-0.03725552058376269,-0.006402362353869065,-0.008632504528243766,-0.18251200210100393,-0.07716950997976607,-0.031714630038259736,-0.21839954771991604,-0.1571889973336513,0.008680815702978144,-0.03843631153184921,-0.01426384701555657
GSTO1,0.016338415512600478,0.059491525706907765,0.09282003942805259,0.06853300685187375,0.2772677558019139,0.08766559164525276,0.036474388570170685,-0.08999217161987628,0.14011703055219477,0.06368108469516409,0.07458944132762073,0.07158523917320683
PROK2,,,,,,,8.385960046923184e-05,,,-0.011820622567291463,,
SYK,0.013515085886922762,-0.05899419213584578,0.06432377879575582,0.01993422519805754,-0.08982808596895696,-0.0054704577538466385,-0.030109467941780536,-0.09909260087414275,-0.049905754249101784,-0.010088871496629896,0.05036272884222192,-0.01707198848785407
ST6GAL1,0.1576171225297422,-0.02603827244140819,0.05633117892303858,-0.003495451729944086,-0.12378491354298361,0.02870612535833349,-0.01724369300553202,-0.19147163106212395,0.05081858133406213,-0.059374985533958854,0.051095085946361314,-0.15062979422786887
WNT3,-0.01710235387335847,0.02904672267017507,0.04110708906614446,0.07783142516896617,0.17790756517009948,0.040069730084016424,0.04825864094257182,0.1823855922757676,0.11950673069118013,0.008383211162667648,-0.05593604817399694,-0.04585273724496576
HSP90B1,-0.04646071597545964,-0.020767833285152353,-0.14213838291297043,-0.017744633323823852,-0.07973315242856667,-0.1031554661941853,-0.003768203858595667,-0.1392955274502048,-0.1801502281629995,-0.029392548665773535,0.03955126678394334,0.034268602709620136
ZP3,-0.05257490927336812,0.025171397361616655,-0.03595171167068024,0.045183482879600036,-0.1369074145221508,0.0361353762390136,0.024076642595481857,0.060846951070678224,-0.05535772310277983,0.060483518725065986,0.03162355645019008,-0.03910917908597931
ANGPT4,,-0.022451285853522008,,,,,,,,,,
NRG2,0.04828572806244656,-0.003052630124386282,-0.022743842517019636,-0.04466982736805442,-0.04645350327874538,-0.006134740243017975,-0.03787446839592203,-0.017738683261762388,0.019315724599675396,0.012442579826029367,0.028253700692627517,0.16312386551729205
MELTF,0.026211676596342826,0.05053735503277977,-0.018172171538938832,0.015112222706414196,-0.06649537368060265,0.028281072409989477,0.02723926111738078,-0.02105211956747247,-0.023258239432701052,0.0447227275395621,0.001365753855731245,0.0675302541018141
NLGN1,-0.04471636456462547,-0.00292136369819884,-0.00025422216490422577,-0.03149892580104784,-0.10946449835370337,-0.05020605433527349,0.004452094375526878,0.05065057345085902,-0.04023624719174286,-0.03835164102711394,0.028940171422625366,0.1164779171038757
SLIT3,0.20371554028151642,-0.036615339385320744,0.1799321101058877,0.02951949827724906,0.1702879848302859,0.15142370535988586,-0.027777363917044072,0.08551322269354546,0.0885929540187541,-0.033432164156607345,0.05303524385081956,-0.022357377832372443
CCL8,-0.04869888986959523,-0.025792518961247346,-0.03919684781043214,-0.01857670186383075,-0.043919890581656636,0.011949759861984625,-0.02570296403607197,-0.10183380514120506,-0.02179586100803024,-0.03375271929686403,-0.009712887289327309,-0.03910910606111743
S100A4,-0.148873836246591,-0.09651907844383575,-0.02529547259100753,0.008238907576788548,-0.25520901405327445,-0.01777875927638235,-0.001271694129978359,-0.13771141598079703,-0.07637125907923277,-0.0722494207043439,-0.0377627577939165,-0.02685619414473463
TNFSF13B,-0.07528134906182879,-0.04500319339355103,-0.010915774518210334,0.02960598218030247,-0.1437313586167354,0.02746883324318,-0.02150328421350129,-0.17770298583219044,-0.007261892906909746,0.028960098996411898,-0.051199936467828513,0.04423602947624947
HSPG2,-0.022619604962517702,-0.03498723122744773,-0.034638322889045274,-0.018887117852903694,-0.20235275433692373,-0.05503243773314254,0.007995924361246923,-0.041819005821119234,-0.060577206511057344,0.07945336020587376,0.04476619305806965,-0.012454714284341318
FAM3C,-0.039862858841214086,0.027956511710463677,-0.008953496811397878,0.06866645438525985,-0.05733293016415439,-0.03741632861072732,0.04030506712515223,0.28628318993829804,0.0668236815843588,-0.024339830384680062,-0.07875816937474014,0.14960519036928477
FLT3LG,0.007419114554214555,0.0024736979475104594,-0.03692970840752241,-0.04541590051932935,-0.09447609197268497,-0.06701281157395894,0.003144557166285183,0.0021316648070976965,-0.0724521502493171,-0.007481441007847645,0.032638692166008544,
A2M,-0.10048409816050773,-0.12084300604012431,-0.057467824293544745,-0.06114756664607472,-0.2655452761719887,-0.1265774035463818,-0.0380829698499644,-0.2873445030326264,-0.013182660410630006,-0.10688052906198342,-0.006164261253649278,-0.12790645611519752
VCL,0.012939696334673519,-0.05552034931889565,-0.012145945001310584,-0.03852958053072283,0.011663169894924434,-0.08588260388034137,-0.020838430733249168,-0.05544136946398134,0.0001917938431185209,0.04932847604272762,-0.060220655922151804,0.056646716425297595
FGF2,-0.10238651784761565,-0.05525052439400774,-0.04952663006249514,-0.023134832573294864,-0.19742854211320698,-0.03496225236003101,-0.028248105426836076,-0.035629111431534924,0.020729780165885777,0.016660345216925398,0.034401430449779,-0.058111882293821505
AGRP,,,-0.01991493980118944,0.03022980826477242,,-0.025699927431388707,,0.04517122253281052,,-0.01401586518261248,0.0042902854340615155,
CNTN3,0.2907818355457943,-0.014189003774515584,0.2561036951758448,0.07149812570315119,0.09248017719394626,0.05771672182182346,-0.0009246567257687975,0.29681065129617606,0.18089916298389852,-0.01271480674514851,0.0230830671836119,0.00347713546074379
RNASE2,-0.07358295565534555,-0.042625488771214685,-0.019399273700113212,-0.01858145097709704,-0.17625327252822615,-0.01745275519067462,0.01763876978537883,-0.1399425227801504,-0.03247815635243426,-0.08197126006645204,-0.06747149775833373,0.017934738387056177
ADM2,-0.048517965388200766,-0.031947211462498064,,,,,,,,,-0.01285994298816513,
GAL,0.08633048128887517,0.026444814862398875,0.0015311811936696413,0.05442318349751191,0.0876595656611585,0.08223745855513466,0.09619582638897027,0.04365078933848831,0.1596286065758677,-0.03268361280764319,0.06686965609711644,
IL36B,,,,,,,,,,,0.09459340063078915,
CXCL6,-0.02597283151909106,0.005660238946713073,0.035347194574486034,,,,-0.024955943892650635,-0.024890247913628115,,0.035723577849323646,0.0018703980569173828,
PDGFC,-0.05424139860943934,-0.00802302056602499,-0.0335315748109298,-0.03664330529449031,-0.13059171342426204,-0.05819683463269728,0.029021627221099293,-0.02724144833821443,-0.11950710037155571,-0.018687364917093965,-0.07989227557639872,0.0867360564351831
COL8A2,-0.021300111524963528,-0.028863095594201905,0.03181063996190934,0.0036360258513672924,-0.14735409688679196,0.08853183052903316,-0.017093419691643224,-0.06624353804820447,-0.07596355340870412,-0.01906582013923039,0.1012671412615383,-0.03032806165755726
SPON2,-0.00486175241944198,-0.0702158979830831,0.009161336705326331,0.056010767213778324,-0.14721595378386618,0.013072828719152841,0.01906361380835503,-0.0955276189783423,0.0031705033518212057,-0.05722898143399681,-0.04247528434582512,
LCN2,-0.022423862390464802,,,,,,,,,-0.014072111455445001,,
SEMA3D,,0.03794242303224887,-0.053808744328582556,0.02235244059971748,-0.04245101410882813,0.09166932574540555,-0.05872869073108321,0.09010856342795791,-0.023610372451542384,,0.031549037003059326,-0.04828748686058092
BMP6,,0.11444934454119499,0.14144472238498487,-0.015630031499129896,-0.03738220383538589,-0.023483211537488828,-0.005170825795203484,,,-0.024761227110546163,0.0016440342832492495,
TIMP2,-0.007812984441043891,-0.053419769853947086,-0.04713900093716755,-0.03687435757648803,-0.25397358150871313,-0.03753287575877496,0.011254811147132978,-0.17394538827930106,0.04960391248159023,0.04274804371497199,-0.06500005437202748,-0.12521557966290733
EFNA1,0.003979431470724042,-0.06835629125008275,-0.09520305613970825,-0.0076966315071093,-0.11314448808684743,-0.04617384562244046,0.021958126858120944,-0.21875247141882348,-0.09747236510709527,0.04900867250262632,-0.0726502848659932,-0.07590101886429791
S100A12,,-0.01216090656407943,,,,,,,,0.013295543228672267,-0.034887748151435846,-0.039109214055776324
TFPI,-0.0072837028212040566,-0.0281212518039329,-0.07441532894380354,0.005765895478196641,-0.17873919597749982,0.018740136947823463,-0.0023930880588957644,-0.06185551421430436,-0.1437339436257636,0.019853928850124693,-0.012753756290015312,0.11156603191435767
GPC3,-0.032007549625053804,0.025292830141781845,-0.02434301858586957,-0.05921724160344877,-0.04932606282151316,0.03751004277720148,-0.013723015364239081,0.015997751302698874,,-0.07801452410510941,-0.04451255978804306,
NMU,0.09394815500304995,0.03400328777211137,-0.02856297480630806,0.006264159898784549,-0.007916845874777678,,0.07068090238228038,-0.021998136612063002,0.008401578165249297,-0.002745495997478187,-0.08535820901603196,
SCGB3A2,,-0.0374919302615225,,,,,,,-0.03255467861481257,-0.016976087641597783,-0.04071782633480501,
LAMB3,0.13656578880881784,0.039078250946098604,0.14608423653048047,0.0591263769200204,0.3184077212712128,0.04405383017245222,0.048750181209646914,0.1773028184324472,0.002738951624561662,-0.02229079185502852,0.037600643081013414,0.23895452833071168
LGALS9,0.03339498075144922,-0.07856631000015403,-0.022405502631739755,-0.02911505329640425,-0.24683811422041313,0.002314195013195495,-0.025645472841208338,-0.23936348261537382,-0.036908602659084674,-0.05734702911389525,-0.13377380729710614,0.08322127391321181
VIM,-0.15656737588963163,-0.07985574287742223,-0.048114545893169665,-0.08893971182623815,-0.29824267214104255,-0.19203792929850003,-0.07614241045094162,-0.3405623332703924,-0.2054543658004171,0.0693223107776408,-0.08755950288761051,-0.0949350802737128
PLAU,-0.1627503505405991,-0.07190810244300254,-0.05744664695651926,-0.05357619043054887,-0.17259391913082972,-0.07493353414257987,0.00528612633841239,-0.10974551696958582,-0.12039932790410814,-0.04797086245968399,-0.05554938369963881,-0.03748815600707357
TGFB3,0.08484200701369636,0.016022930277425605,-0.0420344792212289,0.04521280111448725,-0.06559891020694561,-0.03523879143134699,0.059003725443523045,-0.03455060812671196,-0.13873050515852545,-0.014793538499692033,-0.09939219780128089,0.06422953044977046
APLN,-0.13423858640049946,-0.028164358693583965,-0.12648339640509237,-0.029595036955803497,-0.21507429516300378,-0.004374711777758176,-0.04373423361004308,-0.06478835688032208,-0.17639350317823646,-0.003955746168974658,0.05759912527574375,0.015436174032940906
SHANK2,0.26952176996060445,0.09694089185044186,0.22263726209444237,0.05003892697868822,0.18185435667239572,0.07925452472235468,0.012917462921119957,0.2280605942761286,0.1736605650172243,-0.017010086947852332,0.059708888776995026,0.16961759783825076
LTF,0.02129899703800632,-0.01761488472158202,-0.14564678917298982,-0.037507516010709084,-0.1995481837951966,-0.05463266537173038,-0.03527920251774871,-0.29541161950616646,-0.0398323424087927,-0.038725746587048755,0.0821766743704928,-0.025716994631414532
PYY,,,,,,-0.029196065433947094,,,-0.019528449348944137,-0.01982125492643114,-0.03710656546878117,
PENK,0.25308078464953826,0.05231329129467977,0.1700163190728497,0.04981454064323973,0.2276519843014388,0.032298333183395166,0.03726906992497636,0.05636579946267739,0.1475382037696586,,0.14218858790049904,-0.024414056608895705
CTF1,-0.029517658903472504,0.04762189634469911,-0.011963044337089826,0.011570704341605998,-0.05152719007730515,-0.04096569999755054,0.002704923687387345,-0.08944860288999505,0.00343553356352036,-0.03519757739640514,0.046456361380639744,-0.024564407630963903
COL3A1,0.01685075666218215,-0.07229851631617534,0.006579789113558172,0.013929274031684239,-0.19575623848815787,-0.04200948141741493,0.046664895291616,-0.12243484886094745,-0.03227097638625221,-0.007103824073469286,-0.022664901412864993,0.08129203326560765
S100A10,-0.17306044790449696,-0.08295459940351273,-0.15868822398384935,-0.06897986366625487,-0.27642122401472163,-0.13879619517200187,-0.0736400283385592,-0.2994074410037129,-0.16041484566185324,0.04970354070596972,-0.043230670540516956,-0.09057608749860649
FGF13,0.2817229911653726,0.044182373751416246,0.08686550457267392,0.07198877753665933,0.2732141564227031,0.09389168223310466,0.036534813547845504,0.26284571626819003,0.21110375942842566,-0.06111140179275028,0.07456480017157972,0.15719600357944627
SEMA4A,0.028808648096629703,0.04023690966166365,0.12449722555120399,0.06508478132842858,0.18916611464830993,0.06163006546689807,0.07878731177489175,0.19447701238652568,0.2070377690674963,0.06143373713828244,0.04765662621045501,0.11982604198508848
EFNA4,-0.09466418982493359,-0.07468049509036682,-0.008736237391665699,-0.028537396515016137,-0.09489301573760836,-0.028144859291932917,-0.03468369330963322,-0.03484931578237934,-0.05630882631397695,-0.002243203754701759,-0.009967404890329249,0.18078643469850705
HSPA8,0.020163788455233644,0.03483857400410863,0.10945694904417778,0.11529368858963028,0.14508467124659766,0.08318750821027293,0.059814188713592696,0.14692265243723224,0.15733630027997808,0.052397983016358875,0.08040599665138391,0.21454679449171712
NPB,-0.030466442549246617,-0.020861931002638452,,0.07620628531394785,,-0.03482370768023956,0.019509552677147556,-0.0791008938247187,-0.019266712830540378,0.02866908354663537,-0.04094714701497047,0.008491074937877588
ULBP1,-0.02745450518788006,0.014451117271731274,0.05788596726435598,-0.03795727494545113,0.047835669183407266,0.04519692717359237,,,-0.021795860487764634,0.028771174990841645,-0.04202828800692525,
SEMA3E,-0.10918707667255209,-0.0347416112644653,-0.058070525339339,-0.032534487247869455,-0.05923986581476913,0.001371045393756438,-0.006062419387345059,0.08470888185966527,0.051301251522570535,-0.017048723921581785,0.00038493202550146736,-0.08858231945488056
FGF3,,,,,,,,,,-0.018953891849620423,,
ADAM9,-0.07526354076310623,0.006470766946572951,0.01568065058700141,0.06679852864971993,-0.22216596073760633,-0.11843479477336571,-0.028934662091077628,-0.16772344783378498,-0.11237122569644888,0.0012823999202251535,-0.06472398726459701,0.0095274563928587
ASIP,-0.050306842476630705,,-0.017173343593024613,,,-0.0321235390755498,-0.025376112868252677,-0.08047516378176123,-0.027982057392921863,-0.024525164374858435,-0.03643417379670914,
IBSP,-0.0029831986223867926,-0.060597650888419154,-0.09953132502539687,0.10566346473289912,-0.07549579306596013,,,-0.24653289776293255,0.0016830633011743537,-0.06810491878459665,-0.052968570962113846,
MMP12,,-0.00510762950108236,,,,,,,,,,
FAT4,0.12579062786466016,-0.018212301930756247,0.10523244983742237,0.0738350556265872,-0.050161676530356275,0.019212404132318586,0.0024735394181509946,-0.0472883835054386,0.034273547998886496,-0.054254402213825305,0.01537027920148942,0.01944681735454886
MDK,-0.03252685380992972,0.008382444274102799,0.12852468225988695,-0.06152594122929338,-0.26833536349136106,-0.1708627355154822,0.022544116741965617,-0.08449076257645519,-0.21374444469371748,0.03373078385427097,-0.05581027590370014,0.07276060249460048
BMP5,,,,,,,,,,0.04215564729920157,-0.03155916320393287,
CAMP,,,-0.028957180074140568,,,,,,,-0.029415760791872483,0.016156761343875208,
HSPA1A,-0.05511424013095484,-0.01377502938856746,-0.06270085543612296,0.06311643860430587,-0.22056445615699435,0.035920448712681095,0.013203868772079859,-0.057778434830929974,0.11346417117424762,0.06249175696533958,-0.004892330120725867,0.014313256661957275
SOST,-0.028298983746913513,-0.02202602364002523,,,,,,,0.023270342101066023,,,
SEMA3F,0.05861593841624298,-0.05398441694731271,0.029153681962028367,0.03356635462514718,-0.11552885684440117,-0.0608597510048632,0.010168206935054953,0.03569438867973484,-0.012255859317881994,-0.016196744338885852,-0.03918025573741798,
ARF6,-0.10771111651569965,-0.016585922763357068,-0.01519376243622578,-0.0007039523122797702,-0.029675669387915087,-0.036968141416416196,0.016275145029415454,-0.11463144220166599,-0.059525236541993404,-0.020681731120535837,-0.12494570695518216,-0.008105961965594648
IL6,-0.03184806458875354,-0.058051758260819354,-0.045366636016490346,-0.033869859215101536,-0.09393606658892686,-0.05349917840543045,,-0.11693617030385017,-0.02776787243758375,-0.026789492818850808,-0.035271928033940685,
CALM1,0.16705236018924283,0.08587570364028305,0.1784677875210051,0.11943571278060948,0.29541789691595216,0.08942049862938854,0.014620214297460325,0.3714828104315777,0.21403618447362774,0.06065607213631044,0.12896222457779172,0.14769874239341615
VIP,0.2654943164608822,0.022695245798006736,0.16132211328273768,0.009124152073255348,0.1005473499193775,0.05758268590099871,0.027255647016376238,0.2265571934008247,0.18524552778000228,,0.026591370993819998,0.18764451064777515
NMB,-0.11334027972081383,-0.038420511814012785,-0.024045465500278952,-0.06696758111133769,-0.19317667610149913,-0.007921453673821025,-0.03542901201555135,-0.17291895331555823,-0.18791480866189747,0.0114591305498927,-0.05359377700218409,-0.030839299121141917
CCL26,-0.034679523331075254,-0.027322721009498303,0.002500216572014424,-0.03329950462774738,-0.028374315953681162,-0.021679469696226365,,,0.012767015552463313,-0.03991458045833834,-0.033507894702914424,
FBLN1,0.13118848388300633,-0.01918402587163296,0.021536835500928875,-0.03913544003441877,-0.04080953178377732,-0.01612171836492206,0.0552325369216932,-0.013235727218505673,0.014105124846548803,0.004951496204054918,-0.00557254786637134,0.050632510510591894
SAA1,-0.006050454848794069,0.024615432918420225,-0.11878149177870734,,-0.05176662691861659,-0.01306047261054653,-0.009167898772193372,-0.13913214667136575,,-0.03417439100220978,0.04444643249303877,
MICB,-0.017198283664820672,-0.032421146374055035,-0.03693554692936677,0.034523155030263736,-0.10278132676287112,-0.007496650935592805,-0.00621454970787471,-0.008351100839786324,-0.018813141147402002,-0.023365631659726053,-0.00026858870001833025,-0.030815967298725842
MMP13,,-0.025070863124412576,,0.06479630180523065,,,,,-0.0186104613864188,,,
F13A1,-0.0583307247863523,-0.06606658558941639,-0.06605368194229104,-0.03426260616723992,-0.06829746550570807,0.09408491041228699,0.024685434719205514,-0.15394061770984527,-0.013668070762714361,-0.022137982735499315,-0.018408435357394545,0.06364986720579217
CXCL11,0.005491339802249638,-0.048349434661000584,0.0004840610922252982,0.04440994288396617,-0.1484660631010507,0.05890592998895253,-0.03747624573226836,0.0584742776285379,0.021830186592197477,,-0.03009835989844829,
COL5A2,-0.023382514184840428,-0.06183833161775465,-0.03670958412901512,-0.02237217394076898,-0.21903830347562192,-0.0765250901309334,0.03697528693704935,-0.0755786960281851,-0.19139324666769028,0.01668664844815648,8.069204910699384e-05,0.23904191945193784
EFNA5,-0.01873962896161015,-0.037392583637431684,0.2050498534850811,-0.02627473854625678,0.19066386142275682,0.017748362298101377,0.027550000137608527,0.16951164130032598,0.05005402818157965,0.01809699913419537,0.10179323747604788,0.19435644568901275
AREG,-0.02207531136012187,-0.03686490373090694,0.004649751076287002,,0.044235551689092996,-0.04455416866633282,,-0.07233822397342715,,-0.04320567504405875,0.05634918433269174,
EDIL3,0.2585066913948001,0.08136979947540147,0.12936823782845963,0.008820060978789143,0.1490263674671591,0.03391926250076406,-0.00992879605638129,-0.2960599408653229,0.07208425471785103,-0.022693835952187862,0.09428471148127841,-0.07038826202767695
CD86,-0.03395262711691295,-0.025187986577320916,-0.004518605874181825,-0.03846556916617328,-0.1433194893994766,-0.02490886031368256,-0.007006514495241511,-0.10534043541811738,-0.06899517727100182,-0.02437194349902468,-0.10918727827383559,-0.08008192026377627
AHSG,,,0.04948242186657203,,,,,,,,,
WNT9B,0.06911764213167758,,,,,-0.025699927431388707,0.016917085798265022,,,,,
HRAS,0.05002337514250565,0.04265114741105226,0.0063437406181051596,0.03271028818441869,0.029778028207210785,0.045518031536871686,0.01371752638317985,0.08354120314717771,0.0950197918146018,0.0765951806544027,0.01628847198559977,0.1315444125775591
C1QTNF5,,,,,,,,,,-0.014552214385957213,-0.041755362010582005,
RLN1,,0.056283247907912046,,,-0.02147523549583335,,-0.010915320865024558,,,-0.015188939839857278,,
COL4A1,0.023473370001508648,-0.05238511271759729,-0.0870444613095263,0.002586619716337431,-0.22666484714201987,-0.14902215750818296,-0.012127937826017598,-0.12577333291638249,-0.14823507232629732,-0.056369096602355506,0.048520026290507154,-0.05762834084681851
CCL3,0.09349371476559626,-0.040582893739968366,-0.14966903460798478,-0.09523309544473241,-0.12611832819567098,-0.03495604350797246,-0.029822300650500986,-0.23764214252661628,-0.07335743486849351,0.013679320964825197,0.08554958751449486,0.004878597978203452
BGN,0.024891580647162882,-0.05667453024886178,-0.1311246124132711,0.03870681900443174,-0.1156686037555421,0.04123875147631679,-0.046299874836909706,-0.1662072487350547,-0.06658981123163563,0.023949615567524823,0.030771180108893455,-0.06247548442027584
RETN,,0.019823668848334124,-0.03527259932983671,,,,-0.05302406618422495,-0.053827959718760775,,0.04812006519823328,-0.040059321719176824,
S100A9,-0.12058862220154877,-0.0648358842097347,-0.10318220218463786,-0.06760841559187312,-0.16973233643987726,-0.06898800897311817,0.052531455857847346,-0.2893494181703026,-0.0021169231278691703,0.004567713937069708,-0.012413007778161194,-0.029845438448424327
