,UKF260,UKF266,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH881inf,ZH916T1,ZH916bulk
F8,-0.028651246675815412,-0.03359094550498105,-0.007005172083602587,-0.02928412740172049,0.04307084974626159,-0.08077972755743998,0.0071374256468039075,-0.004239070696180408
C3,0.07464017963524422,0.006821708215811116,-0.011492975899881144,-0.04527538267432712,-0.002261135827254244,-0.0308333130518987,0.007830198822831619,0.07779577267800858
DLK2,-0.03343314643298404,-0.008196080597725154,-0.021423782938793264,-0.015231183765903877,0.005761821637141148,0.03895520800700203,-0.01563202873918506,-0.030620227246914378
TSLP,-0.017434717703025533,-0.01682650892046873,0.04525651593349605,-0.027825611611750966,0.01355504678884357,,0.020034958198112098,0.045677741257260374
OSM,-0.027610344390562477,-0.02001776018631848,-0.05058190103157039,0.07020067528710085,-0.0017254583564010205,-0.008999134613430618,-0.006200323617691243,-0.07059326072276842
PRND,,,-0.01436756622934453,,,,-0.01826604130718979,
SLPI,0.026188200044877572,-0.025871560122692726,0.011331687855608032,0.00014345856590293734,-0.07184926181962561,,0.05090246187750687,-0.03529678206200193
AFDN,0.007168575980066125,0.013580739014003359,-0.009306487837677235,0.05061387595681727,-0.007340272046711515,-0.007264337764125548,0.02186835531322908,0.051137044175404996
KISS1,,,,-0.02400958662041615,0.018168095137788495,,,
ULBP2,-0.03480686288776301,0.023653873966073963,0.03643352215911238,0.04405924013294707,0.015016367882042723,,0.046107221524572,-0.010457950942877102
ICAM4,-0.01761650039679305,,,,0.026626270808740245,,-0.016731605392717615,-0.02230139555069236
TDGF1,,-0.014404586700827773,,,,,,
ANGPTL1,0.0011245232688053561,-0.015667685600621647,0.06611136496075862,0.1890907668335301,-0.011738700362552795,,-0.024784403241603473,-0.022538036271104078
LTBP1,-0.03938870125559814,0.032653112053530775,0.04757574767488424,-0.0048019468572601375,0.009905335548114532,-0.018086472228435062,-0.046635098839706096,-0.01079534192913062
NTN4,-0.05228908601784209,0.015273141946031814,0.030509655132478716,0.035289703058398264,0.014867690642127455,-0.03974907583207387,-0.04761651199758136,-0.01618127194640751
APP,-0.03830490860348007,0.019978710126051503,0.004346554986762039,-0.006437677595833918,-0.0529199789170659,-0.006404313841598133,-0.06118204992775678,0.046159680733388116
RIMS2,-0.06102573788514291,0.0008964055348406651,-0.009999387710640205,0.04133550521181057,-0.024444741293630837,0.02372963693558222,-0.01725700353623007,0.021701041740166425
WNT7A,-0.06320920971639982,-0.029739343615369545,-0.022837323881892788,0.031477972093456305,-0.00913671500733056,0.08548548267377797,0.018801441235985924,0.012567228921053126
GAST,,,,,0.058927741584890524,,-0.019226689107141922,0.0011138638391836563
GPI,-0.0020270266805084585,0.028796619984157692,-0.011363056295888007,-0.03016662382788095,-0.09147134599383984,0.03980907117713904,0.015499034206323713,-0.019001608296727306
IL1B,0.008208078380047546,0.05460982932645132,0.047864177610394305,-0.033766951381200554,0.01707302509454241,0.018591952069165987,0.002621239252380846,-0.04116665463074514
SFTPA2,,,,0.05860750452466531,0.004997542147622675,,,-0.018982997735074596
HAS2,-0.013789889627536581,-0.013636434038618847,-0.0016605306393304069,0.0063137143906857795,-0.02026230815319042,-0.006401736506143756,0.06145022122162323,-0.01110870465687203
IL11,-0.018165148674162603,-0.015251700527133604,-0.02190113328770443,0.01606418467139652,0.04358084030848281,-0.03711597296583304,-0.03663952626516001,-0.01552380002962774
SEMA4B,-0.03201706688956703,-0.029879393109222028,-0.03010761255932544,-0.0411253188198733,0.005224934909767564,0.03359891720277659,-0.0005149681278258894,-0.032048943507572265
FGF12,0.08665662663002867,0.049602479773844674,0.014690579608978386,0.052611076477687604,0.001032245802954989,-0.026103724638305084,0.07183121450480026,-0.01816550189010374
CP,-0.06004310899213809,-0.016578735509818202,0.013262138103536224,0.014232661699944324,-0.031095998819707104,-0.03788907209500486,0.044593442773661875,0.09135071094320826
NLGN3,0.09405220971059068,-0.06948577003662912,0.013574446482002761,0.05915869686889791,0.03930652238346977,-0.10418576426122245,0.007965215073688746,0.002452502606868369
GZMB,-0.04436328294838898,0.09371096599331026,,-0.02449444775089487,0.03940490092789434,,-0.04536177416509907,0.011579667152247375
PROC,-0.019723966466655342,-0.012431557826835499,-0.004404881471186437,0.010899496590289055,-0.003324649337694786,-0.03419318640450496,0.08126842193653183,-0.011341903920394499
TNFSF11,,,,-0.016152764448202725,-0.02191764933458771,,-0.003456286747737818,-0.01979433515931934
AGT,0.08088799647904758,-0.03551229836409448,0.028576169156435367,-0.08338411982610001,-0.056533130928960285,-0.03873782742870719,0.03886681957335888,0.001200747630768957
PTHLH,-0.056726577726905564,0.012910397875267848,0.029385322743120928,0.023415031108735013,0.02223028325712611,-0.004658431394437971,0.016592272416876924,0.06344861763736458
COL1A1,0.035738683979767163,-0.002411331916775947,0.027819688876932,-0.05867472001174061,-0.043132222438821755,-0.04200455386649016,-0.08767124542050328,-0.012671784392341862
LAMB2,-0.07969058613493932,-0.03553527717847095,0.017885486468402618,0.01287452330401397,-0.06523063797715946,0.07758267156109823,-0.0786404753515807,0.037888097355783405
DSC2,-0.07590556283621987,0.019083072931254334,-0.0017385154583912084,0.04984845844891242,0.030112451405594223,-0.07083928852038326,-0.009896877332418905,-0.025131396980116145
WNT5B,0.07385905266158192,-0.02657089869176473,0.04330996637051456,-0.009116891080049275,-0.030283433574075917,,0.042701076192175544,0.02041474699248447
LEFTY1,-0.021681811871434135,0.06213707504269439,0.007428826564805899,-0.004439743378779981,-0.06083335003879165,-0.011766456943659874,0.0791344530642602,-0.030313169651287927
FGL1,-0.01997255933003803,-0.021634131509256527,-0.018174210422904676,-0.02368151701569567,0.029829018759797363,,,-0.004392297957487634
CXCL5,-0.04303506168405685,-0.011941364639608721,-0.014214449419650083,0.0056434652570653675,-0.03272566710914827,,-0.034425866203240035,-0.05007488270240317
S100A1,-0.030127881153983852,0.011172052621029568,0.00016410857321551853,0.08634879216983643,0.059559461738481485,-0.11520015985289528,-0.014064732238619105,-0.0036701360294789766
C4BPA,,,,,,,-0.0140420111115783,
NPTX1,0.043514927075363974,0.07737136260953044,0.014143299193619542,-0.03612959334163474,-0.03072508922579629,0.08480567936848149,,0.047793530489867724
TGS1,0.027932597439338236,0.02453673158988342,0.013800485883600378,0.006104522965388298,0.03940597624016632,0.12618781829975578,0.014076090156229251,-0.004546842963909538
SST,-0.04917645243211924,-0.07478816109293232,0.0032589960416621725,-0.005343323389252757,0.009199773662912475,0.039874081187497516,,-0.008497352239486246
IL34,-0.011468278398633522,-0.030633050411685837,0.03337175724383219,0.06822292624945785,0.03597193607996759,-0.07549356407216493,0.0025990187335287636,0.049974849813151194
DHH,,,,0.10537019275518146,0.028385642823447174,,-0.020738408135370978,
XCL2,-0.027177732580471244,,,,,,-0.014657280858695554,-0.022538021032952524
TF,-0.04095798759696758,-0.04548322708196883,0.004691815098835901,0.004981474657751736,0.047415682045604035,0.05434603431694247,0.08589796763431459,-3.3917307750928075e-05
IL33,0.02707196799039367,-0.047278920325734886,0.03056311478674151,0.12321078188453626,0.006670855905439578,0.030242890683018095,0.039646861604420526,-0.03278067568996352
RBP4,-0.03231128231654981,0.025856173232000092,0.03192024599834285,0.027860653250721183,0.06900878424951679,-0.0430602987771951,0.07125910230233905,0.03307353270612631
CCL19,,-0.015251705024363205,,,,,-0.026844450211132496,-0.029018020036763438
CCL20,-0.002255685046343743,,-0.013096065968246778,-0.03689090498771588,-0.013134954928917565,,0.020468963830550895,-0.017081997621087447
NAMPT,-0.046479375861347434,0.0238118278337541,-0.025271740141397638,-0.08098676353128566,-0.06480128592549939,-0.07065339663814273,0.014336252437657003,-0.022213922751633666
