,UKF243,UKF248,UKF251,UKF259,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH916T1,ZH916bulk
ADCYAP1,,0.011572197772960455,0.036771981038825695,-0.027583094178726043,-0.004284927326993575,-0.04137519885294207,0.039218141289710615,-0.053585269887190215,,-0.009343237314148467,0.07245692167341647,0.034611423221266445,0.060953267548412245
GREM1,0.05726435681120554,0.002844458037516113,0.05809681126840897,0.05189038050040097,-0.04119825592465986,0.061121729245752966,-0.011594097081015456,0.08155913904718387,0.027771003671661264,0.043448769598242155,0.0050500333526905345,0.06619909740853186,0.10704139047979735
EGF,0.028442964482664406,0.04032049537919282,-0.03406588654222429,-0.030612452290491487,0.0023910351351119474,0.024641088825029883,0.014740286320529344,0.050145196690735784,-0.03687535431148789,-0.02192211915292607,0.05795497467756298,-0.07388724764676315,-0.06568624870333396
VEGFB,0.005610179129751278,0.022145039394933945,-0.0010897991342526945,-0.004807843994266714,0.021994151904637542,-0.05424323032136513,-0.005780849660482554,-0.03178960621654642,0.06421233033217882,0.05676554683489728,-0.045585157817643385,0.03429826114526607,-0.21195564672109274
FARP2,0.022165630064991074,-0.021235256991504175,0.03223816494333084,0.014963856043167197,-0.0639458103311939,0.052399610151733084,-0.02894545780463689,-0.05873675589939887,0.012813577749143278,0.0402684308820809,-0.048623671838894926,-0.05265330585230458,-0.18960699330715952
BMP3,,,,,0.030973898790122356,,0.02319187744215916,0.013699640033426082,,,,,
IHH,,,,,,,-0.013848751557645903,,,,,,
LAMA2,0.031287169753676174,-0.027969991353550574,0.015937136334286183,0.05980687952012687,-0.03861928272839608,-0.08722325426526557,0.026636607436284918,0.029868409737580565,-0.023199057631282785,0.05761029146335526,-0.12062533582643976,0.3034667016379931,0.08446573031271733
SERPINC1,,,,,,0.015148690702866447,,,,,,,
NRG1,-0.022293026546026978,-0.01549531976074327,0.0614573576102813,-0.028908084460864958,0.022420964066778768,0.05108618522380039,-0.030465122286252474,-0.06883545526251793,0.009775383418506877,-0.04340805479965514,0.057071110874004405,0.015861508099515517,-0.08906865971726681
SPINK1,-0.024150687518066163,-0.03070453048177149,,-0.004872687019345371,,,,,0.010682588392994683,0.04163449831811482,,-0.17812799037244356,-0.2525549470976772
EFEMP2,0.06353032308047402,0.025615566118275656,-0.06797309278452372,-0.040480532006221225,-0.041090198983022214,-0.006897161194515957,-0.02613543293521292,0.12427658234293493,0.06645986747357963,0.05260024027052185,0.0405811606272729,0.19169225096127868,-0.13214345615430803
SELPLG,-0.010572303013160514,0.03971105163654682,-0.011937511657475693,0.048433846519918736,-0.05775957078745674,0.056161659622321364,0.06200223300668373,0.014007928534932674,0.02191941051352167,-0.05238549622368368,0.08297743541849056,0.14351122091818688,0.19471037600566868
GDF6,-0.032116153204086194,-0.027980771766998102,,-0.04108576473840189,0.002775902583921722,,,,,,,,
HLA-E,-0.07196166867675503,-0.005915669008054077,0.03150728370581463,0.07924046359010455,-0.040984680362043474,0.19795567402652786,0.1024132048527847,0.17143891705704467,0.010249405146152954,-0.016065733787802117,0.04719438764901776,0.34438826939284745,0.1915416048052776
PTN,0.06312572070891619,0.041728447236711944,0.005140677166074877,-0.14313646196958438,-0.03270200866122236,-0.0730407751585322,0.05266403404169025,0.13560583742473753,-0.029096824154158717,0.03193160272855721,-0.04618607635929097,-0.17792479980749132,-0.16897216479785887
CD274,0.028082317080091602,0.03223088344153854,0.0185356637558713,-0.018001487152001686,-0.016975440580404195,0.10060519021725157,-0.01375275585865153,0.01556901097476784,-0.009171498252852186,-0.0353696967183231,-0.02888610045108367,0.06298698921335245,-0.2491898292528284
FGF10,,,,,,,0.11861250007996126,,,,,,
CD14,-0.05957953440255715,-0.0027157943785308743,-0.045226859373450785,0.15006664243410917,-0.10202176374739298,-0.028307765002340064,0.03401659309933586,0.2246053149995893,-0.05359841221061818,-0.06358498310647831,0.016819304698171837,0.24054897817691953,-0.1936848192943532
SFTPD,0.030728941695878607,0.030694764820951948,0.0222295420859081,,-0.038091214195552184,-0.03087564591399132,0.008900356444588942,,,0.012922484977037517,0.1443245560401548,-0.006993304374841723,-0.05346354524014606
SLIT1,0.03894012311078539,0.06385841331694542,-0.02057550773555067,-0.04233288238193017,-0.10311310007852605,0.059729596525181713,-0.04145916841931747,-0.08241932750834355,0.014007085286823257,0.023924392397517123,-0.012557510943568564,-0.09088405518510921,0.3118191557410161
LPA,,,,,-0.0168476713824137,,,,,,,,
CNTF,,,,0.0288557316610382,,-0.021788219715280263,-0.011594096078964998,0.09162198042313648,,-0.024954100746298113,,,
BST1,0.02977586657669051,-0.028911924965834213,0.014747122161389382,-0.028395291723960405,-0.027129389599468694,0.04733734138340797,-0.02177767504191041,0.07585955302821802,-0.06611525776743128,0.013924064927202457,-0.04235348238232944,0.06221768377719569,-0.08480703055255365
AGTRAP,-0.014618259847922137,-0.016579273428775253,0.009725681277604335,0.05808739095351054,-0.011470280247554253,0.051771206016467626,0.014855023855569624,0.18797952968277,0.019130753868557553,0.022977025389006568,0.09310951346537946,0.08327067645491493,-0.1169423991706315
LAMC1,-0.02435944699007337,-0.0668455362590872,0.058221098126033474,0.04046717819894016,-0.060290356727506794,0.0018717314663518135,0.037435518188408526,0.030239814311748936,-0.032681255680988223,-0.006531577835567005,-0.03541437035828682,0.10777765532458099,-0.06392821962038288
COL6A3,-0.018518984086423097,-0.08558680534836101,0.041669265884755224,0.106841067505462,0.02137561716283119,-0.04965022889932944,0.04329666575610124,0.27392722039320705,-0.0051736048170421675,-0.00850191645330378,-0.041539427519554514,0.2884548088810125,-0.099472456851329
FN1,0.03809404257723732,-0.0668135167636701,0.0014457053139246918,0.1022555331053362,-0.08135131883434926,-0.009142359315540135,0.06005794884607273,0.20687939559825183,0.0450316592105204,-0.002558926298621687,-0.04354981402659565,0.16971586329295726,-0.17518489606995524
MIF,-0.013117697092519602,-0.003210285874399215,0.05398946275334483,-0.01597848787087469,-0.0057114952620609775,-0.05061402537121799,0.0008113795898864502,0.1173663860600911,0.09974067454562884,0.03036509578801443,-0.0007694913797860164,-0.25826257580737055,-0.405303628483783
JAG1,0.03978047539113084,0.047360032780261345,0.047818000404353314,-0.029021254756117717,-0.11850827336453827,-0.031311666725766255,0.08854983517521445,0.0669120876418339,-0.06850217684436684,0.04025605833657593,0.02127351703776145,-0.007973012736605584,-0.22082019588253554
NID2,-0.00043735599200119,-0.0074024256516942045,-0.02197199861531764,0.08109557477882867,-0.10627810230609598,0.040108140367641536,0.033040745961665646,0.020089571557342742,-0.027248527076974397,-0.027374942076873656,-0.013328943192531984,0.18584599265601762,0.09460464827994106
EFNB1,0.04267497512640955,-0.031178456100893166,-0.005763953042431483,0.053942376159120356,-0.08256904498057663,0.05250901247239374,0.025916533038855535,0.11324174486881053,-0.031729128159171574,0.08230721469444406,0.00644394017299413,-0.059875445175093286,-0.16888216046803595
COL4A2,-0.01221118838707317,-0.06820255797917817,0.06670382537417016,0.09422903147339501,-0.11782056816532985,-0.04517372530062595,0.028290769151573178,0.1486230859864691,-0.028555847317163714,0.0065220187538146,-0.0016956977426879683,0.20695088670283587,0.22523749310217916
SPP1,-0.08527651735380454,-0.00859591951106242,-0.15217286540148892,0.07289716868843824,-0.07361777463654136,0.10255940963338679,-0.07431292361092667,0.1092164287598746,0.04460793550470295,0.00973148560340011,0.02942514629120001,-0.27668702155463565,-0.5055764223813124
PODXL2,0.09225250395789213,0.021037753928370907,0.023871813303127737,0.0037142535948020096,-0.08278097260948422,-0.031344875026291484,-0.0471096805707318,-0.017976226115126896,-0.02550613697863156,-0.046781794502794086,0.0620938166572211,-0.040470783801537444,0.13490969388067445
IFNE,,,,,,,-0.012953581600271144,,,,,,
FGF9,-0.056931022116737166,0.1087388946356002,0.033873496192210806,-0.05487657364992782,-0.013002717833492647,-0.06521657083483372,-0.032738298023257464,-0.05621748015607831,,-0.04660201002752752,,0.05658364269542335,0.08660849780143537
ITIH2,-0.025467911299658953,-0.020199069458175897,,0.015517524676921626,0.0030203969011303707,,0.02125224771169475,0.057192790960324744,,-0.034975732113251286,,0.335735829376727,0.06078406655510332
ADAM10,0.04044428030875168,-0.043888051743923635,0.01495608696919284,0.025531697959819084,-0.0896255155150459,-0.056912879844213594,-0.0072986015492973915,0.10829962630241433,-0.03442174164017304,0.02300087736643809,-0.02763248553113517,0.08575290630172411,-0.1415497731164278
CFH,0.05560677998492582,-0.026034717743951274,0.0760453682922426,0.02567602029328486,-0.063795419873458,-0.013750818570954703,0.021807407535083784,0.0868441747075842,-0.02215011369470938,0.027260262747988095,-0.02891379941565738,0.3092241538385112,0.12007636515300774
COL4A5,0.056419136576874085,0.00035098175798806787,-0.013439021325183638,0.050773545655579726,-0.09478578386459412,-0.01103321677970884,-0.026616108417137754,0.054891713184590976,0.04329861964010582,0.056584451616737794,-0.005125324603317625,-0.0020231925415592515,-0.016684510602605115
LTBP3,0.04303887243764241,0.037536883818720494,-0.012198777224850658,0.01990397515917191,0.0657914251265927,-0.030109592516395372,-0.03363355258941695,-0.0026663490072695376,-0.028591248860260134,-0.002844858880528971,0.02418145096300751,0.02787855110974239,-0.18198659754336408
GNB3,-0.052033435981138076,-0.014793419379142792,0.07793637112804654,-0.05604569698775164,-0.055789868700871686,0.02647068365392124,0.016768424510718694,0.013303753814911064,-0.040153912298198736,0.03105721766342573,0.0019875886999058375,0.05751949869526215,-0.026307152528068756
COL6A2,-0.00737347142591798,-0.046893361639330104,0.010755142547195064,0.028333028851697802,-0.04132123344727255,0.003084637725482724,0.026885473537998698,0.09882370259873707,0.02195311237642636,-0.0383286976902468,-0.029626344942501326,0.1950542500578087,-0.08277751458931339
PLG,,,,,,,,,,0.005198364312161602,,,
GDF9,0.02608358226572225,0.05434351184902142,-0.031291190658281884,-0.0005195071712790791,-0.03417116832115364,0.0011106905477625024,-0.01777144397945206,,-0.039449480636377016,0.03470021189145981,-0.04235930252999137,-0.10780868313982434,-0.048134914887678584
NCAM1,0.06262586787050352,0.10380843979083375,-0.05799636823101821,-0.12150841916768496,-0.07110659236234301,0.041546542930180334,-0.0653996522620229,-0.03669242294999668,-0.06345967071649765,0.06489384816396045,-0.03497127397057307,-0.22199058466411678,0.2864554442343771
APOC2,-0.014778253508254709,-0.06279032247126891,-0.03916367464546923,-0.03361023277960198,-0.07681866115365145,-0.017898667866313004,-0.01196793030720378,0.16108546700936685,-0.023540514484875003,-0.006497350968003863,0.0042959171358480505,-0.04979010300281454,-0.062452116041363095
BST2,-0.012836499113355273,-0.04423438380372623,0.10002090005716555,0.07196097415121429,-0.039327945138272605,0.12637150137173597,0.00413718245988508,0.1599876560505236,-0.06993816053334531,0.00736526363587497,0.08003883991223103,0.13792164132843251,-0.07652497728235984
COL5A1,-0.01227654055236538,-0.06668767413353581,-0.03122051508969246,0.09386899975557507,-0.07338966416852334,-0.054287690687189485,0.00504188580523516,0.12361450965698909,0.0710303868378083,0.03032882141087498,0.06440810867205182,0.2772993663322895,-0.24025543741732872
CALM3,-0.031530184738736616,0.011546793364293146,-0.02350031351181126,-0.06615007195095653,0.013878310672249938,-0.10390597985996382,-0.016459275809043956,-0.1487866319869967,0.027522613736831056,-0.04403822819331306,-0.04511830829652114,0.056390787603334956,0.32871499182588704
THBS2,0.04861589123374387,0.01411972988728972,0.026812513107682186,-0.034831971477003905,-0.03736973831630707,-0.04632034568086989,-0.03660596769163696,0.12679050138939474,0.09521821579293331,-0.021147242354823844,0.02238788109154551,0.162944622141841,-0.026023109469144975
SERPINE2,0.11252301006410803,0.019637011429040688,0.01036565979029988,0.010053145167265222,-0.03909559694621374,-0.007549866204198986,-0.07899580980935737,0.025736506608545418,-0.006426559958704467,-0.034752009140896524,-0.0496938308261842,0.01668391524085135,-0.13800837195190077
EFNB2,0.028051524481114212,-0.004613267238137381,-0.014064378647766707,-0.02838843841225439,-0.03496862196145512,-0.044983438656117564,-0.006029101169318897,-0.07974313841451873,-0.037879612833530654,0.057292362039058506,-0.021961369796726776,-0.0010349951376465711,-0.0766814211550553
PROK1,,-0.00502188428463597,0.02656147608722262,-0.001525335783215592,-0.024338389516932523,-0.022058903920026685,,,,,,,0.06165315414748369
LACRT,,,,,,,-0.016405528351880787,,,,,,
MMP9,-0.033684130946543205,-0.027113470741407564,0.024767394836679495,0.08640063296450741,-0.07954141419540797,0.02316017580352568,,0.00188154171130071,-0.13379108274408116,-0.021268956667802416,-0.04306968521824604,0.05274431824263152,-0.04730705365098317
DMP1,,-0.03496604539959936,,,,,,,,,-0.03764955976328102,,-0.05795008412518462
NPPA,0.11807912594653196,-0.02236712451949544,-0.07410114035027013,-0.056289983693161454,-0.04045705406680104,0.08098239735172547,-0.029892710954419453,-0.037908425523489886,,-0.03717983168194109,0.08448590256368525,0.08035124968016777,0.09293340323768517
APOB,,,0.05999012325243665,,,-0.017259353882794287,-0.01210516040580673,,,,,0.024973595182123654,0.034205972223536156
C4B,-0.03699254066210744,,-0.030943527794080276,0.06603588683527294,,0.061662324384941625,,,0.06922157773140394,0.026248522146270686,0.006519406963180411,0.05089852388900728,
NTNG2,0.018874703647341378,-0.06582791511443666,-0.03253418739105914,0.008051272643811749,-0.04468106164269413,-0.06766266954700473,-0.0319745170474152,-0.03071254685124603,-0.0398796863664027,0.06295659954696353,0.05262418536662478,0.0579966879422637,0.1131521299261175
LAMA1,-0.014230049158101093,0.03406672597576297,0.05618841403622019,-0.03513380723861094,-0.031054693165138956,0.0058320804934337105,-0.016868683112661167,-0.02509086772822613,0.004215594109093245,-0.04156606755294175,0.08995046328061038,0.19207282366711537,0.04975992308991788
UCN,-0.05737140029601802,-0.0342903484946167,-0.041465863739526994,-0.05098599013340897,-0.0308966324844763,0.0026915055278092423,-0.01714615507980626,0.004040883859943911,-0.05546879038737173,0.015185419361485684,-0.053071557838390536,0.04335535458927251,0.07302869793221685
ARTN,0.012056140855091506,-0.015899214092904942,,0.013098059492539857,-0.027624652675940314,0.08674740071948175,,0.11109916359159662,-0.0005812110572387076,-0.011154284917603364,,-0.005311701603033511,-0.07076041325414066
PDGFD,0.00669974744080964,-0.03524883086026684,-0.0549985268971645,0.0034629115080870494,-0.04355867875238385,-0.022304255688524646,-0.01803350826980602,0.012779665838677231,-0.062104739995400525,-0.010767014191885341,-0.08515509255355329,0.08027436000231132,-0.15949436966491062
EDN1,0.028651625306252634,-0.028699416184694244,0.06132848083427272,0.06939580483648337,-0.060124073561334056,0.01662837580712384,-0.0029727709774764353,0.018348304614029438,-0.0010942264547766096,0.037178198303332514,-0.03856927105253466,0.15408605178837137,0.2948455975338887
ARPC5,-0.061030548146413975,-0.06311022613338778,0.09942546158665538,-0.003522187347868152,-0.0867222579089665,0.025620652500323464,0.04959305830407421,0.1679699148399057,-0.07214335501083251,0.04342476211029493,0.05061721162221295,0.03713626564423859,-0.21074600976051247
GSTO1,-0.06415943644752534,-0.03888343034438546,0.01910284346877696,-0.007031250349941562,0.00886881370850202,-0.02102345221286514,-0.022123386818078572,0.12154292812167257,-0.03607788422712044,0.010304761415643023,0.02640493567771255,0.1118154109092414,0.03432561334650317
PROK2,,,,,,,-0.019782034592657715,,,,,-0.1042136170172885,
SYK,-0.049040666467447605,-0.009659102246495884,0.03955756216333907,-0.02051501315264501,-0.05299829445910026,0.020628059423910862,-0.00845384098792166,0.029298078367144324,-0.03250751207597681,0.01337567952709755,0.04488532615101223,0.08781952196879245,0.09125103839381146
CD40LG,,,,,,,,,,,,0.026246493374145915,
ST6GAL1,-0.00705943225997722,0.02140303059578278,0.043337038112849134,0.007930271342301861,-0.08412546871442533,0.047618154347278493,-0.030331061730436027,0.10673363146122547,-0.07344232040060088,-0.023621339248451948,0.08519958578287982,0.21505040796266442,0.3248116573787818
WNT3,-0.014187458504920774,-0.0563722453800021,0.016928057030480288,-0.11668816530768515,-0.053029827334632816,-0.04661260649896783,-0.016646027460030712,-0.06923434934319105,-0.054066103937239075,-0.06632960353719991,-0.037195799671096944,0.018189296183171957,0.06526988395325915
HSP90B1,0.01693097717457926,0.05691780521890077,0.010777749928662815,0.08271026500622194,-0.015176716723500074,-0.01728263612690287,0.004523575273089073,0.052437220924019784,-0.1203902529970989,0.06831018971493615,0.026956102968061387,0.0059930973451170575,-0.21677847439544023
ZP3,-0.05350402423917502,-0.005926398374787273,-0.058571801844544365,-0.012683330314591996,-0.03471434395612138,0.02446927286748155,-0.0121051614831186,0.006230594116649202,-0.04369342971823132,0.03186279752927881,-0.05605856834075365,-0.04905097064878524,-0.10263914813353574
ANGPT4,,-0.014421239710209253,0.04057568442356549,,,,,,,,,,
NRG2,-0.013120936315497237,0.04936073480237728,0.00520402332396554,-0.015140140462446975,-0.02022424251530141,0.02184937396319909,-0.031254056584594125,-0.025424463452676946,,-0.061926555430488146,0.010611074971858387,-0.06434864984122876,-0.0007374360446031065
MELTF,0.040801264414270066,0.017898340186824548,0.006657880575858672,0.0028275703892244,-0.06030859415363312,0.06100490835763783,0.014953205744723717,0.03897220888759926,0.08461232300407327,0.048893453184513644,-0.015112357536847875,-0.044405254500982885,-0.06702409681928453
NLGN1,0.0569562464793337,-0.05876278530931113,0.002909466463975671,-0.08111843073631343,-0.04657773132745811,-0.022533606257529093,-0.014974789612749886,0.023693750242380424,-0.039726222168384305,0.042083872879356825,-0.0827686738486165,-0.08218056902230515,-0.1594844008451657
SLIT3,0.014890686697474486,-0.03078938867551374,-0.0028418749430261653,-0.007481480308768395,-0.06774484588570363,-0.02360594236204384,0.033259225360868776,-0.02572774370671436,0.0019008564317126067,-0.07356974037074462,-0.04005249960290651,0.224729776713385,0.21816548570928188
CCL8,0.03489444199290044,-0.0008454278047152935,-0.011619945560828423,0.11448641249616674,0.12198969348975018,0.07984773450384341,-0.010923418985395478,0.18228649408637032,-0.00968697043608674,0.034814909695178704,0.015682834436194792,0.01120831950144161,-0.1549146721098059
S100A4,-0.10082700458239637,-0.0039022231476269044,0.0249200281068665,0.07255335502520872,-0.028411782508791016,0.022769533430129964,0.103476394211467,0.19934553759964851,0.037957123557145984,-0.0394628739412121,0.03873808276042014,-0.05242033281982305,-0.19565900531466762
TNFSF13B,-0.011657603266593607,0.026606513579131668,-0.0302704325164601,0.026136275247613885,0.004456852857035429,0.08972246470266963,0.029749171658888438,0.10501630803735208,0.00688216803704723,0.015017445032538214,-0.02090471699450152,0.11835105125655844,0.0038168368137270724
HSPG2,0.07552138626543616,-0.07661260824560354,0.04193825315803451,0.10788530718215397,-0.03375429627891697,0.017727725780393683,0.024943926601553295,0.13014102135104794,0.06383092319279156,-0.04787896536351061,0.01984378778144158,0.22773814999016634,0.17508569202951071
FAM3C,-0.03308306563217599,0.0027255771278062745,0.000605469056840854,-0.03590381869073655,0.033944807181596606,-0.0105704138406463,-0.0328615400429956,-0.04720273440586166,0.007785638061134371,0.02317954798427165,-0.0059310241392513,0.020144717664707847,-0.17015108336908208
FLT3LG,0.0360780735707609,0.026787129491266284,-0.05777605154253168,0.033873097194943004,-0.034579200367746525,0.08094499663648815,0.030610683188735416,0.008655560516495464,-0.07818114968932573,-0.006396882567647927,-0.040098137014278425,0.028439655157967283,-0.03353159823431971
A2M,-0.08332118763132619,-0.05900517130494811,0.11289394850300238,0.14333291546030055,-0.04988812140929803,-0.032552482563216946,0.06847399057673671,0.15030939746830166,-0.11231886760553955,-0.059776514640753925,-0.010699920643224123,0.15466554265115434,-0.18330030454616894
VCL,0.08026134448857651,-0.08239211336368872,-0.0855169188802134,0.015267043246200377,-0.037869448345224564,0.010391223560970799,-0.015215154167055841,0.06788810060148882,-0.012214778954904807,0.03787879274567579,-0.04227852431175467,0.1910813774223962,-0.03504994841643933
FGF2,0.08235234118399465,-0.016391537444461105,0.005831236440684114,0.029308092209300383,0.033727961038543926,0.09595264275162774,-0.03471648510984242,0.027023390601983666,-0.00127598999044445,0.0861060493552298,0.019541280311852777,-0.014231219565827733,0.024554920417485804
AGRP,,,,0.03485395341261933,-0.017606365118513812,-0.03728407221877567,,-0.0368212881085162,0.04288557306113729,,-0.0127576621437269,,-0.025814909462341436
CNTN3,-0.0062272767990201585,-0.03357583142689104,-0.027712419808495235,0.021388980984404324,-0.010226999428651205,0.025650562649370583,0.023428535568347644,-0.01664493650843536,,-0.027528294952645263,,,0.14383057005147304
RNASE2,0.02178323783540369,9.510942732754888e-05,0.07950220795700642,0.04579193862114671,-0.04814646037985237,0.04152222345995103,-0.011328284472380485,0.09131583660182314,0.008779252912104164,-0.03564250353814747,0.014183561311066194,0.056767929539719125,-0.1300234618166273
ADM2,0.01096130183121493,0.08455798826689843,-0.015369186690044922,0.00023837135094229847,,,,,-0.039726226525522074,,,-0.055521758091587964,-0.021892583884573352
GAL,-0.03803828373306119,-0.024886314163987885,-0.03703304855399801,0.04134006903129462,-0.034521854675584496,-0.05678203817518294,-0.01986194108724748,0.015609067325134188,-0.020757290747321057,-0.032943562046291015,-0.058920087261821553,0.03649014131268686,0.0957684337178178
IL36B,,,,,,,,,,,,,-0.14336167700361507
CXCL6,-0.015494297082478117,-0.029167148596758126,,,,,-0.014190542230421172,0.1738882820197069,,,,0.16114618239384515,-0.07998761756370577
PDGFC,-0.012094409441986373,0.021441036959558003,0.021165794477628376,-0.043460246109491986,-0.06269517458916248,0.0176830824294873,-0.04814095593565769,0.001153709614428763,0.0022092091057601196,0.045049994087128,-0.05478839382990189,-0.061622718299062976,-0.24118088189195006
COL8A2,-0.03479465802421829,0.015135412801627238,0.12257659028510744,-0.023360130885837233,-0.007178205361741645,0.026399019167947357,0.0613865629529971,0.10751861483675386,0.03269321462271611,0.02384723737501053,-0.052434270491473485,0.0823189107206647,0.22848897278492075
SPON2,-0.05471987695680002,-0.011663675319100477,0.054150647141875764,0.06569081195602301,-0.028636123950019153,0.04072905662949309,-0.027272892088562668,0.17504951834129778,-0.10297376813492233,-0.006411976616988215,0.03271681859736311,0.2997572268300087,0.010319045754315585
LCN2,-0.028748457511388027,,,0.09742102162474417,,,,,,,,,
SEMA3D,,0.058626246759501295,0.03212303062862535,-0.05274286002506003,-0.046899257763652426,-0.08937881426640307,0.0031504996508875532,-0.06336355216717422,0.02311636444228178,-0.011253768166968768,-0.03386936046039142,,0.0473855950426377
BMP6,,-0.0334495615014082,-0.013651117154301007,0.0034355206200668426,-0.02302238987736293,0.01782322543155506,-0.02207109235621663,,,,,0.058342637953280166,-0.0014292935738816097
TIMP2,0.03291757293383212,-0.001979599098448347,-0.058041642154717805,-0.03444316068132992,-0.054880251490527256,0.14975075149220365,-0.021482087780715822,0.12456992974369158,-0.00116432136489585,-0.053518548167104406,0.08613366404047956,0.28873174826864995,-0.13323140850116785
EFNA1,0.02307204395844974,-0.039678030112106015,0.08219575622621686,0.00818839217084376,-0.11343348557040145,0.059275257889054044,-0.01628528416693912,0.1005221642532819,0.013650436531052242,0.07424643651489751,-0.04062160561449147,-0.05400679432345421,-0.1164142777252222
S100A12,,-0.03998731716570217,,-0.017884987841118777,,,,,0.0483538118554706,,,-0.041120571329451044,0.10262618367693611
TFPI,0.05884588246588758,-0.030085761152183248,0.006707178160223406,0.03739925508900202,-0.06782318426715436,-0.0030578696269990347,-0.003895892997428916,0.020252602818665734,-0.04060886369148639,0.0612519401791135,0.08068099905159405,0.14807195452766272,0.10551538353486892
GPC3,-0.026663932140836698,-0.02530933956540817,-0.03373128188140189,0.04299946738364934,-0.10218767580539265,0.03756529303770066,0.036962495395551624,0.016684981174816167,0.014881047394182575,,-0.043167807938424466,0.0685349010496034,-0.03951007789142587
NMU,-0.0017589306414050039,-0.004347122586703594,,,-0.05384435898880002,,0.005321248088814164,0.07208240821085486,-0.00490314635067059,-0.02826453424520074,-0.07176018728759596,-0.07264963290814498,-0.08532338355643107
SCGB3A2,,0.005841313140621612,,,,,,,,0.07279592955957065,-0.028522052174967085,-0.011922280570135488,-0.06099753943007009
LAMB3,-0.011257204697429565,-0.003679272760354168,0.0029185579667324003,0.03442740599331792,-4.688275710357245e-05,-0.025644362131228515,-0.022332793789586875,0.03632003737125351,-0.03884430284607496,0.013466694151515437,-0.11829783273322263,-0.024449340117913977,-0.06297697981553553
LGALS9,0.013287405625657793,-0.02532250384583438,0.08697144614459831,0.007347302823869308,-0.08324713084794934,0.09022835622697474,0.04774854686743522,0.01966701256751368,-0.02193757839356039,0.004754980743649677,0.022448341083172795,0.15024198941376438,-0.019406772789556957
VIM,0.023118429164596093,-0.06942266818969296,-0.017605820353417505,-0.05001186021700317,-0.06603102458098775,0.01625428344480736,0.024541319158331736,0.21478482073491628,0.05377626377493106,0.0746921248153737,-0.07921017969105094,-0.06441143068569473,-0.31265502718540816
PLAU,0.0063159142758584495,0.02859120859014179,0.030074972804656173,0.09993618750168547,-0.04751982170638124,0.07024500948845665,-0.018024072278361357,0.18515931575948555,-0.05071192237617065,-0.006067466941099515,-0.01217182771565628,0.0013864039166794268,-0.05324281504809878
TGFB3,0.00363460241205466,0.019645459429204457,0.011066544636075683,0.05042953439139968,-0.052678057859086774,0.018555669626350104,-0.02252207715702121,0.02995330814953284,-0.05534826608997884,0.010946884658442464,-0.0237642524311596,0.13784986490489967,0.024320739179039565
APLN,0.040105665218546895,-0.05951383889187569,0.009741476952066576,0.05233401965497264,-0.022510642256654015,0.004979054563531989,0.01442401549607689,0.09265224019509052,0.048605792632027765,0.08481507281552865,-0.07748487632926013,0.05001094592224895,-0.0859868510515978
SHANK2,-0.05466844477293616,0.016006204050844658,-0.01717131573330012,-0.050348667224431674,-0.01963173268369137,-0.031297690147059756,-0.050396989817928124,-0.08052143111997619,,-0.04630253486827717,,-0.010236253253191007,0.14342540827396394
LTF,0.002249860599471656,-0.06971093312170515,,-0.023605459076805033,-0.0287511133372366,0.15936042643608678,-0.03160695447045663,0.22377845871726162,,0.014806501361676641,-0.051288833773309415,-0.19888881860963958,0.09435512134459888
PYY,,,,,,-0.027906381301343687,,,0.030993800676084014,0.09054071478878839,,0.050521336429701004,-0.09515685161348458
PENK,-0.05593395525739724,0.02563012118523797,-0.023573440865393754,-0.08946404796401443,0.04094073356447405,0.0050005536912943495,0.02053651538255071,0.04507661022431997,,-0.03728440033518153,-0.07789160922169959,0.05940691659042407,0.05035955142642966
CTF1,0.08604120405375068,0.040310632287984045,0.04213651785197335,0.030040726878651374,-0.027267544400899145,0.003295189496411425,-0.025022108877265938,0.03952588073380163,-0.03518496953362528,-0.038026675665987525,-0.06728721537081024,-0.07249063579398704,-0.049445242489427596
COL3A1,-0.008326949090300276,-0.04840856493044363,0.07784702495328481,0.12402535615666786,-0.024367717715357458,-0.03371523018765027,0.03008469057502466,0.20743967786329073,0.10843306788053014,-0.05724775758688477,0.004133679397069525,0.36813394104189207,-0.00360834255010104
S100A10,-0.017345200343844295,0.006582549346549623,0.02828130396835579,0.05584721169559808,-0.019187851365129863,-0.026942711280583054,-0.027493408033835674,0.1643069012915665,0.027256820837265244,-0.014482739769918119,-0.03361594636001146,-0.31361072799557577,-0.3595366524258155
FGF13,-0.08138504308561913,0.04679958600255655,0.045802403452115205,-0.0038027548620603513,0.11416000008374601,-0.045120738525863256,-0.020033484845906842,-0.11246933259116947,-0.033487975973828424,-0.06367955990332093,0.05191252632726605,0.028741108565814313,0.11866022709769783
SEMA4A,-0.009794469745249603,0.013356320883010768,0.0004273607726574041,-0.04866444160694713,0.0018546894849231065,-0.012142940054899895,0.01978346729794912,0.025790544621431745,-0.030776019357157684,-0.022962244317116454,0.03730965942682239,-0.009979653498287467,0.17155069671832862
EFNA4,-0.04062560906144246,-0.024368384897615888,0.04001896921431498,-0.004970603468503414,-0.03278104962846796,0.0355061837983599,-0.03148783307663658,0.1995905699145709,-0.050320694207838565,0.015036460494853505,-0.056368727718069535,0.050762842006092636,-0.026685621789311435
