,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
KISS1,-0.04325894198913612,,,-0.023099866692027363,-0.017297482799723127,,,
ULBP2,0.0244771843423392,0.057412753701925216,-0.03521921989145014,0.053845523964230105,0.022360461395577156,0.046043748809961794,-0.020807031520785432,0.0010870857026548857
ICAM4,,-0.031604381261438656,,,0.09107626166349522,,0.022593369731474834,-0.0010589452817744139
ANGPTL1,,-0.00041062130557406644,-0.032980999897418206,-0.027455156257970875,0.0404929494646907,-0.0038055153585444903,-0.029100781415582377,-0.023346212197940815
LTBP1,0.010743858341318338,0.011525471433161082,-0.022320117766923542,0.05741804380762445,0.09397212607695807,-0.04371106484619907,0.08789208053386194,0.018921632722116128
NTN4,0.027468722148560814,-0.07057400497567684,-0.012731046743669917,0.0024658754496172408,0.05531044556004072,0.01589243698349929,-0.016786320917978995,-0.05229988176774502
APP,0.0306391253208158,0.0051516870870462455,0.040888542575879705,0.021035423046983567,-0.0014966721210361409,0.043002902683371064,-0.04868420099147254,-0.059003997552026365
RIMS2,-0.006244754926228081,,0.0038026176717679484,-0.04354196196094036,0.022891350318442454,-0.030784802561209006,0.14271384965825884,-0.022150730277872673
WNT7A,-0.015571413896412006,0.01945917978590292,-0.0149504193603968,0.05375410897768928,-0.03664656885456613,0.004729749712388871,0.09234402559638466,0.0011642623193932704
GAST,,,,,-0.017297483112711107,0.11353762060615376,0.05165882394754814,0.034500203345974194
GPI,0.026169394363510793,0.040188706923175534,-0.06884455492661876,-0.013773172050987133,-0.05484494179925609,0.044171070165667396,-0.033673584100454394,-0.03578710081881746
IL1B,-0.03688721843404288,-0.0711647967879439,-0.001649110348743579,-0.014162367033068982,-0.016542293994656294,-0.027378227185565783,-0.03667186882560915,0.07889793780222042
SFTPA2,,,,0.036466958648608924,0.03953263917231841,,,-0.019663695982434906
HAS2,-0.013369672622572753,-0.027794174126154477,0.020521061473448562,-0.004427428880995158,0.04757807508110897,0.005453310727344718,-0.04666549794215925,0.02414939571782779
IL11,0.10651028894126194,-0.030660119415190094,,-0.029596357265287022,0.0664437867078795,-0.02654238924964453,0.0193351325701828,-0.04909966464424024
SEMA4B,0.012686410743554494,0.02224258319875002,0.07711374421835057,0.0021495309268024353,0.014614591132725181,0.016595852573540185,0.027868065180231053,0.050982382241913454
FGF12,0.01138851498753814,-0.03458159437729962,0.07675799247502522,0.028965897834947383,0.013050477284272008,-0.015923022257299548,0.009407580669282873,-0.04935823127793092
CP,-0.03935717253315304,0.04141533279453926,0.07453887948563359,0.010866888438569242,-0.02325073837549553,-0.0700818526312648,-0.032722028563578504,-0.005335474522233951
NLGN3,-0.08519525314632022,0.049505139083946145,0.02919001814158028,0.027790675612138063,0.012991113264757879,0.021754323799356684,0.15822852963771794,0.029014816440444128
GZMB,,,,0.07048572012722662,-0.021442923452982512,,-0.036322793356611566,0.025649273585315817
PROC,-0.0017396184181920115,0.0526464950899164,-0.012257794551659039,-0.023256264353729475,-0.018272031334938148,0.06724564275510649,0.05891790390223462,-0.029665864020643633
TNFSF11,,,,-0.015540738429203935,-0.018272024314497728,,-0.049760980005917825,-0.020504126596828473
AGT,-0.024184803015231994,0.042906559398081086,0.0969297881813718,-0.026751161839518568,0.006533500061366543,0.06066469882670011,0.16719710780131505,0.02048653591609064
PTHLH,-0.08797973100608815,0.025324252770715053,0.01864756962261481,0.07439627335995519,0.004757716563252733,-0.01029384908047377,0.04644190217140502,-0.00014518859768519022
COL1A1,0.06249066150993707,-0.02615952815845224,-0.03871911091102321,0.01711164430157231,-0.01619052638728545,0.11888359374031,-0.14830277158032765,-0.060203430780718166
LAMB2,-0.007946687028589888,0.028214134819694852,0.0003962169695791589,-0.01324505469159051,-0.009498327009024735,0.08713191023502484,-0.019623495081796158,-0.05321142691956995
DSC2,-0.03231839494542372,0.043980570371607235,-0.04737809088611953,-0.09215791408335358,-0.035048505257532,-0.02418409330944626,-0.0027645646210335065,0.0014156802285852303
WNT5B,0.01105776525690608,0.027513915065559256,-0.008519225599722282,0.04786365298229482,0.02508753092874555,0.038201849808335804,0.01969465721676086,-0.02434553796445226
LEFTY1,0.05775480729603796,0.021479984339672974,0.055575120535303175,-0.027155968289016015,0.024682807255766947,0.03591032188379087,0.029425036247939216,-0.014888942732485639
FGL1,,,,-0.022784227599419872,-0.006672116632146645,-0.01965309824588552,,0.01259908365010605
CXCL5,-0.07118306259021528,,,0.006277066064664027,-0.028668110642577804,0.019020769881471947,0.03782176101455345,0.04890845719570166
S100A1,-0.01395476101926294,-0.021287448181422287,-0.026970056430747364,0.054576475724751675,0.05374434758013542,-0.039792808866020726,0.0414052893152644,0.018554762171813916
C4BPA,,,,,,,-0.016487526127208933,
NPTX1,0.05393542803378684,0.007910542876872192,-0.050293405162684754,0.043520745708125926,0.00929586356540426,-0.020957898616190303,,-5.9451693709007505e-05
TGS1,-0.0034487497961098986,-0.013736548891899484,-0.0012767976570728504,-0.020879614179419092,0.019192485862105996,-0.04804064947109449,-0.025454010343735633,-0.023807299674535383
SST,,,,0.03002796849977405,0.0403819380673418,0.05753572228472518,,-0.03911926571160003
IL34,-0.03351128342693457,-0.003986455331161843,0.02906447596756873,-0.010348912578914264,-0.0016278621106906328,0.03251322747232714,-0.013920321987438342,-0.00397865784075845
DHH,,,,0.005237266628403371,-0.002567071145424542,0.01705064941694735,-0.024350147799464275,
XCL2,,,,,,,-0.017209949428990293,-0.023346196413374876
TF,0.04827419469523816,0.0890112433490513,-0.11947640055387905,0.02595076721875415,0.0700939177492923,-0.03381036516202852,-0.045164345783813495,0.03969787149049079
IL33,-0.0707841304390718,-0.023649690705677663,0.03473443613531974,-0.03338660071721153,0.06108516872926111,-0.04426132216737604,-0.038514060498458146,0.0036185349661262585
RBP4,-0.06998213202372253,,0.020502698137733148,0.01115221850776319,0.018014916003075303,0.11823504570019476,0.18016096927776598,-0.03973810143943771
CCL19,,,-0.021546043749283754,,,,-0.03151960005655194,0.09345999753412346
CCL20,-0.06115732127818143,-0.0477880956129925,,0.023329231119252104,-0.039855790841766624,-0.023339205021333485,-0.03846538977151278,-0.0009172713788565543
NAMPT,-0.03351494194836206,0.09418546419217654,-0.038171834124285216,-0.08757240786311861,0.04182056689719936,0.08152164347910303,-0.09598848166609394,0.0015740783150817513
