,UKF255,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CCL8,-0.02017192999469347,-0.02000597872004278,0.11855600480097694,0.059156284254871634,0.04813666205972669,-0.04114045377098288,,0.02498619676884601,-0.05298541160555074,0.0883809444160791,0.04697330907771663
S100A4,-0.031759911799666536,0.010796803883234384,0.07565852958380616,0.12769212466897883,0.06797580920003415,0.0707231398142408,-0.03979353723028925,0.03229587159524652,0.1314587786667075,0.02060336431280264,0.12772394263706177
TNFSF13B,0.00596350434171903,-0.06301727125167153,-0.014105783662909386,0.12496954400633746,-0.030272804015578882,0.07025768895055795,-0.032577674611376825,0.004080202756488022,0.09104770915113232,0.038187366373711076,0.040159834105971834
HSPG2,0.012322319425415179,0.003389137253104674,0.0415396148921507,0.0655342890222842,-0.015829421265784745,-0.025462255739282263,0.04341610231436663,0.0512313591674623,-0.007703922865969571,-0.061976576685788744,0.01379763479439342
FAM3C,0.005301916557655346,0.01932466890684601,0.06269019935034095,0.09186035319113016,-0.023891577333153145,-0.028279729908541967,-0.06889015400581783,0.035597729828965544,-0.0059066776571473235,0.13169596823864996,0.04883878037186199
FLT3LG,0.1291558229814849,-0.050596638887506686,0.05397186783209576,0.07533708113138007,0.04106844634118923,-0.007973470083755561,0.015632224409113774,-0.0063398762924845396,0.12621505264876054,0.13737993334013796,0.045196584094734885
A2M,-0.036953427813370465,-0.07556804854313505,0.057677277515392956,-0.04155435715533949,-0.024695309995966395,0.003227534021284074,0.05196945565811524,0.06118234756047401,0.04442526350031515,0.04796222870344641,-0.009547743995463542
VCL,-0.006667693646726063,-0.06716321370930364,-0.06041139441378479,0.04363434187711,-0.0031484377563096196,0.033273436162819074,0.003891948514739066,0.04036649249848405,-0.10990569744403339,-0.08807439611489805,0.010437765799966713
FGF2,-0.03571911723912702,-0.1154906008025708,0.04998998000811335,0.10810878351944957,0.042803540918887176,-0.0007323416056217348,-0.0020989952517894675,0.014946946269286504,-0.07662446874304278,0.058139200091534136,0.05345685550605137
AGRP,,-0.03139281760394245,-0.05357719853448594,0.09192896392467897,0.07615689834962787,-0.018800198498080775,,-0.010466590458103976,,,-0.0377589051758239
CNTN3,,,-0.04674078718664147,,-0.0026767732770645687,0.0528721983620162,-0.03876519237313888,-0.009368442156320525,-0.050265619313883056,,-0.07166933646897865
RNASE2,0.021348645124432655,0.08519308062769806,0.05166026868367252,0.10824480990362037,-0.04186956553752384,0.04697658795075344,0.043785705205183385,0.020422106005502393,0.07550218334472722,0.16780949643442233,0.06990115012414795
ADM2,,,-0.02847791230434118,,,,,-0.026242014195397623,,-0.01005598425259364,0.01243320007424194
GAL,-0.04766892895193069,-0.0006624794382566719,-0.042214156383613,-0.012817358428676713,0.11091364106133743,-0.017730409109139415,,-0.008493730881522096,,-0.010353214436297347,-0.03431842489794648
IL36B,,,,,,,,,,,0.0176408267081776
CXCL6,,,,,0.09256627829929234,-0.024989774726120836,,0.04707028630942738,,-0.03617136690561984,0.010930262947693739
PDGFC,0.06612319488122465,0.02686206886669815,0.010799520935352122,0.04562702201860138,0.07270086380299152,0.008975250862785493,0.025880349370416528,0.0022516448806384143,0.21655117649116876,0.010760115772293405,0.1217671533854733
COL8A2,0.03455098145374649,0.04797673685962345,-0.03479921711875234,0.11650668620289134,-0.04278618907369118,0.03849844639647845,0.02457798323287729,0.04745150572676903,0.13430991294273048,0.18378789045294544,-0.009937084248317815
SPON2,0.05378234552407166,0.048083952348809134,-0.07358502596671455,0.02115686344011923,0.00998385690900836,-0.000649819556037813,-0.020892534957017418,0.030383400899223315,0.050130122996100764,-0.026008186554517178,0.036539527107920106
LCN2,,,,,0.08457782524629665,-0.03958559199219397,,,,,
SEMA3D,0.0058929579698437295,,0.040741086182054485,0.009595862259626225,,,-0.05354049709285257,,-0.0276914101640078,,0.003897293709149396
BMP6,,,,,0.1332241768290234,-0.02970167946640909,-0.041538951950843936,0.0628365788039092,,0.011430428280461907,0.055161267623331824
TIMP2,-0.0194981634879029,-0.02370014562421779,-0.053923273413014845,0.035551484829078814,0.08993383879115653,-0.019637053174137737,0.14157740004963507,-0.01475043885125837,0.0816898996342377,0.027061334389978462,0.05119077483733183
EFNA1,0.020224396378889488,0.06553736035517956,0.006712857121181406,0.03840121750711036,0.05329756975409054,0.09619611258560667,0.05075261109935842,0.023902775204777387,0.014164636507269176,0.0681614970461273,0.0704037774771191
S100A12,,,,,-0.019477362814318444,,0.014001693527032021,,,0.011781952267732697,-0.006231815715987634
TFPI,-0.018191782204057722,0.0027505010053607767,-0.007093679474797254,0.044686118501615024,0.05843814289903773,-0.008491097957236512,0.04163346222262329,-0.05387565469621437,0.017803153998516823,-0.042533169033047324,0.01600552269774722
GPC3,0.1278546816736415,,0.1463570261377242,0.015848836228064708,-0.057401952337927005,0.02665080140201646,-0.023374116081322022,0.09824145449178637,,-0.014214067679507154,-0.0032194673707260277
NMU,0.01687353971662396,0.0037415362269442557,0.008436778867444506,-0.02649374793831675,0.000435760300934431,0.009733358918024635,,0.013116874922328279,,0.016500295096826115,0.056579486269294064
SCGB3A2,,,,,-0.007282728034633138,0.08707809339221312,,0.17193679592110164,,-0.016057479671926958,-0.041433662855059894
LAMB3,0.03302697888697983,-0.005833201539871541,0.01682792261748734,0.018460586400760624,0.013208553309502947,0.029351193375520532,0.032728199396948474,0.04116807915654941,0.03872382550170133,0.07172512270170073,0.031410972478925665
LGALS9,0.016242412662999244,0.041418644442278316,0.11284682028101209,-0.052847740709562746,0.05395908002939653,0.01936801071198966,0.003926628360303996,0.060986052896223976,0.1425134624841758,0.1700669930634336,0.02363781080280018
VIM,-0.08605090339007544,0.07040715966838965,-0.21782437915310152,0.12804779416471468,0.1588613962404571,-0.008759851415785938,0.07537045970789273,0.04860661304561755,0.16601356652816987,0.17101150907754134,0.11004985331023555
PLAU,-0.003231157809019524,0.0806953261731619,-0.024199796372411268,0.04715212074635648,-0.051162836967447514,0.02334936057111266,0.08510155448861248,0.133127213232692,0.06793330836031974,0.06002923384933188,0.07969724344254885
TGFB3,0.000789511659601707,0.023768416506422158,-0.004622356548512476,0.1349693011204947,0.03222046010769697,0.038801891112823145,-0.07359396052937042,0.017538581289799036,0.042197191054317816,-0.022880029696124758,0.04485104980243848
APLN,0.03163627690589343,-0.022688579814285695,-0.15518051699060934,0.12188721864570747,0.06780692075766837,-0.007490172431911587,0.029678545132440233,-0.02847774097381896,0.013464836628612281,-0.09981778669901054,-0.062370040586280776
SHANK2,0.024852858169517697,0.04906158164696775,,,-0.025929192481045596,-0.024232331521391485,-0.032879216679622215,0.02949219455285285,-0.03592750194459511,0.011663680624148775,-0.08435052809809646
LTF,0.044629480054585544,-0.0385525149620191,0.03764097828843525,0.018626668238154908,0.0914233448111884,-0.00020871860686799899,0.026832344776011516,0.005953491798185332,0.09213062885813202,0.04436508023864537,-0.042525096763893995
PYY,,,,,-0.011741534241906793,0.018445205417660555,,,,-0.004045046522128957,0.07275618557108417
PENK,,,,,,,-0.038594571305846745,-0.04676921959556837,0.042597157855146534,-0.03172194937202994,-0.09425314948530447
CTF1,-0.025587482868434062,-0.039130888211935035,0.052893501031257915,0.07483251825599242,0.10970074926887416,-0.007901767303840554,-0.017963071521906977,0.005261112895323737,-0.020060466870529665,0.1206876922662538,-0.023710422840947962
COL3A1,0.010709060074408331,-0.012469102220975133,0.06114750115265654,0.05494176934589171,0.0077779270707128475,0.009095156928548119,0.006096711350678749,0.01505372529855392,0.15067296297952323,-0.0757515962800198,0.03012713599352922
S100A10,0.014024983732171672,0.042243016718705576,-0.24282277704614755,0.12960363283594203,0.1089813022117733,0.024592226810054355,-0.012306560659832917,0.04981963535479209,0.12562791003630489,-0.07680546785894483,0.07960716384692088
FGF13,0.050403155853018945,,,,0.02350388141053921,-0.03373217693005756,-0.013139935205144839,0.00966295209055807,0.00801173474104883,0.08661238413704411,-0.03359260423381902
SEMA4A,0.02581013374624554,0.031349833020437715,0.00882933782931317,0.08437198303554479,-0.018697726934956835,0.07432257830325316,0.06935655662233374,0.013808529195575613,0.04040798332511788,0.11882123012752428,-0.011928563025754948
EFNA4,0.018868066107383032,-0.005843665160261663,0.02538969082094037,0.05929293236759092,0.12270483226102011,0.08715645948364445,-0.011386115189576622,0.0015197616787360057,0.0009048954371502171,0.0287479390288542,-0.011711185699740292
HSPA8,0.06836170343592637,0.06281504568390993,0.11414996864360226,0.07406458107177205,0.11771135458288222,-0.0523542153291668,-0.09140098144522517,0.0036586026072706417,-0.08056678387773629,-0.04750591839765679,-0.061222251247359395
NPB,-0.020171930751084737,0.1271639983284917,0.01054246216458523,-0.06900893737914354,0.06914517633062835,0.05429916080798813,0.00233133084799402,0.005871290344080635,0.043644106623973035,0.10906996919585617,0.03315762759704115
ULBP1,,-0.011382589269506747,-0.05357719853448594,,-0.024826799811594705,-0.0229697113855682,,0.014651723695697947,,-0.0041950303735301744,0.03737016954249286
SEMA3E,-0.022957263572117817,0.004738807196659081,-0.06031902339885038,-0.01715714435568562,-0.04782151157921921,0.01788610890294353,0.010552504683251468,-0.007494840781567078,-0.16503245539162628,0.035800259202387316,-0.003564696016372412
FGF3,,,,,0.015606525138958511,0.07286528002523089,,0.03577851290698335,,,
ADAM9,-0.030826141178323756,-0.04610648088499803,0.001272445217199339,-0.03385869188496065,0.05594376867254227,0.045213604491987885,0.060204756995333224,0.040988765595826676,0.1075896790861798,0.10695282693464445,0.08415577675935064
ASIP,-0.02209685055242503,-0.07617505147177972,-0.014175197806972835,-0.007759689764269858,0.019696256275633237,0.07890603416208553,-0.02832744720574194,0.009277346939729468,0.014685728498546784,0.14491275332550901,-0.001953275169833371
IBSP,0.05230142528699531,0.014592660010541221,-0.06872728904360677,0.10555562202025634,-0.004824461652100539,0.0641754818109914,0.010445443103350223,0.07906792452911209,,-0.07155744157163599,0.003569282123919825
MMP12,,,,,,,,-0.032861249966976945,,,
FAT4,-0.03180950123606007,0.01805381779594158,-0.01277515427991207,0.07684211096661374,-0.0092201537579095,0.01401340459209837,0.00796233088082726,0.062400217409610007,0.034760291248437054,0.006373417081913247,0.04625374231914315
MDK,-0.042807613296484096,0.019381857441173194,-0.041391486638066105,0.021458195762679544,0.15008588176475363,0.016012783151549803,0.04430022866529639,0.06091908237118958,0.05332235573009765,0.15644718457726317,0.11671678826747421
BMP5,,,,,0.05139111825861304,0.05319029825437156,,0.035394661346429525,,0.022508565271245753,-0.05095461476866778
CAMP,,,,,-0.030632005684229722,0.05373346920232309,,-0.01570129787126626,,-0.007958686176377796,-0.010537124119521943
HSPA1A,-0.02798468561223387,0.022220632636805716,-0.0470391752477912,-0.057487222007395034,0.16749051023990094,0.00191896293811423,0.12126448597681018,0.029526618454593468,0.1239095156124579,-0.02496495489331559,0.011932932982805173
SOST,,,-0.06311658903687481,,,,,,,,
SEMA3F,0.10808251695277746,0.02079872697837631,0.009809811095185222,0.03638803498790272,0.030986434174595928,-0.0008728521443622362,0.023371654694131175,0.018217291467287105,,0.03058961886378601,-0.028514272512920557
ARF6,-0.041349174829097377,0.019040764467759368,0.10112242230268052,-0.00991367919587909,-0.0016308523086209935,-0.03941732019858853,0.01463834589604101,0.07368795902087409,0.007998433097753332,-0.06869262231374214,0.14062493527171566
IL6,0.03564020857260395,-0.01378946087908646,0.130960634395412,,0.0526644707622858,0.030244688686198295,,0.02560797551490889,-0.053168580118890515,0.06875113278757722,0.10790390226449253
CALM1,0.08394026682097223,0.027688986779908355,0.0009254093257069406,0.06163072426194799,-0.13554394695324162,-0.026052671117316274,-0.019261146139255215,-0.03987224469725116,-0.1635509518344597,-0.0002806723500191383,-0.15512536688933679
VIP,,,,,,,,,-0.06996902915356921,-0.0392764578430043,-0.03232267564387677
NMB,-0.06681862541434433,0.010856867467446827,-0.1353561168566628,0.1565183273562454,0.08276464614077364,0.050316307244954506,-0.04804002681128012,-0.016954316181778634,0.15962482525084118,-0.02369882146952714,0.013741666846657717
CCL26,0.17849012560099825,-0.007153235501858833,0.03727416328020994,0.024201203324513722,0.17124366446211034,-0.03899384712167803,-0.03704398377941641,-0.012720370150799867,,-0.030548578664859067,0.1448191027569106
FBLN1,0.02925051168163769,-0.033552627697781987,0.02861377683298455,0.10226316961242944,0.10351333359824771,-0.015486162017263867,0.006883566751944906,0.023008486707221436,-0.005018531219632851,0.06002104751449304,0.014176856470948015
SAA1,0.08181069019855121,-0.04575555720890555,-0.004734513382784541,-0.008598195995899562,0.06512861934287636,0.04104591308092108,-0.03399007529404094,-0.059349039390911684,,0.042255664217948075,-0.04263496201420071
MICB,-0.0324788177698094,0.0011717428765765532,0.07891900068202573,0.1207069906722159,-0.009841392525215457,0.04219192448750275,0.01181068975305771,0.022410354249665015,,0.08881627129899873,0.07419785757933328
MMP13,,,-0.046886264394513856,-0.016664667584672464,,,,,,-0.0316328432949382,
F13A1,0.04630805510787373,0.008398771696759896,,0.021264408473839928,0.061140474700758396,0.024190794015666144,0.046543190779397885,0.002397016955596381,,0.04999981463549356,0.05455890392350584
CXCL11,,0.008407133202934715,0.0882420258604923,,,,,,,-0.0033214739406846557,-0.045785961316194355
COL5A2,-0.048740488742645714,-0.05741839210300731,0.02856307768414807,0.05497910065504416,-0.07536044905074629,0.008554763608554315,0.002118571523591555,0.012121690146996409,0.08492616252055925,-0.05334771983745823,0.034255299165008
EFNA5,-0.02694176471985824,-0.018111574353876187,-0.030777956389392524,-0.045772149722351836,0.06037275232019469,0.024709686413996252,-0.02534479806326613,-0.0027295253158457597,-0.010844951777088385,0.09511382277234945,-0.06032109349575308
AREG,-0.04001694595273504,,,,0.057413531160445695,0.008598256261006224,0.008314013727576017,-0.028759359161099306,-0.00442989648139673,-0.03293810810553595,0.06966942841936423
EDIL3,-0.004732639153932863,-0.07573797520700963,0.0288760312167789,-0.08891028324105969,-0.05821060788529684,-0.001959477711111717,-0.05069999507498639,-0.05672963037033609,-0.006191504032992521,0.033429931094380444,-0.08878471325978009
CD86,0.0038785346474080663,0.08488685014642117,0.046045548009160546,0.02810059704102528,-0.015641093718127465,-0.029862668567471443,0.02771125681250194,-0.006200188795573331,0.020021622290608037,0.08367331117547913,0.041893771085258026
AHSG,,0.03229056969316398,,,,-0.022714146139729434,,,,,
HRAS,0.017424618745376354,0.05521936268503788,0.0264145849385311,-0.05278289834949176,0.026182324619503594,-0.04327169595204574,0.08612562403297826,0.009526752493892095,0.06750712680640555,0.12136390615037934,-0.008577078852056887
C1QTNF5,,-0.08383416183973615,0.014823216339352406,-0.04243132936737565,0.08379343125738326,-0.029632896587472177,0.0013472060179778747,0.034827652402338025,0.19521405460778207,-0.000338399318057139,0.04796553777817121
RLN1,,0.11403077537498596,,,0.03419583200177865,-0.025394247034919975,-0.029645901093438527,,,0.06910576898374837,
COL4A1,0.023825984460711276,-0.03705895228874621,0.045056710763688515,0.11102583154353664,0.0026330180761159356,0.0376685029592186,0.03200056610126737,0.03222617478713604,0.17746595666909132,-0.09775670645763511,-0.03318265407813626
CCL3,0.020233495099568424,-0.006048783074529386,0.2549321207141492,0.06153808774333066,0.13973138886770076,-0.02439800115610706,0.07308952758285202,-0.0043972046657565055,-0.0376912377891323,0.19036921909834068,0.006694550008887156
BGN,-0.049735620263031445,-0.0013641226533954239,0.05904235646100463,0.02342534473253339,0.05238898262174977,-0.013237873139512102,-0.004553488363544473,-0.009451320594441436,0.07072358289428866,-0.09894409367206054,-0.026868154681022133
RETN,-0.01806077651477532,0.04029448910372844,0.04036633637953006,,0.016086691751132347,0.01577628700722395,,-0.003111205671421744,,0.03913824363194778,0.12325942248608113
S100A9,0.0472811258742689,0.09134823103601301,-0.08112342282703275,0.09949279786602369,0.032285479921944284,0.03673010259537218,-0.021454972413090145,0.0077220532365951675,-0.07675810402506825,-0.07403020452120881,0.058731728501610805
HCRT,-0.01860941378035819,0.004082304288738874,0.030079758429383215,0.15314271112362227,0.002768899569977339,-0.0033268096379059833,0.09436972700411637,0.0161645533765634,0.06633763165351064,0.02255072197444466,0.02617542739772558
FADD,0.012476371492484931,-0.00941768754818683,0.020014074745269454,0.14798889922054767,0.04306111485892767,0.07694149307294496,-0.018664430731965238,-0.008818833891201635,-0.05715074291703479,0.10500381724872673,-0.02480845700959344
ACTR2,-0.03383120711649479,-0.08424800805125784,0.007935132321209837,-0.061680195919761364,-0.06445425356651074,-0.046978091824594365,-0.03948745400148875,0.006583074162506462,-0.015571421954743397,-0.158761557319868,-0.06281553962641234
BMP2,0.05547156507995354,0.045108687105730544,0.03975039434962377,0.015359069354477185,0.0562313776473539,-0.011301688742306675,0.027045902638984962,0.0659141782179726,-0.08105203502049944,0.03777161290959831,-0.016195479385937222
PDYN,0.039308334308268286,,,,-0.016792371996969153,-0.026306502422782974,,0.04674134670934868,-0.039163298274820235,,-0.05610703488830013
CD55,0.0028682898790147837,0.02007587407676156,0.05382335284246022,0.10439670258465585,0.15194616595444763,0.04881505867593193,0.024636349083970454,0.010031471022878857,-0.09305287954581153,-0.014251364629490329,-0.004797629324775383
OSTN,-0.020171932389932774,,,,,,0.018263088900859127,,,,0.04110000902626548
PDX1,,,,,-0.005331810878479957,-0.03846749744336017,,0.016275696695043237,,,
CD6,,-0.019883755147728246,-0.08916873309434986,-0.004811396810348792,-0.013629392583784516,,-0.0121840607251104,0.004003018405036183,,0.0516607520967404,0.005304596183032948
IL16,0.07045003038374471,0.008529397389159471,0.030611300693925744,0.02982240727242452,-0.01578748882463905,0.041101687214926554,-0.03467220875905966,-0.019842371257043127,,0.11797899080618149,0.03451044455962865
LAMA5,-0.0276874589061079,0.01437033957533731,-0.03324074416377294,0.06577250865158782,0.06796981616160158,-0.05801797235559047,0.04503081625264761,0.03820489058486791,0.07269181199604008,0.02354611375683672,0.046274877866550684
RGMB,0.01736875737362865,0.12853177718435096,-0.01437077265416341,0.022778478632970736,-0.023127037012187723,-0.03539874648300098,0.014796016266561221,0.054344099004355384,0.05247660049260285,0.011311818658847754,0.030410544456922328
INSL5,,,0.054071956561142345,-0.05179642578767981,,,,,,0.08421955496234446,
IL12A,,0.022710959332417943,0.004453435620572827,,-0.029862446557181718,-0.016295029054305132,-0.001956618681180688,-0.016898448408219323,0.12312568351365638,0.05247796608210769,0.017025118228980465
S100A8,-0.0004626500804156308,0.06993261302278075,0.08593452881316663,0.1060527384287389,-0.02131338010312213,0.09548266201035184,0.07415682153543518,-0.035888661245421595,-0.08857461004541976,0.02931557458638289,0.017594715801209193
TAC3,0.019071690863920528,,,,-0.016705234867304068,-0.014041526540055178,,0.10252788853669884,-0.06238799201702445,0.06273632467555815,-0.012080748793694359
TAC4,0.012463226394980152,,0.015455769123509664,0.02122653836505091,,,,,,,
MFAP5,,,-0.006504754634873761,-0.031599903451679213,-0.002487813879053148,0.06070910800892179,0.007982936745720967,0.0614898944415788,0.0452456568010213,-0.021991655276956172,0.03851991010837142
CXCL16,-0.014642562301619604,-0.09971271927121558,0.057730388463126205,0.06948935726878812,0.03522528921519797,0.020345152633776592,-0.01490657580771532,-0.040962315703342946,0.04600657653235646,0.06041649569020155,-0.004098494820067801
AGRN,0.0038370840550508373,-0.05864523774615985,0.043228161307052156,0.05850993196215336,0.020386445386533388,-0.022500738226915208,0.016048629589185903,0.013461846300656641,-0.016491499487092175,0.010154184585171607,0.04323307792369688
COL4A6,-0.03394589550637019,-0.006128551798882814,-0.05261473868077003,0.019698042251076485,-0.021587583015481443,0.003101201616097537,0.07345009832490856,0.00600452746239323,0.05970001270839297,0.09791310731254069,0.024447652700755846
FST,-0.028782061663392252,0.013813982959270511,-0.04871990613769388,0.01292101956993863,-0.0705893104689985,-0.010750863717552015,-0.0028268406995764616,-0.027612404946895406,0.14412752336945256,0.06696152491799881,0.016908773576017902
MEGF10,0.0674312024347913,0.017048922171265274,-0.17907021171507775,-0.08829948049430111,-0.030745059555978525,0.003961099468034224,0.04870142694481439,0.01380490908435031,0.08817410867052657,0.08529455549185926,0.03260053276063741
C1QB,-0.008723539539665084,-0.030763534054442935,0.09874982218428634,-0.014396074869072772,-0.09468122700379986,0.03823801081877532,0.09518616138078191,0.04716860300696166,0.15894205100618924,0.17027618161980984,0.006126573048492673
HLA-B,-0.07084106582199909,-0.026567123251874155,0.0014416416200124205,0.0389617581457769,0.1651280899075973,-0.03553001390217404,0.03518442112211277,0.024416398922864457,0.20096504441921131,0.02552755270857505,0.04081085496142643
PDGFA,0.07077537597417137,0.032612444206360516,-0.10149430064951684,0.02294764556005075,-0.007257645797992025,0.014053717956915287,-0.03299960745542945,0.061353953830811984,0.0026378691090732263,-0.0839896274151817,-0.0005068463224831145
LAMA3,0.04713671009028563,,0.03972909678420284,-0.02562481983143389,,-0.019992204752663518,0.0714877820580463,0.0045291279213899235,,-0.005057976188337464,-0.039722985309740645
DKK1,,0.014929345029587917,-0.0671292436981581,-0.004760212307759233,0.08607932379799155,0.015559460684972198,0.14665359456750127,0.01513587347400216,,0.15793108063588462,0.12299307371007955
INHBA,0.06213455269432021,0.04154384442951509,0.04546108154178313,0.10446636000700132,0.057165888454052856,-0.05572930506962673,-0.005506539939675641,-0.015322099209367147,-0.054708220676206,-0.028175362995649347,0.023505637133301102
LEP,,,,,,,,,,-0.01949736852079247,
IL7,,,0.05216507184111831,-0.0041536543730504236,0.06447605218349328,-0.03814317435784705,-0.032435732298595435,0.07602943655525735,,0.04545969686301411,0.02863283952920509
FABP5,-0.011328013374172097,0.093929004549168,0.026771079205223283,0.11500323661095865,-0.07444276495847321,0.06220241270865617,-0.03710337124053183,0.17247768798711274,0.0407253709289979,0.15075501708819455,0.04944785897716415
CCL4,0.022712073691811763,-0.032252231788029696,0.2523236701492816,-0.03386424474560686,0.16525999846820452,0.049290481162978926,0.11102284939979336,-0.003758256434527728,0.06165967600983436,0.14063595380511124,0.0422514257603557
FBN1,0.014412389782025472,-0.0731544611847438,-0.02574117128925847,0.11460539961999155,0.013534515523803334,0.03972537687696722,-0.06334142354020568,0.024020844345696565,-0.007037524917083459,-0.015924328612936505,0.048706200505699994
TCTN1,-0.014294423998444826,0.048388685722804414,0.046601002777068926,0.10538383092879003,0.030962194830486303,0.009663983364742688,0.057083694591223526,0.04153693192605451,0.019348138766978336,0.1133036423017057,0.043972700159191865
NCR3LG1,,,,,-0.06022691190011681,-0.016667513182423432,-0.00036125405099302483,-0.001931145854197322,,,-0.035538527462063894
BMP7,-0.004886879600675958,0.04435008858531646,-0.10076985754313847,0.0012753556762039127,0.008634320839629122,-0.02937332538383481,0.11433410936254089,-0.08444136091216885,0.17801375340496753,0.026858834293797332,0.03028273551223398
NLGN2,0.051909307168528734,0.021641418255599988,-0.17800327232782748,-0.03375385112301645,-0.05976348791309342,0.01564160354349192,-0.02263108667124114,0.07967508215448127,0.0226483014443717,0.08386568187735861,0.06602899000443682
CCL25,,-0.022708995319518626,,,0.02810496631207276,0.010961650810899408,,0.05658034346859162,,0.0397848274885497,-0.04800776039824218
NPNT,0.012804551747964282,-0.026613477377998417,-0.07058587103427537,0.052842400543195694,-0.004004361518082819,0.06403149451213785,0.06225723346043949,-0.029746384664697433,0.11831187529048505,0.04318109384596392,-0.0782967786580279
KITLG,-0.026868193924559178,0.07939088861911064,0.03306796686673988,0.047129786724299155,-0.010740631172033742,0.07113111492686194,0.0020482361230885534,-0.010970069696300438,0.012899474882674114,0.09543963485869124,-0.028359798993607348
MADCAM1,-0.02713510360885143,-0.028318680646102178,-0.08201090318731755,-0.06288716278525565,-0.041462168855163434,0.08125115896140345,-0.016541626985651876,-0.02446866204031225,,0.10310847328876571,0.010876902325709916
F12,-0.002062632757778714,-0.061899522322939146,0.1441440827806538,0.14457495644150603,-0.020386831324055322,-0.003224391290177753,-0.04282013307341777,-0.004410506255413286,0.008569906798848713,0.05759558959410005,0.0881447453340632
S100B,0.027371929690319523,-0.01959154153196532,0.0715581940965592,0.015143877225047413,-0.0400578202444488,0.04119790073527896,-0.01492107421240449,-0.011179742517900973,0.11857591930507903,0.14489052773293953,-0.030417549366435908
IL27,,-0.061854053264961226,,,,0.04332565684943879,,0.14281946901368894,,0.04674497381723931,0.05376934403092037
CD99,0.038532417337887204,0.07389000293790512,-0.0410124866222191,0.14096967682373773,0.10646470082186806,0.10480454729387909,0.04919303107883538,-0.013368177017634139,0.1761528697922239,0.06219448421807839,0.03787480256794365
PDGFB,0.01965229477999123,0.028290261590431163,0.04876807427777517,0.004394524624922737,0.042753487945159235,-0.009826899910648767,0.08464772923093704,0.011622879420260026,0.05236352820216384,0.05737420523361526,0.04788106403257797
CLEC2D,0.0815651406348411,0.04905874872575219,0.10392907094485619,0.03932990893933973,0.050040170181076156,-0.00970740843321293,-0.018707549751051558,0.022785612761608103,-0.04012233826621252,0.09231520254392511,0.02195086429900677
F8,0.0651200158206453,0.0007143718989491614,-0.05079750419052527,0.11630817934339095,0.049733036842234415,-0.016362231504202015,-0.005464220442633139,-0.0045966849290867045,0.13896978916234912,0.09510886632974676,0.04321012615493361
C3,-0.02833842106520281,-0.0251930159392931,0.058317676314049535,0.10044276091286662,-0.12338281955571784,0.007924630906655386,0.015188406107830907,-0.04227999982749224,0.06350896548574113,0.14599035470335023,-0.08831414521390282
DLK2,-0.0417164931437159,0.02354058317370878,-0.053577127871001384,-0.0277811944705498,0.05439295848418304,-0.032048367514248534,-0.03460040739398038,0.03880195224893438,-0.07699810011394806,0.010534821911010786,0.009264598545354089
TSLP,-0.02900756137216052,-0.02824309606567026,,,0.029608761542298197,0.002465406643564279,-0.029586461773133916,0.05071070496823074,,0.042351630531752664,0.05643853604271678
OSM,0.04232329232959647,0.0632755682531634,0.05107855321548355,0.006731616186212186,0.12409931413477344,0.010430854756166065,0.007932524507366708,-0.0015885416609391504,0.1728397803706891,0.1901110868271195,0.07520536987297463
PRND,,,-0.010705492611967533,-0.005128826322572574,,,,,,0.029910990140204836,
SLPI,0.023970323836276612,0.04019353784846121,0.03829971065197961,0.1551010244873076,0.07688525587311457,0.06980755288041303,-0.03166874634788408,-0.020758903393137372,,0.019907424056947995,0.06733009999622465
AFDN,-0.026203738170486764,0.03198375387614558,0.03257868054940795,-0.012482724186072472,-0.10489063942571135,-0.005835897383767197,-0.010181165846033326,0.07328111902305338,0.02555324744775365,-0.013827477445247864,-0.010969789153745397
KISS1,,0.0006556021246307035,,,0.014589938793448984,-0.0044594884743891375,,0.02566212343259,,,
ULBP2,0.019056448399466068,-0.07948857487914678,0.05028298062685062,0.042500709555809174,0.012955613344689691,0.051512272642870414,0.01672348368311919,0.01726977309428537,,0.10882344590947667,0.028117743936268424
ICAM4,,,0.07714665683778431,,,0.08505821565209354,,,,-0.03954498183819125,-0.04435949987548885
ANGPTL1,,,-0.006283696140097692,-0.04347322419385534,0.01122414674435228,-0.016718738205406026,0.03283741054788105,0.007139871519130633,,0.006831461658610608,-0.010523720793669852
LTBP1,-0.006211297384377651,-0.005272185403937939,-0.05281360879879027,0.02226943931205319,0.04389000147615284,-0.04787805171166398,-0.04781648520494221,-0.01439153157537754,0.02812346991215223,0.054803323981111825,-0.08250049762180435
NTN4,0.031247535053350622,0.0433367409844307,0.05803881582642113,0.09811418138766016,0.01631026270695069,0.027328372995396054,0.01649962256134473,0.004083512897657431,-0.0007059869346545776,0.016520237731116126,0.07140146815292389
APP,-0.06584606056373486,-0.08344724776483163,-0.15012877700175778,9.764956652056322e-05,-0.016619591249478725,0.010196240376368453,0.017664044755422395,-0.020814704850171405,0.0276462304925644,-0.058258268102621476,-0.018308603182683743
RIMS2,-0.025106918729364387,0.03647184912663032,,0.02207624051183182,-0.07322446366257963,0.02513426006245661,-0.04563852382044178,0.05762508059591328,0.05514360485344025,0.0022226423398018693,-0.04329468713523879
