,UKF243,UKF248,UKF251,UKF259,UKF275,UKF296,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
GREM1,0.052987271670518296,0.035540955958629265,0.007282265353836131,-0.030693396551153627,0.06332258091728166,0.03720006004987597,-0.11053643244227182,-0.0394491325281439,-0.040431968781581396,0.04444471333155512,-0.05189479354482144,0.1725573182843516,0.09791507130809561
EGF,0.09757879714208648,-0.019373700967554617,0.029502703817710592,-0.0496405977317154,-0.03114099550932374,0.006471121395167914,0.014978607192728553,0.09452335085228465,-0.032507477091646746,-0.016632857702939412,-0.005642904074424765,-0.02400546168693138,-0.01579065112887235
VEGFB,-0.002027595146018252,0.0002738581099315324,0.013124757489282027,-0.018070255246882785,-0.02651175183010081,0.006489476375836242,-0.18536707404222658,-0.03514569585090954,-0.013435855329819361,0.024239913747403526,-0.009532183371217525,-0.09856850341179187,-0.019001913670467593
FARP2,0.024295953248428325,0.031443621696862926,0.03432522215518991,0.02891940490375328,0.022583289403773032,0.017552648313230577,0.05096862162752929,0.005724194087464381,-0.0022774652016469238,0.0652290437989733,0.027473407086690122,0.03543863551789398,0.032937250789670226
BMP3,,,,,,0.06538890900832238,,,,,,,
IHH,,,,,,-0.019006467238155852,,,,-0.017807607411018705,-0.024081194207287965,,
LAMA2,0.023667867040461456,0.06227342692996363,0.008939311330425914,-0.010981270727655972,-0.039237657600776986,0.00029923515685863705,0.009447489090206974,-0.06815339519767923,0.005104864171451922,0.14959569318540591,0.14766394897800167,0.18670779272283813,0.1149654067518252
SERPINC1,,,,,0.029643698088256613,,,,,,0.05598230046716758,,
NRG1,-0.0023628318395458718,0.0756577541666947,0.030505036700709254,0.005305769771370956,0.062486424015393574,-0.04795008738848057,-0.05031821295263039,-0.024485954987930308,-0.03883959531652885,-0.013520338444907999,0.04632378085723897,0.025778157133507878,0.06996476636598675
SPINK1,-0.05859498841026304,0.023989030811975003,,-0.006927047720433702,,,-0.002711472735347898,,-0.024551863570900813,-0.03754770125468318,-0.029232115605284666,-0.03538846435944857,-0.008425103807634064
EFEMP2,-0.016933207423511797,0.051820284114669594,0.05622726726464963,-0.002302258161848195,-0.0019235726005947607,0.030880215284881475,-0.05672758464867051,-0.04155821570155241,0.06606031937088605,0.01748492536613201,0.06822095077943771,0.10052949250308603,0.08965620105524695
SELPLG,0.08920013649323348,0.020839249304295492,0.049883583683175914,0.02076561619278221,0.015539019030054836,0.008486859109012219,0.044473896674438296,-0.018266144859329817,0.051592887972357275,0.02424977493671595,0.052133826300851845,0.13897585200533696,0.013167319535783154
GDF6,-0.03384058962582735,0.00040238487501734286,,0.014984126296799636,,,,,,0.02475058592717431,0.029620465171612043,,
HLA-E,0.0835345886062027,0.0862320245685146,-0.041622316146574065,0.052123994087922225,0.16152096411077493,0.001893862901446216,0.08161822991572829,0.028385462643516393,0.03136275228336518,0.07562686676132147,0.11987911119383005,0.19014374656641744,0.0842757799762819
PTN,0.057915335635104856,0.008478477329862462,0.03804465885408905,0.03986794845616473,-0.0721198846213291,-0.01909408257033312,0.01740277807844622,-0.012559804959947943,0.039341314585751276,-0.031852524936574506,0.04811707783999043,-0.13593263576393208,0.11545996115624355
CD274,-0.03298084244399615,-0.002542352930476903,0.04833694178133737,0.03340151256557883,0.0944071890292648,0.04863418929048431,0.011308443775800214,0.09489943526892093,0.08060761276265607,-0.014347089910962977,0.02864120216355389,0.12254292157810838,0.03707063766859469
FGF10,,,,,,-0.02267549113417883,,,,,,,
CD14,0.018533381570205003,0.07854436560632327,0.04639356273207605,0.06718723762487716,0.004871085254963702,0.009533959434820436,0.12901999745258158,0.09364553023695867,0.09523167108224394,0.05407387971782277,0.12841403957778608,0.08414936662096031,0.10060891461720162
SFTPD,0.025425041849265584,0.04493135598322677,-0.010304346674020082,,0.03407093746765611,-0.0492963930461833,,-0.0314396124342167,0.11988185160956978,0.0068962003249638465,-0.0029486535781092097,0.06519900311544227,-0.06075242259075955
SLIT1,0.055232029746316795,-0.03553857180775072,0.040788222347138206,-0.009057508767279083,0.10595019942772149,0.02985497491605775,0.0428487571591687,-0.011086649021370005,0.05702977851366961,-0.05233019002418738,0.06973310064046206,0.022906768989634174,-0.05824087664848366
CNTF,,,,0.0732873950651859,-0.01658452829457754,0.007533201350966267,,,,,-0.024377525882814412,,
BST1,-0.03732773592328153,0.05410167369707856,-0.024989427641429265,0.015078171095457029,0.0450699443771181,0.009105324614007773,0.13303216866411585,-0.00039319834031485565,0.0661049440659261,-0.02673315229744192,-0.019761955978481942,0.12600289412888208,0.02252440926567548
AGTRAP,0.0756404694890925,0.005130441918502531,0.009087401788395144,-0.0595922671000232,0.10700496868992732,-0.03714111833115546,-0.03143828047178225,0.03193821001860641,0.11136507350587456,0.030958123911227382,0.0392683122263482,0.06740988391306159,0.04112915677478796
LAMC1,0.05257465290306277,0.07675650836098474,-0.003932311593773236,0.02590312693735498,-0.052805198670371305,-0.029421845312556164,0.14970911971867049,0.05114404831207144,0.05041899931894467,0.07483790231237604,0.144935284580632,0.21521209418249546,0.17119773721900805
COL6A3,-0.07379829040104452,0.05961204147281274,-0.007767215457341872,-0.0018641709752975758,-0.051432633925762514,0.009508861128010254,-0.1354459867138646,0.014616148470069834,-0.010793598738083625,0.10169474202593859,0.13575888845287593,0.26039823812597424,0.22147222412784945
FN1,-0.0655272488222838,0.04587910010524927,0.00032221345524706787,-0.008568100523853997,-0.03126892450444348,0.052431144958613694,-0.21162498938458377,0.05238950429679643,0.05412007440852909,0.06597471502690813,0.1445353272007932,0.1550190910702439,0.17530570179623003
MIF,-0.017403475219116553,-0.06087280624271961,-0.03246173604149771,-0.018206732696826943,-0.09394311026605863,-0.0027357960289597243,-0.1735767988414505,-0.016030161207033784,0.1166592515162305,-0.04103034366164151,-0.12425610937068632,-0.10779478204328166,-0.021013311235538717
JAG1,0.022638634340223656,0.049145773957156164,0.0020558961105032964,-0.03363789889456391,-0.00672743482260621,0.0514261228279239,0.17198358499235883,0.0463817008984519,0.03353234138828367,0.04329134487079972,0.07404750629648046,0.07289017310090967,0.18204340711708372
NID2,0.02830057322698786,0.020205320786647277,0.07139044706869753,0.020713703012083053,0.006232842811420978,-0.015999722707682396,0.0848337256744773,0.06133738938862731,-0.008633837381766306,0.08915868070089586,0.10217534575575149,0.24999484750942702,0.11575195052382012
EFNB1,0.018092975627833522,0.013269252702462563,-0.018995755688963382,0.03365276626691421,0.014723729048348268,-0.005335476710262122,0.11372789008505355,0.07684893486440007,0.023475567115780405,0.04343321659050842,0.048829312524650906,0.16094221485656615,0.12332282941890765
COL4A2,0.06448791077187407,0.06197430226353005,-0.043873043402141446,0.040895434062131884,-0.0725882259234435,0.0377941332302204,0.18720208411874278,0.055807168646319086,0.08003320017731524,0.11412079021376087,0.15428772647105488,0.21464619756577516,0.1812345050833526
SPP1,-0.059843299387025164,0.044819673275600734,0.04573797310775398,-0.035823853397666784,0.0678964580559844,-0.04491456946542639,-0.13831567691046537,0.0530421225034177,-0.012951329568592464,-0.06478682229861413,0.002267423631907815,-0.1398332942531946,0.06904137431928264
PODXL2,0.01953045755805683,-0.03720760765529321,0.13952482447576198,0.07766770604626244,-0.018997221838537248,0.025364609008472223,0.0003096904178098841,0.01064713386901226,0.025388664423961402,-0.025933774130329868,-0.10308809192154948,0.04930349503857002,-0.060162863153224076
IFNE,,,,,,-0.022675489364956974,,,,,,,
FGF9,0.000534354832168738,0.014168260052950502,-0.05007527918185139,0.04003358291960776,-0.00020784769156650623,-0.031736895963692106,,,,-0.0023679865980788515,0.04601845449561845,-0.017652661868936565,0.00457683654638117
ITIH2,0.041925353431123615,-0.014060541637533211,,-0.011905150986959188,,0.050642369891686925,,,0.028871267992990265,0.14730207661962721,0.13549051840402818,0.09136340470149573,0.2604707264650852
ADAM10,0.06307856093749353,0.04968485601115903,-0.0002847900921786511,-0.039778376568380396,-0.03991199339737485,0.0118829296703095,0.054148261596465005,0.003975288551638217,0.06108014307878197,-0.010814234789338075,0.05022304573815597,0.07062110298764318,0.08123490137427299
CFH,0.04734874821011167,0.024836122340554028,-0.013251136702674679,-0.004953915355253365,0.006833600803067141,0.04988847683584871,0.0562111835909929,0.02710200881993004,0.08169907002177362,0.07005617627358857,0.12363399981752285,0.213413471398506,0.11962587308323314
COL4A5,0.056718472153050245,0.03650838547958338,0.09130207560064577,-0.0017102334741558667,0.0023547393864268296,-0.024870940806331423,0.017077611452928528,-0.0930914432205988,0.04406876293962057,0.009721773107439787,-0.0011613858200048442,0.008154939031328384,0.007809198233849739
LTBP3,0.08284810221639505,-0.03306732842126616,0.023528594173261096,-0.018868233410755535,0.03125762510743319,0.027440569807256312,0.10865329907372905,-0.005090780058954822,0.05595101731772388,-0.041872301428826905,-0.016547173499391804,-0.003938697702398112,0.05441664963247075
GNB3,-0.06532523695522417,0.05810642880147582,0.024030452900849656,-0.031049387095700095,0.023238385949550855,-0.010359473804856153,0.052276521042018305,0.013131156640302418,0.08221172894929767,-0.0075631705980876325,-0.0010921585453197431,0.03597923279559366,-0.050147296954137964
COL6A2,0.05001532126113848,0.06793338330527936,-0.035993736370268835,0.006846486491777685,-0.056357028710375776,-0.004907225094303596,-0.1459130715455592,0.04780830419318313,0.08208682228072639,0.09791704716364007,0.14615789949934624,0.2506061039563353,0.23496872298660204
GDF9,-0.03744977830214231,0.04492228921517317,0.10088759414768449,-0.011450329310211747,-0.0011705202876998815,0.1062599870520477,0.05022511153443651,-0.03206170168666105,0.10407359832051888,-0.027896289945804877,0.06379194733112738,-0.04594338023299269,0.015900163272115027
NCAM1,0.017473482653837535,-0.022060725220399525,-0.0169213665168058,0.04882778294140061,0.0559184645250509,-0.005790336743419165,-0.013379128338029178,-0.048150889432956874,-0.01543126685716952,-0.08023487067483541,-0.08744289672217369,-0.21047094836924007,-0.1281862701975093
APOC2,0.07977726662575434,0.06132562368640423,0.05929188802343682,0.05621016372577728,0.01142337881156597,-0.02717997330934848,0.08252184792388158,-0.027192314850854986,0.08574673566264199,-0.011604550471213214,0.07847299125869193,0.07224099021918474,0.051436934150220506
BST2,0.021389995606929366,0.06160361308435739,-0.017791477496187567,0.005831678020877616,0.10841252331119867,-0.0186592419627754,0.13600695735975596,-0.11156950426235798,0.06582860418727175,0.06397158276745843,0.016436717261548817,0.03200941468839381,0.0505911904324313
COL5A1,-0.034734909169894634,0.0756953110295434,0.062221556183513056,0.0653899192335135,-0.09072664283096293,0.016274680742737125,-0.1818614260929192,0.04061631021672422,0.05601508565024163,0.08412401828942628,0.1500855882209997,0.23173113496022435,0.1682372857885355
CALM3,0.03946629838600352,0.008144638561762176,0.011082563421063618,0.033039983213849405,-0.042799082255807724,0.010717404770111889,0.0413343387861631,-0.02594284324280408,0.00821540569257027,0.014605500080580019,-0.06945056738387222,0.055260219803830495,-0.10372747853368906
THBS2,0.06019333867792813,0.033616189192501165,0.0587784323326637,-0.019198240760140123,-0.008575803793205404,0.012666277405963653,-0.20425168770708152,-0.009338245626389715,-0.02138819957342262,-0.03900327263657705,0.10866418745555871,0.047283218999386895,0.18953943659216763
SERPINE2,-0.028544263145779025,0.010240341888707127,0.0075123787905511715,-0.05047293336019808,0.01622262724153007,0.013254330476423533,-0.02819864824033369,0.08729826063023312,0.06900426493158764,-0.026978854991893623,0.015114761566146648,0.07895947034502143,0.033522458652873545
EFNB2,0.08094070795111832,0.015761338468450372,0.02941120626921172,-0.01127878672114219,-0.05949647284289243,0.005142417057748358,0.10241003715056105,0.03956047688696645,0.02752718277922053,0.0684533936675988,0.049486115447416885,0.028209567412387084,0.0976765952896422
PROK1,,-0.007586687671278835,-0.01856471785638501,0.01537475758179661,-0.00896798256087014,,,,,-0.013603777300691868,-0.022859769292008714,,-0.034733401507598585
LACRT,,,,,,-0.028718187382382816,,,,,,,
MMP9,-0.0015255097793059097,0.052236948834142004,-0.01441532226254351,0.04068513401807574,0.024669406128269768,,0.21130007149347904,0.04771621502796649,0.11748430806421742,0.05436051799288376,0.052800921618674924,0.1494233533275441,0.14879677568466856
DMP1,,0.08356277422226889,,,,,,-0.003000790203557342,,,,,0.11289072854805651
NPPA,0.06463055693746987,0.005887908858067954,-0.019911661776795958,0.026931115037487876,0.14240465860343268,-0.009329203081213032,,-0.003246821263813065,-0.04713659063195564,-0.030640349452744974,0.0020500349075487727,-0.019081375811230778,0.036423974005343564
APOB,,,-0.014628086830930765,,-0.004654045177567406,-0.021190312032096446,,,0.00022293761124193116,,,0.00983120192332566,-0.019348862895929145
C4B,0.02089763839427937,,-0.016799127335499833,0.015776210516915138,0.018550466067628897,,0.014614917571169598,-0.026740656538082448,,,-0.028220386839917996,0.0038077403968862886,
NTNG2,0.009677804443338519,0.037043522844449756,0.01088973801420395,-0.024596360923174524,0.03085782610793183,-0.006681689987017865,-0.02593576333940135,0.059006619993058125,-0.006728139529860836,0.022144548674703033,0.0377680532359433,0.12459426851277726,0.08399353404184165
LAMA1,0.0017246025754708853,0.03778188212620379,-0.03953181566081528,-0.024806210178799703,-0.04778959323507065,0.05372351446476807,-0.00016609191932101522,0.06567562127517801,0.09845763684815513,0.008738756265136765,0.06516300738398831,0.0656386918327434,0.11331734143149118
UCN,0.023211660792056246,0.06279095630758368,-0.030250170681373756,-0.0167543365516926,-0.03201524539088948,-0.01017878037349282,-0.05161893310488089,-0.040169793972790475,0.07612946370002394,-0.021464208878009514,0.0753676346066512,0.043785779584213,0.02076980018775137
ARTN,0.05080862104871625,-0.0153236774113503,,-0.033755866292198976,-0.0018879110334304938,,-0.060234390618170104,,0.06657065238743023,0.04172692002933774,0.025760667473932398,-0.010916785424391236,-0.02021412105615299
PDGFD,0.034355748504498115,0.07047703611133777,0.026174251644637124,0.04017489982703171,0.025593261244930474,0.004508808846929316,0.10630101958186233,0.09196707348639531,0.004159957522827297,0.00784924287103814,0.08374606038107063,0.12442517571005281,0.1586637559591688
EDN1,-0.04177592053898291,0.038421854780921944,-0.017090129024875642,0.015873165789591463,-0.0083903588489754,0.0772759187241807,0.08831348217631976,0.12177516177912745,0.16552911841960982,-0.030746424732841338,0.11957305763068767,0.14396245251482984,0.049776842929794424
ARPC5,-0.030366242783481066,0.06570203906507424,-0.0520659788378612,0.01574280064098989,0.017474870549050992,0.0004616027878334064,0.10236069497410508,0.009835611709104651,0.0023808889651657198,0.006203386172600195,0.038011580572281815,0.16299359772357297,0.06861671857735908
GSTO1,-0.004062314110201171,-0.03887200122121379,0.024947382012212208,-0.04520425949639758,-0.07920288022047715,-0.02428098116381404,0.08226854994784698,-0.06556817398842513,0.06723371741166122,0.06686113107952286,-0.012515206360956117,0.17489998037930146,0.02291038967451209
PROK2,,,,,,0.015172796660260382,,,,-0.011820618893733226,,-0.04089479811846339,
SYK,0.03451821413716421,-0.0008949324308720272,0.0027295891664158947,-0.013170086046246546,0.0678943002348242,-0.010223885060540195,0.051714910738937185,-0.017179979871918105,0.02295020572822788,0.0631818741181289,0.04835212667756943,0.1340818979521542,0.04468019693734463
CD40LG,,,,,,,,,,,,0.02639468756260457,
ST6GAL1,0.10709371330852617,0.030452906643774893,0.029578135481602808,0.008067806521044768,0.06158468809926717,-0.04625805460897413,0.13432691784363243,0.03966594213507752,0.04865828327140811,-0.01137865232065313,0.01750131200271166,0.08694724866323221,-0.021257671063756714
WNT3,-0.02210445222261502,0.07802916962425292,-0.062419194371376156,0.029230933621033527,0.006022744612437663,-0.021656349227932324,0.010182627929592137,0.07932762064061638,-0.034114180435455166,0.024099436954931993,0.02600872935134466,-0.02847229979994003,-0.03296455211260922
HSP90B1,0.02001470257808979,0.050907247116689494,0.0348813507406769,0.0054891816477567685,-0.08047055548803039,-0.013696199083279835,0.0894038425293269,0.08475215126445987,-0.018843563328172004,-0.004794194471097007,0.07760075099205185,0.0704238126463158,0.10029757569614424
ZP3,-0.026243210066202696,-0.020319810272663316,0.010446724766146626,-0.025757010056603503,0.049561219784120175,0.046769243787466934,0.08404857551808288,0.1052557049659833,0.05263762295272289,-0.021939542806224892,0.1999888840848798,0.038951524964917814,0.010186920921019384
ANGPT4,,-0.009763968638840726,-0.0043802917531168654,,,,,,,,,,
NRG2,0.027907919581645083,-0.007884633688154145,-0.030188923162181434,0.054639671786980266,0.013694818187703987,-0.014638900328821031,,-0.05410764096818731,0.045494540108507966,-0.03699226559501025,-0.01638246760767901,0.04389216317851939,0.016099430490062388
MELTF,0.10322831765264952,-0.07084187272114889,-0.02351295510494253,0.09402393959222245,-0.0290985581034255,-0.049550545725131956,-0.06857573125451712,-0.049405119367266215,0.12070851323945476,0.013226965844220223,-0.01705711888112063,0.08918094170285178,0.07297099664432408
NLGN1,0.009272544801523735,0.06194942303126701,-0.009283461001837898,0.04947042433313669,0.018964973425023773,-0.023860072139443394,0.06149093296444972,-0.014640575339585252,0.06595086443910127,0.012491194051760504,0.013103429185508528,-0.05977589702401655,0.06102290369995268
SLIT3,-0.010180930819555154,-0.0038202266558432924,0.059089688575116386,-0.02520314456400936,0.0006823633937312055,-0.06738100528702892,-0.0681822055373715,-0.027840672340546047,-0.030990140228697657,-0.023115217101956718,0.07946874655219327,0.146889611552494,0.06962154281239154
CCL8,0.06288165997651454,0.04921212457851552,-0.013302745078349566,0.03130103692399966,0.08401168330584008,-0.01912165134522482,-0.03915818077255262,0.04908767729794059,-0.02455189065364754,0.04869445910602476,0.11647453693400854,0.019289280498879402,0.10385685454006881
S100A4,-0.000983301634111202,0.03568826265221733,0.04730054530147874,0.039319899048758926,0.05842853762496419,0.008214605409666132,0.0009920816700988732,0.09802800019196843,0.10740747904991138,0.003577994966632752,0.10837578350817877,0.08415080834845895,0.08203626176376869
TNFSF13B,0.021644030668725188,0.07417920943393873,-0.007129963690090399,-0.023526854380062516,0.07680430560945459,0.005325675550415334,0.07502124131506724,-0.0036072645033029768,0.05476955216231664,0.02224133432845074,0.056041647660949975,0.08617548945704465,-0.0027327920861014874
HSPG2,0.03991146407355721,0.07650059363238947,5.266181242893378e-05,0.03427773359945842,-0.003299967755863374,0.053059358120661294,-0.11030425982959516,0.06537418637395923,0.08423370296207308,0.14485696262833916,0.12155122359338834,0.26076350430441914,0.1681665751168611
FAM3C,-0.03247873852051628,-0.0031276540659750302,-0.039648819081891634,-0.04377343295411982,0.04412738792878173,-0.033842141567586664,-0.06633023997237524,0.04369054940863818,0.07474575676324786,-0.024236767754431017,-0.012258003744574404,0.07419421982117325,0.020653166792511182
FLT3LG,0.01713039628214817,-0.008130145377238836,0.012105580587706225,0.08717380743818433,0.05589123022013547,-0.05636847342852867,0.006506950578089826,-0.03460586704423345,0.09611508737160683,0.034306225439525655,-0.047964054522895185,0.15151255056654733,0.021627372665100158
A2M,0.013747565895798317,0.07902276358153414,-0.025486179049507084,0.044875262825936985,-0.03734764633651559,0.04201941179612747,0.20496164694788926,0.09455664966969267,0.01047262902328555,0.11958215272615885,0.13925976234621149,0.22279494330397648,0.0649454339062604
VCL,0.025312368633245114,0.016777279495943098,-0.03015540282623088,0.008676333730093761,0.004169933270946494,0.06478217444820493,-0.022660843235300196,0.0054417316626389975,0.020098965192578158,-0.01338487707343402,0.03897577168192488,0.1341092833894719,0.10812589580669035
FGF2,0.009808080415522532,0.05126942475466455,-0.021221522667499607,-0.008141348027257996,0.021278070883219657,-0.0026613420706327676,0.005302388566660409,-0.00025860804953700163,-0.0014007917721447823,-0.010422837738402201,0.013690418847013441,-0.004357617869338748,0.017354959201684124
AGRP,,,,-0.05103358482156809,-0.029964738019280946,,-0.007610740312978307,-0.03474366828649845,0.07971680611745076,-0.014015860826826928,0.08634951730864031,,0.013935087673156743
CNTN3,0.03375265699557203,0.04717875297435331,0.02844934144081188,-0.018141192381265325,-0.006965427832952596,-0.00588349571038156,,,,0.0002914241853189586,-0.06577315598332058,,0.017824916146837698
RNASE2,-0.029425688190026892,0.007721032059763511,-0.043941937422211426,-0.010019598289918677,0.09707344192964479,0.0413934925573199,0.03761753287639456,-0.040888243417091755,0.06387179027858406,0.009352353832421207,0.08666621072007491,0.09599777525861866,0.08270588345382118
ADM2,0.009096843268384175,0.020431547655087787,-0.024981781935210525,0.011020039376721967,,,-0.045583212231192334,,,,0.02182782912182453,0.06438572893508596,-0.027748583619462478
GAL,0.07838929887157564,0.028901522068508,-0.0016234303669253728,-0.006304480300117224,-0.0702052809790753,-8.888752155231583e-05,-0.015088689837362414,-0.03690131414041044,0.08665398779729029,-0.032683602650381643,-0.030212766771611194,0.00526878968706559,0.015445224313604533
IL36B,,,,,,,,,,,,,-0.03725117408337868
CXCL6,0.06959768775996124,-0.03505507454024498,,,,-0.024840812321910467,,,,0.06882703776446898,0.06082677924232607,0.016579421749054916,0.1392023004740405
PDGFC,0.009376513236276222,0.014916712947671705,-0.01202475523979142,0.030556572837472623,0.05373112102678844,-0.010907320414392423,-0.006464001382755841,-0.04875088502150985,0.07130728830815114,0.019896712878931976,-0.015784425843171822,-0.003908629493220288,0.07993681432023501
COL8A2,-0.0038311761178538815,-0.055319901516363616,-0.006840478167215151,-0.052249593437791245,0.009966195174642496,0.02617065884114359,-0.02469330718438212,0.0021911985081170143,-0.007096383502462992,-0.04141128996939702,0.05471545352637789,0.07871136083274638,-0.04200126989271518
SPON2,-0.048910425995441285,0.011838863781885142,-0.003208488556651768,0.04244486953604837,0.010097338292208652,0.009258310511587233,0.079540207992179,0.14330202960349273,0.004659962051076302,0.11282852441785209,0.1500781088911778,0.26893753320749547,0.21990379233441412
LCN2,-0.030292069751823095,,,-0.02134907578364852,,,,,,-0.029627866224566948,,,
SEMA3D,,-0.006595364653197166,0.05434996753817069,0.03635262014900632,-0.0005663293078465427,-0.018342998170366994,-0.03951996318618316,-0.025635675437059285,0.036221930168864394,,,,-0.01114453900922099
BMP6,,-0.05105317123343582,-0.014415323152487678,0.02910663515057023,0.011910910365194437,0.0309256303985889,,,,0.04588699213490286,0.06743370263424389,-0.005851572466320473,0.007353838555239119
TIMP2,0.028157505476971573,0.013713920570020405,0.003962178751853756,-0.03385276349151508,0.15612479522409253,-0.04056647225755015,-0.140955425957233,0.010717324780506228,0.07067315843892806,-0.0392642198845212,0.03170214175512614,0.10849391373055513,0.13148255021911853
EFNA1,0.004216597889709483,0.0625777801587648,-0.062233409290130125,-0.053190539799338805,0.04526173348669399,-0.02366667943156985,0.12312490002041676,0.036155879812057985,0.04338864111199191,0.033485884828561414,0.06613654743503719,0.14878854235172648,0.1271247507307834
S100A12,,0.034766424892926064,,0.038740759850892356,,,-0.03879330572921129,,,-0.014999388905996554,,-0.002229815584064725,0.05983552144610464
TFPI,0.09038580979848197,0.07345707664415044,-0.035030693505980016,0.028271982326630005,-0.024883315836932186,0.023124959717029634,0.16398430004031042,-0.002705795411831694,0.035262788594185315,0.05959734832053485,0.11744970229420922,0.23231589585093984,0.1500857213192822
GPC3,0.010930546390835504,-0.07307899741204243,-0.02269814048482589,0.03996368114943093,-0.01274580770193527,0.0019957631927456348,0.005945573808515823,-0.01060260214820802,0.0060211395266420555,0.0034206224722377995,0.04553172779191508,0.11029587012298142,0.2081299865800949
NMU,0.1205357388289461,-0.031535155428008034,,,,-0.02521587833935676,-0.00414511341330251,-0.020723910517783186,0.08467719970075349,0.03909859617868125,0.07361261717576983,-0.048439309560558495,0.06904723952280584
SCGB3A2,,-0.020279956214034094,,,,,,-0.021588304662894627,,-0.01697608236584803,0.0676163738575262,0.1261332062563948,0.044200982378028615
LAMB3,0.11760759958219895,-0.007371971190579759,-0.03232034451792811,0.02818046382628378,-0.005168342529829029,-0.025205770467051077,0.12896018607854512,0.0807728693461121,-0.042020467035437624,0.07576949750472867,0.14735392885025117,0.1796231626843234,0.01941461382432658
LGALS9,0.00988937515020243,0.07657749153159725,0.05218374271326142,0.04227871824520143,0.01529363591786939,-0.025806852600867996,0.10177443131167566,0.042898822267489714,-0.04344296102476892,0.09253476796110277,0.15098933710990214,0.11363879159188735,0.09501428754434585
VIM,0.006437807756188663,0.010750579537544463,-0.06779435912873151,-0.04458790760526785,-0.03589882121220919,0.04280481760869488,-0.21788333404587723,-0.061920271736897854,0.11988491329408116,-0.02055076187491267,0.0714566750075704,0.16947234355944946,0.013591224228325793
PLAU,-0.043802057123842913,0.07484248778739297,0.0015015743559607213,0.06870345801358312,0.053716740211939666,-0.008436985705263623,0.026521081455365376,-0.0634365911202167,0.00569947137639649,0.03866462479197226,0.1019599399975092,0.11094952857188492,0.07002516031312378
TGFB3,0.013742798787969317,0.0807944081159042,0.027369226722007145,0.02684503811641063,0.0403525507191672,-0.017883598711767437,0.07030626140536318,0.1547540660079351,0.03671522377905044,0.07106624171636958,0.07683205521306767,0.19667195279587882,0.14872349463106055
APLN,-0.03596689483113541,0.015918057688118242,-0.02727544471441673,-0.013975454602677401,-0.0002809119356019163,-0.01853735178629021,-0.1081569562435059,0.0652369119895812,0.07342517617661189,0.05015809467882786,-0.09527112025110145,0.09697054642989786,0.016853193656745518
SHANK2,-0.004284992077462224,0.010477712526831995,-0.01089210763540483,-0.028348280262073488,-0.02823249093674369,-0.0008769146178503446,,,,0.013612253050514308,-0.02595305702263701,-0.046884023207610225,0.044739475541144234
LTF,0.038070894700279016,-0.043709853560529456,,-0.04926324647701412,0.12233622632191153,0.05320227921547056,,0.034795779646890235,0.05305608721006885,0.00606700323608616,0.08534892216316667,-0.19032887006062402,-0.07233553905599868
PYY,,,,,-0.022663453915930356,,-0.030667202866382845,,,0.00171359696884275,,0.015033907260242394,-0.005727308248179504
PENK,-0.058937258580960404,0.05719093337849235,-0.014619325000122163,-0.037172056166852284,0.015954974957808597,-0.03008028537274146,,0.009003101775706028,,,-0.03163178911008072,0.09355278738618247,-0.04915490095218203
CTF1,-0.0229488424656301,0.033851409262365614,-0.021572157308971898,-0.01409559805247203,0.008492263971595205,-0.00797491675661182,0.053324942474997354,0.04429420668950226,0.0845373429188348,-0.03663570299552882,0.02145847261313369,0.08968202236985541,0.0046396730495762446
COL3A1,0.016443651456638488,0.07422452998872071,-0.04748515610321502,0.016646013256107928,-0.03611900778707984,-0.009025011579050526,-0.19915974382960827,0.11700570224894635,0.012025915189160297,0.09986741372157736,0.1889304732805227,0.21955001265887195,0.2405226678266525
S100A10,-0.042677655292525145,0.034006412601605494,-0.1280947783772457,-0.06857371637900281,-0.0827921195905227,0.014993607566252346,-0.15798400530171045,-0.013771120710165619,0.12879713299676684,-0.062360655264803916,0.012247566695256342,-0.2139734144320035,-0.022019354654739875
FGF13,-0.008395912988861994,0.04692500863378627,0.0009152862527922477,0.0036594315504524895,-0.013808890617418936,0.02937355399696364,0.003811995022413476,-0.02563570456026897,,0.0031134676955554973,0.047937023236538846,0.03685503826015335,-0.03850501542083294
SEMA4A,0.007503645716440438,0.009970428552990846,0.03435342254229254,0.06646853208788364,0.04929453717732725,-0.021362901412903104,0.014836453382971716,-0.0416874654151861,0.04047748945400505,0.0349217149601512,-0.014963099843636673,0.10049631459664833,-0.07454697431682074
EFNA4,0.02356991605113803,0.06918960494000893,0.024178596568447324,0.04178037617403671,0.0795653034561211,-0.02437695724103147,0.11264808352934437,-0.0001003457172834694,-0.013468426617854927,0.10024572121038818,-0.02153622048170557,0.15192814713181269,0.09154638153110681
HSPA8,0.0389753203656066,-0.006595791776411818,-0.03498184617227883,0.0032666414660142205,0.1260716015459532,0.054320558900527095,0.18517120612532392,-0.02290247797516296,0.006571933892089133,-0.009283524290472543,-0.05156511826992468,-0.09882043257388116,-0.09031345046413464
NPB,-0.04115667438202468,-0.018721877705548347,0.021067046502666116,0.0007268475744383786,-0.05836379574597742,0.012025895531467158,,-0.0321115736139794,0.09442401744038721,-0.04862297683414915,-0.09321475668333806,0.11293136169922177,0.030298508999624264
