,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CHAD,,,,0.016980770873106926,,0.008462176840147889,0.022331540883687183,,,-0.022679336532966596,,,,0.009579101239753859,0.06037812252466075,0.011078249530136218,,,0.09164821657430505
RGMA,-0.05857072243781212,-0.018549806679844887,0.007046142651268418,0.019375644039591553,0.0020087866124995943,-0.020509858925811402,0.03641714848069219,-0.04905608971725699,0.04421448617992127,0.0010489373895594956,-0.0691232093249581,0.006515552037344815,-0.07491570667890501,0.07855341243928736,0.09179824622362416,0.006531397467402291,0.01418756785710743,-0.05904240920087362,0.026576298910792624
CLEC3A,,,,,,,,,,-0.025021135668216475,,,,,,,,,
WNT16,0.03466987190638814,0.04713607249084648,-0.012026455963043619,-0.025273672171556204,-0.011528837990715541,0.0453256594332024,-0.01529882035492499,-0.039808412455969826,-0.034999485951191976,-0.018870657109896834,-0.01510083663983405,0.0035488655278378867,,,,-0.03318870363591221,-0.0357241306170549,-0.012589030923216381,
CX3CL1,0.04584517370294509,-0.003278460888105897,-0.011283299364327086,-0.07363719317004941,0.024043549418784383,0.031866031690634344,0.011560047717949253,0.025600409866431893,0.04139333991357977,0.09905506444688861,0.08536055800885708,-0.0338932660084354,0.048866045271227,0.02545051602540479,0.022034089222508844,-0.01411178944907404,0.00041208621141119344,-0.01483638245134777,0.056089827675586845
FGF1,0.03358317599336853,-0.008573591657473793,0.027697349968944556,-0.020572733833765462,0.010779057882908248,0.07575380832992396,-0.04136979135613461,-0.023675832340886244,0.001790464402742452,-0.02225294592902176,-0.14263774200792181,-0.028572920224541026,-0.02135449933493287,0.012746095792555692,0.14613061728574975,-0.0012507553794180973,0.04729529811836453,-0.07434627937327144,-0.10409894627406316
ALOX5AP,-0.03026632032773402,-0.03316030025151953,0.01431867392355583,-0.05205720854509454,-0.005588175005857928,-0.09199552717833134,0.024766463096649368,-0.09400159101139288,0.010069106210762808,0.03604837962115074,-0.10810594339372247,-0.011541957087645535,-0.040911060684756924,0.04460836491415289,-0.09553646773896655,-0.014677570253149122,0.025140027625214296,0.03988163540556961,-0.06312593181671114
IL1RN,0.05349955313785529,0.04609043376328096,-0.00019471769140493042,0.01983457172755844,0.006686824109950411,-0.06158686791999042,-0.001953136701481859,-0.019455754257519203,-0.04982823709090105,,-0.06409346607111416,-0.03024114674821797,0.08291437697606557,0.07966928306528619,-0.08124646216668645,-0.052156582731499396,-0.017696930729157977,-0.039256150879925074,
PCSK9,,,,,,,,,,,,0.0038595867112132995,,0.03540151233151509,0.05515259621986278,-0.020886178046620397,,,
FGF23,,,,,,,,,,,,,,,,,,,-0.03316346490038242
NPW,0.18580853029093936,,,-0.02732188875214873,0.01975855559594517,0.12216985595134966,0.11054906100056242,,-0.028226624330354357,,,-0.01988838116105875,-0.01858477390937901,0.07761147602848135,-0.05542802304548193,0.08793359556381614,-0.038408986161241374,0.00917671997863583,0.15821149596481693
CXCL9,-0.02038654343763626,-0.06679047380133192,-0.019053436346099312,,0.009394850868979286,-0.012666042156026703,,-0.023530613854943736,-0.04978521652237557,-0.026987771190218394,-0.032440015176169436,-0.025651782458053978,,,,,0.09133010118519257,-0.05714306010820671,
ANGPTL4,-0.15575122181877457,0.021833750719697294,-0.013086728931507247,0.04079227425676926,0.002042397626557452,-0.05391347299693107,-0.002557180155115088,0.037375253037906994,0.024099451661299714,0.025163325338076182,-0.04772950845251759,-0.0506450292606201,0.04479132872261019,-0.014701043480686914,-0.1432774936072972,-0.03318604771618581,0.007608538170340318,0.036199279715823075,-0.005795143839428848
CCL11,,,,,,,,,,,,0.07631908161509375,,,,,,,
UCN2,,,,-0.042276017838415794,0.028825367194718513,,,-0.020616615579774185,0.00316629692743767,,,0.0005794930733910225,,0.05924710299580305,-0.022562288755970276,0.03784854649096992,,,
OBP2A,,,,,,,,,,,,-0.016041934724313985,,,,,-0.017128784370214614,,
COL4A3,-0.022215806674307344,0.054360294609501675,-0.018398058239079976,0.0007776716536337194,-0.03939143091138254,-0.025227530124372215,,,0.0064250415432755845,0.024072186112502333,,,-0.021043308663149764,,0.030508556919905002,-0.04270819705512549,-0.027707592538190832,-0.04046398917195858,
NRG3,0.12418453954264261,0.014080942724198516,0.027462041604427872,0.05411253885687888,0.0018814291340677133,0.1261840800997366,0.043353040284772056,0.058269273770581144,0.059082849610357105,-0.01177914567438393,0.05848851297309539,,0.05602545308585584,0.10879323448838495,0.07518793548040296,0.059426032203641344,-0.03114287315806287,0.03955802524029322,0.04474131049746217
IL23A,0.007859470438949356,-0.04806347570140825,0.0036449893562121487,0.03829407145124467,0.012472074769590464,0.009829037870221354,,0.004829889777063225,,,,,-0.025602793132161787,-0.042085397479125444,0.029663014904845967,,-0.008151773429578851,-0.012368532491786724,
COLQ,0.0013884789873080641,0.005669135124870991,0.02852460326581272,0.07055392926182809,0.10978516613855575,0.04760614063768933,0.00953892222683309,0.052767541547152,-0.052242723678125914,-0.036591544651260605,0.07745375812172987,-0.0009210457915218518,0.006522496288568521,0.022710818400106303,0.13116080790435858,0.059854217404434466,-0.008134457882256866,0.0041895039082370175,0.26347854193060866
SCGB1A1,,,-0.01220396290272316,,,,,,,,,,,,0.03588487915696097,0.02802386579938394,,,
TNFSF12,-0.0405564587289781,0.0006607618253845293,-0.031105542325033483,-0.05946594276956472,0.041581706164645446,-0.008902790528961396,0.0029664457188123194,-0.04127657462712744,0.06139466912045117,-0.009674392344385965,0.002028182202054103,-0.0062274692387232315,0.008172729284097426,0.0774888596233554,0.050439551092053676,0.040777541697030656,0.05818666195398386,-0.016923371819682367,0.08708733310403449
DKK2,0.03744971972807571,-0.0503441907708274,0.07389194810805479,,0.047203113622624665,0.07104698512297987,0.025600827112880347,0.08384482562845759,-0.03268590186239793,-0.018570458268260516,0.08648396952680884,0.019908930821788694,,-0.031718559326642456,,-0.03402863508224223,0.03696290717976455,-0.02879974088801273,
FYN,-0.04773642394347268,0.026029582601597125,0.09663127134602192,-0.00048511967015246954,0.04156220134949492,0.10588780431960104,-0.04244498815893736,-0.060814491037915384,0.07307592643167626,0.04264719496539084,0.016748041969379367,0.05902185357169932,0.0018875479718877346,0.08749527956823563,0.18796932435115335,-0.017330441936435882,0.017248832526598715,-0.0021803833087432724,0.01876810713662665
ACE,0.058017024151200254,-0.01601917679330624,0.07968798384383119,0.031761860432793595,-9.745493482402385e-05,0.02664089720593516,-0.01692586336786194,0.03629052415109838,-0.021977548241190917,0.04191407773932547,0.07045970524461388,0.03939641626441241,-0.030988105175750208,-0.05941029233695567,0.10167603333080139,0.032308702851425175,0.005912119181709065,-0.03206810364481364,-0.03316352948964611
IL18,0.11029884853584088,-0.021194470565538644,-0.010136545574354686,-0.020511613881644908,0.008081517302073037,0.014176127318546967,-0.042151244157311384,-0.08714959726381562,-0.015682447934957967,0.055973257854256754,-0.06319553882467967,0.04846711039106156,-0.03829309767964411,-0.023815905688254695,0.12293593187634719,0.022617335912753334,0.05693247747832832,-0.03404051250754493,0.010224998149642664
PPBP,,,,,,-0.022620323660560597,,,,,,0.010756329886835373,,-0.05152952192329256,-0.048366820848454034,,,-0.011704814597608618,
CCL27,-0.0026636321013645066,0.011329973863510076,,-0.012436339581063117,-0.03552827249328907,-0.036902084325355466,,-0.017801483352050076,0.005963108585551994,-0.019130243857219804,0.02084693337749054,,0.05254641461886918,0.052199922609257404,0.09381669315211522,0.03852227305488426,0.07192241231253976,0.011586463875577819,
SERPING1,0.013689431022339727,-0.029524874963546745,-0.02746339114687801,-0.0008887443453324251,-0.0015998750479190328,-0.04290539975450968,-0.040283781527107786,-0.06348762272330818,0.01717503122607685,-0.04020212507062957,-0.08071933082514206,-0.025231438210919617,0.058646458094686875,-0.003399477922195552,0.006685509926611741,-0.048142863212663575,0.04856963607706549,0.06195410336180342,-0.03485925324649146
AZGP1,-0.02569656066287472,0.021363450475253693,-0.026507574309217942,0.026780243228952207,-0.008463765417368384,-0.10450152314732444,-0.06067894929040557,0.04053306253659687,-0.017904706046938862,0.043747658252074564,-0.006736654769792644,,-0.002281849812707796,0.10654638110950478,-0.023761130901834362,-0.05799205069265061,0.01539493600300241,0.08034515546313405,0.10300887127744589
INHA,-0.0319759049466898,0.00853895001456727,-0.0187012035939243,0.06687576904340138,-0.029568987324529106,0.032543570659292746,0.013581775550400596,-0.021922370178730954,-0.021396793401063964,-0.029473882230972314,0.052895012842581905,-0.013549221781067655,-0.008797719872453385,0.08532292228264814,0.08207063467080275,0.005623611613182184,-0.006265594472460897,0.007988812104745904,0.13158651265077273
SEMA3G,0.04882063852577396,0.03650601828675241,-0.01994223644754028,,0.026802939487920587,0.02910195289725457,0.028730266457534355,-0.009147825350558381,0.016972584281446604,-0.004838649027224344,0.030471460059240334,-0.022110877694687753,0.005823177611428335,,,0.05464572167337381,0.03413074057279006,-0.035103973687614844,
OXT,,,,,,,,,,,,,,,,-0.031212044583002987,,,
COL6A1,-0.0743644982521649,0.0012532739634948855,0.005197815835173793,-0.054724664275466815,0.004768853960866865,-0.07623285209781192,-0.053328241795803775,-0.09032903294423203,-0.04343381827810498,-0.029919417994585393,-0.013822609309017022,-0.014304350077507978,0.0026931800230429576,0.0019575441675357373,-0.14672415770998598,-0.03380677390958795,-0.0016578128609938078,-0.004136292041681964,0.06425587979655083
FGF17,1.0,0.9999999999999999,1.0,0.9999999999999999,0.9999999999999998,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
TNFSF8,-0.019426841578641683,,-0.01184640822106252,,-0.023126734989246975,-0.02262031779723514,,-0.019455754423727985,0.007047437669068786,,,,,0.12720639090412122,0.0697304389519763,0.011406346956008147,-0.026946742526724923,0.005643762103298608,
FGF20,,0.0820391317996235,0.021193708869814563,,0.020896369585066063,0.08525400956352919,-0.009397615324438259,0.017283810795355643,0.04552740994722317,-0.022911520558739695,-0.0580816000338105,,0.012221950806338408,0.03261493624985453,0.08052355628781376,0.03304781134844575,-0.02809339438702487,-5.472978524255471e-07,
ICAM3,-0.03436679783646993,-0.01400697934435804,0.019510126935964902,-0.00572558973479129,0.03262098840621954,-0.025667353108843965,0.005624197402871363,0.029150286871726258,-0.008652587878508483,0.037370390064405935,-0.06398228966206115,0.00145743003788698,0.009130622381490702,0.1064475934928209,0.10431861763131046,-0.024045656489492365,0.016583654751505354,0.07236821173849292,-0.038305491138658804
LAMA4,-0.05245420317650831,0.015268451709889375,-0.010170983045801562,-0.0010819638498393157,0.03661031965800754,-0.013349799670438901,-0.02741163090413296,-0.05034425294821694,-0.008842060152584087,-0.05462192258410347,-0.009548912405542054,0.018193311053773326,-0.025531517613317123,0.013930635185902042,0.026712657080983932,-0.0005044769347847182,0.01228548283998013,0.027951544350058068,0.15230475029692075
INHBE,-0.030556033196162565,,,,,,,,,,,-0.0197209877369031,,,,,,,
DLL4,-0.01440607166445061,0.0139963548461969,-0.006569589519309214,0.004152566156217301,0.0665071801146239,-0.05350463305090043,0.026556729998833437,-0.020287926891650966,0.04756190080826661,0.017777796802218113,0.08238711929866825,0.05075891159280279,0.023494182865602654,0.008520828776190018,0.04961195176471088,0.01006884096004645,0.04999590962063413,-0.009863147829320686,-0.03580933515656162
SEMA3A,0.06046187430971351,0.021472433556799304,-0.02230261915037367,0.0335085864960263,-0.03136555690711665,-0.03771618640072144,0.07805503163909229,0.010049976127103186,0.007897104308146705,-0.0707837550408714,0.062310338881690394,-0.02109834746146006,-0.001560777561895246,0.12714963635422435,-0.04128670013151454,-0.0134086240242435,-0.012935155732176374,0.17938185158333922,0.043687193138251576
RLN2,,,-0.012722256632871487,-0.027395735981706675,-0.023339333063456758,0.029682319510515014,0.1086119674085742,-0.024986111921627557,-0.02658718621315872,-0.014396445439021048,-0.0032265405421390606,,-0.01600608606389564,-0.015712683992886813,,0.05662950109345214,-0.018833354408443446,0.11116967436157715,
C5,0.04120015216337315,0.07410697212050397,0.10609996236615042,-0.06439732496439246,-0.014748498066187493,0.044716443755434675,-0.008607772587594124,-0.054086890414390174,-0.02685515001949707,-0.028373064767366347,-0.06694418614315499,-0.0386356700138631,-0.009240085918829024,-0.009072934446667149,0.031713363539932926,0.000622148014558236,0.006120266594601347,0.0847458788806516,0.12657594789826798
COMP,,,,,,,,,,,,0.07845524210770134,,,,,-0.0232653442258598,,
EDN2,0.1493639397715511,-0.03601706921302437,,,,-0.004042127375958757,,-0.02659120082867465,0.01943950788619629,,,-0.015629895347728545,-0.014631964498833897,,,,,,
C1QA,0.13686760211219634,-0.09642703919200268,0.04769654742315494,0.03502767858563982,0.02002937829823385,-0.045463484732798605,-0.06394028454339167,-0.07239531746276802,0.02190047927025266,-0.03726885761041881,-0.17424355974203126,0.028110032956137863,-0.08865319357250977,-0.0232381819780659,0.05932407221910608,-0.041806583213453645,-0.01682605895717778,0.009191531668268619,-0.13880074094382494
UTS2B,-0.020891173497720066,-0.0018898321851519076,0.13897480746343113,,0.026255436534365174,-0.024810288601727074,-0.021955327185917983,,-0.022981763402679607,0.028160946324096776,,,,,,,-0.020066901927965963,,
COL9A3,0.025852252284965432,0.013056337077935973,0.01335008830186165,-0.006134505151149175,-0.004921099105562139,0.026935549148884356,-0.001526261819046879,-0.05209384341420361,0.0027509145721683463,-0.011501701369258118,-0.02512093114636601,-0.02542705195014166,-0.032743845017489386,0.12640761887252785,0.10179195345091939,0.0012485710595922116,-0.002928588087247163,0.006683674718055555,0.0332073270240002
DLK1,,,,,0.033378175615357816,-0.020206988773632452,-0.039041601363054755,,0.022708258265488755,,,-0.02484224501987372,,,,,,0.009707809647268521,
HGF,0.15743208372686515,0.03631750076483469,0.009975761569524347,-0.013786310124138413,0.09404369331962015,0.06791441793887686,0.018051533313292185,0.03251519577113452,0.02304401646878595,-0.05600899162349674,-0.02386158370504054,-0.0038961216497392917,-0.024379047960301534,0.12557424639168518,0.05310917392603748,-0.02302080580856831,-0.003160203651608728,0.04088021758744672,-0.03990029148621568
GIP,,,,,,,,,,,,0.01705407940133583,,,,,,,
P4HB,-0.11411842898440126,-0.009909111784231754,-0.034926394790737385,-0.04108160600931781,0.02243086920232755,-0.07044908805622738,-0.07092063379329798,-0.07147474219210802,-0.04413951038168679,-0.018945094822957448,-0.09849205512293206,-0.04791421532360236,0.004615898775025921,-0.03267821827836904,-0.18383080904076232,-0.03480316628585706,-0.02292731230654302,0.08476367975678298,-0.012383632441157774
ADCYAP1,,0.0053289258309950835,-0.017978134193538706,0.019157105433981258,-0.027848382986561997,0.08408861250675428,0.008805058577122393,0.09571678501363316,-0.037659031474720404,-0.004213175067080044,0.03602686499075681,,0.020945891132687633,0.09379004390852758,0.06299147368316715,0.046252124367315996,-0.028852225027691955,0.05279456363278423,0.05309669409014221
GREM1,-0.020891160545133177,0.06361928814521828,-0.015373767264364135,,0.009623472759154188,0.06378798090569057,0.04047705520094176,0.0035033850280895957,-0.0037485588949392047,-0.02172184591227918,-0.07741576241845026,-0.024511861735763817,0.0710088775685738,0.0022860480823359472,-0.05568300495547801,-0.020719943359096098,-0.01945259055794746,-0.03795864997449059,-0.02513961888197857
EGF,-0.016624034001007926,-0.022556310440286644,0.03261026696091617,,-0.007301855469263238,-0.046101200839946746,-0.035136660580883536,-0.023749019864757928,0.024885149333865396,0.029901231339965133,-0.009534388586535148,-0.020383025901498132,0.032270853985209194,0.019624041593365393,-0.03654868468447878,-0.001687790247613369,-0.03148082454100576,0.0537508898172032,0.004836748844087989
VEGFB,-0.06234775127060755,0.07354110286101917,-0.007162561664122758,0.026196596345018662,-0.051495565324750185,0.023922160561361226,-0.06562536772135567,-0.04869359678156357,-0.0036616228332608885,-0.009478468376584231,-0.07788233411812179,-0.07978232929942858,0.013193059191681648,0.033158087814425974,-0.050595245196916196,0.03316269674790056,0.0289010925408826,0.042393349792725805,-0.04367316663700138
FARP2,0.03819611730362471,0.009125852943474993,-0.035570767819723195,0.04273526193886199,0.01054978148693082,-0.041333594410084266,0.021961174000693823,-0.022624978371259766,0.021164326171458588,0.007391889396579311,-0.025432424999283998,0.01079181648283538,0.020968449875499232,0.036533881298231645,0.10647075832959642,0.0036496794856271395,0.006074921178101051,0.07852778058736758,0.09923837969850609
BMP3,,,,,,,-0.02309080532088704,,,-0.010765261682978797,-0.01975371513421563,,,,,,,,
IHH,,,,,,,,,,-0.01804510151630692,,,,-0.003710975153062687,0.04834999607309376,0.09215192087963166,,,
LAMA2,-8.889484777301746e-05,-0.014277833747822601,-0.04767847254156781,-0.019196567271886966,0.02040857450488034,0.06426539123390966,-0.026758426821161002,-0.06331252023631324,0.0018794495336587906,-0.008132086724676,0.014681444330612902,-0.03567328765392696,0.052399419249967584,-0.0034534042912612124,0.093503456646691,0.010496224393332147,-0.06877028035733145,-0.02458028874199224,-0.014618806028390566
SERPINC1,,,,,,,,,-0.024588410741678748,,,,,,0.0899654539349979,-0.0241683866597601,,,
NRG1,0.06674998985163424,-0.038256231170159145,-0.032846145080019915,-0.024528563094377,0.023213582289148146,-0.04575419661088068,0.019463887621814755,-0.003739019926278357,-0.024972464856972135,-0.010522469512777329,0.09779438117616862,0.00043323849643501816,0.04216576116443118,0.028216057912561304,0.0579395452516926,0.03564946196065453,0.039889711558117366,-0.012494149083997068,
SPINK1,-0.023986241872391328,0.010391135778765376,,0.06796858707118442,-0.03364107863679026,-0.04045151671960671,,,,,,-0.026569440821963657,-0.01600608606389564,0.02114489809963801,-0.10946385018349968,0.03185849875273851,-0.02625292854873351,0.03530510308441,
EFEMP2,0.015700898897179245,0.01327964709134518,0.006927650608247169,0.030804701773179444,0.04100244195521805,-0.05514393885254543,0.006819011789426997,-0.11214037711129204,-0.03437201355996913,-0.02145552187836318,-0.046656090419798846,-0.0563826922304859,-0.11507785104194869,0.02835132493586306,-0.07229514241058585,-0.028601711162459468,-0.046906266175119546,0.0767845941546427,0.013236927533587777
SELPLG,0.09268566070607955,-0.0271152883676536,0.02252681735819823,-0.038383038182896734,0.0036019852060808232,0.02644142300576586,0.025954939442186527,-0.029615086215488317,0.039701663510868464,-0.024604171432117343,-0.03453815680135988,0.054374771468676926,-0.03563926129526709,0.07715156637058647,0.07078592415514387,-0.00024975223781555545,-0.007660965767448673,-0.025871825847196557,0.005415649778541901
GDF6,0.023934825692751186,-0.024587574465692916,,0.01298724830128452,-0.0261459195653076,,0.02564549623406733,0.03568607976105691,,,,,,0.035881578927650544,0.056676081158801295,-0.009829418163296856,,,
HLA-E,0.060212606923110736,-0.018681764547767654,0.012170968185879637,-0.016132008427313754,-0.021236909458244305,0.006430072760956241,0.01768818657245071,-0.09689232119408764,0.007371223798146706,-0.04873157758928441,-0.15262778927886145,-0.06436277529258523,-0.018040103837832562,-0.1259921621664116,-0.05661376649008924,-0.08589174921826342,0.006350917271978142,-0.05173588876454581,-0.08316459735411352
PTN,-0.0051808579472411645,0.03969335973882056,-0.012286457547139239,0.015010831017357423,0.03530107034112482,0.037012706588704335,-0.04865992079227143,-0.09124966990432672,-0.030605972505462823,0.04050358155791655,-0.1042909179298052,0.02895016101272502,-0.05906041172009591,0.08690042732504362,0.04965659628015653,0.02598051203386392,0.03345138221703622,-0.009045376271898631,0.009603198786563594
CD274,-0.06560656942622504,-0.025394556679061785,-0.03505073000440653,0.080377364619492,-0.011975368903909333,-0.0213109716190607,-0.006547125997847422,-0.052873507055574046,-0.01529467955597429,-0.003226462672636521,0.12804944717303818,-0.0008863946673272931,0.014346719723290319,0.0759837545498075,0.032592503766840114,0.004612358637315191,-0.05374789214611534,0.1387278667040515,
FGF10,,,,,,,,,,0.012094615436643108,,,,,,,,,
CD14,0.012963790821565062,-0.015125777905202987,0.042466939337310286,0.04913795358213279,0.013755054275554967,-0.09738541094396433,-0.024033215275362233,-0.01989725651012624,-0.0019463165477666322,-0.055576433538979515,-0.1487591652612536,-0.01153368435666728,-0.005266375711430917,0.010765626158522182,0.01762753321951434,-0.022039039790215223,-0.08840772683675144,0.021457917153755515,-0.0503200425028872
SFTPD,-0.02655920518632618,-0.009737148911595479,0.011374158910053478,,,0.019092340344176294,0.02254466695742501,,-0.007787214963382244,0.04780209329988866,,,0.10109418549184612,0.020975244187340706,0.0542395345370326,0.03809222388273729,0.017769669091777678,0.00043441230537330457,-0.03177261130348067
SLIT1,0.2108478861867897,0.03558652178094637,-0.004416710371552543,-0.04038421107272064,0.03600995547467879,0.028009201176514405,0.1450148601388712,-0.03520530395667434,-0.025185965468435944,0.020921128757960292,0.1894226504024005,-0.018510635177975063,0.0040459863298951,0.07280761147802144,0.06542111745837798,0.11069463174922009,-0.03332642635068342,-0.05462422089366459,-0.0172308626313402
LPA,,,,,,,-0.005190639258841242,,,,,,,,,,,,
CNTF,,,,,0.04797290006266249,-0.005584240080205616,,-0.026141821513744987,-0.020959612196425965,-0.02172184403491128,-0.014981120096963523,,-0.01858477399554569,,,0.004949994183532444,,,-0.03177274764474912
BST1,-0.04170100906573964,-0.023282618450168557,-0.0014281702839100186,0.009681135427665374,-0.0017978253450791858,-0.007337583294493263,-0.03535413059874246,-0.05682431445487723,-0.06401964929010029,0.004526756909276754,-0.06301133717972728,0.009028897935062433,-0.03869030789846209,0.012944868124327064,0.11946580419678586,-0.03937050031310806,0.06487176757169959,0.06847345878302981,-0.03270543058356804
AGTRAP,0.039570478802632085,-0.003515437853771102,0.002860314313798817,0.022026934146328416,0.026596015179885097,-0.041007717648736446,0.04993630375612462,-0.1129447863527863,-0.01634685860048494,-0.015602275361551435,-0.018672855866144478,-0.01019858041850032,-0.03865535685670152,0.06511595578541193,0.02151369114633011,0.050992379930647015,-0.003309461491918244,0.009048349109516128,-0.03213424836062472
LAMC1,0.019533749203431726,0.000347569345630016,-0.04353106975447051,0.02237285124975045,0.04180301823717856,-0.013020367114126288,-0.031200671184991893,-0.061076168753101956,-0.08060913819716142,-0.02978724249618887,-0.06880932205973936,-0.004654752030898812,0.0030413102146393833,-0.030451643112452596,-0.05648265355286708,-0.048022936156446414,-0.022843128748485392,0.02275255972457342,-0.0269869381854239
COL6A3,0.02122503290665082,-0.038440851004963174,0.05296228907892311,-0.009307936833067923,-0.010512282523274826,-0.03479242721334384,-0.0711887796414809,0.03429627180805858,-0.003517025663423753,-0.04859318972585034,-0.0729975508337719,0.028862707719474027,-0.03674495830683108,-0.016731577353968203,-0.04907552898219823,-0.05281104499018065,0.006217947378154834,-0.009586119522471917,-0.016603664090573747
FN1,-0.13345493679929815,-0.005244615323316707,0.008711113709811862,-0.031178960601132576,0.04410157069450175,-0.1438791986612145,-0.06480583440296525,-0.06408707541245705,0.004106525922182371,-0.004368919682292708,-0.11205788857625629,-0.0041764652932477775,-0.06970730116734693,-0.0720895700678662,-0.1549093969402974,-0.034854059582484345,-0.011526812617809273,0.03552866707055842,0.010355863975507158
MIF,-0.11979352881831011,-0.0038206216666757456,-0.015300313840943009,0.041274747177873106,-0.03961359124568082,-0.05301804768790161,0.03175124708758917,-0.015401356057808267,0.02993552125287292,0.13928208138418302,0.030192057672878858,-0.062037715244981535,0.04366895494671849,0.03249979964149691,-0.05847699348019555,0.029745049239354,0.030547429578499433,0.07679329472288961,-0.04834061077457539
JAG1,-0.06619797210495094,0.01511990979339563,0.015878145520283143,-0.03277524846727522,0.07870393366890276,0.03059104142348489,-0.02382866358798445,-0.11137047414686739,-0.014144295347135608,0.04040961875873314,0.022617422519667543,0.05490514889954593,-0.024094766673784206,0.00895685184696779,-0.012522128574103113,0.029910606798612727,0.020145448524807995,-0.004689077707815326,0.06324381854838199
NID2,0.20964021746471329,-0.009569439008116234,0.007631566187693894,-0.060433249046543194,-0.041501357980710835,4.71591522331368e-06,-0.0016775553708637963,-0.03933945745248907,0.007941324233599348,-0.02298626723721332,-0.04699895177634567,0.031112836484695195,-0.03332642805581883,0.0047397478401891196,0.14237629535359314,-0.007483788008235695,0.019396740875027844,0.002475566349535085,-0.04997656424578398
EFNB1,0.014682263654377352,-0.06134104326636239,0.0011593304216283775,-0.025189865902548885,0.000435420778510816,0.04240998709381845,-0.08842760153187404,-0.013653855100108246,-0.0263730335164755,0.03606997069264073,-0.01856632952915328,0.0295644058180957,-0.05491677391821377,0.0013963729404365543,0.013800784816652626,0.03874243229722257,0.023935099781288723,0.05697205952146418,0.01930355548847262
COL4A2,0.10844899841237812,-0.026952340586646646,0.059974012702392165,-0.016929662778784497,0.05766805893698327,-0.07822418102476786,-0.01997538720213421,-0.06753892070313547,-0.028024752174364027,-0.034350198304404826,-0.09711113579201666,0.02826055350813589,-0.08642148371535047,-0.05879714362113577,-0.03964253471892914,0.03682153670481166,-0.030103944238341115,-0.048582059182120954,0.022514329356084318
SPP1,-0.1316039064883088,-0.03564593243632634,0.08346497751971828,0.047622864969129715,-0.009873046591861709,-0.11141351129321468,-0.07689167506453513,-0.0911277519628646,0.027983190309659272,-0.09504805638305269,-0.1757247457825701,-0.027252047998764888,-0.0517403324317966,-0.005105312446711551,-0.11695402429899873,-0.013507204555464896,0.02262287694555085,0.1149967167437195,-0.09942494292431273
PODXL2,0.050881658719394846,-0.026493890497840688,-0.009976450553638124,-0.005833637929059307,0.006537465788892824,-0.0036247088675463554,0.012515152169365294,0.03390856688835016,-0.023757105921285805,0.014500499900989998,0.13567935192700684,-0.014098637433854913,0.08249575117409022,0.059794211911915814,0.1401800752412339,0.1249729353842513,0.040983983153060295,0.04433696903745409,0.052602013240925
IFNE,,,,,,,,,,0.025675465538430156,,,,,,,,,
FGF9,0.12941905575949006,0.08181735528716895,0.001611538117660164,-0.014195551232833233,0.0005464632118259145,0.1393626895028263,0.055851692449282446,0.054351459392000236,-0.014937415404860275,-0.005890090795656045,0.08337109577433308,,0.03715179176599726,0.08446562333738698,0.13734084573077657,0.04486371803178122,0.0361991327862496,0.017130380879332843,0.025901063016611058
ITIH2,-0.019426862261100783,-0.02546008537986162,,,0.011589149214615405,0.007254730497897482,-0.034917993530162346,0.07766410413884826,,0.007451353074039097,-0.012162740844267788,,-0.026048467274460013,0.02265755406951968,0.031775631152896944,0.051244583599685166,-0.05470106170290709,0.002340593074371561,
ADAM10,-0.009081867882342762,0.019485586590254383,-0.048368295641740965,0.00825929090073684,0.01647856862792408,0.01630826706342583,0.03456093607002457,-0.0262316475318368,0.011566147052645822,-0.05182410731607882,-0.08907614308543489,0.030116327446874206,-0.030489440869612326,0.05593410061320996,0.017947345071665156,-0.03066800473239837,0.02903779419030731,0.04071444113081191,0.015207416872283048
CFH,0.0810277037313338,-0.005811994637313191,-0.002034052153091298,0.00432465546308081,-0.015790880173618998,0.06527478154146192,0.04441622684577151,-0.029601239859589904,-0.08516059636451594,-0.017377187500085458,-0.08685788776457073,-0.014431910196943145,0.01640057710495443,-0.03777504593167367,0.04168874338982941,0.03191754377185934,-0.0487669052759563,0.004403264378005474,0.002952206802910339
COL4A5,-0.042865494208206456,-0.0007732251991408244,0.019906245457224185,-0.02977777521933061,0.05942311262602416,-0.02040531956743093,-0.04133271641610852,-0.07648482258880636,-0.028640431901429998,-0.04011892996407701,-0.09352115757704403,0.0019128529209622588,0.015033068352225157,0.065296616893096,0.12809088565134077,0.02935109436602955,0.017140562112919436,0.0019182471853361595,-0.00827841712772872
LTBP3,-0.11593025857491163,-0.06545771996223762,-0.005007651576200747,0.01702921762688208,-0.01968980321926588,-0.020098130632976354,0.020894687233753845,0.005276234025626269,-0.039634670287049936,-0.0379750344113496,0.002815833001047627,0.029946904653432763,0.058146059392773786,-0.06173534982555512,-0.05890156842425786,0.06077658817670867,0.0093849672236728,-0.002000747613288415,-0.0309180650972836
