,UKF243,UKF248,UKF259,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1
COL5A2,0.047163717996250784,0.09413383005644806,-0.03529620210018966,0.03494316931488709,-0.09438521703602039,0.03442539949234753,0.02654608498344479,0.014414805789776913,0.05452066628177066
EFNA5,0.04769212904072753,0.09193965659677658,-0.028416943805009653,-0.015898625008114068,0.09012342802063282,0.010976584412328405,0.031069775990258112,-0.017432445607877586,0.003328494957229125
AREG,-0.024598849391675743,-0.0335259288054932,-0.02842932711434374,,,0.025042125526342236,0.13109283192701174,-0.025235403378060343,0.038104685382196864
EDIL3,-0.09654961128544488,0.06120634090328132,0.018759223336207654,-0.01843995808805576,0.10252329270847654,-0.013931947842456624,-0.012337251118099501,-0.019928028867747256,0.04282038598228086
CD86,-0.08837093074421691,0.04225896501083724,-0.06053371231278907,-0.029954095903276773,0.04710582083216805,-0.021615362001571502,0.04533133898486576,-0.007304004175053986,0.05115836616186101
AHSG,,,,,,,0.07517916034995822,,
WNT9B,-0.033655665262933995,,-0.016971534205538992,,,,,,
HRAS,0.015489974245042103,-0.033201873939407836,0.03529106399999619,-0.024726279792592096,-0.033863385658990476,-0.00013621370038907564,0.00830034475307165,-0.001632200351572004,0.02617739046796508
C1QTNF5,,,,,-0.0434997193338719,0.05342358185738345,0.04156823271138135,0.03469420936707714,0.08507009991062488
RLN1,,0.14092430003297282,,,,-0.01615276964188646,0.06433281729321384,-0.017708641296027602,-0.018661753409166548
COL4A1,-0.019686322867355638,0.0403958709128424,-0.06198418533638557,-0.003517573272642221,0.021177735293057245,-0.036508963336333765,0.047979052466901526,-0.029240473345088062,0.00361963280714603
CCL3,-0.08935626255017753,-0.03992966073836064,-0.0024449126211892862,0.10856031501089053,-0.07544180248926036,0.0447259770753784,-0.015065471732635574,0.06005972219020796,0.05608222610168936
BGN,0.027888865798541176,0.058302875875668354,-0.004787483043430725,-0.01748592897143641,-0.0861025920299002,-0.07342744532854856,0.008490462715221416,0.0525916857534806,0.022395816177512577
RETN,,-0.020242232233650754,0.07742861191866418,,,0.07402556166337501,0.017487557448582918,,0.1116264348040535
S100A9,-0.08143297687409908,0.06713565331622029,0.11298572334773148,-0.006088981434738309,-0.044741725311224126,-0.017719822892435115,-0.0921115388190258,-0.04296436185674027,0.018308699067641602
HCRT,0.035109348479647466,,0.030789657399226185,-0.02041916321320145,-0.02531271814425583,-0.03476229159205639,0.031538222002126005,0.045818430079377116,-0.05042734974212807
FADD,0.017916844586110595,0.047840909461808204,0.024831978513206576,0.06278487664117165,-0.024951742806464967,0.009332201647683303,-0.003952510882727585,0.009497869052866736,0.05149602621195949
ACTR2,-0.007356283782668673,0.08543821586486752,-0.028825977064156617,-0.05058407391456208,0.04561577695499945,-0.02316528953477304,-0.022230268469203,-0.010766002517339755,-0.012613114063089388
BMP2,0.008641977648349314,-0.010282463145421162,0.06700145323513201,0.07793286008003233,-0.06362583195237483,0.018190818444829435,0.020228633753146427,0.022738267831990608,0.051276476150843256
PDYN,-0.06378442742642061,0.02409117830836913,-0.00039714971257078115,-0.023950018598613308,,-0.015948244382748028,-0.020263568575130363,,
CD55,-0.08400063890067008,0.012923801958230938,0.023513383625371073,0.06106868627728124,-0.06689160387714178,-0.03476505833250162,-0.02233434803226865,0.07063827742386569,0.016992974831774713
OSTN,,,-0.02621030925803406,,,,,-0.018279928885827787,
PDX1,,,,,,-0.02432057895656401,0.18385714993090563,,
CD6,,-0.029640788849107383,-0.03469252268751024,-0.014174662550753867,-0.00994084247127809,-0.018937601453194782,,0.21400229022746553,0.0947610048394656
IL16,0.041067047761371434,-0.03348907206881614,-0.05445889977830243,0.03629158044573485,-0.07010330336542772,-0.0361142223103261,-0.009264211869395363,0.01569740868720378,0.053190655633591356
LAMA5,0.017636106279923857,0.0037262264785066362,-0.04762031159251238,0.09962414929693207,-0.00466483748115389,0.03953412035086338,-0.06093703501619373,-0.004753306856562783,0.01912662866445134
RGMB,0.03344383717429919,0.003440991442113149,0.01796619234653172,-0.002132591416954416,0.01447313150320949,-0.02971682802610251,-0.014790643632316667,-0.0036872396846154513,0.006542978572132423
INSL5,,,0.01220280766127935,,-0.028088930543062118,,,,-0.03258550185117054
IL12A,0.0043189572047281225,-0.0003474723158323272,0.03732034411906024,0.0156773564475887,,-0.008328983831573294,-0.00926558757542698,0.011427173712320065,-0.0011472908608494057
S100A8,-0.0640247348165419,0.07571856530199085,0.07596679751689639,0.010629626316477788,0.004496212400229638,-0.01955598532990377,-0.06552652325316,-0.04370016699522674,0.009050538886999313
TAC3,-0.050550294323401676,0.0032059793910915457,-0.036145009489112784,-0.019723892075897358,,-0.04416486873560572,-0.005838236143245574,,0.005239018604206833
TAC4,,-0.030616267606617616,-0.032764873199959986,,-0.031047655397955735,,,,
MFAP5,,0.02781020793743841,,,-0.0640060934741164,-0.03209921537847718,-0.021375732809895895,-0.025235407475634953,-0.02994131337111326
CXCL16,0.026151222439197142,-0.03480462066627527,-0.06684448346287526,-0.0026968901689610985,-0.051290614361003545,0.026304755849601173,0.023980637726566386,-0.004224577916001453,0.10082547075030573
AGRN,0.04320618792372686,0.016260877284748586,-0.11252981279543142,-0.028207982656625143,-0.027548854546093033,0.018298793066212703,0.07119081295251616,0.010240111123303577,0.03877658556073779
COL4A6,0.05006408369065339,-0.02024223259339674,-0.023165803896796924,-0.011596590794398213,0.07748849981476365,0.021643233154242207,0.036688626817341516,0.019790119286705744,0.060940704001996006
FST,0.03859085830418666,0.05367601919693506,-0.014758273134882824,,0.07573669781279609,-0.03186419536085378,0.0032645979552038615,0.04090929599622857,-0.007883283217913413
MEGF10,-0.04793409995466517,-0.0048094590981923565,-0.08444074119764217,0.02540505281710755,0.023923965284269606,0.03369499491654244,0.05733467156042578,-0.004912286156091035,-0.029576376631604704
C1QB,-0.059165671094740226,0.03582117957185865,-0.1122059188379953,0.020893898579049924,0.003597746096818738,-0.03323931126545564,0.0011069219576649635,-0.04745242845413239,0.10020823667983754
HLA-B,0.027986835165230067,0.05869303863718078,-0.07005412529236321,0.06426101879503106,-0.000388445126437203,0.009286899234942303,-0.07763852650030595,0.01893313531320515,0.07810797749800481
PDGFA,0.015243806587746938,-0.022390484671167606,0.011295524594987658,0.06699622547552926,0.019082111050697417,0.013005408594746483,-0.010957196560326345,-0.0769899334405227,-0.04668746330328491
LAMA3,0.013144418172248193,-0.026831211525480073,0.003243399969162986,-0.027253953605476385,-0.03742621632180095,,-0.015399744346963899,0.003815969903427083,-0.03574244583747476
DKK1,,-0.028204510803521307,,,-0.031361249401398096,0.055327869320701654,-0.03375007772139475,-0.018559387744572345,0.08723924929247853
INHBA,-0.010088099074388821,-0.037564289215502575,-0.03767538854305448,-0.022703127883543648,-0.03632382978690708,-0.01990828833215472,-0.013972195293224866,-0.02789806772827827,0.06669493766556045
LEP,,,,,,,,,0.09187913732924072
IL7,0.05525709542594536,-0.0029274802482457834,-0.028093139832713665,-0.013752912507777267,0.13888931436846352,-0.0005436385498525922,0.02774382553984424,0.006425435067881628,-0.041064732027317606
FABP5,0.014286279125864476,-0.024720057877599667,0.0255798751441759,0.07275396260357647,0.051447836154330004,0.046602929574692996,0.01626623020732773,-0.04207061384526401,0.007992868758983003
CCL4,-0.10241887211160859,0.0021957959492306884,-0.05395969674266545,0.05501723554810722,-0.07505749065105229,0.03564530099660941,-0.030809214906346784,-0.053833835335895544,0.06520339309232162
FBN1,0.061290190196597094,0.08346997428873766,0.001224835230914969,-0.012340930687474442,-0.05673601104075014,0.04977351304636759,0.01604271916019887,-0.006238009734916031,0.019067908679935755
TCTN1,0.07833270178734104,0.008558158782211367,-0.0576598651459504,0.013190212062342492,-0.07688038213608894,0.06741012753698578,-0.022389667843600795,-0.047242107540055873,-0.00806943078305319
NCR3LG1,,,,,,0.008432962235075728,-0.005772550214767215,-0.019375125472555724,
BMP7,0.06776650645248834,-0.048741788479481206,-0.00942716070854316,0.052221322683930156,-0.04585491962896438,-0.00735889188310822,-0.012017910685931426,-0.0035097769811018678,-0.0955880322655847
NLGN2,0.02163219053816686,-0.039523769505214815,-0.011366584000830446,0.05599240858930338,-0.051228242386399614,-0.0035490190306835022,0.02802025906326895,0.03181090995947854,-0.026882028878509913
CCL25,,-0.0340636625846183,-0.028891978066600297,0.012074535451386025,,-0.035131140408104916,0.018757082133318746,,-0.02933381493446138
NPNT,0.011367843037172275,-0.014092387467031767,0.017489781790201196,0.11480867911814763,0.044846731198689656,-0.04163307792636578,0.004063780432508645,0.01903415330055066,-0.03741912904069548
KITLG,0.006929620532119746,0.02899895834450339,-0.010564998584729956,-0.004295350346647237,-0.06706671593388472,0.0377291753785385,-0.030916142039105615,0.04310793878333943,0.016004699502246766
MADCAM1,-0.004751839508278653,-0.03550668264545122,-0.006785814101312949,-0.019710570305678167,0.07936960714729506,0.06973055541996419,0.004376467126168964,0.036431700263465934,-0.033302937122181034
F12,-0.005869200307167291,0.03573834679503544,-0.0177201784728726,0.012177540760596,0.02444641993253669,-0.021059223640696418,0.014150896124580757,-0.039249252152135074,-0.024897796927594407
S100B,0.06384344694506926,-0.05830921715215843,-0.15804663527710758,-0.10300873844280112,0.10782165384355329,0.07056264011808945,0.09881240934727281,0.03696122619438365,-0.017420339248986776
IL27,,-0.02243095949229603,-0.03666107967796928,,,,-0.021930862698045988,,-0.021717990933328726
CD99,0.027225246324699193,0.0542794973688048,-0.10786311934460027,0.056578099731461454,-0.040250774277121,0.036166383534853144,-0.024589183230331605,0.030549785150864716,-0.006939247274745971
PDGFB,-0.06890899419139404,0.007034137440174507,-0.08700709193364445,-0.025557443666122646,-0.03254495636319569,0.02392449392212144,-0.004558503557643854,0.009456621027727676,0.08087800626601971
CLEC2D,0.034850852971369195,0.06121638984504744,-0.020685817873883447,0.09226202855981414,-0.09392720005683039,-0.03297667365088369,0.12114338624336984,0.014877938823558387,-0.009635917287745202
F8,-0.012156534696980468,0.016520817371093142,0.003996246312921477,0.059403290347068094,0.009836213438003227,0.013771695282808858,0.04777679706485604,0.012199143252026725,-0.033287927749320725
C3,-0.09410941178828396,0.038519257536818625,-0.1418246292001788,-0.04089597241352979,-0.035310097451795794,-0.05131126964969141,-0.04824400178741725,-0.00807322337838127,0.06900705944149611
DLK2,-0.021267115279666203,-0.013747506961560942,0.007940048010896648,-0.01844076262622972,-0.029764587954069735,0.032005083605372846,0.03839129627051625,-0.02066815919358354,-0.02109154951365604
TSLP,-0.036911387396938625,0.036915608238837196,0.16339724044729595,-0.01600609116908519,,-0.025676586422185534,-0.0012401890259391194,-0.002301581380444937,-0.025679096176918513
OSM,0.04464661649235924,0.0944127201472225,0.045261891654236636,0.01713914103600503,0.023502919193850703,0.06702331557013254,0.07068473081750053,-0.019462251283977147,0.11111296584075073
PRND,,0.003773507864119398,,,-0.034935283317962376,,,,0.042581308183927045
SLPI,0.025538359100378445,0.02556049968253657,0.15199578058828314,0.03840897104073247,-0.07473142348961154,0.004504907236476338,-0.13252308785592984,0.0219761082313399,-0.015832575641533057
AFDN,0.08646890881322457,-0.020268061062415965,-0.002576635409073028,0.05242543093586792,0.03935654798302364,-0.06569780697952184,0.011590377821265378,0.049801782843868235,0.02638394043272668
KISS1,,,-0.027273255212324158,0.0847684278366198,,-0.0027632392731349415,0.03026236376534553,,
ULBP2,-0.0039623692560328844,0.011447947108299687,0.09012878628071698,0.09945121305735898,-0.03521924398877867,-0.02388297728885291,-0.007838198451373733,-0.02897970915569932,0.023792890945843536
ICAM4,,-0.0147989610535225,-0.01697153247945936,,,,0.09177362795654134,,-0.02257515575690116
ANGPTL1,0.07403494656682115,0.03343815596622578,0.040713706335556224,-0.017662897599293504,0.045942965428036435,0.008573574757466399,0.057966633126645274,0.006985995372550022,-0.03344041114934317
LTBP1,-0.04649666830771849,-0.029016397622748318,0.002433375014316131,0.029316307301744872,0.0335534109929255,-0.03435272478702749,-0.005707603656109387,0.022666647391438165,0.01820019508961402
NTN4,-0.007003036537112942,0.019725745064488886,0.02221110391566458,-0.033831498702835174,0.048477608711962925,0.014546193343958654,0.057653919386632196,0.07029386952597264,0.013831518978847554
APP,0.09968893812326256,0.05115878497656822,-0.04987659453908475,0.024334480195817697,0.03917868077014966,0.007712855008792201,-0.06312291292560485,0.016242690580545865,-0.0249573058171051
RIMS2,-0.05876998633224922,0.041541830636669,-0.03552954872306789,-0.04326054505173198,0.15036318711352423,0.031756917978096565,-0.0171082712285861,-0.008738127186283019,0.012862801089570549
WNT7A,0.10531753546483805,-0.020635270359601277,0.05357140761993873,0.08593798414306068,0.10703417200231093,-0.01810901138658676,0.029124183412715474,0.04598703353841616,-0.047333583341563915
GAST,,,,,,,-0.017297480819289574,0.06859927651458682,-0.02594165300313387
GPI,0.09740337079129277,0.024359033032828832,0.08394031421665238,0.022863513466586743,-0.0043037652998387885,0.029523422730482033,-0.019322535141420762,0.03860966284323704,-0.040583558593779004
IL1B,-0.025765033989747745,-0.03448525452224469,-0.04685125859378838,0.017017241875111628,-0.03551799343715176,0.0057468612019831635,0.033593219593856756,0.05640833880820915,0.043175550785532424
SFTPA2,,,,-0.01090665045018953,,-0.015747226911707712,-0.014947340145553531,,
HAS2,0.013981370650485443,0.07118179770750892,0.038871317656225424,-0.0127934094372476,0.00019686579548319316,-0.004160592577030063,-0.005282990774606678,0.029601550561116487,-0.010099256516838738
IL11,,0.06895275045157688,-0.006292388337113432,-0.012249381703237364,,0.0009103666590509077,-0.0276144379966734,-0.023504759707167436,0.05535806775795298
SEMA4B,-0.040354803680216725,0.029313107488182357,-0.07276669462945097,0.030983872062271114,0.06347421715245294,-0.025249481673189897,-0.04985694698910542,0.04274086677415465,-0.06654153681224259
FGF12,0.018669684447650086,-0.042487464994126575,-0.05559332817093369,-0.02346307721820786,-0.04623448894424109,-0.025146357842695182,0.023001004867483445,0.007607888527880652,0.00997511118678005
CP,-0.09565792185413813,0.030007270814823656,-0.02992531895360437,-0.001932313850485606,-0.0005325305255332747,-0.01563235497248371,-0.07961591499941136,-0.04150089896248538,0.012690004023634151
NLGN3,0.03621535451419101,-0.042898719821717855,-0.0869672819891733,0.021291653954623124,0.03329571945504044,0.04440368564879576,0.062021964838403984,0.05235572039019899,-0.01852145761797553
GZMB,,0.00239026155433535,-0.02156894744965404,,,-0.022602694715754486,-0.021442920609929448,,-0.015078906548529742
PROC,0.011171310514996476,0.03490787110924765,-0.0107120974982653,0.002673133468968217,-0.041396681484826885,-0.02230528267668117,0.004431106370546919,0.06306209240922073,-0.03731464352143403
TNFSF11,,-0.015233058304588187,,,,-0.014905255564493404,-0.018272021891864693,,0.005279100039362594
AGT,0.09879541368183442,-0.052866146023292294,-0.07691354466622558,0.021917078489096953,0.03201600784448547,-0.0032495239082910915,-0.027975289314883304,0.03011433730846483,-0.07599799567159667
PTHLH,-0.014693880339892103,0.025597221801215018,0.08114517564415195,-0.03443290132230942,-0.04652470500919052,0.0664272806209472,0.021600399209186043,-0.04427941981472413,0.021205358125198165
COL1A1,-0.09455574189486277,0.0479079895313802,-0.008267924160644258,-0.026996002334308555,-0.0887135473812104,-0.0015530611862277677,-0.002866716293450025,0.015534546610953243,0.06724375009874535
LAMB2,0.14428127500457746,0.012078776404581685,-0.08457426738374721,0.03494226607367091,0.018523182654117336,-0.04956029916595099,-0.008263941464044073,0.04683019196886188,-0.00784097999018208
DSC2,-0.02097526376935947,-0.00471693398620942,0.0878849078450358,0.009208727155166184,0.022866067739904676,-0.038272596560776445,-0.013695647076201993,0.06303735741069516,0.05431493601911429
WNT5B,0.00243484350601607,-0.03191429129669663,0.07439183486460206,-0.02421029424420622,-0.026547635996545863,0.011510311211381354,0.09281376968856118,0.048681190269711815,-0.05345829793282717
LEFTY1,,-0.016153246990168898,0.017986508621722994,0.0028089125089377884,-0.037426240396161166,-0.013336749996323971,-0.00889162451458561,-0.03149330702728776,-0.03898456917680527
FGL1,,-0.02881027157259734,0.013789995727259129,0.09393393881148981,,-0.02185254817562316,0.04275936482390908,-0.0302583348833814,
CXCL5,-0.029277169195363186,-0.009606862784829688,0.016983292854849934,,,0.05844657216940621,0.028020072821460122,0.021181586896383667,-0.008217640626995634
S100A1,0.020781107466740566,-0.030192915035482142,-0.021212504060258333,-0.004891999857778021,0.06629770409836327,0.025300440264787446,0.03967663732381671,0.04891071636411127,-0.024334267365852487
C4BPA,,,-0.0024648550571317175,,,,,,-0.018946214696289133
NPTX1,-0.034268292268654126,-0.015018393572209186,-0.010478949646026772,0.047521414218402815,-0.03461957297226739,-0.035052093979686796,-0.06592636692746282,-0.01855938311760413,
TGS1,0.050103897669758465,0.018682043393638867,0.007316495641189554,0.059420980077298124,-0.04007437354360307,-0.029094830508977713,-0.02518434329496718,-0.03221966051057859,0.033626166994319445
SST,-0.011511586163482464,-0.013166092218760944,-0.042302460054496074,-0.013298422547090485,,0.09864031656040226,0.05335370582485652,0.04442097219579027,
IL34,-0.02723251629918646,0.028727260720906565,0.009560366123954913,-0.02772043296358013,0.032429848686264806,-0.020145305815344707,-0.006095724076640014,0.03760461528213715,-0.00678781041825256
DHH,,,,,,-0.029821146337445852,-0.04171888103218136,-0.015643216517144332,0.09387650611064349
XCL2,,-0.01705659370015098,,,,,,,0.021850078636583843
RSPO1,,,,-0.011596590794398213,,,,,
TF,0.02914500685336228,-0.026352249149410516,0.053464165303894966,-0.004888761289037684,0.0906496234619278,-0.019079667692511963,0.04350758874971028,0.010999304586449522,-0.004545064725963112
IL33,0.007433631037500083,-0.057016272874838875,-0.08341508859875964,0.026816511630329713,-0.027082770786123617,0.13344784234833953,-0.043422023071688916,0.00527515671754008,0.02026835438934389
RBP4,-0.004768290241255382,-0.05210264825341644,0.015693875439346864,-0.045496604993573435,0.005614910175752814,0.024669791521487155,0.05277977163564057,0.058421865599905344,-0.03493476575721517
CCL19,,,,,-0.021546058491293832,,,,0.09040618228765922
CCL20,-0.029539328143990337,0.08494692832439901,0.006186429558682972,-0.011427842316013442,,-0.02615917041267767,0.0006399500415805549,-0.020668162184762858,0.1197258926604867
NAMPT,-0.07092208517669199,0.07162515182801886,0.14629226592833927,0.03580574787878226,0.01869676065411846,-0.03634007393114074,-0.054596896608582884,-0.039147507423730986,-0.03693884829418655
