,UKF266,UKF275,UKF296,ZH1007nec,ZH881T1
IL11,0.08961088423767524,0.014585186810491757,,0.11796816804729028,0.008885031869363878
SEMA4B,0.006056797611938208,-0.01389386390028068,0.011348047530734592,-0.016366495111337954,-0.005357523830299241
FGF12,-0.026731147741253784,-0.04071660419277373,-0.01578788631917843,0.03410869812215426,0.020797336183126156
CP,-0.09856674911507689,-0.01755372337926146,0.015917362175513025,-0.03149556912382494,-0.03908280596408015
NLGN3,-0.07052474639626759,0.011474829840569752,0.019017510586090653,0.08737491820466468,0.006792329863427826
GZMB,-0.03938755747725537,-0.02740517184066986,-0.030957763011216766,,-0.028996490743299786
PROC,0.13702761074287048,-0.02338807739671362,-0.024402840124991665,0.08762921967252625,0.018200661579466152
AGT,-0.02323591732432622,-0.0728917826367391,-0.006208426117066265,-0.015861833552374343,-0.0025064507062537893
PTHLH,0.033507160278746596,0.007676814972927621,0.01989122849684386,0.0008465844670557098,-0.006606520592766485
COL1A1,-0.007843567621457158,0.004867416162842307,-0.02702420244102547,0.028183862652531654,-0.04740531858048033
LAMB2,-0.04340991985144103,0.016636575428266707,-0.0045270952928181205,0.03550514052110583,-0.03910850143874203
DSC2,0.0022656648222880195,-0.03353626732790261,-0.08056342330182446,0.0368503693928381,0.032542260257479076
WNT5B,-0.0009534716139323995,-0.028302903589569547,-0.004883152804079857,0.02847401658244898,0.047998944282346995
LEFTY1,-0.006556696276232414,0.11220752114547819,0.03459942697382892,-0.07536278862640233,-0.010273585484244696
FGL1,-0.015187210215674903,,,,0.0200279665146117
CXCL5,-0.020265395994250177,-0.01470580636013732,-0.0231273043062428,-0.0014967585344600946,-0.019463037353410147
S100A1,0.07674342703441496,-0.06162654627527771,0.012860521704104658,0.095881804206702,-0.01222839003377366
C4BPA,,0.014552386183443134,,,
NPTX1,0.15426495830961473,-0.055673673585511126,-0.044486409632736666,-0.08803674165198364,-0.025125951875771012
TGS1,-0.03555514163280656,0.03708382330502151,-0.045037544579357824,0.05393416093445116,0.050704970942212144
SST,0.10171309136251465,-0.0434992250229013,0.019146451300884843,,-0.0020286177537233727
IL34,0.04960307477014814,-0.03412521372982855,0.0054346420546162125,-0.06826989680303251,0.004620350207138627
DHH,,,,,0.03412938860506074
XCL2,,-0.018772591666134486,,,
TF,-0.1341183081970665,0.001682926752974646,0.04747783573798334,-0.01706823074613634,0.02300319578448038
IL33,-0.060438086032960865,-0.05421621609683626,0.001751778881128517,-0.006490998611653048,0.01763076041625022
RBP4,0.08163511643012243,-0.04787618296014224,0.024337263650480428,-0.036121818809327924,0.014009680671206125
CCL19,0.004095260171937121,-0.011166621263699652,-0.0169300947416194,,
CCL20,,0.06151898476107514,,0.09563596368082078,0.0823149855270245
NAMPT,-0.030933620022822857,0.0844512406158387,-0.015635262930641956,-0.058338079549044554,-0.008848745940896302
