,UKF248,UKF251,UKF260,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk,ZH916inf
TGFB1,0.024431084479170265,0.09247786514107652,0.020050045913922638,-0.005420866967603329,-0.006987258054039156,0.02408584250813919,0.003378541496466951,-0.026057267216658412,-0.074134335473294,0.03073722439810529,0.0033407866100176203,-0.07588902721668847,0.032995892735273036,0.02765151692251375,0.02901857294513443,-0.030439805362990374
MSTN,-0.005866184839519614,0.05589466934189802,-0.010165855018076639,-0.009481082372665215,,,0.025419901927719386,0.07631620482334585,-0.05739495726475704,0.030446583321965894,0.005831398748040194,0.1029897655928619,0.011065589565955802,0.05779293439920116,-0.029099831361172127,0.09004626328263897
WNT4,-0.011348427202446113,-0.014123136049305093,-0.025917957611566185,-0.017452535449332673,0.05649345114216138,,0.08199064792441207,0.11172269939798994,,,0.08224187996589821,0.03587647270050656,-0.0024469081322722208,-0.01703590066581755,-0.03934761827144636,-0.033414252484714524
TNFSF4,-0.025951775622867945,-0.01769006358669772,0.013144104801118267,-0.019518164257657376,0.008290233900103567,-0.030065005798123094,0.036823078316372826,0.138887700053827,-0.009754844335855536,0.031161312500289657,0.028697197106091962,0.0017292551502874828,-0.000991872319189353,-0.02624627736286458,0.05161695905842221,0.08887502459181294
NTN1,-0.019577443495992754,-0.04017632368311381,-0.015652359301801703,0.02613866096050781,0.07810660358481457,0.048693014258290784,-0.02353200613981145,0.07001107848275659,0.027907883254359944,0.041449455640658786,-0.0034192966038269876,0.10353709258454945,0.009962693502470104,0.006525889529915278,0.10891121868860101,0.1632560257675569
CXCL12,-0.02556784415162195,-0.014926260699766727,0.015620881296457953,0.012913265567437689,-0.001090559313805922,0.10845858740437006,-0.0027931973073846415,0.005521104019674807,-0.07415181040982502,-0.029201462253141314,0.07259858650815092,-0.017398157352643804,0.05112239290818483,-0.020592073282280885,-0.02043792069884803,0.0032782279621918634
GNRH1,-0.03285203430376285,-0.019489736064742524,-0.029662044668502644,-0.005433620586713615,-0.019823613376666716,0.05860824098791634,0.12219786102592295,-0.0274732633406235,0.005484590119100659,0.08866637073086026,-0.012997074046980193,0.10766905566024902,-0.03438523374887327,-0.017262837209712233,-0.02951573382071022,
FGF8,,,,,,,,,,,,0.035671527324304765,-0.027629099362182857,,,
RIMS1,-0.013192631887020646,-0.006613660300748034,0.050821035351933504,0.00025713823792608163,-0.06433172303147727,,-0.02067443003896126,-0.04131737359456565,,-0.07167352320540483,0.03136667728494033,0.03596086912400567,-0.031391194240261995,0.03227961536480833,-0.06376476361963532,0.03136255255660602
FGF14,-0.03550552704281033,0.002133941910971013,-0.004324411878139623,0.0014105524354642842,-0.08161505087474069,,-0.01998908727865021,0.04173175786972729,-0.00755202131100072,0.06566698136053235,0.05220046786252926,0.012242539633825341,-0.04630406928478259,-0.05746098796585928,0.03045775936512875,-0.011562090684122372
IGF1,-0.0010571460624930957,0.032218295591448766,0.050195098979603815,0.018950316742587358,0.06974712453529071,0.04644550956444379,0.03954538478567022,-0.0011751572587196688,-0.037381037327891976,0.008866113241537717,-0.026327907747606356,-0.02688921008419553,-0.04223636460577647,-0.04658937677612375,-0.003827175763887459,0.24278311947987757
TNFSF10,0.010095589090743592,-0.016961293474198585,0.024995637520446083,0.0050018918743465635,-0.011442777944053538,0.09611166840937035,-0.0447148410163676,0.08190170381223723,0.011397699681194317,0.05160527710505277,-0.037318697452042,-0.01878402468878858,-0.029758955357680413,-0.012500310082100284,-0.03164120443270613,-0.04724902094565432
GDF5,-0.017397524725065523,,-0.02148686635790766,,-0.02584616867942721,-0.008834120654977642,-0.016587046702476828,,,,0.00212037910703796,0.010567175956707236,-0.042740665856605804,0.05130094293418771,0.008991221489024941,
CHAD,,,0.03967445501873613,,,,,,,,,-0.025102422540915017,-0.02030387748345334,-0.019193807598887048,,-0.014928784002885227
RGMA,-0.0030292093896412573,-0.013331520597980977,-0.016404128303671224,0.025905389128314967,-0.008454057976893862,0.10306076013428131,-0.015699127524926984,-0.001963185393855421,0.07966121231131003,-0.03679943698174434,-0.004076881503974787,0.11963650809345705,-0.04220402575379592,0.09899927571135234,0.04788035721054493,0.052640578451159485
WNT16,-0.036257755311561446,-0.01096647592423171,-0.014122257152242072,-0.019537318427623847,-0.026763497492664157,0.07058674801049265,,,,,,,,0.04624340633518372,0.03058220926708797,
CX3CL1,-0.03767051459938169,-0.05982861729351043,-0.07004113119346744,-0.049027895609659464,-0.048478746941682305,0.04959696875961812,-0.010211766415220836,0.03044862402822844,-0.12405508517062534,0.11137451574950945,-0.002868552582567364,0.020742810305751383,-0.018373521760265115,0.12035942280334426,-0.04845824753231604,-0.02237049258137911
FGF1,-0.04839701810209789,-0.01326927276844845,0.02545842834554295,-0.04901528782833214,0.03824824929895936,0.02011366305732102,0.010225613057702542,-0.01193421916013549,-0.02396991930156886,0.01006641028548864,0.019106838775030218,0.034763218313981145,0.016440940785550424,0.04466031141059053,-0.05074795479296423,0.07337803623001357
ALOX5AP,0.04870466619913678,0.010687910450739848,-0.03455321241380573,0.008716075998724145,0.1039474430148954,0.032637943310552364,0.01290821184522742,0.10770145864018575,-0.03536815467324841,-0.06296026250566868,-0.0006213147457073253,-0.04976228493373435,0.004752966418114355,-0.06509849667296602,-0.0026000029453912645,0.0663615958365945
IL1RN,0.040954815012566134,-0.023625754570572387,0.015649100224399318,-0.030726484900850094,0.11950235910863799,0.007883609482774974,-0.017813975412675362,,-0.01970486609310808,-0.071673440719918,0.06958220991389667,-0.042908966736485345,0.00044557927862834916,,-0.04131528342698269,
PCSK9,,,,,,-0.009707221967839798,,,,,,-0.01641860673413479,-0.0017886260124512679,,,
FGF23,,,,,,,,,,,,,,,,-0.03844781194258079
NPW,,,0.0026003756061318867,-0.01575658992386619,,-0.008533034577042178,0.015227489175169312,-0.03775964090531669,-0.04138918513632713,-0.016380308693309573,0.037570424871254816,-0.009566340799046646,0.04052736612829727,0.09838757783778698,0.06262831399711401,0.012230251664862175
CXCL9,0.019674542825127747,-0.01737411683088218,-0.022521713866835862,0.004623827321086638,-0.01784762545726465,0.01600807475788936,,0.08086636958148039,,0.020701934652623374,0.09541606086987214,,,0.0031136052506260756,-0.03506265410009692,
ANGPTL4,0.04583622624939925,-0.0427181047400486,0.02347115359294988,-0.019366188204890663,0.06278306379823774,-0.10250130761500242,-0.021917796849094704,-0.03209972121587233,0.031607551365720916,-0.05539307357281021,0.03210183831859196,-0.05469244781540172,0.056489220615219625,-0.08048744713442571,0.0384587611328578,-0.0308934945019645
CCL11,,,,,,-0.009181212863840627,,,,,,,,,,
UCN2,,,,-0.017796486150242676,,0.11492368692977668,,,0.202086897327293,,,0.0027115219785804334,0.05752187986920858,,,
OBP2A,,,,,,0.1357565317998128,,-0.035481135535298004,-0.01970527524895248,,,,,,,
COL4A3,-0.00784067067177866,-0.0012659499863025025,-0.02906091089717846,-0.02302164247176998,,,0.09730214875697943,,,,,,0.007915612480611055,-0.029786552894771657,-0.02579658020587931,
NRG3,-0.04310887696078688,0.010676906567316858,0.0745098595627731,0.024265179131829656,-0.026953272369928092,,0.03696998702789904,0.00014869540958297446,,0.10248671624060937,-0.040990731583603404,0.09852662931827953,0.011561444774885094,0.005028895999930833,-0.08178671943414091,-0.056246243367147675
IL23A,0.0729341518985533,-0.014628086739611943,-0.03905246106210496,,,,-0.015048098515700157,-0.009908069526242116,-0.009790779398815242,-0.04891638032498893,,-0.01641860100663669,-0.012384256892969734,,0.006760868493043974,
COLQ,-0.0485623585731772,0.03559900751269658,0.0008769020231006863,0.01932954839685459,-0.024340077746914258,0.039095683204753845,0.0055214096961789414,0.12404001150176683,0.06570976561336847,0.09826464029093962,0.024975984767323888,0.04058567996235393,0.009867234394954988,-0.015119237738618221,0.000858837887075042,-0.0415153851451844
SCGB1A1,,-0.011128337871455528,,,,,,,,,,,-0.02669032081674143,,,
TNFSF12,0.014602490708993698,0.007477614995049883,-0.026807801675148384,0.007105563084988997,0.029993686894720803,0.007659798807666166,-0.044162271822539595,0.05282249189652446,0.016342395926585734,0.08518152749130795,-0.062193249518640935,0.02763124465811817,-0.035905597770624194,0.04418558079383732,0.002511682321427563,0.008288260707859115
DKK2,-0.01947300258040392,-0.013058953013157924,-0.015610031094317125,-0.0031888893573626684,-0.031954927898613324,-0.009434067329221333,,,,,-0.022775819861932143,-0.01938101857537309,,,0.01776981418870707,
FYN,-0.020208835943338957,-0.008757151957970869,0.03332312500400871,0.01536612598501445,-0.050279036346101716,-0.022342142838798103,0.020931133012761425,-0.0007825068222427151,0.09943190860203105,-0.0009996657974602884,-0.01763544158642539,0.11614728853816313,-0.014650774791156916,0.09421116360581112,0.05082028316675987,0.03214392613283805
ACE,-0.03058638091791705,0.06610841188447271,0.01022830257574609,0.032425673008308585,0.022946623751933664,0.023804470840282733,0.03921269064027295,-0.04997347000826098,-0.03257106454056273,0.0330446629675623,0.014257901735649068,-0.03307157243941348,-0.02565839154627883,0.0002327773652216269,-0.011346514644059186,-0.038447886823654645
IL18,-0.002262422680758411,-0.013083252428189623,0.012617507538100942,-0.03744904913013124,0.08489265469090729,0.026614304330726417,0.04119474976827077,0.07373148024343085,-0.07057642181444143,0.0138258826010876,0.01492616293956242,-0.015054591816260728,-0.02673274581120022,0.0033342436040734186,-0.011023640334215561,-0.04071377242107308
PPBP,,,-0.014777322915669737,,,-0.018647747533447938,,,,,,0.06537777700893191,0.07323212888820915,0.0529043137914354,-0.024119308139959585,
CCL27,-0.012330321629408402,,-0.004119357881535144,-0.025525541309888374,-0.021850776027424235,,0.012338143057303267,0.01470721929689037,-0.05724324519638774,0.014272103734357146,-0.023729894159920183,0.011444382211939722,-0.006809090589220068,-0.021889375228670745,0.09429333431805072,
SERPING1,-6.569988682721974e-05,-0.0035574312852586034,-0.004035621998066934,0.007106204639428613,0.13275985068870938,0.04851918876598199,-0.004289088970924174,0.01419746211718262,-0.05167424927789169,0.04840687326343636,0.03726091405436054,-0.03800819400283076,-0.06516846428499,0.0351998239145906,0.040510780286320124,-0.002266289208131266
AZGP1,0.02506211124312452,0.017955033907898422,-0.017226095496512345,-0.01729665814966417,-0.026811968285206503,,0.03467935843268295,0.023630997375999267,0.062287436354770034,,0.009163815335974084,0.07391972725604425,0.08475954051239219,0.046626444112416565,0.05916272127573692,-0.058042892724090175
INHA,-0.02364945723576145,0.020623199739868682,0.04604673715322329,-0.03240295630313766,-0.030196584210478765,0.05700140036909826,0.029381473702806197,,-0.0313867549517321,0.07876115759920349,0.05589411672633467,0.06798080675033256,0.050749340117875304,0.01035379593161672,0.11338504761091575,-0.026159693113708957
SEMA3G,-5.4127976708106305e-05,-0.028029099659557244,0.0028101296762057955,0.039754402533056864,-0.024707108244365648,-0.027502842248564065,-0.012008540001380163,0.04881879877849316,-0.07530018755474377,0.08752459945878369,0.07994278563051124,,,-0.016337572925854926,-0.03255101133044347,
COL6A1,0.03153910801048464,-0.059681420392069515,0.01729995012984897,0.013121559846808913,0.02414297948743833,-0.06171350540511978,0.06884892255245519,0.09061202240048277,-0.06789470294219897,-0.056489182680995606,0.09567887248749324,-0.06940759408972527,0.10819831458859132,0.10008064305141479,0.02876308836157121,-0.0835114329007932
FGF17,-0.015229521934934558,-0.012203963390808783,-0.026551745934755143,0.13502748813820395,-0.03148316568528307,-0.021184139831732472,-0.02358543181103973,,,,,0.004708329437838454,0.06163247998042031,,-0.03665358511336008,-0.028304269469976058
TNFSF8,,0.04969484894002041,-0.01477731908529777,0.004766691634810763,,,,-0.03992632558737967,0.1003552847376321,,,-0.021813266021614403,-0.023248573009393505,-0.015856135180314083,0.08476381817788574,
FGF20,-0.024470810627749962,-0.02574934140501149,-0.018391612391302894,0.05357914161077545,-0.031954937065615294,,-0.021689526606916205,0.0752808411449081,,-0.010304820332071772,0.03900122690055875,-0.02372008254865853,-0.02521123775354878,-0.03012111067276286,-0.020105764268015806,
ICAM3,-0.015135905373389909,0.014948736456316692,-0.02238900786039872,-0.017627678156781904,0.12065746555274172,-0.025798549056131194,-0.009772836660448685,-0.010470326369548238,0.043970819942410186,-0.010596199980880032,-0.02961044020262141,0.04913550885500202,0.06130484667117929,0.00031328577893417303,-0.0063533806423186415,-0.04440918113023728
LAMA4,0.020838601637790086,-0.037273774913481605,-0.054910549139721564,0.00037717672001875676,0.02685209667355143,0.08336315893773048,-0.003281807860224718,-0.027018585161729943,0.049056522335430425,-0.00953871753411987,0.047092367537189296,-0.0019101613360939977,0.07089508677851954,0.047154721343600416,0.03908977124104904,0.02587956963425986
INHBE,,,,,,-0.024530153085882363,,,,,,,,,,
DLL4,-0.020574765696938363,-0.026501258302217275,-0.030909348381563322,-0.043899077817567,0.062036251030099195,0.09093637416493255,0.1299753760156539,0.026762067572134545,-0.08638318231691768,0.01577906992595356,-0.024172571396405038,-0.020479669588937103,-0.0010514636449159385,0.07002632907595333,0.08421547185308503,-0.04151528159147364
SEMA3A,0.008619891949972027,-0.020336925251417465,0.01668842756718253,0.03999953292532874,0.02494032042958309,0.0032563910585337147,0.0035095304930411702,0.05912710394404213,-0.017485999358540075,,,0.02199259111811673,0.09138295664330957,0.028022262171278893,0.06143380079120824,-0.06645593148097038
RLN2,,-0.011600950562244729,-0.02266610559044253,-0.014841427210256553,0.024631275101681938,,-0.017087912705827452,,-0.00306735205369661,,,-0.015083820472759529,,0.014006668949567631,-0.02362042806631104,
C5,-0.03619552347846249,0.033917859011670895,-0.04691197410956462,-0.03122054340484019,0.07625916358671037,0.1010159461483945,-0.012372437474371861,0.008281404455297509,-0.017391135781074613,0.017618864459898548,0.05487220459653897,0.0016454968049610654,0.06957205537675629,0.04550997221698027,0.0709621072358259,-0.0547843693435422
COMP,,,,,,0.01095687849603838,,,,,,,,-0.018988147053534084,,
EDN2,-0.013931309074297854,,0.038123259711733914,0.04394731463014374,,-0.019441405811467225,-0.014425175680946815,,,,,,,,,
C1QA,0.024316297523597926,-0.030056888767294638,-0.011457505443316956,0.029474411680669433,0.10754247899440933,0.0702948615530601,0.025047770721409065,0.08700207602007225,-0.11501455425356132,-0.016878422322920843,-0.0008892399466188886,-0.09347827471566712,-0.10751460353041314,-0.03784104008781771,-0.041469832731163066,0.0679800822902703
UTS2B,0.07754165552789863,-0.013196372004373793,0.00639051826772004,-0.012828817836142304,,,,,,0.0522158653880479,,,,,,
COL9A3,-0.05877758272528743,0.03394329941152775,0.03730591094317403,-0.022863834011260596,0.010692837285736796,0.006664196950756892,0.014116406662485932,0.033992879783817195,0.028691623152762417,0.10633522025402604,-0.07340024829900878,0.07821997548481277,0.03221192522564021,-0.03538096345134984,0.04703646844562882,-0.014130914089165877
DLK1,,,-0.013200748262586076,-0.0245737684810922,,0.01826105352193295,,0.174864284795366,0.009518415838508168,,,,,,0.03159445987137199,
HGF,0.00531470307506843,0.06439495420119672,0.05382597535924284,0.0037458465410327704,0.07154599329118652,0.044228939446739945,0.027366683937358326,0.1124680984998014,0.1457666047475758,-0.04645923479761548,0.018388247640468345,-0.0312999439735162,-0.028877259909686773,0.04943950154751573,-0.03872054892752889,-0.02039496938217944
GIP,,,,,,-0.010701122377961588,,,,,,,,,,
P4HB,0.05684244478255066,0.07396277962782895,0.004265318449890118,0.0050815402887666545,0.058292970754280034,-0.012510389864063567,0.05271252298062915,0.0149134902650629,-0.023601165671018012,0.042633412290038586,0.07109189850172001,-0.07391555595397425,0.026460582548878595,0.08154570242765548,0.038828357222431636,-0.03454668265081584
ADCYAP1,0.007544990395372759,-0.01639358896768065,-0.013257996302274052,-0.02460126711199499,-0.0072690092685793566,,-0.02517952354234181,-0.014915962521927634,,0.06148562712452709,-0.02520384358239109,-0.007898437990912463,-0.029252018656080705,-0.031970156625959964,-0.016131383019279816,-0.0539759799759269
GREM1,-0.01959611484027802,-0.020984707048542616,0.052288633607030906,-0.012117031453017927,0.02999409577758692,-0.04267364239561448,-0.027787441632021882,-0.021026535233770738,0.01606113577705166,-0.04717117128916643,-0.062435986610057316,-0.01685683607720981,-0.013569072792796472,-0.05648892002746423,-0.03321636181841667,-0.007948027081359738
EGF,-0.005049344566626335,0.0080377718629426,-0.003380787472360531,0.03883646104971672,0.05827508951822198,0.03668493144864166,-0.008463266024529672,0.021129300566942143,-0.015685380594031875,0.14267353365221752,-0.032028780099223435,-0.018442458271167705,-0.020263572908616,-0.004094544069379223,0.0798637475573216,-0.037916785061046204
VEGFB,0.002534452978524424,0.011703036843286928,0.0051339637327192265,0.018686665030763074,0.019442170377366626,-0.11688151917684753,0.05014676375590671,0.03451987188462278,0.03060307100165812,-0.09997236612811332,0.053955505122011325,-0.01995375249704785,0.04619938951319398,0.05102904876426455,-0.049736058139023445,0.018999472167204098
FARP2,-0.015668792137719073,0.062139425779610125,-0.010566822514537088,0.0027225534207471827,0.043263209592785866,0.036666494575660284,0.02017282887927267,0.07305717942476427,0.039378053391498434,-0.09077266657278135,-0.029817604170061136,0.038465926397566665,-0.020088137519884742,0.02460918783027977,0.020068477750031028,0.07963237270675269
BMP3,,,,,-0.01958666494137802,,,,,,,,,,,
IHH,,,,,,,,,,,,-0.019745016908850874,0.008505581261168616,,,
LAMA2,-0.025510755107121936,0.01570727473154651,-0.008218743419553707,-0.0010633516223065233,-0.07754592527716767,0.06420358083492926,0.06255707425326228,0.11328028004006999,-0.017157994145866346,0.012309435287467144,0.03320461561291771,-0.005390543817676344,0.04194544663319878,0.05087052068710113,-0.021480591818158503,0.07706639998897669
SERPINC1,,,,-0.013725676170195971,,,,,,,,,-0.020263574520627905,,,
NRG1,-0.025855236212936825,0.00529292363158764,-0.029890135446862545,0.06884436690572686,-0.021360868221907237,0.04378405445152546,-0.004894839266234727,-0.029118881642050915,0.050459792278848684,-0.049215901910887296,0.034332113921722175,-0.03178238969384757,-0.013339362047828896,,0.017156731276071004,
SPINK1,0.061278828547515485,,0.0021821156703531494,,,-0.03304867177364866,-0.017087912705827452,,,,0.03597967389339735,-0.04163276845958887,0.04664094194894864,,-0.06868386093384564,
EFEMP2,0.00826217578751245,-0.013457060286283717,-0.015593111601878894,-0.03389918150973418,0.01020822918724128,-0.059254263807692074,0.06842177718721082,0.008909708865536983,0.014498385007347183,0.027946553413530653,0.007878769833947807,-0.01533225725740366,0.016130736546772693,0.07009174188073364,0.09267146367175884,0.0658507258366011
SELPLG,-0.03617817780655473,-0.03498365247660414,0.017850042185047172,-0.030047974480007195,0.007834486434491814,0.015578465818851863,0.02030828499397161,-0.00011112099631016251,-0.041622343942986986,-0.02359270923013858,-0.05790310663856542,0.07805238833170991,0.01736865672141827,0.010320543063067344,0.0018943651137845643,-0.02888081730308347
GDF6,0.006558314748517798,,,,,,,,,,,0.04252407438372791,-0.004584635607482861,,,
HLA-E,0.03665488879592287,0.004242733687261475,-0.02649213728524137,-0.005207186222754537,0.04983442459782174,-0.05553072075986702,-0.014992913714891839,-0.025717209724538958,-0.10954761060334874,-0.06514361948544711,0.0529416431191913,-0.07653917544341268,0.0008385260127882724,0.0671914523270176,-0.0014003324812974286,0.08413584491591082
PTN,-0.01769422787864317,0.016428615952202547,0.022391999271839394,-0.014689321614692547,0.06651834584084566,0.04345982502161243,0.04401310155047438,0.17790408007253883,0.11253159518407924,0.032396941677958244,-0.011491857748951501,0.04286327793503438,-0.017264529245747937,0.0761364448392877,0.14708114758815932,0.0271039226452296
CD274,-0.03751553045025251,-0.03196145131211139,0.005382775011950243,-0.00731730938897536,-0.03272926245882772,-0.001890580436001453,-0.028122282392598095,0.07034916947776632,0.12684205617228778,-0.011582589347478458,-0.04273268540830418,0.0033358543813078317,0.028671044635464684,0.10090251097217424,0.05374404317963963,
FGF10,,,,,,,,,0.02637360292117969,,,,,,,
CD14,0.051818357109034374,0.006401305495512577,-0.07815179331724247,0.027155824516977633,0.07000740741027994,0.01724075397698692,0.020523002025405485,0.11185280456062185,-0.03613661499665431,0.019718273920714582,0.04769510525228578,-0.06890975893677552,-0.057381503540147594,0.011544306109725847,-0.04194480107379851,0.14815963867048235
SFTPD,-0.022478705191108447,-0.01840841043023577,0.07135564270918963,0.013102524998257046,,,-0.02889224782273451,-0.01689836175125983,-0.01639951721885608,-0.023498317527716174,-0.014234841930894247,0.08193028427634319,0.04863909955243325,0.0661914468818611,0.06547727052246062,0.02805207672998596
SLIT1,-0.024564209229669516,0.01350121865493224,-0.037726780139350526,0.005815525716637616,-0.07912766967002287,0.0101320640717167,0.009069368352956964,0.02033504458002201,0.05841967230611056,-0.017876277699617884,-0.036519258974456986,0.011371123800281225,-0.05443363423005985,0.011252350065437325,0.0341441196034456,-0.005430620463665236
CNTF,,,-0.014777320434019952,-0.011700018056611954,0.07250755193584767,,-0.0031040491538489655,,,,,,,-0.016337579372764637,,0.029919442407881493
BST1,0.01621210615466203,-0.03558372089994199,-0.018964823091440628,-0.038643633893358585,0.08894773829753601,-0.0011962297102822849,0.028058621339476637,-0.018727091178390446,0.1332192678656026,-0.08307774102652203,-0.025448265141779166,0.021843380280299276,-0.015197401511626626,0.026871299523306136,0.047953445580173885,0.08598548780984326
AGTRAP,-0.019267667781137903,0.019808381286258052,0.021756180746847546,-0.03304632169488607,0.011505870404042256,0.04590439896486478,-0.040009567905818874,0.0025673165945476013,-0.06772630588998092,0.09653400899116231,-0.04794159562003057,-0.040895787973846846,-0.03306544264712942,0.004923908479058475,0.025641282383021064,0.08686139778903466
LAMC1,0.020074137210438003,-0.027931217090002937,-0.019778633509548907,-0.0040281206354279234,0.02281944303588373,0.09132248308705726,0.022049197411464282,-0.04337064210930181,0.00666719290616096,-0.0449355649064166,0.01049418897664196,-0.04582537879197368,0.08633938232768457,0.11165716230814701,0.09135270707516997,-0.004591898370485982
COL6A3,0.00404540941486109,-0.01694464769044526,0.02600933786584886,0.011708559754996179,-0.01165009760394785,-0.00019500496453975572,0.10395476968264404,0.09463154476463866,0.03761393226050945,-0.006723675588650275,0.10620236133932284,-0.0683771612792067,0.11876500306870721,-0.04565536065416419,0.08168907743893315,0.010686686013417468
FN1,0.04896195832494782,-0.03302079684340914,-0.02328726060408015,0.00035655081506300946,0.00807212315651515,-0.03147176184784494,0.028726118886487472,-0.016507085451645746,-0.03821508917842411,-0.015542791853052473,0.0652990418290226,-0.08279929541104702,0.07917944848808585,0.02726919899998741,0.015214663700026146,-0.04155599982387183
MIF,0.027208042314837567,0.05244450479394529,0.0426448444520757,0.03715482729554427,0.03986537670576546,-0.08060865255867676,-0.08137864271828864,-0.0933136546827403,-0.043125314011338754,-0.044091445045345665,-0.02290447688587781,0.00776328497496891,0.0411276156755312,-0.04653103744767542,0.0037072316621820653,0.08404760584781827
JAG1,-0.00780911838830256,-0.046288994791961836,0.0177990647117842,-0.027095935245340878,-0.016379121111062316,0.07897048035419935,0.1354267803819994,0.08347070502425508,-0.03340714410436168,0.031334808762029896,0.11330089623714001,-0.07726953396038844,-0.01130106360696118,0.09325808682389275,0.0032407687900410974,0.11998889758832458
NID2,0.019537767257166848,-0.02024431137266076,-0.04078973451827214,0.006171662910461919,0.06251750824218487,0.1143472176899924,0.04371864222414233,0.005105228210812397,0.05308321595357424,-0.01858901803918936,0.03785126356822502,-0.04474998999314578,0.02555310708220521,0.017134013343973915,0.06810794463530598,-0.010699368548924825
EFNB1,-0.005340339235905767,-0.03381728339070845,-0.04062294091984738,-0.02905892608811664,-0.04584976916024606,0.04407577278883271,0.03509414880192789,0.025136023401007433,-0.04579508670181784,0.08306842743933249,0.0004891629324223774,0.01744381693474954,0.02804773616748408,0.05346328567206164,0.028687896448446812,-0.050492121136167654
COL4A2,0.008046067194174718,-0.006275410312117049,0.012230918771995928,0.03579912677205909,0.04155014427168702,0.07140409025498898,0.07379601184090642,0.00855458032511174,-0.026402690451103633,-0.02869926139311672,0.04545600564954488,-0.06969542362542354,0.08167654203532011,0.06946983542464083,0.05842616460418352,-0.03739116181991257
SPP1,0.04691370170059212,-0.04908082207930234,-0.03756392930950411,-0.01469479662720121,0.09331475692271601,-0.035550494312341106,0.04848781110015457,0.1337181584580099,-0.08310731565109795,-0.03897845331197601,-0.061508764092556935,-0.09442465103617753,-0.03620265807891275,0.014511118942500538,0.05898701452148322,0.10563383365877746
PODXL2,-0.030119354653996355,-0.034547958460461034,0.030433483696858454,0.06890517759272113,-0.06834463965276388,0.02714252637304448,0.013876121070642088,0.027923245888486135,0.08144111494147181,0.041016009815177425,0.039709781519229916,0.024466411451129298,0.010135820892435851,0.002912113591832427,-0.012391849305355992,0.04566122469916244
FGF9,-0.011861123683885042,-0.004506581901999537,0.02743112583711394,0.01224684513652083,-0.06200681793317004,,-0.02721582072601874,,,,,0.04178605836643312,-0.021103026946863924,,-0.01756588368434639,-0.017975272449419218
ITIH2,-0.008009164497297895,,-0.022521712477716834,,0.008188172352157314,,0.07115793402450646,,,-0.024203677067125794,0.07490638300861246,0.07002251898818282,-0.018099539363303836,0.05008993137700512,0.03126689082412769,
ADAM10,-0.019245065646034048,-0.0034449078652779553,-0.049906095010370966,-0.008377479670492039,-0.06976288167384503,0.044420530559528194,0.04943117739187745,-0.01034322317144817,0.04917281135052167,0.10430644730299081,-0.013633268522615967,0.019956602078390742,-0.03552345592569678,0.019852135276119745,0.06561660707129799,0.03370370774876912
CFH,0.004418998254254664,0.01928110216011921,0.005478094185328222,0.009790299298561699,-0.017977107036736013,0.04970841152899632,0.04857603606852517,-0.005950779929799882,-0.03832856645601376,0.013913367110482834,0.005660318896684009,-0.022361646827992708,0.037402508176224786,0.01600205946871135,0.051228367871099675,0.10495042301666373
COL4A5,0.00999280365852324,-0.0175675011254178,0.04795604007571925,-0.048433468092160537,0.07137545927272052,0.051839490095351486,0.03453152522036849,0.01430664602012941,0.006811592338841423,-0.033772577262871875,-0.11161833476534132,0.055293794379277506,-0.003575036378634562,0.0195783172547908,0.04921118023420117,-0.06601365627092637
LTBP3,0.01176238924643105,-0.005706676962436441,0.02801841418031698,-0.008175801837181217,-0.04023637107529474,-0.045937033536211536,-0.010609612831395582,0.04393282222142906,-0.005702740778687344,-0.08226719936496185,0.0406488972023395,-0.03232518230143539,0.037305778321747904,0.036987175828498496,0.037750099871690326,-0.0003684061865875359
GNB3,0.014832647974600415,0.053478648450879775,-0.002221006700016903,0.037748464941831324,-0.04578005122607647,0.007818110992599736,-0.037937978796522435,-0.031579724621225415,-0.014470578641820954,-0.025373968542377418,-0.03541918225637744,0.018310940363648952,-0.026095404558479942,0.07908034311254096,-0.0022639759932215437,
COL6A2,0.0026927748932068277,-0.027382288898269484,-0.00026019157630640023,-0.018259786604386333,-0.014370368448796082,-0.018244817176706247,-0.027775385511200377,0.049524379956287785,-0.056065445824663385,-0.05476134716366551,0.06736873314402596,-0.06891007700950685,0.11854974802598185,-0.01729937494050675,0.041267369659296435,0.05660731427390859
PLG,,,,,,,0.012586279478419867,,,,,,,,,
GDF9,0.02869919357727513,-0.0290135725864596,-0.007816434004177007,-0.02306164209814035,,-0.027123475645717883,0.010144101634599839,-0.0381280165350635,-0.04505240311113562,0.00891276321213923,-0.03175860032745189,0.043639056228874123,0.0018159385732157262,0.08204863932452997,-0.008682704782974322,-0.008033973772899472
NCAM1,-0.03922701537476081,-0.012287128917081398,0.028639771181305087,0.0012346269235116096,-0.026119713051042878,0.0848244363550378,0.07344986147955634,-0.06773022219152929,0.04024241588724192,0.019685054572898462,0.0033700338922774326,0.07054768809364795,-0.06338970597428337,-0.03927012806133916,-0.023209093963032897,0.0003838284892841491
