,MGH258,UKF248,UKF259,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
THBS1,0.02096167526106475,0.025451085634169417,0.052107884356442105,0.008742529121587432,-0.000925578839457917,0.01251773057285681,-0.0032209848892057846,0.03915044037244616,-0.019110019120848566,0.04705572417688124,0.007219928845677589,0.04227736627836729,0.1050888419125949
HSPA4,0.017917474888718136,-0.0017585787363421706,0.05541261098866336,0.005355875639199738,0.015609752818405941,-0.022782421781740024,0.05986796873153887,-0.0019636617604251914,-0.03269342571223118,-0.018662971635167627,-0.018338192508328566,0.004774366874546469,0.02315751027493905
LMAN1,0.004668849108910606,-0.0024089567734625504,0.08768822433400418,0.07323770359966456,-0.006974505582436217,0.008601026264682206,0.03225821009841424,0.019732689687184488,0.0061939501832835794,0.08240252872694334,0.003278673139890251,0.03519965821183629,0.055466721104568226
LYPD3,,-0.02326480633734819,-0.01741788819309798,-0.022606582644975497,-0.016380969267848627,0.0063089031413710054,,0.12321506360322822,0.006686664129813301,-0.03872770573628491,0.015398014827682884,-0.02061437600667527,0.0694558560004723
APOE,-0.04884467774085534,-0.05061163585140872,-0.04479082067614852,0.019404837159312474,-0.010059449266395605,0.020239042032930102,-0.06981740903327632,0.06402430506196068,0.052790596154502205,-0.03136432817757257,-0.03219595276095727,0.011073631040463564,-0.08449105504518989
SOSTDC1,-0.016075858450218656,0.03606200195829426,,-0.04039221351715762,-0.02829847063509996,,-0.029086949760154784,,,,0.09770247563390752,-0.020411356571586534,-0.015715362526024183
ANXA1,-0.006849819321776659,0.04782092271824682,-0.013749380221603701,0.06276647711939648,-0.049271269142802825,-0.06431874792769378,0.0906398659866937,0.05265378674819355,0.02028017896783278,0.12283266450295753,0.026404824484497953,0.03747472666046897,0.06687802155694995
WNT2B,0.008320315792925926,-0.03886516492140251,0.0636304769028124,0.047305942104167706,0.05268335148535284,-0.026201843265914238,0.011442632664040872,0.1592112401129036,0.03305873067120557,0.08616454948038822,0.04096520258721744,0.0206116140906985,-0.01290427815036193
AMH,,-0.028408698869776327,0.07243533482153465,-0.015582645354490504,-0.0006183875921241772,0.07539462192330995,0.017469703409925735,,-0.006344987481357256,0.04112727301791195,0.035261590925791335,0.030608000052272936,0.020912963705164718
GDF10,,-0.01765052438321578,,-0.023481850720070432,0.019010540179345586,,-0.02774458218462989,0.06120052891005412,0.03681015579971716,,0.036963055562050595,0.013506319146828313,0.07011514999022184
EFNB3,0.005753001675975835,0.017377358957743387,-0.02701347203256338,-0.05108112100208678,0.04520164495229177,-0.012883009946100277,0.0372886619232535,0.005511542764164231,-0.048366901989561374,0.12223162351646348,-0.012385301657130848,-0.010439484517211975,0.0012838343573706433
LTB,0.06153361544075723,0.028097943983588638,0.011860305223260616,-0.023848497338345962,-0.020357131030383138,0.022084500964092035,0.002111051653753503,0.09702803102758016,0.016605940019011476,0.056593805618316936,0.0667452283934099,0.03809530831598641,0.001678704755233348
ANGPT2,0.02578346209351091,0.04221143199067525,-0.013934446256537206,0.07201516983144927,0.026212088534077485,0.040437023549412844,0.041837368208056044,0.027879522802594554,0.03789940290958012,0.08131042879962677,0.01157075010478316,0.0149926699665512,0.022804815794490882
NRTN,,,,,,,,,,-0.009732387062355158,,,
ADAM17,-0.034145524403134016,-0.010307518777627624,0.008737013046944658,0.03820782784614151,-0.02547704332049589,0.010044330279731025,0.02477651002748513,0.09707140660404918,-0.01917734782950953,0.09768830424463218,0.027117463349485223,0.013023657240486592,0.014294963485576621
LRPAP1,0.03271838579674129,0.030294419908171163,-0.05151913044230189,0.006210719034321322,-0.012394905616220721,0.05066741516207135,-0.03140751907581258,0.020111158332237165,0.05946825893132047,-0.04295864440431919,0.011084899527197736,-0.021145689850326402,0.005363532633004172
NID1,0.044826528480821796,0.02939048891637436,-0.01592083064886436,0.09028180480873588,-0.015792482323116624,0.012038985572694625,0.004553073659000894,-4.763989140788063e-05,0.05428128469853148,0.09512110594625107,0.01700368906863283,0.006711882954052758,0.041350331239501804
MST1,0.007738316288957388,0.01764591837534104,-0.05185648754245985,-0.004278286168763547,0.007928828387622811,0.020108920464509558,0.036860093847324873,0.04060881183963901,-0.037795840222832465,0.014126419587660772,-0.00010317660069406845,0.07387778392134021,0.12692214089907766
CCL14,,,,,,-0.007005995645795206,,,,,,,
IL13,,,,-0.014761247056790215,,,-0.00763292669198927,,,,,,
DCN,-0.015239543036248224,0.028634542316914983,-0.026726919043285752,0.1006899603182109,-0.04193405473185805,-0.05969963721942605,-0.03449508800433397,0.08298932898273577,0.038018755676967386,-0.049176514350802294,0.014822676431712964,0.014114679642458642,0.04559156457050014
IGFL2,,,,,-0.01386978786540216,,,,,,-0.02223664686113867,0.16869026797514616,
COL7A1,0.06473017541729163,0.012754753064867223,0.02514108635221483,0.058639025071193215,0.0413183419916253,0.03421715381825639,0.03327960581075169,0.010560560573171129,0.007217038540384523,-0.00041621235497264704,-0.023876033315834537,0.05891980287671215,0.11506248816994406
CALR,-0.048426157414882966,0.08911557600488937,0.05968784517163673,0.007960016783125023,0.058709096634723935,0.07638184101549972,0.04125278939615878,0.05239909172947166,-0.12712338795087497,0.005513764155515585,-0.0072953139767815214,0.0346617138208538,0.1628652111702196
PIGA,0.01715585714967651,0.05891547499992141,0.03644031620965002,0.0002777108305725029,0.018165706238869546,0.010729798446499565,0.074359594263949,-0.031036261434866923,0.01343639967448409,0.0038024824849615855,-0.0040862559094461464,0.031925274268386976,0.09274335082229129
CD200,0.08779416487228463,0.014013491093783904,0.014304362405658053,-0.02135391052060182,-0.011787171893446202,0.01743898287480733,-0.046869149389003634,0.011923630487325108,0.14829409437915542,0.08212590738931462,0.03845652785624972,-0.0034878509528137197,-0.000328844716000124
GRP,,-0.00370338508160135,,,0.02969958330356614,,0.04908603361432322,0.09146619055394743,,,-0.020963670498547554,0.029140610903414056,0.0781008071971309
CDH1,-0.017559748026585095,0.00040832677141441746,0.02177433592538423,0.05120258979728916,-0.03720234524291688,,-0.009350810383220356,-0.03560000396408678,-0.06053227107746659,-0.027381811317748056,0.02323653601757361,0.0038364667362403735,0.03442109042468118
LPL,0.05227969744550428,-0.0162549455764105,-0.05688252692272455,0.09854328037041213,0.05544585741380356,0.014307104574243506,0.03961280857355283,-0.0006794150704828272,0.054012076563862206,-0.06538864835379964,-0.002678986422588628,-0.038490936573021384,0.07487100697875403
SEMA5A,0.024300560434215426,0.021363532454564987,0.035708040104156395,0.028576508363816363,-0.01227701694236975,-0.011340069122222069,0.022717541715534063,0.03252641568557651,0.07911255461354351,-0.000805840962294167,0.008843198635590088,-0.023726510529817384,0.0021273668306376285
SEMA7A,-0.0010065994455644846,0.03322834527071733,0.005629919501131988,-0.01963898743895155,-0.025606545530242008,0.04021218039155121,0.04952281658425053,0.061189049291933376,-0.00045654657170616337,-0.0004945644320629541,-0.019982677050925077,0.08948005582525222,-0.03406245671591824
SEMA4G,0.05345761948231965,0.017992123637167845,-0.016527043588269532,-0.015018796318150838,-0.028360456838547446,0.01552800862565017,-0.02940428967163491,-0.04436652617184538,-0.05214990018052412,0.019488635145780035,0.05735972678076316,0.028055728962488695,-0.029146251040224443
SEMA3B,0.008816288710170279,-0.033687762037749557,-0.033534659196093386,0.008320298180481195,0.04688460192199895,-0.037188854515810055,-0.00670800450224555,0.0041776648540591136,-0.043986770125578986,0.03789120637040506,-0.027348063614251485,0.07067086865938978,0.014414801372698838
RPH3A,0.016982364724509542,0.01683195299541341,-0.008769748834377188,-0.05191429460149488,-0.01175167946322922,,-0.02518573145968615,-0.06178782642173382,,0.04456305115437936,0.09384781571101747,-0.001425775030428066,-0.006287836210686566
JAG2,-0.04403294669264727,0.02940304458617666,-0.0505876284198808,0.03438099006150634,-0.018857101995149176,0.05415627594726893,-0.04700200193517081,0.1027927090343707,-0.07375901639070771,-0.03163285337938537,0.021598080893533707,0.03993838277313131,-0.0024097305836055056
CGN,-0.013956398119874501,-0.014615502702034194,0.031922410849184804,0.03569113944047562,-0.0037636835985196348,,0.010975133685724616,-0.04093411407196922,0.07286645057520877,-0.0321931637780359,0.08287216675465217,0.0910710716545461,0.07642815992013635
GDF15,-0.006598154990913771,0.05387267831193355,0.08893305803374273,0.05152648917666479,0.01988157995539778,0.015449667121415855,0.023413688374405762,0.030005483783046932,-0.001896695071577324,0.12107587520478943,-0.035946292964922376,-0.016055973657939402,0.03921968278257832
SEMA4F,0.08106786432653396,0.0018590470789945572,0.006338626372853137,-0.0254845636856031,-0.0024258580139439653,-0.0027379132098041435,0.029151218316568955,0.08258180808640479,-0.037307345495925306,0.04544925879946613,-0.026215034600517818,0.05958251496126079,0.032811531073318655
NXPH1,-0.007483641279048364,-0.03016030006450121,-0.021033050999583636,0.02241811235909501,0.022043762101594443,,-0.004595775417973258,-0.002637775998622561,0.14573720952764282,0.013265060085635445,0.07149518484219775,0.01902341942899271,0.010699180036290437
ARF1,0.007942402714764438,0.07281400288529427,0.04962575565428451,-0.022211817893471826,0.029200948491684225,-0.017900973157814595,-0.05032127658536002,0.07761970606926447,0.11415388203205558,0.11038954611829846,0.019881556042441472,0.021385245041167577,0.10459868563179196
DSC3,,-0.012863103197829937,,,,-0.0386230210983863,,,,,,-0.019995325725022117,
EBI3,-0.03723071058360217,0.020733650631334682,-0.07727280315475575,-0.008729286775281115,-0.019936888003477805,-0.0227851046556874,0.018610433842061694,-0.074824970783871,0.03449996181638905,0.010044751911609274,0.09321817019285011,-0.001198871517640024,-0.00436084744675443
TIMP1,0.08662845950495263,0.0632432703424093,0.005694585216407287,0.07558166929439958,0.042278873411431134,0.03038308277515872,0.0027087255823591465,0.01210526318863682,-0.1334915124005264,0.08958319604541325,-0.015914810287870382,0.0017837611921409408,0.12380039230724313
SEMA3C,-0.025441789852576332,0.07912455959962318,-0.036334854628026256,-0.007190984518584142,0.026189948222516315,-0.016143729963712897,0.030318327700332832,-0.00907669347062066,0.01609660995615647,0.025829461883200355,-0.012913004537817744,0.05485636060683402,0.0034618093465152724
GNRH2,,,,,,,,,,,,0.13468136040795317,
GAS6,-0.03211929729974029,-0.0176626233273597,0.021348587501510894,0.0837285872459077,0.015183757066608478,0.025031594755607893,0.02224259968066948,0.10627691251390418,0.00807143453921328,0.06662293132424324,-0.022470212469402045,-0.002304625032359811,-0.06123613600677862
MEPE,,-0.013090985806997708,-0.0221629069143045,0.028356911952524273,-0.04128953846313261,,-0.035438526540584624,0.0256247119428077,,,0.1375765762766539,-0.027630378117430784,-0.05084581340454966
SERPINE1,0.026159524329185745,0.0197446920042504,0.09127603387537109,-0.023763719704574596,0.034400334418812156,0.022048768967746133,0.03157975522621368,0.09460374155126682,-0.06889996145246764,0.12212476749006411,-0.04890338055028008,0.01707198241057887,0.13829719735988516
RSPO2,-0.016985066323750523,0.014498488306902663,-0.01968338439874286,-0.00520237868664588,-0.02768467865990602,,-0.04190361808209102,,,,0.057120875555091405,0.11469598720628194,0.027074979534738728
SHBG,0.12766573663927133,0.023912468897547428,-0.031495564637163076,0.04528067734301131,-0.023558243995755842,,-0.015415195674237483,-0.025635767022149307,0.017165602600238306,0.09688351050252071,0.09027412100928187,-0.0023616326693062257,0.10532581268172928
LGALS3BP,-0.029333089410732743,0.020802551634193384,-0.05104428163972594,0.09067637563401142,0.058361489932275225,0.04583542806665427,0.012627335560018842,0.09938104956950264,0.03319675903125329,0.0756758620004242,0.00046141547783005077,0.05935645476314452,0.13832441396797332
LAMB1,-0.015452704694615956,0.0438925375447525,0.0022259594315692816,0.08597052522491794,0.008811237059287392,0.024374486200541595,-0.01726790305120793,0.06375502988926456,-0.04810108564052826,0.12563457510082496,0.002067152794482169,0.025091750168806597,0.051575933442001586
SPTBN2,0.03379115900906097,0.029796108480911892,0.0036866876693788884,-0.04852573691678581,-0.025946148149189392,0.0341939623645712,-0.01759426399882593,-0.0260732803646563,-0.019565667172021173,0.018188478396567107,0.008768083658782056,0.0005965390858550021,0.0083355011440823
COL1A2,0.05820568636562035,0.04396834346032669,0.006111941513804398,0.07351262525431859,-0.009962667752388054,0.017586917179362803,0.026992817035466767,0.06810067040503102,0.03223626981040141,0.04052787970959647,0.00581243594777898,0.01570203090752268,0.05205600888432124
DEFB1,,,,,0.00991195723318434,,,,,,,-0.0035087577536681747,0.018360043880061606
CEACAM16,,,,,,,-0.004092927668937979,,,,,,
SCT,,,,,-0.011357756643705669,,,,,,,,
WNT11,,0.018298655000331603,0.03862598910633325,0.038168860565055515,,-0.021474766626362735,,,,,-0.009457962437578724,-0.010764191454908532,-0.001516609077477336
LGALS1,-0.07189028916139062,-0.012184081609424002,0.06654246648784809,0.07264633122202237,0.05119685983519565,0.0246793383745519,0.056922090008286366,-0.03893359343720231,-0.010140583075480535,0.13422242729012918,-0.003187268372671093,-0.001493029287571733,0.0959855463590709
BCAN,0.025163601180051162,-0.014277625950676982,-0.07498765016415378,0.06856818739849144,-0.024242109585925178,-0.02166638042880551,0.04143852201711378,-0.05405850834915822,0.09335694770201812,-0.06020864281798896,0.02330580621370319,-0.03888837022104019,-0.027026627190312905
ANOS1,-0.0048199877934535455,0.025591158941500405,-0.04842849061371854,0.013743115731258458,0.01618126620760738,0.1103744231708809,0.05906369702989207,0.010358739869044991,0.0739133815791826,0.010035957134619432,0.03278398966671232,-0.0004975664909359618,0.034770008951789916
EDA,-0.02391142457539919,-0.013497665175968733,0.08527760799093817,0.004844187897691061,-0.01779648650096346,0.011175419542107956,0.04705466930124152,0.00586891313130284,-0.03849694385226544,0.03577675444042891,0.014658383968578064,-0.018577737985849677,0.05125935291475052
FGF22,,-0.019193732630668658,,-0.013183079282500992,,,-0.03497497230125787,,,-0.02399064792238171,-0.021180715843477835,0.016438938912999634,0.03773047176606064
SHANK1,-0.02024408246450483,-0.018437003142263195,-0.0031626285923663116,-0.012542862648165664,3.957739148705523e-06,,0.03974837425342772,,,-0.012584983223340769,0.0332132420414632,-0.011695772672994669,-0.008733599468852531
NPVF,,,,,,,,,,,0.0671837645048884,,
RAET1G,,,,,,,,,,,,-0.024932012155724388,-0.03027006942367162
TGFB1,0.007723825783475588,0.00023634504227874144,0.06289122478895401,0.012788695172946125,-0.0062930404717178754,0.03850091834347897,-0.014844087226598012,-0.026915983659672463,-0.03713132057803912,0.08705389509966702,-0.016060112179748193,0.050200898219477035,0.02281484399568204
MSTN,0.029655277760466472,-0.03675024892149679,-0.019763125847634858,0.06952424545509217,-0.01118544280181755,,0.11844151406575022,0.004804353457317646,0.12033616620060206,-0.011178185000401162,0.002935331149801495,0.038394797699561375,-0.004032118091507351
WNT4,,-0.012422812338992308,,-0.014947424776538397,-0.01745253686962072,,-0.02138514220845087,0.04342729483301008,,0.011337601608063328,0.07405507371917561,0.03344707905657056,0.08169943653109582
TNFSF4,-0.027723384216615427,0.04512440831599025,-0.01222712072013514,0.04120326287988403,-0.02027929860016334,-0.019920635129054894,0.1295783201213183,0.029716739528431724,-0.0675977122126332,0.03190580257754234,0.037640158802147876,-0.012815387071220182,0.05658415243037168
NTN1,0.038079036447517936,0.04608972589390516,0.0016837999602335118,0.03189009645625347,0.006167951804913029,0.042903359920699866,-0.0004644284654328817,-0.015717702644802024,0.01723931437119204,0.07087874589757971,-0.03805711906159617,0.05863908288071795,0.0825642919863266
CXCL12,-0.03498230254034487,0.029588812285921647,-0.017957282067150675,0.02757535669576263,0.015452237226648522,0.015345712436791288,-0.04535196205780013,-0.018893747077622657,-0.01607824941816075,0.05677502279524667,-0.005237474828823603,0.029255757149934995,0.003743326339216314
GNRH1,0.04664967715118658,0.015537876762957589,0.04880485878266022,-0.025405435219645566,0.03615873589175416,-0.02801628629607858,-0.02081178258144262,0.021826180295552215,0.0006975601298827527,0.07670027224522068,-0.010854916708391976,0.015265299325608073,0.05509777320516225
FGF8,,,,,,,,,,,-0.026426501930225384,,
RIMS1,-0.0006166819458781623,-0.012529082204911985,-0.015905532130253607,-0.04892297066944364,-0.02378650840478215,,-0.04450478639972704,0.09744612329868288,0.08982068050445453,-0.0278752410814647,0.01966833022139934,-0.010067787044797648,-0.002012086558181437
FGF14,-0.020071074408793358,-0.016268598307244104,-0.03492072661382773,0.0913971312241064,-0.002480177816277465,,-0.012317602342994451,0.050360676982393396,-0.013777309834974523,0.04960762545603244,-0.04096098153367542,-0.01834091725169833,-0.013668345284001801
IGF1,-0.011244561315163815,0.0019058455649133112,-0.008657607018471302,-0.035996143642005186,-0.02956881236226518,0.051443004499735115,-0.0341516008290687,0.07054919536570299,0.05243278451318653,-0.07144288270969587,-0.02295278733460002,0.011722053732031057,-0.005947101553158095
TNFSF10,0.017366556438651853,-0.034564081493850346,-0.019135425723597818,0.030658184463542456,0.07544761814180287,0.03904537281249294,0.03768567620002879,-0.04052004039882565,0.0436861121090983,0.044086611941282196,0.10716806054274874,0.019159174014487065,0.023466494098998227
GDF5,-0.01698505961958693,0.05414670992884767,,-0.006018675442558273,,0.025235302719885333,-0.015656778181623695,,,-0.04159886929298625,0.04981225455614643,-0.024354400346833022,-0.01095709846730058
CHAD,,,,,,,,,,,-0.001694514838481853,,
RGMA,0.06041338471777004,0.002401185905377854,-0.06528467031865767,0.03672301818322173,-0.011068721100149332,-0.003812678591521887,0.04966548138693463,-0.069202884009663,0.03647061729066422,0.045835995517481944,0.03139119112134649,0.0002097939463442979,0.05116871574946364
WNT16,-0.01693802389828074,-0.02266081542839195,0.01767102055341689,0.045935196763764105,-0.019537320017571618,0.06844969023730244,,,,,,-0.019457237798991545,-0.009479753457654672
CX3CL1,0.01588371802925093,0.11313416539416384,-0.04757014647431351,0.0384453920795179,-0.042215330110059866,-0.0030682632580406816,-0.0007475886823220157,-0.0018750867362578136,0.16235649755777884,0.04165469622179495,0.01967334551150222,0.007460834113699716,0.009721607782442675
FGF1,-0.04542866177944273,0.014352453504884757,-0.028913606503140322,0.019808970370742952,-0.05369087902793655,-0.02012752021635319,-0.039790699436123476,0.107328118035781,0.002440311873687647,-0.08152551851678974,0.007185475137777028,0.06414715764627082,-0.0758416821730961
ALOX5AP,-0.06354062581105062,-0.015507027136703821,0.0003729632272512399,0.031666628506263075,-0.016102975722714897,0.04315578268710451,0.056750324058376884,0.0752263691339678,-0.052795296410977875,0.02137682396114233,0.022572589598169726,0.010119894237471425,0.05493168927965321
IL1RN,-0.015115627523332509,0.007610472915936577,0.014146872139832019,-0.013389991582937168,0.034327497096055884,0.0905871914873205,0.08522620784718353,,0.018725261677958537,0.09093280273614023,-0.047773715532302835,-0.016083262238005082,0.0814899807612245
PCSK9,,,,,,0.07689341933699141,,,,,0.0621536800973428,,
NPW,,,0.08350678586286274,,-0.01575659120613812,-0.02223216001897907,0.016900143124062215,-0.031751974488650185,0.02558164758901274,-0.027798591766448704,0.012399096977995431,0.00038202807862008887,-0.01113403462304545
CXCL9,-0.0459540050173711,-0.019847856075263504,0.030377176053247974,-0.016194423371546862,-0.011440198330090811,-0.028674758783089255,,0.13933760419011615,0.04039231846534277,-0.025722868065749905,,0.02867671769308966,-0.025555932196999837
ANGPTL4,-0.034132484470018404,-0.006814732143482948,0.10652247634948146,0.072014375110765,-0.0005341342523541171,0.004469613102899424,0.0840569850301119,0.10857311625367463,-0.14604843949470378,0.18756872116501985,-0.0017281819900711566,0.07688226830409076,0.11650770273378573
CCL11,,,,,,-0.005504855110764613,,,,,,,
UCN2,,,-0.015289575744764089,-0.014188928654623513,0.04348849497908354,-0.008255132590571946,,,,,-0.03526231303529463,,
OBP2A,,,,,,0.003305959744720194,,-0.029835985812738313,,,,-0.022459977408249305,
COL4A3,,-0.02496193460847066,-0.00498852519632233,,0.07422141528578036,,0.010864964357614993,,,,-0.01606353512159284,-0.013529046465681984,0.018919680827923675
NRG3,-0.01054310622387983,0.07269444433353991,-0.01731267979025017,-0.05433899305395311,-0.013435625848895159,,-0.03918761143904908,-0.014306216723042128,-0.0327865054954485,0.023450604716965383,0.044857776407839625,0.031671696730149544,0.007239946080363763
IL23A,,0.09405134074663869,-0.02405499939291744,-0.017357890869142332,,,-0.025800287617985432,-0.027455182821323032,-0.0856578668153613,,-0.010545725976705953,0.020441497025229526,-0.027631727388873775
COLQ,0.02571827587501558,0.018970784908823098,-0.024504296686935306,-0.01879638868059387,-0.027713907914166707,-0.02831642232563484,0.0745329235649279,0.008925580497888387,-0.07872652245486621,-0.006002240482817479,0.05112735640249723,-0.00125488710720143,0.0010424894159967032
SCGB1A1,,,,,,,,,,,-0.025528585110065886,,
TNFSF12,0.010196694873537932,-0.0021090932157751185,0.029508396712166117,0.016519221688175018,0.020352619633806156,0.08859348947850762,-0.0067152835110648925,0.07421682823141564,-0.1337207277590911,0.002301007269347982,0.0018357922763398587,0.04865743272844055,0.04984383216706038
DKK2,,-0.021316562411479202,-0.015514984375685851,0.07007445143879701,-0.01824583725712862,0.006862868098749511,,,,-0.036187013240384876,,0.02199896444798666,-0.05131303543170028
FYN,0.00011009008179329571,-0.010494751301546165,-0.08354975543401834,0.035983721560924574,-0.025348549447522278,0.044912927548892194,0.01493711891979864,0.046394020231053955,0.04333240683697902,0.023530109930820803,0.035887166944548736,0.04708741806528648,0.011215813373606253
ACE,0.023400413066073985,0.05406113858377525,0.0030110374524061558,0.05529554097549658,0.019016201650904955,0.030378809615020066,-0.01625401181769566,-0.021122585021509828,-0.021562191013405525,0.05112084943181478,0.08992308632966513,0.047046014121824714,-0.025503046635975187
IL18,-0.03633683609950259,-0.013152701338056462,0.004538064835113667,0.0633818627827932,-0.020416221878720726,0.073260623896522,0.02670500006721661,0.10141323086183542,-0.011244145203763175,0.04064245603144869,0.06529608483772957,0.058093054630143394,0.030698187793901075
PPBP,,,,,,0.030048522626899006,,,,,-0.024030180281666834,,-0.033925872874015876
CCL27,-0.017205359970232433,-0.013497665266649602,-0.0200367859406939,-0.021302412665416107,0.0072579283935371745,,0.0412993224819512,-0.02745518210053318,-0.047085325934074704,-0.054457750891032615,0.008891280955723042,0.08283988575720685,0.04636235745119988
SERPING1,0.0017202757280518378,0.021582773826632415,-0.024328583736863342,0.0634657116902506,0.00891090742825695,0.011594450238424045,0.028158880338981795,0.06842821290536692,0.008162912051261451,0.03622232113331959,0.009763280508907679,0.0756551145582163,0.10921421041213056
AZGP1,0.004900226786922852,-0.005031777664089294,0.020055975490605945,0.03330397166653517,0.07968859563672923,,0.08319766297195678,0.04205580898590933,,0.08530525348181174,0.0027995892841445246,0.044999474334339554,0.03823982791639571
INHA,-0.023583905902209604,-0.025888412897917896,0.030621866206702694,0.05598557267954984,0.005141264965696127,0.006781329026379405,-0.012989817261443102,,-0.08091217419935799,-0.05299135347026749,-0.0054553610326941275,0.0454558939858938,0.08417431986370022
SEMA3G,-0.026104260250526517,0.010635496775582278,-0.007308414519131742,0.000990933178078969,-0.028222334499196068,-0.02471657029737882,-0.023929236195313053,-0.03294329542178948,-0.03570888765878858,-0.00878062817290748,,0.04822615651730678,-0.011115222988409569
COL6A1,0.0336228314989866,0.05558250974648855,0.012995781542598157,0.03877687216645847,-0.002921775323953895,0.023278169005799113,0.052775129505832644,0.02060194263228784,-0.05348962757895509,0.12769351282486058,-0.007873726214639087,0.006822781019027617,0.07695231062913768
FGF17,,0.14207959020374533,-0.028698294603167057,-0.020897282393852034,0.04966275229667088,-0.019038006203444507,0.007846367662695523,,,,0.12752836820947336,0.13484330835219818,0.03093816635472323
TNFSF8,-0.018679890621046972,,-0.00481525212216515,0.04318179090638194,-0.01457006288194933,,,0.010729676344753861,,,-0.022236644468717263,0.0016686712843924118,0.04601063264488736
FGF20,-0.024871476050865322,0.03765868441051375,-0.023956155024285233,-0.02156876928209276,-0.016920038813788073,,0.04501038076703568,-0.023691409019696453,-0.06269182646423631,0.1132422231928589,-0.009331894584054602,-0.03683723197256355,-0.028280479632065356
ICAM3,0.08687707479265702,0.022599527600506673,-0.01878351982694686,0.02141874755497572,-0.01995868027781882,0.004371512492035643,0.07381641929751959,0.01998349844871434,-0.0014453907440469481,0.10879502787982996,0.06917890773506447,0.04200257589840848,0.05191236217761873
LAMA4,0.03553609008258066,0.05437053931317233,0.035110801938850855,0.09470907157703924,-0.00514971372936823,0.02400894418645835,0.020570748656407848,0.002849616182681356,-0.022248620041662552,0.05807996442563412,0.011691310541138191,-0.01672768590539861,0.06809091100157232
INHBE,,,,,,0.03147413200093368,,,,,,,
DLL4,0.07449904875260924,0.07106573364194153,-0.0116805710701516,0.06898827101292011,0.02325358911956204,0.05596472741721384,-0.04340531855660979,0.057167026895372716,-0.04871896771785131,0.04726262709321496,0.06632051434067475,0.04876201430705002,0.06283912429023036
SEMA3A,0.012075855471360305,-0.006197139674439111,0.014337583226384655,0.04623692321151645,0.032084320743701496,-0.006120103871963102,0.00616920418929148,0.11820509069110587,,,-0.05679655426501263,0.04971682168306966,0.09402348218937066
RLN2,,,0.053166728570302614,-0.017196137651235895,-0.014841428418052504,,-0.01612955359811819,,,,,0.04201941133083191,0.014712500413420116
C5,-0.04304826115391247,0.05537441171206688,-0.03512110394587271,0.10420358644134171,-0.008894647149568613,0.012572154148513155,0.0308778862243195,-0.05491306181036047,0.016597153513092672,-0.050313874079683234,0.0059151540466743395,0.020434312217845533,0.0904480482117892
COMP,,,,,,0.032506338975060625,,,,,,0.03913597308980077,
EDN2,,-0.015250222359376737,,0.0678347406835928,0.11986583490618785,-0.017471825968971885,0.01378885587225583,,,,,,
C1QA,-0.03881866967529256,0.008576157098028104,-0.05415564997713884,0.03206854961298722,-0.006063896737917252,0.04795587533430647,0.04082872486586013,0.11103736283024924,0.07065661416403567,0.004347430852186006,0.0501017938625235,0.03412086655996421,-0.024033139195165674
UTS2B,0.04227799150312306,-0.016319457034068206,-0.01968338872417894,,-0.012828818880152025,,,,0.05459399416799753,,,-0.026312559853307497,
COL9A3,0.09773453186187599,0.02500777479619228,-0.019137093017633038,0.04532896633836484,-0.014029762993956476,-0.00848830014848558,0.0708275626527803,-0.05860539728189243,0.08801761436202712,-0.11337522626396797,0.053990571330761385,0.007007976225400895,-0.0028835231537399923
DLK1,,,0.004458347216637844,,-0.024658542700922735,-0.027769820079369244,,0.09252481078459587,,,,,-0.0007199310484628964
HGF,0.028318168183315374,0.00743743730166125,0.003479656925583198,-0.052585631976495927,0.05580893706791174,0.05977451086760175,0.0029826875102961932,0.06997387750875349,-0.08135513952991263,-0.009424919359465853,0.028345256919139517,0.06267949614952147,0.029180320387904368
GIP,,,,,,0.010183527987131178,,,,,,,
P4HB,0.03317731568159911,0.04539966094398269,0.07793669215639902,0.04566836232891714,0.06538154938417898,0.03780451550303419,0.038631136011834794,-0.04065106409404385,-0.056668894914300515,0.12040883762383607,-0.007980503351363575,0.03955795534780712,0.1384733505995024
ADCYAP1,0.19995898110850885,0.11500060230269539,-0.02405480940901746,-0.03262157664688779,0.010029310314406776,,0.0044155264021187015,0.07103042522684236,-0.03926634216492597,-0.04004474161428511,0.03384657554297619,0.006166065720882241,0.055594155935553946
GREM1,0.02103643219653233,-0.02145133002938449,0.05180860568674769,0.003061116980183542,0.04020021603546218,-0.042915816485859,0.0028187538403559617,0.04945893436899697,0.13138359838314562,-0.09023781182725957,-0.043577216362834736,-0.025113234287069932,-0.013920996574767142
EGF,0.10646441936889056,0.01242566650715461,-0.017655925037648214,0.08503690721074071,0.0032542133704086093,0.06024727928224965,0.030138906536988776,-0.02487459613150468,-0.06269177350952006,-0.03635771894034157,-0.01938157091417026,-0.014343983245210492,0.031018447290700347
VEGFB,-0.005200934408240814,-0.006125483280183884,0.026998734602464932,-0.01389098522652756,-0.024098269713783108,0.0018007352257173436,0.06045119897491896,-0.04942815183767054,-0.042608875863840545,-0.017536473492998444,0.007129421173484359,0.028307239421102186,-0.037407856473220744
