,UKF259,UKF304,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
C3,-0.023363090462145557,-0.023079347609123276,-0.011590399856104779,-0.1042723089488558,0.016542951553276956,-0.09795803803158921,0.07642530707763866,-0.09050090964597238
DLK2,-0.01759336217485336,-0.03333854835261093,-0.06966696074887478,-0.00896462581669148,0.046847395367280914,-0.0119293990771437,0.07754793111171665,-0.03538074368357865
TSLP,0.10107136828863142,-0.01910468148396122,0.013700034606883115,,-0.024144475655867352,0.007913927464491667,0.035082563119819055,0.013300861249786826
OSM,-0.021828741339397714,-1.4195148510515065e-05,-0.024892621631272906,-0.023877754496547735,0.037224222311999663,0.06484070414500373,0.033290087456280336,0.04651055185998747
PRND,,,,0.1448898429589662,,,-0.02003772822750736,
SLPI,0.02442730125851808,0.043361943876518476,0.039747961269864476,-0.11358826672885035,-0.011664313104305858,0.029551684650135638,0.05976649858606477,-0.07393563617681066
AFDN,0.044716089703005675,0.024999584279136025,-0.05977500835729182,0.11221333263235761,0.0497707306317698,-0.013742932788999221,0.016304904924891808,0.0146127099961644
KISS1,-0.018393910341641413,,0.026961217614501782,,-0.020833284376731005,-0.015068497354378612,,
ULBP2,0.011640132895593883,0.036239766947543356,-0.0338630438902522,-0.06201032909778539,0.08453543887159125,0.03637052271572437,-0.012259753698475226,0.03556053842670272
ICAM4,-0.011446116144081211,,,-0.03580123274845358,,-0.013219642031233082,0.027106377780289126,-0.020323490814086933
TDGF1,,0.09100829897117368,,,,,,
ANGPTL1,0.003514428793513329,0.0685683187810376,,0.04270446706473348,0.06627035150962587,0.08798745633789283,-0.02718832877273328,-0.020539143933040613
LTBP1,-0.01760163630691508,-0.07139781816356225,0.11700148783540457,-0.040025738704068343,0.05922551229258206,0.04493731083055939,0.03434419402238786,0.011057451737162808
NTN4,0.023984299639667785,-0.06221092180179574,-0.01048686857564294,-0.05200302141017813,0.05651703142832566,-0.009320689876411726,0.012905362909660156,0.032850877330616896
APP,0.052656707637235046,0.04057749228798357,0.1221969255715391,-0.007095084692267117,0.010905177306113723,-0.012675738445034314,0.0072956688993493475,-0.002755455209400377
RIMS2,0.03561345145823029,-0.01280356127000167,-0.00921794699517878,,0.041152400830966385,-0.0016974117477633812,0.13118078058303162,-0.021418439842897936
WNT7A,-0.004792659220517316,0.021811718284172634,0.036623471268365446,0.01586697541842307,0.06428035713430394,0.0849152991170324,-0.022541680775341695,-0.009225706613928705
GAST,,,,,,-0.015068497627034385,0.05862476248712972,0.04088571781193013
GPI,0.08999148894884174,0.021588595041370097,-0.024404675761736386,0.019232706862672023,-0.06818364331388443,0.0029685116223389157,-0.01199301518956284,-0.02968597458702972
IL1B,-0.013485314130342622,-0.00673604966769723,-0.07944292445722975,-0.04850886564318158,-0.017899624777395998,0.03847406663752489,0.0356487567522873,0.03942391409088841
SFTPA2,,,,,0.12887765814495247,0.1105348083275779,,-0.017299400802773715
HAS2,0.003080883849256655,-0.017559019539110352,-0.10518196434061731,-0.06501937203437974,-0.0065124865183193055,-0.04995535143066289,0.016346626542356312,0.003317040770540613
IL11,-0.022097625712937077,0.0674774874608454,0.06594984618819173,0.07648799956154351,-0.025170540162623364,0.051898644476357815,0.00578270976231961,0.03885177397210799
SEMA4B,-0.05878520895956183,0.06895889643165778,-0.06208096592556907,-0.10165020928874056,0.024276504478968466,-0.0585310160502685,0.04699971702764382,0.0025930001382313715
FGF12,-0.007873235437473038,0.015195003921151933,-0.060819891235492925,-0.09925669662282059,0.029061919311397053,0.00158805472530722,0.07405123457768925,0.01717272912374886
CP,-0.03508334526655145,0.0010448746303664575,-0.04636177145432732,0.05395420177275008,-0.018082828693450827,0.02924205550063409,0.038324270749748875,-0.045466967345878656
NLGN3,-0.02043916007579071,-0.03200873221630783,-0.02842411657326787,0.0014676673114119698,-0.005272550674330339,-0.0364273761215078,0.01600983034237662,0.0683893720121879
GZMB,-0.014546752210687162,-0.03257553009818626,,,-0.02125400173326796,-0.0186797489011859,0.0022484930573805242,-0.049478521668577295
PROC,-0.027376248024090548,-0.016220673686211117,0.033029064519667584,0.06482918454812822,0.05950332150876229,-0.015917463773055217,-0.016757741976979275,-0.0064570673778462494
TNFSF11,,,,,-0.014015865434917896,-0.015917457657281656,0.033224417481741736,0.09320249024143128
AGT,-0.040133210195742196,0.0010011744610918033,0.02607788968119932,-0.059425727273405046,-0.012573467645070988,0.03740065262511861,0.04059801714693725,0.11352026612802003
PTHLH,0.014393544566247139,0.032857978005071974,-0.03875749907357536,-0.016516790514353282,0.055560248014400064,-0.0037994146608143695,0.05044943695343227,0.007525487395449967
COL1A1,-0.018488708834560368,0.005786018156850401,0.04477792007683923,-0.03808246899252646,0.049518201675331934,-0.014494119419142802,-0.02574226530590837,0.04008664629722611
LAMB2,0.03365071743653321,-0.00740787816939498,-0.04263936689393219,0.0032415837289091923,0.07047517569721791,0.06158820032442299,0.02800864617211967,0.03255981766449678
DSC2,-0.01393659892345877,-0.030942798772101102,0.04528831584872488,0.03579239135761877,0.04031740424947747,-0.030998730003835597,0.05303566835589223,-0.015212968686134037
WNT5B,0.039966681912058134,-0.037389156845135,-0.03030702818362095,0.06268043212109473,0.020204096658413384,-0.018731805060698655,-0.014378702257995521,-0.04224293533085522
LEFTY1,-0.03136488935828705,0.0005316353281102634,0.14660663078790181,-0.05105634613345335,-0.032596115931559345,-0.007638009165655609,-0.018777302948342605,0.010518573947585584
FGL1,-0.012453781992016496,0.05320010645017462,,,0.00023641462497562236,-0.021115669267665338,,-0.02259303895395535
CXCL5,-0.0114461148968097,-0.028178341282504703,-0.07657986394450196,,0.041514805407432374,0.08947723725934591,0.09270037580892139,-0.040911506645184816
S100A1,0.02272150741959908,0.01454662905819032,-0.00360748084041886,-0.005385161927588613,0.032791772334688135,-0.018816597425601368,0.03209821991717927,-0.005551311346947858
C4BPA,-0.022008144911120523,,,,,,-0.01540399464172311,
NPTX1,0.06191082607168079,0.04747404411534928,-0.03872796772242089,0.03153592970175309,0.023826132708800466,0.001491752627924426,,-0.07510666381937442
TGS1,0.004373106108245188,0.0515583859702752,-0.0017909408396203947,-0.09820228267922308,0.05355196751649461,-0.02428458785653608,0.011863043193557651,0.0011425627043335927
SST,0.03293606388050201,-0.046017475163126556,,,0.008756851184164565,0.07924790538623228,,-0.028459370900744897
IL34,0.05612711892437643,0.07126082055321332,0.035526206941585606,0.11104576646096023,-0.017572819875603236,0.04677031060704541,-0.012104832676511305,0.01283046087710766
DHH,,-0.019347044074860705,,,0.036256134570005275,-0.014595233548746936,0.013576621429863312,
XCL2,,,,,,,0.009292556181082615,-0.0205391300463566
TF,-0.017559792724351434,0.00441674311553582,0.10850418998153968,0.07718391723854383,-0.05401109459831871,-0.06353987308447029,-0.033481152004537836,-0.03802148228257536
IL33,-0.00992862102995265,0.001229365054481625,-0.009463882453839856,-0.019315705858727994,0.0016976927608904253,-0.029439170250225608,0.035957233210041586,-0.005553525638879247
RBP4,-0.010878209726484733,-0.017092831651175134,-0.04580194168636875,,0.012929530021359381,-0.011651658622229989,0.03231221841569165,-0.051254971902109786
CCL19,,-0.03794145481448147,,,,,0.056800906862613056,0.05301091032041267
CCL20,0.016105179621070935,-0.004478841241120793,-0.06579401296140783,0.034627220488711516,-0.05904583728310569,0.032893719928373116,0.03319619710096358,-0.015682748646037113
NAMPT,0.003731930927934997,-0.0324661083649158,-0.04794492363084598,-0.0020463758741214727,-0.07948671203154549,-0.0060170431929843825,0.028668903745641402,-0.03452406802978434
