,MGH258,UKF248,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
SHANK2,-0.019774015007457197,-0.025221428950187714,0.030942156724264862,0.03199117291697287,-0.04165334459312144,0.027404098741732878,0.0264630524877667,,,-0.06536469991670497,,,0.07616040503472392,0.04172498297275389,-0.021059071750983496,-0.026187516512853296,0.0193433891590927,-0.008164056024875044,-0.07922183521523106
LTF,,0.04373209638180662,-1.1551295665670613e-05,-0.025088897447482023,0.08335888406201081,0.020116751451222943,0.06329505949968783,,-0.11512952557962457,-0.05422662217536903,-0.022760656287639392,0.012468320694370533,0.02715173167071904,-0.04049813111896216,0.07958346096847971,0.13095246094800939,-0.10815955098564808,-0.06435972584101267,-0.019615908331770866
PYY,,,,,,-0.01277335357465853,,-0.016960452260630955,,,,,-0.02475304209959642,-0.0008482558153700882,,,0.02214855883515285,-0.03468471832211725,
PENK,0.0378268739994654,-0.03090543885185854,0.08462891230606785,0.020221137867618755,0.020029307761232438,-0.006587424973944573,0.06257324513859172,,0.023232354761293598,,,,,,-0.02471974482384822,0.04721170341552619,-0.03242293041468317,-0.02289208911040075,-0.034507292898326804
CTF1,-0.02436246552728317,-0.001322406462104673,-0.024732221813189393,-0.020796477710981785,0.05186154731094512,0.007604470489843747,0.09312720617978737,-0.0022801510055501565,0.09969902310188447,-0.027603333443336996,0.00882305401559478,0.05422137893373715,-0.009833479394621146,0.025447564689451096,-0.06703109327702662,0.01220674539183012,-0.0255381586295033,-0.03209371027553573,-0.06873231364490388
COL3A1,-0.03963275151433339,0.11923040202799054,0.015708225838125364,0.004212069118401935,0.14135226183291613,-0.001649095487514579,0.02951957872458502,0.07053127458833267,0.22574926876112839,0.27911026642005954,0.09934286405031316,0.1692625042225972,0.09755808266225921,0.018500208178289977,0.07233392553079544,-0.001128919030616283,0.17772331856566354,0.06872634944745025,0.09066957435520824
S100A10,0.04262557418530249,-0.07298505362719104,-0.03057209718700742,-0.006483252193854919,0.0598636030485075,9.03215762330788e-05,0.056297931543847615,-0.0042894110183677656,-0.0884816703763074,-0.22493059183397995,-0.1431808049292588,0.07494024824783095,-0.04674102675143785,-0.09978230658024353,-0.13922082484484305,0.008511071856063519,-0.08635798757192867,-0.12821929938524368,0.13488226984544288
FGF13,-0.025591442255280185,-0.040142598595591474,0.018675537162809307,-0.00041583819021548873,-0.021142990484207286,-0.006927709630816107,-0.007388398253617007,-0.021251019700455346,-0.014973939260127305,,,,-0.03170032829776182,0.053114481992227174,-0.01960070694867239,-0.04611286731866061,0.13932775163896327,0.004626835052980623,-0.014287317238561852
SEMA4A,-0.028099570652860176,-0.03808178495372591,0.02449566030595414,0.020082478412145045,-0.014323435823458037,0.0025424781779127296,0.08747504854519943,-0.04175532757411382,-0.0681151187177597,-0.1072716645010759,0.013274892434140134,0.003338008230868419,0.04996417280366447,-0.020416484790065928,0.06060353779136704,0.10535535648475453,0.03956286599388658,0.01085878657927782,-0.08571375047905849
EFNA4,-0.006374821279223836,0.06226569067833311,-0.03396125736093982,0.013370579497470801,0.02609801481237652,0.026661058564361337,0.025368910746301026,0.06115187404100075,0.04928572208926462,-0.08915078142027295,0.02281552092069848,0.0567096840678912,0.051238713399855106,-0.02260326171671007,0.006144117613124537,0.013827416521902338,0.07248468001742844,-0.025418084611036593,-0.05356658654334431
HSPA8,-0.05439307833271537,0.06668736406491235,0.04859702968924185,0.06283547831973695,0.09690785086525237,-0.05574777399605499,-0.05447731316112377,0.025411698025994734,0.04701904025835136,0.17517248256071988,0.0792062959864903,0.0615857448010433,0.05389656859847174,0.01024337572529398,0.026852930370769072,-0.011712840397575055,-0.09324881908584794,-0.024267426314555023,-0.01923155577674935
NPB,0.018604675602654056,-0.01328937461466338,,-0.024105933413376798,,-0.015235461503763177,0.014133920105907112,,0.11613430841639767,-0.05681987243671766,0.03784681621400277,-0.004765610459572601,-0.000523733618096285,0.00010850858165759457,0.07515677657929025,-0.043440966478232784,0.013783964968424154,-0.015607346342174708,-0.06708059278740208
ULBP1,,-0.02787701371433667,0.020973469210828044,0.047447884640934246,-0.02328412740354213,-0.015668174260279215,,0.08645913674369579,,-0.07629312787129129,-0.03920534509067846,,0.05246437310371328,-0.017477898007695353,,,-0.006698456921861194,-0.08122800188832957,
SEMA3E,0.017356942027573638,-0.03601252199892284,-0.06366520300985913,-0.027988327947398348,0.07763646150367669,0.04300064398367058,0.01816857116413703,0.0385118821343258,-0.029598713273529597,0.040783745775802564,-0.04413870438489749,-0.038185989253553994,-0.016376027804766782,0.03886792850237927,0.055700643440812506,0.06277873925824848,-0.09538461288914372,0.025346302775306355,-0.02010622557373907
FGF3,,,,,,,,,,,,,0.024343395495978793,0.03513403874858052,,,,,
ADAM9,-0.060600509597456824,0.03345509402862959,0.040322717005762655,-0.02893514573223667,0.07417163854057032,0.06130598062593983,0.06720506028336425,0.008836922309272395,0.08273407860841438,-0.007592895333846316,-0.03582313331961703,-0.0006243252809234966,-0.025096437413164092,-0.07149558818474623,0.12015343403234474,-0.04115100577569323,-0.1028014326982979,-0.07890086225068844,-0.016386319949611816
ASIP,0.06606031569304073,,-0.017574965201611496,,,-0.014054130807785496,-0.0382005793553517,-0.04399730554761636,0.07814550085873181,-0.06362484413899679,0.018534133898584826,-0.019783274337371568,0.015885167601248678,-0.009663574868346007,0.027502529368944185,-0.01648702518024229,-0.002207185382183791,-0.02730083453197432,
IBSP,,0.07490516238724441,0.026687711546467967,0.040718178903273596,0.06796536145676847,,0.04115628379121763,0.010745076135951622,0.22829544291874918,0.24671682469190825,-0.027044305955582923,0.05041072100095383,-0.006946783560436911,-0.04817685521003915,0.015919131562028798,,0.1471358981406373,0.026368963799154127,
MMP12,,-0.013497659599098594,,,,,,0.08269000159650165,,,,,,,,,,,
FAT4,0.03747042144137113,-0.03625639167058451,-0.024400064944681985,0.006526609115143576,0.02280252260852887,-0.020759715736678813,0.14284218314583175,0.039310822242786515,0.019636355484445152,-0.02599103452581598,-0.01967112279919949,0.0036464530141160838,0.024358588461462067,0.002097966551084228,0.06273607225023066,0.03193892448728817,0.08263523144477272,-0.038443548690165065,0.022090512880141043
MDK,0.01602409947991746,0.08257447256722013,0.0486938513903366,-0.0068502765629158266,0.12843019325693136,-0.00702424999076318,0.05625728246756344,-0.02611101778191281,-0.08296773271226267,0.20387851946396582,0.09982187223024933,0.07704686574927444,-0.013412317081170286,-0.009817097220991354,0.011941454559194488,-0.044325804519153994,-0.024671739341304223,-0.10559618258682767,0.042682653332933564
BMP5,,,,,,,,,0.019887715864606755,,,,0.03926903229201914,-0.04421655291170332,,,0.00016417437065935838,0.04887780539535253,
CAMP,,,-0.01721533731892774,,,,,,,,,,-0.024808747402474542,0.06429203858026562,,,0.08650046165555601,0.005624787084356285,
HSPA1A,0.057317242932928,-0.04006641936665506,-0.023235861856675977,0.07851132766651829,0.04689794248779259,0.010446930751843237,0.04724901336627837,-0.01140312684536452,0.07331753909244229,-0.19728768372297112,-0.02633313077564425,0.027382244888735037,-0.023884369848980645,-0.05526573808714782,-0.10927802831412446,-0.059750221269673824,-0.020432503587616384,-0.07871555157386029,-0.010513690904129498
SOST,,-0.02090761058879245,,,,,,,,,-0.046185835053403325,,,,,,,,
SEMA3F,0.07641241322851879,0.14264327915451452,0.09466731191794338,0.0775562476506977,0.1008378644760404,0.04689107994843638,-0.012951370161593034,0.0006531904265105915,0.18081233032697716,0.19881018296391065,0.10659979100759379,0.1227285642729062,0.0918883470825436,0.002225675478565912,0.018132214267594638,,0.17521678268495902,0.0835659948625399,
ARF6,0.02491622546575006,0.04915501963017533,-0.011931686158745966,-0.04023558210740272,0.06312498198832282,-0.008050036704537768,0.03449991976233947,-0.027718258893311656,0.22706099111080302,0.018073322638425586,-0.011112517135433509,-0.01474312483873112,-0.0038348143871455346,-0.02267527061551039,-0.0039890143279486005,0.03792219594403072,0.04398551944004326,-0.006528697598964456,-0.004729998007822873
IL6,-0.02265567017086135,-0.03533320013335889,0.0720206788162222,-0.023086395721651297,-0.005485465958896654,0.038301541850284206,-0.010112730163630878,-0.04822487008868357,0.16178393596121207,0.025077986269480473,0.04954246211912772,,-0.01835641229656774,0.032070655509978487,,0.008525595652787174,0.032018239544695314,-0.08495706989944982,
CALM1,0.060278468821266154,-0.0054465029273478,0.048898583452606295,0.007134485831149744,-0.093062059327263,0.009980575507204825,-0.014882746968915372,0.02503826859393574,0.13256966751912277,0.1542306595074882,0.03545199428608323,0.018767041344054578,0.03855721235675496,0.0039759291736124166,0.006466126475144308,0.07976184285481468,0.05826801859781638,0.09224845938890332,0.004476199964187822
VIP,,0.0086876645122435,0.14087133587629705,0.022143920819051383,-0.03337637587897607,0.0193844742211933,-0.020309747636550878,,0.047431626924533433,,,,,,,-0.043598689499105794,0.12287224971078638,-0.017406669302093038,-0.01037603915196123
NMB,0.0003340159723767632,0.0027476967437892637,-0.05290571621901737,0.019461216260399084,0.06979939116550485,0.030942490526147434,0.025415277502535603,0.049434813611709524,0.06850556640090687,-0.11722771463242801,-0.061787663231731994,0.01067469710300985,-0.003508056844645701,0.07012187724445752,-0.016455906992278925,-0.034309462257530544,-0.06131927250347975,-0.0871182260361035,-0.035780404790459304
CCL26,0.04634466683900097,-0.0006520574459298722,0.05819031513948358,-0.01557847188361438,0.05185979337049356,-0.009484823644045274,,-0.042311300672368185,0.05385722270370249,-0.06378107450699481,-0.05392768618744013,-0.020523379764259633,0.010669502466775109,0.029974733766934356,0.06374918336443641,,0.1367767874569028,-0.0032450557984657178,
FBLN1,-0.05308211487098517,0.08470664065857979,-0.0054206933533205905,0.04259938994328118,0.06453272156000801,-0.026332400844534525,0.04078301440757298,0.021875506840994863,0.16162159622446612,0.18824122714414815,-0.043402762215093364,-0.02500216781786154,0.0321504845399539,0.04179934138968004,0.044759044531058216,-0.04543283003862456,-0.012068416624274679,0.042199218443613455,-0.06016859938632973
SAA1,-0.01887753702248477,-0.014890291093642535,-0.011321969951344796,,-0.0011383827574151083,-0.025649103136988437,0.021510873714421317,0.017218855840912935,0.060940528006598785,-0.10599578467050032,0.0030781970439955884,0.01047919294805452,-0.035444145782739384,-0.04623083120243933,-0.0564372899082439,,0.006308489370292478,-0.050763176328150805,
MICB,0.028802031719738972,-0.03799863411227014,0.003210635229632858,-0.026039484080361473,0.19976084293706134,0.015483158959718635,-0.013458993212986737,0.05166330040626363,0.044315590012748034,-0.08996579213517758,0.046670587525571926,0.038152125887104864,-0.046217060437883165,-0.03346078328750958,-0.012653918894012628,,0.09090421359395132,-0.024969603227098937,-0.04355587547605395
MMP13,,0.005321148147010397,,-0.014701670457571437,,,,-0.021790690898042444,0.14396056521736325,,-0.03430922530256076,0.02151494976203675,,,,,0.1817504106062641,,
F13A1,-0.025937842311433763,0.0036206096012030365,0.033683865752164185,-0.010308788857202614,-0.038748747154100434,-0.0015227996449640024,0.007955193739340848,0.007859344220452863,-0.029875001969336335,-0.13789930769590097,,-0.001207028419221814,-0.06871592397425338,-0.07474323547872666,0.004096579743202239,,0.013198725046350479,0.030807395081604943,0.17311876091204786
CXCL11,-0.0061152813668794775,-0.006112270750303541,-0.015964187350822712,-0.0230863973406735,0.0332173016862277,0.05626289434650887,-0.017003788063280723,,,-0.04852646299685373,-0.025668515955828284,,,,,,0.06196264165368721,0.064999800564774,
COL5A2,-0.010152194620553445,0.08811046232992267,0.03493111163397915,0.03532890630386529,0.110368185973758,0.06634065962161409,0.07337446846547775,0.03341513489470769,0.19221761245424787,0.17669282354187862,0.052779935949902455,0.07955515172483757,0.09697295685191783,-0.06508127798095209,0.037531174382638505,-0.005963141029056945,0.18772183115687882,0.0021612045672853835,0.07670599409864752
EFNA5,-0.03572685351984109,-0.024650184347294025,0.05364091089987589,0.026216089660748468,-0.055712289774128655,0.005803103153366996,0.006117922289688804,0.03639553380302915,0.04020634036189634,-0.07511823493863995,-0.02468376873798086,-0.027305101840648622,-0.025186568036073095,-0.028480703872096235,0.035570980795153355,0.051641920402939905,0.012353889392586607,0.004005851852175775,-0.09868018305585075
AREG,,0.08569183955691403,0.008501517648095697,,-0.004109215383581421,0.02097247872732049,0.04096523241875538,0.040065820642362256,,,,,-0.009047161251878466,0.051836018239186425,0.06969202189977496,0.01707494664443077,0.05644961909998951,0.09034472105719722,
EDIL3,0.0020466747454322494,0.00018428765404430466,0.05706129455776963,-0.026452095560539186,-0.1036244615661725,-0.021707988022400555,-0.0023623504382854115,0.010628362051736045,0.01620219996160941,0.17739714682252009,-0.031328710784018866,-0.08615500984728931,0.08204658822987744,0.002503921981321152,-0.0533994232096024,-0.025208539813793177,0.10072213485050456,0.06261358750128417,0.05452149703379551
CD86,0.03871410214364913,0.008167729321958138,-0.05811767053780654,0.0036664271577346455,0.08775964579760911,0.0302650867815689,0.027156630863643613,0.07517826203054173,0.06084435450181245,-0.030343414034949463,-0.06683142638856458,-0.013226682386220637,-0.01480893815542323,-0.025962846441156286,0.04759369942214028,0.06830503078217719,0.036916773135947344,-0.010799170124427283,-0.058914019932760846
AHSG,,,-0.018616496515254984,,,,,,-0.05984602038247203,0.052947986128729155,,,,-0.01728343569051152,,,,,
WNT9B,,,,,,-0.011243784223832437,,,,,,,,,,,,,
HRAS,0.04263966634386881,0.007576531531511916,-0.02743058284699925,-0.03730125596959606,-0.06532583906217296,-0.055071382417414334,0.046048782232746104,0.010095417525308256,0.027742841679137268,-0.0026133515276411945,-0.02495411449580423,-0.0844928659308938,-0.003996008218133691,0.03632698369150849,-0.035895685582680414,-0.06529394346615618,0.01678163131119313,-0.043500559822739315,-0.0779911626346711
C1QTNF5,0.0423074770532962,,,,,,,,,-0.045820815618451964,-0.050959120713130523,0.03036481479107861,0.05652122256613836,-0.0013146204889632341,0.011775470858726222,-0.051241615970828075,0.08514100199186211,0.03276067235442186,
RLN1,-0.01720534879020468,-0.013905291068649326,,,0.1394024333902168,,,,,-0.04778204738785852,,,-0.01896814650231226,-0.01932275300321856,-0.018988139660766866,,0.09428440909763257,,
COL4A1,0.08220795989095103,0.12523183061467877,-0.023676805170285677,0.06706131282702965,0.1222897545274323,0.09034658517169337,0.023465953173912465,-0.08245288762947889,0.29717699234034456,0.2579197952454264,0.1261067149861838,0.20735504318813633,0.09684659835132448,0.08011472612260732,0.10141692724557158,-0.0011889264897130677,0.21363786050180975,0.12593834058024972,-0.08145299524378079
CCL3,-0.026852428269396263,0.1249773513652333,-0.05677486840895678,-0.006535357183900326,0.06409520550736829,-0.038891308696969544,0.0601177597464858,0.0628720837126974,0.018476053559972578,0.07550905058545457,0.1022292028402703,-0.012412369951412738,0.027395492281996756,0.0446434629664639,0.01061638163817962,0.04382547189801518,0.005077792494985587,0.08292115436570903,0.0743071744981588
BGN,0.005501339621387076,0.0971565930234112,-0.055627777067000554,0.05854901251017439,0.10435048970751763,0.0019475268281760516,0.026765554883569007,-0.08447834064863476,0.23548341148199287,0.2899992810121723,0.10033554631079272,0.18821687779809473,0.08960452790079958,0.04826536285978503,0.04243385047062246,-0.014600907244806111,0.2094889942167798,0.11879081771766374,0.03360820268647539
RETN,,0.0180994699811831,-0.003558024349708531,,,,0.06717777078581408,-0.016706049495979272,0.0840109349685339,-0.008589918541307555,0.13272888462044538,,-0.03137672380348863,0.006137706195951902,,,0.07858146470564542,-0.035997176013382724,
S100A9,0.00425444406071359,-0.06232483825513253,-0.002035706478166396,0.008620690871740956,0.07502557704868669,0.032050605723108354,0.03498599059839126,0.007901441807101853,0.12257881358295974,-0.14472441492339844,0.018060365460828752,-0.02706563540773394,-0.03365858754888941,-0.04558394447781417,0.02218105182375749,-0.06734837858802728,-0.016570986729898395,-0.04975534962026093,0.07770256657889678
HCRT,-0.059222845071794206,,-0.044299496122098825,0.018765794783736925,-0.008171750217841106,0.128591134995306,-0.031906175835363676,,0.08521298215452656,0.057623324109442334,-0.059034638485535945,0.056514068697828636,0.026137950872150446,0.027819908917006204,0.040748447516233854,0.024063853578280073,0.000983536976059822,-0.023816587866562863,-0.03456799472054396
FADD,-0.005184738649747688,0.004587877840417893,-0.053781534657486064,-0.0331668690214872,0.034463341275483936,0.021272949304326,-0.015032964085468602,0.04986516876034105,0.1150060920945775,0.001631060878695077,0.09058774650806051,0.08846560730003496,0.01534405420994193,0.023988136117501,0.01587054644553195,-0.0859250143794052,0.025879898413201895,-0.07353157747599966,-0.005708355459865976
ACTR2,0.019920199744474034,0.06460496269056161,-0.031091194425140665,-0.0075485188162300685,0.023067159520355075,0.0076078454931244,-0.003661381394882704,0.03497572742558023,-0.040567914951832075,0.05356785858614564,0.10116452971245912,0.05939936427021036,-0.010020939308288438,-0.03759770497851354,0.04718961455775184,-0.10117555781001221,0.11104963395219046,0.10664133684788724,0.03129383112856382
BMP2,0.010940853941815279,-0.015433813610152456,-0.05409087173951252,0.014538830366269075,0.01940529530382074,-0.004266464570684691,-0.021396367571938354,0.10011592204383137,-0.02743162098970947,0.06957253918630286,-0.04133981050478528,0.11590074988248579,0.11760769231840486,0.04869162007049318,-0.04942706053154734,-0.02808643357301015,0.06653338363449247,-0.08281395487294915,-0.03448983492902707
PDYN,,-0.04364903777763447,0.03979647644104984,0.022283213559153713,-0.061291146619366514,-0.015476267519979504,-0.01080539293917338,,,,,,0.027215274117953363,-0.02001689784284671,,5.2553891155001846e-05,,0.022025775773147002,-0.06071010363965873
CD55,-0.03548238797574071,0.0017219432274614278,0.08400278862446356,0.07486842217291773,-0.013485114126723555,-0.05973498161932977,-0.018677804402463683,-0.015196546241809586,0.11063302835872675,0.11790601568077884,0.03946077405465328,0.013229953469599702,0.00500934708711696,-0.014618473729761794,0.02527172146259431,-0.03429359280320895,0.14221762980294952,0.08902736433467934,0.054985620529608405
OSTN,,,-0.013296214162287346,,-0.019879513816969945,0.03224711355257738,,,,,,,,,-0.019600704360692327,,,0.10230766595792244,
PDX1,,,,0.04656011587789674,,-0.01442703098694345,,,,,,,-0.028559579248434205,-0.001976953589458201,,,,,
CD6,-0.028099571310636517,-0.001776288259649956,-0.016725053868238453,0.06973143919033833,0.1414160964586161,0.009304381389250058,-0.02081769181090157,-0.0015463320454026763,0.0687939200939997,0.04580418774936262,-0.06524960333662076,0.027693297725097914,0.0536713378049097,,-0.025203039679993926,,0.12631933962641442,0.03396274963160043,
IL16,0.09259396998297782,-0.027050389227682117,0.0444930489678785,-0.02942981758446526,0.02259360535579363,0.022648494710238304,0.01604963166606447,0.03356942288057338,-0.043586265308935196,0.0007296179613322845,0.012719025715873437,0.07976261571599362,0.1073376773388702,0.012550222397098389,0.009660499491120028,,0.06495938819937618,-0.021746806728975877,0.09172415213971219
LAMA5,0.033973202920215904,0.03857356957320484,-0.05976519915350648,0.02016230941096974,0.03545005726830774,0.053109310264321,-0.020455750458661427,0.0014517657321194374,0.1599987541671712,0.06497874154175233,-0.05683581488816172,0.10492699820697723,-0.04420423960437146,-0.04145813906163221,0.031068175696644513,-0.06947594652840265,0.07699905040380742,-0.00035723471403054926,0.07759758199080971
RGMB,0.016451755937869954,-0.014246525296015361,0.014363713897275083,-0.04237242948648999,0.07544349560874472,-0.011205779365226558,0.06843005438741268,0.08736820920416265,0.011447994421100302,-0.017993676554056648,0.013572410103032048,0.031325606340876035,0.02552052507157117,-0.011830720808316311,-0.02721826298374276,0.047984823681652446,-0.015356441944341818,-0.008138230062907167,0.017407230577041268
INSL5,0.09437472084612068,,-0.011839633744923325,,0.04798654453127216,-0.017223107755604823,,,0.02634808142844389,,0.04736566791712678,0.008660656175359653,,,,,0.031618592100669224,,
IL12A,-0.018700713244034353,-0.02306606824280057,-0.01906317716771394,-0.00862299178948299,0.06342795772802937,0.027344275655934554,-0.01700379741512246,,0.08621184815887643,0.048332260346402686,-0.041850275554993766,,-0.017259367513996562,0.13526966736325316,0.020238815504891303,0.01514350464496475,0.0030274675741665965,-0.04303019645379492,0.022097397573131672
S100A8,-0.010097706097254789,-0.03233184482676091,0.007038410588730963,-0.027387010158099873,0.03895141835731969,0.0386370557231792,0.06183229918475332,-0.04781090054339495,0.05213948069938798,-0.14573627642499476,0.0017147082263750948,-0.05697154181610998,-0.02414130390051743,-0.04613545016322739,0.01039564881051759,0.024963333862513856,-0.028385991295023724,-0.022018054785522292,0.07264790124674074
TAC3,,-0.040432530991228975,0.01332872941427264,0.01048030355426278,0.009868928423869277,-0.0037840072099905807,-0.053512642916617774,,,,,,0.06060696963704789,0.006910727504605644,,-0.013581691209160278,0.06402775805916214,-0.0420440518890847,-0.029778543437971285
TAC4,,0.021654930477012155,,-0.0188780879062938,0.004267635966562668,,,,,,-0.06408795259416243,0.04114777380917832,,,,,,,
MFAP5,-0.026450091862768747,-0.014688148716052547,,,,,-0.02019248635817124,-0.02779399140683172,-0.029628660172634245,,-0.03599535336502416,-0.018185584865324875,0.0006818098194039694,0.025423440973931344,0.04679846203272447,-0.03292264414006091,0.03500143687576602,-0.05889121280653919,
CXCL16,-0.028664244454781915,-0.01175076142209459,-0.06379902110453245,0.03871694906096978,0.0374483324225152,0.026467403754143477,0.033651284507656,0.009267828601661823,-0.020822986436634893,0.00043523378665517566,0.021058773373065325,-0.048650835478412355,0.038561137508561244,0.029250232650051493,0.05078352165445766,0.020389702542455708,-0.04276016521215549,-0.039943592027258855,0.03502473876772358
AGRN,-0.018254087484876776,0.13711451202944117,-0.05979038171868501,-0.0011013639993839093,0.10383270010098818,0.07886390339804203,0.07971198665984634,-0.03673055132182942,0.23344222692596142,0.25357712279509126,0.1706784390490032,0.21270750067831312,0.06486184984375952,0.08694397257091395,0.08610698279967571,-0.003607612927577428,0.18711182259945885,0.0667383219329496,0.00860688540885687
COL4A6,-0.023040678074242853,-0.018743060994596168,-0.04154067520194827,,-0.020578142510124627,-0.017301494455053558,,,0.0526000317616483,-0.01116538604154787,-0.0710305524916068,0.03996714052240979,0.06510035884938374,0.021889525224698853,0.01567359250426647,0.0013807878302512855,0.02493041177238762,-0.02932305235581646,
FST,,0.03092642477839167,0.018428094209464046,0.004936637993611375,0.012205286198600224,0.03079642399153912,-0.0248010555839,0.09195546242776396,0.1671688345404956,0.09841696774921632,-0.08843060658467648,0.01856995582644293,0.015356333273424979,0.08238645366708515,0.10908505451617502,-0.03155880454325785,0.007643021326739952,-0.05224024871225209,
MEGF10,-0.054658923126541276,0.03732089409705485,-0.016831072487877057,-0.0037703093987707186,-0.03092018744282389,-0.00844979663671191,0.0685327895809709,0.018096061679634984,-0.015647258943567017,-0.015836829944918217,0.02657280214431282,0.005860035144986076,0.049766321341485086,0.06218130892600957,0.022525087521747325,-0.00912084973604902,-0.0437906881298598,0.027509633642688082,0.03275476581359925
C1QB,-0.03150596564164568,0.04221348402815598,-0.004114095265236668,0.006355319787433148,0.07244771239258906,0.07116511888968241,0.048665535499639326,-0.04766269105505341,0.013443768821552718,0.07078033196631132,0.13214099146969482,0.03851837960858847,0.044986990340202135,0.051593878262722395,0.015574388047959364,0.0884727587295959,-0.026008702365766974,0.07373528723840225,0.0396872359106842
HLA-B,-0.059850518451812475,0.009224123633419616,-0.008687857205941877,-0.0010888682111130812,0.07296374777607749,-0.010230824188827507,0.060145744860453904,-0.007576987973344219,0.09287786167931648,-0.041582764745077126,0.03234258432084595,0.07298495033389837,-0.01141525457435794,-0.02545315901843875,0.09022462984115134,0.05199196723894045,0.16707454647986456,0.029486005944451388,-0.08644889597543898
PDGFA,-0.04367666225378317,0.0503770004053829,-0.025985988986339102,-0.014126498163591945,-0.011245160069212425,0.016131399075949356,-0.07794896764667356,-0.029699321507208675,-0.030789337231950792,0.05069762889154855,-0.03635191796103526,0.053714648373723965,0.0727381136008969,-0.06446305450007951,-0.03662296314593315,-0.0496116588897343,0.15780536212395457,0.031217631107696958,0.019002555469782634
LAMA3,,-0.024844049778631458,0.12410343765868766,-0.03179317719097583,0.00941046244510761,0.004202157106494631,-0.024446189040148624,0.06314995779207384,,,0.1294444894628542,0.015179988724248469,,0.038725062248540824,-0.02216148206849504,,0.02990727860205699,0.009882575995097273,
DKK1,-0.017205353077325965,-0.026115640351133736,-0.03880428458967662,0.07906733601463684,-0.014001898522716657,0.024034025132039283,0.03672238731281695,,0.10662315386054964,-0.10872460470070679,-0.049122112332329555,0.06696453958003726,0.014342931990491333,-0.020989575259189115,0.18396108269418518,,0.03210021080704487,-0.05063727054325505,0.08811392164849098
INHBA,-0.021463662534486866,-0.025006285088843585,-0.02819157737528439,-0.02368454740638415,-0.03947410973999923,0.014222087831118564,0.049073122024735835,0.01607153072371693,0.07422544091268639,0.07300572834538642,0.008078151762846807,0.03144498551110426,0.0034759678211908145,0.038337113288092445,-0.04391708881502787,-0.05084683154168097,0.08628259538893264,0.06395887651916024,0.10547461977598217
LEP,,,,,,,,,,,,,,,,,-0.010103734414950428,,
IL7,0.04910359026601299,-0.015732934206579383,0.03952664591028885,,0.11142644067160305,-0.021289310324744057,-0.018201424336658747,-0.027401416603970358,0.08408539292152493,,-0.03205330881602726,0.004104180097824402,-0.035660116104452425,-0.029023547572088935,-0.020775020902342938,,-0.036603254166384325,-0.03615788222929194,
FABP5,-0.001346324342896025,-3.264296129159255e-05,-0.04025904058199294,0.013124153996449414,0.08599328469267566,-0.012364620803977043,0.05969656035378284,-0.03328655558116921,0.006374600722822438,0.13402763709908577,0.06043189572461732,-0.011867630893976168,0.011946011234982668,-0.005130012834329539,0.022390191117186525,-0.025219509908865213,-0.08896130551623642,-0.11347129457475598,0.09174568206561035
CCL4,-0.021600295938870893,0.08265816956584669,-0.04771671831226284,0.007918309442043369,0.03628790252144304,-0.02852382560463389,0.080501913114782,-0.0340751762491783,-0.00801095698250646,-0.028980124274702247,0.0402984300595293,-0.02397793403042927,0.026559467203484025,0.036477508659357484,-0.03582438245484995,0.10810231438292905,-0.009139750807172999,0.04127829499665144,0.11482427341883612
FBN1,-0.01830677092716423,0.0910385832720774,0.010520482213883253,0.06609201649876287,0.03479842461227265,0.053894835134132894,-0.022454211979502765,0.004371627169831384,0.11210847671541135,0.11225711281792623,0.09357443634044409,0.0999335108984943,-0.01906528155451824,0.009306833534495955,0.025595821959927715,-0.052557364389720744,0.14611135681716428,-0.03614967662762339,-0.07048628374814793
TCTN1,0.08339247490255472,0.06656165349795433,0.04993966412532941,-0.03464977117862883,0.07107363442300346,-0.009673232905955889,0.037712994108531406,0.08839971379764575,0.03354085551012155,-0.09789127068173131,0.11257077888420122,-0.002391982477066173,-0.027723581400994075,0.028180092199738858,0.06988563330228642,-0.011833023872581026,-0.04263358279884369,-0.07228114640021273,-0.07610816850419024
NCR3LG1,-0.0204225767386194,,,,,,,,,,,,-0.0017603549586749372,0.08679801658577241,-0.0207750319331555,,,0.007252705850788225,
BMP7,-0.002764122393091942,-0.04530932461004593,-0.03338665067739794,0.0586076015642497,0.07132478836751409,0.004562341131599247,-0.03645532784013167,-0.03550351492307651,0.054546610296864195,-0.021933435374258105,-0.09761029164375651,-0.08672724904150408,-0.007055665653310337,0.01090298874095425,-0.01089343704093908,-0.052903158456254346,-0.07528672542127342,-0.021750492786297808,0.017173813636359576
NLGN2,-0.015874980231399077,0.006684683801176641,-0.0856470573539328,0.023772233892675913,0.01590443304351089,0.019523712013143717,0.03075763898841719,0.03341761402191261,-0.05861843308159701,0.06709210916086587,0.06875536436558823,0.002905612075933301,-0.040411759794848914,0.02005412634907331,-0.04236902091441458,-0.0034743726964494913,-0.010170732306724337,-0.10277939354406593,0.008989577470287674
CCL25,0.06693338346371223,0.1390837070785153,,,0.041960378601174034,,,,0.0867302406504577,-0.006383808449605138,,,-0.02825584027651031,-0.003240246551333701,,,0.005063738985885565,-0.04409913972860862,
