,UKF255,UKF259,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
COL4A1,0.12013663501336189,-0.1121812598166725,0.1772663971147716,-0.012513110552108728,0.06739158105573616,0.08258931015972704,0.0068641080861589375,0.15980989716964902,0.09947290551289831
CCL3,0.21018819331056496,-0.059955495976546015,0.12334786647294144,0.0483108836253146,0.05478864363919589,-0.020817841202274638,0.0199646600155101,-0.11106676927143523,-0.06555031601341857
BGN,0.0730501216643078,-0.04192602896710162,0.04379745920381933,0.03013110167878036,0.08700671211805668,0.04445223980649844,0.13893003478248603,0.24235222411889332,0.0929242845361797
RETN,-0.0187743534158014,0.14373690400143305,-0.037346037477875495,0.13566408111391345,-0.01860640765686066,-0.016784395358176066,,0.07445196644043998,0.17292428750448555
S100A9,0.013870307452444327,0.07101193607540464,0.15842774840752014,0.12235416940874827,0.10225071562377495,-0.0022414527053693525,0.011216247151081965,0.051176189605604494,0.03010060837626352
HCRT,0.08777892129476829,-0.01568004066776603,-0.014113389512839945,0.023760320561112217,0.024205986693600228,-0.0021884135928367772,-0.009453655411911531,-0.03843971817585132,-0.007316793255239487
FADD,0.012348307495872726,-0.0024872902918665098,-0.032074983207705014,-0.003403987321059365,0.043622994864372266,0.07911675314165877,-0.05325867764916749,0.07493695864508772,-0.026137943946042262
ACTR2,-0.03867340558765882,-0.0832265946227386,-0.04890418336096641,0.02277666506293838,0.07688823701310689,0.02269376962172573,-0.010828935623616698,0.14400628369044383,0.054781334091371287
BMP2,0.006388748292200221,0.11638179581702301,0.020624049695602577,0.030599918684731248,0.012177977554038898,0.05536955031989956,-0.026910415038162955,0.14497653488904366,0.16824180875331007
PDYN,-0.035109405250777374,-0.04577267370663078,-0.005028203666335563,-0.03138599190329131,-0.02817906077975413,0.011353468993480905,-0.05015147413952866,,0.003331801009667707
CD55,0.10065665962811769,0.0014422819403568641,0.05903756195642757,0.017395736316282117,0.04260450784460756,-0.05608062051609774,0.02407856692725468,0.1381052819464686,0.09310657442870288
OSTN,-0.02096892054770883,-0.02135729240661032,,,,,,,0.09232720966331874
PDX1,,,,0.05873159507361099,-0.04120570386288578,-0.00950881243228803,,,
CD6,,-0.021113134483761228,-0.026455934925638882,-0.026379407235824073,,-0.01870705290889744,,0.11553702022113078,0.04969568876345348
IL16,-0.01659082758553165,-0.024753470652893343,0.013644196840436374,0.03836717624371202,0.035594714091475486,-0.040477571844703,,0.06214023068027864,0.049157638271005784
LAMA5,-0.0482412461177477,-0.05899588038983288,0.028358899416804587,0.13236834337874986,-0.0005621429860897443,-0.009955171801542945,0.05036168283752268,0.06669950484225727,0.09532520367522931
RGMB,-0.04815642095498196,0.023207646679698265,-0.08470836111670864,-0.03762442093628079,-0.01648865389900155,0.009924479199903826,0.038811312598983023,0.03893902717640153,0.06587710125499831
INSL5,,-0.017678836722090127,,,,,,-0.04576887115801458,
IL12A,,0.04751965440415665,-0.021609089133870902,-0.04006970807498651,-0.0018722026550560989,-0.015324751961262503,0.07013457369583695,-0.031620337381524255,0.09830478178385332
S100A8,-0.013930135745643727,0.046254934981865,0.1727218934752056,0.09666649652656735,0.06894038406179857,-0.014124765124350968,-0.05301923513924458,0.06723624285961469,0.004942364809216761
TAC3,-0.02526879714314289,-0.021997087186029343,-0.05850022609184697,-0.006850510422881749,0.029711862013701587,-0.0255212816157132,-0.055319312590274554,-0.004249103777702278,-0.006712272998093634
TAC4,-0.01181514824662257,-0.019940007835267195,,,,,,,
MFAP5,,,0.016436026540165388,-0.06400418950975285,0.023035415802975245,0.052646568725279765,-0.021887895255624627,0.11275252365725529,0.06645419947666285
CXCL16,0.029414225381466628,-0.0857997859010096,0.02916725845791949,-0.0024633621856222105,-0.019144698873051706,-0.039123861681346524,-0.06107920876985785,-0.08237265203240392,0.06440706946284191
AGRN,0.021275528311202562,-0.12811824192078775,0.07347664757214295,0.062058881912626956,0.0019410361337931807,0.022199984953290088,0.047434694009520266,0.16236742159170592,0.12196369718089704
COL4A6,0.023774297173232862,0.06704356208634091,,-0.0036992897115527093,0.03884315590549233,-0.03649756513986739,0.04872340909580864,0.026483654280753798,0.07383184560066536
FST,0.05238223256928889,-0.023080612089826986,0.0385268048965024,0.03331196604970027,0.015311461614990377,0.07634853211862964,0.0072130390492606096,0.13397549030776326,0.06924640450161058
MEGF10,0.035082833166208416,-0.07304375660426468,0.006647362004059202,-0.019953001377664398,-0.017852924094641735,0.016223356403088952,0.045466764867610206,-0.10070512675214353,-0.018327869721331217
C1QB,0.014076394934796753,-0.14168806579095447,0.1378324289723099,-0.010334720663040451,0.08125194336065955,0.03307264221945877,0.02136576123536776,0.004621781605417984,-0.01982607082366387
HLA-B,0.06924015233223126,-0.04677051590488479,0.15896425197195757,0.16745571146478425,0.0609010563690168,0.016805034211401004,0.04168558311877937,0.1675846854054777,0.05751795342611173
PDGFA,0.023491798790763876,-0.05504987145283459,0.02004661919994545,0.041063945775974726,0.01676079559076382,0.019020289288618344,-0.03854733570540854,0.14773843404384657,0.06947988202974735
LAMA3,-0.028802871216343975,0.008894940534542232,0.038327534118640455,,-0.02141529663626779,-0.015493240675681221,,0.023341064773828683,-0.03432836413027169
DKK1,,,0.10974477687963792,0.08848957440131522,0.05360413336737593,-0.007314379895145801,,0.12233947303974553,0.08096317107369529
INHBA,0.16878349438302767,-0.022928443463231835,0.06544094310987932,-0.0034539983572619256,0.014655572266774008,0.04556403727859338,-0.06276941347236448,0.22796377625173858,0.09204237414925066
LEP,,,,,,,,0.0008337576249487705,
IL7,,-0.01709688986015217,0.06928513676441866,0.010426444205602082,0.06354541557243037,-0.011891350628254612,,0.031040695178958255,-0.015331032828955237
FABP5,-0.06840161108199784,0.024149115681965694,0.11715134761934433,-0.028549053492702346,0.00942309563726764,0.04757207072259865,-0.11214914077927836,0.057206021005669634,0.05310461826449988
CCL4,-0.018800103720890044,-0.08456603760092465,0.1358638538512885,0.028472079260323285,0.07349537920580275,-0.05662909458469273,-0.04369220019146792,-0.10359410985869454,-0.08277402205034481
FBN1,0.0668463152779355,-0.009519703860365825,0.08888126929210419,0.07001517092166477,0.11145879983396395,0.05136353725142088,-0.03426593745289469,0.21680007391645026,0.08317828049853394
TCTN1,-0.024546085636087404,-0.08518527479799413,0.06791683022073668,0.029360580589405553,0.13228675162242756,0.007971400166266728,0.13144693338777005,-0.03328801105980787,0.04335622470506725
NCR3LG1,,,,-0.023870644505399684,-0.03224470570378379,-0.005561754577479948,,,-0.035749727603700376
BMP7,0.01917157748894701,-0.002580167288916094,0.04738180601666551,0.09471622931151617,0.025101324173319162,-0.015175887130825554,0.0044541176992752025,-0.12619491575783676,-0.005311802419612445
NLGN2,-0.029178162006108028,-0.04624516418631973,-0.10848999700496377,0.024846741044414696,-0.011450812937203231,0.005495220496398005,-0.04380887898639694,0.04977590067641581,-0.021966911504870908
CCL25,,-0.017583045889067613,,-0.026267012447552255,-0.03587714223911783,-0.02826362020990823,,-0.013387994212185604,-0.03677461890942191
NPNT,0.05147504299708454,-0.03840619097354044,-0.014186816416682044,0.009700708769493784,0.018375459719354784,-0.02155561071371708,-0.019797039888639248,-0.10938344707517561,-0.05163851873456325
KITLG,0.02014932169300671,-0.0325508972692671,-0.01261272615721917,0.06836708311627836,-0.03968986111867852,0.04055055971776447,0.06335745919886067,0.017440303944208906,0.04570773214987682
MADCAM1,0.028439174386964916,-0.029509593476711046,0.04083963110663227,-0.027093975504160074,0.055796100078331745,-0.014274856692093328,,-0.025052653262531643,0.04373473491842731
F12,-0.006734361058170534,0.009446010711735517,-0.07757904088687023,0.0752122546308185,0.006508351326065828,0.028151701868982682,0.03699287734280546,0.06291548480958056,0.07742262519535902
S100B,-0.009439699308018962,-0.16521087146988192,-0.014900803861413075,-0.04259739825648934,-0.007821007029385683,0.023212741836907677,0.03360456253896418,-0.170451855308582,-0.07286600608440745
IL27,,-0.022311156572061914,,,-0.017354800909622436,-0.013340808069535375,,0.05885827941691435,-0.030561806323298083
CD99,0.015762626366242385,-0.1085654304555243,0.15401756811714182,0.017089679743954193,0.07108335024998906,-0.03490145501359717,0.0632515051998425,0.1019765662327371,0.03372866281086811
PDGFB,0.12905751303547233,-0.0921028292684609,-0.030803701401195756,0.10656996873366609,0.013074481304152301,0.024252269350968653,0.007278105726592235,0.10907236666719068,0.02021423129394203
CLEC2D,-0.04316513855815709,-0.004865728961927816,0.11630569857900591,0.050974211050465866,0.033854513879207744,0.0065200825528313406,0.05656663971296567,0.10859397255560639,0.13018845781215968
F8,0.04526529357958108,-0.03542096564031064,-0.04827350440604538,-0.035354788739560265,-0.006717759085147243,-0.02286358389869394,0.007322797300303564,-0.01771983232378642,-0.002431666357963862
C3,0.0007521632440063421,-0.1705708026751941,0.12996026810436268,0.02325093018805691,0.05877152898911963,-0.0005431485164730249,0.015375272426120589,-0.0063601072698280334,-0.019316461593171894
DLK2,-0.006479642946316467,-0.015875542954292454,-0.011772003719577501,0.08756918909570632,-0.016842060495944524,-0.07251729170473149,-0.001780834279879798,0.01679962972271666,0.00033265006009291516
TSLP,-0.030153643088709995,0.211101549334001,-0.023131090681172306,0.05090523968476435,-0.04258251742521804,0.08012855080692133,,0.04397736879968,0.10400076427318239
OSM,-0.027257756686353007,-0.006508861864536769,0.15711508079026373,0.021686213130228133,-0.01651939061820043,-0.004671485829382449,0.04120160466300994,0.012818845968292686,0.1576948391607995
PRND,,,,,,,,0.03147200767342503,
SLPI,-0.03873673825038626,0.14396752980498684,0.12369610467554408,0.030616456456515433,0.0877711537378646,0.015441914979857507,,0.1474674675669589,0.0528625929224822
AFDN,-0.042132466128086826,-0.010217521865892802,-0.050774565259641066,-0.06125258304449787,-0.03204562793571062,0.054973061760051255,-0.07781486354704564,0.024687309664617407,0.059166896917640405
KISS1,,-0.01659792544619552,,-0.01702437262369988,-0.024054339329051294,-0.017546667413643725,,,
ULBP2,-0.04373424226400236,0.14228562866313482,-0.045771318019192764,0.05655461720248703,-0.006670605625626163,-0.03145268759302104,,0.07385851409837195,0.02915314039200099
ICAM4,,-0.010328515192218862,,,-0.021102950596163315,,,-0.03765324123061148,0.01250830928203825
TDGF1,,,0.09851523492436885,,,,,,
ANGPTL1,,0.0018554597515881332,-0.00918601735860841,-0.036680205132911654,-0.040858288805893504,0.051680022850104604,,0.04695148200579266,0.040336416996543736
LTBP1,0.09394491704435336,-0.0173176865945907,0.003448591446061637,0.040279225366241254,0.013742145418596079,0.07958713808232092,-0.05022082204709122,0.0842732245912095,0.05319814224923897
NTN4,0.06283349026880136,-0.0009873694738170527,-0.08674180257638,0.0533503696579827,-0.04668184836875778,0.038976351861301266,-0.0020028049760188677,0.07473598521714382,0.06704749728344993
APP,-0.010275319578468844,-0.07288192035755994,-0.1325530780241165,0.05957897300976164,-0.01390066378934215,0.00012577729276922646,0.02654768808480831,0.0535404251878937,0.0355439788175484
RIMS2,-0.03853106196864582,-0.025692249205547527,-0.0939103535090381,0.04460212686046562,0.0288095348692065,-0.05875557428687686,0.08748703976379142,0.08177676604304948,-0.05815148152570755
WNT7A,0.006060334696355734,0.07800267501911452,-0.019961923502410286,0.04042120553654667,0.008884262451176185,0.011374630541267871,0.1300005796406717,-0.006530326631781331,0.0676721786021127
GAST,,,,,-0.02405433976430069,,,0.060829607118358005,0.029532371818881513
GPI,-0.0796477871384887,0.09828990328003134,-0.13761103777922234,0.057863320231147805,-0.007032865969143199,-0.008035638538844194,0.006547493232707052,-0.050631579844564685,0.06833498369245264
IL1B,-0.01556559247538428,-0.08437561381915303,0.11318430206219936,0.028580327232282272,0.054072277138978886,-0.02876071383768381,-0.04144007443760358,-0.08703759206749903,-0.0013131277856617868
SFTPA2,,,,0.016771807855408532,-0.020786171245974733,-0.014274857683059498,,,0.008602386466185169
HAS2,-0.03440276494920221,0.019438328704063947,0.029075811492591665,0.026109147798593496,0.06753247704870667,0.02987795471794765,-0.00776540501672629,0.06412866270023763,0.12614410232793502
IL11,-0.005553359806833196,0.06567009449328313,-0.02313108549390597,0.03836622991824677,-0.06935764658452409,-0.03923867802162096,-0.04342409643225084,0.02765618148041202,0.06820258840009254
SEMA4B,-0.0005653001151695367,-0.025224472871447634,0.016401257348316253,0.12852368206974932,0.08097311770911801,0.06747641500054319,0.03496458399047067,-0.018411254845367004,0.08275596863830928
FGF12,-0.025334801414563516,-0.022409449939082615,-0.08174096584187882,-0.00048695535731445473,0.002882259173181029,-0.008637769469849387,0.06674753096698814,0.06294935519363519,-0.06697684023970651
CP,0.07167054117579208,-0.05450805790915699,0.14837133153174176,0.031068461234368166,0.0014660079006382923,-0.07943297800474512,-0.001400981692769618,0.06844650677654734,0.035659454433414006
NLGN3,-0.03884148348840359,-0.13918868497904016,-0.06263952377202398,-0.049226210297423696,-0.012962956780855996,0.045060486294435174,0.09991930929224709,-0.09784315565921341,0.010669619325645042
GZMB,0.048570480553258015,-0.013126404565029516,0.004236862893644139,-0.031484752174532095,-0.029819099282652247,-0.03023009257716855,,0.14149557920231365,0.0014303110887104696
PROC,,-0.024703225973203496,-0.019639263510383295,0.06896516069901694,-0.02540957242453194,-0.026786538303840996,-0.04000456151646586,-0.032717837867777044,-0.04363630631244396
TNFSF11,,,,-0.020762492412864285,-0.02540956266172089,,,0.20284614643326393,0.1748024052174417
AGT,-0.05482163427464045,-0.10880872442713992,-0.0631840323969843,0.11488295171701955,0.06215668346522266,-0.0011187267186553707,-0.05286049893723519,-0.117921923557914,0.09139437097641727
PTHLH,-0.03558927396290444,0.11740027312138046,-0.008162789352978397,0.08220115763322887,0.02372809705181994,0.011828348244325116,0.01750723697696313,0.060904405583690424,0.02427749127044174
COL1A1,0.11478021917329628,-0.003597899229385178,0.08310261833251155,0.06132132486272183,0.12752692850376318,0.06337567058098416,-0.05609009654882369,0.21179981922023702,0.16318799241885507
LAMB2,0.01396913634802778,-0.09540590158343577,0.09811436780564864,0.05569547891246857,0.08669127590869025,0.013104426678594247,0.05751537597818031,0.14348239539972266,0.088727840895676
DSC2,0.007940965907394163,0.027728613123610274,0.10853767212309008,0.009100845748107062,0.04958469227119813,0.010060408598124092,-0.0020056549260283334,0.0679502875709908,0.09463502573468796
WNT5B,0.01502476553791773,0.1106238472933454,-0.032514208680652135,0.02921967123301154,-0.011921806290640836,0.03334752581944589,,0.03488791995126837,0.025444314020212296
LEFTY1,-0.02613778556602486,0.06603593153250188,-0.027483210256993525,0.04029046321144067,0.0013401331210796436,0.05563749915329361,-0.02314364080631458,-0.03106983689907808,-0.03469093190899466
FGL1,,0.039778538605966945,-0.027078568418965172,-0.030439824646746865,-0.021450540528240622,0.05237773373260597,,,-0.03777458670086052
CXCL5,,0.23928125393571517,-0.03411707062469656,0.1290429348036368,0.05405857229221304,-0.032780205649663156,,0.12882507146907118,0.1503593083787058
S100A1,-0.016589693756936526,-0.005792352033132292,-0.06414926552487743,-0.02917836195885026,-0.08770265798589165,-0.010595225491753785,0.07526518749391814,-0.03298826483515785,-0.055560619973026124
C4BPA,,0.011184652857911405,,,,,,0.010883169981780584,
NPTX1,-0.02296990454371437,-0.022075954789161537,-0.11020468115263639,0.014020922807271931,-0.021269227971437397,0.06982679649679467,0.08496217646959654,,-0.14148924720218323
TGS1,-0.06297260353194789,0.007778903848658096,-0.02106088364890491,0.017014037467637147,0.030985416890316208,0.008449603435131415,0.04005937518335687,0.0771989149468044,0.10083427507965044
SST,-0.027395718226323747,-0.02468625978502053,0.0592642212447542,0.11125812531365478,-0.00947475327227006,0.006910030255515234,0.10935492668124801,,0.020125663074782106
IL34,0.05281739032999567,0.03565531316241279,-0.07806222787373032,-0.015065513626082333,0.006980546493672199,-0.030232360759483514,0.02795532643545186,0.11215851944872021,-0.0515244046287931
DHH,-0.020440773730152666,,0.02373744225409442,0.03192618967754566,0.028861071200632304,0.010545068843133902,,0.06405784294421585,
XCL2,,,,,,,,-0.017890848385308813,-0.0046804627092877195
TF,-0.0835562666827335,-0.021097985310535763,0.08545065046230928,-0.06287698574849626,-0.0504407525161549,0.023788129595883934,-0.008399011239373947,-0.021569520393775826,-0.0431846228451791
IL33,-0.05444150195332886,-0.08997479674605345,0.09152606459986531,-0.00044915937160487396,0.07380234437274838,-0.007593273280653528,0.12469122575332629,0.07831708415763489,0.07074601119343242
RBP4,-0.022728559098396217,-0.021031209448330656,-0.04696142419300865,-0.034498208569325485,0.03975717202266766,0.01985544759270746,0.10143976438538031,0.024849094348495367,-0.06410975020139245
CCL19,,,0.08227856995605277,,,,,0.06883795572400155,-0.021294476259567263
CCL20,0.0204793744739701,-0.003987309771487501,0.11794298080128723,-0.013329250612359095,-0.003765892095281066,0.032484698155980256,,-0.03246633156456992,0.033695849713320014
NAMPT,-0.007401885298008501,0.13621604129976514,0.14385734380379103,0.07963614901445201,0.09563159882432189,0.01673973951021251,-0.06280707632468402,-0.03916818431892665,0.11293942383750694
