,MGH258,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
WNT16,0.02212446079118849,-0.013662598982949876,0.07606174016965414,0.021622576674206553,-0.015208928773054374,-0.01607449902758002,0.02069295966945368,-0.03238662581495984,0.048094194930390716,,,-0.01661787363414552,-0.016248131892926773,0.013714607349360508,
CX3CL1,-0.02170416249769794,0.007920666363289704,0.02279680560309937,0.0343342175679532,-0.015056198479059495,0.008383784905459955,0.030852450745211712,0.025098542635236497,-0.054645828208091336,-0.005747495307321341,0.06456708995239897,0.08076311809629752,-0.013795387914421971,-0.015673376037180855,0.03778876421087014
FGF1,-0.007785348030240736,-0.014607368030870503,0.05179015023893856,-0.025028833890935537,-0.07528546970187029,0.009130641917204797,-0.009202402966620166,0.008795889346954635,0.05930620732419194,0.02017096771333468,0.046186592830379306,-0.07951696927330364,0.05261420390513621,0.01872185382599144,-0.06409535688748463
ALOX5AP,0.019115013545844342,0.026789941747993505,-0.014416458206272064,0.019611784091719365,0.011654033921420465,0.11645921929210548,0.020911435238907577,0.009771666860700783,0.014342851688251263,-0.02078240820652979,-0.07603357506873712,-0.044494269675941625,-0.009406393956033102,-0.0022756232513423185,0.040080607862617856
IL1RN,-0.01658471329400241,-0.029434178545368905,-0.03551257958558036,-0.03259965949069406,0.10260539557814674,-0.0016525045550465428,-0.038844797715387895,,0.03312059148189215,-0.017569048087379503,-0.05325836564350537,,-0.02596927344213381,-0.03807720896016524,
PCSK9,,,,,,,,,,,-0.02263015763494353,,-0.015771350196818742,,
FGF23,,,,,,,,,,,,,,,-0.04315909431125801
NPW,,,-0.048352564839264874,-0.025914112629661052,-0.01604907324214952,,-0.01991967354065833,,,-0.01956809436717413,-0.03971104904831054,0.09050674552249803,-0.040447041304482595,0.04355886595772662,0.007049125666049188
CXCL9,-0.03189197835806548,0.007633896184977599,,0.0038539627075848235,,0.0077055136867875415,0.0423615498796686,-0.0012612009186893755,-0.021838716536716724,,,-0.02177047007843771,,-0.07224822743703915,
ANGPTL4,0.03008016619291357,0.04648852797070493,-0.1382107116097818,0.024975501621167073,0.01641148347326122,-0.031883985644493955,0.03518464308342484,-0.02090767739030795,0.049939391751341,0.09576819268711972,-0.13070537541111876,0.004169897304847465,-0.06677918373267248,-0.08724152882057999,0.029368803312650092
UCN2,,,-0.035446232179879286,-0.017968691949555107,,0.013369690081405886,0.06782498036782747,,,,0.003177301215651542,,-0.01782154727571516,,
OBP2A,,,,,,,,,,,,,,-0.017128775533665593,
COL4A3,,0.06352610016749727,0.007601260831767002,-0.029190573902429347,,,-0.029104241756828683,-0.035947020915460294,,-0.006936248553063826,-0.017907705471528843,0.07116480518379492,0.004373940591957605,0.016708868788365836,
NRG3,-0.030101324181069405,0.0001355659170501663,-0.02239134634817397,-0.06459331482602262,0.006259663199394734,-0.013496178385579526,6.278199447598779e-05,0.027305152591821646,-0.03034637029439603,-0.009331346818726329,0.03660026234927249,-0.009303257426042523,0.020420275989417987,0.02676983765018021,-0.011380246496227039
IL23A,,0.016588458382459446,-0.025161812076422686,0.1278937335253712,,0.0033577389561507223,,,,0.04831229759869498,-0.0013241574573718004,,,0.009870242255397232,
COLQ,-0.030259910425764296,0.044758827388951546,-0.014297743935751886,0.057043605977141996,-0.008355843708289259,-0.008635636073663914,-0.011622636247324753,0.09187008504644813,0.014735330566551186,-0.006695986091815927,0.10050536235547515,0.01667520540622699,0.009976699522754078,-0.03863194963757161,-0.020068977045790286
SCGB1A1,,-0.013864254910596783,,,,,,,,,0.043110552923157165,,0.0650242533418272,,
TNFSF12,-0.011572024567456447,0.03280484290758586,-0.010566322378110542,0.03386068572060921,-0.022017219603784464,0.07494407323223877,-0.007019108648863634,-0.033161114421507966,-0.01678437154419933,0.002026164491678942,0.025758871184094003,0.017075842946996798,0.009852770904918307,0.041082790946192826,0.08932079122637976
DKK2,,-0.016269514417272694,,0.01286762505484387,-0.022135679460554798,-0.03835969082227811,0.0017737933779533427,-0.017193512787019017,0.05529651158775749,,,,-0.0210037319307969,-0.013730644610952783,
FYN,-0.027506172277715728,-0.0270585253457657,0.1199615542595539,0.05257725972855293,0.06436167773987277,0.0527131363582982,0.002697961264160768,-0.026046907677555027,0.019179215647389322,-0.001288244542452382,0.1510729422513612,0.03200813603190885,0.016843556654431616,0.05391518033828162,-0.07662895141273014
ACE,0.01116281775559509,0.03704777869890505,-0.04802625928827735,0.015437095102230663,0.0004887922384455934,0.036862977577595595,-0.057695868661538155,-0.0038177232438981936,-0.012529408959044377,-0.05295532702144511,0.12769113560330111,0.09454102462593153,-0.009818751847658088,-0.054322170134731645,-0.013996483274516922
IL18,0.005451912365145461,0.04299420700736569,0.005943873244293922,0.011823278672135765,-0.04522089604143398,0.12714758942735868,-0.009538163017490664,-0.02751355592509778,0.014411726317070878,-0.047908265027691535,0.0631623925079107,-0.017749512862052886,0.012351191253744556,0.031984503785320965,0.08606231579483523
PPBP,,,,,,,,,,,-0.026788959444760074,0.12155524788374392,,,
CCL27,-0.018877546551471325,,-0.03261410082276186,0.023160021306748473,,0.05135362152721486,-0.023791157846637063,-0.017711791902306685,-0.02673705277560987,-0.015642833307084946,0.1004679094369064,0.06267417093926655,0.1492853265597242,0.015399336613915286,
SERPING1,-0.01764649160447052,0.03219242223093682,0.0039897831846226525,0.03547349866692398,-0.07922114128356238,0.11113693894466786,0.034654795525028655,-0.0490506887277742,0.06061255293054335,0.0004037814527876724,-0.07553876619078916,0.03078850939677968,-0.00942762113891863,-0.11372895574469048,-0.04755966814259291
AZGP1,-0.024805867029377836,-0.00758807491710108,0.011212363160660927,0.008217915799292645,0.07798348232382689,0.045234287015676146,0.04668902140934221,0.03221752259390851,0.04999041550921005,0.031528197809398494,-0.04705793103410826,0.04732822826809932,-0.01628015839109177,-0.01750144544276836,0.039111630429436946
INHA,-0.025876022489779202,-0.021245414774513985,-0.03137355293968389,0.03340828788593256,0.06920920726625475,0.036894174616059754,-0.011953146506954556,0.01669382480293918,0.07822680517937058,-0.004154661590785566,0.026613691994952372,0.08997497454081639,-5.664302827579766e-06,-0.008034021893671884,-0.029365225358838613
SEMA3G,-0.011300074960627926,0.013082859366263544,,-0.0338755957742239,-5.814396406601969e-05,0.04137319526018137,-0.01853627381405431,-0.01642432834693165,0.04316842399691958,-0.02500246846349594,,0.22068806412200098,0.03182398339241953,-0.012221891441268838,
OXT,,,,,,,,,,,,,0.009550575533242477,,
COL6A1,-0.04331294066065803,-0.019916570896829053,-0.09302059075855552,0.009813257559737804,0.04093565669463274,0.10968483728289653,-0.06274824313101088,-0.001797750690739874,0.04456195942982231,0.07391111971694268,-0.10334208322172285,0.03943405834299886,-0.011767524717640863,-0.1567067270832147,-0.009745526335515646
FGF17,,-0.015204324430494106,-0.030009982530293005,-0.01593983341392808,-0.021616203209616044,-0.03172242633416219,0.0028117116896687207,-0.02561054804348214,-0.03852344014758134,-0.023261151767107743,0.04097344127103275,,0.015351749242829144,-0.01631846957518274,0.1231652536308115
TNFSF8,-0.02049538663447348,-0.01345805658874559,,0.02952877302351346,,-0.0008369313977323598,-0.01841965005490731,,,,-0.024789517177051124,-0.01661788009467308,-0.0162481340375146,0.008568995864747702,
FGF20,-0.027288731405000162,-0.01025712345867582,,-0.03515811730632381,-0.013544734588039217,-0.021199658422465004,-0.034770536293700964,-0.035544822022555524,0.04512321733025544,-0.0213913136805087,0.046472940973370125,-0.04403862124183666,0.09232037076793599,-0.0280933798939557,
ICAM3,-0.08117278835674893,-0.025370586247355883,0.0453408547317736,-0.02253824340472227,0.024026758515909345,0.044024972520763206,0.006687987968131142,0.017372737690299827,0.0180556716863082,-0.042033545664984066,0.08680175091027226,0.013806148999680364,0.047408814237798774,0.029732822410751175,-0.04985095223489057
LAMA4,0.04790312449097523,0.004547400657965194,0.02898262319893478,-0.013862571286774726,0.03226801164472723,0.1203527587057712,-0.025264153952508403,0.014750167562796276,0.05498589023443469,0.03396750619047804,0.041367702025997835,0.08255419951694962,0.00225561585131176,-0.0856648350773885,0.038481047625085904
DLL4,0.042505862783687474,0.09272354152028114,0.029010982269576498,-0.004803499975286109,0.05435440671529493,0.1532635706272301,-0.011952335218689384,0.02216657874659062,-0.030468230688382038,-0.028448788311783102,0.036833168397880645,0.09673898829345258,0.007060086942442177,0.04758779002081565,-0.01988124493500374
SEMA3A,0.09783316263074855,0.0006916619231592704,0.0505935118762842,0.022324258123117693,-0.024567669624603918,0.06387323167263889,0.015235800907270232,0.06590230393260745,0.015906698467125772,-0.034805822717586914,-0.019126242711574735,0.02678748318533746,0.06712564794506522,-0.019859180560197358,-0.07459924685995475
RLN2,,-0.01445306007582201,-0.022969893286965196,-0.023132411025936855,-0.015911883828913457,-0.01171805864370983,-0.018762713654047664,0.0025275592701792635,-0.0282816440326495,0.023053277355164728,,-0.02766988243518741,0.024794970596049334,-0.018833344692525733,
C5,-0.018267651835584483,-0.040060886539502974,0.0547907936245933,0.012869871556355536,0.12483423476469468,0.07992617399389369,-0.015125412207177122,-0.04836657581584579,-0.021401783496158937,-0.046582641974145064,0.0483909308297689,0.0439314749111362,0.010916943457443788,0.0724300859466298,0.0695255596840247
COMP,,,,,,,,,,,,0.004776417041835743,,-0.0055111215041358476,
EDN2,,,,,,-0.027780929213988146,0.02599975007221127,,,0.05209301131412565,,,,,
C1QA,0.029880524821293022,0.05295193786940759,0.030864827866995726,0.003647956955474988,0.019507277369486074,0.12421895684612008,-0.03623002701654569,-0.0060740383241731305,0.00731963857264146,-0.006450077528994767,-0.006130547429268396,0.04610701351090559,-0.044799157501232756,-0.09021620405755058,-0.10459822037941255
UTS2B,-0.017380513418640223,-0.016440718054849222,,-0.02313241089303849,-0.01184424459313623,,-0.01621834828749711,-0.04321474600610462,,,,,,-0.020066891575674827,
COL9A3,0.06772030240707644,0.021479400009966506,0.08876473541025813,-0.03402433188541781,0.06994389853539147,0.0803262068194317,-0.062019323653753455,0.007770130906671166,-0.00937941807631218,0.0169841364187517,0.05171358627706143,0.014340180156828567,-0.05750899423271306,0.1164735934490687,0.06771073700981975
DLK1,,,,-0.022769926860671693,-0.03312582339686614,,0.036397474112767794,,,,,,,,
HGF,0.0009710763877404762,0.008485533039340264,0.062469513673844984,-0.04450350791546558,-0.026365236113852736,0.026720685490730034,0.031142799867051606,0.002394262801102253,0.021251889926314493,-0.025668943480033152,-0.039487591589373074,0.08766039610060969,-0.04414328999776163,0.018669501202649715,-0.05192643315386537
P4HB,0.052495781453617184,0.008506319423187617,-0.14407699713558414,0.008370690449728857,0.08187114300894738,0.09125700369139678,-0.09172903248531245,-0.014937472565287187,0.007496471449747886,-0.006226663094775232,-0.11891317215861526,0.07104533815790026,-0.06271428916830718,-0.1075467995427346,-0.02223800642335886
ADCYAP1,-0.01911639686078978,-0.0038689945412546133,0.031092926934632063,-0.020507101113007666,0.008966537736643205,-0.04155115896638195,0.004242520846799404,0.026255835730488692,-0.05557144021905246,-0.024833326064766893,0.019770268723362464,0.17346265158021035,0.023666738355831125,-0.02885221014315051,-0.060590038616570294
GREM1,0.0423193164090335,0.021478275256593755,,-0.019993655166470038,-0.039961830922763085,0.029584150856228095,-0.015412407561187077,-0.020111234200867786,0.009275127532250472,0.026338879419156667,-0.010460938014199173,-0.07892323667708005,0.001787151643490636,-0.05574293804131455,0.0680867841572776
EGF,0.07056523854665195,0.03312263472655309,,0.0020533315040269762,-0.018955181062977732,0.07239409136724476,0.0070801297652295595,-0.030826520716810222,0.035763960504144605,0.04437725184482756,-0.021606667578418757,0.07555631172153815,-0.022438111035105728,0.034749676413367035,-0.042562996949561796
VEGFB,0.01045515709931925,0.018371770617634182,-0.036423825808207466,-0.013930519357345801,0.03676298218667294,0.09685711195184141,-0.03075689886022503,0.014061995776906864,0.02331411896165248,0.06158596039755965,-0.03481011334857568,0.007098478068524734,-0.05269548101977012,0.06705116592174816,0.13627831130606133
FARP2,-0.04184386669124506,-0.016887831844356646,0.10742523590085624,0.03347151153185381,0.046162413833803574,0.07095305741048137,-0.03384246813219525,-0.02133753478456611,0.05271633810991431,0.036633905182803114,0.01787416239501413,0.012767795039158305,-0.015049431369661519,0.10589866332208128,-0.008316222083234836
BMP3,,,,,0.0619742891510529,,,-0.025462629974530623,-0.023966640524736738,,,,,,
IHH,,,,,,,,-0.033635016629739195,,,-0.010615087117625667,,0.0693577945880865,,
LAMA2,-0.029138902112665222,-0.019281940645192293,-0.014119819384182797,0.032314983314175705,0.06816511481385536,0.10454596291638026,-0.013651407829605274,-0.015975172523306286,-0.04193928380697471,-0.0004784713810440256,0.08343039694185532,0.006458160615323486,0.03451028521165132,-0.08005998941502125,0.009237954513151635
SERPINC1,,,,,,,-0.01735216755377806,,,,-0.021606669297276806,,-0.017385734401338632,,
NRG1,,0.04389917106391963,0.08153930253984826,-0.024998566419388617,0.0118539399316263,0.011835021761209699,0.0064559463108099305,0.0734970004166999,0.003099421320521469,-0.034039011270696855,-0.02876255611002664,,0.03490402416642006,0.022357245718267384,
SPINK1,,,-0.0638324034330513,-0.006295454143686246,,,,,,0.12337338473584396,-0.04278050924793446,,-0.021370566181862505,0.022852579156761737,
EFEMP2,0.036441327363331555,-0.006620429990481979,-0.05321596801948442,0.022756140480401088,0.05944088347449463,0.07658181554420086,-0.010367264061950977,-0.04148135765842851,-0.02963510530975286,0.026499907997414685,-0.07125100492700356,0.06632503820509984,-0.044380733496026,-0.0629072339453859,0.05208196956470171
SELPLG,0.006430394892250567,0.03357012795168189,0.058544162886697046,0.0035188242232386396,-0.053390860676345915,0.002634532086194591,0.05343044981432643,0.03066637029367311,0.029371228666972928,0.009780570608913169,0.06929759416108278,-0.019085482568653975,0.059793332465717414,0.0463524035270347,-0.012196532044125595
GDF6,,,-0.0023470987514196454,-0.014350073920314758,-0.023636102807602186,-0.026104029147706712,,,,,0.024047368732311586,,-0.016350127124619727,,
HLA-E,0.04006719770270015,0.0594065027380155,-0.044798716163908354,0.005575750470777549,-0.03914563769422261,0.11663069013819018,0.009225880963696509,0.004914894775468108,0.060096081580209786,0.009891446368492653,-0.034052905844735235,0.03838003341896226,-0.05698068446329123,-0.03747785717319232,-0.06367072248287807
PTN,-0.04082494192006941,-0.0435687044553837,0.16300235743026295,-0.01644481904198099,0.06695927996707264,0.09967948673173074,-0.08382740881565365,-0.06162653622914142,0.016460896807389862,0.0198288812757492,-0.06799007043633142,0.05426587483892801,-0.047051655843711876,0.07957130016824919,-0.07007669236484962
CD274,-0.04375398752681016,0.02657063837092117,0.06999798139914404,-0.002139613580622551,0.0286271995017903,0.07350949289815474,0.05026124059358768,-0.02385566483082037,-0.040048189435934564,0.04504024030850763,0.01734345175730758,0.04317242128416582,-0.0444785408896728,-0.04715402846807565,
FGF10,,,,,,,,0.06800760522894762,,,,,,,
CD14,0.006171499511126333,0.046549736210683555,0.01841418325447858,-0.006279532089949067,0.017000516936848876,0.095776115382954,0.010345035531378013,0.018006782217407608,0.06686024946529143,-0.0045951033442704165,-0.01039899588821895,0.07811426008643699,-0.08747567656562388,-0.010024236042177115,0.01955557456045393
SFTPD,,-0.022934143234302796,,,-0.02677888003921005,,0.029505048706145915,-0.014615090937063964,,-0.028495003478500595,0.0030808325843988205,-0.03607741386929566,-0.00721982571740975,0.00728558920462134,0.07451568694238303
SLIT1,0.030874652583635455,-0.06137709975488729,0.11237176048644365,-0.03289915962107214,0.039312796781835656,0.04803752303270931,0.021828637936986472,0.043215303242094966,-0.03630968478851087,-0.016077022932788954,0.020401838930202504,0.03071930703304473,-0.00886627282785131,0.09985360957808363,0.007203143435003888
LPA,,,,,-0.011844247562535552,,,,,,,,,,
CNTF,-0.02241773076211905,,,0.06349293259677526,,-0.02731144402530764,-0.014791305811323154,-0.02011123246270126,0.10410936215160861,0.04939347448470333,,-0.01712245335741575,-0.01782154727571516,,-0.04134920811943615
BST1,0.037072650701823695,0.05909759301927616,-0.004296761991068088,-0.02229684914632791,-0.019072499655471625,0.0864854417138779,-0.008654618887197449,0.01775759548606848,0.002228871907538901,0.045345183017235065,0.06481767731991597,0.013526170608398249,-0.037352461045701585,-0.007491771687971609,0.12590262554934462
AGTRAP,-0.024755698073362125,0.018017236832932316,-0.0023216951446002497,-0.019857182805925747,0.05791947789739927,0.07278747698253475,-0.004349796294771495,0.019902930883302188,0.0013872137554993603,-0.0011374624267796389,0.02604760681115636,0.02716865924668624,-0.0064511347410875055,0.015903266943716146,0.02308229712828268
LAMC1,-0.04481759284762983,-0.007876871944972528,-0.086512990992912,0.03863279342349586,0.01805009301550851,0.12968561634513526,-0.041817776839903655,-0.03236549011396383,0.044091108768100164,0.025806266208524,-0.056290322674875055,0.028611576006253126,0.030897912108785636,-0.102569698810357,-0.0711100391989212
COL6A3,0.017609593782494236,-0.005746328014350348,-0.10450926863238585,-0.007957703256420189,0.013336863639562978,0.010705369742685268,-0.03066704814522077,0.00418834509184155,0.09834045186502284,-0.017988686162898785,-0.0074601375378426545,-0.011845648930999772,0.01075663297524986,-0.11167297755256295,-0.09585989054331698
FN1,-0.02507639420779174,0.027320603941199974,-0.14024396798418629,0.011964756409314731,0.006109130538069051,0.09947722600074034,-0.032792232007595325,0.021323161541934577,0.017013341401996736,0.0023859195377275402,-0.08697221018894978,0.07608802600080682,0.005392331997883122,-0.16544280873867534,-0.09865900904750666
MIF,-0.03148058647977224,0.0749905487177064,-0.06082540414821556,-0.004115857068221661,0.003001597927752086,0.021042446859723757,-0.015096363909059059,0.009433270888828185,0.03745500720633647,0.03444444827106904,-0.026791402724149205,-0.0858160319355109,0.02193625227701824,0.11667241610275857,-0.03250782663863185
JAG1,0.006846625744153785,0.030728582547274466,-0.011110535777906232,0.03066043094048212,0.03978459692645785,0.09347597298209599,-0.008100242390646413,-0.0071292550025812695,-0.009449884191534337,0.03951317373680731,-0.06612312071004325,0.03990948839923089,0.01446960758883025,-0.08438702795481795,0.03259179997120564
NID2,-0.05759657489252864,-0.012379964482183566,0.09981577455209806,-0.0189945249937838,0.028345460768190365,0.054708717390575916,-0.023408633692913985,0.0001457107369611381,-0.012195795568973556,-0.043570732396546234,0.03008392499407275,0.06565803798211357,0.062099978428993716,-0.06460039021360862,0.016395251520584943
EFNB1,0.12344079331069446,0.009181133140862661,0.06517252354255529,0.018491872431016226,0.04557508489473519,0.08381568840036663,0.04607033562788563,-0.012039124061002382,0.030673828014847655,0.03475438521916626,-0.0008759097926206334,0.051073583117520006,0.02382487903288179,0.03298042493338739,-0.04585875996439393
COL4A2,0.025283445819051148,-0.0201375713294399,-0.05151775946035502,-0.006467132724162125,0.01997704131388838,0.1001367316031423,-0.03527266282711164,-0.04723961972058581,0.04299783196267035,0.0437239658127739,-0.02778208184689735,0.11878121894312103,-0.016998822380594983,-0.1326571228904573,0.02038740656786642
SPP1,0.033519952810661204,0.05103317588421001,-0.045803720885068226,0.011501703790902684,0.06048715542641738,0.11894152449854846,-0.05560510137031781,0.029887602980391312,0.06268197618307035,0.02970982728325565,-0.12068854835657483,0.014674160741588964,-0.06820027633353984,-0.07551929924224614,-0.06935830773599137
PODXL2,0.007943062097135616,0.013940319332672053,0.086150282954689,0.02664272395150043,0.014203193024543563,0.006586876804700226,0.00120628090875088,-0.003686577855753272,0.0064219431312307375,-0.004129415422030524,0.08004902363987365,-0.03638149132808123,0.016223598978985305,0.10338027330850082,-0.033252435422476176
IFNE,,,,,,,,0.004290989125086806,,,,,,,
FGF9,-0.020495389912045744,0.000700382530372944,-0.02644779298330021,-0.019051434605297235,-0.04016238066111312,-0.06339732260558556,0.003792568094580257,-0.012899771422289852,0.01554635894906243,0.041782006643304385,0.07267834166395973,,0.07938571812309211,0.15020837878461016,-0.045352237208322536
ITIH2,0.030124695687316776,,,-0.024360788063504606,0.02024398044285748,0.031960236064222526,,0.017493241043490697,0.10640943448003208,-0.027426691776414106,0.1162370923690582,0.030441521896981828,0.028766913658724833,-0.012651901134081942,
ADAM10,0.06037808218933411,0.039735568478520056,0.0448965420102631,0.0073962780866188285,-0.013712658490608782,0.03655843668556449,-0.05624288390808681,-0.02008839467752456,0.050818757103223096,-0.011724146509361195,-0.009840942862725684,0.004027319552640584,0.04829527841280838,-0.06073075059331246,-0.016150707371956296
CFH,0.046265696306292806,-0.0396978813415572,-0.049105082259058984,0.016039305235382828,-0.028284443735372693,0.06612985898326725,-0.008162199625488213,0.022602379519636805,0.015532762564388451,-0.03360734865030949,0.042849985709521206,0.05458105086981587,0.07773249882120353,-0.05912683177743579,0.05003547899645254
COL4A5,-0.022435178528615173,0.020137744202120833,-0.010968488854446087,-0.04621729635933949,0.007671157007406363,0.06476098317388088,-0.000363790018856931,0.03227378510648726,0.05129948159884513,0.004191219794283907,0.05050408405339482,0.06835175274498195,0.04277696110595331,0.06267514138321682,-0.0370516111149261
LTBP3,-0.0711290695584891,0.010862177437471003,0.026918957018454304,-0.0018547893395531553,0.06059490582053747,0.05544754754480867,0.039350903875298444,-0.02835440447207654,0.009797114160286367,0.07405159429011818,-0.044753172179202924,0.03708264508985713,-0.06103938458856041,-0.11506306166015812,0.08969362037362333
GNB3,0.027741940643908627,0.028285444721625985,0.0270919130241314,0.000830552923683324,0.01947040664492569,0.05384446119000858,-0.007977863443507406,0.007661263434380453,-0.014768387395549603,-0.001263861732457936,0.011851685824476755,-0.011941350591757743,0.01898695978000142,0.0014560369149155972,
COL6A2,-0.01410993694198966,0.034027722361110166,-0.12006474182853384,-0.026722823362937916,-0.010097760778605502,0.06831046135038805,-0.013868670505410682,0.021619127471719825,0.021283802541779126,-0.01901037880274509,-0.10649891862154802,0.030765024537715287,-0.012377551802355072,-0.15159066379391076,0.03055247417951049
PLG,,,,,,,,,,0.07884223511815958,,,,,
GDF9,0.06163926462792808,0.03960329942274619,0.061103821991067404,0.04779507423637459,0.07068931910278736,0.0015630958093526808,-0.01703828907671021,0.06402965774522008,,-0.017323747090584936,0.09009137589384748,0.07437100298049502,-0.0397081078813222,0.02059093408962171,-0.04374849686777201
NCAM1,-0.0010209761514507658,0.022779204966626054,0.045506538609354004,-0.00045773181934606567,-0.020109070549503852,-0.027501070717988588,0.0007570466065199504,0.023029086339965428,-0.02049846060806236,0.06409969369383857,0.020812582232988,-0.0319527707466421,0.04421316676282486,0.10556624687394331,-0.0025820975334303184
APOC2,-0.02436089556405773,0.01575614760788544,0.1076133248565209,0.012266846452967866,-0.025694839322023308,0.03484995767100392,-0.0026132882099042716,-0.028718690430514254,0.07544350760664849,-0.025676562427670937,0.07093854280704853,0.025432259125636486,-0.06697147741567888,0.10433123285591658,-0.021408273770044894
BST2,-0.016042650386390314,0.0637095903015839,0.011371338626976956,0.04407200008422288,0.011133811539015784,0.120220906542753,0.017061304272532128,-0.022033218185105077,0.1225934877449685,-0.0009897408099379574,0.0021155916976538488,0.07050541082254495,-0.012789286291603209,-0.01002594156521731,-0.006855925848312077
COL5A1,-0.045566279672019934,-0.03283094039062394,-0.02569448208475943,-0.008193605979797312,0.0852564845925847,-0.014269315111861127,-0.0498752680123476,-0.021741525489593842,0.024300403035572207,0.04132464262813502,-0.06790254866264717,0.02569214535592201,-0.0001726375818907881,-0.14027878551598205,-0.034024626672780986
CALM3,0.018825379038075962,-0.03426338400763999,-0.0041505125212926396,0.021570089968623554,-0.045407815417101725,-0.07581855637747593,0.08386822742170992,0.015227283956180775,-0.05581883760389123,-0.029893867196745163,0.06921213931307978,-0.005726330487075175,0.02657310842986242,0.05254126434481951,0.010452650521771965
THBS2,0.04575530512008734,-0.013826065353928413,-0.05386152974777138,-0.01245002943628264,0.04176773270334424,0.05544452540242177,0.031949170193221806,-0.02545808758593679,0.03803527727210229,0.07543945216136468,0.0030789955149595053,0.02356843019186291,0.015993307453561235,-0.03132652671407584,-0.047596455481906955
SERPINE2,-0.011989066815304598,-0.002626906562722875,-0.08203697707836233,-0.009686615747755955,0.013194531515105792,-0.005481993674835755,0.009929921468388168,0.023872341807514044,0.05019967199941271,-0.021620718226831013,-0.12087391899537142,-0.008535355441549984,-0.04494421347237617,0.047698949043423686,0.05720469927966048
EFNB2,0.054975008505211836,-0.006952722622599037,0.10364596838447725,-0.052592402593206175,-0.016043328915410777,0.04393958972201319,0.0035649959971444213,0.002419084140816999,-0.02376829040759476,0.014890375600818035,-0.008913324159644395,0.050608122031086014,0.01860950737547861,-0.09287705567051363,-0.0012988521983027773
PROK1,,-0.0175953294107299,0.021301605149738796,-0.003246447375343729,0.06788220168380044,,-0.01165573000112035,,,,-0.023852061972756387,-0.017122436643671697,-0.01671196909431568,,
LACRT,,,,,,,,0.0029079288699951624,,,,,,,
MMP9,-0.04072879340826975,-0.013662601593702403,-0.08605022447466532,-0.020555158232055736,-0.055919193805501415,0.04841767641537523,-0.024699312608687848,,0.015708239952435865,-0.025271138701112698,-0.02909702595799314,0.03828362814823878,0.018633076681209573,-0.1533995773698232,
NPPA,0.05094803493098227,0.01728245293321424,0.07863539940015708,-0.026272062690928234,0.06730093051712328,0.08268109772263867,0.051018068329081505,0.029732210502821845,-0.022154219414690337,0.03310867294315231,-8.07997128543818e-05,-0.035946103410173354,0.020094110664112257,0.14294030573983318,
APOB,,-0.01386425629681538,,,,0.051180489493034546,0.018030760137955334,-0.020997729642861385,,,,-0.018788973376127494,,-0.015468567034404558,
C4B,,-0.015921932213974106,,0.02622270737667166,,,-0.019431737921897244,,,0.04197429378636428,,-0.019015989432392928,-0.0027754134426647326,-0.0171287803230767,
NTNG2,0.05710561644522971,-0.038814391184187925,-0.05355915988445731,-0.011066512825632998,-0.042709800257467755,-0.014183511885709836,0.014278493016830495,-0.03294378226930452,-0.02726348427781735,0.08007004645426886,0.07741342882572481,0.08181854073591308,-0.022044324207312848,-0.019945106701079667,-0.01349158109037078
LAMA1,0.0074433162876366395,0.03443326086449068,-0.013565758427617173,0.0043303632418392616,0.0615618354087134,0.08885431444377558,-0.019691101594114805,-0.003676769887204541,0.04539440849493765,-0.0325945921429396,0.057024355078752066,0.07174074382833326,-0.043344722484023206,-0.014006035581366377,0.06483667435667256
UCN,0.06551533655392432,0.03861929608262628,0.03650052619282218,-0.0012036744049234167,-0.0217209462179329,0.03371294767181566,0.05137030826170887,-0.029741888311338945,-0.02020509120113372,0.007028722892765517,0.008505946823499203,-0.036731724795888154,0.02706984027014921,-0.027441077437941407,-0.04932111371340306
ARTN,,,0.002344383911725601,-0.02168585380062623,-0.019420679433742708,0.03128755088846159,-0.024699315006265283,,-0.028780090813986286,0.048852714126726975,0.04106579458215813,-0.023692777241902496,-0.03224447372160103,0.04149108686880263,
PDGFD,-0.03372937095970922,-0.028299385349740542,-0.03177496441707382,0.0323455936495886,-0.018463104310720853,0.051373774727254795,-0.014102285398230871,-0.021964891903403526,-0.026999946755671043,0.012551912848417043,0.03854477806113617,0.030093921365577793,0.06884483000443843,-0.02359661668472156,-0.0425628778963601
EDN1,-0.058227204795154745,-0.01378261163247941,0.026926644999610796,0.030807078538722662,0.045656368306261574,0.036154163746171676,-0.02177690612167192,-0.009865945208122834,-0.03827225182271766,-0.003184560575616193,0.06288235274763354,-0.0010822699889248527,0.0034434669920200504,0.09817869380593727,-0.07339575272227455
ARPC5,-0.039454241740058855,0.044796818951216885,-0.03615177443814804,0.013237624175775193,0.01628127115752369,0.04902348474986082,0.023846522700623374,-0.017179253763401875,0.045309498948616474,0.013203886340735937,-0.029546082933494325,0.07633345887251962,-0.03881332368384873,-0.10775504546362774,0.05672206475829192
GSTO1,-0.008125194323383668,0.003611352842930126,-0.06879132646121053,-0.037801061024786725,-0.08182051463679879,-0.06500341795482228,0.019457669457862956,0.004376344184695046,0.09255822387946913,-0.035569346877902544,-0.01399224663452307,0.08897935853844349,-0.021554819563695232,-0.058728546315739205,0.005336194876809444
