,MGH258,UKF243,UKF259,UKF260,UKF266,UKF269,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1
AZGP1,0.06911738616377541,-0.008363572627488053,-0.0021783144712410503,-0.016485484249320732,0.08911664609551963,0.05264803327413926,0.005740748042359512,-0.034121450078390195,-0.054467304769313545,,0.003772467402959245,0.0002016769142639421,0.026647150534999928,0.031355318860090804
INHA,0.06501989301515884,0.028847246979993555,-0.0022704837527802585,0.06944337635077864,-0.011671980851503661,0.09123806063295078,-0.018146765790916553,-0.017802557347589995,0.08071122193357244,-0.01795686527199493,0.08161697476247894,-0.03041083314124718,-0.025651833677524175,0.058444520545252954
SEMA3G,0.08652335843293375,0.05780573942057134,-0.01976752019109533,-0.02356679579383792,0.02386832176327961,-0.03471859697519334,-0.0076938797006785966,0.06210136308375731,-0.024583351902188928,0.005398774988312958,,,0.018985484929199683,0.009799083977090098
COL6A1,0.06628969850500013,-0.03432634638910911,-0.07107620614761853,-0.012804935084113001,0.003532968511293625,0.014003904827076585,0.02032943994231846,-0.038108012911327954,-0.013143767190408702,-0.09645128542533535,-0.025940083227148122,-0.020684446574834443,0.01356909644530068,0.0410061701492685
FGF17,,-0.02324633387394372,-0.019680782745006103,-0.024508773713955965,-0.027383135514213657,0.03501429280337814,-0.02013358137370209,-0.015536931815831833,,,-0.0168483957073414,0.04217517299286497,,-0.014572157181800317
TNFSF8,-0.019992347417827683,0.014510726064524714,-0.013375561782042128,-0.013640307136504156,,-0.017038386494715684,,,-0.04622543952882171,,-0.02061589319127561,0.051629848248142415,-0.0229683992386481,0.014612572147509943
FGF20,-0.02661895618611557,,-0.014734126961135411,-0.027903688397956154,0.04635282865013368,-0.02744565012068072,0.040405594805021504,-0.01428800196278754,,0.04808656446267647,0.056407843695274296,-0.021773544940692634,0.05494678231720403,-0.02508698169866011
ICAM3,-0.024161896800027786,0.03437131803552505,-0.050376544687876695,-0.04970773734872847,0.0642115950867763,-0.00806804681555493,0.01786083582915108,-0.0006189049331153983,-0.003577677245729661,-0.03610000145236008,0.020306095573346686,0.026650639526775873,0.00850190500136718,0.0400293177813763
LAMA4,0.019437436935639877,0.0066724670210841705,0.001369962716769986,-0.016478844293241732,-0.013365553931296327,0.018541732511346373,0.028361096580364703,-0.017869925968680058,-0.04586956739821062,-0.08677886219303683,-0.013826380445600712,0.03081525388592162,0.02103171003134781,0.01838948173060184
INHBE,,-0.027645005780098122,,,,,,,,,,,,
DLL4,-0.015282888018001225,0.04184027044906004,0.025678272834168854,0.0002667114314326607,0.03654740155238496,0.04592142286241219,-0.02815680481721539,-0.018931014126112217,-0.10714649802447285,-0.07592235075254918,0.03288289794381939,0.05121252498559706,-0.012272919948869547,0.04995177002319577
SEMA3A,0.013676903609319493,0.023186623265979242,0.05468548330826716,0.038159678377898465,0.05841894781913698,0.063591174257156,0.0059767503190876715,-0.02324801883291773,0.024027741747676575,,-0.037018793776066185,-0.03606928564645278,-0.03835841575994719,0.04542219276502895
RLN2,,,0.029359161984734216,-0.0038007783245871023,-0.020156975161101917,0.04866662597908631,0.016876616715729792,-0.01125668322345732,-0.049423346905943986,,-0.014255840068821208,,-0.03824392179009424,0.03196687455869403
C5,0.07002815685937003,0.08007924451686269,-0.02041630544935604,-0.031072204284326978,0.007314906602368068,-0.004304290448979293,0.013600971200771764,0.11133923642783472,-0.1311881301610324,-0.05124989775396369,0.04613454831236597,-0.03791673195638144,-0.015117526308747837,0.08659340031298364
COMP,,,,,,,,,,,,,-0.027505273975539576,-0.0010629279290274843
EDN2,,-0.023770636644283548,,-0.017939284221418408,,0.06244930385374212,,-0.004376009972870758,,,,,,
C1QA,0.030435678007049285,0.03124432028308299,-0.026395975181899956,0.04666976605979498,-0.03089325356763953,-0.007308486335875437,0.005324812925997465,0.04827780398880094,0.006632362000741222,-0.04567689082998692,-0.0024678218727930794,0.04028855037977514,0.02847344333311184,0.06346958800467191
UTS2B,-0.016953925718152126,0.1058241972860504,-0.013498519773482218,-0.014960884268134833,-0.015004140718526432,,,,,-0.03960636629710751,,,,0.005362678451809181
COL9A3,0.03700335994586401,0.06690201042307323,-0.004964650095457653,0.06072077677375582,0.041834754082408256,0.06321260660424316,-0.04378081422940615,0.07331178263809203,-0.0554386455784362,0.023631399510974798,0.042589329268808096,0.015075769736207003,0.013489532480761433,0.00865401296975025
DLK1,,,0.004705581320943585,-0.012185042475836837,-0.029286200937373205,,,,0.10137554225151627,,,,,
HGF,0.01633513415041084,0.09778278366297717,0.007153293032465559,-0.047126259775334,0.02095863068896116,-0.029045978967552705,0.03129658048042528,-0.017145179595004393,-0.08694375256412976,-0.035108777667264494,0.043724989811978074,0.024335242791333297,0.02740638471137921,0.03938731195686839
P4HB,-0.0035641456220337838,0.032608954334231124,-0.017377535620717192,-0.0742473394182539,-0.0020520770890969527,-0.003749180265308267,0.011304226090687118,-0.028276215085332453,-0.008892776561297536,0.0018948524245152728,-0.06976074272322823,-0.08079641797832826,0.016907032949069173,0.04282475179152952
ADCYAP1,-0.018647203599230756,,0.06388915489901861,0.005873893905156158,0.024922049966754706,-0.03830244347520329,0.05112870396985839,-0.016587041677540135,,0.10171439188528864,0.00021251045205084504,0.05522469709828352,0.047763324512744336,-0.02576460612996023
GREM1,0.032618339854952765,-0.018900891038948583,-0.01166695295430708,0.07171364177093036,0.11547755495275429,0.006206469598449186,-0.03052792568085633,-0.029408676076544182,-0.05859890461433462,0.14509128395804652,-0.018637713519263525,-0.009966112300398094,0.06789102787376332,0.06687720720119632
EGF,0.008269342012874242,-0.014179851808285885,-0.02843271157606108,-0.027799544836430143,-0.024012185984311693,0.07759033985224571,0.04660082469494949,0.01207706331535522,-0.003271640100542761,0.02590792176110472,-0.01743011567026273,0.06458707381341622,0.05400706875079502,-0.05648458032419729
VEGFB,0.01348658657777628,0.07013778011002683,-0.01862583056946712,-0.08697619790037753,0.04174201808297988,0.01987026985482854,-0.004515313573962092,0.027132336318024943,0.03342786362501241,-0.029186494339426588,-0.02662624807605032,-0.018249895673026015,-0.010642985434376858,0.018116644644295382
FARP2,-0.002706383529287021,0.11504905940748492,0.035793298758503664,-0.05937154710105764,0.012006080562925946,0.05203342018407985,0.008042805332717007,0.002333938123267024,0.06711302405860366,-0.0688993470657613,0.035823170745979856,0.05656351343803793,-0.006116475884583143,0.00906657154488494
BMP3,,,,,0.009773467979208608,,-0.022148447879406955,,,,,,,
IHH,,,,,,,,,,,-0.01866117431701655,-0.023421725409838084,,
LAMA2,0.05403719324794796,-0.002453453385029705,0.04717237455026362,-0.011970959764868217,-0.01230775109834068,-0.041904063297741934,-0.0017957411343025112,-0.004043987439741041,-0.05706681502707569,-0.06242406781877134,0.05826278294669498,0.06639242919742809,-0.009552199641957346,0.029909225669752966
SERPINC1,,,,,,,,,,,,0.11121910343971764,,
NRG1,,0.03996272050404894,0.02422506991317653,0.027868846033080798,0.014415036769208741,-0.03752774621790599,-0.051355403292943004,-0.022735838813406534,-0.06319888654002237,-0.03172447181242953,-0.01585641574682696,-0.03178566315252992,,0.09031339458659526
SPINK1,,-0.04435373052201189,0.04446576828142856,-0.02439272149661447,,,,-0.01125668322345732,,,-0.039347464381056935,-0.05243063812264902,,-0.02344347318679622
EFEMP2,0.025531065329676847,-0.016938968837662022,-0.01690167513249442,-0.036833513375505667,0.0014390863709802127,-0.012656279514257053,0.021292695532536026,0.08231330042690416,0.01670204645916863,0.008439168700270087,-0.09282141718662595,-0.05163906869863813,0.027522927508769047,0.06437814806288088
SELPLG,0.04279669253099023,-0.04731140221857463,0.004470342396564106,0.08756038159537965,-0.02666178477165724,0.03306795775541587,0.025514368112607284,-0.013738558927057994,0.0682074587251685,-0.07704026705436348,0.09276015023630617,0.09272506162118514,0.0001506438339809221,0.03157415255386784
GDF6,,-0.022164225764849076,-0.015121735197669722,,-0.005300614081246083,-0.021881602150802565,,,,,-0.013171460383181184,-0.006955331534829821,,
HLA-E,0.020307979424243047,0.06957537696940205,-0.02145502441972257,0.0031736607515252192,-0.03232802375985068,0.033539136182503454,-0.035743774970545275,0.05124079990826338,-0.13516114108613775,0.008177586475443555,-0.059949135264537795,-0.005728943914764922,0.047368785697030284,0.04373316512548895
PTN,-0.02079433205349433,0.022756240074899625,-0.039248428732150634,0.03316663356037922,0.03538997639262574,0.03892143971705919,-0.08604129019657675,0.057836547831898295,-0.0019304003507765247,0.006276911336522005,0.07755945972231343,0.013085815979815814,0.005331247802798206,-0.02432035553759
CD274,-0.011083589739759451,0.035838310544878134,-0.010054443637066172,0.022411931593551565,-0.03347451560670202,0.0033600822666946216,0.008325127029611459,-0.01852558763986026,-0.05219161548877601,0.06386300507452146,-0.007973247088606448,0.014060938776920958,0.023058311289250275,0.06660457078462068
FGF10,,,,,,,,,0.05096675081006274,,,,,
CD14,-0.04406531356707932,0.054269886912217805,0.007166239056441313,-0.06547363080426513,-0.03655530266436792,-0.024997762561952696,0.022526400508564557,0.016692636672257767,0.04416064696674836,0.045225116119474,0.007340095374471718,0.03324562634098516,0.06080375760042854,0.026302187647974515
SFTPD,,-0.024028949575267803,,0.1503143291824645,0.021209576684283506,,,-0.019032803300969233,0.058306719171089004,0.00784075614141352,0.08141467234128852,0.042122901387046476,-0.04986438947249034,-0.04033701066102361
SLIT1,0.024076079027893278,0.0134596575829524,0.0009154483388401929,0.038190364071217925,0.03830259096557612,-0.00011269507714981464,0.0226821316603422,-0.01097447902832066,-0.04786793739831985,0.008890546671146636,0.03164576551933788,0.07450851738041477,-0.07344772101824099,-0.04594664985822809
LPA,,,,,-0.015004144480124307,,,,,,,,,
CNTF,-0.02186750948927003,,-0.010639900719626512,-0.013640308381451546,,-0.022893713033499172,0.058655873354340034,-0.013070210469459902,,,,,-0.023665795060365216,
BST1,-0.02650777248840532,0.1750548014197266,-0.0010056249125291986,0.012627956326007472,-0.02416080370803701,-0.013383157006399124,-0.0468678921298451,-0.02720993365226329,0.01510917657474939,-0.13004498305472115,0.1017440801227316,0.047517852926916605,-0.051899033636799916,0.015964502039592644
AGTRAP,-0.0162290410408271,-0.030789372639970974,-0.00944535895808014,0.01810591262938315,0.07933348869930348,0.024270156336882186,0.09286777606390473,-0.015114251645184876,-0.08356882195217077,-0.014389027000759622,0.02644668168166101,-0.009055541460177386,-0.02753904003757442,0.030108477469741612
LAMC1,0.0012249581193322884,0.05826069833917756,0.025948817646536868,-0.010379190079661734,0.010598583634979328,-0.0030086226524414033,-0.05003896328135756,0.024989715956030285,-0.11263934526791256,-0.11461883623068422,-0.02526509801128829,-0.01997796247782599,0.004221604503574882,0.03921750015121794
COL6A3,0.07648062544924447,0.07550105258314678,-0.01774046534137563,-0.0005464935222355173,-0.025674686043956077,0.0013544225110037021,-0.039989455399511896,-0.035323399732929105,-0.038207548899365965,-0.0853861573406379,-0.006613246271309103,-0.0018981137242799829,-0.007015199237640903,0.05282972612015401
FN1,0.013369742846920454,-0.05836175206820804,-0.03326978468957195,-0.02160104072270823,-0.005167882295973052,-0.006250438559262289,0.03070563032744233,0.025375552019236688,-0.12620211030089282,-0.12230321734991398,-0.06801732053086437,-0.08526531006769636,0.0027054821806677884,0.03798857544762802
MIF,0.04694214021605961,-0.0024680883383153217,-0.0379038862267263,-0.02145792611143777,0.07347492681594972,-0.004889650004094301,-0.007874569166153858,-0.07952189351236486,0.08794795413794064,-0.026161455827400593,-0.02875193284931696,-0.11416988790950083,-0.05943844361965604,-0.006549804492320595
JAG1,-0.02314203177213096,0.05411029587548911,-0.07855098185264758,-0.03892566972563237,0.007680741702466459,0.0735214407693105,0.006416107786671313,0.02903739481116019,0.05559399454100392,0.08793586448720775,0.011617675921916778,0.038846045215082614,0.016044646206695087,0.0141657144388295
NID2,-0.0020268326114444594,0.038699428905050896,0.009631688973583095,0.0811936942586414,0.011469607490110808,-0.010818510241352847,0.034777890467214315,-0.029102406673096794,-0.05104908562739289,-0.027706425412387176,0.02928120829544586,0.07976708737146224,-0.05699078161485363,0.07077474639038024
EFNB1,0.004696941906707729,0.014811195297912517,-0.061647297832781674,-0.025812457599812627,0.05900136908779567,-0.0026831299730440557,-0.011385529953289317,0.056398620529663324,0.04778113435678905,-0.04519562219255803,0.009004122741478725,-0.04635557183909118,0.033580536292788885,-0.04133526794910033
COL4A2,0.0644175864784007,0.08428042189152087,-0.027006546072324746,0.006880956138121664,-0.005474141369443009,0.017732538001764324,0.15434268394766634,0.027536891201461026,-0.0422451282949604,-0.07982659216706682,0.0045002671315277605,0.02032559501383209,-0.017294572961043905,0.02690908475825525
SPP1,0.047259157761451794,-0.0003844679458886012,-0.01697831224939787,-0.1117280877595808,0.007265902919037716,0.031497349377089465,0.017463306672520863,0.053071832753081444,0.06870996645033976,-0.04446801950762236,-0.05827012147674781,-0.054287476313348085,-0.031142516288051574,0.0349742123985323
PODXL2,-0.030875173785386907,0.1412592034767618,0.0051226747629375775,0.04465882990863074,0.014437109572271588,-0.006081429482109528,-0.005490329407181698,-0.01834249158041697,0.04213587071717597,-0.04028229051679635,-0.03165639611372407,0.07322857090359126,0.07781122662609315,0.005013784522543303
FGF9,-0.01999235061495514,-0.03928963780937605,-0.01890258342106374,0.058028279744729606,0.03892765157553006,-0.02369949456936161,0.04657947573677349,0.0026908191205288526,,,0.004305792205456,0.03567457380192632,,0.06259518348761757
ITIH2,-0.020903879890833598,-0.017576094254431834,0.006362170619166644,-0.0034697872702972275,-0.023862750215409543,-0.022291510920366114,-0.04036398370024144,-0.01831924078095491,,-0.06718752579985333,0.09315768610780598,0.0821758190184415,0.03425714766504149,0.04897457029146079
ADAM10,0.031955965558318485,-0.053308711656594135,-0.02298362335238888,0.032384397001584,0.03850643180058462,-0.010685541440258687,-0.02467816379456722,0.006179910271991006,-0.0006730069579310039,0.058949063192288556,-0.0014092761071852222,0.03213011673450258,0.003021803381657021,0.09832252200388349
CFH,0.04105348145438623,0.061801050134710836,0.0008142210056228489,0.06692584378620925,-0.0515308625444677,-0.006918320783441806,0.018586275058518398,0.028553884488659646,-0.0912661542792843,0.03175531308392706,0.06126912684768874,-0.006665022341627959,0.008552767155926573,0.07318796560530645
COL4A5,0.010510535319179393,0.08025418858255906,0.024999876295640933,0.01579414900830574,0.002493415653657013,-0.03099485942596734,-0.030258389234234094,0.023591270342924964,0.002192746805154991,0.07794452069769527,0.057572682641837764,0.03531890919190187,-0.03608638313170607,0.005112874065723188
LTBP3,0.00984741493525471,-0.018212800806371655,0.04099358734526436,-0.031145154788083097,0.054254732850464324,-0.07495202684081911,-0.009951441043605057,-0.052991141075885935,0.06998444400861253,-0.07223116162863953,-0.08510556245369884,-0.021243638516734484,0.012996988374673927,0.07376315658091996
GNB3,-0.0311769653974,0.024428234096467348,-0.04049268747750238,-0.00584474547046613,0.077392266417332,0.004893912314269569,-0.02775276783898461,-0.016482051292356633,-0.018096398627256486,-0.007186000487520525,0.04377981718990063,0.1034308289433542,0.03951326205340409,0.022563685275227056
COL6A2,0.03654612727642985,0.00941018980235919,-0.07202426388949064,-0.010590281823347208,0.023691634321392385,-0.0294248360310242,-0.04802982884960112,-0.021678610406708373,-0.0434789461485546,0.014847846540892462,-0.013233042995834677,-0.03867841504832842,-0.026190165499872815,0.03100206296121015
PLG,,,,,,,,0.05980031316006048,,,,,,
GDF9,-0.021463681972238375,-0.01756974026674628,-0.003830787357988456,-0.04493430926168885,0.01897731698625443,0.04633022865039153,,0.010589654239579908,-0.0364533309797978,-0.06593169482981585,0.06090996968932152,0.005504440498052241,-0.019030007958635714,-0.020761434591007467
NCAM1,-0.061722381789863744,-0.012304985423410452,-0.05267583103224373,0.05852187873579625,0.021900507425250616,0.03189717470253221,-0.06158625268764164,-0.0460110122691195,0.037297360544679005,-0.00680065318433272,0.01821570459971011,0.06675343582398761,0.06589900284512024,-0.05963913062418003
APOC2,0.05777555357859906,-0.030482733838989376,-0.004440348665658738,-0.023413056800575646,-0.018226318165705708,-0.00896688156314392,-0.009239422572139841,0.11612716024623482,0.13717692552379387,-0.06293152853148373,0.010813962678530223,0.01757827062404705,-0.04765637400263711,0.023278398790872405
BST2,-0.05405048630709905,0.07715939273196011,-0.06278531735450393,-0.015081550604691064,-0.029838643616963097,0.05822585238415151,0.04341338096863644,0.06569869123314977,-0.014274060900673265,0.056043424507964935,0.048919190200473674,0.09352915313149711,-0.050445049596264224,0.05189191439607554
COL5A1,0.07484122395756355,-0.01935399375451532,-0.008187314218332704,0.016702189477252626,0.0975237350092408,-0.028292541201851155,-0.03758645169115106,-0.0021222344090047664,-0.026489486773076235,-0.04810282045060914,-0.05778360825279085,-0.07345549661202001,-0.05917249907728373,0.06580316189102767
CALM3,0.010304326239418706,-0.017529172402099117,0.004492335395450157,0.0878833422911,0.0065768319840073764,-0.07021618812286018,-0.017351781179742128,-0.023247348489452525,-0.033394076673733994,0.011097942419027897,0.028072803693813923,0.08090178914685474,0.07377825566765149,0.038347465257834445
THBS2,-0.027447445139422794,0.10115675773099435,-0.003695891442982149,-0.057459901363543155,0.011937070660601373,-0.012713749609607252,0.033581361774780404,-0.003124853806239,0.0007539778544543426,-0.05864977318819274,-0.004008926185185259,0.01855509569716489,0.007347455566176827,0.031117198215936823
SERPINE2,-0.006092910547875251,0.10996329906745653,0.031966398345157604,-0.03393274022193327,-0.0009768907628660084,-0.0009469666355311805,-0.09316046916359019,0.006238709789511532,-0.07184815731662901,-0.036199777653987575,0.005331927576159864,-0.05003581347564208,-0.03581967661205618,-0.03436035160824775
EFNB2,-0.009583564694195398,-0.0087914948168849,0.04116053121069753,0.07766521589298024,0.018246165562719675,0.01293805697204951,-0.05056417677471362,0.04180165878391008,-0.030982124424032285,0.04749199675923907,-0.018689883035656576,-0.00848234171691315,0.027509813957520467,0.021710116991838255
PROK1,,,0.06916670212324212,-0.014960886321472548,-0.021675203916120125,,,,,,0.10538586545700607,0.13157986502717828,-0.02366577195946763,
MMP9,0.0331324186329484,-0.02324632960391202,-0.0035144107759020947,-0.028677995540639347,-0.0014211638911494808,-0.005566224951618045,0.07509649263131053,0.012618826844990293,-0.10627063680141646,0.038756856906593744,-0.037359405483661796,-0.060051146367783546,-0.028367956567961816,0.040750138155957905
NPPA,-0.02524818477364701,-0.009111937395054833,-0.03407577359086262,0.051810468559874374,0.046180683014831844,0.05820522493919235,-0.02047352333376747,0.036576642365704036,0.03518234487682698,0.09119985821706346,0.03885400908277667,0.034552472618644706,0.03640279361846665,-0.01822302024855665
APOB,,,,-0.0196937598212206,,0.07097938254578107,,,,,,,-0.02596917532974389,0.10448777070152152
C4B,,-0.025529552609868295,-0.01815098312697044,,,,,0.08469555321711039,-0.038135013031410175,,,,0.0530198771917578,-0.015295752953451027
NTNG2,-0.03707833288233859,0.01767982071004155,0.008988473046501006,0.06302114101443626,0.06944956259300006,0.03371676561513469,-0.009454464045046329,-0.04229851356533241,-0.009024391203958778,-0.03043642460564415,-0.0003234155845838534,-0.03221908112939112,0.0708820865406447,0.07614728204050479
LAMA1,0.05188659945044106,0.07366160231560802,0.048465107031818486,-0.0007289694484920084,0.03184331886491774,-0.007768541373845653,0.02533590565469387,-0.021771061070406664,,0.0921821095036798,0.06830795546666589,-0.04424768320577194,-0.015218339893359543,0.07283578986132418
UCN,0.009879650458233401,-0.020914659669226836,-0.03926569714466823,-0.002134194986840487,0.05317909799827156,0.09075385785619858,0.029199824508470452,0.03178092136096744,-0.042339931676391176,-0.011041674359006805,-0.02356552909500761,0.03150955168226978,-0.040723851335189694,-0.00179547024879458
ARTN,,-0.029197948666609796,-0.018057434856629005,-0.016179812604117546,0.0206579236317749,0.07677774086098474,0.014319722577833672,0.13981169921174844,,-0.05244430796011523,-0.009943829339877211,-0.03339483041828402,0.09628493039371296,0.04947224929443444
PDGFD,0.04509706719655894,0.0005957717108676042,-0.023946800987211782,-0.03824655808170665,0.059235399470875374,0.024124657130748062,-0.002904635425561551,0.06619443421151686,-0.060311748126553655,-0.012890655359459142,0.06071592849468214,0.05194275643604885,-0.02606123143262878,0.009158700477891605
EDN1,-0.0273702967132647,0.01947863100286452,0.023038541924753336,0.03615120867021208,0.031037153417352418,0.049379442589696454,0.0763722529608526,-0.020385603946618695,-0.04680593958262751,0.005160852147401243,-0.041181003597102576,-0.03959460229150091,0.026705163200179207,-0.010022522000291209
ARPC5,0.0057392609631053025,0.007240337498205587,-0.00015034447779864503,-0.02437224337911288,0.002360654300558963,-0.015119804671874086,0.03518552968004261,-0.0260183262814908,0.024240524644578734,-0.02329146258244716,-0.0355594871156466,-0.0153464628420493,-0.02529698798467563,0.09319090429972292
GSTO1,0.02757135710876629,-0.02576321890978052,0.04003435735661671,0.007806705140102504,-0.06393266679555987,-0.002228451481307067,-0.04940190642751621,-0.03497049082112058,0.1605681688222181,-0.09091364090401981,0.008478755176826813,-0.018895334548602833,-0.003562223094023917,0.04345852886246938
PROK2,,,,,,,,,,,-0.012387213207232099,-0.02161633134831546,,-0.0125944303888528
SYK,0.04026860123136294,-0.015042649386327305,-0.015464187112666441,-0.017925632711296567,0.09387756143304926,0.003041110837183437,-0.02208197000303298,0.045371924031583535,0.08074851357135739,0.020306848249757644,0.0011237346810175186,0.019772670378492316,0.01527010879092064,0.011627206407970197
CD40LG,,,,,,,,,,,,,,-0.014938048587163705
ST6GAL1,0.043756710417810186,0.03892838922654668,0.014330677936874528,0.02804177910140049,-0.015177070103012334,-0.05525462211754726,0.029585675005337563,0.0070618998879130816,0.023529284836426696,0.007403306869252579,0.03317085817948162,0.08564324750643694,-0.030267143898886135,-0.015749760616651377
WNT3,0.0827957606057331,0.016224407493336052,0.009424055608470403,0.12285283094306704,0.040861454462436185,-0.026262965158409417,0.04812149144871327,-0.02302270988294019,0.09368890087837356,0.04923286731773104,0.007165095907461006,-0.01601800990732863,-0.044289251612681324,0.0027531395576673133
HSP90B1,0.024660833496630143,0.05841012125399577,-0.058088536472933223,-0.07983625690770252,-0.015580939273106597,0.035065069212400324,0.0778805113737335,-0.0373761548795172,-0.03175365275976076,0.03420820767459402,-0.0720453078392346,-0.09545182887650867,0.031272908475850986,0.059113413552673806
ZP3,0.016612497347100564,0.05368566282936869,-0.02946445454396837,-0.024624353439147862,-0.019128586819101987,0.03848750264535468,-0.02371463836763314,0.02149706445020081,-0.0073084434180598935,0.026846444405896095,-0.022991164578868486,-0.0017778107146661872,-0.011197409278943592,0.006229338291722992
ANGPT4,,,,,,,,,,,,,-0.03274696527605239,
NRG2,0.02606152763186217,-0.03489269666599231,-0.030681515428434857,0.03788286781454291,0.027217226910558057,0.03842675666162577,-0.030058930821211412,-0.014869711804829436,-0.006364744362423763,0.04273593770046423,0.011612447231840987,0.031059568266620548,-0.044700261231491234,0.014564770614918466
MELTF,0.02751117333812137,0.044588978460997394,-0.027810474631169646,0.004752201724937921,0.021280401737987703,-0.006292328994885329,0.05588238754491868,-0.007942987707403096,-0.08956783667396653,-0.0074627252747995875,-0.008368404253177404,-0.0018924681231844442,-0.0034971199407899545,0.05104545923984473
NLGN1,-0.040548208313360826,0.006671511285824596,0.011915125631293528,-0.026311493010818386,0.055970850588562354,0.03303719780834478,0.12285773923087653,-0.012421416144827857,-0.044160411388688724,-0.09042589614771306,0.06540128784563871,-0.008773716270447589,0.03207047950252139,0.013807287736771298
SLIT3,0.013793050708222492,0.11059542781750359,-0.02491780254704891,0.14597057821229859,-0.014526398933186519,-0.0322431579375591,0.06302209364035316,-0.03853362622060425,-0.07807778060140932,-0.04520158377885377,-0.045433002119525945,0.0328280058545104,0.05850876643945927,0.04697663760595095
CCL8,,0.06546988396294987,0.0035682067586396515,-0.04373494071730856,-0.02588546613513136,-0.022893713530588056,0.08240724578025266,-0.012195421952887295,0.007641250713307159,-0.020058980481426757,-0.035370567656142854,-0.012233422221974218,,-0.04714345059003914
S100A4,0.06250906908105497,-0.06168561192499464,0.03405985716152135,-0.023411407511741422,0.035542115016937506,-0.002284319004348261,0.03192316417981648,0.006031337441192973,-0.005036032957071524,0.016331957748852006,-0.007457630697592125,0.05221583451650784,-0.010149960245725544,0.03893928736902408
TNFSF13B,-0.02480303895665788,0.0101176587420374,-0.0109379451077523,-0.012536335848882462,0.015957822263854282,0.0005259316325307496,0.08622887707460551,0.06254642466725817,0.028019097143977004,0.016312623575373227,0.006766261377664711,0.018481867405061053,0.10609649040931432,0.03934478655505366
HSPG2,0.023782120463610997,0.013553144981917491,0.013225557942376426,-0.02197521916069968,0.00041792914752462846,0.0018846548123119561,-0.022638591245988333,0.028677137956962678,-0.06344872469232393,-0.09548645884472107,-0.006143545027823327,-0.01723223662204236,0.02682100640765201,0.024520353734339525
FAM3C,-0.026225271997579798,-0.003228315855874242,-0.030175142875618424,-0.013027806579377965,-0.039793123993953655,-0.009980241159101627,0.001461286272524052,0.02301471706118247,-0.09697027687264252,-0.09299486017854133,0.05224122447787778,-0.0014168898232805832,-0.03451893779804848,0.02446487761396129
FLT3LG,-0.01635358716520481,-0.00822745267987401,0.038037663377172015,-0.03544471211628868,0.05424262346065251,0.00985368066439386,-0.03471648918434113,0.02055968446959677,0.09394719402308206,-0.04842575013967282,0.07729364135610838,0.04520233182654718,-0.04391346294002996,-0.009907493395424884
A2M,0.05383710710385584,-0.043745374641476424,-0.00039281613347585037,-0.00327391821916144,-0.04263831248151651,0.00606405096367517,0.01690051024254123,0.024917418029461368,-0.05093338992190204,-0.10357270551773133,0.014156244159565349,0.050280229392040326,0.046151162460400574,0.08409818391712456
VCL,0.04404259744581678,0.03500930269149364,0.029860136948865842,-0.05122700894751076,0.027384806228178658,-0.0341597094237847,0.05483912673127672,0.03894701030135752,-0.05318662767943478,-0.04989604972715998,0.017316668800922717,0.013732459411652857,-0.023585384873817783,0.04976552478342423
FGF2,-0.06280764889189556,0.09891777645964307,-0.012413000534181455,-0.027886068261998798,0.014035871442252656,0.026905639530697766,0.01607285493981122,0.0540424961929611,-0.0033408325319139553,0.016487365227729495,-0.0014494825809289304,-0.016903492296702974,0.05750370407336385,0.02097432861026405
AGRP,0.12094356508193028,,-0.02151875386271635,-0.013640310672155634,-0.015679819484356285,,-0.01988638385421605,,-0.011554090124936797,0.06452729752749262,-0.01468767903826439,-0.016459808949569502,,
CNTN3,,-0.0016589911219013164,0.02326998911903383,0.03192196262976293,0.018205037587139566,-0.017715870583836384,0.020864020782574464,-0.027949124169361624,,-0.03383010300948379,0.09534742948471284,0.17425318279114607,-0.03710816697856242,
RNASE2,0.03925781035565341,0.0705582995784735,-0.03173311236833837,-0.019586008392271665,0.05136096528119161,0.06208284880695409,-0.027995505479825277,0.026788069569900375,0.024233099040140985,0.011192819103198921,0.07259561298465962,0.05039111316176375,-0.07261457216748345,0.061347772907841
ADM2,,-0.0024347959749316675,-0.0162919073707991,,,,,,,-0.03506315651821457,,,,-0.014197448968822987
GAL,,-0.02625124818060983,-0.014296296238938497,-0.016414013510358583,0.022434767466948998,-0.012063951180474352,0.04626076340517676,-0.01725485097364649,-0.02138815196063286,-0.012075530728275568,-0.03425021634234159,-0.0061778344660211315,,0.10146495636180498
CXCL6,,-0.022980129446669856,,-0.013640302853887738,,,-0.002863429763518186,,,,-0.053016218316018486,-0.042153086709054474,,0.09205099020175858
PDGFC,-0.016494401362071125,0.021827810490298204,0.007699496509039893,0.050501893722503396,0.01762855994993188,0.0006310864579910909,-0.02723431214797624,-0.01929893593431103,-0.09878952213926824,-0.027482445508732734,0.02945338212220089,-0.036241910625310715,0.001950565642823057,-0.060028670572233406
COL8A2,0.03879494324962364,-0.008348827976531647,-0.01970235093839649,-0.028026772623097294,0.017541719505368678,0.050366735081802345,0.04904316982090168,-0.004487220139803613,0.11198446837930019,0.07692528645768114,-0.017132148860776616,0.033793088432565704,-0.02862414146634658,-0.0035662271303706448
