,UKF251,UKF269,UKF275,ZH8811Abulk,ZH8812bulk,ZH881T1
ARF6,0.009907439098433496,0.0327950254743774,-0.027352012117544754,-0.006115580323607007,0.017104989307843474,0.025072166094456644
IL6,-0.0195446190716391,0.05911272078010771,0.07414287791031511,-0.005319378521290953,,-0.03640257806032625
CALM1,0.006255998219564756,-0.10425755055298606,-0.014335558012638838,0.026797989440491627,0.03976250341306814,0.04178149973666379
VIP,-0.03366245058341694,-0.06157526227974204,-0.033118785473501465,,,
NMB,0.0437103373920505,0.10225999335615962,0.012046253110381553,-0.005116629762984933,-0.058473724251710865,0.04784013900081314
CCL26,-0.015423829694540807,0.06250502607016285,0.031143335578969863,-0.02899185302002738,-0.020414569478951962,-0.02498502271592314
FBLN1,0.020147733830521722,-0.00992744154548991,0.046968794008385543,0.05507414657298276,0.06048063019979641,0.019939067938414882
SAA1,,0.09448227740154745,0.04191038956612156,-0.021411123694447847,0.07760521007714868,-0.007118625897830121
MICB,-0.030936371460848787,0.0034515724312047893,0.04947080771447085,-0.015032191919563398,0.1103149927751306,-0.004922583451301405
F13A1,-0.0216352163505278,0.023328308461495185,0.01564131910984759,0.00023806916853644837,0.047520901310084546,-0.01072127321654106
CXCL11,0.04825786685454194,0.08531057762612362,0.07413082317418405,,,
COL5A2,0.0025643380219240526,0.07006760199282469,0.009548095687584064,-0.04117391192553827,0.03616483176159656,0.0250909809662331
EFNA5,0.0775160412657359,-0.056170349646495664,-0.013544984108701601,0.05507164035558652,-0.05020866060216916,0.024906870867818873
AREG,-0.033751819993805554,-0.04050034750190401,0.03178515611486354,0.10669609259496969,0.06830210501662504,-0.03060050471224544
EDIL3,-0.01596561655261945,-0.04408082610875761,0.07371311183762648,0.020456167702641026,-0.008851297935064404,0.04520281961644521
CD86,-0.020559003043771704,0.0374261137183396,0.013191823243215751,0.0039952665650950965,-0.019697965836182732,-0.08361027815991465
WNT9B,,,-0.015019486687496947,,,
HRAS,0.04421142698334195,-0.013075594499363088,-0.014492739485478471,-0.003828271788842045,-0.11685464070502438,0.035797281307951734
C1QTNF5,,,,0.02827531765480217,-0.05126375999965877,-0.01647558321525418
RLN1,,-0.02595757301972362,,-0.015435228564545116,-0.01633756000007819,
COL4A1,0.04819232820465361,0.08854286095874249,0.0069384432048125,0.006026219071012221,-0.017011670538180212,0.01771603274703713
CCL3,0.018834410261485763,0.025299387694513065,0.0824395270223039,-0.05347598458654845,0.01285269828329551,0.006711805363998973
BGN,-0.012279826166647616,0.05765453499008904,0.0566533089445965,-0.044480371499062775,0.010127242455182825,-0.012405718783073243
RETN,-0.014557078382287751,,,-0.025532642499066123,,-0.017658494458582162
S100A9,-0.0030711452531494714,0.0757684472885303,0.06611161659269303,-0.027746887859666794,-0.0044230077851976765,-0.0533137808063872
HCRT,-0.02494256288410298,0.011022516211680086,0.02811835599680997,-0.04296735313683894,-0.046682094781093086,-0.03396625742529035
FADD,-0.00273916963060224,0.049329966493351064,0.01697125018661925,0.012860468295952205,0.07593112378731788,-0.04901040375446814
ACTR2,-0.012927701103606014,0.002829653205353444,-0.0018665728489646164,-0.03168780372285192,-0.02636497169272797,-0.010738405389594963
BMP2,-0.008007876770372895,0.07469284397973174,0.050031805282397465,-0.02580241874052009,0.08709719886265939,0.08087765706417932
PDYN,0.04021911974770507,-0.09343975675736114,-0.03046698137702283,-0.029018227915192842,,-0.03595323142979681
CD55,0.09038636342360266,0.017240350609363762,-0.007846773107944367,-0.0527959754402321,-0.035655617020561525,0.0007316040475961687
OSTN,,-0.02004296083375273,-0.01720408177908379,,-0.016864615979113366,
PDX1,,,0.03835581473394845,-0.004714666993633492,,0.030521720605558068
CD6,0.03286889195021336,-0.02595757240915139,0.019183200018966128,-0.018096352103996516,-0.021684913862679206,-0.019681280324897337
IL16,0.0432219986928871,0.058225889563663376,-0.04217664631985141,-0.009128031943535477,0.0008638967501679032,0.004448752612684863
LAMA5,0.07754872852551746,0.06181971106937272,0.01198329667879876,-0.0366601688171437,0.009484402496685206,-0.036348411357590156
RGMB,-0.007375720353214825,0.028677817586097387,-0.0034749760313817183,0.01641208784213458,0.03561292865489028,-0.000293419978797618
INSL5,,-0.010306340729294743,0.03772982963195928,,,
IL12A,0.023084517876052528,-0.00825163799616228,-0.006766182003428453,-0.019198063057207896,0.07585053549853117,0.14382523866763344
S100A8,0.014181682228141774,0.09031765549690937,0.0247279669035327,0.022507195663463916,-0.0403824686443197,-0.020420753485759037
TAC3,-0.05418149075820869,-0.06957328317602868,0.010879184722787094,0.00931296125025337,,0.0007459692390012495
TAC4,,-0.025957575563775037,,,,
MFAP5,0.08443141935019695,,,0.001207109867109032,-0.02328157066754135,-0.04128206022040594
CXCL16,-0.010772000695954062,0.079735854195453,0.018555648202984363,0.05044037191007472,-0.031208454662276695,0.021829699179586392
AGRN,0.031138823137800923,0.06257110081725467,0.04111915308593466,0.02415001462144774,0.016331240792432512,-0.01224902966850883
COL4A6,0.035431744279687906,0.004857372809449681,-0.0231113974146425,0.04011120843800888,0.08783127047764691,0.048542582933171034
FST,-0.02969142268216436,0.042187374700879285,-0.039009604152767566,-0.02129846014676774,-0.008598278511639744,0.031484987002555274
MEGF10,0.07293914139170843,0.014024776369464963,-0.017116019786933157,-0.048042258496497424,-0.019775871478756465,0.0055100075592917075
C1QB,-0.02105098374970982,0.09913172456798423,0.06921045494516156,0.07288158407115439,0.01839788940195548,-0.0415568343145736
HLA-B,-0.030717893673520794,0.12476685229565973,0.06311441355558621,-0.037044721476579605,-0.018330376473014713,-0.06432365966921734
PDGFA,0.032448546866022596,0.09201493657601796,-0.0061465127333674464,-0.017819148296082006,0.02725833556585632,-0.038625093791232815
LAMA3,-0.005419913031028099,-0.023685592750249857,-0.019253701825811927,,-0.019067931322034107,0.006267005540672954
DKK1,,-0.026614103770178126,0.030310029504806157,0.04708241231768426,-0.017122437897575105,-0.00853514406797475
INHBA,-0.014557076266547132,-0.08994113761560114,0.08422444913483186,-0.0341394168067657,-0.04766625888408977,-0.029783207906668437
IL7,-0.016959210032564453,-0.023072322571351278,0.03861092677587273,0.09072449113497973,-0.017875008113417183,-0.027300022625306716
FABP5,0.04341069974472486,0.06902467356122469,0.06333575840256177,0.06095001644330344,-0.007772699993694075,-0.01496742007944395
CCL4,-0.003998581744839085,0.0609793090406995,0.09892842345793287,-0.042392650792167225,-0.03530657585100208,0.004805763016269184
FBN1,0.002194504110552629,-0.004611348779316965,0.04077316900348239,-0.0049349170631997185,0.0018927734120866172,-0.023547033697743056
TCTN1,-0.011288147973897983,0.09114750117168115,0.017501773321936042,0.0053715567113082575,0.04798486639406962,-0.03564696625577674
NCR3LG1,,,,0.07059634388422972,-0.017875017604423952,-0.032781538050944206
BMP7,-0.020137133609974905,0.005371694693145977,-0.0007923649593605723,-0.0006440822831075455,0.03329690426777672,-0.0633022774833014
NLGN2,0.00523552930014522,0.04468777913501717,0.00521969344311532,0.053545561119922924,0.09503014041065687,-0.004213639287013119
CCL25,,0.09079065846939008,,0.026760665546932412,,0.009939220215315585
NPNT,-0.003730024673204151,0.09924186399041876,-0.02853429020406814,0.05745268499461001,-0.014066581192870275,0.038572805394690504
KITLG,0.01645298461498515,0.007916071996323364,-0.023187636370072904,-0.0020756511610454044,-0.026389109474955666,0.03714030274326338
MADCAM1,-0.02715574816349025,-0.031164380961937178,0.007124565992991648,0.1247732192557136,-0.023665773047667926,0.03448790544123897
F12,-0.03418412803874727,-0.0505573629353587,0.03566209582241568,0.09435702457715898,0.09373420805304802,0.03186511432101192
S100B,-0.02890375501687573,0.0689653280143872,0.02202441239387488,0.026654060873558476,-0.07297985261691789,0.01167804089826332
IL27,,,-0.016071670601496935,,,-0.014035571752314738
CD99,-0.015660717635835562,0.10952506447996173,-0.048142788116927175,0.10789891741641316,0.020190491372508494,0.027301933011112084
PDGFB,0.05311777228385118,0.001372647206978087,0.06118380345032362,-0.014165224495305315,-0.01317078460721257,0.05244096194771437
CLEC2D,0.04610319106162352,0.1013368566570197,0.038388031438831585,0.05472912783238518,-0.01951614575638319,0.036069768468421755
F8,0.0576963483859962,-0.03069204134799751,0.014482891285482117,-0.01069949234609691,-0.00409346952302707,0.043909969257260255
C3,0.043143236621050206,0.097015922308475,0.05819560686872092,0.019553393217318187,0.011170922648597457,-0.0067190339528113065
DLK2,0.0031020587254932197,-0.04946412313816692,-0.03582481674913993,0.005865229378483294,0.08899043813709316,0.06946133307995599
TSLP,-0.014996446974574402,0.09554127650484587,-0.004594817598632352,-0.02453597673776045,0.03217891939803827,0.10588588846963201
OSM,-0.01351280218543236,0.07787090055196917,0.1054222223000119,0.011322026508456361,-0.014724141266117988,0.0005319876839709998
PRND,,-0.002500965879142973,,,,
SLPI,0.0017531762527423693,0.06957121682500536,0.10945364636101995,0.0179273049451565,-0.058576745050256465,-0.0018292819946425971
AFDN,0.021317349690975908,0.010531591016459502,-0.007437075857622772,0.009932880256510217,0.0448852496592983,0.03713595710142324
KISS1,-0.028226075941697574,,,0.04025110282149546,,0.002227381257178067
ULBP2,-0.027585428179537047,0.0476771962068016,-0.003400493974656832,0.02097255582515068,-0.026735971958631227,0.057547125302361925
ICAM4,0.052257864698802364,,0.04088467259660166,,,
TDGF1,,,-0.013892229132324909,,,
ANGPTL1,-0.015155202124970563,0.0482640459712119,0.015278745659220126,-0.025162730208378538,-0.01319759417462669,-0.03420743153246121
LTBP1,0.0245297045053746,0.03727463314746201,0.0018868592405230434,0.004627545813129184,-0.06943605822103273,0.0035779291156670177
CD160,-0.01703123688695864,,,,,
NTN4,-0.023997419384155404,-0.02001223254571703,-0.002354951996912081,-0.026145445220934482,0.06034293783093922,0.0774683681870118
APP,-0.03810469350096501,-0.09425730584879406,-0.0336231265429133,0.03526822756004651,0.03618202447980128,0.03525382931585992
RIMS2,0.0017909344945957475,-0.08030354611577176,-0.020715655621700878,0.08344400692168931,0.05834818301298564,0.02697990645810598
WNT7A,-0.0344941262666175,0.07850654963330249,-0.029691185774945315,0.018638034823865245,0.06327884405053703,0.01757486985238635
GAST,,,,,-0.02063120842973073,
GPI,0.008668215154733488,-0.02951056917136317,0.0059468372077838135,-0.018720914449072527,-0.022968631691648797,-0.03899116261319486
IL1B,0.03706967934331821,0.03718871270876772,0.09767736069564602,0.0043049869382140405,-0.012510434605108995,-0.05466926204208115
SFTPA2,,,,0.09978504953859586,,0.08509158601615172
HAS2,-0.007616167227541115,0.07240676917023639,0.1158785450269772,0.031688069818622676,0.03703652109579506,-0.03178165937114776
IL11,,0.0049571443546847,0.04035954608810406,0.0222367627914752,-0.021684917300200175,0.007987999480333716
SEMA4B,0.03768058320891852,0.07385551145742157,-0.014116806182132628,-0.004706079179172024,-0.06844384562810688,0.012422396630369904
FGF12,0.05337566381745074,-0.08203982353351977,-0.029624617024934047,0.03838963533625409,-0.0024794742860427526,-0.003112476532392865
CP,0.06564282922044,0.03325068016827712,-0.009706759493128957,0.03844487408031815,0.03301840212615473,-0.03308952602778355
NLGN3,-0.04174149984775188,0.08178664919168077,0.006036872409704978,0.06070489773722538,0.06876321385357637,-0.052874246006187405
GZMB,-0.014996446974574402,,-0.03153974354914577,-0.02159863397095791,,-0.006495268826378583
PROC,0.023953490677772745,0.1437117923784782,-0.01665608721876711,-0.021314433620013763,0.0353441353860352,0.15166689720929458
TNFSF11,,,,-0.014243131769447092,,
AGT,0.027780555820987523,0.11210596789829624,-0.005255144468966058,0.024432575423518895,0.02600630341770569,0.0065858810621589915
PTHLH,-0.02910476773181647,0.08697274628761098,0.016582599791728592,0.01093011664937161,-0.02747415487517385,0.07453280578255994
COL1A1,0.053487295551103146,0.0604252036402402,-0.02184506874576329,-0.06352486517719445,-0.02042577403585429,-0.0005949442676189394
LAMB2,0.03649216853787055,0.06733816738185298,-0.02370567097068006,-0.006342123944678086,0.036085597026750696,0.026089828138072906
DSC2,0.03571844677914682,-0.007614383071771868,-0.007095061675523608,0.020988468494851666,0.019160143278163216,0.011232151436257975
WNT5B,-0.010553731353835133,-0.03473118441134885,-0.023841580983932964,0.06800011083383864,-0.01603216776558637,-0.026984465880631206
LEFTY1,0.018945855723828696,-0.011607372711718305,0.04843013195864516,0.026471589778855574,-0.029054955970824012,-0.03640258154278236
FGL1,,0.031138950337326655,,-0.020881810567880053,-0.009391447350747876,0.050740803894714366
CXCL5,0.006829060681175207,0.018091228867327374,-0.01692444637744665,-0.03246559396917905,0.03188279892741941,-0.03448733585352479
S100A1,-0.029973516193912163,-0.07913534789260039,-0.01770979078491588,0.07263269497875742,-0.04889376111969579,0.017245367423552448
C4BPA,,,0.03479686755374037,,,
NPTX1,0.016054395062370677,-0.08675774030573895,-0.009737701742755771,-0.04559280744820953,-0.017122433628847224,-0.03477906084278858
TGS1,0.016618422587609375,0.06720771536928985,0.03220891749389073,0.016312351823437026,0.009559217795666274,-0.021065231279014947
SST,-0.01926556070109292,-0.12172037132838999,0.004912578947211773,-0.03914771152785225,-0.036210391632960796,0.04904726948290264
IL34,0.048242155105851406,-0.050658333805809974,-0.004732279457747125,-0.0246289675700895,-0.019808374962306554,-0.007697882566427091
DHH,,,,0.018027058450102208,-0.030158671286291194,-0.023073011969061356
XCL2,,,-0.021604780672239733,,,
TF,0.05062426652411987,-0.011915041807167785,0.06644880150109776,0.012459252938962632,-0.011380345377977968,0.013736907437168561
IL33,-0.0046019133771741634,0.042789639608204054,-0.007122131007727458,0.025004635518856847,0.05462551842397152,-0.031554861085200725
RBP4,-0.009650366233691846,-0.07649658765565354,0.03338727661238186,0.0707615014787897,-0.022694542920992475,0.06349891284510222
CCL19,-0.014104606190188794,,-0.012851310439326058,,,
CCL20,-0.017222155873571048,0.05987978823890524,0.059197654485225175,-0.06000326164415211,-0.01906794169808249,-0.011976832945088299
NAMPT,0.06677444914387762,0.09977577043545399,0.04961881413665654,-0.022937068486846394,0.008060088234111966,-0.03385658596972118
