,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
NPNT,0.024474703258224463,0.04022413908983148,-0.014788468511368459,-0.044985152573962,0.05226617383742784
GHRL,0.11372185219969934,-0.016939372520006525,-0.03281537833059384,-0.02196085613046821,
HMGB1,0.007889966238439662,0.020314238691948754,-0.011362975976925037,0.05085844383332486,-0.03663111433295422
APLN,-0.031598386293314226,-0.026608819715435442,0.05183000537731656,0.10065939199127212,-0.00624812184675027
CLCF1,-0.03335588840094807,-0.03319185390424995,0.025876587613409444,-0.029381874705212283,
DSCAM,0.011336646646149619,0.03171953165938325,-0.03403081696378489,0.0054690572605218465,0.07091734974630648
DHH,0.03360823316320142,0.014929683578700594,-0.024607459389226507,,
EDIL3,0.011367540134601742,0.0539664236387737,0.08207918262093475,0.025102337330340486,-0.1719293911907923
LCN1,,,0.0015627554669422035,0.07196401982908258,
HEBP1,0.010384081939874076,-0.0016882879059916967,0.01274275033998862,0.00900203282244243,-0.03608953242679862
MFGE8,0.07360888435227941,0.04012692729407223,0.06728178868125949,0.07881477152682217,-0.017040295997367904
CX3CL1,-0.016378797090467533,-0.00930540911546346,0.06549501492146244,0.06494451073758153,0.12156517351736623
COL9A1,0.01300752202650178,-0.03262546446563462,-0.024601394612883503,-0.007639301665508002,-0.04077969675962121
TNFSF8,-0.020231510776682695,-0.013340808208701156,0.007600617602976569,0.03643015496550481,
EFNA3,-0.053963948736069585,0.016569513683137364,-0.020015627345061588,0.05665390743081093,0.1332744162311982
ANGPT1,-0.04408304865334291,0.034701775434356937,0.01863417029204611,0.11267400282167818,0.00923057226825597
LGALS8,0.027508242863956086,0.02337396112818219,0.057300312543345625,-0.000167744524623544,0.0022348905778209
MELTF,0.011790540040975704,-0.007710702600964043,-0.0031600190526975235,-0.011847563507316106,-0.005171755644616116
WNT5B,-0.04959806164162233,0.025262432018231838,0.009803819608751502,0.047999995535029774,-0.045012071653746176
LYPD3,,0.0695805961088972,-0.011164697708524724,-0.034905304235241234,
SERPING1,0.03459251102215107,0.006673521924727257,0.05596690747719177,0.017220299643890852,0.0006095056768990924
CD58,0.00784444902836552,-0.01912655324822024,0.0029828559169203617,0.006781348636646296,-0.009736484303006407
BMP4,-0.04770033272050662,0.03193964972004166,0.0803831757966107,0.06710917291257903,
DEFB1,,,0.0497632022922555,-0.029754401299356473,
LTBP1,-0.048717736205734996,0.030883518402073915,0.08135179329089662,-0.01330903166396037,0.042795295221589175
TNFSF13B,0.02457767064896783,0.008432452793606464,0.030534769988648985,-0.01396038157429009,0.0002539854870975335
COL14A1,-0.012712849273928326,-0.019646036638088515,0.10972833719193686,0.03277207725356633,
NTS,,0.05330932441426988,-0.023545859688466286,,
