,MGH258,UKF243,UKF248,UKF269,UKF275,UKF296,ZH916T1,ZH916bulk
DLK2,,0.06592065114791497,0.0125299146264436,0.002458389747318768,-0.026818926489743895,-0.00031242691881926203,-0.00586548480748887,-0.01842463313278154
TSLP,-0.022912604788980922,0.03237563110746021,0.04193821453117339,0.036888346782437756,-0.023186218802947908,0.04081867224005002,0.0566566767425984,0.1208744639208197
OSM,-0.021863509855666242,0.007293302751736602,0.04747015353197709,0.04538898033829712,-0.031195108053085653,,0.06909992834172335,0.07208664255247477
PRND,-0.02325240266839386,,-0.008113064377767955,0.047265375388584524,,,-0.041547350910978165,
SLPI,-0.028308805618259353,-0.020827076973909363,0.02801752865723598,0.11242944121817426,-0.02717266141548912,-0.0011363118698314945,0.1124206998908359,0.0955029612638551
AFDN,-0.0035783303892283538,0.07242700993243018,-0.012503162821396104,0.07564272549789615,-0.04170803624052856,0.026717345012935653,0.005036156560075996,0.05188507671844502
ULBP2,-0.04370679391132334,0.006397236446860256,0.027086099485878264,-0.0401584225690017,-0.03724985687022467,0.026308147319219165,0.11555634411059723,0.15115541650127834
ICAM4,,,0.09610914199205224,,-0.013959476263161139,,-0.02479624192281919,0.017253440635134825
TDGF1,,,,,-0.010399904470898513,-0.007380458296158455,,
ANGPTL1,0.02074182782291259,0.013162052955795252,0.001186924667485529,0.11122434263977954,-0.021723711792755965,0.05549034261904684,-0.018759636561947332,-0.045290335774487635
LTBP1,-0.03476240363881292,-0.01060482937046442,0.012757533099033274,0.0621875017014703,-0.033669879504829095,0.023081645712662427,0.025749164458057073,-0.07182705708106389
NTN4,0.09818052115141283,-0.01296138253811548,0.03669311845310011,-0.00942323767206345,0.00548495955701525,-0.005116029868773204,0.08171026831800056,-0.020862126054443764
APP,0.029269035188943936,0.04623867928767527,0.037299546166539244,-0.11532286344603959,0.0005706294600739481,0.040534735554100566,0.04803600171633388,-0.025554501689301973
RIMS2,-0.023252400737098215,0.0003680984201128219,0.08576452751374246,-0.08475888864813716,0.02111643334524882,-0.033324700657095634,-0.015439810815460033,-0.05787055950836957
WNT7A,-0.023918381382077542,0.020541392421818436,-0.057681009796038026,-0.01919339041527957,0.06082277634333182,0.0067533591831722365,0.04335051446447659,0.08611614107335062
GAST,,,,,,,-0.05879051614164361,0.019112908268953063
GPI,0.011677303353619333,0.08643003063852998,0.038792039481927776,-0.014300377321207064,0.014998698245746999,0.03143744083746159,-0.07720431423189583,0.02595801041564901
IL1B,-0.02900736667889834,-0.03053570046225052,-0.022650101853458292,0.10061419515002036,-0.03077978085396959,0.008928564196324653,0.05301767340274895,0.044795500693667875
SFTPA2,,,,,,,,-0.03814646187832006
HAS2,0.035214566120963395,0.02930361704851452,0.01888935252241116,0.04619735018652681,0.006164507064910105,-0.0020218643501809363,0.046265863446381054,0.0351261991160006
IL11,,,0.013523297425494109,0.01136219358391914,-0.02355074389329863,,0.05069464374202647,0.0359531496861644
SEMA4B,-0.009920457259457581,-0.024931106598491848,0.010165689398454174,0.1153379554624062,-0.015472042555699193,0.00970785219134298,0.04240459000314298,0.07877431908788268
FGF12,0.03888183933025908,0.04134786058199962,0.12241142404041513,-0.11560478308485354,-0.007206937845793575,-0.026282041384366538,0.11508965353438132,0.013775794772920102
CP,-0.051397184995336076,-0.0647972820671754,-0.0073787643088423895,0.14627259127677097,-0.007461685176828327,0.0679224591460073,0.07218736472629081,-0.006408670778327134
NLGN3,0.08433000808248536,-0.023780570186728727,-0.015452056354189158,0.06081550208975426,0.007909994928624911,-0.027422713235908787,0.07477818863579545,0.062497599745660506
GZMB,-0.028730977664731646,,0.016196695744653,,-0.023611064633574767,-0.024171968446093355,0.027232866563396393,0.0678448249811313
PROC,0.04184118939877367,-0.019020485571510405,0.08052360207229972,0.037044471656928535,-0.02015011656483583,-0.01905385351269201,0.057386303963303145,-0.010465447658875707
TNFSF11,,,-0.021147647458930274,,,,0.04407394226257365,-0.039776849900082366
AGT,0.08878069656096327,-0.03255135177927644,0.004874449094148292,0.15827237991678988,0.02297665545238618,0.01126658098046409,-0.005011474833539875,0.06961254749401391
PTHLH,-0.020060128646851555,-0.02891889089487431,0.00751404876746321,-0.018870080130784055,-0.012027313423340761,0.01616614855399222,0.1522147007065866,0.11960397690792691
COL1A1,-0.009312959800470406,-0.04659240908552923,-0.013896787799952652,0.09700241814385187,-0.02376701494953553,0.0332549367324733,-0.053692200074586194,0.017911797885902206
LAMB2,0.024580619059229935,-0.05839775482134111,-0.04740927700532714,0.0991204229091534,0.02225784050648368,0.011694161548845108,0.013941807427214962,0.040429069210605295
DSC2,-0.048357003547364504,-0.012328194543238484,0.01226418083458254,0.07807196113183104,-0.010000176248462082,0.053354950221679354,0.11365171727212377,0.04887027566080206
WNT5B,-0.04312257440701485,0.017459984013752566,0.02734803911313979,0.007265887201501118,-0.024384509969736703,0.011546921173701232,0.11543428239267185,-0.03785658824775261
LEFTY1,0.06612304476392053,,-0.020075419107637323,0.02771396777904275,0.0780570411243557,-0.017454052872387125,0.025818490660947,-0.025244177975060598
FGL1,,,0.021378856282971596,-0.027970821765198706,,,,0.051167871783315944
CXCL5,-0.038192374649192576,-0.008569011245903405,-0.013865078290380821,-0.021876594468521627,-0.012669861969000887,0.04411627050826251,0.037448630660206254,0.11617611082475808
S100A1,-0.08494991427753969,-0.09631577223654372,-0.0003675658227922994,-0.08437940856049153,-0.016402708905476494,0.03630161307804629,0.07295158403126935,-0.02637966782121375
C4BPA,,,,,0.022151236203364663,,0.05104169910917052,
NPTX1,0.022082618278253165,0.023459907596395914,0.04362741385032665,-0.0915711697131877,0.010584325804933525,-0.01846572808253952,,-0.10216732466189384
TGS1,-0.01614110578659666,0.06762448612182625,-0.03208045348892978,0.0851574588485779,-0.009809921143890439,0.009548824500641614,0.09857935506117158,0.042246945057944005
SST,0.003446721824267291,0.023314952725198936,0.012967343156401748,-0.11034925555072327,-0.025192817729336292,0.0442532979342574,,-0.01736874793445279
IL34,0.02596752434016395,0.05587837254148444,0.046713211285296916,-0.051432421459652274,-0.024541312658087393,-0.04178899542080388,0.04618390352373725,0.029510446954432657
DHH,,,,,,,-0.0011410895295810024,
XCL2,-0.02182248515185889,,-0.008999055987937018,,-0.016173621451664438,,-0.015657504345537965,0.04001722355456703
TF,-0.1258023699874146,-0.04784138567045163,-0.0017429789226819437,-0.0786459357448688,-0.05564371626983997,-0.05651497427598849,0.01488850546287397,-0.05357501720083601
IL33,0.008359722012284675,0.014365739045021595,0.012910537511627098,0.12903074110939455,0.005130693760227933,-0.034251387058645236,0.11728104562618134,0.05682897981368316
RBP4,,-0.018946237121188387,0.0676939952589274,-0.07596914649367834,0.031994165569061477,-0.038466273584701234,0.06012721751938411,-0.025278919031458798
CCL19,,,,,-0.009620659119699148,-0.04118565056800823,0.07090132752372093,-0.023928138578931352
CCL20,,-0.02393315447494779,0.012826252401295172,0.0554631739425885,-0.023221778452626657,,0.0652519636481073,0.004646432448573342
NAMPT,-0.0799669118331262,-0.04276025146533301,0.031220962718523194,0.11843349274389994,-0.006735163754626632,0.02197039442736111,0.08056028030517252,0.08065880842107402
