,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH8812bulk,ZH916bulk
ST6GAL1,0.009772061585907554,0.08231582435889369,0.033913916508342565,0.04821033720169891,0.002880785149975978,0.041220051346669874,0.03618248054015068,0.03978470987043408,-0.00028731267039098075,-0.002206891528886388,-0.017378015572261526
WNT3,0.08905691002721257,-0.028047439520380534,0.04379695422037152,0.020427323207968178,0.03003608436167815,-0.02871340586199169,-0.00936514706408506,0.010149193551230937,-0.0041373582382072775,0.024192551854821293,-0.0022948785392536033
HSP90B1,0.00853266574284718,-0.00732304863385246,0.001174658582534712,-0.05691838342467042,-0.031211557898826393,0.0014244696445497552,0.016604928685126617,0.05500917373033659,-0.049232440609731004,0.11879099453411424,0.03052784871888566
ZP3,0.05499056986377732,-0.022680195156281942,0.03277781420223436,0.03251863246238513,0.041118985823425235,-0.051681672383766614,-0.03261528704545626,0.11459344198006782,0.06848157157335806,0.055044719832065665,0.06303046435555767
ANGPT4,,-0.012059129268548678,-0.015592518019254995,,,,,,,-0.03505153762094424,
NRG2,0.02762422730926531,-0.022701476609550165,-0.022966265334008872,0.0256653549752057,-0.015964533481450393,-0.03428883759684859,-0.023374605989787172,-0.02994316043176335,0.08003649962252034,0.04743581207917967,0.05619374689587356
MELTF,0.031522977659767894,-0.02490248975288317,0.07333312818027948,-0.00981982411408061,0.019140794058654726,0.02866348478094089,-0.013158854636144083,0.04799749017420234,-0.029193262445999953,-0.027937320168784807,0.031785809720771885
NLGN1,0.02513415796481589,0.03898811429099686,-0.02535783735688355,0.032720390073795805,0.006954534333385001,0.019876456212192802,0.03044505640663612,0.015787077824316396,-0.04165207605017773,0.01192120277334615,-0.02177387473775901
SLIT3,-0.0175249155720298,0.05013346968945261,0.006595598658217944,-0.007795448492001101,0.007968154202755923,-0.0186223447282373,-0.0595631275248624,0.00014833838028245998,0.04088914751135661,-0.03559620234360996,0.0350485216213707
CCL8,-0.04597113498624385,0.05068761830875635,-0.010120081842560844,0.11244726275418987,-0.015961949828337454,-0.005910225156846064,0.031042717928393457,0.1339044956449661,-0.10252194284961934,,0.01192467948599069
S100A4,-0.07602769785777828,0.045562309370931586,-0.0033269801517024442,-0.054471915982909895,0.045996754501341705,0.07002125307920624,0.04684400532470124,0.01743901799898611,-0.027481687441692916,-0.014172819771850267,0.1296634031223451
TNFSF13B,0.06730539144366672,0.015162068662978739,-0.026821241636404407,0.07819910246489475,0.022802082813457466,-0.004954662344933719,0.01853372328489404,-0.03402663682621002,-0.014813180365848876,-0.007520363483968076,-0.022359795834282808
HSPG2,-0.016760933626749835,0.040578723804024594,0.03129319926996444,-0.004261589815317829,0.029765073521177583,-0.07304000404812121,0.009914158351574023,0.049930828725887076,-0.05698692987912636,0.013058988799327894,-0.05334321318497671
FAM3C,-0.012516051629310389,0.025527830659225138,0.004602645846327409,0.035172100105647586,0.007142179423579002,-0.001719573032156728,-0.06682243850366716,0.002384171507847943,0.03941815583542517,0.09157440978179898,0.09595281281350591
FLT3LG,0.0094076672063252,0.0004852380830105869,0.04109690772327425,-0.015953237743667036,0.005737081275784677,0.036600021980304154,-0.006057592374174378,0.11293030986366219,-0.062034358820985305,0.056317358104056386,0.0722492418117249
A2M,-0.008393349626397921,0.035001708376061785,0.053820351646271164,-0.046726099830338784,-0.0021782427013059885,-0.04873380897188394,0.07256661538103455,0.02995290313916428,0.0486707189918178,-0.001491017386598703,0.08364728845859017
VCL,0.05185965567796657,-0.008187433711423407,-0.014504229658861228,0.016768712606689894,0.0010056677227484746,-0.0009863620639613535,0.05643848022968073,-0.00533691851576536,-0.09763241602512894,0.04333315446071894,0.004607269571191204
FGF2,-0.043828392189362096,0.0001461964506860875,-0.0022434465359915286,-0.017247018616807476,0.02447055010740936,-0.0010637524620508438,-0.012092315359970525,0.0036953022532699074,-0.053946784515642256,-0.0063163716645103455,0.006759013676096994
AGRP,,,,0.034857542323946215,,-0.010914867526801778,,,0.09831521401942542,,-0.0304832474819849
CNTN3,-0.03833802671025736,0.0068457826859202354,-0.011445482413277011,-0.026215041713077092,0.015115519323431626,0.05477714612515098,-0.02183500240915763,-0.04178797918162183,-0.007595461545580299,0.08130848237738292,-0.01600717679135352
RNASE2,-0.030236887114138713,0.015577407292644112,0.017492948665710405,-0.009239616712960492,0.02991667913278379,-0.022082913043747154,0.010425677919413836,0.0907141952263608,0.016497271738692608,-0.024943691585278073,0.010614441136754877
ADM2,0.01978933963828676,-0.017159620847974184,-0.01900492539459419,-0.005698288815255914,,,,,-0.046914616800198476,,-0.001791369403543941
GAL,-0.028008054990270884,0.007543112941951632,0.0035355915121510124,-0.01756087981795078,-0.018899333700154244,-0.031664703918746956,0.018432858555435496,0.05040766441045141,0.05508573238409688,,0.03709525777041803
IL36B,,,,,,,,,,,-0.019762136638645032
CXCL6,0.023039920789842214,0.144787322641328,,,,,0.04838957874364332,,,,0.06443465526901523
PDGFC,0.007417083428754782,-0.038768033126969824,0.05207914168482421,-0.018008222581119716,0.024101038664474553,-0.07209261615818192,-0.0005113188893273998,0.07279544747390135,0.05496960140973706,-0.02353863730195119,0.015244463282370078
COL8A2,0.06997449364166067,-0.02089764858525898,0.15398906965052792,0.007349149709934941,0.041158022244228175,0.004827036966281762,-0.025419053408474654,0.03925674543382318,0.04288404415612481,0.03673163813015662,0.06020237802469097
SPON2,0.0011105069451145242,0.04434781060495102,0.010539663574501786,0.013497034258611628,0.004882654958431207,0.0035582315278067486,0.007370650911496094,0.035014152274835474,0.023863417780586076,-0.02673357671023656,-0.005437789115086058
LCN2,-0.02116784196981495,,,-0.04483860406499408,,,,,,,
SEMA3D,,0.09971322070598175,-0.027957788613898298,0.03235028841360927,0.049019168198018215,-0.016223935286462952,-0.004396447689587392,-0.02831136435577767,0.05407115644969731,-0.03608278766934491,-0.06038485331369255
BMP6,,0.008434109029951127,-0.010966477161737579,0.012711117826198841,0.014313404638837133,-0.009973418941350818,0.04142942684944268,,,0.09036469110784803,-0.0036289373526280097
TIMP2,0.08265582224120074,0.05276260809257432,-0.003925308604057217,-0.012734816607470415,-0.031440466674995365,0.032943900899729366,-0.003011656078409181,-0.023319207940674696,0.06810424824465122,0.0004336221291575743,-0.013142428226438779
EFNA1,0.11003061771952191,-0.026261986757858815,0.02698386290145409,-0.0021793383601041404,0.033899996971093437,-0.017553611415816142,0.013850620103010013,-0.023957772632259247,-0.05038505812796229,0.0043676040418987655,0.02104746617160106
S100A12,,-0.017629057461977595,,0.02915995188539657,,,,,,-0.027113519090202563,-0.028660483940505656
TFPI,0.09988078038446231,0.05925831072984402,0.021287250554955187,-0.007366429646660094,-0.002720945158548677,-0.03455340583550098,0.04340573900673469,0.04537482332622371,-0.04945765515704804,0.003856451672031678,0.02088201165188835
GPC3,-0.03021472128692031,-0.014007120403773665,-0.01726764198122037,-0.04187753694607353,-0.01792673272995928,0.07230353582396823,0.00794743615954136,,-0.05235183617137705,0.02410881941683266,0.04499355174595999
NMU,0.04509193543488458,-0.015424624858231454,,,-0.031306795240386306,,0.006812250576280267,0.06981687969844097,-0.017943315677964193,,0.05677998464187549
SCGB3A2,,-0.020137823575044195,,,,,,0.04209195080748236,,,-0.03344992639523363
LAMB3,0.014225773625019532,0.08397905264546245,0.015049624255139666,-0.003851647177868936,-0.001988221423480185,0.06263893640399186,0.006864715540707434,0.0663373345586218,-0.02029435849141031,0.00337635071639834,0.0645231196111475
LGALS9,0.011471073515769554,0.00505683272800877,0.0066783028970595,0.03680313014337017,0.035440999342486595,-0.004313595448444867,0.015579065412236578,0.08564402478207055,-0.0024263177234820905,-0.014377497656091693,0.016451505898108763
VIM,-0.049304746280343544,-0.04835697966962939,0.028789984469442854,-0.034866965432462635,0.062463651967017995,-0.0018557945747312956,0.012940663337812965,0.07064341928139876,-0.0010859568585846247,0.0020235800670711655,0.14535254069865516
PLAU,0.023536513402789713,0.04159400992575347,0.049152122089643466,-0.047787245646303135,0.0074710609410612696,-0.04539234180710282,0.017021208395992204,0.0443720595314777,-0.019408471148386865,0.05389494299367787,0.03656650925755212
TGFB3,0.07434294043973451,0.07113990421084701,0.04462143167886625,-0.029242462152452905,-0.03834128645120041,0.03809106975051272,0.005033614728936698,0.09082344479311802,-0.025434580818102185,-0.02350173853740598,0.048692176177202826
APLN,-0.015096923395466607,-0.046398612604482414,0.0018517738707578037,0.002992838597773308,0.04490464708716314,-0.016466768614313766,-0.00182428713131006,0.05808064475740863,-0.008367023468024346,0.03191073156226049,-0.010753235114918993
SHANK2,-0.025750360983925486,0.030543852013790198,-0.009802670412362649,-0.013159200049217508,0.012965510592793049,0.016615056685412393,0.025343061778722302,-0.028517554068079827,,0.13151087769660968,-0.012450748885957453
LTF,0.04049804561416457,-0.02452006803583196,,0.05073549062148142,0.02308643529303403,-0.03422185723792821,-0.003622454507606686,0.020064565479317845,0.060352162564388086,-0.030142268799305975,0.11164638237523622
PYY,,,,,,-0.012399692075634369,,-0.023416701534718445,,,0.07124959011842022
PENK,-0.04118485748900687,0.04054153818355555,-0.020521073004696227,0.07672341625694692,-0.03805616728314292,0.04672143897609433,0.07177175281534524,-0.00855605533271317,,0.0012524022746964166,-0.0488946837581583
CTF1,0.08694671234664168,-0.03551267553858113,-0.029496636549206128,0.014470214766818723,0.01597087495698992,0.019879428582400993,0.004560385780711747,-0.03494628041969005,0.018700270473486554,-0.0061780150951514816,0.0450555383830704
COL3A1,0.0393045498834508,0.05027034956270589,-0.018613245719052533,-0.05071886023505869,0.021007698291584127,0.0243925282859375,-0.043198082879748474,0.010065692030135857,0.03575384206048639,0.010515287871478506,-0.02803567648220103
S100A10,-0.09946023538819486,-0.04862962952314909,-0.0025382935511881065,-0.0719882100183791,0.03251452987581884,-0.045222652923304,0.08590760808321833,0.05812306664939067,-0.02223251261325284,-0.046459747934884034,0.11541925046445572
FGF13,0.022353187428817606,-0.015929565509919752,0.0008046961882468637,0.04887778184321917,0.032693370975940154,0.027013182359173445,-0.019730171215836926,-0.01942609324980232,,-0.024584804327409653,0.0391196174874744
SEMA4A,-0.04408906124461322,-0.0033686024992867613,-0.04034467829407245,0.003795748245857537,-0.028687289311029814,-0.015369699422612423,-0.02013459137671652,0.0006780568632067309,0.023336702082113938,0.06095153389534689,-0.08005545601002034
EFNA4,0.010434559208691843,0.005970762738508636,0.027528576088590613,0.02791769278851563,-0.04857932408410021,-0.017917111617067917,-0.019832086352153878,-0.042012484821893556,0.0319049259837633,0.003987804274648797,-0.0498327207193869
HSPA8,-0.058353453370258504,0.009053157251155665,0.03515528916764968,0.011635930998078485,-0.00688028433703965,0.0466591527422215,-0.02716682087650541,-0.01677116795627887,0.03950297143445968,0.06476172101753357,0.0016387530206449304
NPB,0.04921429240356114,-0.011205448293416775,-0.01292016502526623,0.02893260477707509,,-0.014789775462854126,-0.000737009313402351,-0.010560052007613754,-0.027958426306537096,0.028759404293416963,0.014654714581285522
ULBP1,-0.03077695707230104,-0.023505578314136667,-0.022032961546697725,0.04846195029982018,-0.016099670997553255,-0.015209829985469285,,-0.026135570244953565,0.05184657189483381,,0.04028811872563555
SEMA3E,0.10378054691361296,0.01628740834604224,0.06002218041291031,0.02611958124224518,0.030119178968134458,0.0020413660913433224,-0.014040608974080781,-0.02289582669703956,-0.04968079869229885,0.03448641116411303,0.016690938769321022
ADAM9,0.00852464360992353,-0.006985688172069993,-0.03316652907584489,-0.0013741833987488234,0.048155062288201614,0.009265967563437295,0.008607357692762772,0.06448783277152753,0.04944946730453821,0.015574178645700827,0.013727460871620164
ASIP,0.0034993704407246273,,,0.004867042811175917,,-0.013643002472973143,-0.03161545382795544,0.1270560046220333,-0.05388451197113037,0.002000686070446248,0.006039616842762856
IBSP,-0.04631142250127521,0.029519357051686974,,-0.10625725623795913,0.047326930423503166,,,-0.035764969897073846,0.02982976309323846,-0.03191090364198635,0.1333337484775903
MMP12,,-0.011381071804007612,,,,,,,,,
FAT4,-0.013522975596807763,-0.03732850251894378,0.08000837085716957,-0.050085073970232485,0.0025040458313412063,0.03590939683658996,-0.015109421725645219,0.02876681300555733,-0.06941351759192538,0.029274649254475597,0.08653090579022393
MDK,0.018162933066608468,0.07579337880819781,-0.01124104006987675,-0.012159060154066847,0.004803182258923195,-0.05033990881096412,-0.010484891866883155,-0.008241063298328792,0.02844713235851075,0.038827533078658785,0.016086669566510607
BMP5,,,,0.002214868629213998,,,,,,,-0.015987801613330938
CAMP,,,0.018931657130437356,-0.003526856203749604,,,,,,,-0.04184799875114019
HSPA1A,-0.04713199599826885,-0.0600935891218686,0.053365559341774726,-0.010169954405236064,-0.044015613961760465,-0.1146786362985063,0.041075019145012624,-0.03460879019871247,0.048516691415079374,-0.04373081111386611,-0.01675063448064658
SOST,-0.026713882088205698,-0.017629057512842272,,,,,,-0.021319052016132416,-0.02525914038834917,,
SEMA3F,0.039121626699616684,0.03246190852996053,-0.02177263933719033,-0.022594235405727327,-0.006710532222948337,0.002110505249888626,0.014577747433114489,-0.019276698584456336,0.042083812416260684,0.059279555357016685,0.025900600297769336
ARF6,0.009991011862462512,0.006065723027925761,-0.0033785036100907133,0.012961151492984421,-0.011964237730395092,-0.06539507256329956,-0.023112931279697862,0.06151160995196964,-0.030660741954978334,0.059934670913739746,0.02097233891951376
IL6,-0.060127725737113204,0.03565986278826495,-0.014503376450981303,0.014094532499412967,0.00845311325739684,-0.046573766734081846,,-0.013195945345461792,0.012521617877868778,,0.10761166666824068
CALM1,0.08412127424372583,-0.04049948421083114,-0.036070235796513014,5.625566193777048e-05,-0.0433829591835695,0.011580755276218883,-0.016707387120431013,-0.007659931353098817,0.002866432427010459,0.030275513805617417,-0.04381911142248674
VIP,-0.031382481588086326,-0.015647696960767853,-0.02497972415242918,0.017618349312947593,-0.04222864882396415,0.058841341933503676,-0.004872169392531461,-0.04233424405658682,,,-0.04869938383293906
NMB,0.05292671051819266,0.0035568234998110625,0.0028924793682537,0.02908097657314678,0.029294215402724245,0.07850359247572813,0.02057449627272182,0.12172950163521752,0.0406006113419589,-0.007608247407689118,0.08580242026271007
CCL26,0.024045439681801995,0.012651285826744612,-0.011445483156044394,-0.03732012370189152,-0.0016647051937186776,-0.009207362177086037,,-0.0011001737666049005,0.02826409256268883,-0.029759831497088312,0.09060694358122515
FBLN1,0.07819608576127142,0.013564383134679432,0.01364830617769784,0.026713917885068165,0.011601875838266084,-0.03381015229780887,-0.011970053071958954,0.015206889569924109,-0.11188548770978358,0.033410635922804126,-0.0032929536856135854
SAA1,-0.08798383151516677,0.03440228916941952,,0.0032962513203740862,0.031075771030432547,-0.015940583338603334,0.046178743090684045,,-0.05424803922340074,0.0026237730185737704,0.06083275759046543
MICB,-0.042643766549058285,-0.006979243866093805,-0.0012494970984624802,0.0021741845752529547,-0.02301211685565819,-0.03507906676007761,-0.028784911818942757,0.041179139394714216,-0.09921991288542051,0.0166719502671322,-0.0025216803566621045
MMP13,,-0.013466167651326457,,,,,,-0.0223159356855302,0.08496520977689594,,
F13A1,-0.054259576855389166,0.007034850698803282,-0.01605473538164053,-0.038370633887286676,-0.026792590073763826,0.022905108672260633,0.007443518615043474,0.020336082785968625,,0.09593415613949836,0.05724644750871367
CXCL11,0.07466583491301063,0.014780726199635212,-0.022032959957635403,0.06003882264908669,0.011755224750375414,-0.011389341037614294,0.0045713772493271776,-0.0012127893855781106,0.013368490263597934,,-0.04058319602736956
COL5A2,0.088721445914244,0.051044734733570574,-0.005170625153772917,-0.005638072224587531,0.003710625675245097,0.015790243539294316,-0.005542990639467401,0.022052351627519305,-0.04543365649279403,0.01149323913005978,0.01319521306352086
EFNA5,-0.00873297652156824,0.005931397824982024,-0.0065008300896177915,0.00870840159834897,0.014944059000434004,-0.010835154339858414,-0.023835743392533016,0.010430865748084214,-0.04512272813607196,-0.006487369655681607,0.007854349372959049
AREG,-0.020838814213568434,0.03458540165547389,-0.020348543332106336,-0.020144824586782708,0.055195882621393404,-0.02849833184625164,,,,-0.018289860267224928,-0.024253245729236036
EDIL3,-0.022594324207712457,0.009281634632932198,0.06665455467103246,0.04201158372022286,-0.009792733075712275,-0.0070556329663036335,-0.026168564436973647,0.00399563310665859,0.016816667423480227,-0.027545308003624393,-0.03880589401999925
CD86,-0.07692833364813648,-0.028852775276815987,0.009255959735159346,0.020003298426230606,0.027363057318911265,0.0009667540914688174,-0.05759329144807463,0.07730880661819388,0.034945962689238386,-0.0028093270920002238,0.03615604132741858
WNT9B,-0.02851125857478786,,,0.03256056147305689,,-0.010914867526801778,0.008866216640456297,,,,
HRAS,-0.059495929709858314,0.043569884851001925,0.008164140529079548,-0.0071523343474853476,-0.008362716925565714,-0.016127006826320612,-0.030575044950310045,-0.055660097284252856,-0.07037677945825148,-0.03253140120959558,0.035737620435595446
C1QTNF5,,,,,,,,,0.0949014999908249,-0.008965000968692738,-0.006040497137753111
RLN1,,-0.011724781985055577,,,0.08955928579617976,,-0.0326366603051194,,,0.06276951164357689,
COL4A1,0.0333296077837783,0.041199632772844906,-0.02456292386649618,-0.021950835909966653,0.015029702576278106,-0.028636965028235498,0.030013862440264265,-0.0016699000704940388,0.07305764434456563,-0.0017282712102113683,-0.019011971427207223
CCL3,0.02752751878402253,0.005083158631685977,0.03773766432404727,0.09141997807046263,0.021338876894827618,-0.08676068010463363,0.042121278600300925,0.09804654086648218,-0.052073434327823,0.003945105846754521,-0.08156462722614659
BGN,0.08552784121767151,0.029868126541356236,-0.05495620610426797,-0.041280589416157316,0.03572362044329486,-0.025617322087795394,0.02989624470782588,0.04657026026924649,-0.002302558049732392,0.016568970571791998,-0.011819354153006618
RETN,,-0.015803933833801385,-0.010802297401187218,-0.023504518606990807,,,-0.01312270741620047,,-0.05830102329770326,,0.08231201136184928
S100A9,-0.09771600356078172,0.004487968981022687,-0.04593132259102013,0.014861016643018853,0.02981858379867635,-0.06971356536946899,0.013080274947213463,0.011156974485404455,0.09103775912988663,0.02334029652806167,0.05328363850959659
HCRT,0.07428276769348044,,-0.018509001267021437,-0.014814623582897144,0.04562662764006379,-0.01308278347679781,0.03099728921201829,0.029948237097165712,-0.02635741669423396,0.01443015132127788,0.03601218168046196
FADD,0.03462266244478019,0.02096728352792115,0.08877717971017521,0.010439766840972387,-0.0008052622097896844,-0.0006574427905695649,0.01780130729328328,-0.0005822581157265814,-0.05130800292420006,-0.027264928404856947,-0.012174738464005701
ACTR2,0.09072999751220041,-0.04286535917628545,-0.032040734458506644,-0.01821440707671803,-0.039740827960963024,-0.02416148592161526,0.06813557767438862,0.049827141282273155,-0.005777758625774214,0.00239707675573462,0.06027479169301119
BMP2,-0.003994619014861147,0.01459819597516838,-0.016615994966478632,-0.016689052073549114,-0.031138240967483365,-0.03650237434370365,0.028593321970782275,-0.017618445939634405,-0.029416703164531075,0.02658245297393202,-0.0036987003093063757
PDYN,0.03189175914451566,-0.005854772753786756,-0.005270897555182495,0.004928992141428203,0.019358078114691885,0.07156963072053561,0.024801907624927066,-0.049821996463083995,,,-0.06883189655031717
CD55,-0.017950002401485646,-0.027913599083700565,0.04316575230951979,-0.03702284654333208,-0.030813585900511115,-0.04193306117912434,-0.0152429327602939,0.0698430781192265,-0.09017650607339048,-0.02257714283412852,-0.01529885754709441
OSTN,,,,0.07929650810475115,-0.01374557124248692,0.1336616243714736,-0.018923716205295957,,,-0.02458480108135411,0.004619538933290245
PDX1,,,,,,-0.01400499412766913,,,,,
CD6,,-0.023141769165864672,-0.020151331680050805,0.09223627763104991,-0.01780184393870303,-0.0184694199245308,0.014981326645298925,0.006178662895600622,-0.09548878723128318,-0.031611706690536485,0.0528920333793674
IL16,-0.021240151920249695,0.020352464824732987,0.003930832833093756,0.004899659056083525,0.0649253384749183,-0.015680068199658823,0.10660357150910782,0.009369544433366196,0.009916996711253174,-0.015770488480799153,0.0417509547298458
LAMA5,0.04774227732871423,0.019213939625618136,-0.007881396211741287,0.05770744864322518,0.0015171756860336246,0.023174533500928365,-0.007700467547760076,0.03136709243184122,-0.038763750428831525,0.008782458260110558,0.013986961074783913
RGMB,-0.06717764205371997,-0.049174651350057434,0.03781579361882889,0.03670305722702196,-0.013678437803343319,0.03312593271852012,0.00876169118226796,-0.03710807768426616,-0.08085923401103715,0.019212990718259222,-4.930577558231277e-06
INSL5,,,,0.00956021150573768,0.0451431188498513,-0.01671927669634551,0.02315863892990486,,-0.001786975237722911,,
IL12A,-0.026212941561555937,-0.004010648897551437,-0.019964243447704172,-0.012744074320300534,0.05500075142209471,0.01823623489665902,0.0005381560465854737,0.012602654954145177,0.02948882068402557,-0.034686258471719605,-0.0340574863087677
S100A8,-0.06498829620965088,-0.0022192371783331466,0.016749033801185358,0.008936455912605668,0.04168859052175576,-0.06847244062854983,0.038691314259400006,0.06590558355501391,0.08192741658101223,0.07868820790498042,0.02022295661884082
TAC3,-0.015074846682138663,-0.006460089750107866,0.08805385989863278,-0.0097188964373684,-0.04771373493178463,0.08263187866630027,-0.05306613948893157,-0.029186204577922183,,,-0.06459587906908608
TAC4,,-0.0158212857576867,,0.005833589873259837,0.00361880484487919,,,,0.082503114029392,,
MFAP5,,-0.012384878576764525,0.09353334621476216,,,,-0.0278877625962604,,-0.08949490825247697,0.01246484346180717,0.1372526270320321
CXCL16,-0.015708722252312273,-0.0081470916828051,0.014670673933986246,0.032293774823760064,-0.015430054741297307,4.2881818468857594e-05,0.030382010580332713,0.05160407067715189,0.016683150948436334,0.0003786304407936864,0.046090066491876656
AGRN,0.05221780078877686,0.0056939000060098124,0.03735245851335003,-0.02736407886826743,0.005161870625164968,-0.02912148525615003,-0.010289350726728536,0.014535283117682695,-0.039436346201172714,0.005574064394116728,-0.016516007762751982
COL4A6,0.09201054877089364,-0.015803934114669703,0.013788375772176864,-0.001334381953644877,0.014991423411733927,-0.01679537033380012,0.0029151800013964596,0.12974861136156535,-0.007545458633546719,0.06742669275801055,-0.006272419422597186
FST,-0.03161164441439461,0.1062763626798363,0.038171186238166455,0.00862357392531757,-0.012164776991728509,-0.028348815805727984,0.001874405605010245,,-0.005584626634390728,0.004579729475775178,0.05506755601567872
MEGF10,0.03721035938620586,-0.008661130433197646,0.061792221308112676,0.049189903791886855,0.001575266283263734,0.06624476133997761,0.040455870614268974,0.035427134219196674,0.07120173455272065,0.028828643728980828,0.023567522797982868
C1QB,-0.002853394090711657,0.05519626465229823,0.04589267291251787,-0.0029767374034676,0.016771154981156187,-0.020002865643766465,-0.003918975335728229,0.08322979343281273,0.06986074490267079,-0.04782768578022411,-0.09476963197298309
HLA-B,-0.016702906617705467,0.00979429764671901,-0.01759186307250216,0.036898674867922206,0.009808831929468234,0.009406713383051667,0.07524287667429941,0.07896274017185839,0.07530136205514089,0.011594074361956792,-0.05511058430482499
PDGFA,0.07006394337612364,0.007896928964867418,0.05379910984648767,0.0283537177592265,0.003656491948098761,0.013694296041373488,-0.042565558730505014,0.012651469553346652,-0.011911582321031918,0.020388003062764268,-0.00622366218373313
LAMA3,0.0316691094552036,-0.020948217900814955,-0.015592516791393337,-0.002685690143344406,0.005293751344589313,-0.007667076698122392,-0.009946867505246097,-0.026064548608387157,-0.04436548625650878,-0.027796737213922354,-0.04838493295172581
DKK1,,0.026174085298004822,,,-0.025340489332519874,-0.01128318277869479,-0.015140280218524961,,0.033443817262011476,0.07888910864187157,0.05690835465405148
INHBA,0.07388130329091751,0.07812202226267333,-0.010802295831170296,0.023063991809815568,-0.004469630300072826,0.07100975689783934,0.0005621880994459517,-0.032985752585915656,0.1464792163645404,-0.0024079821176052445,0.03236702274875146
IL7,-0.02305060892182938,-0.029726160229374802,0.08507160613314348,-0.017434355327972963,-0.015823123951830227,-0.020666529818228013,0.027821280333001075,0.05401174176192583,-0.04596106279990203,0.031654918367076346,0.002999342756247672
FABP5,0.06857828832582229,0.014638144440144859,-0.05495651617069515,-0.023864833679621524,0.04097079751847596,0.007978557452198892,0.022412868240003107,0.11013027753814865,0.02974294844550566,-0.03981628660705738,0.09658326644333225
CCL4,0.0450774869500709,0.014425781148970227,-0.04938183726307364,0.1002193308856417,0.0618555817660175,-0.09305227132691009,0.01949850764530746,0.062195234881561846,-0.061981101383775834,-0.02709761718390306,-0.016135799788500167
FBN1,0.05109250321387845,0.01527879739892393,-0.0005811127954945669,0.035095420152154985,0.02551281135228612,0.029794619662168172,0.010453097194802224,0.021402782530178296,0.05638964635814129,0.03666226287838901,0.030926500959680168
TCTN1,0.044218393032825785,0.012489882200486023,0.030706062596486224,0.03122903642099156,-0.002060254590945884,0.01742542605341649,0.04366235203953548,0.009621731745651382,0.014358667106386388,-0.018230603960047338,0.04633526007295308
NCR3LG1,,,,,,,,,,0.03489945107539984,-0.01077678424039955
BMP7,0.10461687350633102,-0.027013217820498613,0.05271389035397273,0.0005562129874756038,-0.0019811355701332494,-0.06406021733963828,0.021297753572634307,0.1204099088525855,-0.006519612462596881,0.005062461010326036,-0.017151967328756054
NLGN2,-0.00435240725183994,-0.009375875062532561,-0.00461246355327566,0.006013565654518632,-0.0262681509642954,-0.005072669139709161,0.06709715601756362,0.09461750884144395,0.0924580276791794,-0.07047283848443972,-0.012304635781111158
CCL25,,0.10498032898530613,,0.010700964379428135,0.030354213597404926,,,0.07861193324268798,,,-0.03875727949369809
NPNT,0.08066717529857129,-0.0016495788057429126,0.030010641756782162,0.027585054122178633,0.037217014634287275,0.039977801598772615,-0.028674134702424157,0.0377024228311031,0.14118158747416643,0.01373566910453539,-0.007721676504649919
KITLG,0.10037404704775661,0.002911820295187201,0.05679377528771504,0.027381198891065578,0.016212880843503513,-0.022857020216738903,0.03062562017883944,-0.032700454297421064,0.038516584108444815,0.010338562500687909,-0.0015087561045316385
MADCAM1,-0.03183940259724782,-0.0277215109830449,-0.02015132845411416,-0.0028283359423506905,-0.02137270148325209,0.01130756428360752,0.01481912013668891,0.04344539376181913,0.004237208694038118,-0.0035119040402806613,-0.03590675869725182
F12,-0.00450128610417879,-0.02804990588029946,0.025169903932437683,-0.03806672686621899,-0.03231251760271059,-0.04661405234804903,-0.01340916606149721,0.04425197113568741,-0.05877984916009209,-0.014499302841126079,0.005615134258366761
S100B,0.11163932491432223,0.08337440049863552,0.021854075994992603,0.015530723334919635,0.008348410041880572,-0.02909909578682723,0.046528222066744084,-0.051350085847473616,0.1366837389346894,-0.01687776877449033,-0.09735020437462268
IL27,,-0.01751276220690759,,0.08437640784212971,,-0.011679504046950097,,,,,-0.03220951038056464
CD99,0.04428454182742007,-0.001613438968295697,0.08288946956605091,-0.017908893020821784,0.016857684624376163,-0.02786276554689571,0.10057370079199428,0.054844675467613874,0.002754919603106601,-0.023061949726113886,0.08954008459926893
PDGFB,0.06936903351485806,0.06563752926155607,0.018145741259949888,-0.014146929867913546,0.08380297935991766,-0.10523699085369775,-0.02433167606396935,-0.04824431081100412,0.09242192564332875,0.006935753687377475,-0.028581546654889836
CLEC2D,-0.03181217501892213,-0.0636777614164845,-0.01562080582284279,0.062493075860037946,0.06496501810188761,0.004529274014279852,0.016442732721470513,0.056848890875941,-0.025221125191090224,0.007184234955664694,0.014385140263207532
F8,-0.018775435281350273,0.03715061116883368,-0.026366153340036228,0.005636137601083639,0.021873080794576238,-0.0006433779362924533,0.003448955121568901,0.029851815173892696,-0.043681906504292566,-0.02161784884894578,-0.0058928034843137266
C3,0.04592576084804435,0.04273254885159834,0.0010268422375920583,-0.015623922118941662,-0.026074156050667683,0.051503519499619003,0.04571509354217158,0.08025683006878977,-0.037407890402199676,-0.036384821993457044,0.14157762682555744
DLK2,-0.005900378938668883,0.0006490684664114134,-0.012203959615202976,0.05804325574299983,0.013944305708016075,0.020623970566894714,0.04995646932586395,-0.01930746887062365,-0.02298600412468197,-0.027796748316999905,-0.028846641211463138
