,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916bulk
LGALS9,-0.050423794530801674,0.014318956379948454,0.11237054919123438,0.0759941790031831,-0.0285298646866475,0.035569955620279474,-0.02934523414945558,-0.05672277451890918,-0.021107414203290622,-0.03479191999831954,0.004160961963052948,-0.03700987607734115,-0.04960931380514915,-0.040951515827525924,-0.015190129394194679,0.03155459012541158
VIM,0.07628591564602748,-0.022904952105396968,-0.04608451461074833,0.0009397024677068842,-0.03232127941561886,0.04146943133242323,-0.060553329594691216,-0.0503976458830737,-0.04127561320551866,-0.054916955452405096,0.023046137170600146,0.0993737403152807,-0.06356586952030893,0.1302616825967139,0.040115338878777,-0.04865745401414788
PLAU,0.04574410355750364,0.026178143585692513,0.10817303538080225,-0.0033939934109821126,-0.038734893194399496,0.04871576511450041,-0.030782368647690968,-0.06072326733131748,0.0469550389829445,0.008160060943153793,-0.03989103176507265,0.0638813938294653,-0.008519078737746289,0.06736301577702167,-0.030893688015890864,0.07348156573637193
TGFB3,0.016306098924375876,-0.009601825244612233,0.0038644009758505397,0.023905228819352118,-0.004503712277354337,0.01616128691594235,-0.03412324304092294,-0.015164732742690389,-0.03623904716091929,-0.002903633379349342,0.010107148395843746,-0.05267510052155086,-0.01338707358403879,0.04145541194589503,-0.003236661272496825,0.01641728843227495
APLN,0.02132867317574829,0.014867832154266212,-0.029435113689421383,0.06041862165460444,-0.0648094265048431,0.028387584568958023,-0.021420457750422294,-0.010552586058613108,0.027393204741660807,0.024324934042383846,-0.019086932054890052,-0.020771817359521282,-0.07502584538526154,0.09275753707395776,0.010762068356845742,0.013353483463851566
SHANK2,0.009554811243830327,0.012808819701360538,0.05867934250709843,0.03822873682130979,0.07100635128125338,-0.006430380141243062,0.05031901385585602,-0.0010231637236940976,-0.02194364867153905,0.018325636801581523,0.04408850095969847,-0.08613224707790731,,,0.10814715652223202,-0.004116572779294326
LTF,0.042699986768982484,,0.007708074733497436,-0.029910626013677236,-0.08350869853159253,-0.007059017073941247,-0.07631273255670347,-0.030740820440282823,-0.033670030390859494,-0.03746251040149115,-0.016096063033719476,-0.05350984141366961,-0.03336760670048925,0.06300354120898419,-0.037462626638269485,-0.10296047779568075
PYY,,,,,,,,-0.018149714921761158,,,-0.015656779779726373,,,,,-0.01966370334159336
PENK,0.05833278691396009,-0.0006825110102194399,,-0.037217868628699094,0.09688233038905536,0.002814681293934768,0.11194515227470425,-0.00865581808201219,0.03400708037679207,0.04454756697799508,-0.0031748955059008608,,,,0.13847257270511742,-0.013468847287023404
CTF1,-0.02222979664625737,-0.0014233894175548496,-0.02688318303481214,-0.015832025124631444,0.039339927101269025,0.08273852981270222,0.045205708053715155,-0.029955407466084348,-0.04739221322328668,-0.024008568078578818,0.02128908062924792,-0.008912973067515297,-0.024380602743246643,0.041534704564151446,-0.00863778927990398,-0.03655736430634333
COL3A1,0.027769056854237806,-0.0016981067755924776,-0.03937451840457721,-0.027316703125521945,-0.004834698434607913,0.04852740755058556,-0.051990575792240715,-0.06562018762898018,-0.0001835698812410834,-0.048820904371349005,0.004279983152928747,-0.041283769191390346,-0.007357689006351096,0.07704678785113496,-0.008742287081707904,0.0910586601438548
S100A10,0.06438443743239476,-0.05412777258903999,-0.0013333257355088136,0.024421630611719824,-0.09879288894835687,-0.004802960246395278,-0.08613950934805521,-0.02648076732994026,-0.0789168813352563,-0.061172384941815455,-0.04224018481780924,0.05926705002714475,-0.06593903088822112,0.12915020073083183,-0.02884377471772012,-0.08393721243314839
FGF13,0.06646462411530432,0.0031640947401735445,0.028500186508559698,0.0045747885777073696,0.049609880603773936,-0.044405709121507375,0.034872078982911774,0.003164207665551559,0.008129666586878095,0.06630966778135554,0.017816472380082687,,,,-0.01532859115303099,-0.009622917698548476
SEMA4A,0.049741772539598016,0.026500387087436912,0.041046521102091345,0.024405378329330946,-0.02502676902516275,-0.03840119825464615,-0.019046041607798467,-0.018964506700795795,0.06007259194500601,0.03776629950370238,0.07071744411924295,-0.03973187140572494,-0.01375754705204231,0.07995251373065758,0.005262316998441316,0.06073345485284821
EFNA4,0.022360502452422198,-0.03692886694907501,-0.01853056986283157,-0.00867277757986152,0.023035739906584037,0.03258354077963305,-0.07806474060056386,-0.006150461933857749,0.04850925508092232,-0.021373828702134025,0.0025298718221718397,-0.01324451312167332,-0.041046061500309684,0.1210443380158876,-0.01864971366951233,0.04675561057398055
HSPA8,-0.054156591066878715,0.06959903767869169,0.050461307227419726,0.10456772038593792,0.04653816734646048,-0.04788147488740465,0.09429232012802966,0.001924656424646158,-0.011263008903838693,0.05467445249684931,-0.018814491108425774,0.028992070951074266,0.028384996002413974,0.11427744749073386,-0.06432637674830348,0.029639120018330554
NPB,0.07957210119379404,-0.020692042409280267,-0.02880287819156114,-0.02610696431221303,,0.053775567808991634,,-0.02164813503192801,0.04916689318700477,0.0002633733207311853,-0.004281898143435367,-0.008031580224220927,0.06910982154854443,0.08161721133048191,-0.043858590307307134,-0.0016353425423994478
ULBP1,0.02296643621778588,0.013426539847194338,,-0.03200363513353649,0.04044139286502749,-0.003242524154554579,0.07760489290616451,-0.010072425276196905,,,0.06071252328387203,0.03662927542800482,0.044434773373293324,,,0.02219495732080898
SEMA3E,0.01652473066238134,-0.02514238510467408,0.10681553533930237,0.01986572852551757,-0.03167871475229815,0.04254987862019222,-8.010275430059699e-05,-0.02106349067456192,-0.020294929685251838,-0.034565600640071574,0.04187390995344416,0.045595752222375344,0.013809691585962645,0.09134978701206216,-0.03390375516188261,0.013373397200571695
ADAM9,0.04564336074500908,0.04569925065465211,-0.01051763970073717,0.013760450149028174,-0.03306844746529436,0.02219571502264636,-0.05254486391652932,-0.019480933817787295,0.015165703194291499,0.007312276599401697,-0.03440604483741152,0.04984424205230641,0.02301756249294426,0.06877841086001608,-0.01162783414990234,-0.03933800162818058
ASIP,,,-0.03155141184709866,-0.024049054150238943,-0.02122779263048499,,,-0.0058064842795473425,-0.013707686348441979,0.027613932342286575,0.037264718511206094,-0.00839138148133376,0.09715662557804788,0.10918434432825176,0.007008840760547745,-0.06033605785669188
IBSP,-0.00766366943609876,,0.016077858380823155,-0.02274640552018213,-0.04999710691541441,0.03089481088929956,-0.029006313979331195,,,-0.04318170288069428,0.0048927715195809,0.018128335543030668,-0.09505498965777756,0.0013613374304088197,-0.01989640384106791,-0.031650359167663546
MMP12,-0.01788452809601966,,,,,,,,,,,,,,,
FAT4,-0.01576568477448586,0.003805864794326264,0.0855368210429002,-0.04181865841632297,-0.02947143922473213,0.03108450044208369,-0.0796667837627162,-0.009639204595080228,0.029453962183808476,-0.04392338219496642,0.08492752190504108,0.03255045085411003,-0.06056370619769597,0.1606920773324762,0.0015388775728503252,-0.07595531384794892
MDK,0.006939958739260051,0.05564717467595227,0.03584602875546798,-0.005374942596406704,0.07735931946785714,0.12945629972197978,-0.055636641343397075,-0.009542959402621695,0.018313927024041783,-0.0027129411647467917,-0.03208277729758905,0.06207719725673042,0.07005790226179529,-0.04246989144161505,0.06024035114280915,0.002225157302818245
BMP5,,,,0.08861044141263383,,,,,,,,,,,,0.16163328192402587
CAMP,,0.019975120550841653,,-0.007366178869072936,-0.020793418733855526,,,,,,,,,,,-0.007574967732444434
HSPA1A,0.013455909764117495,0.0024852629148966504,-0.00030719254585287855,0.06736104310508956,-0.09470916002731103,-0.07015518717799687,-0.006671132682318539,-0.044029641891764774,-0.026751389171619542,0.02248532299423827,0.050087098263281185,0.0560125729763085,-0.033858963302579426,-0.026301389494060273,-0.023794736219723157,0.019859902787956844
SOST,-0.0027470232631655643,,,,,,,,,,-0.021563268629826708,,0.06269952187303061,,,
SEMA3F,-0.008046578702346922,-0.011163889538447802,0.03275495315653344,0.01341952045900067,-0.014988857289338617,0.03542732008581529,-0.03723689665949999,-0.0408073574114904,0.06305503491783278,0.036864747440718326,0.0020979120052019256,-0.03372910842718213,-0.011135667959741807,0.1285680735610149,0.09766790375990328,0.04700254544719981
ARF6,0.07039986100653195,0.033532184767131615,0.00947602478497478,0.06821345397350143,-0.03453976847366063,0.05362514308335604,0.0027715112418614965,-0.10021272224423643,0.0038005217862913834,-0.003816870058474052,0.0031571081653777554,0.024458869763156747,-0.015060994821498879,0.015543964101045032,0.04562319952081762,0.0006051823346589095
IL6,0.04941495607262321,-0.04427784835189795,-0.060947843620977486,-0.011924688099967171,-0.006379662454201485,0.0030851650397132513,-0.03961492476435665,-0.04363410574433506,,0.05741881402422415,-0.022262672060559117,-0.06218696257335516,0.016696041981213588,,,-0.051323941255628586
CALM1,-0.00986482096947046,-0.017962417728846915,0.017815633488654146,0.01743686023940889,0.11340457701187184,-0.10207337376351851,0.07197216381302553,-0.011503182646185175,0.03813944328940892,0.08731639714399847,0.01931077101780796,-0.08952407165202528,0.026612259519912453,3.066603081319041e-05,-0.016396215993223013,-0.012194516705964857
VIP,-0.003231437167132639,0.035193648438187085,,-0.010676506321946505,0.08308788812017695,0.012340907981575314,0.07914126377388918,-0.01828093086824154,-0.025908536657097463,-0.02467221024082216,0.08193443656758138,,,,,0.004311152524399764
NMB,-0.03626147783841491,-0.012864488484316245,0.013677719730877115,0.023215942295090643,0.08876953329312018,0.03810352487315012,-0.023712108165151534,0.0007383442391770284,0.0016810401936367691,-0.030083712659944407,0.03271295619321473,0.1123874771132197,-0.06230539872335206,0.17190229611020663,0.03336266285014198,-0.03629592332112104
CCL26,0.07745487022736022,0.017380374323848126,-0.0520292180363831,0.05153752683997208,-0.022891486760952377,4.754947519162302e-05,0.07991107217469348,-0.013477028112971776,,,-0.024724254120536086,0.007970624349136072,0.013519404006357283,-0.00822077510810671,-0.01855521336378378,0.011808855876809724
FBLN1,0.04880408364683565,0.05440338762096777,-0.00974357392658107,0.03933009395910111,0.001375380780245183,-0.039841235149207205,-0.0014646003542908032,0.001643220058573121,-0.0005174527974510394,0.02876157755036006,-0.015265256713238425,-0.04178134630425068,0.010759837866436495,0.11758132519478631,-0.018178643772133286,0.13026014013288792
SAA1,-0.028446918680680885,,0.09712566675181812,-0.08435651521168708,-0.08353693646807968,,-0.0763477158778308,0.0014919038218428444,-0.01585693529109868,-0.06415030065939122,,0.02205667263558059,0.06676883381457342,0.006085629595933751,-0.021328269608501697,-0.07519495734844646
MICB,0.018616334554575936,-0.056884635240573515,-0.00095131486275761,0.005611539405811022,-0.04080857767372896,0.014490807319725378,-0.02143721813887578,-0.012023396641914832,-0.02524558225681055,0.02813345786301255,-0.0022268331507729437,0.022221564369751295,0.0355415730136299,0.056267705213767095,-0.030259146235717158,0.06837432255019071
MMP13,0.04584900076431198,,,,,0.04942228592904693,,,,,-0.014920790192797085,,-0.0950456261491812,0.011915999004556805,,
F13A1,-0.033694444627776016,-0.0306684027285306,0.08569577250043768,-0.0004324671842963233,-0.019387550612003323,0.08783621848900472,-0.0485265202470505,-0.036448250283290004,0.0009549350674468086,-0.04311765674905626,-0.03195569353329618,0.04071268319190914,,-0.028162834738264683,0.08702544693184251,0.05041232756605502
CXCL11,-0.03143699277195909,0.020736596739890686,,0.0062331087052654565,-0.019282226434587917,-0.020506718758120667,-0.08242090101458537,-0.026901368255557483,-0.020243944558497103,-0.006713875951577314,-0.018319297472851968,-0.028814067038242915,0.0355884321702195,,,-0.0031515493456353745
COL5A2,0.03291783827298782,0.04293263105675855,0.07359427410790237,-0.02809720670440445,-0.05021684240448387,0.13642609754183105,-0.058539954881824535,-0.06605575892605735,0.004696617608967491,0.015423423450570932,-0.030909856305798775,0.07403628607702352,-0.1253525083164688,0.11920036018763121,-0.018150360707460213,0.031133168491294903
EFNA5,-0.012881522484316668,-0.012037013762358908,-0.03846931545955496,0.021015064357932867,0.01587661415407742,-0.023200238287527084,-0.0326434635790334,-0.01633915776274847,0.03296896232858447,0.10480386945929071,-0.012109379158443668,0.020533315920426502,-0.05386203640486569,0.007045224421448002,0.004229407034088921,-0.0013904796721571024
AREG,-0.03686755238436008,-0.0037270992630588306,-0.005199315964944644,0.011995992683319865,-0.01736703980170575,,0.05742239922461749,-0.04171366479104705,,-0.014162052768049448,,,,,0.003782180752301613,0.04352715246294113
EDIL3,0.003741088985273313,0.01877938748792323,0.05129681331398981,0.027687032058309996,0.06270890743082641,-0.008307262870362495,0.026775950140314073,0.0005684617075844663,0.04051330936279018,-0.028386906294702408,0.07930642270483657,-0.02936399036128121,-0.015839043678256247,-0.0784315855153007,0.012942842091088992,0.057072623088206285
CD86,0.055892556158925924,0.05338246866219598,0.010449204692815081,-0.04515564688937541,-0.007783610273642629,0.02075946693368327,-0.02448163410521486,4.083949917592806e-05,-0.0032466756303999723,-0.01719220453761812,0.022344730383148638,0.04214547961921328,-0.040768896429849676,0.0452461109791732,-0.05394238210201484,0.031072739239571465
AHSG,,,,,-0.005400632571128592,,,,,,,0.06807779316943516,,,,
WNT9B,,,,-0.023689408891549225,,,,0.0012114023727297896,-0.020489251899794343,,,,,,,
HRAS,0.05110421599860652,-0.016967202612430354,-0.027717214989726464,0.021066837808481963,-0.004634848479427722,-0.026608120396069867,-0.0017714255797113318,-0.04908447539505317,0.029826777578589658,0.05628731258798513,0.017767135586656737,-0.04288802798084252,0.010344349623296433,0.08320843006319235,-0.04132294246851356,0.013540618633454111
C1QTNF5,,,,,,,,,,,,0.05864901365487925,0.05494385982332958,-0.03861064185559951,-0.00045485045876976623,0.04319804091451895
RLN1,-0.018424643692836806,,,,,,-0.03224255505972596,,-0.0222509282721277,,,-0.04243744339860287,,,-0.014849537334481817,
COL4A1,-0.03241732286062736,-0.023223860958794338,-0.034231128776831654,-0.013893172118228264,0.003237323367924492,0.07562178626503867,-0.05983789709103941,-0.0372549076825306,0.0007735414742945947,-0.036988646421876874,0.013619218990645183,0.019397336587437152,-0.05208408289016822,0.06084452710942482,0.02217879960293347,0.06711458850208658
CCL3,-0.0073728917114114605,0.06290312753106088,0.06341004050130536,-0.07362911913588047,-0.09442570765366662,-0.014523250602802832,0.07370356258653254,-0.0649656668052029,0.020914767099146813,0.004465037076440528,0.01112507765420446,-0.015184645044372468,0.07820069349592138,-0.019637739080105274,0.009782896986542906,-0.023539947688203514
BGN,0.03760728685286773,-0.03231405990869589,0.013338760894842103,0.007053870515471607,-0.032198013026231265,0.07402257916493668,-0.007360574752475271,-0.004631492465389125,-0.018729827427049033,-0.03942389653354341,0.041297343652452065,-0.06389334564528178,-0.038114327631197556,-0.018409060202086047,0.04403887414198957,0.10790004552198254
RETN,0.0035028445697832906,-0.017764293508241897,-0.0257884261263443,0.009386640042204478,-0.02532836159525711,,,,0.0014351204851911882,-0.013177215723974435,,0.06476909325473666,0.041369889355768436,,,-0.026563115372554985
S100A9,0.07559991436389157,0.012347668879481504,0.060707620802234116,0.041708390503762814,-0.10311493499386454,0.009409886081262633,-0.10280513144703647,-0.017395075829895502,0.011750407880007254,-0.032435311896293555,0.01976310537445485,0.008886085232264643,-0.0671369621834148,0.0799748047228312,0.0666396243393675,-0.011746538828470326
HCRT,,0.002825969021192715,0.013204947991172984,0.030718104535385135,-0.02605058733291939,0.0793767853720173,-0.015816824843073538,-0.019149571540861,0.03250907387098325,0.013917380034146866,0.019080596892344735,0.028583017667008197,-0.02235238090766691,0.058695172225862,-0.052042595808438834,-0.031064918378215525
FADD,-0.0019187982688388524,0.04758817505775987,0.06466348578139754,-0.0023124857541577002,-0.08095619763905532,0.0017139429133306776,-0.061939019439098394,-0.045885246938830726,-0.025469784240796912,0.04712372897108432,-0.04578551336695388,-0.008997175837653502,-0.021898693146983804,0.08742522951645387,-0.01799488757280983,-0.0017441038616316058
ACTR2,0.0033298630186443696,0.09211706036780073,0.0646204784459221,-0.037492287221468745,-0.02736237767991897,0.05959326000023359,0.03699128767290281,-0.021849503306606628,-0.04398062605496506,-0.012115366317517456,-0.012198737210061103,-0.04414278486103207,-0.0038920114989049385,-0.07486966697423479,0.0625417925075656,0.0006053596531697344
BMP2,0.0012953644159841415,-0.022264656336034604,0.020720471878071568,0.06097893573966397,-0.035634573639025134,0.09015681787457187,-0.021359093560961974,0.014985506132855876,0.022699260348669134,-0.03364700078322068,0.07348582887072411,-0.042897440739873914,-0.02490706513594241,0.07658929697206085,-0.03781601288026777,0.028544060372543457
PDYN,0.08613106907009184,-0.027055709865590208,0.0024628639529541926,-0.05492333959805981,0.17590131046463203,-0.06346133066953014,0.12148908365379593,-0.015117483329648077,0.01739838731991518,0.12542932844783894,0.010230708159478132,,,,,-0.03293299988276942
CD55,-0.009040768384764671,-0.013389182111675595,0.0807749716214364,0.07026814607111855,0.029502417980539892,-0.021980854195171515,0.02516595336097465,-0.012022702964973596,-0.000530357274468877,-0.02748656892381755,0.05190672787713175,-0.022489092185414842,-0.0017562813468580847,0.05289367661869844,-0.019008845241833328,0.05961366965634307
OSTN,,,0.006977226448737345,0.059366466957011976,-0.016059734615103148,,0.007088543471303864,-0.029592501465632852,-0.02335913204855208,,,,,,-0.015328589129119894,0.01936270895669851
PDX1,,,,,,0.0931248176145125,,-0.020499432513942453,,,,,,,,
CD6,-0.016623587329465152,0.031589105304485235,,-0.01788164664192325,-0.02020123346907694,0.019911017781823213,-0.032242554301318824,-0.0056031140913728504,0.03963788380594804,-0.04557093779309527,0.015095235174945208,0.004039841313465317,-0.039843997191736445,0.0371709088208032,0.13318945542641988,0.01694005998186606
IL16,0.014729584085130558,0.09494846891996318,-0.03848471518749201,-0.017939250085982534,0.034492782778265486,-0.008640802510374542,-0.041363152200324126,-0.04005712433734539,-0.05046171357867729,-0.024228142438803266,0.029286444000890886,0.002819918133479219,0.08188779880618403,0.0424572549472915,-0.037923370148574255,0.000752259372783644
LAMA5,-0.018646687142117854,-0.005442881387665051,0.001256023737232513,-0.04414906915502553,-0.07028025321941565,0.04015463651252874,-0.052620684015159826,-0.05192882266394708,0.03520034641715335,0.06737548330735645,-0.0027056408318479074,0.1028407899313838,-0.07806164833496086,0.047379169993217916,-0.024428329422240522,-0.04799633950498551
RGMB,-0.02632483480446811,-0.02938346864094678,0.0020367283975201143,0.017371554804770074,0.012204389722157398,0.09697935431001481,-0.009202926163373048,0.038253402698694594,0.032201474647033004,0.07699297202342749,0.0221733176008623,0.06470562822874745,0.024641363645871203,0.13153323329269112,0.060395962728337034,-0.020086599901894008
INSL5,,,,-0.011495431231216711,-0.014300414656586612,,-0.023206731959173357,-0.0022281816743428915,0.024986329357203817,,,,0.034069446931499096,0.10286001178721464,,
IL12A,-0.0649607294185762,-0.04139146691904877,,-0.01778858971638929,-0.023025318522811207,-0.012447212778158188,-0.04545841262315192,-0.04019300465646599,-0.018173573882748702,0.1302917420591418,0.024450449408283736,0.04375072955482577,0.016706145854459082,,-0.015869187544789606,-0.05148327413430869
S100A8,0.07388042563303847,0.04326526263685569,0.10931817149335628,0.008244957610164846,-0.06904339649767781,0.05894049593494607,-0.11279786989078637,-0.005360756632801595,-0.024422839034359847,-0.03847247855238217,0.011374775297712738,-0.011228819546053474,-0.03765189964498757,0.0831344773344233,0.012738885012093526,-0.010782833470853546
TAC3,0.013563609083787169,-0.008614753876614973,-0.03470918513119427,0.025189646259898044,0.10838101292132213,-0.09462373504138971,0.12128875182055975,-0.015195241942158069,0.01943291887221922,0.0286271284046321,-0.009665258763473268,,,,,0.055267128478741996
TAC4,0.023574172423622346,,0.07593447704513936,-0.010859489621047231,,-0.005776813739574525,-0.008472268888989085,,,,,,0.03093634439413663,-0.024869515726365917,,
MFAP5,-0.019461937564961257,-0.0027346779257258003,,,,,,,-0.021176279535384163,-0.020575616712260405,,,0.026035066546313972,0.10963547787267273,-0.02116108848759408,0.016722202689848892
CXCL16,-0.005484686152892535,0.07231873443868686,0.036477018866601305,-0.03827569637750259,-0.02844983022217231,0.07593112366345406,-0.07459693510862886,-0.012197853586383518,0.012039922919886646,-0.04414295507338456,0.020981663594556336,-0.030713733621881487,0.11053681973161358,-0.005120589474800874,0.03214545789855885,-0.02644330177186391
AGRN,-0.018261894807745375,-0.008390851176592874,0.05169260941134095,-0.010827012156492297,-0.039525486076137054,0.11539304675840217,-0.08260599238204536,-0.029565621169443137,0.019752483750065088,0.004962211701436468,0.04259346382564862,-0.027869019063421166,-0.016416785907044394,0.052826638221484576,0.018859777912200212,0.03965297327484296
COL4A6,-0.024834735125906678,0.02895555973261819,0.07425249822326138,0.013422411916795166,-0.043253158285496314,,-0.051050390751587654,-0.024583770444015763,-0.02615193304961137,,-0.016129552806015437,0.09319403187666811,-0.10149550925788484,0.0289856126438287,0.03431628774375343,-0.02648650286038265
FST,0.03901157574667307,0.02762062339176439,-0.030103371303612635,0.022197296566478713,-0.06496387127279134,-0.02935969355856449,0.013633324448264119,0.030838146896662803,-0.0131238152971587,-0.03230327960369733,,0.053887212228707355,0.04214178097618807,0.05853234411177291,0.03291535563515486,-0.013471501983946085
MEGF10,-0.03970551014135281,0.02017504436659139,0.03414979812187061,-0.0017922478162850101,0.02852190182035542,0.0469123647839925,0.03971338874443118,0.024840175922391912,0.005177748374326496,0.011697655428563044,-0.031793551464083754,0.047099495814138546,0.038366340361747596,0.011657076095140027,-0.02033079227994649,-0.009791734020549383
C1QB,0.008707009841616962,-0.005440457406682138,0.09799864530936281,0.05645932777001083,-0.08745986410683991,0.029610306600825118,-0.1195482495690571,-0.07139134834615915,-0.028637925033325847,-0.04810972714892641,0.008624095552370247,-0.04772329707988953,0.1069315233077774,0.019558971231501868,0.06377158014104914,0.06387099546571642
HLA-B,0.0039021936560752627,-0.0022036995604161275,0.07196465658724177,0.03266965140872079,-0.10758176222843101,-0.06328171703094049,-0.08686342565838374,0.005957208636090178,-0.08138021643667141,-0.03253756217682712,0.009344026701725395,0.08415400484852668,-0.006193345318042876,-0.015365184243035951,0.0016382962085195953,0.03352489537051974
PDGFA,-0.037286868254247464,-0.033864146929789826,0.023154392812298103,0.00844128893834042,-0.04826597871126456,0.029365849133686017,-0.013179170193196824,-0.04953740320955288,0.04758905777996149,0.03619618318650587,0.04239320686406287,-0.027484125056954203,-0.021866338860633713,0.0198461472338939,0.0946532971949097,0.04769979590314958
LAMA3,-0.032918603630700406,-0.014442947911097579,0.07834235877809316,0.000993812433624164,0.02532516040129666,0.015608255361293859,0.05795157642974933,0.0410596201012115,0.012012414023980822,0.08292743536859484,0.08282833992336634,,0.06554768748921637,0.034539580160058994,0.04267095902454277,-0.03121146240391765
DKK1,0.008380681746392017,,,,0.01370580817843617,-0.008676402562759294,0.062038927064159435,0.051213250321054206,-0.018974275384518444,-0.03823858002998118,,0.05729912332037614,-0.03483632509139786,-0.02210646645219792,-0.015562928663531827,-0.012234474159215233
INHBA,-0.030110394628934865,0.0017115259620254504,-0.009849521393159734,0.04789534628496636,-0.023430568062313778,0.014620930632320632,0.10315029653265534,0.02255760809437284,0.004503856816546173,-0.056847048109339424,0.03320922696821793,-0.09885586261492077,0.03352688179270748,0.11303715369151184,-0.04332482273307515,0.08449211114807857
IL7,0.01611543919807161,0.00543107391289149,,-0.007437236709396522,-0.027807546829320517,,-0.015153597083984425,0.014744021018829136,0.05709784667700835,-0.03984380130736906,-0.01912875365386341,,0.025543273011610138,-0.010926106718402207,0.046806565607417194,0.0666046426915245
FABP5,0.09417347900615126,-0.004589858525879,0.07179051956683093,0.028480100605355475,-0.0600673947213229,0.08650531627330683,0.02238745231892473,0.007392217303134318,-0.0053481916700925105,0.031511434793333376,-0.03679137295600703,0.03246713860714788,0.02660582264273269,0.09878898922204989,0.059584934328209084,-0.04830522175874774
CCL4,0.007406827945347294,0.025265222826474174,0.0022021876068129428,0.0012840287840054398,-0.10370859838808524,0.03463864765488948,0.02502047365049651,-0.08183489848688058,-0.042364433206627104,-0.02315111151251316,-0.049659450892033455,0.04728216349151668,0.09756471033336443,0.02272233063304135,0.08719606810088007,-0.02729434636916762
FBN1,0.019471395852136784,0.006539793591923037,0.09628920292013958,0.052249962755625864,-0.055685104406293304,0.04817518844397982,-0.07021458931033926,-0.02489409246473021,0.02190904855463559,0.037954220255593876,-0.039588937483898023,-0.11990954373636939,-0.0803302379400729,0.02720454354822677,-0.007281062079050372,0.04130696179779497
TCTN1,0.023202191570151662,-0.0011053505649510605,0.05517281272629758,-0.0004267230537212601,-0.05287109241912576,0.05708289010811172,-0.051879260121636274,-0.029742709678321346,-0.028713915355664893,0.044104474849238205,0.0003677784082221576,0.06293130448838564,0.08543406236334004,0.022747652772330325,0.037985015099288595,-0.029847126544853306
NCR3LG1,,,,,,,,,,,,,,,-0.01624696351659262,0.016869970817682937
BMP7,-0.016047771165406,0.049231622863372,0.03872989020891644,-0.004629091306306242,-0.017077768629074626,0.02905626683291998,-0.018651054610313245,0.027927905408818492,-0.02318839557643891,0.033855146818435954,0.022108758768207004,0.06316951832054302,-0.0037339912128563774,0.04637828711291086,0.044496922543436214,0.022499753815514164
NLGN2,0.02819656616811372,0.036362329504652,-0.00026567604815395555,0.015364918125440965,0.009470484555080731,0.08293842225576646,0.000583761975871692,-0.015769955444531122,-0.028606429628717674,0.02768961712430001,-0.0031490834882155097,-0.013634596391367671,0.09526701307670436,0.0094561172445253,-0.019318084204854067,-0.030253127032900725
CCL25,-0.04179193346405949,,,0.0159699588739336,,,0.023254725217666302,,,,0.008175541688482625,0.03723329749348361,,,,-0.025000993036460115
NPNT,0.041134165130616844,0.006168338579738576,0.0028196377060090505,-0.023269214592347542,0.029650763284652274,-0.003103919773683422,-0.052933225330964534,0.03313362277059237,-0.04391006296688698,0.0076115368649809665,0.009382251686923283,0.003968483570876486,-0.04793691876165204,0.05014216926087892,-0.014735678152802724,-0.02182777631736059
KITLG,-3.8062338801750654e-05,-0.017992058159458982,0.029584443932150296,-0.012073604478804335,-0.019223477581024113,-0.020012544399750476,0.011037051305904525,-0.03679043974020182,-0.021110519070100173,0.0012971228610946838,-0.01483566954456336,0.09702554947225472,-0.020851932882856958,0.12686457291240763,-0.03306315438515925,-0.003601353083546692
MADCAM1,0.009818368438331814,-0.005995586615435127,0.05433625114974484,0.007322975954423766,0.06960437178333874,0.03798839470030077,0.1080976094300356,-0.01655016232367319,-0.004138771704940643,-0.032524147589033034,-0.027415185222857904,-0.040768075357470984,-0.03753327690937606,-0.011780582534945842,-0.021510297769008136,-0.02531673906212457
F12,0.06615944282171843,0.057474740151603684,0.06231119454589417,-0.0226254847414284,0.034860891144564206,0.03174529673171529,0.04174856745848375,0.045830719240635136,-0.012579035804320106,0.11215302429931269,0.03402679331874402,0.09097787280587143,0.09019560801631013,0.09562193773555748,-0.03291236326043611,-0.03993339356233831
S100B,-0.04889708593766278,0.02714494187897086,0.03822952168358346,0.01594743589293632,0.01847767911285126,0.05029036364361804,-0.06465290636565743,-0.051803013220947776,-0.037173450412723574,-0.0036607515061573294,0.02003701134559953,-0.03212876834667685,-0.015706224001746646,0.06721309166391184,-0.05478801503075947,0.03569533744123357
IL27,0.033577435428502764,,,-0.0454328133742872,-0.01568489601728666,,,-0.017095559114427047,,,,0.086634192505523,,,,-0.020777251531888932
CD99,0.07983955763214028,0.018293539620043868,0.0024302308487547265,0.01296475854645943,-0.10544758169062358,0.1022385713079917,-0.08133731848317884,-0.01114657761225289,-0.026683768751946342,-0.047223556824131596,-0.046683077402671636,0.13070648413352073,0.005227515509114931,0.15602642577070688,0.020881947985720458,-0.06459440074682274
PDGFB,0.0011924394825657927,0.003429154480415142,0.11125684219295162,-0.004674642371172628,0.010355464534838852,-0.008807794479824558,0.06485678881093557,-0.0266967880493504,0.02862857186381681,0.030263676896008198,0.01021875640765573,-0.005978147508277161,-0.042482199401711586,0.0817411245187326,0.031189689248815974,0.04203431035915257
