,UKF260,UKF304,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
PRND,,,0.05679691421232095,-0.03305020959548352,,,0.08626985193153651,
SLPI,-0.021693158342736628,0.059758780653364894,-0.039726448639490604,0.024872137010311112,-0.020722997168443835,0.06937080162140645,0.01762078868199781,0.019348356343772927
AFDN,-0.004315341367862776,-0.04391828309460531,0.05454813918388449,0.037357734280329145,-0.018649126075882764,0.055187469273436145,-0.04544289876748229,0.05873713530230552
KISS1,,,,,-0.031796333893993514,-0.0050471045483142215,,
ULBP2,-0.033078197913701445,-0.03540206976693419,0.05884989675694212,0.04846810404757244,0.03523285843336654,0.07400208607087971,-0.020302480553405333,-0.005824754531719986
ICAM4,-0.016741585949614182,,0.17449126253215733,,,-0.019844795877661126,-0.023299656566564117,-0.02387622234143939
TDGF1,,0.098414097557466,,,,,,
ANGPTL1,-0.017518143613376985,-0.02963070974339851,-0.08795372860513502,-0.02104434453901898,0.09011489679040155,0.003863227582038775,-0.03451360883683886,-0.024129573592160256
LTBP1,0.08423847462262922,0.04662092757043068,0.12284680335221003,0.05059921169810774,0.050338566800947705,-0.01207098761113424,0.015853113210137378,0.00783183316978539
NTN4,0.008714578464800248,-0.049340886537645096,0.09597768937459615,0.11028885724271931,0.08532453550465949,0.01612340987655799,0.07333414909236777,-0.015682068159755116
APP,-0.01982920194414746,-0.0603694742858759,0.03513868676353341,0.016106130494291594,-0.009704207205332115,0.03652935875597292,-0.052186554059040796,0.04211870462299406
RIMS2,0.03287357724243393,-0.09254900405576032,,-0.023116191902389966,-0.019043421057781642,0.02257598523754223,0.011245958587315327,0.03483139042201193
WNT7A,0.05839912361638001,-0.03422723655449659,0.07720727876325366,-0.033050219678095974,0.020310574635933668,-0.00238396859593116,-0.02427445365706726,-0.034696767971281677
GAST,,,,,,-0.022620223670581932,0.004901392520121831,-0.033224154184117026
GPI,-0.015722491310657456,-0.09672088123882021,-0.07058107235766067,0.011572419533158637,-0.08658905836226098,-0.06146330558857287,-0.05768211231541148,-0.011383098205551577
IL1B,0.02026610256815455,0.04536812083122214,-0.019034476981929557,0.037113944910081846,0.03096566058260423,-0.01897038305963747,0.0977689867904783,-0.045369208146674875
SFTPA2,,,,,0.014971366398770551,0.0627532281814231,,-0.020323493819004983
HAS2,0.014931587308754357,0.1110852592127728,0.07529218971257771,0.036827253313985675,-0.03700188497459849,0.01521329534316512,0.029575845814687713,0.025057066998415388
IL11,0.06622515207313504,-0.01789086130525679,-0.03429992513066974,,0.055931623027408096,0.056550036416729725,-0.009756886189908338,-0.008805471057969656
SEMA4B,-0.0447821137830473,-0.038203071192624484,0.07282766437152227,-0.01398464980774398,0.022130286533160213,0.025927276690103775,0.07004125675060502,-0.02983574955772395
FGF12,-0.08490366317139975,-0.10278761787556226,-0.03389407748897569,0.011441225232029596,0.035372429998564894,0.09783477245209472,0.10027034167868458,0.004867304652031152
CP,0.0675681113763936,0.08301020966757053,0.06963454095694238,0.04307777239092413,-0.020824275563069934,0.026766685550350423,0.05315379819892377,-0.011987477257454433
NLGN3,-0.07495833291040754,0.003937849121399667,-0.05841778964313417,-0.054757174065064626,0.02584618805110275,0.07944223582123221,0.08504825716988966,-0.032852013023210225
GZMB,0.018413095463383832,-0.030505843403777304,,,-0.03243844434098518,-0.028041289099521978,-0.021491963705477183,0.003938005047126577
PROC,0.0002986748252855034,-0.015190092989549799,0.056368436129034985,0.09046188717713934,-0.0037072312947835375,0.010485412108362095,-0.03851217631964294,0.035319294173341745
TNFSF11,,,,,-0.02139140085274736,-0.02389464838410639,-0.051774088488172124,0.11950212893681443
AGT,-0.07415413648423275,-0.019423672431438468,-0.06420000573718057,-0.042297617306852026,0.010681795591877393,-0.005100876092840798,0.05025283483041556,0.011068336969387122
PTHLH,0.02995907952570858,0.03774893012076815,0.016852601861234755,0.021212723871461805,0.006983825259778499,-0.0023032009529488796,0.07325846185684376,-0.038843146976887594
COL1A1,0.022670929999138542,0.05893957937948576,0.1121543012408814,0.0037347830725324464,0.011912454901051504,-0.012572665383801017,-0.052282981278226705,0.038276566197786
LAMB2,-0.0468542570527922,0.03966935680145066,0.12714940692705615,0.007452576890885974,0.0011543615225718536,-0.028009975501485793,-0.035834313746529164,-0.024209014949780627
DSC2,-0.00011324683479697988,0.004981775470161277,-0.0035340197249851164,0.0356754576637867,0.036985405068884925,-0.012113648250243757,0.01751561442862808,-0.028678988966713323
WNT5B,-0.004339993142180609,-0.03501363631778512,0.0651051723031104,-0.021729644718056128,0.11337061987932705,0.07924139184801218,-0.031076007099856497,-0.028731227290498613
LEFTY1,0.0018995481330589196,-0.021257035389049207,-0.014378878230854097,0.026463066682224406,-0.0162250698393094,0.04245477405773756,0.06734403999192805,-0.01643749215912425
FGL1,-0.0001949288678664322,0.023325454356291637,,,0.024935102177880718,-0.005078999254851004,,0.12616657519585528
CXCL5,0.09560444611547281,0.013871832380136031,,,-0.02526561108466939,0.013636889671980248,0.028355612511597912,-0.06376064398087343
S100A1,-0.08535824992856028,0.015887743282798676,-0.06454067562374875,-0.0516797424399048,0.07571314380514037,0.026431651006228962,0.04221113324693632,-0.03950717863748713
C4BPA,,,,,,,0.02261224988294567,
NPTX1,0.07828503139593454,-0.06181675257771623,0.006006551818877971,-0.017085720606163434,0.031237593526724977,0.03761321295451359,,-0.02012653055299874
TGS1,-0.02338763809757946,0.07739297275652689,0.03033310184634111,-0.06144835877999606,0.061056492977291155,0.007165526813673504,0.0026533038817071032,-0.06373925748701556
SST,0.024306190057602855,0.034600337044824354,,,0.06763109322185798,0.10360723029991996,,0.08216970609302629
IL34,0.04610357035762787,-0.06541127555132284,0.10739636994719154,-0.033037928325533816,-0.04476496866315828,-0.06927431613027266,0.022021782149638406,-0.06567677632108457
DHH,,-0.018117829398163473,,,0.04847830487849676,0.05810289453294594,0.042875383643716014,
XCL2,0.058402761149859206,,,,,,-0.020411048562974217,-0.02412955727795724
TF,0.011330252045872518,0.10693445126705593,-0.03288025498757421,-0.009371723147204487,0.05826140438445142,0.032038996186837435,0.038663403536139736,0.04006610517953267
IL33,-1.4864516781794178e-05,0.026830317382153305,0.13839209269451672,0.007542386011512943,0.018562898022963317,0.07274662034600095,-0.0403203356739196,-0.007778495505109967
RBP4,0.08406541133722853,-0.03161337086208943,,0.0894106527318462,9.099311364503651e-05,0.10283621711183509,-0.03605592152460123,0.02087001004260003
CCL19,,-0.03553084402904338,,-0.020383454246317025,,,0.042684901630260605,-0.031067145404925008
CCL20,0.062280143785286464,-0.015772006078287742,0.07075120567058425,,-0.045374045775195666,-0.09321008785754926,0.10281146290077553,-0.016682262818734542
NAMPT,0.08066412946488787,0.0654681524073484,0.08810789786233446,0.05240753042716606,-0.0702963602280238,-0.023251149220052437,-0.051800005111978166,-0.0021069038036462644
