,UKF248,UKF259,UKF275,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
BMP6,-0.03832445772797993,0.029063870949733554,-0.023413208421566776,,,0.027494990599083516,-0.02395489690768104,-0.03660196690953135,0.05917208538281245,0.01682355974453335
TIMP2,0.020158554025813204,-0.10755387985873671,-0.07250864184325755,-0.10917085556668611,-0.00020153271979820296,0.22110508804096649,0.152113571621239,0.10243757238179621,0.011749871871789901,-0.13138453779870468
EFNA1,0.09399549563476757,0.014110779185429627,0.018373364845095535,0.14444790335538327,0.06115362028922695,0.08007936318203626,0.0014560783508161185,0.03545828600033218,0.004384166309540542,0.041782807034002445
S100A12,0.09285780850296196,0.01869525738599951,,0.05784840420310465,,0.00873428298522385,,,-0.0247015200766536,-0.0410564385940235
TFPI,0.038363600611027976,-0.003911224760418852,0.10345382991554772,0.1025162804516056,0.027513743304635463,0.07567792164385863,0.12900110667300968,0.03818987834475173,0.03750384216055818,-0.05521357250301914
GPC3,0.06193466473387968,0.0322717216977858,-0.030712642104560983,0.02003642698584317,-0.03321400604008555,-0.10120076686842189,-0.06028860069354183,-0.004925241371971456,0.03614431887899246,0.024572067898147046
NMU,-0.006514979666746364,,,0.07635784123852626,-0.01992353353906114,0.016956013294512892,0.03391218775338687,-0.006352541296677217,0.014598337265772565,-0.006701174449466047
SCGB3A2,0.023483973895637854,,,,,-0.009227771054530853,0.0579141666450115,-0.016808153118405486,0.011908464044503905,0.018877322157943723
LAMB3,0.02077993100552578,0.04275514693596983,-0.040475225699304486,0.10245690060454307,0.021393108857441636,0.14194152788625447,0.21695650922378001,0.12313799898425741,0.010755970861055284,0.0019415702062990804
LGALS9,0.06588530831723691,0.0028767186730748887,-0.06408491317720431,0.09027958311117089,-0.06295573833921794,0.03229821461376094,0.035657883692384144,0.015031713376909507,0.07071138680686055,0.04450546803569328
VIM,0.06761599469603184,0.1798458081551443,0.12408557682877205,-0.13899031198601555,0.07536010296194776,0.2484177492042147,0.22667711064442253,0.17890375421340643,0.054512608187452585,0.1962644875256342
PLAU,0.0847556920272189,0.018604261738087716,0.020902984487343276,0.14206043759236264,0.03248490665592305,0.11725001629144537,0.08800519168610431,0.1265319137641164,-0.02037984931482257,-0.04477659327968487
TGFB3,0.027305310054129263,-0.045081376852139025,-0.04156163041311732,0.060076283066383344,-0.024416648060674354,0.03784502998532424,0.07454314649629352,0.01576508463345347,-0.015144938749716907,0.06749763936620393
APLN,-0.006495092451411856,0.05851317546543028,0.09732234817276254,-0.05515663609210066,0.11272406714136347,0.1017731494506182,0.13078539695714161,-0.0545172798529552,-0.09518641232549822,-0.09079533712696977
SHANK2,0.03532510494470003,0.014502599076272915,-0.007589253893082848,,,-0.02749006524338725,-0.07411784304719325,-0.048471616622046805,-0.035253080266209706,-0.08176626426209102
LTF,0.03135217181110821,-0.04486993124984327,-0.0302576404258695,,-0.062418155382453495,0.12291155159079542,0.05440648999116134,-0.003566014284931638,-0.005653944024789268,0.09166699141399158
PYY,,,0.12431371298851096,-0.0024182017716129654,,0.12895066920048484,0.07527662306619666,,0.0061037668545147914,0.04440055547017485
PENK,-0.039677398505111254,-0.013782703539388609,-0.08913128803549457,,,,,-0.009484066201616482,-0.02685081277273245,-0.10574570901077536
CTF1,-0.016724120398986526,0.06459191811863846,-0.028970304950030983,0.0101399534172725,-0.07203601511638272,0.08244921301993477,0.07417390371128248,-0.008503050576313093,-0.01644089402346513,0.0016494552656797462
COL3A1,0.1004313591200129,-0.030922899608530636,0.07641034579188524,-0.14760475527500325,-0.010717379648651278,0.12549954116954523,0.2160054706243897,0.12890843646926564,0.030549724413596418,-0.07566426915613852
S100A10,0.03186852826979173,0.14717138902956214,0.1254248056389842,-0.03473532950901312,0.10092120990460221,0.16526887715800706,0.1326082703950988,0.10558278856539678,-0.0328778223568273,0.2627398545038249
FGF13,-0.02209783156773944,0.011837202156813048,-0.08246627894178504,0.0011738058432435377,,0.0792050944286724,-0.08785786894138352,0.048532522420769345,0.05606056900891576,-0.14316774085100903
SEMA4A,0.043192165808738706,0.0006713427568348208,-0.04113880082097381,0.02885902433036439,0.1183843847328231,0.10560829310639751,0.04417516002093803,0.010314260107530058,0.006363564120517237,-0.08153432239477856
EFNA4,-0.0207254034876873,0.05415151352924435,-0.033837319239169404,0.047990186501467476,0.09330696544715963,0.11648142257535606,0.06852475150189351,-0.03276090457478275,-0.005454484023067781,0.04543009588145718
HSPA8,-0.01530890980089988,0.11787131690099521,-0.11911330072963984,0.13053426073027366,-0.15014826801622297,0.029471859333805372,-0.08400887945708845,-0.02563918605199771,-0.08808108385843867,-0.022769777567978676
NPB,-0.017441445436317204,-0.009412216143431788,0.012541794350697098,,0.05769081218173891,-0.008794411654634147,-0.02638099303202534,-0.055075201532417795,0.07769700328416758,0.023578299545501075
ULBP1,-0.043252947228199286,0.07906299565644893,0.02917642865377057,0.08633034706678411,-0.03535625923182552,-0.02200411757660628,0.03772452832148045,0.040452569258226316,0.016603973762415,0.11811704661440965
SEMA3E,-0.026180690607556636,-0.044026699105913794,0.007676822383984236,0.05317847832271747,0.10206751115659174,0.023413904411428123,-0.02799797107592545,-0.0030602804506084523,-0.02821020071420457,-0.020062423021624944
FGF3,,,,,,-0.02257547028466536,-0.07458160529812291,-0.07086183166048891,,
ADAM9,0.017605317734607977,-0.05920433469647491,0.10504155265767276,0.11596848517803336,-0.02707460328730802,0.17739446239190765,0.16837922544329162,0.09393429764573155,0.021214816684741525,-0.017312851564463196
ASIP,,-0.020552452950471003,-0.014059224422527123,0.01694495540131464,0.04022370245886587,0.07448580825385157,0.0552184051649241,-0.05974414849345579,0.024603335841551107,0.014302992991430053
IBSP,0.11163527421926686,-0.014055641950425002,,0.02913409156565711,0.08958449486736096,0.12217827035936085,0.057921657533498,0.15126548020317176,-0.006254579431470718,0.04076029880112325
MMP12,-0.02957753159930833,,,-0.02204422358869606,,,,0.016689320438161147,,
FAT4,-0.0021678323658183936,0.09637611863984191,0.026021622019462287,0.09051568825692516,0.0409941258656825,0.00882954019575307,-0.021897329235446936,-0.04451397015906269,-0.01629449564766858,-0.07931120396318056
MDK,-0.0035359376945677348,-0.1031731021912193,0.07344167403643805,0.13453705583150644,0.07578113154278027,0.19064976270770573,0.17117194820568324,0.04463626327154392,0.052791575839674136,0.04605842645927796
BMP5,,0.017833121330761117,,,,0.060785755697969034,-0.02327025728676498,-0.01593254295728443,0.17603340332022552,0.009265121209647915
CAMP,,0.04151815680744483,,,,0.026569274676191454,0.004844701917192992,0.08552852662056872,-0.02933380314652712,-0.04325725246507826
HSPA1A,0.04361076599495198,0.07584522834599561,0.05994962378579717,-0.07621728841327517,-0.022081444207561998,0.07862569594252455,0.11910888218939865,0.09402792847057327,0.056281448282063766,0.10219491304237582
SOST,-0.012367332376298107,,,,-0.016677194761871794,,,,,
SEMA3F,0.12200631726866884,-0.048306019567778635,-0.018285078183992675,0.0946963757724589,0.01920740417604167,0.014376333223196794,0.09923499460024515,0.01731110872550331,0.012122336643227781,-0.08920278828709069
ARF6,0.02709554449309647,0.0479792243516515,-0.006380383728411207,-0.05325592949414855,-0.05030338905488765,0.01222290889442565,0.12384571712042464,0.08048169121710376,-0.08523818802054794,0.19813135803879658
IL6,0.035672823221271334,0.15716307399711849,-0.020135549133310712,0.08167785116989684,-0.02642598490827067,0.12174705536333655,0.09069668412958305,0.08427859781569565,0.06046248751959075,0.18606397475708733
CALM1,-0.07224809521858436,-0.19530662287593725,-0.023046016684766267,0.05763718212176274,-0.04568482720535732,-0.22720376470796305,-0.16403164592667238,-0.08399146921998457,-0.050599904751550545,-0.3153435772290169
VIP,0.021839174914368854,-0.02662856894733814,-0.056500806844317235,,,,,,0.022309018612319365,-0.07331607090782173
NMB,-0.03770241591143103,-0.0725761835136083,0.002997614845174334,-0.09247087422729246,0.04752623553773252,-0.19766391714503723,-0.10267448926970238,-0.14145250280076685,-0.014512893333125429,0.07180974453104132
CCL26,0.06433729342887703,0.030130584159970355,-0.02161484350879664,-0.021204421366064253,0.018538106738009357,0.06355401013701378,0.15545586463998012,0.0012823447882913208,0.0803986763797497,0.17766180041989277
FBLN1,0.05971359097169808,0.0067880067371116305,-0.019955711869403328,0.001444499699229128,-0.07005741864167898,0.12877663731107564,0.1930268090148264,0.08578688365018892,0.06279752556961235,-0.03455913883585949
SAA1,0.061084305455020145,0.045657124305513296,-0.003926216708475724,0.011868109914796011,-0.013285287035820149,0.29650947275448497,0.24976564795043815,0.21767841513577915,0.07145648829446637,0.07918354052578633
MICB,0.022408363333295704,0.02108951129499622,-0.01289337297511469,0.023504336998657806,-0.006241344612357362,0.1499504287945223,0.11689820483255528,-0.003511234661914075,0.054752877990725764,0.03646945095401883
MMP13,0.008783230831620146,,,-0.00038264313802835215,0.09090352711141736,,,,0.004010381240450012,
F13A1,0.038060028069191766,-0.003375963896036312,-0.04855392402244756,0.07349483518265652,,0.1812877736492098,0.19131495399318366,0.15255337064453212,-0.00552405941517239,0.19683807974581474
CXCL11,0.01067054531869146,-0.020459987758788635,-0.03870034048735507,,-0.034563459213093166,,,,-0.025010996353256675,0.061530346045342674
COL5A2,0.08489933312109092,-0.08748584718435466,0.08071827723090165,-0.12156319461987133,0.06156606897146758,0.1777201084117031,0.1347484158934836,0.07800916853239857,-0.035360854936616046,-0.06244687916642879
EFNA5,0.012751570299667371,0.028215277527871577,0.014352868646246584,0.011799357782202365,-0.041196426665722,0.1832220958247316,0.0826048470800027,-0.04023054180543978,0.02139984112243664,-0.010229693993263164
AREG,0.039704554006110525,0.03898817642059283,0.016302145227680444,0.03236271414037734,,0.013267687326535493,-0.007311892035007433,0.07970867728354972,0.07889342990306958,0.07285702296337591
EDIL3,-0.006878015317505348,-0.03178927845011811,-0.09650876210770287,-0.09852647260381887,0.10756695198524692,0.01752276561431548,0.0470175174134232,-0.06301974551405744,0.04454882941563488,-0.16233174920916366
CD86,0.06991848503105684,-0.022975379217307437,-0.05927836358744186,0.08853908679486176,0.0450252694405209,0.035313089417303364,0.06128158342897087,0.025090278476092017,-0.0022036698475925054,0.05136584917948274
AHSG,,,,,,,-0.016491687350205547,,,
WNT9B,,-0.02024509814924249,-0.025623316317261672,,,,,,,
HRAS,-0.04482022673845074,0.03006666294625747,-0.0139742597600666,-0.0037574900545148905,-0.0416613033677943,-0.03591660249096507,0.07175643211761493,-0.037991786520370684,0.05452316955035689,-0.08143045469639154
C1QTNF5,,,,,-0.027225939233290333,-0.051884027179114625,-0.037893064991868834,0.002132411236729036,0.03942742508302217,0.00481970273822629
RLN1,0.053255742237419204,,,,,0.06271591428843108,-0.0311076463423169,,0.017458778270524004,
COL4A1,0.1292953430263672,-0.057502098845867,0.15188788471066292,0.17064504212425569,0.01283114887605551,0.025118347109626092,0.1614858265640401,0.06304628824072861,-0.03185613496206795,-0.1708160176155246
CCL3,0.022147713362434512,-0.02427285396706124,0.048521561761592946,0.07618939437284473,-0.0429189991588132,0.05452731860051554,0.11906744989703538,0.04746895108815084,0.0939449854035417,-0.05111311403716022
BGN,0.11489368633899599,-0.01639725410557319,0.0161437483126853,-0.06917269372721033,0.06146627256879298,0.09431101250144261,0.19790869610257858,0.036733465573088986,-0.03657946275913626,-0.14855785366240537
RETN,0.05179620659886308,0.20129647159532155,,-0.04727176726854104,-0.03885466169777133,0.17500706846804592,0.07019715184905938,-0.030562691297714047,0.0458283427635435,0.17872779550221912
S100A9,0.09285606751583982,0.13749743353953475,0.02716578504807497,0.12392106040294355,-0.06325892527469705,0.16348672115026006,0.09371466620098817,0.1757242344266352,0.009432377594168278,0.15652785841961195
HCRT,,0.03335643816337315,0.08230358636525852,,0.03894419080975067,0.018027107453742676,0.03194443271982666,-0.03033523771598732,-0.028899651422411056,0.10898969099304695
FADD,0.0026703675843212015,-0.017734890446318145,0.024592365474864042,0.07464991227125234,-0.0576792031248874,0.05432908287740392,0.046727224037790824,-0.056992351704268085,0.06647806397583557,0.008814580206862174
ACTR2,-0.01783064412342094,-0.08975030570312016,-0.04819516253581211,0.017723138732217685,0.0642320144526361,0.027110715163779428,0.018961175723348895,0.0030558676110012013,0.0335675162262419,-0.025519246622946412
BMP2,-0.06790366787273325,0.13538515178789398,-0.02456074609130618,-0.0014545950166579074,0.04869139654366513,-0.0051300290575857594,0.09872440906026912,0.0006255109639919731,0.09397059043849117,0.22574739862352206
PDYN,-0.0755298381747927,-0.02871392553096182,-0.04598284150622978,,,0.032549890967065676,-0.00048134400454013176,-0.07374027180513168,,-0.0874204266992874
CD55,0.06360076891514689,0.0041642237470040705,0.06575425742900902,0.11137573251290704,0.0242925980087947,0.07105322093287098,0.0888910010310472,0.0825130260311859,0.020162593816311983,-0.01634076481578593
OSTN,,-0.00014586175668883754,-0.04746130102658404,,,,,,,-0.05775263124921125
PDX1,,,-0.03287757672491039,,,-0.03745771985882971,-0.0636359392066885,0.07824989222392613,,
CD6,0.026272446334161644,-0.041384209485565544,-0.043358088200384844,0.012318275890390107,0.02960838795427204,0.09578478722286787,,0.049719784577686325,0.012734212865693546,-0.01332591137892717
IL16,0.05066776123777862,0.016032277875149305,-0.027159374744131628,0.10485164971487759,-0.04237934716662009,0.03736656664882411,0.04583388676688059,0.03452894062079111,0.009280659384635242,0.019210774276648097
LAMA5,0.009220732934251625,-0.08655169832476813,0.02856060025833229,0.005515511171759429,0.05202549214028678,0.21125477295737682,0.21951682513618143,0.07078629059753092,0.007750539512548555,0.06722557294702157
RGMB,-0.01108118939694213,0.04073866433098676,0.0025905460919533763,0.052126727347786506,0.059026195895083074,-0.007285996791862972,-0.10413887698843867,-0.03522999531677664,-0.013569151372751592,-0.022324358921212126
INSL5,,-0.026080526952021878,-0.03924952037524283,,-0.04667630611312656,,,,-0.013282562226252542,
IL12A,-0.027953663571708042,0.15354810274299396,-0.04393463889433395,,0.06015042349750162,-0.026041342642580297,-0.002284552125150914,-0.017201078347133126,0.009270974824369988,0.022430383842842225
S100A8,0.10602609484485445,0.05974108949011654,0.1400283070167183,0.07080640836188576,-0.09206554273538874,0.11361337205499174,0.056863587326343966,0.12270152393575261,0.019371802824122503,0.013338202834683026
TAC3,0.0485621167947167,0.011515548706443142,-0.007636150834528355,,,0.04436972476686389,0.014868688715315872,-0.03621523612988337,0.04569133396142811,-0.1450692673568052
TAC4,-0.0020435575972245212,-0.03163083369273188,,,0.024992086633640876,,,,,
MFAP5,0.01099493741906326,,,-0.008543391856066729,-0.023685926392858807,-0.014522831062306285,0.006563631442868325,0.06139136119507317,0.0016223215182250906,0.2853464836692311
CXCL16,0.050847974785059015,-0.07921239220640983,0.034066521702192355,0.09314346349891683,0.08226835531082913,-0.0766351268835118,-0.009851467966582405,0.04321349465186161,0.018477256531466455,0.028582088134891707
AGRN,0.07270719135576537,-0.14333000304642554,0.07227266691360787,0.05622400321081746,-0.03693707492616753,0.0014244725219106941,-0.0771507591153746,0.030879934244760408,-0.019582392247784658,-0.11330728689674525
COL4A6,-0.02359882492358654,0.02525238571281203,-0.025489323005208276,,-0.014748231608326844,0.03289321238313159,0.04140108587173159,0.04995370432798387,0.06381467690609911,0.01790462425237756
FST,-0.0014456930396074207,0.006039934713628802,0.03175012652907334,-0.010124214702513628,0.12340869719801677,0.08974128431103454,0.02719573654092199,0.08545259133508595,0.0036624358646527105,0.07055249956068353
MEGF10,-0.07224593597948355,-0.07022175082676509,-0.013698130143200416,-0.011365473943893284,0.011674938008685729,-0.012848759292888446,-0.0331635405231536,-0.14205712761839626,0.017913208882385092,-0.10141029330150692
C1QB,0.09986392828953829,-0.1430971374146722,-0.07609415329007349,0.1547005233474012,-0.11590234724675012,-0.06824642599916604,-0.11283552835911827,0.1313154696893121,0.009786522615085011,-0.17852516496988557
HLA-B,0.1272614889508041,0.019054508338382025,-0.08501297871129818,-0.0036576274795510674,0.1171607018966128,0.32409766063476103,0.34445129973869704,0.1533871323432926,-0.004279789002388442,-0.04794666062821047
PDGFA,0.0019480871466325234,-0.0501786298443719,0.017556496064876522,0.09600828063984251,0.07852074071577843,0.058559700840319105,0.018638390199024062,0.07902994505168495,-0.05020175003892022,-0.1303488719524636
LAMA3,-0.04066790733056307,0.06838304024720465,-0.049405068536755484,-0.0021307792088350705,0.03047739947055096,,-0.049626381879905444,-0.016680360049808655,-0.04041614582947406,0.01711069883196636
DKK1,0.0930010961526594,,0.04168302715057479,,0.11739004282151558,0.23804941988426503,0.27627090626942086,0.07575491990692848,0.07792509237594304,0.15738377291523686
INHBA,0.03370306431346203,0.008992618414453422,-0.05670440748856821,-0.023329871260105117,-0.030203240696826783,0.09437612408006305,0.10537468879634594,0.040309472906897896,0.013622357678301753,0.08911102284713665
LEP,,,,,,,,,0.058067277330712,
IL7,-0.021059860432902408,-0.03351190094812169,-0.019201539293115757,0.07020392359379987,0.04893050772074052,0.043632857049694954,0.03880808900357634,0.00022092139041167674,-0.008212671878160221,-0.03859906541995491
FABP5,0.022338596292923188,0.02848437280035517,-0.0206036953961603,0.14967628116670478,-0.07224827819972311,-0.07134714213458156,-0.15641177600171519,-0.04324928625844911,0.017370885364278492,0.0737749722181185
CCL4,-0.019237986572352286,-0.013939960812573222,0.04680221890825735,0.10084997790074206,-0.012293377704348803,0.032663202081018,0.16886559552009484,0.0666259342315462,0.08699624404771761,-0.06386375856429333
FBN1,0.04951686837394044,-0.06864685635963545,-0.001610295087145534,-0.0923019346601272,0.06795641165574981,0.1386460441656033,0.1693369257813084,0.07583037486565554,0.024976370063885717,0.08433980654047876
TCTN1,0.01330253920693473,-0.07980758771594681,0.0044760696774409124,0.032323843542905725,0.07065494203629241,0.051711152811427755,0.07981786452187066,0.005948573499733652,-0.023226721381964275,-0.067745904143895
NCR3LG1,,,,,,-0.060113117949684505,0.0002939731706922385,-0.02126568174258468,,-0.05397288038885584
BMP7,-0.04830728751382912,-0.020749524486376455,0.03936163991827723,-0.0021495542841110872,0.025503453072194943,0.16909851677013243,0.08994693266105665,0.06264136653484428,-0.016911186562105194,-0.12305058815995727
NLGN2,-0.03001077727440379,-0.08602815989231127,-0.003931107073075744,0.0023580033511004877,0.05203581332511574,0.04990391890632777,-0.10002899029953363,-0.019101424091733224,0.027773312992529397,-0.04287387920563184
CCL25,0.0219672358383148,-0.03446482354513265,,,,0.08817847756278441,-0.034175934262020924,-0.02023371842406075,-0.033169519162647106,0.029185019646180536
NPNT,-0.06326162323149903,-0.018463549224187473,0.11667006117437223,0.002750119447621547,0.08756475958064326,-0.024122556620017485,-0.04572583123206288,-0.11656249585812287,-0.026916255304212343,-0.12703662930957102
KITLG,0.13209737148779352,-0.03472261996729551,-0.01812148562006431,0.07335280095251506,-0.06950755001799046,0.11087401220881608,-0.007285459563634326,0.01707181602176648,-0.040945443979927644,-0.01942341901901112
MADCAM1,0.03524844208420249,0.007150143505959666,-0.03622717913342206,,0.039439389710413275,0.01699256812500416,0.010409737448512393,-0.03463172200223083,0.03951736173200501,0.06725184547548592
F12,0.03100958052527985,0.035292708989125114,-0.01580075081808913,0.05953792375978681,0.020962952793610722,0.06031943494617228,0.027931136621018357,-0.02686753600905982,0.03230457316871563,-0.054191196879062924
S100B,-0.057917269248043156,-0.19654420289600757,-0.043805478690069094,0.08946517272940585,-0.09725351917335076,-0.0946186938833167,-0.13749868691064474,0.01486846674444636,-0.02504592933860868,-0.28432536061248004
IL27,-0.005819406408794527,0.011715867006556814,-0.02741834712046479,,,,0.03253821524784802,-0.03236565986719652,0.07029602400271566,0.003790106744939445
CD99,0.04109422887290564,-0.13795940279620966,0.10347186771933832,0.06680557934376156,-0.04305152555012153,0.11660390485163821,0.18901919706954254,-0.024784043525202155,0.05098620480869526,0.017290411404967655
PDGFB,0.11390823125488411,-0.10535861584255567,0.052200343027256964,0.04470935142375864,-0.04423164214796582,0.19983816336159446,0.15268205358712522,0.017512824702207146,0.05321098987727524,-0.15949733674892194
CLEC2D,0.018492724045505733,-0.02522612295469714,-0.02711094742301818,0.028054623289950033,-0.08902309899056021,0.07277257663486852,0.02863032412223476,0.03269818528540085,0.04047537329627123,0.013095982839373816
F8,-0.015115662119971323,-0.04193508577657503,-0.001804723457331785,0.05852331756513622,0.08977304348655746,0.017237023640196577,0.02916250547768111,0.01717270438376895,0.0059312231124066354,-0.03073438383272315
C3,0.04679287045525049,-0.17080084565051434,-0.16486239584495632,0.009297723802136698,-0.021746841853581226,-0.04807647174189124,0.005419457411521171,0.026991691665436402,0.008920392184828702,0.026976884599178023
DLK2,0.015213196267225598,0.006317957373032999,-0.04668084645667704,-0.035455723481188244,-0.00934644689861982,0.04665810119477583,0.04130864713599764,-0.08577679738841229,0.012974717401279489,-0.04336496742411042
TSLP,0.04589764389032122,0.22790690869583813,0.04492204775407158,-0.0018210649941732063,,0.022590190610801582,0.018525592237028165,0.015512741622578208,0.0786074465993905,0.21046077863343424
OSM,0.060575135065819415,0.0189964002144064,-0.030442903223396624,0.20896230405995536,0.06090788103034107,0.11893836921270316,0.11756542428470715,0.07035528919533085,0.062260766058042157,0.14876435638175686
PRND,0.038364552215765665,,,0.11729768154601997,0.06604125277626118,,,,0.03236528889650868,
SLPI,-0.0017864944020861894,0.14881612435785851,-0.061090306256338114,-0.06731570336276238,0.008362514978591409,0.11025042207559091,0.126007638725364,0.18029011165336897,0.05183269953785247,0.2040404849657985
AFDN,0.0023759162493732625,-0.05455456858172311,0.04841661991952908,0.005092292223296667,-0.012367962424953199,-0.03302177531410177,-0.057394239210798094,-0.10900392805889164,-0.022985713365931002,0.10414526739964478
KISS1,,-0.03253387242048141,,,,-0.07445896521742051,-0.009803949224730213,0.07682433402567092,,
ULBP2,0.10161172396347207,0.16710117369928085,0.0761669547748153,0.052467850802076985,-0.06123960272644006,0.06657272008452815,0.14357526704729093,-0.019028981494285852,0.02863591216318087,0.11789585104015968
ICAM4,0.016204222187849164,-0.02024509609022701,0.041349019571065335,,-0.03535625923182552,,0.001974931940762494,,0.05655302965030927,-0.007974901320655748
TDGF1,,,-0.023700209522191183,,,,,,,
ANGPTL1,0.02140506520144427,0.03468753516503747,0.09485922246073171,0.08553832522943142,-0.1165746992713372,0.03903063267786545,-0.06619635818430307,0.013085590855603452,-0.026147758864266717,-0.03188832164382308
LTBP1,-0.027044435371239,-0.044830981215737024,-0.005232474503237048,-0.05049122043120561,0.008815497744548494,0.16699860010935436,0.14828214274584658,-0.007619587197702838,0.06905247200972489,0.06414608045148816
NTN4,0.036140876915044154,0.028765538892911766,-0.048661430428106306,0.11820784221820556,-0.020436460569992494,0.03551490511246418,-0.025534231089096023,0.001443052388976127,0.03771861863205049,-0.01962998408866443
APP,-0.020780885029316475,-0.09105582472063618,-0.07696411917932666,-0.031164571570403643,-0.020491568612299994,0.12851574799524393,0.16194186745811534,-0.054256513306897625,-0.05139554572821662,-0.24623016879180534
RIMS2,-0.04121569230814575,-0.05035980915555268,-0.04794349306292605,0.010449358702639296,,0.05399262163406271,-0.08029564729057861,-0.011852804659860402,0.006208870011916194,-0.16692965219254122
WNT7A,-0.043360044131572156,0.06865781286983935,0.06887506439226966,,0.12028080734563526,0.07481219492547767,0.11614972887952353,-0.011025807353027271,0.010142548159810262,-0.03994462069845315
GAST,,,,,,,0.07395491643308232,,-0.029333796450297624,0.059782412953266105
GPI,-0.007885068087231844,0.1340770111837877,0.07418935065434507,-0.08797100945201862,0.03724884735929319,0.13388157709164325,0.11420672266013894,0.06940047459497124,-0.01774572772875443,0.11575626642416875
IL1B,0.018242214841652966,-0.0322899289834189,-0.0050273480743127895,0.1263977142685288,-0.04584183500793005,0.14740713892440405,0.17968304252709683,0.029350030638594364,0.03553274197661348,0.09486450620679379
SFTPA2,,,,,,-0.017303430474677303,0.05441272460806832,-0.0346317244063786,,0.0579663933335581
HAS2,0.026150490307675057,-0.02201524550707235,0.01855957701101008,-0.01641852289152954,0.05650933576121319,0.052143435880135286,0.010959296009832406,0.13278004422899714,0.024710705526291316,0.11497557616424141
IL11,-0.037383348325204395,0.08147158141234376,0.033015399328608176,-0.0015849059874470492,0.0760268889247041,0.17126622757905532,0.1420557395221777,0.03422429970029176,-0.016892832025378425,0.02692735631159259
SEMA4B,-0.007063997498402211,-0.05294332156654051,0.017230249197025285,0.04546878145146212,0.04237914282553644,0.22876872502711584,0.09429607963009144,-0.013350943767842828,0.06534307871619327,0.0267350716867349
FGF12,-0.02674227152174847,-0.04707157414362932,-0.07994311021288884,0.046946951835696416,-0.05887011954921527,-0.054778442607167334,-0.08132930293704764,-0.07633146509723661,0.07719466905790799,-0.15484766515913786
CP,0.005568127097245773,-0.05326059940231832,-0.10043497214706436,0.008564324316916542,0.029606320741597573,0.15803094606394572,0.18695032548860133,0.0038158919135892486,0.05189987492593242,0.06747584767554055
NLGN3,-0.0017542128165409323,-0.17155565892447483,0.010767503098383547,0.05979498085828436,-0.020902098389795447,-0.044455748082987946,-0.11955560862722739,0.009941869387233895,0.00970778151798726,-0.18574987177588567
GZMB,0.034786036575741516,-0.02572928603894781,0.03063419581067363,0.08857706404320426,,0.11213195445673864,0.0405461664502923,-0.01624002907678405,-0.010712167564756507,-0.10329684867151966
PROC,0.09228280827384067,0.0014148952459401276,-0.045919843381207984,,0.03493520545053547,0.06036267447405257,-0.03386435675994088,-0.023302670956879344,0.0637850361119746,-0.018314478465033816
TNFSF11,-0.006879536645429373,,,0.010424198355827962,,-0.00042154270498059025,0.05085940813303334,,-0.024126016199985674,0.03308149412800066
AGT,-0.08748512637308345,-0.1299446308703779,-0.09551083125366173,0.05921086057306277,-0.1283845375700409,0.29069735525157675,0.24312969006279758,0.031426169564347815,-0.08586801208078498,-0.22194708156256066
PTHLH,0.06249335947108704,0.14408107839185866,-0.0690509949586478,0.055971239769418285,-0.018356688644459048,0.15564110091089606,0.08656805530180062,0.024308672787635946,0.03778242848190778,0.10614384171021442
COL1A1,0.07758704018321423,-0.021070648564491232,0.09009644489482732,-0.08857170315328304,0.015245682125397347,0.17195337394670251,0.2651959884658328,0.1531432910901232,0.01680270575036913,-0.014381348089321549
LAMB2,0.0745873416689125,-0.08870904140356216,0.0471695161110332,-0.08033915282787746,0.005165904236023596,0.1708515006854197,0.211458715812563,-0.00039818474678579845,0.0005069888802606353,-0.009865981113359647
DSC2,0.07510201546188176,-0.040996527625127115,-0.02550110644491719,0.06103767544108902,-0.030336940555770138,0.036331025378263875,0.060661807916453404,-0.0024663911776801888,-0.0016514097309825895,0.055900491397356686
WNT5B,-0.008972941531115716,0.15366986613668634,0.020791745706205424,-0.003436703264292796,-0.03844112449889664,0.05694012710456756,0.04482268552463896,-0.003247760855069264,-0.018255049376121203,-0.029570040192353073
LEFTY1,0.09647804834086879,0.038428670131555924,-0.03783025333987639,,0.12504621827158358,0.06929502590105684,-0.004193167080646754,0.033157944225625416,-0.01385463627888519,0.03804238367757361
FGL1,0.09414539757345367,0.08744137693414882,,,,0.044345490872399404,0.01159272823576443,0.03374446532880229,,-0.04776384476612309
CXCL5,0.017989573707293167,0.1429962440780171,-0.02887318668385997,0.07687382873238208,,0.30295457180844126,0.24528062133616377,0.11629309774441536,0.03295793245063792,0.19805433601296996
S100A1,-0.10210134832216818,-0.05895362817460764,-0.09363602330682298,0.016375712239424037,0.03715650097527455,-0.07928144247380924,-0.10213318084032218,0.026725219030595243,-0.04391219700534822,-0.08153961802709668
C4BPA,,-0.031037026857329612,0.041576097928093685,,,,,,-0.02142363115170201,
NPTX1,-0.03229803937136222,-0.03655837293698338,-0.0037637856108756543,0.060177105725031134,0.017973981474727844,0.052388037197496046,0.07232980836562566,0.003942793443130547,,-0.24931077785026018
TGS1,0.028159629244417658,-0.0015322591778575848,0.0003258970513470094,0.10035452847623579,-0.05233984262469449,0.01673484957768101,0.023890706759012576,-0.008175994223154522,0.05336825591060489,0.020965395824365105
