,MGH258,UKF243,UKF248,UKF259,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1
LGALS9,0.010016697391324677,0.03527612375290162,0.007983706735154195,0.05197094978435488,0.019165966477071087,0.03244195715787034,0.0009054785984353236,-0.00463786235739981,-0.03913801228558543,0.07701236724980176,-0.0057876870585472215,0.04514227694343623,0.07255357103592237,0.06472958297396794,0.014624279499021458,0.011266654554609323,-0.020104793600180536
VIM,-0.10026288266662857,0.030268467482051642,0.023585919233752656,-0.04194633842847269,0.04149641369245801,0.012018811900365741,0.019601956907893393,0.02878841921524442,0.008351291221664172,0.06782763750402256,0.11356517720659434,0.023823596251903643,-0.08326506779929663,0.034675731401158205,0.08185279449577451,0.0087182087686935,0.02826399124723602
PLAU,0.06137700569285948,0.060450062141291526,0.02950515874837229,0.02753396527784908,0.05457292128091109,0.009834764404370517,-0.02619207586748272,0.018733915043412683,-0.03160015301830347,0.11217241143862129,0.12384243987491801,-0.05519082074030921,0.024866204919306203,-0.001041731121602801,0.043524031040860015,0.16147758721105263,0.01155010118335268
TGFB3,-0.04472778877839907,0.06331462648183028,0.0017223459053443964,-0.010158624091605227,0.02271349292711673,0.020986609473812676,-0.026214440809931766,0.02443473108730281,-0.0405042568525744,0.0030873396077634,-0.0085122850625304,3.632976284919526e-05,0.09042261849199154,0.02977192492281941,0.02650949263472818,0.09912738405519511,-0.04300949991767538
APLN,0.006336540563566512,0.002304972538662315,0.020476416098807612,-0.048630279507039804,0.04859093176559916,-0.03164125363968133,-0.010031569402609651,0.0765470714397779,0.016486625997360324,-0.09831070630754594,0.12595745731634805,0.05860654167986451,-0.04679569726326711,-0.0060554768481845735,0.011005649663953277,0.009527090114590032,-0.046882193174287774
SHANK2,-0.018475890917177152,-0.016600789785986957,0.0026379633310703006,-2.860531439373067e-05,-0.022870653308688416,0.028987939304924416,-0.017898403988885828,-0.015183804461590018,-0.00017301398613068193,,,,0.07597427947031081,-0.036224913111552605,-0.021287167231596585,0.04427651431501113,-0.02684108343991846
LTF,,-0.023501795093665297,0.03955504730907935,0.011565554273387546,-0.02205009452140929,-0.04030094662518094,-0.037709374672018584,0.02437421240459495,0.015878509677571963,-0.03023541471876813,0.0033698200130842368,-0.010257051822345667,-0.026732782931336827,-0.03421014741686987,0.0550005938009086,0.0016845930538829604,0.01315731758075399
PYY,,,,,,0.0759976795504019,,,-0.010926738895808908,,,,0.003770257752388909,-0.01838338484080596,,,0.07803903237414582
PENK,-0.016075851106472052,-0.03584848237795144,-0.02763289297895562,-0.03317449109327704,-0.04141517249853764,0.014826904615682217,-0.0034674411013924412,-0.03886535240249934,-0.019528452231861032,0.06315463250761953,,,,,-0.024987489867072422,-0.05996090501742883,0.06041124893648278
CTF1,-0.00034452380918970483,-0.02202643768037004,-0.003165103926483241,-0.008372908758158147,-0.02921330219815477,0.018389691644495082,0.06780988987861016,-0.010767155788234716,-0.002345162201777319,-0.015610691953499829,-0.021377714959282774,0.03535543817069927,0.052921419367363644,-0.013117092100725303,-0.031543309643838606,-0.0077259567633024525,0.04010301019023401
COL3A1,-0.0029670360640947344,0.03228065442767693,-0.014666408948799612,0.0054546034076576495,-0.01841202671842786,-0.04141454650522036,-0.01660519385333343,0.003947372940154767,0.006259868839769956,-0.06623725274599888,0.0773883754805886,-0.01092127835430702,0.05625872416220522,-0.005732268339990203,0.021407185794925163,0.03129330915457163,-0.03014423576857016
S100A10,0.049597539697020854,0.031578505062397136,0.08069998102325404,-0.049030257279808476,0.026871394556957418,0.03193050815844629,0.012730358638643424,-0.0019217306548443384,-0.021723299421640637,0.03237142205055864,0.09630918880146411,0.03320941066491267,-0.06588426089662446,0.04969001642435415,0.009512534314242965,0.03545146559261025,0.019649986623708624
FGF13,-0.023911415832519725,0.003382369573521421,0.03626086857132798,0.003859358206377955,-0.00829816015118738,0.008717851097161182,0.05600250142924349,-0.013936271488879782,0.02015916567917064,0.11450318252647776,,,0.018829461031718245,-0.03866570484461722,0.02975785858170406,0.1605795940712237,0.000970785322462184
SEMA4A,-0.02625489067374375,0.03734001055470945,0.08018670950485804,0.000760333228148818,-0.03911992958478761,-0.013106744742967396,-0.030959455940967055,0.07349287301666958,0.038166409955163405,-0.004030151070698512,0.11827850930529574,-0.02368867393824739,0.1255743520995535,-0.03943079701332092,-4.0160764757242906e-05,0.00024323512966504808,0.02073366845690269
EFNA4,-0.03217619548160258,0.03308299162434371,0.00279758097305619,-0.011464226238565597,0.06431544006693192,0.018799351910855997,-0.01994612347287224,-0.0027301141754009694,-0.00308879897406424,0.15127784381961706,0.06480675705288771,-0.005009741443856738,0.018163094045069227,0.07134605675443134,0.05582445015430264,0.02068651415780208,0.07368592823067101
HSPA8,-0.0003675136240463922,-0.029469246014107928,-0.0029379252071215197,0.011354891973467207,-0.0037215356574702083,-0.028808908222934203,-0.023210298313411537,0.0014824824164103643,0.013890492353436857,0.013090636979614007,-0.13682881399019906,0.010968395889248698,0.01961123471829374,-0.030657240643704523,-0.03530864636956609,0.0029303625766115824,-0.010808168305788459
NPB,-0.03465361218796844,-0.025033473762482137,-0.01473254509517996,-0.013741336849824417,-0.021186188488530138,0.01294910945414484,0.0029787152013910265,-0.0155381142089848,0.03386770458543684,-0.07307155680275783,-0.0433077620632687,-0.06750925498706978,-0.003159299263958347,-0.0245702505772201,0.035779454014326834,-0.06778880430987443,0.08128565464220328
ULBP1,,0.09813777799144006,-0.019069466334468748,0.028530215252896885,-0.01908353377111415,-0.0032081665770890585,,,-0.012195421782024849,,-0.031604418169411355,,0.010470741416684188,-0.015655375773236686,,,0.1689168540751986
SEMA3E,0.06840319276056511,-0.03212959761001004,-0.030443094382980915,0.0015449473556873993,0.06372535631185511,-0.019880369077495765,-0.008023078427337675,0.04949453164673334,0.036787517364888354,0.02844901210048989,0.04572879816868182,-0.022625016810222158,0.03703618952026086,0.0020129316397502874,0.006692342368674306,0.010504436455372895,0.008286989690285044
FGF3,,,,,,,,,,,,,0.0855121186129763,0.051951184470265976,,,
ADAM9,0.06937324143872027,0.007790335776276635,0.011790754099418703,0.0243127388633923,0.04006289574479615,0.048548976504515826,-0.012065732927597,0.07299860048411144,-0.036812732220660276,0.07773974421176982,-0.0631191810235508,0.0575312223297096,-0.08113177653494348,0.04280302572915814,0.028718220111699916,-0.062226449900999375,0.011552657872432736
ASIP,0.013818690145302362,-0.04133580805098619,,0.010489776359166173,,0.051999593617754844,-0.010043006736890963,0.10898556344935975,-0.01565677998476248,0.08269399789092975,0.012192694822504324,0.02274390631793775,0.052069603180670866,0.033821104725039686,0.003462983347837259,0.06230530980037455,-0.004096590012687426
IBSP,,-0.0403107917485928,0.026050609163417497,-0.03197614983847089,0.01597198007628165,,,0.05255950108060854,-0.02758140112621237,0.0028041449968463643,0.07790201879014025,0.046654947980579356,0.016037742526094065,0.012861900741751368,-0.025717143592409415,,-0.05789108954306355
MMP12,,,-0.01496344895746215,,,,,,,,,,,,,,
FAT4,-0.028166612160311185,0.014579046752265972,-0.011129286477997683,0.008745393276796841,0.05503433723978606,-0.024609603255139428,-0.03799614367529078,0.015420367037743575,-0.02324802264047464,-0.02281647250051187,0.025399060152594362,-0.03760212660837378,0.11765729026287913,-0.009550500623565068,-0.07382044159194762,0.09039065887254082,0.016079010522432623
MDK,0.046511186503549636,-0.02177399063208199,8.913967785060575e-05,-0.0289454029870399,0.031162801753335467,0.00956368273262699,0.014432759293529258,0.023598684863151392,-0.05495536578731181,0.07332416863027653,0.03133679926183049,-0.04517454881952726,0.0451575060725496,0.03616327813202186,0.05458837138618152,-0.004193550190820179,-0.005933142438763579
BMP5,,,,0.03432037109382434,,,,,,0.041843903713159075,,,-0.03874876476780898,0.07171479354977199,,,0.020101183876660864
CAMP,,,,-0.0007472254199166211,,,,,,,,,0.011492829976202124,0.011064164122514628,,,-0.022334248579712283
HSPA1A,0.06221404572546857,0.07702874060050757,0.026636156295548167,-0.00045523295687807495,-0.014739557950610953,-0.06270482150891966,0.00408757469880258,-0.03832149679723218,-0.009430260035081309,-0.022762137451181157,0.07276806382478898,0.030346193331821907,-0.01520332639255912,-0.015887310281735716,0.061683121100344636,0.006440832510058541,0.013553401355399477
SOST,,-0.02325252992659578,0.023442273859558882,,,,,,-0.015048829285023083,,0.013815340877145142,,,,,,
SEMA3F,0.07189964878229416,0.038859076128118036,-0.01701981465013701,0.035892826390406696,-0.0047839237925660725,-0.020947788594878728,-0.015189348073129353,-0.03615021506161488,-0.038296971424614155,-0.013573101082587866,0.015918216919170326,0.00859964083554755,0.06708852496752188,0.0003467456190378232,-0.019393796996493864,,-0.02150154309259764
ARF6,-0.033496406430091975,0.04239945723926689,0.005081548399565102,-0.01919932637204106,-0.04249576145122551,0.020979476118103604,0.006450666575515225,-0.011037474751665428,-0.046855412784816045,0.028096696580970748,-0.021834902199040655,-0.01665977139861889,-0.0680107538792127,0.008609180849083804,0.07743707998096286,0.004900470210769156,-0.0010931461814991908
IL6,-0.021168371247544913,0.03564526898122833,0.033518399129903835,-0.013634347550124118,-0.02029013865143604,-0.0026822272769774255,,0.04344607712746945,-0.015536937234292558,0.023805507487721936,0.04486329369393256,,0.01446691856799853,-0.002483490270263573,,0.10761583470134212,0.05940749019855867
CALM1,-0.02871142669770064,-0.06449849770204234,-0.02344443632236034,0.053650924578392246,-0.039235563472206254,-0.027735240642179436,-0.018314809441271628,-0.042137480953252114,0.008950378244623204,0.04755250467346066,-0.0637162328415208,0.06674763224241514,0.04910645781737341,-0.03205672716450135,-0.07441057816646443,-0.043620527432533286,-0.016427224349510643
VIP,,-0.02731621296703986,0.0067626495328467415,-0.021457445868651656,-0.055115933647373716,0.06796586587362342,0.018826317232419898,-0.0057519448538959125,0.09884895803744234,0.008492895747980692,,,,,,0.06414242409468422,0.01085857190225414
NMB,-0.02402745755819004,-0.064856438386504,-0.015563379271657535,-0.004810438013372883,0.05253343191412703,0.0011337250045798635,-0.00828864676898404,0.024634564093296996,-0.014715088702347034,0.01593178630733548,0.15442921406081916,0.017373262393700965,0.04761451237114384,0.07505634105871334,-0.045145657728600255,0.03822638595700724,0.017541731272300222
CCL26,-0.024073725704634487,-0.007002139517357593,-0.0408908369192736,3.8399963813381025e-06,-0.013691585222183174,-0.011243783382472396,,,-0.017254855274808408,-0.01371118486934298,-0.034667583587173555,-0.03770950169461999,-0.05539164280709192,0.0071712064892527575,-0.02398358468575441,,-0.054656049494965046
FBLN1,-0.005710326802936636,-0.03340362473909391,-0.016910190883910457,0.032769123027748516,-0.002771486884656399,0.01632874693092475,0.045214934440137966,-0.030219293535081442,0.053362339416240294,0.025034671119860703,-0.0011241023321514048,0.1029341482410727,0.03098202274262106,-0.0034046474778927677,-0.008409034907254621,0.010180147681729783,-0.027216115200931226
SAA1,0.03558849910853372,0.10687474710627902,0.019964897923030245,-0.02358264397146409,,-0.004638180288994419,-0.011617665002456718,0.03652572946521816,,0.08275211766711453,-0.047454927517683515,0.0785136315881366,-0.015411025850726037,-0.035863190192763426,-0.057048574722614695,,-0.015866763212647014
MICB,-0.04985534948301487,0.07703925382650796,-0.009410087300301363,0.032163169049433296,0.01068075202097078,-0.04283761410962848,-0.01849630537473605,-0.019447883531284,0.02210175162888996,0.005772482401979278,0.05518135299848569,0.0342414990708037,0.00015427059622052962,0.01085234276522,0.0018413265839399685,,0.03200027647048173
MMP13,,,0.05967297420739271,,-0.012920983231353414,,,,-0.010413097766563165,0.0268963829903038,0.1773475985414285,0.008844897150651204,,,,,0.06066446213002868
F13A1,-0.024235075425616228,-0.040131005710140985,0.03527548537695691,-0.016740723884648777,0.0494746383205133,-0.011409876381965712,-0.02551613099324525,0.06440147394353721,0.007580182070175879,-0.05941488939616391,,0.0913009840411411,-0.013190756772612416,-0.01879504096381468,0.014455304882211029,,0.04243716843266331
CXCL11,-0.04966431938631872,0.014149149736312292,0.048059133784571495,0.013516891688033508,-0.020290140074359978,-0.012007462070316097,-0.014831829851821918,-0.019432645079294392,-0.01278488827566582,,-0.07492001009364001,,,,,,-0.02022972717455453
COL5A2,-0.05585700742650317,-0.03295793632641695,0.0028446117429333988,0.028799962602518995,0.03619573083029044,0.057115844817785734,-0.019849537974940566,0.0002510128824954124,-0.03071461068684364,-0.08949933424692931,0.044070168794454134,0.04360985350685817,-0.009911743144048238,0.025735050800429954,0.02849864708201462,0.06140015826862829,-0.03208310311771807
EFNA5,-0.04090019923372678,0.018598464156227935,0.0393318383436912,0.04714292093460749,-0.0345553497618982,-0.037350736219174244,-0.01664432427566103,0.008298405593204848,-0.011933570100941713,-0.01182737410394464,0.12614038909535324,-0.022070049496622286,0.011036089495148128,-0.04232411306665886,-0.04044109109223963,0.00927355070436179,0.05457922603289992
AREG,,-0.018138702174990244,0.03515780905313342,-0.011601637868124992,,0.03586638672122906,,0.10671793588756867,,,,,0.06448534529291199,0.07381121163847015,-0.0273518102663089,0.04544841274839332,0.03906322770422619
EDIL3,0.0669621325245746,0.02344712129349922,-0.006059846473604436,0.012633130257196604,-0.07043608498322332,0.04347757032445697,-0.014800343609726483,0.012053659019415625,-0.005160741677576118,-0.10374177519656805,0.06866194882165756,-0.06156630525527923,0.07548180166842355,0.040453751822136765,-0.013961153195952074,0.0889361751438748,0.00546892530211398
CD86,0.002899837952294619,0.025964768637149974,0.028222792181613925,0.0825761605299802,-0.012774021070059668,0.01639930542023709,0.03483659033829427,0.07175543943062344,0.03537561280173335,0.028818930815207262,0.04100357302551793,0.012709421369586821,0.059922229262779785,0.02146742064120364,-0.013421746102311427,-0.010106370719579814,0.03196803109008794
AHSG,,,,,,,,,,-0.03624115842030958,,,,0.01035464252058825,,,
WNT9B,,-0.0013305328367897498,,-0.012468862463634694,,-0.013328943052241422,-0.015011555534087553,,,,,,,,,,
HRAS,0.01490896043676177,-0.0665009180634995,0.004437494870271359,-0.021153479135429386,-0.0033835286492459424,0.0019458035046954665,-0.008918877493503646,-0.052380180245713746,-0.0055107448526522,-0.03437734215033367,0.0026031719522949274,0.004436960248160085,-0.015400694582303635,0.02485909766228111,0.02733014333739994,0.017287074990709972,0.0078081378843309415
C1QTNF5,-0.026104248119449218,,,,,,,,,,-0.02484422655847687,-0.03867702313326601,-0.00765539075758762,0.020851516353393797,0.07344073100307208,-0.03608817311889074,-0.041583820417039244
RLN1,-0.016075852441698197,,-0.015415347499079319,,,,-0.016302256767383314,,,,,,-0.000600253005946454,-0.017307856992049855,0.0321787217747715,,0.035453807020328985
COL4A1,-0.036642245232085646,-0.012215491766408623,-0.003768248237931071,0.0442131796167991,0.04034751505061203,0.022476625522153466,-0.0225537371984454,0.02367567395073427,0.026689917169882647,-0.04925181435747724,0.0466453387764529,0.051980579919581715,0.039233869889177,-0.02013719228591268,0.018198971590714864,-0.049879793931775225,-0.08430520511595473
CCL3,0.10376161126367334,0.014159812890828747,0.022465828106281477,0.016436782111848045,0.025139847267849975,-0.029659810432295087,-0.024761689420923633,0.042609726433989206,0.0471841961219183,0.03965312911576637,-0.0027231094284559847,0.0591636162094024,-0.029058304503702316,0.014169079072118928,-0.009858400096365785,-0.009224847902835879,0.002515911758751986
BGN,-0.036319283475156124,-0.09981176150635097,0.024150287023995094,0.01978930276646043,-0.020313941121810584,0.018986906515952136,0.027918375051902464,-0.014761960126139001,0.07707376789041633,-0.09762552912806936,0.12096356344558976,0.027252894380449737,0.040758097734469145,-0.052911248844651156,0.023512335649463895,0.06131102333769674,-0.03377741671694207
RETN,,,-0.020778478628517578,-0.015385001422965163,,,-0.025109436179769604,-0.002211957294401986,,0.07566689534874832,-0.007191419661884016,,0.02875220427240004,0.07123888843266202,,,-0.013194344535569514
S100A9,0.007696354203061798,0.017180430686978203,-0.0061759277814679445,-0.06639191184471716,-0.030054278187861525,0.072996136245937,-0.02181254909944456,0.046179516713867205,-0.04284624632559573,0.10307480440561838,-0.06545182488412027,0.010196522835244005,-0.04982706360625901,-0.0018399313526119177,0.034636070935524996,-0.015354926544453916,0.03222310063160414
HCRT,-0.01662566829517869,0.037223717216172694,,-0.0231027139200442,0.05771985172513186,0.0540758913950654,0.013031561150815392,-0.03646372140953126,-0.019820657494989895,0.009278740470752804,0.00253882094862371,-0.0017291210451947953,-0.003311951811113253,0.06138359318985226,-0.026486811680088335,0.0449971809445293,-0.027589055143858676
FADD,-0.004343809278529781,-0.012985269922023783,-0.0023718132289605102,0.007391092455353126,0.02685092597477434,0.07521632081868541,0.024784776208153,0.05590120818825403,0.007532642177476376,0.10596514300185916,0.043692342398389476,0.010114829260996485,0.054272309154531205,-0.03645694272469882,0.021314697399130268,0.09167526550528972,0.02411155125357002
ACTR2,0.02825303668997111,-0.006653486534102006,0.008226072697854121,-0.054965627938981555,0.030398507240420508,-0.027509270525765173,0.03341092729124713,0.05382329111045998,-0.06042621909441933,-0.07052484561207331,-0.025946774894218545,-0.008493705997378854,-0.05095773550707955,-0.09384067138624867,0.018716380045251745,-0.017905689745005934,0.006397158106944974
BMP2,-0.004390255977886494,0.053437980040036755,0.011577507483626398,-0.013977213611349805,0.058261252766715774,-0.011120968597692245,0.06520594054847874,0.03045338723258014,-0.00571636171764384,0.07273952524931802,0.033449624748585365,-0.005890918360521295,0.04498328816135524,-0.015842952906866107,-0.02976473916009112,0.07527035207536727,0.03956916424485938
PDYN,,-0.04703336786482543,-0.012770324027964157,0.045070106532703116,-0.021015918806004497,0.05030188140107121,-0.02602337304807657,0.011580348178740991,-0.023248020042997874,,,,0.08605686715762806,-0.017929619305838796,,0.029338989781626735,
CD55,0.006813264084019685,0.02876425326279403,-0.013101710100040465,0.024338219992047726,-0.038173553085958434,0.03682687177860456,0.011475904033569764,0.038933834251412,-0.007637154104421099,-0.040042931795093765,0.13654133237987226,0.04528441208558097,0.015805668011782195,0.04612020990813766,-0.02773629150130555,0.1444376460366819,0.014812623975988756
OSTN,,,,-0.003561818421065177,,-0.024688801821583728,-0.017114187950339147,,,,,,,,-0.01981300394038764,,
PDX1,,,,,0.02151185938439006,-0.0171025226569447,,,,,,,0.03975863657950997,0.036486545556796424,,,
CD6,0.04622014927903091,,-0.007486132754781459,-0.02548834352087696,-0.015121258166642285,-0.010319724666924325,0.10739451295712746,-0.02379133489701534,-0.013759189276860812,0.056367717686545984,0.05404507796716458,0.12895954136734722,-0.02471258133966597,,-0.025476019397081908,,0.020796533027532295
IL16,0.04377657830851373,0.020185925681551822,4.70520677670462e-05,-0.010922350794718918,-0.011420563662984712,-0.029914878350927137,-0.01374336150316558,0.024060448562016598,-0.01396473907617324,0.06113575379578016,-0.040521391386953744,0.06251918797095227,0.05050516809430571,-0.011353382796346376,0.04545438270165182,,0.036615058309105324
LAMA5,0.024549440395575533,-0.03579465652612056,0.0550501601489922,-0.018575224391574278,-0.03871971837712174,-0.040354541715552424,0.09266464652486707,-0.04020582623457389,-0.008532526562902357,-0.022009860647852125,-0.02079660157892907,-0.03697100524782194,-0.10080336975191251,-0.007866136741737587,0.02590688802751078,0.03423345301160118,0.008494548360198495
RGMB,0.04529799875932778,0.055551495408899525,0.06760594274909025,-0.02170679296684747,0.08657451782358215,0.0038439235728811695,-0.048874813571474406,-0.04895757245328865,0.025541694985080854,0.10231128412396297,-0.044352363098960436,0.024545222534157224,0.04872753896487347,-0.037973731006290166,0.02991086968182951,0.021758723066029145,0.014543189180088067
INSL5,-0.015602695373787308,,,-0.02134236694076388,,-0.02041713162464327,0.01487596375256808,,,-0.038155903745495684,-0.03315225235600758,-0.024974786804124786,,,,,-0.02805420811916293
IL12A,0.06326124587944187,-0.029462506784943894,0.05126582322154957,-0.042626845922620366,-0.0209336281647036,-0.022362697914011968,0.07039432512896807,-0.019432655766972957,-0.0008353437298774742,-0.05160085634629439,-0.05741500302807171,,0.07719508567605766,0.026452935583727896,-0.03043919621112159,0.020266462499415275,0.0005336980230353051
S100A8,0.031753766353846996,0.04302345552585251,0.0704714605068292,-0.04145513506775966,-0.006641390800692176,0.0032770247958122086,-0.002004209026315756,0.06417614772367175,0.014164971662001966,0.07329927353494456,-0.031794349107048606,0.10614292411784265,0.0062523071290077935,0.016433442690215523,-0.007433191888151761,0.024080130588807,0.07419717809317179
TAC3,,-0.03727478139284708,-0.021070214809052832,0.06344204662567691,-0.04104082198277394,-0.03408375063340171,-0.037331137034066854,-0.030072903362017116,0.04429981987447126,,,,0.06801671075942457,-0.028719555352685916,,0.064120507692868,-0.0334347625173214
TAC4,,,0.02071541907489654,0.02584451216766137,-0.0165915470613488,,,,,,-0.05166291608255474,-0.02760548583874092,,,,,
MFAP5,0.01207214722022705,,-0.01628322021152047,,,,-0.027023836314940344,-0.02307682377635603,,-0.03574823777934138,-0.07083336780642355,-0.01590378786068629,0.04152353683752821,-0.04102162698925329,0.04578616014164712,0.09863796915734735,0.044295878861091965
CXCL16,0.002136025046905578,0.015692829072384236,-0.03896631413852794,0.013514761353548281,-0.004497848911290656,-0.024137341328925904,-0.006332320400963554,0.05897548538132838,0.017866951444690016,0.014585002953176248,0.0225348650186352,0.005734846498469115,0.03833528561239971,0.07529703112375001,0.04348885315879783,0.04556160220449725,-0.02806993198212104
AGRN,-0.030366491268666695,0.027201986157492593,0.02345384806461897,0.03749893692422628,0.04371625622510316,-0.02212323874784586,0.05907711985914201,0.03255374593915582,-0.021803769924737412,-0.08184707316178709,0.12430627920232584,-0.0029781282087435455,0.06891679810748341,0.0012428410265812504,0.015823588681657837,0.05924793958552631,-0.09310729581520534
COL4A6,-0.021528104160787122,0.08554580091425437,-0.004287442452239234,-0.017019747251513728,,-0.02051005513084065,-0.009059200200625313,,-0.011256683334443162,0.029429107527519014,0.006070564350349902,0.06341662446980914,0.06150077410442093,0.005554037586325565,0.08446800519659194,-0.012596600388555616,0.03479528726512496
FST,,-0.027515682870335914,0.06859614492161868,-0.027863535377472527,-0.04395902303462747,-0.03461881241757485,0.04849787209259035,0.10443472678748293,,0.05913519436528902,-0.05293147423407944,-0.03029423788098076,0.07412885508227579,-0.008468841196118819,0.032680410916917486,0.04440345791096129,0.06833646323818891
MEGF10,0.0242096368444632,-0.03593373416332956,-0.019475958159089875,-0.022749851342022377,0.05119978672199398,-0.04364408602924771,0.0187398888519872,0.02692062978381523,-0.008870331688909031,-0.02025486083422395,0.04726093880796696,-0.003330026443784778,0.06186265904946916,0.05126153695759084,-0.03237014594025388,-0.042729531829246326,-0.03062820363197697
C1QB,0.028340176290477463,0.007903288544501796,0.01169461369522503,0.020650929237921774,0.06121935252338545,-0.029936266507574756,0.05478264959362982,0.056705109719169186,-0.0488148938098233,0.009032480171644767,-0.004519975313728002,0.0477882205119411,0.14120672612849183,0.012952466084898433,0.0066864122682096985,0.006598641670374348,-0.0047864116732292605
HLA-B,-0.03683557655949675,-0.04461540920770319,0.049431461836271146,0.02352320898586248,-0.009399543076293688,-0.010771752347899554,0.07569938646909617,0.026646778263345234,-0.0067268152011627155,-0.08810515058875101,0.10514980060260119,0.02689014523911224,-0.024296180713597293,0.02316516572463638,0.05866622941946147,-0.057435525281530224,-0.007059040905705282
PDGFA,-0.03421189034321217,-0.006730652734472462,-0.015158837470804805,-0.04605895322994834,0.04187594921770222,0.03794131789471903,-0.0389307755973309,-0.025090287044108404,-0.00523317515987929,0.04125286638337951,0.11082586972067471,0.04842449996574646,0.001975993089326624,-0.05804270379312375,0.02925645184540317,-0.0635436618264951,0.013110823541727566
LAMA3,,-0.03105066288025341,-0.027542009637287573,-0.0238638805043739,-0.0018591467496234645,0.031329705098549425,0.018253064885841525,-0.027938134337513455,0.025032008894642504,,-0.005257767367041396,0.009688530800656419,,-0.01362600829782666,0.0001998291692963093,,-0.017334163304296504
DKK1,0.04046863260285242,,-0.0042689681774599674,,-0.013691585222183174,-0.037927115514581826,-0.013901600216874095,0.014095368166158383,,-0.03445219768188179,0.058304684033516935,-0.02788431252340298,0.13347218979156875,0.07457892287580631,-0.0201159000568914,,-0.016109517645414694
INHBA,-0.020054616501541552,0.026631225446251974,0.020720834743268978,-0.006091678247643929,-0.05750872763108099,0.014946862630240778,-0.02663805096628708,0.023082303671917086,-0.0220376769187948,-0.0036416252662567704,0.042856469314806064,0.0626918410578536,-0.03894243245378928,0.021539563584403943,0.11955460919860295,0.13993347331804792,-0.027303294567668612
LEP,,,,,,,,,,,,,,,,,0.00910454904888226
IL7,-0.023911413502832737,-0.020063911789808084,-0.029939916346122714,-0.006624876321800104,,0.05270417967701655,-0.014411959093902244,0.029767951080580956,-0.013349801141653982,0.06203941039165078,0.06730215202873668,0.027186828916100803,0.02933894062106255,-0.025997093203851327,-0.021000039765163687,,0.038121387109238666
FABP5,0.06908642527399132,-0.048142768849533044,0.08293933525626694,-0.005119713573087838,0.059590630638370154,-0.038554122365412016,0.04392656197601182,0.06903406972934988,0.011532648792835104,0.13126681683768188,0.007807432044023359,0.06415498584250592,0.03370674773915259,0.015085640136853722,0.03605921708777012,0.13784109753274482,0.0689737504919975
CCL4,0.025126958737157753,-0.03378824261290085,0.023487545556695497,0.017045693475716557,-0.0019278228253133164,-0.011464514912361837,0.0438649773216111,0.045132628103932954,0.0083865225238096,0.09635446982380073,-0.029554285839155647,-0.0423459069904002,0.0638759641865846,0.04371198032886809,-0.0309853626626464,-0.019819468249215096,0.013511824650132105
FBN1,0.031193739442535773,-0.015013431248263412,0.002342394635273091,-0.002569010427731854,0.04864371343257544,-0.0343283669542142,0.004041312645956588,-0.040649919393996974,-0.001315425705931347,0.037462193249872475,0.03978021982369288,-0.004127754484474348,0.08252539981865344,-0.011404867566589138,0.018942462361348,0.001442120238865235,-0.012293171552676627
TCTN1,-0.025958827649475803,-0.05756518659361232,0.03383578214645276,0.02088212904235878,0.08432959859531755,-0.014414141111720674,-0.005318624585249256,0.06984353970796162,-0.012785996637184688,0.016873983495895164,0.032792748703845076,-0.022416605209051844,0.058537263491111144,-0.011428732614962448,0.019412195128931546,-0.05230797764788264,0.009942539547067081
NCR3LG1,-0.01908187588247072,,,,,,,,,,,,0.03111781345583649,-0.02051648571314436,-0.02100005091545343,,
BMP7,0.010161287771355575,-0.05270268325463245,-0.01764029725692014,0.03511598737646481,0.043304164866878846,0.032826594812031144,0.025829115839971318,-0.0016694011240396395,0.05416265074512566,0.04139736156996364,0.029682173481759794,-0.06422444995056308,-0.020223491145934077,0.02246182808563619,0.033027996277567424,-0.058672404882878934,-0.018097511175143785
NLGN2,-0.0005823800176341467,-0.011100200989775504,0.03527762261714943,0.014782843031071826,0.045653136062395294,0.0015230516227001279,-0.012262839787177052,-0.017344776739582294,0.05222377410902557,-0.0752645925563073,-0.07685482848814351,0.008047913759895596,0.028879997031238697,-0.0008858412765760535,-0.011206548006262376,0.06349577434965974,0.02622954873911823
CCL25,-0.015602693313958542,,-0.03496605892342697,-0.021226725672050008,,,,,0.018051131928803123,0.02371817533383939,,,0.041826741630719304,-0.044186245304716244,,,-0.02525469617927115
NPNT,0.011234115203757996,-0.022765262596348552,-0.02843738132272884,-0.005836046642908078,-0.02962433293713263,0.020242436938369118,-0.02263706880555495,0.08035491308320122,-0.009969509426665179,0.07678002513128557,-0.023631557481764705,0.0716755744429595,0.05847021015287332,0.07362933544042224,0.04179878208366694,-0.03671762910341371,0.02307211124133442
KITLG,0.06148217626564968,-0.0014460297828620347,-0.018391441755543674,0.08176049783055803,-0.04466604007477782,-0.05133933981770925,-0.02278504114020195,-0.04703585924711523,-0.03947213450910712,-0.06848442483738133,0.019334894934026084,0.04753471487812593,0.04705172926947691,0.01237977626246504,0.07899146236019064,0.02890198422815171,0.050016225034511225
