,UKF243,UKF248,UKF259,UKF260,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
LAMB3,-0.06274765079705551,-0.061276506046881715,-0.009980178588586379,-0.029106104586518078,0.009776864554263713,0.002405634035620281,0.0638670117340595,-0.011830197613949904,0.09947736560380231,-0.01175284011878562
LGALS9,-0.00870718456441244,0.00037089822069331306,0.01268905894301753,0.023576227207822372,-0.033562723272199904,0.0068769752030584715,-0.023316565054085726,0.01255293744052875,0.06631806536276438,0.05329648981793791
VIM,0.10737436256838355,0.04588570978838496,0.12320645261953839,0.00847394804906617,-0.007013060609976791,0.22077396122278048,0.031130733259410695,-0.049964120411049855,-0.08005565193221927,-0.04635932578245828
PLAU,0.10074543336125985,0.01093223862004372,0.014063317589477941,0.0228148732978841,0.02624503938039126,-0.00506958959061911,0.009178136206327278,-0.047829663875610585,0.04736888568091144,0.05157923338852417
TGFB3,0.01664765794065375,-0.05098408671381243,0.00812338719106038,-0.03216283831106811,0.036062470552199306,0.1388754210631499,0.024812695283991996,0.02280111321695555,0.015683643554946287,-0.0027718774282294387
APLN,0.11309566433590397,0.06477050788220384,0.023100480612263597,0.06356426799434542,0.010717562674043224,0.11818048419315885,0.009944167007018568,-0.017554478768644115,0.00025860640204890045,-0.05366763846299217
SHANK2,0.010430074196284726,-0.011852658320575369,-0.03153709694325796,0.02018135062835613,,,,0.026687030713042046,0.030485490759982567,-0.05514642131815352
LTF,0.018016035927163387,0.0011533891927662477,-0.06536268351692183,-0.003929792563291448,,0.026760992891036933,-0.03787562783306892,-0.026093000867106378,0.040111885782958094,-0.13504408073621788
PYY,,,,,-0.024467316947498454,,,-0.020771333543632302,0.045259866170711475,-0.01754907230549437
PENK,-0.0386267663948182,-0.029871253893299927,0.0021641910246744003,-0.03813596015421255,,,,,,-0.06340918559957394
CTF1,0.06991287961883101,0.0745794071084827,0.042820328078028054,-0.006920355015436543,-0.05234065471765276,0.01155531405524924,0.001362564242297191,0.09821533847166085,0.005964540274092889,-0.028163901430269655
COL3A1,0.005698925416039475,-0.001091232805961681,-0.03539257670268724,-0.047610585439183166,0.0049651936822218004,0.06956085567030168,0.04929373854402867,-0.07677639815665523,0.030110358883417145,0.01860998991996476
S100A10,0.048697685752760816,0.08506766031577015,0.017113056769868983,0.012415794750203076,-0.026121672397761975,0.12374650346554107,-0.0029201748848907156,-0.04638390031553784,-0.09808013612145831,0.0002950230242757747
FGF13,-0.032714495153991725,-0.05712148064246312,-0.004246763205388842,0.026559551690555034,-0.03065693216657369,,,0.020355514335087786,0.05940224423184134,-0.018975158019821883
SEMA4A,0.03094249764751114,0.0016935590513511593,0.0199365233835683,-0.04886849837703114,0.021811651008405767,0.03682902299776397,0.05197153632225158,0.08316588734867061,0.002081917964251649,0.021181804067131892
EFNA4,0.0011340667081829923,0.015853673351354663,0.049687561427755954,-0.024880128143913043,-0.003919125385856753,0.02894886220536898,-0.031235491987718085,-0.007894710203366627,-0.018128952326466455,0.058979208239502305
HSPA8,0.06620920918306987,-0.009847764021516617,-0.01996977664392723,-0.038659336842334746,0.05617220991966197,-0.06943205671468318,0.03215911193128605,0.005006370172133468,0.023329933479927806,-0.09553168297530626
NPB,0.0008636630138229526,-0.029750946063690564,-0.008783090429937348,,,0.07010490720404465,-0.007271501317703888,-0.006765880493641904,0.011373425692210195,-0.05650484109291757
ULBP1,-0.035958669409397556,0.06960235072478563,0.026530177714395493,-0.014043899483655389,-0.033626223216845545,0.025612719993121005,,-0.019166659661699118,0.033783754974901783,-0.049921018761123565
SEMA3E,0.03934089983586563,0.056984406922704525,-0.035439377127325374,-0.03268396749099614,0.12850794308590863,0.0538001252839184,0.015425541723395218,0.011471697018219132,0.035186201123789354,0.13259482221864446
FGF3,,,,,,,,-0.030769386488551553,0.04223857850298494,
ADAM9,0.004233822817110565,0.06381825584372633,0.009688957288382684,0.03529056260617578,-0.053904625849226076,0.09176617558328462,0.02893552780524685,-0.037552316821924406,-0.03860769152153889,-0.002243734596498875
ASIP,0.020209213249489297,,0.010819245185540111,-0.022167003486970004,0.03748364556954242,-0.003547545450386584,0.06643723594071113,-0.0006783740060206607,0.060608903207657536,0.09529097051302202
IBSP,0.03929348836583472,0.013151047481292285,-0.06739948730943655,-0.020760900641890127,0.017234865602248524,0.04547820661528512,0.05481041255366718,-0.07883979055809565,0.005109618143612093,-0.01038687464836882
MMP12,,0.06337590952798824,,,-0.012803853132410834,,,,,
FAT4,0.06283493140571271,0.037148211760037304,0.02605608331773276,-0.030775385242951467,0.038680880853323454,-0.059826967403446125,0.010139816240437416,0.0093710574729917,0.0718532082978242,0.029872602319072444
MDK,0.008736774427493618,-0.021266250189119002,-0.08740090223421138,-0.002640216002067199,-0.009482975503096782,-0.09204155101823787,0.022659384376184293,0.08622363355326339,0.026692479183390884,0.027674100772404224
BMP5,,,-0.005096667358454867,,,,,0.004923270831625841,0.02297397577730659,0.13569651534396507
CAMP,,,-0.00179196848969676,-0.021713410979786463,,,,0.013216025894720628,0.0628874296356922,-0.024091703974117126
HSPA1A,-0.002925891722875438,0.03882464245057972,-0.0508297697895096,-0.015350726855182023,-0.027455896920146706,0.13924125585837097,0.02314556587426904,-0.0039136433499012335,-0.05299712337337144,0.032981538381997855
SOST,0.0536879183826629,-0.017015525575567087,,,,0.059006506624527714,,,,
SEMA3F,-0.01243161608111729,-0.005745052637511904,-0.051883957999922785,0.014280983241977397,0.028768623634800466,0.03223350121484942,0.09312216052008833,0.020353998260231116,0.0892902263127742,-0.01951836665261927
ARF6,-0.01547760962268088,0.04819033140114838,0.052025023901454026,-0.008012824466166848,0.022165601689455316,0.09705448678579472,-0.015706621717057348,0.039576455335368646,-0.07172327150813064,0.05717071881301847
IL6,-0.017231433382064468,0.05340069602110383,0.03331442085437721,0.01066436687537485,-0.03765969887691869,-0.09830611509370331,,-0.038350990408827626,0.0726359000129332,0.03303303255579604
CALM1,-0.05465239845131125,-0.06382405412393706,-0.0686143271851324,-0.0009165738257786751,0.011035688811903175,-0.00980872435369713,0.009920180262654872,0.031068159238035745,-0.0414437254153562,-0.07327127084301079
VIP,-0.04546686083590625,-0.0415201651135378,-0.016110985553956743,0.03661374239876917,,,,,,-0.04947634603190353
NMB,0.03494642164636681,0.0378755415376254,-0.03423994395595726,0.026974019550936337,-0.01528978329341801,0.07958563286826666,0.043332161829305396,0.07140402609877809,0.03164572969464955,0.04505082736913907
CCL26,-0.023129214652562236,-0.02191673240335455,0.042496478557835664,-0.023904306758830707,-0.031795264329388784,0.05099315772486324,0.05483570591363407,-0.00927742264504128,0.059881256401945596,0.030932629907050577
FBLN1,0.051077135045140054,-0.0037727335638273987,-0.0365513357714835,-0.013183594297679664,0.052483433734329205,-0.07266748371905328,0.012173953692579734,-0.04136916042187741,0.04652204088945602,0.07163449591333262
SAA1,-0.0026610527702595637,-0.0065873520991782215,-0.004188765399965482,0.006546452925432738,-0.047899367398185566,0.09270673760325342,0.03196673295150987,-0.040194600599271706,0.016879604368301927,-0.10183448044184992
MICB,0.017226068441133002,0.06560579356272773,-0.03669801767580995,-0.0650624310988454,0.041203523001937956,-0.004798397705199323,0.0941766745972473,-0.038782706945629755,0.06284879968288773,0.07505689752445807
MMP13,,-0.025175285794626284,,,-0.02634667425698163,0.07595392618243568,-0.02923218577659521,,,
F13A1,-0.0009217335294355921,-0.0033788745558943917,-0.05301018463687263,-0.028330555326559554,-0.007423700010475485,,-0.04402888884467873,-0.05655060455909355,-0.025057471773021905,0.04509329851702973
CXCL11,-0.00605498473279943,-0.028055804398868216,0.006337614585262251,-0.020135356890486556,,0.0060091741037264414,,,,0.021121568053163203
COL5A2,0.03178878030711175,0.0033352050260577666,-0.006002672900398174,-0.008764084182271805,0.018398022525284413,0.04662122404948095,0.03616390653910781,-0.030144790584788455,-0.0019149047255405584,-0.003139164643784506
EFNA5,-0.08661767987625041,0.05896852273294205,-0.013487411517797638,-0.024481170561546545,0.005654066821848796,0.07274536852579652,-0.02878933138595886,0.03353836081256411,-0.024499963889431157,0.014263792496542006
AREG,-0.030191221913862594,-0.004255819420829,-0.02571072473723091,-0.03100520465887311,0.06437882979166144,,,0.03247482963716787,0.03455281146569744,0.059907077569613824
EDIL3,-0.04919215951194296,0.01624974947229234,-0.019205791944683685,-0.0036864268845962648,-0.012929561539728745,0.13566924391277083,0.007044837451962284,-0.061533162731203433,0.022083405321498998,-0.08640731629708642
CD86,0.02495940563016249,0.011489643862044435,-0.00011054846818417586,-0.0385661760482285,-0.03389887439346772,0.11787664113336396,0.062121540257558,-0.031818645801963474,0.03881148672228557,0.01769444572239806
AHSG,,,,0.007904918455065087,,,,,0.03508881071298221,
WNT9B,-0.04130704011528959,,0.05612489881207142,,,,,,,
HRAS,0.028689480230567884,0.048449018038047985,0.03508544100775447,0.015139248540806035,0.01118691822654354,0.12245657957867608,0.04133831012943284,-0.0017410842768941376,-0.08078374690410324,0.006345126109977275
C1QTNF5,,,,,,-0.013573787902033948,-0.036161673691642054,-0.028016391958667473,0.02844632008241024,0.07062679409718571
RLN1,,-0.03112979930047544,,,,,,-0.015916980875269226,-0.017831719411072738,
COL4A1,0.003316638792503738,-0.04095145421241517,-0.08508873075418874,-0.006244869224709737,0.020375896277188454,0.02988673435484304,0.08683121253540096,-0.03309427862748479,0.05585957311013048,-9.249861547183464e-05
CCL3,-0.05349261399706136,-0.019047098873701245,-0.03452731868702199,0.01873725084299038,0.015802864818379638,-0.07719151599256611,-0.05441341839586482,-0.0013709503670060374,-0.00789466961079295,0.12358669792337562
BGN,-0.022329303289814362,0.01308527761492191,-0.01650119149072142,-0.013524794051010263,-0.028839292940956125,0.0429435680540405,0.060840913433409596,-0.05503688640853126,0.03103024318190221,-0.01957623805327593
RETN,,0.03484302331624348,-0.012535503421768904,0.028629832101451345,0.00766234722083778,-0.05993486299145109,,0.10954332660724848,0.05220923691042297,-0.02370652283723801
S100A9,0.06024041660751224,0.044855449258494426,0.05542586074146251,-0.024525276476228874,0.012729084452892392,-0.005709037295951463,-0.003265756486639626,-0.04002027083313621,-0.023993780302877493,0.04610383621484942
HCRT,-0.03535625342631353,,0.019949346255947593,0.018521219303191526,,0.07775817222479521,0.00527569594725946,-0.02444147052267109,0.07545011082751295,0.11343488217044288
FADD,0.11034061030089697,0.04602601882384899,0.021152375507214858,0.03577293560772792,0.06059000472276311,-0.05671465022820086,0.013133170585015473,0.022485112767188044,0.027086317167982148,0.04652192148143968
ACTR2,0.05022700671183607,0.03940848878449685,-0.012465457469546547,0.016920520670938365,-0.013710005688335188,-0.07117803227384253,-0.08189931623453167,-0.004927934705955805,-0.042233611432271286,-0.075359900573992
BMP2,0.027764509856183072,0.006848945355207768,0.06759114617425308,0.053405081283659284,0.07408380747767493,0.025462982816755384,0.07578954213374152,0.05863955766620832,0.04017758249400076,-0.04202450165824109
PDYN,-0.04450174116923638,-0.05791497517375511,-0.0011593551023372105,0.036516249686324595,,,,-0.015644805972507128,0.003991586951955043,-0.05520642094821215
CD55,-0.0016760255371999527,0.01429538400305606,0.01419331492702074,-0.0238413420008436,0.01294187066082912,0.09884981488904009,0.022246728395337013,-0.01160886049930232,-0.0013305029469268311,-0.02498249389069587
OSTN,,,0.03179461321369549,0.09479680474144904,,,,,,-0.06727211290715572
PDX1,,,,,,,,0.05063261551370221,0.06668586354506095,
CD6,,0.06240403605791401,-0.024897314379100366,-0.021095024835839127,-0.02167009563366889,-0.007626232881675736,0.1425875004498951,0.12120202250884933,,-0.003737290134692001
IL16,0.01386856276421581,0.04157029521798957,0.011101888718450087,0.03459735211049386,-0.03359042191218151,0.07519521447247647,0.06287103892241364,0.011050653170549719,0.08461526563095409,0.03403675022747341
LAMA5,0.03190044018836296,-0.013232415826714722,-0.032790984969252916,0.022863874881873004,-0.006292475603478804,0.07328063411046919,0.07075595103785132,-0.029430480623944252,-0.046711428768902476,0.03975726540728111
RGMB,0.023292695829066113,-0.01168081707693019,0.001500768915565921,0.0343425365706642,0.006683680455533708,0.010440941975768007,0.011617459652392106,0.012939301008792875,0.012457607568603432,0.020286418439122215
INSL5,,,-0.015122840385045402,-0.014933127860992771,,-0.038993378586731395,-0.011259056919749329,,,
IL12A,0.016961762016124943,-0.04993866759489858,0.03656422465473766,-0.009131198556003367,,-0.07849973088056604,,0.07099314771465197,0.07672719365425636,0.08160657883184713
S100A8,0.00281694805402442,0.038404520612679384,0.015164605550819115,-0.017713189147607313,-0.03752121078906323,-0.008726752302560528,0.09001499595524205,-0.0010821852910789115,0.011496474461457499,0.14469372744781425
TAC3,-0.062042542292459674,0.02287037915558613,-0.020401369759706627,-0.04011664794552149,,,,-0.023233378117881544,0.003754301606968387,0.020511505621405576
TAC4,,-0.02955035984918694,0.001986427902819021,,,0.11853120047366639,-0.03601004519738565,,,
MFAP5,,0.044656904524546306,,,-0.039810913547339156,0.0043649045639954495,-0.04473002160399596,0.03171972159494458,0.05186281685876902,0.024088401748627038
CXCL16,-0.03073099082856317,0.030138004115243637,-0.0013309412872079757,-0.025845914271747393,0.031998007958247573,0.036370768197671405,0.0538795606713132,0.036570983554973624,0.004063372103665113,0.06495501915686629
AGRN,0.06656050972395072,-0.04562277544389225,-0.08010636122607756,0.032139442358619104,0.019261304418020632,-0.01187281117090682,0.09076153164656511,0.03433712811541431,0.049804464853224095,0.005465266154314445
COL4A6,-0.019249601531661262,-0.016634619909293543,0.050609068802253,-0.033066394205831184,,-0.0036511658085977114,0.017821635017397367,0.01951706892916956,0.003991387987657995,0.078409835057337
FST,0.07094719697693919,-0.0316677212410525,-0.023075533734922788,0.010054307113305521,0.04098422733021764,-0.06665336302965971,0.08436652640795729,-0.010755413951517476,0.07838171776904987,-0.040200038346199174
MEGF10,-0.05289488274235595,0.01624425034662621,-0.034593923954919274,-0.005434465640884869,0.025264228797293856,0.08678763431782448,0.014877472788605161,0.10005609746262835,0.03775914281091655,-0.00878463983574864
C1QB,-0.04782906269813321,0.03937234201096509,-0.05922883223510609,-0.04574931174889381,-0.008293063649587679,-0.08479655304333188,-0.03503845958778895,-0.04888875935130432,0.0906236611071394,0.1231537944835502
HLA-B,-0.029525574612288347,0.06039835831025241,-0.06910250440353781,0.026029345438919375,-0.00746858729494051,0.08835839250836526,0.04039088462133569,-0.05025493828678756,-0.028583106423846986,-0.02917786316106258
PDGFA,0.07042180615320186,-0.04987868214055493,-0.0028301247846386998,-0.01483448761540135,-0.03349292562264413,0.005051074380020871,0.00924023209903643,0.017090056616053485,-0.01398182097958972,-0.08273692350118515
LAMA3,-0.02984809951314814,0.017779805594451463,0.041723374445929495,0.010905474286778166,-0.04357413801812908,0.06533126991397568,-0.04340810035542723,,-0.014038431029988366,-0.027854987484884765
DKK1,,0.007075056296306224,,-0.02046421915716401,,0.16216650351819387,0.04188122048016567,-0.010447242417785904,-0.027112350277013475,0.05654423838521009
INHBA,-0.02069386743701201,-0.02585951330396029,-0.04383026927501724,-0.024066403531397336,0.06532099397558863,-0.10255214719375726,0.012665418537112552,0.03522417298869321,-0.03524336902586592,0.015499106437796914
IL7,0.03580449639044861,0.028336220651906874,0.03203148840857371,-0.029037874934033904,0.027996529892833154,0.12887982733762426,0.04546784989569159,-0.029923924616211583,0.03425065398700771,-0.024114609810850552
FABP5,0.019109942865510706,0.11564657228552425,0.07539353449024795,-0.01652857635606886,0.003142607069312438,-0.06708732307620449,-0.007922849874212226,-0.028801734034366033,0.052804280684054655,0.027943447872941722
CCL4,-0.12593915417139925,-0.04058917252503238,-0.03773160708765228,-0.018372844569225163,0.0030535993069088292,-0.0832463892613539,-0.025249393203477802,0.028540468011638693,-0.032536946722312075,0.10475806120496246
FBN1,0.0016171693766340667,-0.03806105439625091,0.027478521759732928,-0.027797686671229234,0.04169242865034819,0.048079916063411825,0.090125477045019,-0.005757376094037997,-0.022790330606316724,0.032838181044912824
TCTN1,0.11315175562826438,0.012902871213003524,-0.0034584288108371365,0.10961446052177348,0.07461185722303385,-0.1429269048137649,0.06219742106717299,-0.023051463826350937,0.004254130096863222,0.0138251414343364
NCR3LG1,,,,,,,,-0.02530177845896422,-0.021137464719411463,-0.021690555027127693
BMP7,0.042028405416446084,-0.06825204516383694,0.06527087042169705,0.05911032051662194,0.04190582437032388,-9.440148977100649e-05,0.049021106092485806,0.04876843243766904,0.0075548236128731945,0.028119928698383385
NLGN2,-0.054998534686510954,-0.002035613488543061,0.0385147101941786,0.03288320669156852,0.01321479213701785,-0.0026236458145782724,0.06583325205632473,0.06842999967154052,0.05349557758860674,-0.05481029053099899
CCL25,,-0.028273140340450625,-0.00747643476754062,,,,,0.0538934866380989,-0.008641879621362723,-0.02231239084948726
NPNT,-0.07490179137155681,-0.02037083639206328,-0.029058470699523054,0.036333088659880705,0.1014665779942207,-0.03956726956246823,0.044947063338507974,0.050220015236129074,0.09386080185693416,-0.018056099228023557
KITLG,-0.051300114577825545,-0.019527904782225915,0.0004956132936109562,-0.03585283380638224,0.07244822697191602,-0.08112669139235948,0.06078484260596745,-0.0578560077371637,-0.002284250392704675,-0.05301949790728897
MADCAM1,-0.04612884685120068,0.044672036746285365,-0.029219173493029226,-0.01752850464570633,,-0.050116598378072315,0.06358630251570793,-0.01916665690530017,-0.016482684806066836,0.022089706803966422
F12,0.06427571974472197,0.02977742877873016,0.0116966372493851,-0.045869472262278436,0.04517765031731323,-0.06727566340867766,-0.022781578430547116,0.013745454068987016,0.012705446768019752,-0.012588192921708364
S100B,-0.032568726695763196,-0.07050810405453811,-0.1244362695634337,-0.0227369476821674,0.05143714893028478,-0.07207041153602273,-0.030437107418691597,0.049654040300202096,0.12862129345976916,0.07282676193966783
IL27,,0.029816151568877278,0.036467864012589474,-0.016378864762822576,,,,,-0.01999220873269637,-0.01854286972847593
CD99,0.025672156197287174,0.05444638183587036,-0.0625943280233201,0.046822465604727324,0.017165897512966478,-0.010979992356877664,0.07650686246595101,-0.026208363138805767,0.050592397730643404,0.04926379194762854
PDGFB,-0.08153094929179931,-0.04307881936312545,-0.06829402855432784,-0.003890860322070076,-0.006889167997377335,0.04597027100158948,0.11959971830917557,0.0481588326868503,-0.008378678622706954,0.048821655841681987
CLEC2D,-0.041188070989238726,-0.008711914354998651,-0.010272852615796583,0.03114266450367329,-0.018118134479084128,0.06202260437019748,-0.024336315225190776,0.06709714460728565,-0.009540727631095796,0.0708442710975834
F8,0.006595669012940551,-0.03878218371643448,0.034342251430363104,0.01614019168248443,-0.00321627501575493,0.026092124499204963,-0.021100081545877183,0.011273558301596572,0.09637542394194237,0.029041292896215296
C3,0.024425517753068685,0.037849735727755136,-0.08579690510354653,-0.09608285859234375,0.000582049791589344,-0.05300574318440763,-0.02075413919775432,-0.030569033382280758,0.03958868401914463,-0.10298626156306394
DLK2,-0.01796650096038391,0.01828799906683171,-0.030347865684366076,0.026721356541538836,0.041114708993758894,0.1105372797398716,-0.013370017101283247,0.06136477142640136,0.07382014207520113,-0.04721713033719719
TSLP,0.007229448908124919,-0.017059685580622114,0.07461671898391051,-0.021033313370528616,0.027463187136065055,,,0.009117661256536546,0.028800460219850447,-0.002903317000597105
OSM,0.008489093401408777,0.010606082922416875,-0.018866395942954223,-0.056469292319947004,0.019084079546536688,-0.03565407981140191,0.03787307724067064,0.08161353507272355,-0.02662389472907644,0.054102772858980824
PRND,,-0.034140700585524084,,,-0.019294302269764516,0.07025190960320252,-0.022194486663375427,,,
SLPI,0.08491311351777253,0.09966625143514717,0.07452782234949132,0.06783925833178608,-0.017268693365026257,-0.0714787454957737,0.0929666940778281,-0.06813030536766522,-0.05486889012139306,-0.10038024525201471
AFDN,0.01704093775503694,-0.06430765574291362,-0.03284865441691573,-0.007705960500962374,0.0025118120176584433,-0.04204225865831175,0.054408123369191305,-0.04539697664180824,0.0061155022146386255,0.053972487109584334
KISS1,,,-0.0317287801450639,,,,,-0.021831870399697334,-0.01576841028066536,
ULBP2,0.01958081137197737,-0.00334653234381685,0.0030561539420495584,0.011996344130876052,0.057262663764427096,-0.025636878573973336,0.15866968748166851,-0.012712957189982084,0.08931680244523424,0.04697905184229294
ICAM4,,-0.030676765859766666,0.010653136591483254,-0.014271160751900883,,0.03332903277439647,,,0.0452442642935853,-0.0206168021773815
ANGPTL1,-0.02856842427184196,-0.018129417780318662,0.008270467017885206,-0.014933127860992771,-0.019040085476169952,-0.032202982217139915,0.04806798649621703,0.09204364611899585,0.05171224960597544,0.07370763010712929
LTBP1,-0.001915962856645761,0.028161248817480576,0.03440499845416229,0.07102926031592015,-0.027816822956918175,0.03857695502159596,-0.04173709515775024,0.06679425140346155,0.060843573623792994,0.014124820370121806
NTN4,-0.04904937452978512,0.0035263309239985377,0.006980637828073436,-0.009024488822414847,0.028334090248085725,0.1233559429388263,0.09017879013709894,0.020048975799989294,0.11532756916829623,0.03274269992415788
APP,-0.01385082820635018,0.009976692002858637,-0.008386511276785679,-0.03446857070851308,0.006097580319146599,0.11013178954736322,0.008015333570692368,-0.02452103046443051,-0.01450250400755337,-0.15296463450418668
RIMS2,-0.04460070346772125,-0.009866644377396514,0.018831026423270354,-0.0494370672804449,-0.007999358076147323,,-0.028340088348794788,0.015310071606116677,0.0003230128147640402,-0.08533782618171465
WNT7A,0.06329578774104819,0.046930503883085006,0.025562703647621192,0.029893533312985596,,0.04199935522538272,-0.005687633097629333,-0.04527919631638892,0.003906430657870273,0.013195615252099184
GAST,,,,,,,,,-0.01576841056598565,0.05947635289166311
GPI,0.017457124888551362,0.050309799085558785,0.07591502379656198,0.04518160635494318,-0.03937740439697683,0.09842123263785636,0.013858264539539979,-0.031151946755779324,-0.06519585352877434,-0.09218396298252489
IL1B,-0.024401303989605043,0.06577907194915239,-0.01735127962968783,-0.0488868143572083,0.08239265683796472,-0.10203350531268567,0.001100939424261024,0.04036576362371036,-0.05073824181028759,0.07487100324487769
SFTPA2,,,,,,,,0.09649196551582756,-0.013626018652478441,-0.01754906809074393
HAS2,0.06708747305068863,0.06778882103406227,0.02142319526782969,-0.023530771963648483,0.0253573000900078,-0.06927952038238606,0.04175407906830662,-0.03057684361275717,-0.018378089494084867,-0.025134161196620836
IL11,,-0.03873402057722915,0.04061254274562672,-0.014715621773456547,0.008993160679925656,0.019395433819963448,,0.01964298989122658,-0.013216980163977364,0.003039454578486731
SEMA4B,-0.02824980794048128,0.052919829311976085,-0.028520693574060323,0.009656886303814201,-0.01319664729061436,0.025797244642529454,0.010001888105723609,0.036862098252702036,0.030959392073520928,0.004535620821114214
FGF12,-0.0026721804509751905,0.0029834019880781897,-0.041515753141267465,-0.017859495457076092,-0.007441881678561667,0.09673645366648947,0.06398030931066896,-0.006280246122542171,0.06711191490057031,-0.04988813373689777
CP,0.045671801490520615,0.10005538941309677,-0.05738239771015263,0.04286771651775792,-0.05024578727996572,0.11127081502748193,-0.0134308640351239,-0.025927567290483525,-0.05540317388517035,-0.07162755027380022
NLGN3,-0.009518109584525914,-0.019044012273400128,-0.052528224502543866,-0.010251219276821915,0.014692432905399245,-0.04137035399453279,0.07966081593240686,0.05908298276876425,0.08579890596549468,0.046845328205544184
GZMB,,0.028507790650586232,-0.025092581954839956,-0.013248083852197405,0.050246611690129055,,,-0.022272753682271683,-0.019547399962088232,-0.05318693608485988
PROC,-0.0038604330687258197,-0.05809466066312716,0.04985513044472984,-0.01597842305626053,,-0.07316547452859402,-0.08007855048017451,0.0772902469246616,0.08178879428633685,-0.02647560601700068
TNFSF11,,-0.03157660603659724,,,-0.029801389431938784,,,-0.01468767728512805,-0.01665680373180687,-0.01829911905220678
AGT,-0.02888613290372304,-0.014073298598365586,-0.05178500062763102,-0.06182790580497819,0.012012080637741823,-0.1069803988536165,0.04667205492028135,-0.017059405163638908,5.0393646648041114e-05,0.07224483396075684
PTHLH,-0.0069690483376194335,-0.04634738365502424,0.017093526398745593,-0.03773340777034704,0.0653035860976841,-0.05052481577818257,0.0985743905701946,0.029185502227266933,0.02705951920852857,-0.00583935822931081
COL1A1,0.029646893760805083,0.012484174498267425,-0.034620995731931704,-0.00928051035366138,-0.008844132287549948,0.06448549795653374,0.04047476431575089,-0.051090562878894706,0.031055812046195057,0.037864735029121084
LAMB2,-0.03840230367431469,0.007367397261930632,-0.016424372970454702,0.0037270128706268927,-0.004232771252402171,0.026740331839621764,0.008436700709505043,-0.0015507807259793143,0.0382125618064038,0.012830008327861086
DSC2,-0.01826114239052242,0.04189108460674961,0.004229345535038499,0.037204934888261744,0.03583737720935013,-0.031371909486089554,0.009619585985634466,0.018640941298649436,0.02897522201859888,-0.010512415317575447
WNT5B,-0.03148387049021466,-0.03779450346720692,0.07022346284854794,0.021564879041720168,0.01660132013331534,0.024753221595560444,0.08002392731185853,0.0680585841650885,0.0811183810430079,0.07402439008790433
LEFTY1,,0.0017277813589406756,-0.0201326054812356,-0.03318986073145153,,0.07771432470361642,0.10728492992625613,0.012706782516498996,0.11524292549905783,-0.028023386278649514
FGL1,,-0.008817404407342383,-0.02148228970675662,-0.01617980861157522,,,,0.03961897456998005,0.050297018565412424,-0.0229191047424152
CXCL5,0.027895661525921635,-0.02154642376787862,0.0694958679784057,0.010282479880787622,0.00232287361030742,,,-0.02397597254947052,-0.002596893946826316,0.021108911684756454
S100A1,0.0047898744914970735,0.042914032171713794,-0.0002959700983618417,-0.02875663997786813,0.025992884882389784,0.0617492566935138,-0.06457606367380322,-0.0020370134235451723,0.031015490551916283,-0.01642827338150967
C4BPA,,,-0.05496178993749094,,,,,,,
NPTX1,-0.08199342522519265,-0.0462138966701337,0.00997509999112788,0.011427555965046281,-0.02296587230686725,0.05765419256610545,-0.03501952871012993,0.03469645709214752,-0.02404007652363704,-0.11784644896848383
TGS1,-0.03921033547586822,0.041776711370103185,0.04893820733552971,-0.014436938846929231,-0.030814429901988235,-0.014574609069517089,0.0702022358125111,0.04424283860977913,0.02389740506794258,-0.04505265408276011
SST,-0.03076617141151159,-0.06415701799183703,-0.012025030561525516,-0.00025740668355157164,,,,0.03146586013726848,-0.021773237285300916,-0.06949069233102491
IL34,-0.08675476267942404,-0.01269380975578815,0.012999452822990596,-0.022576284853023806,-0.00946964877959296,0.10247169923246946,0.1411776740004079,0.03790263062714976,-0.012191563214993564,-0.002514492237589592
DHH,,,,,,,,0.06599393731767529,-0.00620487331676653,
XCL2,,-0.03535661249545346,,-0.02201673327800598,-0.005117356158797926,,,,,0.002977747344147287
TF,0.026374211724297332,0.05201748929396858,-0.05535084281517781,-0.008860639866629582,-0.009815728972572327,0.09012282703111286,0.0007354921140534928,0.04996127644148858,0.03508531224712703,-0.10706317701328319
IL33,0.05694453048104749,0.014245636669871595,-0.03826922806147008,-0.002742802572946411,-0.03965805300384857,0.12081875471605173,0.09773220632574321,-0.04787444392782334,0.06037959162354807,-0.03670839450705959
RBP4,-0.01837943703255454,0.01874092833771617,0.022036515437168745,-0.03361408385787567,0.08359361766494239,,0.03925796978205368,0.07375808790161975,0.04028904345589278,-0.044982185163136255
CCL19,,,,,0.0062281465205583555,,-0.024989794886350464,,,0.04929115949275722
CCL20,0.0038258053946458453,-0.010546087889217012,0.01718788564315794,0.011850935459848515,-0.0353446716987548,0.09282818944907066,,0.009355176247298187,-0.0681341381137734,0.026131358182642908
NAMPT,0.04790917673781549,0.11438934823374147,0.09392290012268653,0.04299087301463427,-0.013960510181888547,0.03278603565332993,0.008681262177769667,-0.036650632957558785,-0.0338809626411148,-0.06096406460094043
