,UKF260,UKF269,ZH1007nec,ZH8811Bbulk,ZH881T1,ZH916bulk
MDK,0.05202495898782863,0.10257494974163046,0.11837650104722876,0.08619625004996957,0.03163443497145446,0.009244392206339382
BMP5,,,,0.08688363926977369,0.010369431282404041,0.09110542503784755
CAMP,0.18539891151532717,,,0.016646314119816635,-0.02379373472488606,0.01308330389372012
HSPA1A,0.009062142600181436,0.044628047733989054,0.005264695848591513,-0.03339624231346189,-0.019431415945105012,-0.023843632499641984
SEMA3F,0.07369774002198527,0.06802589027310019,-0.006861327092174291,0.0375231607331187,0.05086088694367103,0.003741871138634824
ARF6,0.006803452639765504,0.05337906882910194,0.025272573658210794,-0.018890322136763314,0.044045819995588056,0.007612443913528465
IL6,0.14838721530835705,0.08225694730972126,0.054379891788890536,0.01924961787858838,0.004583912872926589,-0.027364804528119173
CALM1,-0.047597941192658005,-0.10723387382609025,0.09150138743622775,0.06159351834613094,-0.04968816246678172,0.028201516620751255
VIP,-0.04340412394025904,-0.044989531351958205,,,,-0.012581648414297512
NMB,0.06466437862403203,0.10208946664263534,0.18805865464715898,-0.015085075163125692,-0.007505066204225175,0.03516920726497393
CCL26,0.060227602951742586,0.0303032944936975,-0.03283855977672966,0.04744897861953733,0.06663412341580961,-0.04028390471284593
FBLN1,0.019342265132281208,0.043214257960800646,0.05639999820151201,-0.014348410084870474,0.022023320817934237,0.013867062592842512
SAA1,0.10205983962072065,0.1446064219909355,0.026556485483260377,0.0248760840721832,0.049007455955281484,-0.033198802888012094
MICB,-0.028488166588258087,0.027554799488386617,-0.06675235838309959,-0.006809500682115099,-0.02330895400652144,-0.033141141034592175
F13A1,0.13132918929829385,0.02862539739104724,-0.04359983070348898,0.038028307522743866,0.03734755296342726,0.009867047305117508
CXCL11,-0.024156923326293506,0.09269416587644409,-0.037021283524167406,,,-0.040573551577439707
COL5A2,0.07431727362721315,0.10147319256886682,0.05420533088731414,0.008713351464615014,-0.016218098765425563,-0.009436953085859082
EFNA5,0.07501496238540091,-0.003676334230241867,0.10967914145256222,-0.0048011613302825955,-0.06924562641254246,0.05374553964065277
AREG,0.13435651940775256,-0.035255407077368336,,0.011410932021416827,-0.01237187053547672,-0.0037483180770193202
EDIL3,-0.0006849491541779268,-0.11139312689510218,0.02978967929721154,0.014904915176524716,-0.0293751996818497,0.032867017293877185
CD86,0.01870739929190854,0.07390925683450322,-0.03601957371176071,-0.044250438257120966,-0.007853669309612604,0.011372472245845417
AHSG,-0.0009726197314767269,,-0.03529397108602723,-0.016849913838033467,,
HRAS,-0.05367225889715626,-0.03559476201918717,-0.061116485895328164,-0.008054582507650128,-0.011991532408988015,-0.017184013477301845
C1QTNF5,,,-0.04852642245127478,-0.02289486061803435,-0.01907278799551056,0.0948054990046806
RLN1,,0.04183589690430055,-0.03645336203105931,-0.018838078785260264,,
COL4A1,0.0358847355015424,0.10554430184383728,0.060630259940318336,-0.008977760520393674,0.029687251469949584,0.04047663355791406
CCL3,0.0843803275229725,0.008242380806775865,-0.12365960055416984,0.014516384613415985,-0.0190827096283681,0.03969100527620875
BGN,-0.004649580362589028,0.08422016644763995,0.003986181217584321,0.009178360079058378,-0.004001828764711651,0.023554515668315328
RETN,0.04849753520212958,,-0.054902443102639274,-0.018615807253517642,-0.020442172925120315,-0.025643585137839396
S100A9,0.12145583870885249,0.1539541733656577,0.018690231933350832,0.06210552372445268,0.003833714661393767,-0.011180788000726699
HCRT,-0.05426057284055076,0.06860765737722208,-0.010358374758046414,0.017954243652271742,-0.053159032635031564,0.0005697175025097924
FADD,0.06297265936066591,0.05889355007446263,-0.007166159217998976,0.015099982716276399,-0.014791536607759248,-0.03120098354507344
ACTR2,0.05849080106597409,0.016170246793614677,0.0036292711978163773,0.03958472993102548,-0.012331126777957946,-0.02943740551044219
BMP2,-0.014308218110261504,0.032944051244043086,0.04127298079885577,0.036248949332465655,0.016009110265171725,0.024515696837057344
PDYN,-0.02620487185087248,-0.0640077093045341,,0.08467909796562993,-0.0324716486545105,0.08756442848533863
CD55,0.10777484436097552,0.007439268043721769,-0.024637816127718787,0.05504241188604084,-0.031313522689660894,0.014787248668364414
OSTN,0.016155066340094837,-0.014644248054024958,,,,0.07129323183719098
PDX1,,,,0.029722226627066497,-0.024821790471323383,
CD6,0.04677154610574841,-0.01896571731057731,-0.03758175061169288,,-0.02278382999937941,-0.03636530445745142
IL16,0.038742995394158236,0.05736667890650273,0.08579651825552155,0.018249042019306536,9.728153493760595e-05,0.04286233514524734
LAMA5,-0.037017727156151176,0.08699182420296142,0.04046860549335686,-0.0031203419603473134,0.014553167972707464,0.011414250164629434
RGMB,0.055837003102297306,0.05602626683572191,-0.05567553891428537,0.019992049944138952,-0.06412035253077156,0.05258525593486748
INSL5,-0.01791567076370916,0.0386883438669898,,,,
IL12A,-0.028846298222144233,0.10613059442693738,-0.03736400249788089,-0.02059266651469756,0.0407048166856566,0.028136875579978668
S100A8,0.11598437329998693,0.14077396490977187,0.08232658268638349,0.05018813598418921,0.03012647992973317,-0.031780832300831896
TAC3,-0.031005922733204135,-0.050833228943247,,-0.022647899294946955,-0.031083065009247773,0.038551355956144284
TAC4,,0.06097004297106642,,,,
MFAP5,,,,-0.06331904287244008,0.0826240155870079,-0.024138218573095047
CXCL16,0.0397303013229935,0.045726587621188544,-0.007426789100649401,-0.05686042794761875,0.05414235945036634,-0.02581921406752047
AGRN,-0.001768303721490429,0.08806440578283255,0.006341548958035776,0.03990517763645028,-0.0010510976955186125,0.030704163549471364
COL4A6,0.020509783217800545,0.02068868206226046,0.08314642665009882,0.023082929183576847,0.014843979605483313,-0.006596397479278502
FST,-0.02146250097493143,0.08251378377482822,0.11913501869190044,0.020112022627163842,0.07096585851187616,-0.02026929158301027
MEGF10,-0.023325730343672534,-0.0031983920523973542,0.026912095515386463,-0.015042393527109675,0.027841774132880342,0.04699742895707741
C1QB,0.1477601557050351,0.13219046716051933,0.0358548051370972,-0.0018822295947638662,0.08890282529088536,0.04060921149063412
HLA-B,0.04969744069199081,0.13130781936499217,0.07317822503068994,-0.015885772498976106,0.04644933871181345,-0.034820621441653446
PDGFA,0.012104754211443447,-0.0036592119632041223,0.034116764716194625,-0.024680111216323537,0.0129920817393224,-0.008214122590813831
LAMA3,0.06640621855475141,-0.05136103904943486,,-0.01483071058196142,0.022076286647548307,0.0358255299244112
DKK1,0.0667679529218833,-0.026997234603736587,0.033231743183881376,0.09183662387722788,-0.010671572844318638,0.042480373717935664
INHBA,0.05715070439920963,-0.06856865420672395,-0.004504023274258197,-0.04138022143186641,0.035365952582850094,0.03593573102887009
IL7,0.03945116083566998,-0.01685762985418582,,0.028965971072165225,0.004043407999135086,0.11579371474381338
FABP5,0.10107215384872512,-0.010545160276083761,0.03677474424387455,0.03153730647208011,-0.027903677607329255,0.027956871713171894
CCL4,0.07178402982409172,0.12389056960453257,-0.0707575901060707,0.05713029131202692,0.014687700636038732,0.029301100441253374
FBN1,0.05523689795154869,0.09136451026919527,-0.05159119431048371,-5.779958670570169e-05,-0.029802901098368445,0.04317661444607503
TCTN1,0.021413599172169014,0.042682394625425286,0.020867088761300945,0.014141844216303377,0.03183658085810414,-0.027321686789528867
NCR3LG1,,,,-0.02233038870372051,0.05909647600298458,-0.023462892400712088
BMP7,-0.11716943394569306,0.041285626820724126,0.04109124672311057,0.022434796774312718,0.0127992892465534,0.05613426830698744
NLGN2,-0.02222363837589771,0.028244837174345137,0.051045044727532685,-0.043210386111812056,0.010547680588749466,-0.02706502996392184
CCL25,,0.026077176336153036,-0.035818460507942906,-0.03161155016359137,-0.04721659709509365,-0.02413553848896034
NPNT,0.012123146605464354,0.06754627282620694,0.09152396228239507,-0.01701767807962819,-0.011487182676420528,0.04647060895471502
KITLG,0.040915006144107834,0.056945408670871445,0.08430240084215737,0.057609697396506405,-0.039007014318561455,0.05312184660240257
MADCAM1,-0.021029413337638404,-0.022770035277831314,-0.014986525247511056,0.05525891441804648,-0.017385737332440507,-0.03821152075769291
F12,0.011672854169699428,0.027120157288586404,-0.055064665854713035,-0.03719533310706729,-0.03086315568643526,0.0601419948705199
S100B,-0.0437086868382973,0.0070731582634915285,0.07738223643383892,0.03867181012959397,0.03343011604207559,0.09781399213653834
IL27,-0.01965015978605158,,-0.035877641359108405,0.017054726648843756,-0.0162481340375146,0.030416807649275415
CD99,0.1047977096798077,0.09944101585108663,0.08282121147118367,0.03701749920836185,0.0060114791580989585,0.038985791551219916
PDGFB,-0.05879062112927906,0.022219598977838834,0.008218859882640176,-0.02831046711484537,-0.006809188001914746,0.016359731078485838
CLEC2D,0.0243220453850865,0.04536544885725492,0.04567011776847666,0.048139990698990734,-0.0015552782321972447,-0.017024020482151882
F8,0.03591331907191178,0.0726266093187059,0.13749405894575653,-0.021672163634815497,0.05646454086373962,0.020499355350902807
C3,0.12847263525273397,0.1250535805972403,0.045116253700693554,-0.0385103728852097,0.054963268189523705,-0.07539908238328025
DLK2,-0.03249370249283669,-0.03614061290736584,-0.05551517919142062,0.025407298856081326,-0.08087329968962466,0.0438919817970112
TSLP,-0.010340243509058015,0.06321024657851863,-0.0324902344507161,0.0558440925611705,-0.027230639670295802,-0.04037395242413149
OSM,0.1392986828170657,0.11282978548683893,0.06520314407712219,0.052183111066715276,0.008371782480254681,0.05298033455553248
PRND,,0.059313092813887934,,,,
SLPI,0.12091657174339776,0.09149486409171685,0.09778528807503814,0.010115994779841419,0.04318508426432446,-0.11329845407096904
AFDN,-0.004338740491206226,0.011876407687971852,0.0008730848940019016,-0.03127669963266936,0.011771441411844477,0.04059061267958238
KISS1,,,-0.03975567721026961,-0.016658323762150987,-0.021370564853535313,
ULBP2,0.031870102512573634,0.07245647285319541,0.0522051677670326,0.0455951963196024,0.04101245275831161,0.04586344567075125
ICAM4,-0.017121491212493144,,,-0.014614401940484743,,-0.022301403100551516
ANGPTL1,0.06645347334525753,0.05847226945854787,,-0.013484436837134128,0.05955164970215883,-0.022538043901074997
LTBP1,0.053809158256148445,0.07509795240851863,0.08256958547799313,-0.045070966924840014,-0.008640434136037127,-0.05251116347899533
NTN4,-0.042401109140586896,-0.04371880676295023,-0.03856872932135999,-0.050377312456913015,0.06172250420425359,-0.02624225995774911
APP,0.011434200656886226,-0.0808872467125687,0.08972136042202533,-0.02557161996246035,-0.019446787383299947,0.043746399940668305
RIMS2,-0.039587142315315925,-0.04577435027197515,0.0017363763336547293,0.015000971580649567,-0.04162432881042009,-0.006813793465160256
WNT7A,0.06994429886462954,0.05247506444932376,0.044037074798723,-0.06350934113323832,-0.028924434527158052,0.08513736273728231
GAST,,,,-0.01665832406357375,,-0.013971854059404263
GPI,-0.09210352352057807,-0.020318128721438775,-0.062142092799420456,-0.06642966551566501,-0.017365077735811002,0.04364313040908156
IL1B,0.13023546564772992,0.019800210843263197,-0.07114611442418851,-0.021324644231660608,-0.04758346788947661,0.05476312495905437
SFTPA2,,,,-0.01439502310390901,-0.017385738539365234,-0.01898300416153158
HAS2,0.07449326848508689,0.11802488617993251,0.015263210459678022,-0.024826811319352268,0.03274767657717124,-0.034151659823229485
IL11,0.06356696339866655,-0.006478605280071501,-0.05289437830559438,-0.007065556304962139,0.015556957201973554,0.013940283719012743
SEMA4B,0.014840815730862855,0.052809199213570884,-0.030264406294036574,-0.061885983385529725,0.03955742741062708,-0.05097311458373126
FGF12,-0.07701862456037428,-0.06496816090691142,-0.003587294572699904,0.012861434730291782,0.028227671433904176,0.03424562290869436
CP,0.1357804700976353,0.10769136761267721,0.009062389067517959,-0.017254031967671564,0.023396573099421725,-0.03507523292716886
NLGN3,-0.1152129418162325,0.05473968436302083,0.11294131521776773,-0.02167265037426017,-0.03623310766030656,0.04131139551956156
GZMB,0.14958747286979213,,,-0.020650586297592435,-0.014859239451656804,-0.002696073456432559
PROC,-0.01916973921766126,-0.011726291905545715,-0.030797048164905173,-0.017596861768490363,-0.03262405564140505,-0.028638930375162113
TNFSF11,,,,0.0764022343887571,,-0.019794341860444487
AGT,0.006419023061614402,0.12164581392792924,0.08847491106796831,-0.009414180171449769,0.04540937443703342,0.09296708463263181
PTHLH,0.01880782363746707,0.03226637266926171,0.036730027108900117,0.018227211647369044,0.06669062976374243,0.05655565105407605
COL1A1,0.04654958535928618,0.13730640995428697,0.020251226819168983,0.010289058507590524,0.017881025779029096,0.03328144079057209
LAMB2,0.0026261767524709285,0.07848966797957711,0.1223885252266861,0.06323864662450482,-0.031694515466417134,-0.006243473442058099
DSC2,0.011826166385232616,0.04159498239469589,-0.0875727222231821,0.03641354014592592,-0.021641680921087293,-0.03376832093692871
WNT5B,0.024483780687478012,0.005548214131388914,-0.037559063725517636,-0.004529745364788133,0.015051332097694756,-0.012657669364463409
LEFTY1,0.04725798186608702,0.03604647723470002,-0.03316220762665965,-0.048840805138784464,0.043054503646002565,0.0050476254478686935
FGL1,-0.019411346825871006,-0.019362431516909175,,0.047820350871229135,0.0053828218106167225,-0.0247918270334435
CXCL5,0.05240122119455202,-0.015143783252981404,0.08991273925903166,-0.03598968801233779,0.012378289228161794,0.018693757496304798
S100A1,-0.002718435976973497,-0.09719216404926065,0.06619020744434131,0.03688983099542153,0.011901389923081937,0.048602758202391086
NPTX1,-0.011954112572310972,-0.0633889314149819,-0.08258460158760374,-0.012359723883907315,-0.03885732142230284,-0.04006655159610748
TGS1,0.06213494560828147,0.012961869644382427,0.11708101978250704,-0.017262777776124404,-0.0054938287437824,0.0031577791551756318
SST,-0.03152841489155821,-0.07067569577258498,,-0.00045052818629412846,0.009790189953720123,0.10832409977102017
IL34,-0.02339964312739414,0.004371264953726585,0.025001740775358956,0.1041561336344354,0.06322844198397119,-0.021670606337152995
DHH,,,,0.005631271999285583,0.05094913873928666,
XCL2,0.06909592614482046,,,,,-0.022538028662918284
TF,0.008937670840502473,-0.11392851669106611,0.07802045538476382,-0.028531428607454747,-0.006659233754083005,-0.001369828508833649
IL33,0.08133613258596138,0.06718452568999177,0.024319112000696363,0.026664597239879753,-0.015026784364097184,-0.05017446634269677
RBP4,0.09187432713722653,-0.05589169256018086,0.05428291646056326,-0.012290376294041006,0.0883469545866366,0.044130450346358534
CCL19,,,,,,-0.029018029860451995
CCL20,0.04004359743475987,0.06832759174357664,-0.0562045813416041,-0.05126774449591487,0.031171764888867026,-0.04635499364063473
NAMPT,0.06838269252247546,0.09564729221369833,-0.0174627501034683,-0.02842562664057326,0.0016958813747433574,-0.05054556185386145
