,UKF243,UKF248,UKF259,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH916T1,ZH916bulk
S100A9,0.030371713732552486,0.031024382249234622,0.08360206555676421,-0.0781671459851084,-0.1609031939717716,0.17237913815642314,-0.14366228006658477,0.08447769070307472,0.0866021790336896
HCRT,0.04413800661841934,,0.004555731815581747,-0.0247650662674016,,0.11946398148740427,0.00039687332695388373,-0.013174484157477998,0.0764992706245485
FADD,0.011574684460280283,0.009388440655676736,0.03807779771367762,0.002405078575702496,0.031529640400547676,0.13413705125862574,0.045297351385521545,0.12011194881004432,0.023616250507699454
ACTR2,0.0008191426255025876,0.02369978042854965,0.012318858911818518,0.001756538904663078,-0.00815571716480808,0.02719258056463179,-0.016463167801053547,0.044828529960423545,-0.13495394090663498
BMP2,0.010268549768675164,-0.018104147762072843,0.02075016284167773,-0.03634659019193867,0.03694126944232179,0.0799642567699287,0.08949770223885438,0.3051368527998677,0.12961372378701896
PDYN,0.016489667874289446,0.06638679422307137,-0.02387680844010207,0.1356762117641524,,,,,-0.09584468739504981
CD55,0.07842178799978126,0.07460069466394122,-0.017519867804362467,0.04128663006509697,-0.07618806058788709,-0.008676450591905248,-0.027253985037174352,0.11174756226392901,-0.09345645560401757
OSTN,,,0.03493332712313015,-0.012133962511641127,,,,,0.04231496236981556
PDX1,,,,0.006206539209858492,,,,,
CD6,,-0.025380059818808982,0.003921114875206812,-0.027638796695236865,0.0200702810446588,0.12794250581862282,0.04087596723191722,0.10662213906337274,-0.060256310558679305
IL16,0.046894310396618726,-0.014351053530734969,-0.038129175669952664,0.05168397357565123,-0.009166731064509223,0.10564253138414151,0.030380651580009764,0.08038108122716141,0.05561207878370672
LAMA5,0.0520013986789273,0.01578349185532324,-0.038251864430019364,-0.04608935068162562,-0.2566150915483921,0.22650100703763398,0.138874375599706,0.14007106179397333,0.19613467739018903
RGMB,0.028239225823416644,0.02058343366150566,0.026873726788901882,0.02947413393716219,0.07921528486458877,0.06677318950973632,-0.03795619552172175,0.14749305015535416,0.07661136235232978
INSL5,,,0.006005754940760839,0.04788037045348332,,0.044607927048123615,,0.02741274913670812,
IL12A,0.04021606667151634,-0.03220722290442286,-0.0027868730672121287,-0.024525927205201626,,-0.006143675889614449,0.09404148595561439,-0.038509575042995944,0.08016256110731401
S100A8,0.011254585124675158,0.04586748167527797,0.08808790603303404,-0.11472667939942455,-0.11030747689762757,0.1398715722944931,-0.07076930160690359,0.07114244419342258,0.04800190876723401
TAC3,-0.03561689152920356,0.012182835709612195,-0.018211479692656896,0.03733269841375181,,,,-0.0485127796044566,-0.025113350464113678
TAC4,,-0.0031855937727756013,-0.04169194710666373,,,,,,
MFAP5,,-0.0135827540614579,,,0.207500048030579,0.11836526274166057,,0.07925320237000011,0.1968259643093237
CXCL16,-0.018632014514624595,0.03547362013607357,-0.0600089943576675,-0.0026571535216292456,-0.1294129378876159,0.0204564407300349,0.04037372740579812,-0.0031031587292461946,0.06812691862941611
AGRN,0.09102117632502461,0.039209680644977374,-0.09913640468226848,-0.05018527983685991,-0.0744185521234021,0.09362585633139282,0.19621808039334152,0.12608118041489802,0.09890635545242471
COL4A6,-0.019327645793481067,-0.017332503419595243,0.021655359543201566,-0.028556144995469494,,0.03916474207264889,0.06535954740042432,0.09881826320728439,0.1072583917222738
FST,0.05367137079185897,0.009184381449670712,0.04533072882813212,0.02208751865701031,0.03973578076505866,0.2944990045552975,-0.10324255589255518,0.2787566247271455,0.25587049414425633
MEGF10,-0.057634957223734615,0.008040239058783571,0.011889701416993475,0.03194700481515016,0.06933852541832414,0.001698950367646207,0.09786967567509854,-0.11326741681689702,-0.01945944803514948
C1QB,-0.10783629927594317,0.023929418603223736,-0.08711018234146047,-0.03416915655599523,-0.16461574583671987,0.0583268471071807,0.029805178678315055,0.08982171220676188,-0.02533429130885426
HLA-B,0.1558957581883382,0.018460993832888597,-0.019613347790189264,-0.0604870512764464,-0.14091752033306992,0.1479220615173317,-0.06201475677194735,0.11121144803465541,-0.05043365051930693
PDGFA,0.082137377587786,0.0014268450998455155,0.015967803068345672,0.06157883378825628,-0.07957656842536512,-0.041492361439516526,0.0008796342258505298,0.12088089587830414,-0.07802708137820824
LAMA3,0.1092662094814609,-0.022974346499159002,0.07324557502377438,-0.031221040284733555,0.026352624444502926,,,0.02645158070179252,0.004837707052153268
DKK1,,-0.024150240231382097,,-0.049379331058923365,,0.1618374140249894,-0.0918915750938437,0.24905589847683735,0.307552347150993
INHBA,0.014236500128179628,-0.020021665612698178,-0.032245826265462074,0.08205168223329284,0.09093501853894115,0.13251499883275047,0.058718387665834704,0.12982660201407967,0.061526888209543586
LEP,,,,,,,,0.004015604046880992,
IL7,-0.02642232346029914,-0.010938036519722577,0.01737166200757239,0.01737192073829937,-0.08822629300549042,0.030567443508172646,,0.12420705189684819,0.0887104154959516
FABP5,0.13215704651005522,0.01630555729528584,0.05319741471216815,-0.06693361039262544,-0.07967872097012811,0.18450207865191745,0.11082659119219337,0.12788930726867015,0.32900002951511337
CCL4,0.01354786144193853,0.03393200381687325,-0.043244810513851734,-0.10732197844629444,-0.06834824041412865,0.07209534328395331,-0.05867767572037013,-0.061870209447022706,-0.06898536537734408
FBN1,0.08939648668839296,-0.02172946638389128,0.026478092031649275,-0.014866539627103893,0.28660909226713494,0.044097708112974,0.07352539454396599,0.17641189763107729,0.1396453337984191
TCTN1,0.009307896040142937,0.0366240995851595,-0.03389800917056475,0.019713718406474935,0.0001188447150345021,0.17764112843677565,0.00022589609838692353,0.036603157562534294,0.057453030729428395
NCR3LG1,,,,,,,,,-0.04316107396565648
BMP7,0.04078227834038939,-0.011332565799457713,-0.010013004976413073,-0.03814960549076894,0.05063184337098059,0.005753908165692518,0.05361645557659565,-0.11443720202692426,-0.01393408432766804
NLGN2,0.0729999076746641,0.002413912503907247,0.0004897541696384837,0.0038088153693872666,0.12435871814194858,0.02291990872396239,0.134702232288079,0.15047724469523174,0.061416897003246367
CCL25,,-0.029167165504482617,-0.042612361185671355,,,0.0005716833182119676,0.13783650981838266,-0.012572850280386143,0.04638411473590764
NPNT,0.03347081540224022,-0.028612768510314114,0.03323430478232859,-0.010438420834728644,0.03569187969732737,0.0013748069512390002,0.0447607842876276,-0.06695521783776087,0.057889716799070415
KITLG,0.10782481110294297,-0.007390206748663076,-0.08508630036500128,0.025581768085231937,0.03240277398666405,0.09262021607966575,0.08257273443769717,0.1494590001975356,0.08204502092103333
MADCAM1,0.0066301758969189726,0.015429593230475205,0.04472653881821835,0.0487653811540046,,0.10992684767661383,-0.014497383332592451,0.008843205041595165,0.02301207272520054
F12,0.08737482309691039,0.06507575669226373,-0.02198544761043814,-0.03168052478224512,-0.1043409614190704,0.0014127469299025878,0.12406086885300618,0.11783491157876701,0.14276592788854603
S100B,0.006436060387570472,-0.02965641534628334,-0.16938951665809399,-0.055100705582525514,-0.07189856112619687,-0.2643895300540156,0.07187875882803137,-0.20213571232705155,-0.18486896772540476
IL27,,0.05292561188432905,0.02702292948104424,-0.029411626883687415,,-0.009119940060758454,0.1095398446826761,0.08353298349586055,0.009313907441608468
CD99,0.14653431322027555,0.006830323550192295,-0.06534176852887094,-0.07137242449557071,0.03367814249181896,0.26411706054123346,0.03767723412682763,0.0692190022821013,0.32871463099700515
PDGFB,0.14079787252986398,0.02406271538104403,-0.09326490997749441,-0.08378418557367477,0.023792268837961403,0.07719403079848687,0.08500425053340051,0.12612964171215507,-0.05146907384671719
CLEC2D,0.09573254290241862,0.020080696401042066,-0.023884967681819063,-0.029183481748801098,0.003631545150986721,0.0764627901781231,-0.007572182518313012,0.09988482307154636,0.12935481579420613
F8,0.08932396760213107,0.01278692657229144,-0.008455652362876298,0.0019418842293862121,0.057203716459568114,0.16902601028878672,0.07164080696916698,0.09246394355109398,0.11367492234520776
C3,0.09184958049317558,0.017540333781899366,-0.1703699013802072,0.02614285836306409,-0.08448216709206215,-0.12188268633645541,0.04430891007167081,0.16261892565865982,0.05592552323068135
DLK2,0.015221976471527982,0.009613878938790447,0.009518575121827855,0.009311580786332938,0.0686947511010621,0.06329758684315832,0.030906052619276436,-0.0007394708074499016,0.005223369735060768
TSLP,0.054186124500876356,-0.010749029659500321,0.13290218423799866,0.016032160171322654,-0.04855880264060707,0.11176156709718159,-0.0038691667290555224,0.14526791124528954,0.20023504208956924
OSM,0.022743795769268674,0.016322050807509713,-0.02325663212436221,-0.046745279101130084,-0.008826122913749927,0.025902580499931663,0.05537930255274578,0.05012095944957635,0.20583799565265204
PRND,,-0.014102527920379518,,,0.029755307800530983,,,0.04822685053041453,
SLPI,-0.0018369736137335468,0.026069404949701544,0.10835022841382735,-0.043414612685111945,0.10124076122992755,0.10204174756885828,-0.01751657113340164,0.24833711642582282,0.14534792670929317
AFDN,0.04762243083876135,0.007769050562818429,-0.00167072560225427,-0.0075349720902799285,0.051236828624391856,0.015575819668218808,0.01447904463745024,0.036232780896540494,0.00993443273575457
KISS1,,,-0.04022493022587648,,,,-0.00025410449032804786,,
ULBP2,0.1138810030958265,-0.02720903698054401,0.06775065097501579,-0.006089242123458307,-0.014044244665610304,0.1739725935715835,0.041544858677072784,0.21933158530726302,0.1178324140327236
ICAM4,,-0.012671677488297901,-0.012251841522195077,-0.0251616543628277,,,,-0.05031682221514637,0.06222065028323017
TDGF1,,,,0.01813849127357852,,,,,
ANGPTL1,0.04192623993511063,0.0370619185450005,0.031194492714546447,0.0332932250771234,-0.07808708532212887,-0.01559895524133857,,0.012010241747310219,-0.06946719267718128
LTBP1,0.12029467668639181,0.014555649093684571,-0.030878708947058842,0.07867352842468858,0.02302099239872619,0.07532753944821233,0.13342183657057757,0.01786716713642841,0.0074327916571941465
NTN4,0.037433046943790266,0.03175217109421746,0.05376192770297571,0.007093940377037928,0.053091106372852435,0.11652931758942074,0.08147211535847317,0.09601195790886474,-0.010963687439646787
APP,0.10685575172104549,0.02465961247986828,-0.017553151334304313,0.0675253178832574,0.03222672586864768,0.029833003606921597,0.04268704185234744,0.03609543983093432,-0.06097685507152346
RIMS2,-0.04587961783684296,0.026796917704374566,0.023077386230051088,0.09095902605431062,0.09185353704355724,0.10778477216216135,0.14336087371294567,-0.027829129205368317,-0.22855254377971138
WNT7A,0.030164987877309146,0.009797665420745312,0.004388926114356631,-0.02655401005699118,,0.06251076766741501,-0.002914480866396414,-0.011564770008628746,0.20045340484108137
GAST,,,,,,,,0.011768424080531487,-0.05204506470735831
GPI,0.042558286956766236,0.05068291013480786,0.11212788187653773,0.07365214425594478,0.04764480358446475,0.010226086114711914,-0.12788251443097468,0.05077291790750257,0.09822273466931407
IL1B,0.04367213418373039,-0.0016641421219291182,-0.05377326231243883,-0.06749557458716213,-0.08711995679008536,0.14834143880289472,-0.08947926537639948,-0.045140121719660156,0.09407133578933581
SFTPA2,,,,,,,,,0.08214011424503002
HAS2,0.1000363270967853,0.050862719418930495,0.040203423753429376,-0.019154035539269067,0.1499249314652545,0.01756882450005864,-0.0510267586796652,0.1656408148363455,0.11601446110372854
IL11,,-0.019206615686975632,0.034276589235508574,-0.020805975456200394,0.016414306128875147,0.05471920634356605,0.037154029806142644,0.12118927125900819,0.16570389232160027
SEMA4B,0.03897634784051356,-0.009379446603663081,-0.04447800173719974,-0.021762813835795553,-0.0269920472860954,0.043134015135961434,-0.01644928880170812,0.06447456548950226,0.18938881379239408
FGF12,0.038467351606507987,0.015151544660942215,-0.0031927087558344855,0.018144592820419556,-0.1252205864621265,0.11702987633575355,0.07086483088621937,0.13685004161467484,-0.16257389309849918
CP,0.061429803325555504,0.02867487839365068,0.0076833755695184395,0.018192361449230723,-0.22227084946253617,-0.03595600477491866,-0.03681826669206242,0.18499377413782128,0.028182669146926558
NLGN3,0.10996876726146199,-0.005803784610316137,-0.05938708680983324,-0.019095511771655256,0.03932905867271986,-0.06287752069005544,0.1259703879581807,-0.076803102321862,0.07620743806867063
GZMB,,-0.026368152359453573,0.015438777767402096,0.04307743397731328,-0.05906580149579017,,,0.10638707868735216,-0.04137714969460989
PROC,-0.07780394455376245,0.10853508072054086,-0.027890095100691053,0.03532067554354357,,0.15363541137189865,-0.059446132698253155,-0.011527316322637706,0.025629155440680652
TNFSF11,,-0.013043375227359912,,,0.03429870680200413,0.1205120352714013,,0.1882194910250811,0.09441682709270745
AGT,0.02489008665840207,-0.003722671961787546,-0.07808003160263104,-0.06357919587019523,0.03659386285260013,0.12606115235071927,0.03809746562198496,-0.1338415236454654,0.008489847671568067
PTHLH,-0.0031497840017757277,0.03507148597097865,0.035117841368612505,0.00036450168289918093,-0.0039955417592382105,0.10706185156010711,0.017367287197966583,0.1770587398079011,0.14327269348942914
COL1A1,0.0077947179305506206,0.001159838252819881,-0.010856746919395343,-0.008422016609961938,0.3786605549472324,0.14971755142221527,0.1300708755708198,0.09232355131879033,0.04970775896155015
LAMB2,0.02098883431755213,0.04215800962498455,0.022344148419911863,0.06913633565883474,-0.025186262222224025,0.18653882569609023,0.06076283404348617,0.09640849495922621,0.14355846935977845
DSC2,-0.06456942467993143,-0.019771092622079944,0.03941696051860324,0.00999039703135174,0.09324319511421623,0.047542613577301676,0.05599398951401328,0.07150088432168149,0.06361583245334403
WNT5B,0.003996721870951702,0.012085839969935386,0.0457067561983311,0.012942804405158829,0.23880633002112484,0.011217758357732326,0.024974693621851368,0.11714143962082786,-0.014843192391370757
LEFTY1,,0.016422720330041194,0.0034935582332622653,-0.03464984852556833,,0.07131007997157074,-0.004704138616803404,0.003271946331112469,-0.01594850598222208
FGL1,,-0.010726478297181027,-0.02723469356828654,,,,,,0.02086581101591396
CXCL5,0.05857081031280391,-0.020928689541053685,-0.0019760616389363876,-0.030972231475430594,-0.03727027394945629,-0.01734914484899707,-0.045884572874573155,0.07668729350676796,0.05938715392138095
S100A1,0.002754190751379886,0.03459598191714435,-0.03573601040234167,-0.012885820980433116,0.04583840239433588,-0.1673207758773599,-0.03330053535141829,-0.017954170468981023,-0.0767750223064635
C4BPA,,,0.033971479489044394,-0.006193395068014479,,-0.03338285970626531,,-0.014865937879315557,
NPTX1,0.004574182693363772,0.005352285152342187,-0.030160182686013143,0.07471343442852492,-0.047267175292055985,-0.0463621485909125,-0.1688165903632638,,-0.2627552124812496
TGS1,-0.04356598583927846,0.015522888133988479,0.07549281419770955,0.02864121767936945,0.054808328353342164,0.0352354259426945,-0.003942369351643946,0.1528059425639824,0.1635057156922033
SST,-0.011525713626140428,-0.01895278284853613,0.04917361010277891,0.0676787900410396,,,,,-0.08053892650372454
IL34,0.04391625995201496,0.021259177892808262,0.01951673271991835,0.1023873920143205,-0.05506414968432235,0.09176607223367568,-0.015639906651352096,0.05879556926096498,-0.11130575412103844
DHH,,,,,,0.05925260708580434,,0.07849713934891259,
XCL2,,0.07883464647314253,,-0.02406574195864908,-0.04376893647259148,,,-0.038197932051875834,0.058357832277570826
TF,-0.11815583253679536,0.03437802639385436,-0.0015477386089288122,-0.09145446324848913,0.03360312174565858,-0.1939336984466071,-0.0016713885689894708,0.07838723404705034,-0.2439587752348656
IL33,0.05700802350358679,-0.026979295980624846,-0.08092371183550401,0.03621861221964673,-0.08715170668446823,-0.06814208112196127,0.006934991166133766,0.2289127080578846,0.1647289281843382
RBP4,-0.009032768536061189,0.055995231342093645,0.015974765486128962,0.049576570073112634,0.035485360251045664,-0.032526524482987165,-0.1710653604829899,0.011497556740018858,-0.15132166358776017
CCL19,,,,0.03689020901202939,-0.13705616559562742,,,0.03848466278168095,-0.06842429706785882
CCL20,0.0774555083594332,-0.03309304645868131,0.000197374794130056,-0.012648184993896383,-0.091268395093757,,0.008714477905783573,0.07321393567040295,0.052569472691204204
NAMPT,0.06928739806055761,0.026186834338570664,0.15777023923464084,-0.03410784491670272,-0.06317936162320474,0.06654902768379466,-0.025346670643697906,0.16434138405892015,0.26954787956440435
