,ZH1007nec,ZH1019T1,ZH8812bulk,ZH916T1,ZH916bulk
PTHLH,-0.05546988408110396,-0.048272852992075566,0.026701621641961337,0.017547121807718488,0.01925207537996922
COL1A1,0.04209292465518881,0.019830913639796357,0.0471980242858821,-0.08249259887106916,-0.09572363713139558
LAMB2,0.04903624441972067,-0.043614791791428784,0.03445842555995606,0.018384603834195122,-0.0736043564271686
DSC2,-0.019629939861337695,-0.06868450576203261,0.059188036762094914,0.018596243686184167,0.0012981575340942277
WNT5B,-0.05716925002618132,0.020126327393557054,-0.03428641842349315,-0.023978232367411815,-0.059990694855531095
LEFTY1,-0.053281859333964725,-0.04645920455224223,-0.05347027870178926,0.0038292858389765245,0.0719974623231086
FGL1,,,0.07109252962161472,,0.0687893425243178
CXCL5,-0.06339763339230567,,-0.002999792156070214,0.08427776456272203,-0.040834945196714836
S100A1,0.043797010422041545,-0.03551524630525507,1.5739099317479018e-05,0.11363418040460731,0.11896905196197187
C4BPA,,,,-0.021834920984319345,
NPTX1,-0.06297489924512249,0.006804789056267778,0.038589671224910575,,0.014564128370682352
TGS1,-0.07090678000665863,0.03478661751630719,0.021877492611150552,0.054946935794359615,-0.08823111534652793
SST,,,-0.020134323687076083,,-0.008873983480813372
IL34,-0.08668533952093511,-0.024871556191926717,0.020644023780827223,0.0112391349471699,0.0169745463446496
DHH,,,0.05083754357900019,-0.03224762460150868,
XCL2,,,,0.013697632869040641,-0.03934633311611018
TF,-0.07880537297641285,-0.066720344189627,-0.012938267170867384,0.020922560180364834,0.039920289601001774
IL33,-0.021259412912654756,0.08850912707550103,0.012232353120147943,-0.019459717275505023,-0.12174542613346344
RBP4,-0.06232805092403761,,-0.04176511353910585,0.12811963212965874,0.024663443518044226
CCL19,,,,-0.041742343355950444,0.1439934164001601
CCL20,-0.03152662961988797,-0.04925977812025739,-0.03509102398536603,-0.030775615648880365,-0.03679886642870842
NAMPT,-0.011525198456672613,-0.0713983073638031,-0.011494730071398949,-0.08547504854467756,-0.24502647745624576
