,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CALM1,0.07783743178079185,0.0010970357670862687,0.05436114491405744,-0.0641292422382807,0.07172696420941509,0.041147514170831616,0.03751691548668559,-0.003756593958754241,-0.011659955029526183,0.0979564626886789,0.05948933989744189,0.049315017567378,0.02977633733002396,-0.020716237803509358,-0.025563436463736194,-0.008055302627821694,-0.020399796707463353,0.08366325030899308,0.0014536790975289934,-0.03271805193972993,0.04074396482577472
VIP,0.19684009486885923,0.006965876109184621,,-0.016614473992308174,0.07188088618010537,0.07368738897458435,0.06626711122184037,0.09365675851285325,0.0033349873993756933,0.022286358783910856,,0.053068146927212616,0.013569743129280219,,,,,,-0.03479683348936458,0.07423541000722575,-0.010744419406455702
NMB,-0.05868336190050049,0.02569949277936605,0.0379293092952069,-0.04945524598511122,8.411015756572634e-05,-0.03508745831784372,-0.028049996887055596,0.0015821605040052603,-0.01632370046983298,-0.06810759351196598,-0.03528220536153109,-0.04437251698079548,-0.034678375725635466,0.011908226324672071,0.009190544210579625,-0.036561568880302396,0.009706781718911055,0.0008626868083846255,-0.11486010272321613,-0.10045759085657675,-0.005999493125898042
CCL26,-0.015191997211297005,0.05733322410976735,0.06141233312848776,0.008159919834535902,-0.0290958602944935,0.022312543976236613,0.000834168977514618,-0.012031461982266145,,,-0.0009179651719092976,-0.030992644903511127,0.058830745052546846,0.02091987840314902,0.002845650211132472,-0.043389853452474154,0.036055458418399584,-0.014273262426860027,,0.05396858051216863,-0.02559078061120759
FBLN1,0.060362207511221476,0.09456051964864866,0.08380023626666123,-3.8178843522788165e-05,0.01100095007973439,0.012204624690099357,0.036980631868572256,0.04312569265932732,0.049695992736106066,-0.01804332675898592,0.035917762103332966,-0.011637831428350119,-0.04943576565555624,-0.010442875907991077,-0.006014588350439643,0.02356128400794157,-0.01521030334344137,-0.003761087724825542,0.11342182644593704,0.0928058590814028,-0.009931728360251996
SAA1,0.04954933997688513,0.06742772536012466,-0.031512851050914156,0.012652242195159362,-0.010986545829189025,,0.04276976069920705,0.03488122668138075,-0.0027546886005414455,-0.07469117478819631,0.06262068699505664,,-0.037794061677775305,-0.07293098271977752,0.06307700095133618,0.004451890381489484,-0.04226879661940065,0.008064624959166992,,-0.04588358136402849,-0.015353368536431239
MICB,-0.05507485707420307,-0.013893988219011421,0.11522649568471283,-0.006391618582148188,0.004828234455160542,-0.05074412160140217,-0.013081310658829611,0.009745066398453779,-0.019066304544205534,-0.009496206209194225,0.0579090914002453,-0.02209411928272082,-0.05294049246576118,-0.00010314996159818352,0.04607292001812831,-0.017665388771494074,0.09110800292179515,-0.019941266644659957,,0.13015959699706664,0.014972821389414134
MMP13,,-0.028814824192663815,,,,-0.014515890774828148,,,,,0.07986922531584927,-0.01870368868847093,-0.020609732574501924,-0.04250540725087822,-0.02618200523100313,,,,,0.016820653497528877,
F13A1,-0.00580195958332859,0.007056922605917823,0.08480508126779936,-0.011027284870918794,-0.0010081662543773196,0.002259067519943581,0.0072640714850916,0.008649202767735393,-0.005654654309059127,-0.04501636202870821,0.08130160878888539,-0.03167370247938541,0.14900409992312263,,-0.039434772577615344,-0.021041422504294742,-0.012251683561706556,0.030740903279592002,,-0.019422424243097442,-0.03409607175390792
CXCL11,0.0015575620292358808,0.07688804799009175,,-0.020330116583031247,-0.024508367340497654,0.0008151097059160771,-0.002839450023863895,0.021033630767963333,-0.023392916558570055,-0.031449935239163944,,-0.022963826479452932,,-0.05281190393134391,,,,,,0.005944016621380969,-0.029975919808054287
COL5A2,0.045421945890510664,0.07331899468230081,0.03466871716696315,-0.017083679492934073,0.05008444198311481,0.017704338798118828,0.022648157982370912,-0.08912731047341763,-0.002114937415967173,0.05460634480892231,-0.03340952505443843,-0.03334200011943519,0.019813342055066414,0.014058062130943802,0.044000797215607346,0.024690765244216293,-0.02797537695856864,0.015900604205467992,-0.04098108138799769,0.10297840243645665,0.012564643335456569
EFNA5,0.02795626585640056,0.06312598656912122,-0.03003096064389942,-0.024015943042694343,0.05710990761794345,0.007442573100107279,-0.025950620520420926,-0.0033346351900581358,-9.942600803351867e-05,0.051957580502710744,-0.0029170480593576097,0.0417351966317034,-0.03722818367074878,-0.020079354820290427,-0.02578535969581031,0.04294614496760258,0.016353555146346472,0.02007358770112281,-0.0495535894457519,0.06401926636860611,0.02334886257197152
AREG,-0.02691353994464398,0.06576964821324902,-0.10208238543248953,-0.011824253762574448,0.01825412209727792,,0.11078790031788845,-0.02123050653864639,,-0.06782135902935812,0.03424637230125159,,,,,0.03126825582746116,-0.032744465296236674,-0.024591873606817465,0.004447402067714705,0.09882822730594681,-0.05293302625109307
EDIL3,0.1678733045929582,-0.007783555578644016,-0.018860398072364178,0.017648981717645566,0.043848308937425064,0.03192252102562776,-0.009279269085048239,0.023924541801116826,0.03339707707420331,-0.06678471611388653,-0.009957776111408814,-0.0015090535296493248,0.0006937579318661027,0.03886607464625179,-0.0833125946239103,-0.03720342473407681,-0.012863273900454142,-0.0033146427781330264,-0.03159349661457577,0.1342626673854506,-0.01839814063575948
CD86,-0.03601026022578223,-0.0011773297954824698,0.043477788770233235,-0.026010932574062867,-0.020996083973426633,0.004443041030905225,-0.03116149127958453,-0.024232425457706357,-0.011710823063433441,-0.06180818915209756,0.036930428278953105,0.0920729794008288,0.031145416182811556,0.029582705084950894,-0.028076644057675983,0.029829998970409607,-0.02265454248817795,0.029059056551270182,0.01355457286721715,0.08839228730153327,0.023134370992774246
AHSG,,,,,-0.016057258240183173,,,,,,,,-0.03376410757063406,,,,-0.021518461023561707,,,,
WNT9B,-0.0035366319453244755,,,-0.009654624897289509,,,,0.06420620795816592,0.02685382039796087,,,,,,,,,,,,
HRAS,0.014683617941305302,0.06247294480566116,0.039482053105832395,-0.001852776116181638,0.012176889316673118,0.0222677510502695,0.017644624609534972,0.021175233055019636,-0.02250614157572627,0.067671458748165,-0.008297424796313575,0.06199449663922084,0.058102024542923805,-0.0763305718219409,0.004113716694415886,-0.047891165785998314,0.005473796461103854,-0.05473686176582209,0.016578998045092518,0.040567285214387676,-0.0028599581267917404
C1QTNF5,,,,,,,,,,,,,,0.004927107460442553,0.048725401797939195,-0.01188531464575018,-0.007250481010320925,0.01752579617146727,0.010399121026789273,0.005264970677882823,0.0024316679512873503
RLN1,,-0.011152343533076441,,,,,-0.006971279930771199,,-0.003805895217209552,,,,,,,0.06839743092699743,-0.02405747993704385,,,0.03954726052403247,
COL4A1,0.04530063203150061,0.08466479785303925,0.0038612865810238465,-0.03936284863367228,0.002162499806114419,-0.0003915022151708556,0.028221230031712036,-0.06679880993807794,-0.020879663708240865,-0.03258193034668898,0.043630353763053534,0.038505135574336324,0.043989147281618665,0.02736320418591235,0.07141545469462737,0.012845302362691493,0.04374159475043511,-0.043298333307441296,-0.0433899552600847,0.027761115251912168,-0.013547736487260228
CCL3,0.021052475418616753,0.058382065624065255,-0.0024519035904041475,-0.0640687877667212,-0.004958713348160669,-0.023223776237460057,-0.027815933256891988,-0.03467040623489385,0.002885700194725787,-0.05931027674077463,-0.003011974734040353,-0.04550131709635514,0.05171230074142256,-0.0463956419375674,0.018802862625055126,-0.020692877595211958,-0.054959206458333465,0.03652681126804488,0.04008501912644455,0.07695150652150848,-0.05202598237808101
BGN,-0.03997032953682736,0.05145289956149981,0.009134743421872805,-0.054190604450031266,-0.06338769537610527,-0.007429227402209353,0.0009267523927299325,-0.06399287976900961,0.0008370463716898014,-0.09428284367725448,-0.07766564434707188,-0.023567783582040657,0.02386354535170379,0.03491494255393089,0.003971033234414569,0.001531605058262425,-0.0033512156765529216,-0.05395880557820044,0.05836629802770852,0.08802470787130126,-0.008665959668289008
RETN,,-0.0017700524838424679,-0.020131660800738166,0.06078621068146113,0.027763027857514395,,,,0.011851559323199867,-0.012723659008377727,0.026003303544344117,,-0.04007136631167261,0.09236548650415359,,0.04935926753856254,-0.01888012777567032,-0.0331896592921445,,0.023844573646947725,0.04229957144562246
S100A9,-0.0702761475270095,0.009824781751144741,0.06707961456228412,0.03925617162725262,-0.009031437346192122,-0.00785394088067527,0.011934671451303822,-0.04904302464630284,-0.034402979680240836,-0.12513141836623426,0.04484688236480478,0.001874251974603668,0.04503485978862518,-0.01980687185868846,0.1253550237427602,0.0106688918259776,-0.030336438699686837,0.022342034151278937,0.0799957701383706,-0.07005725549944697,-0.025558774799849217
HCRT,0.027827513560146386,,-0.02074320589816646,-0.024976170621841792,-0.04305661348614378,-0.00653631165458407,-0.02378991712077077,0.04642771005340328,-0.018793749851183532,-0.020716410531694363,,0.022367725486372208,-0.06563635981330299,-0.09887647665485662,0.05680378625706286,0.07353275390840013,0.008496409988677678,0.028576255536252735,-0.02136052276934512,0.019066903972351164,0.004948371175372665
FADD,0.01200678056960135,0.05114314180778553,0.0961661840381404,-0.0052399220616346585,0.060953280600298906,-0.0038552642894378636,-0.02104783064010774,0.04777183302884519,-0.012310189056772657,0.021957126730253587,0.10597537043978422,-0.06116695500131305,-0.07425600995675286,0.07867948497593324,0.09592128825186613,0.05020834960462963,-0.04319913871477634,-0.028523855510484527,-0.09150775100640175,0.07788818531038763,0.041272303130294834
ACTR2,0.0649618719156749,0.09942494825414191,0.041628596128064396,-0.04818743004075466,0.023738964277160587,-0.06525825487362102,0.004722115801906883,0.03416469753953836,-0.02096335262049489,-0.007919121722445072,0.024273115841253596,0.041863294203371613,0.07571076102383276,-0.05103251425493575,0.029336503555496548,-0.020552490960157217,-0.014730272219759156,-0.023608737650288467,0.1211226514014286,0.014493935893015253,-0.060734551664635
BMP2,-0.02601686413802567,0.04221383433393293,-0.0538586360432369,0.012270179048709376,-0.03065741179075739,-0.03186504284823465,0.04338569341159271,0.049325149483129514,-0.03415017034761446,-0.03261482666036798,0.0620223233340623,0.00912278013226243,0.06394169755872384,0.1275781351332578,0.03875490261259482,-0.05202446205719658,0.07327265848149374,0.010975245282600205,0.10702385493934717,0.04330725890024719,-0.03319068671822269
PDYN,0.12953121612754775,-0.0034760639265703267,0.02227002538300777,-0.029511038078866385,0.06927325765428251,0.04547729623744855,0.1246993436894317,0.02195784633412303,-0.02732613138090848,0.07874936487012534,,0.028176778069759413,,,,0.03562831096092908,-0.02492171370073038,-0.054344200510519504,-0.024940245010118385,,-0.05713235362622355
CD55,-0.024101555106397412,0.04928626274362948,0.047818340738450565,0.02684198003582787,0.08530336636286613,0.03769588437484158,-0.007320361220804433,-0.020770832429960286,0.03714393765122185,-0.06524521325267098,0.03469001753666199,0.04874432020753308,-0.010814462478896487,0.0763621129500325,0.020059205169120232,0.042939888190345575,0.03605209251477074,0.05845604235560755,0.018163047145366578,0.09247388280617952,0.01916652545818332
OSTN,,,0.02270426942380402,-0.01996382076213511,0.015583877542910454,,0.02428440401518309,-0.026418365633683268,-0.02699267552889236,,,,,,,,,,,,0.0011922036816634403
PDX1,,,,,,-0.0012899807979160772,,-0.01830063281623175,,,,,,,,-0.015606527790290621,0.13227891205726802,0.010337812937403762,,,
CD6,,0.0017668338189532205,,0.04064022951710412,0.059449204409158976,-0.002949743647014239,0.04036983819548089,0.022907625864952017,-0.022375139748034525,-0.024388006356148205,-0.041041906143870634,0.003062795255295423,-0.03436528929148261,-0.015271593528924488,0.0016016264180613402,-0.004280101532653378,,0.0817068784703047,,0.08697398708394893,-0.015544757054275245
IL16,-0.017225163658808332,0.09358685403383053,0.0006458297276172852,-0.009691964968211566,0.03454612876201426,-0.05076646539123095,-0.018156934025336757,0.04670114533611973,-0.03985320825590116,-0.014789052467598216,-0.00834074305838998,-0.03719743907898202,-0.04434177546594251,0.007996568486452693,-0.0399450892783622,0.038841851740177874,0.011137476791457932,-0.0002776912151887018,,0.14683884398931069,-0.029673710700611308
LAMA5,-0.04043150087505604,0.017982986491111522,-0.07321451048223823,0.006512715546513349,-0.08287671182526497,0.017722018247805518,-0.012105044794599782,-0.04741464385236221,0.030695527092172888,0.03312764296292313,0.0034177655841905056,-0.03072939572185135,-0.04826331542138549,-0.005025522625877424,0.016960624672308026,-0.003276780850484398,-0.04893453031690878,-0.01020958173341706,-0.040668382955074495,0.04598831747153505,-0.05779398446448253
RGMB,0.03288350506099753,0.007683376713472503,-0.007098697705655136,0.029275705485819738,-0.018016333636998047,-0.01797721593081067,-0.009050885130357096,-0.007905056681763667,0.01766506219099894,0.0955786375358273,0.043196291867171784,0.0011252368233075308,0.03893049718087341,-0.013562510187225799,0.06255785639240313,-0.005877265326442333,0.003238455476133146,0.030955562217999853,0.001244596266083796,0.022565495254989045,0.025064784020244736
INSL5,,,,-0.016525368519729657,0.06243520279680584,,0.06880361381314376,0.08275462653343152,0.05351032537757568,,,,-0.014632072509818362,-0.016993970305830698,0.04477382457044382,,,,,0.03046416757690345,
IL12A,-0.055852371192592225,-0.012532776923932313,,0.028352739718947077,-0.004387230748747083,-0.0054213159773754006,-0.04818795851190317,-0.020557153600224542,-0.021000497021797324,-0.03144995253618128,,-0.0030980291657398164,0.019351264420650348,-0.04216910628454788,,0.010411569005270594,0.1315948751776632,0.05802484911709125,-0.04324799508311455,-0.001549310763459297,-0.018590083360678373
S100A8,-0.015169085893454134,0.05154147894195761,0.12506510517437724,0.014109942368955597,-0.014892565534254427,-0.011458464761563304,0.015023767315157333,-0.030860521991017992,0.014658161396806115,-0.10666455027335321,-0.013956507307291826,-0.03187093528487714,0.05316181938369545,-0.05483973584214782,-0.002681599155711945,-0.008953605281827154,0.007374546626433132,-0.015102293674384043,0.10555654250395677,-0.005659678135724521,0.06397038450986195
TAC3,0.2298130911321467,0.00033794139937641174,-0.02709562570076397,-0.020561871678782102,0.04380622647476145,0.028494744460386707,0.0689557061784964,0.06171062211498446,0.030390694929045652,0.06715852439792788,,0.030189319145617358,,,,0.012999883188494413,-0.015182552875865549,-0.03473962960638484,-0.05209960770120243,0.05985635039400414,-0.05784064588636484
TAC4,,0.03694020986349244,0.02170722705654135,-0.01863900792478892,,0.02726496545850803,-0.007730113836585685,,,,,,,-0.016901819490209028,-0.03225264093940853,,,,,,
MFAP5,,-0.026501088362865115,,,,,,,-0.026969908235245598,-0.021869546398926683,0.026811598489620815,,0.011671787296136665,-0.021740070741457142,0.11622331396095907,-0.030475585120269575,0.024261381835113196,0.06459063884950252,-0.015288811979250106,0.011182435957814589,0.025190623251364928
CXCL16,0.07528487195796535,0.009412368209308684,0.044131165294080274,-0.03763824569419206,0.013063926931804994,-0.012314260427924576,-0.07855748765242089,-0.07721661153320435,-0.06579653258326354,-0.11354775965768596,-0.029904895177248304,0.03464129059714094,0.007980937409135714,0.07762184215527893,0.0029135183596967888,0.012356830272098855,0.0001274827756649062,-0.007749423203199978,0.04100833960341171,0.06409608589338116,-0.0175567594378522
AGRN,0.003343704180642474,0.0651005664939883,0.1153155491386904,-0.0957332527584252,0.027139906428390842,0.02785427727399536,-0.037370979563367865,-0.03137280195893224,-0.014752959873259433,-0.02476095703441144,0.013277758293132436,-0.014215131071310604,0.04113860467343503,0.030047645709059507,0.10983159171115098,-0.006328937959810502,0.0566520280429496,-0.0035680299843432383,0.04900604408437629,0.11680873730256455,0.0017125255404076784
COL4A6,-0.06000315753320332,0.00841070815683365,0.02026336201464816,-0.013178369401320654,-0.027807034677485774,,0.04880584985214365,-0.02194687856985649,-0.026126031850388934,,,-0.02021891136258993,0.05947958171419471,-0.04237961589241067,0.0541792255306115,0.02307441089126717,0.02591093836525715,-0.061146308062856126,0.0013904989878200645,0.08471514561202992,0.007506015074843018
FST,0.0875037726481058,0.03045533726575581,0.10161801787695877,-0.02157470123408803,0.025562988515278467,0.06779635140040648,0.033034350762578456,-0.004682838914396091,-0.03764789098298894,-0.033892329585369724,-0.04241145391875976,,-0.028705303240883506,-0.014884360588494065,-0.0353940221380601,-0.0018399475307931785,-0.007227841629704996,0.0031665319101016097,-0.00672461876033589,0.09786462780318333,0.018860258236683858
MEGF10,0.11293382337801205,0.016249895863816043,0.04444221607395257,-0.011150610404096475,-0.04093771160726528,-0.02210567033544407,-0.048203203776691066,-0.012055744363634685,-0.017549385186846483,0.0006438920824457253,0.03694103992838493,-0.03455573956783279,-0.02164650625563161,-0.008440623695511684,0.10262573502112783,0.08553653608106175,0.02513484677292207,0.002214971471029219,0.03289059184038947,0.011819874160843237,0.07349380715884912
C1QB,0.08293816173171151,0.13550729482850712,0.14774973919715806,-0.03466234186315322,0.004831180001357343,0.03278607792951757,-0.020046520786167144,0.006063278641964618,-0.024444624338751036,-0.12757279120450477,0.09604281707462332,-0.05882281463838045,0.03358336155771348,0.007703816526144149,-0.012535676551695553,-0.016154937933490716,0.035757941143076344,0.042359668852866794,-0.024279212651050253,0.1091410533872839,-0.013078889746436442
HLA-B,-0.062597045539093,0.06011429258317444,-0.007282903981629227,0.03164244310677335,-0.030595924415306935,-0.007937549719924396,-0.045845786981382114,0.04899087411233562,0.005108011847504339,-0.12433104673885206,-0.021505548188670995,-0.04881619735771715,0.18976814925714744,0.0009708851046872925,-0.01415975642927502,-0.008827589301387257,0.028957945669420462,0.03211053190285849,-0.032427875603801434,0.12415442650722905,-0.01665488609678254
PDGFA,0.05095936717204468,0.058572323261468336,0.04919566625703271,-0.079772083654034,-0.02098113277615896,-0.022630777258912115,-0.017864500737413972,-0.07806774079143293,-0.028796190373482914,0.03984181053186557,0.033010416723196226,-0.005131047353860979,-0.054337142643549184,0.06910389643608748,0.05107740649609562,-0.03278779194865717,-0.042282365114723254,0.03649469503532949,0.052015661113429215,0.009360318267684548,-0.02589122714944318
LAMA3,0.05691301046564704,-0.04482487011827286,0.10531912963056274,0.06006816327501777,0.09261840823108745,0.02950210773086086,0.05631486891596915,0.012150191172714308,0.00011101232007710825,0.10124731039823805,0.005304486671603018,0.01781089784642028,,-0.01143350901142754,0.03605066568283685,,-0.018939804124654604,0.04869253810965249,,0.012103272769012442,-0.057078191315406715
DKK1,,-0.024332756815542367,,,0.07824267857590864,0.11628219284012914,0.05154986962193586,0.037517202601598,-0.021925748687306318,-0.00020262959334881346,,,0.06157473692826867,0.001992320613102237,0.0752185659845248,-0.014991120064665492,0.04590269641486001,-0.027558194415182227,,0.11857525354416353,-0.01112163399790357
INHBA,0.06359919287978197,0.006301914983668969,-0.046554582154808614,0.03477775364675065,0.03372088233893214,0.01066385712650532,0.1147587505173437,-0.04058408569823855,-0.04201381149614147,-0.02491791211207045,0.016256772513680365,0.0028947545823249624,-0.04409141441391082,0.052548538620224475,0.041146209036493395,0.03315150178752434,-0.03344703055648597,0.02281057252343222,0.05449837439830364,0.08867304970585332,-0.009937399681529315
LEP,,,,,,,,,,,,,,,,,,,,-0.00939755693068353,
IL7,-0.029770095246690595,-0.041109703685156,,-0.015981391192284325,0.007681416967773282,,-0.0028545370031271924,-0.027005407524011697,-0.0043963129601361,-0.03366506419146784,-0.00011717142416355228,-0.00984285430081441,-0.03421785727674506,-0.012941866237757163,0.014036343664075199,0.02465532943919583,-0.013042009891919157,-0.0073080821921471814,,0.04760583441345601,-0.04118293120316623
FABP5,0.009587774745573555,0.10104376180770071,0.09677103810718639,-0.021403107632741065,0.010573528409797936,-0.06571559513590008,-0.07499772988307099,-0.0007225206687905833,-0.0022555285733141927,-0.013420636085261728,0.07575696933404955,-0.09114672382697096,-0.01799122850377533,-0.016981930440793745,0.0014492879056437341,0.02763165304671131,0.03634221420842841,0.022040669989132546,-0.025743447808211736,0.02068210795850026,-0.018201405547948624
CCL4,0.0439802887945383,0.029835718878108163,0.14597078205788994,-0.05156849944337594,-0.019153716391656844,-0.04038526773408276,-0.046273245239044795,-0.03094045497824391,-0.035991472012961,-0.0744421666515776,0.0006148063190668476,-0.024789726810799863,0.009765273292732952,0.0010856165961805064,-0.000814709681499583,-0.03061185339792908,-0.01418310207779869,0.04089093459645075,-0.026085673708862125,0.0741893763572531,-0.02700054006758021
FBN1,0.08044971053113645,0.05291613306174035,-0.020652370021379613,-0.004196547481512797,0.01857520898630699,-0.014440243452741341,-0.03993379979041602,-0.03434207028696157,-0.016309025759827425,-0.04620900692383795,0.01927280855673759,-0.03142541879862738,-0.04362715297519157,0.030408881312948704,0.07280706821166646,0.054441308024914585,-0.012074777192531538,-0.036994720077366955,0.07082087804338894,0.1212736626330157,-0.025394729419246236
TCTN1,-0.04734428053603333,0.04685955633961898,0.044648276712690636,0.012118184365906583,-0.06204634083104412,-0.007579743128266273,-0.052792393853791475,0.021849394689646084,0.02640724451126778,-0.0006749846514910362,0.05212910050081571,-0.0010998701831755652,-0.018486157303763573,-0.007813813456329527,0.008513790767993763,0.033345049217113135,0.09536385164627874,0.029869354427145556,-0.05513012496809602,0.015754828512034465,-0.03164648620607504
NCR3LG1,,,,,,,,,,,,,,,,-0.03140966851371465,0.029766496224684486,0.013785993944178593,,,-0.05101619165601963
BMP7,0.01848290736631483,0.0038466122777800022,0.1010054974108155,-0.034429866047559085,-0.056069095642882906,0.0008488808158898866,-0.07016958561799996,-0.05625872196858084,-0.007839577159546425,-0.05391615423256728,0.04212031086233907,0.031085958087798907,-0.0020960640911429147,-0.02841710289502066,0.029552607511156598,0.03822281547978717,-0.036999990004153334,-0.0025735726254054515,0.043761522735578734,-0.017277950094211316,0.0033593613443749547
NLGN2,-0.021686353805059542,0.08548661672837327,0.05533677141235841,0.007711252031574275,-0.03395883680064221,-0.03224051285149148,0.02541128487287244,-0.0011371770564233706,0.03886481857585331,0.0033819875148106827,-0.006015382885729287,0.019675792689696957,0.012052106352008518,-0.06055627372743263,0.02771479680358803,0.063227388051978,-0.02168286917159584,0.018780521417147686,-0.007821373369698735,0.08475379854021248,0.02912089961235203
CCL25,,0.03072304802826008,,0.017931392272655416,,,0.13393012593884568,,,,,-0.006763680335594992,0.04874767919307451,,,0.025462261085556836,-0.009779228970817126,0.056848870463905146,,0.0272580268136672,-0.014079826761502625
NPNT,0.13969421600809506,0.007618332625463735,-0.04373912086731467,0.0058404249267383695,0.03707738658675046,-0.002248843663764388,-0.024329237183970016,-0.07619444925211394,-0.011564929782839838,-0.057486201279358634,0.06550182115065462,-0.07522136871540863,0.043099595167859724,-0.00283184709123586,0.04692620281739733,0.016295193608177026,0.054914681905905365,-0.009901100309513132,-0.028183887344930582,-0.04696122536452697,0.020633149607453563
KITLG,0.017862175381962095,0.025118482931225965,0.036171339424194086,-0.019565397778756977,0.009213189023649718,0.020424609267006223,0.005917868201600358,-0.04822258038880188,-0.0007357370382500891,0.0324454549116302,0.04112090558030148,0.048285656606637105,0.05334325716793138,-0.002475603811103819,0.09128113578675884,0.004624291443398932,-0.0016578445539478946,0.04268100415832254,-0.034962506120776456,0.038030386576476574,0.018538409915669157
MADCAM1,0.03126119502250789,-2.7332889248708437e-05,0.08731271665843209,0.04872105146204486,0.046842894833440285,0.000300168633591047,0.04133984323803262,-0.023951077628583298,-0.02192574991871955,0.03391914557520709,,-0.023665357803418198,-0.03969719262477398,0.04535936282055137,0.06875694408959017,0.011937407606836092,-0.022237443843151832,-0.001683517006158902,,0.05731844329324864,0.01632407312411593
F12,0.037390148381640884,0.017607301261017116,0.024967993097488102,0.01953635602919793,0.08243280676678738,0.07419156768728183,0.08025412126551697,-0.049356102932267366,-0.01024781814494162,0.10185335084004198,0.01311776439974057,0.01872014770140097,-0.009526454345489675,-0.06975689350489167,0.07295545208061677,0.01753211862302933,0.020258148593747735,0.007615335967603698,0.06566096459231635,0.07747189359919077,-0.003169470479893173
S100B,0.027676969068931336,0.0379039526601371,0.190295778187036,-0.06605644956849313,-0.04653681425877262,-0.04524048883039026,-0.07917396967930922,-0.054871789108085225,-0.08362715741029747,-0.11744103449032724,0.04563139124105994,0.04937778255754934,0.00994005851004105,0.03426433420856445,-0.011488822595847673,0.07038363153122959,0.06618519136186962,-0.039250366990770856,-0.013784333965693866,0.042167497080934306,0.03872776858834488
IL27,,0.07682577867941663,,0.0073348857563689624,0.07102526084458073,,,-0.015261863952991169,,,,,-0.032368949017996695,,,,-0.011675364504026804,-0.02638026959333296,,0.007152654660006523,0.1192715651411182
CD99,-0.0366475996834906,0.04624185557842347,0.029024612828274208,-0.06443639558422253,-0.03151031846132416,-0.04712510518126459,-0.02025889749157721,0.007880859798713688,-0.06255562723514137,-0.09691394904750382,-0.03896502068178412,-0.08743392787532357,0.031985138549557965,-0.045497107638992666,0.04261056436281858,0.003356134693015169,0.04144001035053847,-0.012498383861843513,0.029939739084815963,0.10638397318605688,0.03476190816430124
PDGFB,0.11179008640065694,0.06161053611102013,0.09105336439551445,-0.03782950356572805,0.02126858430379495,0.05514476032087359,-0.007579639978117326,-0.03975195963483662,0.008780289661236878,-0.003952594296539855,0.11061468382066711,0.054038469899804986,0.09253994981006222,0.05166288648891892,0.12268287929413135,0.021194292529772275,-0.0012393598636399454,-0.04687550058582199,-0.09120200519691686,0.09864845872578104,0.009649926305674893
CLEC2D,-0.09928789729967699,-0.002503992107613001,0.06832119227305339,-0.02978263767111839,0.02212143348861078,-0.05773089069990187,-0.01919418477727163,-0.026818147790722016,-0.030081038752178105,0.07129110954586017,0.057174550478284944,-0.04520311884899702,-0.06133555467982396,0.054582042420873736,0.05647273772516895,0.03625086323631257,0.029922851755885306,-0.009209416281236664,0.07451977547041198,0.07609823133004258,-0.06649096954377358
F8,-0.027654352107745556,0.0021521499776342742,0.04235278333231256,0.001472667356099896,0.01066596271998633,0.005874609722680521,-0.0468358391075789,-0.011707479277661454,-0.007224774925808095,0.05404888335029239,0.019425073080992637,0.00424611140403757,0.0722486134032401,0.07827480919506345,-0.020323361609622344,0.008137773836679598,0.0007931358222036767,0.004002465800821918,0.04548240164381115,0.11297584679823272,0.05285874986179054
C3,0.05736976275288445,0.13706302815121785,0.04929403377772901,-0.10817113473273951,0.012172561287609436,-0.05655348717468163,-0.02425475320377847,0.06025917208684513,-0.005817625935767336,-0.10477520389223008,-0.03927520626049353,-0.018293947865584036,0.04271675293647981,0.000811602504316971,-0.009708870406384735,-0.00024039591937883204,0.06519101378784034,-0.008768948600128772,0.07836298627513118,0.0750616378890468,9.519975469688641e-05
DLK2,0.08695591543748547,0.017895413985633577,-0.010807123679756359,-0.014839731928892635,0.10091683807302176,-0.01497427798807357,-0.007638921068794589,-0.0019337291513190286,0.007018928771312362,-0.0034493112279373388,-0.006771516677798914,-0.03215187563386369,0.07124412849424525,-0.048571104328707405,0.15140648737764184,0.016890269730978576,-0.013804740933598493,-0.010308953953605628,-0.04488307291683002,-0.02748729608458786,-0.023581296411366238
TSLP,-0.011680438563533443,-0.007175211885475158,0.03591324850008841,0.05517534865373273,0.01724551821251564,0.03172169396313881,-0.023441324713964824,0.011151716471272532,0.0020206335063012696,-0.033665079519372594,0.011869243062268813,0.019677748286960606,-0.04313580641018942,,,0.053121680307525676,-0.025865716568212335,-0.02731156004200039,,-0.05810447789978334,-0.05812399663394091
OSM,0.022025210059824312,0.020101287791264022,0.013341263769456404,0.02705568658862367,-0.024188318159102093,-0.011072523228868383,0.06759132268970787,-0.00962572250031412,,-0.05658359960007562,0.07585213671266514,-0.04160628971060337,-0.006532950817247893,-0.012321560236432381,-0.004356421412238726,-0.0307646856345121,-0.04348358440994831,-0.039061849457656325,0.016231184416095123,0.07253542031775091,-0.037704999593522
PRND,,0.02519222756251141,,,,,-0.01917933997276061,,,,0.05554786799257245,,,0.035418323926927994,0.10137471402468862,,,,,0.02557975602630154,
