,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
CP,-0.04960500674181374,0.15746334894791172,-0.07166780008361827,0.03652054327810841,-0.038269441342997784
NLGN3,0.026799848938093833,0.08836384820670548,0.09871945630649588,0.12995073118103803,0.11928021047959458
GZMB,,,-0.006946952182588078,-0.03211690173512235,-0.03823904587400378
PROC,0.02221193182273843,0.10798684557582003,-0.02057077794148434,0.07352823293033135,0.01776633811063456
TNFSF11,,,-0.02057077003782446,-0.059073748159992355,0.014805951893141083
AGT,0.13886190886500885,0.21594322770209196,-0.05450986106831996,0.10458479215493426,0.10614149298343462
PTHLH,0.08513432428973995,0.11129255089533842,0.06856328287601429,0.04234565858268924,0.05402928703432041
COL1A1,0.018350593940905484,0.13623944900220966,-0.08422942171945819,-0.08182456424258334,0.049785439211383266
LAMB2,0.016638223860571694,0.13305866712756703,-0.035851866148647306,0.022195230598706765,0.07182040136928357
DSC2,0.01742557813122017,0.0801569075468602,0.034140233206644915,0.05658421904005245,0.10126217085307294
WNT5B,-0.04360636903512079,0.028819940000747505,0.01379141434826865,0.016097927510040456,0.03470619902781841
LEFTY1,-0.05053793524395472,0.04205527181655541,0.031361693747079915,0.04984149596121106,0.06996659767588997
FGL1,,,-0.027288627747735494,,0.07885829351588013
CXCL5,,,-0.06556955067834651,-0.018141672647518616,0.03363665407016529
S100A1,-0.038392619304714916,-0.05915791325373959,0.10562275705391345,0.12383165917598526,-0.07827636961124483
C4BPA,,,,0.0438813210424967,
NPTX1,-0.08359200779787364,-0.03129811574953356,0.03196350753751711,,-0.050852692906599654
TGS1,-0.03972105121937708,0.006134469990751299,0.015704896159602674,0.04174180546492761,0.04570884789268791
SST,,,0.005398441618220822,,-0.016750972552169376
IL34,0.07134641153425125,0.028538319715395652,0.017201646603710433,0.011118065838255715,0.017518346284523485
DHH,,,0.042012468251211785,0.006036148067785773,
XCL2,,,,-0.010539670492971201,0.0982541594885779
TF,-0.04718032140801859,-0.1707964474641789,0.05728315602408891,0.033259836733018674,-0.06161279286789348
IL33,0.0057796598061254645,0.09419177390755311,0.05238949036948194,-0.028820081567631068,0.0894188792661348
RBP4,,0.03207970767430873,0.02675631365770256,0.017138466104076783,-0.028008675400674157
CCL19,,-0.059266537189353534,,0.0939240565336414,-0.037440556406330386
CCL20,-0.07131589146277359,,-0.06562364672772927,-0.005784795293285246,0.025105392597708047
NAMPT,-0.029718248146640532,0.11801936432259186,-0.1346533537020888,-0.06960863194570197,0.08614015797510091
