,UKF248,UKF260,UKF269,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH916T1,ZH916bulk
PRND,0.06104331826692467,,0.0020393050355024607,,,,0.06073181912540716,
SLPI,-0.02834492488749175,0.069507005053429,0.134792635592915,-0.003066935341409861,0.07712025123270781,0.038831625233750354,0.009911783794801643,0.032739681020452834
AFDN,0.018801443093282657,-0.03828897282241792,0.056298854595156315,0.05836384642180934,0.029212039318403212,-0.015331165434774889,0.03942250200276301,0.04166159608963448
KISS1,,,,,-0.037067514431934456,0.0547833455156897,,
ULBP2,0.060323623358409864,-0.022717666126744862,0.05206011475412511,0.16706667512193096,0.008902843500948486,0.014924889180714752,0.03861736363346931,0.059246187965288404
ICAM4,-0.02386711547314746,-0.01149789843533163,,,,,-0.04410067459832356,-0.03284082667350983
ANGPTL1,0.05345241008026575,0.10910450794281436,0.12421953105628916,-0.005777308077591993,,-0.037516242833464025,0.11697062345888257,-0.033189301586896786
LTBP1,0.006511474400902053,0.020259315127321983,0.03496463968870543,0.08374207083277377,-0.006096501623573706,0.011397811027355029,0.1214439221495374,-0.003652769224469374
NTN4,0.05325260692049781,-0.013585488049545786,0.027412883989488622,-0.001181044364626746,0.0926830282913328,0.0481069519408685,0.1182784229025186,0.06555766543435496
APP,0.04582046046370733,0.06586010098741764,-0.09207382841353882,-0.05313758795574508,0.1452051850986582,-0.00698461607956368,0.1823669426507787,0.10955472848419162
RIMS2,0.01808217659391774,-0.03983014335084828,-0.04007938467536636,-0.006292078039159643,0.04979932118154286,-0.03803074661753155,-0.007099384026373122,0.0728816271512421
WNT7A,-0.02021450973393251,-0.02232876748351165,-0.04344915141471387,0.03929814231787868,-0.036148609250179195,0.03796665393782208,0.004157830251231986,-0.07840653046605296
GAST,,,,,,,-0.014827461734164559,0.014088328048571859
GPI,-0.11912874098502729,-0.13972049341348297,-0.04570167656514714,-0.006699743871337591,-0.14212541425137656,0.018890784764552106,-0.08302163959044545,-0.0843221611824514
IL1B,-0.0032118283949705245,0.02491087305345059,0.16095326725261244,0.05986408290235652,-0.13796878720153732,0.06472357124570895,0.006023060736859967,0.03363448658250456
SFTPA2,,,,,,0.05370025220872819,,-0.027954185061833947
HAS2,0.05220370308768498,-0.025820213566785162,-0.01567393160385874,0.10185128943778034,-0.12004476273576206,-0.04418456319046022,-0.03144862544450587,0.019901296227811997
IL11,0.013338316041234886,-0.011855988977029865,0.038589336913281314,0.11043302065572068,-0.04396260841872795,-0.048561271112308534,0.07238002934884231,0.022741862188353477
SEMA4B,-0.0197369146078644,-0.036974312358000555,0.051728688998668414,0.013682097769314375,-0.06273159883577487,0.008755829237031236,-0.10493836773047234,0.003657773680349393
FGF12,-0.039653909145558074,-0.01752760993058073,-0.05774007534652081,0.011993384631469744,0.02269937510171496,-0.047025752501989315,0.04733084787158226,0.06407292146998887
CP,-0.07111849932722818,0.032344738493980625,0.055456703282427675,-0.011199536076846083,0.02452263373928072,0.008343359396690852,-0.018929822551659245,-0.013983822501026534
NLGN3,-0.053520896739386294,-0.0016685463021694133,0.07531602283580015,-0.0015525199040768594,0.047142288863003305,-0.05552690713875571,-0.031641600731143055,0.027200895843576205
GZMB,0.08150924141419306,0.059750816121811844,,,,-0.0322023719292493,0.11608531911148517,0.005371488731549399
PROC,0.05299988629406037,-0.012873394719008682,0.07959409467645906,0.03964870744009333,-0.015003369886195005,0.026755583919265438,0.010855482644608493,-0.018214168754969683
TNFSF11,0.25161030105796867,,,-0.046294006253035154,,0.20484668823875143,0.15101210657257844,0.15783347769449518
AGT,-0.12697595819261748,-0.021768028463147838,0.023065188006474058,-0.005614139076472012,0.08021999407744818,0.04606707621704807,-0.10893082592815045,0.057928625388555845
PTHLH,-0.010365752210392242,0.06538664617620044,0.06220153284632887,0.03246598082811833,-0.03431170128020229,-0.04789582300554878,0.05547467880025637,0.017581172387912295
COL1A1,0.23747537549267897,0.15762579714853842,0.13997144709781717,0.12267233487136467,0.18939163621419836,0.17778823218709872,0.19833849937361345,0.14164231397356813
LAMB2,0.18926709056329802,0.10325740094246849,0.12676280188693556,0.17012543534219382,-0.02336405526515871,0.1330730377784059,0.17906970864946675,0.0796331667150136
DSC2,0.055595656989628345,0.034295375120182395,-0.011853392544204602,-0.007127669871392882,0.02355100578376118,-0.02217057232902571,0.12757518549089247,0.03224785078430815
WNT5B,-0.03014392905896532,-0.024612019445877806,0.04833357144594311,0.16494118242460984,0.0036773704697509223,-0.05330545130133561,0.11747348689010109,0.07392021279245108
LEFTY1,0.07084577211311213,-0.02674019684924377,0.025622933616965524,0.03235657170779874,-0.04932208629206467,-0.017992263662832804,-0.008312351889497615,-0.044638890341180425
FGL1,0.0627148964150607,-0.013035645758122145,0.0019267479565880515,,,-0.03113362777327435,,0.03307976216794558
CXCL5,0.05688572011604816,-0.028088028680860723,0.0319685293731606,-0.05184890820568331,0.039103369057643396,0.07404986941620947,0.03102002825232785,-0.008533057971190658
S100A1,-0.06081552781442676,0.02761824711513733,-0.10561045089418825,-0.11702206308642395,0.10173369933290523,-0.03090221709320108,-0.07918377967519274,-0.013527298425773781
C4BPA,,,,-0.0021832132878259664,,,0.008892666530655357,
NPTX1,-0.06840419824447623,-0.0050218447396871745,-0.037947235925924895,0.020585200136569753,-0.15021622851426594,-0.02072784492336134,,0.006013887429691425
TGS1,-0.017226674320354185,0.008513352251918814,0.045070846220762524,0.12202838449392248,0.03203030899555707,-0.012180551126508572,0.003960619615844344,0.05602074326502343
SST,-0.04348750134131443,-0.03209637798307294,-0.02250829273029997,,,0.07264256472416077,,0.004091576597416083
IL34,0.002844228119182267,0.03660322262031459,-0.04496372821027429,0.09652842582678979,0.040444276637889534,-0.02726848156686036,0.1147311594619601,0.0018939693704656537
DHH,,,,-0.04243399745813199,,0.0881549326683477,0.06380723584988077,
XCL2,0.024393771760472586,-0.01773830226630867,,,,,0.08902625727548114,0.1117183186329381
TF,-0.07320982587064843,-0.01043275144324467,-0.06844848572285926,-0.12080715338582834,0.024543908226497105,-0.051000300424784026,-0.07371967026121458,0.0034364072515049235
IL33,-0.03525586657710201,0.003022983365147228,0.042874987252233064,-0.02262951562058628,-0.0119863237545325,-0.031791586007735864,0.01796143338528919,0.021883666649097765
RBP4,-0.030422672337083456,-0.027081982251730658,-0.02319510840487816,0.10332485817328492,-0.039169577235091235,0.006346751456112404,-0.01679293531732233,0.052796883878511176
CCL19,,,,,,,0.028864775358631335,0.12210261503509039
CCL20,0.021156357016126115,-0.04200991073276021,0.04021934345394319,,-0.05321203941232426,0.013801880371723847,-0.03325157266160805,-0.0260897842564579
NAMPT,-0.04550276199355692,-0.05045508340205442,0.028427672195653515,-0.01482736090548269,-0.07867783416871427,0.039490646908079366,-0.16432566954781855,0.003446667048234647
