,UKF243,UKF248,UKF259,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH916T1
GNRH1,-0.009728546348418063,0.019333182771665333,-0.015923941867641855,0.10686697129717349,-0.01975734593912769,-0.030898016985180875,-0.015670686434574053,-0.003490694598094134,-0.0111108572172012,-0.03482020990659181
RIMS1,-0.011387756606397705,-0.014219804807287928,-0.0155074494993109,-0.03564622510390549,0.0071868001978860376,,-0.04801144917509284,,0.05706214714332817,-0.03607970916120183
FGF14,-0.05236775310066154,-0.02156847597441125,-0.037204020509794294,0.11459578586757879,0.014026702263753214,,-0.05562386380561484,0.06113720127869317,-0.03461577332987391,-0.014112882839686576
IGF1,-0.015134581989895764,-0.025708105689493967,0.041739499897012707,0.008689354122945915,-0.02217740655945525,-0.02309525328578099,-0.004995206683023241,0.013362807071396716,0.04658384159399273,-0.008255654316684955
TNFSF10,-0.04588076154796335,0.13485228936681326,-0.053693595973477504,0.018156516901307415,-0.016102787557828485,0.00592704843163417,0.014127989818838721,-0.004233858511641675,-0.0573374465393785,0.02334152783093767
GDF5,0.048409664333290886,0.04804080128147763,,0.05029742399509059,,0.013576627401722071,-0.013349795143101504,,,0.00595418459035338
RGMA,0.09307983730444898,-0.00899044794346696,-0.029702170658657195,0.1851758569199972,0.038519483904288096,0.04446006853119342,0.028663251201595477,0.08319071653260045,0.04548315776190223,0.05301787248767876
WNT16,-0.03629776112051071,0.003587819727048444,0.029682599369339677,-0.013771079726310562,-0.014653516813709334,0.07324444275377141,,,,0.016821974679042517
CX3CL1,-0.01870901762138042,0.0730185196428376,-0.002028984850302047,-0.06633286612388602,0.02707787949776648,-0.032145239793129894,-0.010742955239377105,0.023228685751794327,-0.0496979691048434,0.03948535229164838
FGF1,0.07754102440212234,0.04872460529849568,-0.035082930307526156,-0.06323154837702921,-0.029261060768632774,0.005958521712915194,0.0071425829901765,-0.05393579392381366,-0.06519438483291576,-0.06113700826870039
ALOX5AP,-0.038692932818752114,0.058137381699950794,-0.0028304417102984402,0.11980119066563821,0.03989999767957423,0.02772910699813044,0.111702705178522,-0.09868619326209205,0.11770429371895431,-0.014851223627057335
IL1RN,-0.06489077893362315,-0.023984735853380082,0.0392225605497642,-0.002177005779633614,-0.023045694054112466,-0.061111486953001996,-0.014337267309192069,-0.053239904097502844,0.004915578137895562,0.012946877006278614
PCSK9,,,,,,0.0012720168182544086,,,,
NPW,0.04646186458801381,,0.0002702730186361924,,-0.011817868262291375,-0.024921659130041088,-0.015968594216279854,-0.04348692626477976,-0.003882342366781209,0.08653789189883085
CXCL9,0.035721995213883646,0.0402378305723598,0.003347335650112761,0.035833458765321444,0.014549234968782982,-0.008750644341651768,,,0.08798519087219833,0.09880080424040888
ANGPTL4,0.05811297777216019,0.017482583460922768,0.007917737483260396,-0.04721327757371854,-0.05647395863513733,-0.0494439001962471,0.04627608706044899,0.007708181620322891,-0.0816582197191884,0.01840592855979378
CCL11,,,,,,0.006779604929965895,,,,
UCN2,,,-0.01161988975240573,0.06521597865662189,-0.013347845559951948,0.016857162121824112,,0.08005443319688571,,
OBP2A,,,,,,0.018020905533330623,,-0.01938435361372092,,-0.018793973303060707
COL4A3,-0.0350091886546919,0.04074818220556268,-0.02724121854644565,,-0.017266854010134232,,-0.018081040891231016,,,-0.030401209052543995
NRG3,0.19593369046331904,0.025186070246525815,0.030613779172582914,-0.08396140477477666,0.011123875027111473,,-0.04850954005225788,,0.04787608467525098,0.0068836921308989005
IL23A,0.021447426307385713,-0.0071733296407265595,0.04644721074711727,-0.012679620464491382,,,-0.006994598967171827,-0.018354659749977877,0.0801992568353644,-0.027130600225243107
COLQ,0.028178987581504243,0.063871669757184,0.0238734776257759,0.02611759189129155,-0.022969784538259142,-0.05050703092673048,0.05050673409707766,0.05653382146345875,0.035936397284971534,-0.013886887020663215
TNFSF12,-0.08130626016810746,0.06092757314045143,0.013733689508308092,0.06317330551298479,-0.003102413542469015,0.017311975011968628,-0.010242269519091959,-0.16467626844539687,0.06840243053776385,-0.00079038230387682
DKK2,0.06672054689624894,-0.031028574027558594,-0.011791197543038739,-0.03904510742584262,-0.013684869920084903,-0.018243713202431597,,,,-0.0011481224110647561
FYN,0.10025569046865754,0.041626962141251174,-0.021515720952275146,0.1295508613300579,-0.0006112594390416629,0.04706352573380836,0.021298562033973373,0.11951920372947783,0.07624179060473688,0.003647490530335393
ACE,0.10907122262120371,0.12975225968792398,0.029231531771951827,0.05838027329532653,0.03446951602772655,0.04567623873666642,-0.04198412609749197,-0.03400334463618618,0.022650012848219055,0.004691460158519346
IL18,-0.02982701080993299,0.08895846607237824,0.04494047440043748,0.12381549815366254,0.007462922129710137,-0.013326300906487449,-0.006374468976970371,0.0498551065091876,0.16319945567813904,0.013362194765695157
PPBP,,,,,,-0.018785912805250795,,,,
CCL27,0.008534122468203236,-0.019647319199080058,0.0389652379636494,0.014245340950141001,-0.01914484580619965,,0.001465877586829042,0.005197326090658173,0.058594449272213765,0.07977337293530415
SERPING1,0.10306947564390294,0.0852289532343153,-0.015523765341405926,0.12093831807861638,-0.006976280317065022,0.0626247662643548,-0.041463749272010506,-0.14829784405211083,-0.04859036592775962,-0.014418305881906278
AZGP1,-0.06813306970389413,0.006824184707163584,0.005692831794286573,-0.0012746408856090768,-0.020056654181692935,,-0.02782672236660095,0.019448426648210303,,0.01614974303042805
INHA,-0.050357348640288804,-5.436553107459594e-06,0.014791291960194856,0.09954741944818628,-0.02430309291220701,-0.03456785715356935,0.005051786741603985,0.04601072208543546,0.052809646525807406,-0.014172527362590791
SEMA3G,0.006069205868654234,0.10736809100882709,0.03036381252105065,-0.023265714712360632,-0.02116751185598389,-0.0004379007546481602,-0.020403329307766314,0.011776313295969194,-0.05561862244143402,0.029319337409585783
COL6A1,-0.03489001268353298,0.10567634688274986,-0.021203921500596228,0.1350246954792461,-0.018164128128099376,-0.10088067772781241,0.044891129581097304,-0.06040181720034336,0.03678955689788223,-0.027207291654021377
FGF17,0.024913419685360885,0.03364016281162628,-0.021810351375188327,0.015390871797104575,-0.01939177115194108,0.052260645972969366,-0.018982323296404174,,,0.0051735327419170285
TNFSF8,-0.017576081105092928,,0.00435235919369138,-0.0025792624948636294,-0.010927940025828782,,,0.016657163211993432,,-0.018509451614719067
FGF20,,0.015473675618859492,0.030420414409001006,0.060883686943296794,-0.013715313392513489,,-0.017456437070858682,,0.10599027739893768,-0.030824516947053238
ICAM3,-0.04882018619269876,0.05187627902951791,-0.058686960114451174,0.07214561617095717,0.04157659871516221,0.01303834282122269,0.04368915372187584,-0.07484816927087197,0.023644342035562562,0.025435791990809694
LAMA4,-0.06756052436751549,0.13012032196797133,-0.01197739757147173,0.1083385954863921,-0.02074317728717481,0.004645032446191627,-0.03527821602375003,0.008643641789088908,-0.04815268532131939,0.04815329532907269
INHBE,-0.027645014529593736,,,,,0.035826201701260135,,,,
DLL4,-0.00656463126303089,0.12780849678226092,-0.01042340771417073,0.04950104036724287,-0.0196962171132678,0.0331314011022366,-0.0370096647043198,0.012468517413476574,-0.023328858459048963,0.017258019442403644
SEMA3A,-0.016825775473381318,0.021682245446800145,-0.034386128508373665,0.07833955242079313,-0.015794130022113353,0.06566424739172437,-0.01651706715192073,0.024373760176164386,,0.05889607709836742
RLN2,,,-0.014959133730119745,-0.026570456917827598,-0.011131471494954167,,-0.013752908407253368,-0.06417778596403086,,-0.020664254526717007
C5,-0.042935979976615204,-0.0049453195940118355,-0.017808369289263975,0.10900507149698892,0.03429664883508255,0.007414826625453429,-0.014119229371752947,-0.05482083210562232,-0.02783717344461115,0.0346446893218489
COMP,,,,,,-0.02919071833745517,,,,-0.025527103898141265
EDN2,0.023890500350540755,0.05719747753804406,,-0.0004266459643252159,-0.01351731590690774,-0.0195854514723897,0.015123935755956244,,,
C1QA,-0.08279987268360692,0.0870925762089035,-0.04142620232090343,0.10274141934215772,0.004215933671783297,0.1306252176233871,0.07016030854864146,0.03526422919032597,0.06590501765289954,-0.024299134748930543
UTS2B,-0.01890090873959601,-0.009489650606155971,-0.0149591336441778,,-0.00962196007391321,,,,-0.04468928474032483,0.10632025970110688
COL9A3,0.055026417215110104,0.04301375544188458,0.02473223480588468,0.1247352417704693,-0.021904008322100037,0.023803381841807605,0.010690569584472292,-0.06130415541568538,-0.05134839431177359,0.05560361312493778
DLK1,,,0.021244357507387665,,-0.018773145229640433,0.02999129468573649,,0.005338830637531052,,
HGF,-0.022849753591457567,0.07817400210047533,-0.010005919635727145,-0.06273190092495674,-0.017961823664734693,-0.007546067969620427,-0.02094720797549312,-0.08005170973239699,-0.07285776020403342,0.004812368814474974
GIP,,,,,,-0.025947245277963188,,,,
P4HB,-0.14732896179877866,0.048269759797244106,-0.009883821422899022,0.09316264558783263,-0.0211050756022905,-0.057205846279303266,-0.027469894136659543,-0.009923895602813272,0.030674326411148093,0.0415272767095588
ADCYAP1,,0.11298679073864916,-0.03020409409630759,-0.027656119785428687,-0.018451615179413183,,-0.020265300214110507,,0.02298871442751455,0.07894995149057735
GREM1,0.010902365367665924,0.06741591911177568,-0.012929381250133307,0.059089516847432744,0.050850337763337396,-0.022869607018947486,-0.03893601587325686,-0.010709147634706602,-0.051551601524649035,-0.008672086939019618
EGF,0.01302645246038532,0.015267694534697866,-0.007116077755597599,-0.015851211829243907,-0.007331959180091157,-0.02554148673249245,-0.02503181538264837,0.15812331133412996,0.12481877101225027,0.06315986584027428
VEGFB,-0.006213905275168519,-0.040599178808950705,-0.059169828292853915,0.10186318721919503,-0.026218533148761672,-0.06868961952182662,-0.01945147844357786,0.0004931797720489706,0.05463168415848716,-0.036651207436397056
FARP2,-0.05217251112417258,0.0119619743196902,0.001732597156155619,0.08369054090768165,-0.0019951792881152644,-0.027025130403834856,0.031232719418407523,0.04156090763758385,0.004886463129935532,0.04597440529505564
LAMA2,-0.09392799239555488,0.10611568276636348,0.00868046106694431,0.031120816509811928,-0.05331835148457074,0.11121069623394546,0.03055100836996821,0.08154608950227454,-0.05502224219689578,-0.02495254569024568
SERPINC1,,,,,-0.01029462806191043,,,,,
NRG1,-0.03270756991877036,0.09027778172626973,-0.026161178860472048,-0.045569308170151,-0.013493887583914916,-0.012853709359921974,-0.027777623528684504,0.02343166908223827,0.03993655519344359,0.07944061540298922
SPINK1,-0.044353744559729,-0.0165382280711282,0.0436521121537826,,,0.02386734875380419,-0.013752908407253368,,,-0.028805128700786824
EFEMP2,0.05922610726515376,0.051181679726683416,-0.04168762615139445,0.09821411970130803,-0.02651496424310381,-0.024878711980852092,0.03315514111391239,0.022138161941007657,0.08543126834955157,0.005308988986581607
SELPLG,-0.012338054009419105,0.07594689590679529,0.04058654339538547,0.07370137544750507,0.020185487996232047,0.07865401502192854,0.014841338906987347,-0.04677175381416006,0.024693019044459422,0.005851879923501953
GDF6,-0.022164232779707298,-0.01909994656929361,0.0005618760494524372,-0.02657045978398752,,,,,,
HLA-E,0.029456814291817988,0.13214134997278798,-0.04675279942640946,0.09238800833283103,-0.000658253094256186,0.021760244765901972,0.08023249950355509,-0.1269635891272894,0.06512687766422383,-0.04145737251988778
PTN,0.04035734176048292,0.0475686615156696,-0.004027977247564301,0.1735504640794356,0.019161612543487288,0.012838651342276484,0.03490352987136577,0.038965243203880305,0.04819904564921503,0.10701821195128032
CD274,-0.05703009790879812,0.06092999691852655,-0.003587467544070324,0.029744654799689043,0.017802228285135984,0.05068179650170506,0.0839249180378966,0.11811405170652178,0.08160548977945564,-0.06893822029143805
FGF10,,,,,,,,-0.05545007194355708,,
CD14,-0.07782465105207644,0.0674936907255233,-0.0988262197580253,0.08067342511766136,0.02974144145374777,0.08331494448587849,0.08519019492260516,0.09806782461415728,0.10714386610124106,-0.0065317329843841
SFTPD,-0.02402895718030108,-0.03581790559448005,,,0.029513271391719147,,-0.023253421575019223,0.0015598087887864582,0.03385475287700816,0.029174126387775376
SLIT1,0.06949157146994066,-0.012540296190079772,0.03350903504427884,0.034666469303961986,0.022802435668672513,-0.007070618077769388,0.0006465919838969182,0.0827469218250238,0.08734764301076628,0.02869207388361589
CNTF,,,-0.011791196330900882,0.055812227378155894,-0.008775329733626991,,0.049136069725925484,,,
BST1,-0.004706361840771145,0.08765553171857698,-0.008488032087989707,0.11558318301974746,0.028111518900978176,0.025871555949245305,0.017288573122928294,-0.050992386416979424,0.012090026214802223,0.032813061968280356
AGTRAP,-0.015572299823780132,0.0810021527814789,0.00991874224116743,0.07715689571886442,-0.003087823842594057,0.04485883001434936,0.036438842409398195,0.004097814477029221,0.09742268074613676,-0.015197082187992058
LAMC1,0.010439365588772358,0.1426678677273106,0.00856486135569008,0.12403328757158855,0.01315810200440775,0.018907227424484998,-0.0013319234440420595,-0.06296140809822336,-0.047792853658408734,0.038263685565330344
COL6A3,-0.07407441355536634,0.08426758330834745,0.019845159003388745,0.024426956421505025,-0.018194029848623134,-0.04338215828517367,-0.01620211280079326,-0.05370608393176699,0.007816731994162336,-0.018568097968014806
FN1,-0.09154909705360771,0.1063327614200056,0.0035937983140021685,0.10298745105888227,-0.01415697112242244,-0.10724701551542949,0.034689021270694634,0.0040821028189144916,-0.040115532514103935,-0.0022890392272282446
MIF,-0.009990710362641535,-0.09456067542423877,0.002879263462122164,-0.030445272170303322,0.018562930863524753,-0.059565370653477036,0.0031386082945878495,-0.016902440464239353,0.004673875031490189,0.045699202763534515
JAG1,0.0022322161671605415,0.021586779798179002,-0.004921466004970605,0.12293047851740058,-0.06199250049948382,0.0782071662312611,0.061044554161697684,-0.05220087864009562,-0.01697676197604783,0.026484285590650938
NID2,-0.003272062446370414,0.12682321659903711,-0.02856094826694857,0.057474822333550175,0.02571545267250281,0.03643373480515288,-0.013713127569851978,-0.01034182288675783,-0.0592081032202305,0.018834605515569276
EFNB1,-0.00911560147984659,0.0018504483080158684,-0.03148595485428148,0.08091623019528235,-0.010081075669793783,0.04155151383793719,-0.033743269440891316,-0.003353013465857025,0.09783386059923083,0.01639297741419179
COL4A2,-0.064175450113607,0.15423734788220933,0.005255626468947476,0.11537759990477023,-0.006408174711387923,0.017111803454551707,0.03564062189510849,-0.011415355119884644,-0.06438138485727074,0.032397156927941144
SPP1,-0.11285330919317789,-0.016305022394963214,-0.0009519030165449196,0.13566860889169832,0.024294288144550084,-0.07178942475032876,0.13298730468208939,-0.02538579753144657,-0.036106230928172806,0.017901371507038702
PODXL2,-0.020717347163493275,0.07895791936442054,-0.02663755884972589,0.015437068479896288,-0.030881187367372463,0.04706845704263366,-0.0067697502620579116,-0.0225848905649587,-0.02352711673748273,0.03530762267567398
FGF9,0.033944811203699986,-0.015331424222175585,0.02573143935415992,-0.06453011530031101,-0.021131669608230003,,-0.029821495024350265,,,0.041841800157599106
ITIH2,-0.017576099817171113,-0.028400961556256637,-0.015753493486021595,0.07406605785690887,,,0.0076667819553256,,-0.06706452143121513,-0.02927214849021901
ADAM10,0.05966765233416342,0.022674868282013507,-0.010277262347570648,0.07944723361063692,-0.012516825076970535,0.06008238959434095,0.005377758999086565,-0.01612066805489669,-0.038630783910162836,0.02838132702560705
CFH,-0.0057752336213048846,0.11937456445339172,0.001277774467650558,0.11546953750183918,-0.011942827859598073,-0.012873590552101159,0.027856791658046106,0.01772776015578209,-0.018433884282263977,-0.008859541917187554
COL4A5,-0.014290207842255305,0.0380567738497928,0.004829016228912125,0.06577017451462529,-0.013505253766121791,0.07289920024418443,-0.010403856235436243,0.05718055246580776,0.08587467634519803,0.0218027270116606
LTBP3,0.007865660644292857,-0.007699606799853431,-0.016375132465730073,0.023926198458809562,-0.04171120856839413,-0.016976156876020686,-0.01012079488997014,-0.02079903322259446,-0.03959559335096155,0.002392041112207905
GNB3,-0.04860675152436171,-0.025460975000177685,-0.05196353383079356,0.029210121753279628,0.015837230500431582,-0.0056965919384004545,-0.05075213339589891,0.16146388400119802,-0.049627948207798624,-0.03772291696633671
COL6A2,0.0007165258179076642,0.06072279427364604,0.011069838822729694,0.1234718781186101,-0.011954901422700275,-0.05053993862168742,0.016020129930016485,-0.06421171753199077,-0.04492407443612934,-0.011988577396499068
PLG,,,,,,,-0.039650425287785326,,,
GDF9,-0.01421142455324406,-0.01102570550606296,0.025231239997106317,0.08809020812209488,-0.01588783591625627,-0.027324439455320468,0.06920948512420293,-0.04733580827194192,-0.06902825876185355,-0.002420375818009994
NCAM1,0.003328556222606702,-0.0992312544847964,0.015115463326405662,-0.03521607132255311,-0.018612214517338382,-0.04162528441347191,0.0601682344330553,0.041787061565810565,-0.03968931728057999,0.0027272485770339482
APOC2,-0.039480511153819224,0.13137539981083324,-0.02852017678884912,0.1006016013249654,0.0031821044411748786,-0.019202187518688355,0.015339570645906157,-0.06714326269492497,0.04815335099132995,-0.04055084841593001
BST2,0.09942108242697195,0.05032254249749536,-0.04036358471690918,0.14365687038411318,-0.003255481652055494,0.1006196553086825,0.023385838949923375,0.1272310858443253,0.11348755951161037,0.02218801565003684
COL5A1,-0.08438906615246183,0.11125503596835322,0.027838996009102987,0.022335497925843637,-0.02448532275215869,-0.1084731967758869,0.05615821775726077,-0.11427183448962305,0.08004320201160439,-0.009575943595419344
CALM3,0.02968185096988969,0.08579818802478227,-0.046034622609305464,-0.13808357329375223,0.022637908761026115,0.03384201346624427,-0.09230833575591177,-0.03766631479221531,-0.0028606456107269657,-0.010426051525520999
THBS2,-0.05532286376372156,0.00561878451409925,-0.012617555372461972,0.09714239930204077,0.03399569902404035,-0.11568500761218016,-0.006946087023489543,0.0550032089153744,0.17390707029374694,-0.02047527455975188
SERPINE2,0.007827138535956906,-0.06988491394019235,0.023367894138905,0.027372856599926575,-0.032116481734350034,-0.007993875922877335,-0.039232060321011994,0.020724547543347988,-0.09165860798081167,0.048072993583400295
EFNB2,0.03763938314986485,0.06113569285139386,0.017314631037794626,0.02934496377851626,-0.05096773596143893,0.0461140538466343,0.03665961236754568,0.023984945393307287,0.05671785190440623,0.051630740973086287
PROK1,,0.060979811924905106,-0.017512051413507788,,-0.014176689855258268,,,,,
MMP9,-0.023246336961250287,0.0675764249659626,0.05833112652089596,0.1482248465991986,0.003816748766086256,0.10623037405025099,-0.02889969393383774,0.05092356650702203,-0.014678093929311882,0.054132230101425906
DMP1,,0.03711378303013511,,,,,,,,
NPPA,-0.02898045255031341,0.0064846335141497515,0.008145820383441287,0.04330918468636246,0.033145056056747696,,0.01628961827535616,0.0502802691913859,0.03309804385885434,-0.022390728515105898
APOB,,,,-0.021315145802284094,-0.017801734335519907,,,,,-0.0169723653223092
C4B,0.09013697002816173,,-0.020115019048456913,,0.08352359680428592,-0.020605892358323847,0.03225538601583573,-0.049519525837110515,,0.06939217552968509
NTNG2,0.08155989280162353,0.06776178335807126,0.004887088869153147,0.0006558954690146204,-0.050464087250360244,0.06023060223859695,-0.04180613017165739,-0.02327065749882209,0.13367416941972696,0.05863414713991893
LAMA1,0.11342045857594518,0.02585953486048718,-0.003357106806542411,0.1396871979074079,-0.0212246169654759,0.03589116792331057,-0.01404939392106525,,0.011146674672938,0.02868296492834716
UCN,0.008360740118149673,-0.011462507462188009,0.035231406101441584,0.008086579131931618,0.03169209567545837,0.07240537766118749,0.021360184842393198,0.02802735895826735,-0.00550833770121776,-0.04117362489451059
ARTN,0.05198884072711425,0.0726869418947437,-0.020011348342208933,0.07564269441415407,-0.014653515797690767,-0.025744874687827157,-0.01596859540087185,,-0.04386776600516926,-0.010706536335336999
PDGFD,0.032103930493865666,0.04808505910301995,0.0413029717867908,0.02667609016883366,0.03056251591031328,0.07211027258422747,-0.051366119627092956,0.003165495032788811,0.023382194381793318,0.0022368547014725406
EDN1,-0.0292880617986986,0.08987368702937672,-0.006044091810035475,0.05973359507317087,-0.0343701612411039,0.00391539766314904,0.016973383210476152,-0.043554744504524276,-0.12631248997510983,0.012827972863148802
ARPC5,0.07568000389994119,0.10362485320909487,-0.0030077930825864593,0.06745374002263657,-0.04386615307137188,0.05267325689468021,0.04694753155594948,0.09565581402525762,0.10823785765316732,0.011770698281754633
GSTO1,-0.01141494628712344,0.04644033937377817,-0.004895697717680155,-0.08578508899963243,0.011188432554091472,0.028753464517410756,-0.020071344399027198,-0.04796318202383107,0.0029072704353793996,0.03316537496606741
PROK2,,,,,,,,,,-0.015474848175155721
SYK,-0.05801149504201304,0.03628769937063853,-0.02075655091943056,0.06504989533342038,-0.0392093874917247,0.022253097903953602,0.022887715135812597,-0.07135466016852901,0.012565200297927053,-0.01168292578971193
CD40LG,,,,,,,,,,-0.0183544651708948
ST6GAL1,-0.03708170538522797,0.05868645223381897,0.021814310492978623,0.06782941831593986,-3.2030067181184054e-05,0.10701980925496771,0.008940772729626489,-0.01330006695509533,0.083923420315453,0.020057075120407386
WNT3,-0.04953193465647999,0.05427795475215206,0.00890476476102478,-0.059360612001169655,0.03257488307442661,0.004096812069608362,-0.04983412220630278,0.07998742097693794,0.14951221381339005,0.07388887647022292
HSP90B1,-0.08997063373537133,0.005397978503375497,0.025685809247210405,0.06289578828139125,0.0002870255646546439,-0.04966998997517822,0.020471304264346027,0.07396304958997565,-0.036366577620180265,0.0034836394975041513
ZP3,-0.012763661690239592,0.02393345957071908,-0.027771970826711068,0.08462614551997297,-0.011696654692621043,0.03530577946763969,-0.028942557004095915,0.001600067299078579,0.09569302249990375,0.028131190022515493
ANGPT4,,-0.020817851481621814,,,,,,,,
NRG2,0.0063803794740677116,-0.002850348954910129,0.018436661958406347,0.013268981416097737,0.04077245313779971,,-0.04323253882967362,-0.04369506158437723,-0.10324058193226926,0.08566055909933247
MELTF,0.04124802059207077,0.11727418829320689,-0.010056040166348975,0.10323313961369267,-0.03297398961511583,-0.04086148713784732,0.00728630663236069,-0.04482201338133748,-0.014325828506390087,0.027053496879292142
NLGN1,0.018686820624234983,0.009298702841804373,0.02379310729576181,0.03777934517821251,0.02861956864453673,-0.02751612277064231,0.010427646198151284,0.03922028803349134,-0.07504961236375636,0.07600096497873034
SLIT3,0.008824315896268989,-0.030273878589773026,-0.027614045441693682,-0.07841869662584339,0.01443886400417717,-0.05544744996046072,-0.047078648434111386,0.06746974184479744,-0.07083390701922943,0.03600153233320478
CCL8,0.012280235596784041,0.029093230922020347,-0.019799062645350734,0.02839218607037278,-0.02521504453545394,0.00822349869670938,0.1622755282624416,-0.10035987585746413,-0.053515822032071676,-0.012012963470545594
S100A4,-0.0037221390113321585,0.05100791239410108,0.10380143882163613,0.14721126254769773,0.016407586870135736,-0.023513685999563605,0.026019839464453732,-0.0348351774192299,0.05767674350754413,0.008536190734385364
TNFSF13B,-0.02011700615835326,0.06144304894024714,0.0006725417262609977,0.09712554185928085,0.04205312478284826,0.03843112362678513,-0.03125093915093972,-0.03742327705429951,0.002786156544704965,-0.04895627830636867
HSPG2,-0.010278168299570012,0.1343034273004949,-0.03642687508050546,0.09049043175319324,0.0005244263628005183,-0.0801241294137821,-0.03446505181777201,0.029035354858402567,0.040321304953414065,-0.01248078765232269
FAM3C,0.011975887943003421,-0.043614452528248526,0.0025100576983305566,0.05509595421737853,-0.01991449912999737,0.020310916425412773,-0.02706303240593453,0.0189251088733338,0.02751651737139568,0.031175874579229726
FLT3LG,-0.012757057555839358,0.016241813428954748,-0.01607547697018638,0.13766134202324287,-0.0032579544562451753,0.06908879472099988,-0.038510923632447305,-0.01107175104171068,0.054430719175195943,0.019302902546354667
A2M,-0.04349713450804735,0.1338245887298946,-0.04081284407052853,0.07507012111265321,0.011907983097169401,0.10742597658551381,0.01868630975801689,-0.05823970440385918,-0.0010917682185405924,0.02953855807802669
VCL,0.07205528341620464,0.09609973722219094,-0.022063728568585773,0.0628004310670872,0.031223288273450618,-0.006213633798086398,0.0027031417731574075,-0.014198849498678548,-0.09434714027817824,0.032876913421544335
FGF2,0.06473741022275054,0.05134826629991395,0.026484244336807745,0.07656175976092769,-0.0019338234671369466,0.0270465511588472,-0.07053258431827074,-0.026035547778812063,-0.09273919493842288,0.009474501333218033
AGRP,,,-0.012021260945996258,,-0.010402714881337854,0.058992559762618114,,0.02981377755739651,-0.05948420146799349,
CNTN3,0.02643214105896766,-0.0011475006863792493,0.0034104774266800735,-0.049057380810990724,-0.02634652664726577,,-0.034146980698824776,,0.07522387879890005,
RNASE2,-0.009038228060149164,0.08278666817379064,0.021218650960156942,0.057016843711642895,-0.041935153422729896,0.08255707386340028,-0.03934513658712756,0.006472956959474129,0.012627876558458068,0.0007292085684657635
ADM2,-0.04292752898988967,0.06474009680764906,-0.018054781099563367,,,-0.013810890243572958,,,0.02590190250676764,-0.0174444862120572
GAL,0.04398570884915927,0.06669040866451005,-0.0282402857404799,0.04773345238942282,-0.010571089253724622,-0.0225165522903555,-0.005024254979407892,0.07207044586856107,0.07748032641029247,-0.0172099513333481
CXCL6,-0.022980136719757203,-0.02219835311032889,,,,,,,,-0.03151958969749015
PDGFC,-0.017713445219333344,-0.041287778950612995,0.04959829089220923,0.12425884175668747,-0.04639630890728547,0.010369978620582256,-0.00590438395917412,-0.0016214904063646068,-0.0011980033279346102,0.05887485126001971
COL8A2,0.025833228729204426,-0.01651083064124884,-0.026736533672260473,0.10105992147049066,0.05136212064543964,0.05451753408293211,-0.004337332984403779,0.08188945803994539,0.01979294534096662,0.06300650568092636
SPON2,-0.042632103846568334,0.08307986768342712,0.01746365182017587,0.13144759011198948,0.0010388432500863481,0.052791282442977094,-0.005121416881529438,0.044195613592917786,0.0228019424550106,-0.03085923798924104
LCN2,-0.019840094182227857,,0.09650856448619219,,,,,,,
SEMA3D,,-0.02110080652672486,0.04976662546989248,0.04616464713525713,-0.026103549404347667,-0.02385606948180834,-0.01614023097785597,,0.039261501884779976,
BMP6,,-0.025457585445169375,-0.01261421834616745,0.026063410748507307,-0.009505441397638979,,,,,0.010842157034432894
TIMP2,0.008926847814638221,0.05975500311199367,-0.010336611328327978,0.07683584152260492,0.06310158346304401,-0.1144018443315675,-0.014386269875662609,-0.05281530677814697,0.016895351522147918,-0.023842610570625967
EFNA1,-0.05635360600617757,0.06445037214773111,0.021020285875912002,0.05383068417810481,-0.026847724801343023,0.027997357213281438,-0.056886648046933046,0.14657084382969954,0.06769588136808913,0.03650906390138376
S100A12,,0.11761835810214967,-0.014546753065271959,,,-0.023417425581728598,,,,-0.019010171478338035
TFPI,-0.023447512704238095,0.07082848152967719,0.012543826373356146,0.04640403214858633,-0.032932074365834875,0.056399638365391754,-0.010055358516567301,0.037069400630498434,0.05197722122778055,-0.006688912888955089
GPC3,-0.02831951017383301,0.00045062548708382164,-0.018281502124572097,0.006158783777267488,-0.012468911327105845,0.061315983334993066,,,0.06337947947708587,-0.005498199194596737
NMU,-0.009251960455570717,0.02754979136948728,,0.04707825799509284,,0.06719875689033292,0.04893358808164391,0.09972957124432275,0.058331549297471995,0.09198727411487229
SCGB3A2,,-0.03476421978838499,,,,,0.0682489542405705,,,-0.027441532791514654
LAMB3,-0.032105256983644456,0.035428406483201634,-0.0061066295150582345,-0.0858628515732837,-0.0072566525354085636,0.04639730400386008,0.004087810020248923,-0.10446464090495611,0.026816604539997742,0.02160674662910605
LGALS9,0.05101194229141506,0.054969559749568256,0.00630987740355641,0.07303950047050085,0.0028428081388835002,0.0927334341244506,0.008445797196855847,-0.01786169662674755,0.0006210451625753342,0.005468761558070431
VIM,-0.053272498556163915,0.04016214122507377,0.006743493915402209,0.12401661842476998,-0.04466344011225407,-0.1014440393656557,0.06389746196233398,-0.008474028943676899,0.06540772268758001,0.104564161370938
PLAU,0.04053821978434034,0.10121786030510449,0.0031110722432104152,0.13460539998373722,-0.03582320831332591,-0.046171397892481036,-0.018346978490674168,0.01108709741332736,-0.01894091943678309,0.07853649907692974
