,MGH258,UKF259,UKF260,UKF266,UKF334,ZH8811Bbulk,ZH916T1,ZH916bulk
CD99,0.10190065850228823,-0.011679164993254304,0.026574473919575778,-0.0010613097228787075,0.040289162155118276,0.10272732854108317,0.034532123153310924,0.011507194068816213
PDGFB,0.006718256278889853,-0.07331410317655919,-0.04629267129721598,-0.0330606179987563,-0.029358851451157884,0.09755987032401277,0.05236647747448143,0.051075424673152785
CLEC2D,-0.04353944070247673,-0.04103064258216037,0.06442972242922838,-0.01773499516689925,-0.02504034570026385,-0.016609829953095404,0.026321270122770555,-0.015628119990613778
F8,0.018842463082790955,-0.021059858602687106,0.018592552355008327,-0.002754731935601713,-0.028136326429111833,0.036505198827082225,0.09038285216248382,-0.007584300682871386
C3,-0.09664011893378743,-0.041598842452879065,0.06938648827500087,0.017423797379049404,0.07423182934772453,0.08795807390543721,-0.050725197199619584,0.07194574134705095
DLK2,,-0.014839733454420453,-0.022500674717907693,0.01366927865438859,0.06544370576796217,0.055060026777402446,-0.023539939541496326,-0.03495594267333645
TSLP,0.0027108103675528984,0.09509145420890386,-0.03348128711659528,0.007246164760295367,0.05925424961730681,0.12641918880140324,0.03724429084143186,-0.02145644974152715
OSM,-0.01956048935971483,-0.020336751424180188,0.04831848905112459,0.0005219378585311576,-0.016723771249146195,0.023158969222586555,-0.025888318514525884,0.009461800876170597
PRND,-0.020803081389287895,,,,,,0.08274883371751152,
SLPI,0.047716658062872425,0.0089972176604708,-0.010215816187436793,-0.041068411503983736,0.04005106697151146,0.11492593456725818,0.04293089838310655,-0.045463813675239315
AFDN,-0.026314604491390337,-0.023887178692449933,-0.02260683107815573,-0.0348487392449183,-0.02319987035078601,-0.017126455037552724,-0.004192510556247235,0.020276208130691975
KISS1,,-0.015514983659269866,,,-0.014744566684565343,0.19649120706675888,,
ULBP2,0.022043939267107952,0.004360938938418033,-0.023425192760670326,-0.014252838309383838,-0.024098765608588115,0.049417092587883966,0.03340062838921667,0.013454226754967578
ICAM4,,-0.00965462490786925,-0.011855992851007096,,,0.16623567467116662,-0.008334356746962463,-0.030250737145385818
TDGF1,,,,0.012403020039869778,,,,
ANGPTL1,0.026777936615104702,0.008258854371105141,-0.012405932512498883,0.04465862088445734,-0.019135873254074197,-0.02599710319072078,0.007764579343549911,-0.013223132068626403
LTBP1,0.058456866021171484,-0.07361132307869711,0.06169216557525261,0.04751928221023375,0.035451612320131255,-0.01525307127556049,0.03762940750446309,-0.02010721229573006
NTN4,0.008750676009709723,0.001953822242188129,-0.034470978936766344,-0.017452457887912786,0.0473364989941202,0.08480029480063855,0.057877763158476814,0.13751854482230647
APP,0.09523405442779832,0.018495007355565998,0.05299813232145447,0.019411337192480026,-0.02451872842999256,0.0494133433473279,0.051696503875643986,0.09284727426986218
RIMS2,-0.02080307966142772,-0.012257929317191087,0.017658908375218614,0.034799228381394764,-0.008622075540988186,0.043695883140157044,-0.0259869545206211,0.0424772598136542
WNT7A,0.06496415449959628,0.026736550184025355,0.04602555128172073,-0.049292470825426246,0.02103509936465163,0.036515237164182215,0.07312550371097218,-0.04567208668880311
GAST,,,,,,-0.015305172372930661,0.04484835726370764,0.004682896578973022
GPI,0.04472363416632723,-0.009126323835346688,-0.030565977032179968,-0.010160697545247682,-0.037055587923174066,-0.007102574044366286,0.0034233172788585026,-0.04991181355237039
IL1B,-0.025951838978355443,-0.08594340200924058,-0.019100911025726443,-0.04471533636890467,0.0982999590923328,-0.018119946995641532,-0.0013134071607638041,-0.06510162079318949
SFTPA2,,,,,-0.011816197170823559,-0.013225718810418032,,-0.00529154691855227
HAS2,-0.07006108917489637,0.009998410625485812,0.07377862655392176,0.013993178238227788,0.045752376968009614,-0.037854189544979204,0.0029444992307932935,0.07842533296959654
IL11,,-0.018639011253019193,-0.012225235884963768,-0.014612393993384716,-0.013270903847809296,0.007445892215779048,0.06551711490574876,0.02859680755426041
SEMA4B,0.026123006365882048,0.011058378129521007,0.03870370150072895,0.026172848563398212,-0.0065427210860101465,0.002276416367862014,0.03770546271766297,0.028363297653730152
FGF12,0.05614160106259466,-0.004725727480441051,0.0040987198937485125,-0.018136293897766612,-0.022810721517560566,0.006702471560342039,0.07936818507500087,-0.012065777131118142
CP,-0.012965244445906382,-0.030131964750213673,0.03860503059919253,0.006111965954105766,0.06636638143310458,0.008851042488843115,0.0066319913485733345,0.021569030794274704
NLGN3,0.05770386219141269,0.005667350585292624,0.01602523232918781,0.026788250951880904,-0.020901632222055978,-0.0060866481573377765,0.032928933849573856,-0.050694188128381196
GZMB,0.06675508950210224,-0.012269964279064712,-0.01036714816120638,0.0013613795490923827,,-0.018973144097841912,0.06437746407918547,0.04077913450367203
PROC,-0.0032985040384602062,-0.023091448901124804,0.15261621590052799,0.01302870375570811,-0.02687783085798837,-0.01616747288391987,0.11886067136960649,-0.02456305691454988
TNFSF11,,,,,,-0.016167466672088352,0.07169714760886901,-0.026850034048817546
AGT,0.0732862349773779,0.003916004131474932,0.01016718678927205,0.057472950727984536,-0.002168793817182162,0.07920372288230457,0.0217668097167213,0.06366711450652124
PTHLH,0.030860210654434363,-0.016073944806994984,-0.03817727044780831,0.03420380870484433,0.0011985002395431873,-0.0061974772669915945,0.020082546122064518,-0.016814994120034045
COL1A1,0.010983792938830709,-0.05726736344099944,-0.018498821620073113,-0.01697254056820915,0.11981779914369155,0.05048637347994901,-0.0022909963178845355,0.03170083053023266
LAMB2,0.0022440644426867493,0.0488268753861907,0.0007737871226284634,-0.042540889995855695,-0.024158405219614505,0.020174046677500255,0.06808018739303877,0.026222259969947686
DSC2,-0.043263257345241654,-0.0022320213900027413,0.018758171910248832,-0.02243099649710702,-0.0031986594213340293,0.006064759763889961,0.023102162745699765,0.09064815860468961
WNT5B,0.03443747476576359,0.015377028101642197,-0.025378544456655622,-0.025457124584346066,-0.02622928200181058,0.02389771230246667,0.014836854519211748,-0.02717033873610467
LEFTY1,-0.0231002987034626,-0.026455807211747343,0.057752484592624886,-0.017775833511781747,-0.02325112026387354,0.11407770430699014,0.005466552705305085,0.024754738594207144
FGL1,,-0.010504575727153562,-0.01344163229357135,0.05266506898795029,-0.013611406644321169,-0.021447324471923285,,-0.03362887256739567
CXCL5,-0.034169332503315435,-0.009654623855814698,0.05084829229264527,-0.011440817672901752,,0.001022078235700218,0.08881730817930854,-0.00222900081712764
S100A1,-0.06366974697290778,-0.030119715725880434,0.09434273107210751,0.03541391347046824,-0.04301859660944666,-0.05582724272797886,0.06464489490540432,-0.0024485093690352734
C4BPA,,0.019515506222842212,,,,,0.05715776142933424,
NPTX1,0.028462572952232423,-0.020635595630725596,-0.031442016305012456,0.007078254700304243,-0.037261110112037574,0.03110721570491741,,0.05493550275428832
TGS1,-0.02506158484278595,0.038639477489892306,-0.01640760656689888,-0.00793785407139249,0.021203316557156734,0.03992661722163397,0.06228187423745032,0.009891229508366139
SST,0.04264136691602621,-0.01111175255136334,0.03952507065359885,-0.06323041855154668,-0.0441133235194286,0.07965981669998694,,0.07056087019376954
IL34,-0.008861815806278369,0.01805974811558269,-0.043164123641075254,-0.014987108244390306,-0.013861912429047326,-0.010176181387914623,0.10300976051018101,0.05178704046637675
DHH,,,,,,0.05830404347936299,-0.031229527647283397,
XCL2,-0.03910288272064353,,-0.018290749917577682,,,,-0.022072087443872762,0.05620867263341774
RSPO1,,,,,-0.012563674242772261,,,
TF,-0.06297571975160673,-0.012281694316404988,-0.06067816463483781,-0.006340922532361153,-0.032693227428510455,-0.020925056677846,-0.051522780325740994,0.003741774374036974
IL33,0.0024306026958736886,-0.0014261304209240366,-0.008501854479845373,0.013295731719953933,0.020044222063305167,0.06677369989987035,0.016841216218351586,-0.02270317636425887
RBP4,,0.010918712897756352,-0.027925432614795822,-0.006225764832787227,-0.002235764662978346,0.02536878508671644,-0.028428114218608146,-0.006248445035743609
CCL19,,,,-0.014612398302103646,,,-0.040424486516630526,0.010743927036611235
CCL20,,0.02260482020393433,-0.0015657496286888867,,-0.012380853192260254,-0.03700773990353161,0.02102136341885555,-0.06487131744287898
NAMPT,-0.013729301079630099,0.006551760553979409,0.021109579417953304,-0.03094301555236053,0.03825383080552657,0.027470574266589828,-0.061547608901665496,-0.003430727558278716
