,MGH258,UKF251,UKF259,UKF266,UKF269,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
CCL3,-0.011563366751039535,-0.02234982577955944,0.07380567573553456,-0.04650305468315635,-0.06118617952583814,0.0432158051641442,0.0745076348136479,-0.004458713169994057,0.020028274190048885,-0.024827786615300194,-0.1005902211262351,-0.0002499551633517634
BGN,0.02824204925807857,0.0036539412477192097,-0.053295735827693536,0.002145804810891863,-0.00196714303011274,0.043826841588046665,-0.051536431260569913,0.04860171605127167,-0.031856915149667334,-0.04083950641631743,0.008170903411678244,0.013717765386691857
RETN,,-0.01240553150188919,0.0829344644057769,,,0.08023235392358492,,0.06706644634653215,0.002503069380207928,,-0.0193961724400665,-0.022217970838528108
S100A9,0.09731998242286724,-0.027580484800304082,-0.028658123233227754,0.005331683769413722,-0.05990158215163284,0.04876609077393793,0.02984131174810059,-0.01217955802495831,0.021943268518370466,-0.010543478061239606,-0.009005842524824214,-0.0007792442702655049
HCRT,-0.06301148191266102,-0.021256033763827484,0.062197008724687426,0.007276841489153066,-0.03564684926339127,0.026963518023301568,-0.0024941355825455584,0.06443617329157653,-0.0019175017160947216,-0.04223518495421121,0.043287056613644716,0.05204400608964624
FADD,-0.029610872216048294,0.031649923530986106,-0.038201234967434945,0.017915258379449364,-0.0208143736274721,0.015768464857842487,0.07604349394686202,0.054342889527051776,0.04953290580457745,-0.06903249352977033,0.048422305335804744,0.030327276559375355
ACTR2,0.040711662444783046,0.024815384362258518,0.017651021084608514,-0.029633673876327527,-0.018872407566949478,0.030066315237323126,-0.0009061262791524721,-0.07404803537216326,-0.06557455088148043,-0.048120757011350906,-0.04170380376484632,-0.06155565979680087
BMP2,0.07194160291087986,-0.0013636965660014308,0.03148491640547881,0.05049646517568948,0.016256055918471606,0.046446137948877426,-0.026328049208317304,0.0011550795510744912,-0.013569153693720547,-0.043699668842059336,-0.038007215741797856,0.047069037170660764
PDYN,,0.060065163181779825,0.02306049256808651,0.031040824887636792,0.02233569811037259,-0.014824671157088786,-0.03175379372204119,0.00523408130476226,-0.006508978366245222,,-0.018931733896309758,
CD55,0.03529180946294112,0.006508575581058399,-0.02473457630007851,-0.009838144246709509,0.1035168645310065,0.02676471713916204,0.006894546201767987,-0.06350892432552845,0.10620321841510823,-0.04433298920165254,0.002875991611242364,-0.017418759405174945
OSTN,,,0.010064346275250009,,0.0851406963067156,,,,,0.057590384790318895,,
PDX1,,,,-0.02586020810892269,,,,0.08391964601396243,0.0016684411611075612,,0.018104546581416706,
CD6,0.08221519795084548,-0.02314211233754897,-0.01973559670240023,-0.020793305691306992,-0.023763774848669247,-0.0271382645188427,-0.018793276041223658,-0.02471258655719747,,-0.015779464258303594,0.011060637166904976,-0.009726406767210394
IL16,0.016519046793290394,-0.007311861908650002,-0.007102964078350109,0.05833989498220823,-0.033844728871330346,0.012692616479197255,0.04056085058029295,0.06412058664187459,0.030533889932970223,-0.01483868025351816,-0.02283647470513561,0.053364098593287904
LAMA5,-0.047868830553899865,0.03905696404120155,0.00951143392433531,0.03185596585529972,0.007895384819775062,0.016500517327389486,0.008597734830493394,-0.023133698648883937,-0.028226412735761822,-0.02282308232357015,0.038004047599402555,0.028565959419026506
RGMB,0.01088212691024817,-0.0068958070154103756,0.019325334724551366,0.0393715573583851,0.037077892791770435,-0.009983005466041849,-0.02028196004142855,0.019974368023178472,-0.04082082748474114,-0.013496858200852191,0.040022564061087645,0.010354588324925505
INSL5,-0.015602700557496588,,-0.016525371539839608,,-0.03153455330119169,,,,,,,-0.02233675061801752
IL12A,0.0816618627425014,0.034418385760445216,0.02183248264464439,0.03497102793733086,-0.029766069498621546,0.029793966468326164,0.15954551551188528,0.017874348867099432,-0.00854767543175695,0.026685062761767655,0.02390173520929578,-0.023868208372127456
S100A8,0.0892118407865129,0.047754567717876686,-0.05515933223223022,-0.04774036693369155,-0.060292051378653455,0.04755285847414104,-0.0033844690417946213,0.02612603428153866,0.022736902302949946,0.07572576891368446,0.06530995206989286,-0.02323361839815745
TAC3,,-0.002406371439518708,-0.02056187543658715,0.013261076658915138,0.015868031770620277,0.013245433447500728,-0.03154945040251552,0.05636510045663157,0.031209117373294144,,-0.04819599704301375,-0.009624443403609866
TAC4,,,-0.018639011331179116,0.04332474095374194,-0.023763777736680685,,,,,,,
MFAP5,-0.02471370504065531,-0.01384518415204572,,,,-0.03986008964596831,,0.02420229590905755,0.07138565056028372,-0.0339392572314568,0.0121933589767457,-0.024754445509338727
CXCL16,0.011105600268580025,-0.03702407863208551,0.0012988074521264085,-0.035363054766021605,0.005656602860169327,0.03188252263546906,0.0366790561717436,0.04186064488307101,0.05114341343092619,0.035187121139749804,0.012845801245962,-0.00496354434398329
AGRN,-0.05850670092353469,-0.01888841504244896,-0.006288187906116653,0.024670311698364304,-0.045978141690162504,0.008731245657565351,-0.012460678888656096,0.06792552793474375,0.030219154325081533,-0.013059303014344287,0.0012122511650614796,0.018625213067695073
COL4A6,0.024022122225303675,0.03532303270680261,0.22544686395997574,,-0.026624530032290587,,-0.015375176033707263,0.012124843708063455,0.027634906582920067,-0.049695775029219715,0.06727691017221542,0.026978044749882725
FST,,-0.025303008594614033,0.034568644583328326,0.005035445197991134,-0.03540846034960463,-0.025816234198299523,,0.04689373203060546,0.060630816349927515,-0.02732679834860013,-0.04670429804014124,0.005528459522787096
MEGF10,-0.021597947568183583,0.08697871393845806,0.007369326955990461,-0.03513751129086372,0.0884695935806224,0.036796075395582065,0.04546832578380281,0.041393438530170176,0.07853685335803923,-0.0020394308947282902,0.07368334656089759,0.007550635142526196
C1QB,0.012081342160598243,0.010900147619464264,-0.09344254471334298,0.03383434188734962,-0.02584600569403896,0.05950911867214765,0.03222291760682854,0.03393124725783436,0.06418961177636648,0.04448499616151648,0.020198737980199933,-0.040320552540568336
HLA-B,-0.098757919318414,0.08585856730973855,-0.06654395744670587,0.0046908704090635085,-0.053207985868252254,0.04564211009298104,0.008533963889931422,-0.013957928028253509,-0.021016855478605857,-0.07372425978278373,-0.07231498199940359,-0.036221417905921184
PDGFA,-0.02418418693593549,0.03267345916939126,0.023851401249110272,-0.022696368011918676,0.036722744459301085,0.003027700743489856,0.05596382631216544,0.040745746217792624,-0.07696387076133435,0.006807811254719375,0.024019259130207624,0.033371665106227855
LAMA3,,0.0007986422814819117,-0.018477776753237606,-0.0077086741173618325,-0.0430995934288029,-0.0029177714374682665,-0.01668847113262523,,-0.018154579195147538,-0.027796725369242888,-0.0016302367566742484,0.029979493505381122
DKK1,0.09820752687546876,,,-0.018827356413467878,-0.022256893283793378,0.016775973754069952,,0.029539643926761762,0.011280155574728407,0.014398519925492131,-0.05479481577345503,-0.03920726318442316
INHBA,-0.020054623164319947,0.09072871588715799,-0.021432464874041567,-0.021761059659862286,0.015175687457868538,0.008249762982201732,-0.007625207917096825,-0.02220122796440888,-0.029157477627734033,-0.06056708913585364,0.03164618759660687,-0.017365591761271358
LEP,,,,,,,,,,,,-0.012987278160427124
IL7,-0.023911421446961175,-0.010511572085504723,-0.01598139411297916,,-0.021122371159337003,0.030060638112598424,0.019210281091282724,-0.03962762897111676,-0.034637164244808887,-0.026057713503902086,-0.001607928873274438,0.0655543504927089
FABP5,0.007153884122990142,0.004224907151333154,0.013631292317595784,0.010485429915603427,0.020605657173490093,-0.005943322148322782,0.047309999980203195,0.08515333021396379,0.06462926755639097,-0.05718157490867149,0.08447078254545459,-0.01793324197181862
CCL4,-0.020344539836910855,-0.003022875357272454,0.04039064815287939,-0.017557001904939983,-0.05551865224013354,0.06898318191595035,0.009067976674085551,0.04091254673997799,0.06345821008501379,0.03954489016674266,-0.03678562023744915,0.00015565390141535787
FBN1,0.1238283078015983,0.05521822382297871,-0.00326030768911098,0.012690554210552363,0.0035325960496301037,0.056819122659275495,-0.03583740222820406,0.025590102298933794,0.017576840051032917,0.002439648571265238,-0.016712533153648713,-0.022253416799211563
TCTN1,-0.008204787315895943,0.008580205430673036,0.0005609405942590439,-0.044796852671720074,-0.04260042175879568,0.014121026037513194,0.01667755061035988,0.016750419384906932,0.03884395006501817,-0.05219582294716338,0.012415963033998985,0.03561830950277349
NCR3LG1,0.005816322767280404,,,,,,,-0.03350661726162861,-0.02733509011181219,0.03318143907978005,-0.027077241162472496,
BMP7,-0.019070227260328546,-0.022894968118508687,-0.07434341072695586,-0.04342054461929493,-0.05374703820312957,0.029640408218061756,0.08636427322783298,-0.027970118669414425,-0.03208267722290192,0.018502030886588937,-0.03446264087349149,0.03686020049963614
NLGN2,-0.016210151705947747,0.04461574955522087,-0.008041983615210193,-0.0348370442961743,-0.029498583842838478,0.04908539808845585,-0.0021709631927664596,0.016656735930112063,0.029631579751509866,-0.05854619084486451,0.04018032245575398,0.07284537545305743
CCL25,-0.015602698497667137,,0.019845372967227905,,-0.022034704086928408,,0.016276516658230794,0.018799988021991107,0.06553989330455794,,0.013850929012312524,0.000611547742996171
NPNT,-0.05124815144608116,0.06575928640085772,-0.030477977181247524,-0.01195463499651396,-0.030249136241450324,-0.03561712694323757,0.03032773760951399,0.07192552031531071,0.04863443077563373,-0.04316345647005853,0.020958978882086043,0.010219217688736711
KITLG,0.07203727908917489,-0.010218087984521392,0.0017821390379275895,-0.026107993341443123,-0.06990298688187323,0.024290460474347013,-0.01749569690724096,0.07717061003091623,0.057646441793986467,-0.0735788852376599,0.0514709723803001,0.032356777700941315
MADCAM1,-0.016075861788287005,0.033563103254125114,0.07341671508470018,-0.028785923334931254,0.014106257759298977,0.04792685081168661,-0.02613298111035844,-0.025382003804689628,0.016404398758687346,-0.019450081972447315,-0.026957539252181827,-0.010197436342634543
F12,0.0713598394541144,-0.02913168879857653,-0.0453035577173005,0.0203014796655676,-0.022400078100240587,0.013202188852460084,-0.02694062485408376,0.08789258707538737,0.027125640511816033,-0.024342128604142605,-0.009145097230383068,-0.003286298863757211
S100B,0.0006833638084723668,0.018352188894183195,-0.06060386187211535,0.04260049232272645,0.04699236005950659,0.01371587517752302,0.026726866896148192,0.061342251137964814,0.1130492810548537,0.10369297187197818,0.05270218967876414,0.01407463439445518
IL27,,,-0.020855453197107573,,,,,,0.005403546648748138,,0.08032935335567436,-0.02315368382528706
CD99,0.02040806128945602,-0.03469114550125185,-0.0921759678619572,0.02206565286979453,-0.05041450613547188,0.005257459420213045,0.006398311275624413,0.019342186181711633,0.08363090529241853,-0.033755805535195894,0.016590709428604734,0.04280275840888828
PDGFB,-0.02087703164689272,-0.03931578440724918,-0.00730364154049199,0.008833309599252683,0.047293834320337236,-0.041772752230030165,-0.05727377000471105,0.01844569687566825,-0.002451638274102684,0.03513299551958585,0.041100562413533825,0.05648071622021157
CLEC2D,-0.004876763622295253,0.012400634311991388,-0.04644545445620548,-0.010024246380997082,0.024664521924622047,0.015465859714646157,0.03271237105292518,0.019016738618314395,0.025917333124451748,-0.024915847575955826,0.04226322963803414,-0.021595882264329867
F8,-0.017609203849997215,-0.014053521918779352,0.011226442146323087,-0.014212366337122192,-0.06735827120513575,0.0887685960168872,0.013816877660503822,0.05290552660054009,0.02411490172212126,-0.06008221732202683,-0.031865539583627235,0.018077788212661053
C3,0.03677331746018329,0.04705136813589975,-0.025984504768163812,-0.01602273194247002,-0.008526553013790324,0.04528498898139827,0.03723909105070456,0.05436348412418813,-0.004617147475775357,-0.04625631885987401,0.04683998221471485,-0.03224717714503556
DLK2,,-0.014015222857828821,-0.014839734640942412,-0.014594835816892056,0.07096235323630798,-0.0449791471996849,-0.02444942454217254,0.05677682955154525,0.04709782297274594,-0.027796736472315706,0.01654919493277978,-0.014457861775026806
TSLP,-0.015840935973797703,-0.012779961093419362,0.08681390089121564,0.02644566014414052,-0.048757268975602175,-0.03592973758673144,-0.02122144979498028,-0.03350661201841773,0.0014011651672767263,-0.010703392521269827,-0.0014136578458533973,-0.010776660975243504
OSM,-0.015115630150992886,-0.029043208187028546,-0.0034256004477444717,-0.027901059267627367,-0.04772408826587237,0.07300628793136482,-0.01169741851513802,0.060713074581886343,0.030609911141296128,-0.0034863307724684028,-0.038334455563997664,0.0016305498779042625
PRND,-0.016075859785445748,,,,-0.019179342131275368,,,,,,,-0.016894026028386615
SLPI,-0.009220708422162776,0.042923038472562444,-0.00968699472932761,0.06004772208514193,-0.060316375128491466,-0.0035359490508050976,-0.038587480719640625,-0.009122931867531504,-0.04861902550548271,0.002087926154217602,-0.074759450485958,-0.044751868349169055
AFDN,0.06889046125608425,-0.035217972912705155,-0.005058705070219804,-0.038343126909207076,-0.04816141703539497,0.00494694800129935,0.029538606106512256,0.047296439877480896,0.03896770605673806,0.005984695313774857,0.021588343544729296,0.05140314806661631
KISS1,,-0.03202511755394567,0.06113930031967044,,,,0.01854387558635455,-0.02891149042248327,0.018598192785202052,,-0.03313623287092458,
ULBP2,-0.030217276924455604,0.012362359423870293,0.008905039533705097,0.02813933117728539,0.008923820453081356,0.006916036893249459,-0.029491592687565137,0.07666108402388966,0.07679629989748034,0.0003841384733915401,0.01869745403571876,0.07476857187900264
ICAM4,,-0.018568054391129234,-0.00965462567981199,,,,,,0.026803523845228022,,,-0.015474846040669156
TDGF1,,,,-0.020077332504970315,,-0.045362206978404276,,,,,,
ANGPTL1,-0.0204888994548949,-0.03159884641747339,-0.030948220976578043,0.017673220018965506,-0.06860641192633385,-0.05036710463981307,-0.023418103188194442,0.020074881794922936,0.07625562948723465,-0.01608333398499807,0.0004327126979090654,-0.022922774914390927
LTBP1,0.02955173167535924,0.07291420547541393,-0.03520473185555115,0.006733710529033106,0.0872903059764952,-0.033927690542766266,-0.02245243730162436,0.004735726526459127,-0.015387723630279702,-0.02329838008760912,-0.0071936337758658295,0.009949108192330589
CD160,,-0.014514007561735624,,,,,,,,,,
NTN4,-0.03757771742617878,-0.02859753781171718,0.017701219549238652,-0.054333194975875077,-0.011522544697757065,0.010863679668748401,0.003991032435678775,-0.014578655330893994,0.007319685962899325,-0.005001907246785567,0.020285171624798377,-0.025873541035020976
APP,-0.12763492677375501,-0.016959170888387477,0.013074807508056388,-0.04071312010202331,0.07238302317192953,-0.054990519257804495,0.01390980773427216,0.014250077052874142,-0.04256001327050426,-0.04270161066739393,0.009499444338998273,0.004923697197781593
RIMS2,-0.016075858450218656,-0.02637482389609529,0.0014900132227230016,0.01206016302794737,0.06004361133048095,-0.038969194768579546,-0.02534048051613182,0.01442987696610266,0.03828551231358152,0.00836854491838738,-0.00423547686452867,-0.015960780007558392
WNT7A,-0.01653629308233781,-0.0069294684145908905,0.026743358343935188,-0.02019792900477609,-0.04825670209653013,0.04690770039155403,0.00926794296707298,-0.06477503922144964,-0.009930886351547893,-0.06204868737139953,-0.06389285353167533,0.08636170927777193
GAST,,,,,,,,,-0.0005418284663163601,0.004886921017797503,,-0.01778251678911404
GPI,-0.044402312124961985,0.0055008777327814696,-0.019515175642478143,-0.01883302190197823,0.029716078633107795,-0.025551577335078905,-0.004182735854514775,-0.02499775481917535,-0.1043274789440258,-0.010276093909954575,-0.08283482116433666,-0.03885076796543635
IL1B,0.0034052309751151995,0.04364673536493226,-0.04706286433442502,-0.008443381817401402,-0.05004328503390866,0.033810971690520594,-0.002024302895533953,-0.0010973686841145225,0.02940683074670259,-0.07223060011777874,-0.022866946674902716,0.010110985422201936
SFTPA2,,,,,,,0.08075084369669439,-0.02054931344147364,-0.01762124515286253,,-0.026957541123584818,
HAS2,-0.06454561657475513,-0.037370612213970526,0.04599157118322178,0.00031505767170749544,-0.027511472962696185,0.05938574601481785,-0.024425903386810284,-0.04743294094979986,-0.04311206396706062,-0.03722908704265162,-0.014704869067414137,0.0031993652316655245
IL11,,,0.04196245787013454,-0.021258052668175167,-0.002274209548710719,-0.03592972952930255,-0.016240669635624653,0.05259303556568681,-0.00857217197502555,-0.03161169823135836,-0.014820596533339832,0.007943537129804803
SEMA4B,-0.027117499118392376,0.02852358485640114,-0.012332248280307146,0.022828475648450197,-0.061471985775989314,-0.044170035332515185,0.08248637193241365,0.0453515430748977,-0.0037081638139160175,-0.045527850830444416,-0.004287562856730968,0.0154309961175914
FGF12,-0.03883912683473895,0.011528405673042065,0.029027211789171812,-0.03902399343249479,-0.03737906976813488,-0.06326031910625005,-0.00821225784624856,0.02652764786157438,0.03187755132585027,-0.02486380254194281,0.011765251723625922,-0.0012027404435805851
CP,0.08496301987967114,0.02699700708795653,0.04582185944506069,-0.0009982218824903485,0.021002092281793713,0.046282336921729006,0.055228021169727574,-0.045423926716629225,-0.06788394844516288,-0.009881534957611886,0.006892820087395496,-0.006871067214135934
NLGN3,-0.08737813430579139,-0.0329533444102489,-0.0068106227691122605,0.017125079157509326,0.028812211374417206,0.009334437094275535,0.11653689176029355,0.026108343347379156,0.04005834982156827,-0.06403046048029055,0.037022265609877966,0.00666816860873985
GZMB,-0.019863545932171964,-0.012779961093419362,-0.01226996526011886,-0.03910312180808409,,0.04960385369221837,,-0.029495342954044556,-0.009263091727428112,,-0.050029501791980346,0.06132736858292376
PROC,-0.004537894682669142,-0.026086148493568176,-0.023091450747418828,0.02919918692294123,-0.017522281187192658,-0.03050585007213243,-0.032892557770949786,-0.029107235686241007,-0.02154068200553287,0.03351463052492213,0.055708724364404334,-0.008443175091648495
TNFSF11,,,,,,,,0.07025758362235449,0.05272583062292456,,,0.02043547728972742
AGT,-0.10758416429758796,-0.033609160566347024,-0.04148485303036269,0.02712717543020307,-0.04918529835223261,-0.021393942187125158,-0.009559671808229192,-0.02647814944631226,-0.004090888022969342,-0.041111373218535786,0.03374613107576006,0.024702789109536754
PTHLH,-0.016610149442399674,-0.010825214181253564,0.026419329856162913,-0.06788400730329126,0.008630792195798839,-0.0036213027203288585,0.0026699872089755547,0.04933661281887025,-0.006616242008536998,-0.05955166844849114,0.027911567655536037,0.06482725983825295
COL1A1,0.09519754773299124,0.0018618136065735058,-0.07281244575080734,-0.014824469542107602,-0.07065093309640656,-0.005523823509810632,0.026380394776439473,-0.01029320628035164,-0.03608681077215187,0.01787028860303025,-0.006527649321088038,-0.014642429482061362
LAMB2,-0.019274087125048158,0.013563055963588635,0.05224542006773135,-0.021067755579931634,-0.0008417640960953737,0.02874559507952192,0.042518462013668906,0.03237892494225257,0.033663328986659934,-0.05118976409143751,-0.03622114288028728,-0.00360374049982476
DSC2,0.02377270921781226,0.03028949503676008,0.012710430952648842,0.03391205585705832,0.05342441444862312,0.06416045511266864,-0.023106080032785675,0.030812785888715843,0.032055689210878056,-0.032047919572205506,-0.03003612572035533,0.017547372843202447
WNT5B,-0.02981336895119692,-0.02666091126271129,0.019939466010546022,-0.037034923602478974,-0.03179588728751571,-0.021355988399110244,0.00887365516226635,-0.04458370161190044,0.07773014315044323,-0.051446218830716775,0.04097803766059153,-0.024454608411755712
LEFTY1,-0.01785106523449941,-0.015154922380782037,0.06416773011851176,0.0184250014644343,0.04607497309751028,-0.030237274669456606,-0.03286653457897352,0.012199916216219858,0.03396931536895997,0.06084971963392507,0.018750702427370845,-0.0267231913023881
FGL1,,,-0.01050457656705475,-0.01682030941502192,-0.02426085212363639,0.019628433838432446,-0.016657370222982804,0.01696251334175941,-0.028575275779721698,-0.002012864601691502,0.11677178986915243,
CXCL5,-0.02640480936484842,0.006481642683328774,0.019603525888922276,0.005232348174569611,-0.018974945671060606,-0.05299436207610792,,-0.04558723916426989,-0.03383781576796187,0.010152404601211373,-0.04882099985297824,-0.019084395095864657
S100A1,0.054565887284805506,0.028667641668544637,0.040452064637670045,-0.02097498912531681,0.10823931474937269,0.021105384601239757,-0.011737182357808452,0.07045122128553048,0.02986644583309411,0.06594762852424577,0.01379258176363424,0.01323936690954212
C4BPA,,,0.020186271248327302,,,,,,,,,-0.012987274977667005
NPTX1,0.1960566341228299,0.006185787784367397,-0.020635597280660042,-0.04293942226519144,0.02130794935620831,-0.016913316573457658,-0.06561476405979302,0.043831623565470226,0.03180568916148929,0.059028118568882175,-0.00017901466708368334,
TGS1,-0.051272469166463636,0.0132391640961831,-0.004081328972739702,-0.05078675922530994,-0.021364311948407138,-0.03309862041326965,-0.009101948261200182,0.07770604611972236,-0.007620779322263582,-0.05867923656677323,0.03332663156103071,0.005362413780405212
SST,0.06860681123286552,0.013148450711542334,0.03208071101445064,-0.052052502733941054,-0.014637456942076467,-0.01441354051883203,-0.013370011678716945,-0.010145889536068242,0.012957731373784425,0.042639795653699415,0.04034075892290726,
IL34,-0.028507140559653442,0.03428608341740202,0.00443110168004922,0.01791055879534909,0.0002376371947472346,0.008254242550703337,-0.033012951560851815,0.05487507151528192,-0.023563828276788486,-0.0008550646835540918,-0.027830477334265004,-0.007256599636282577
DHH,,,,,,-0.007628975717111148,,-0.024954163481118043,-0.051324431119099956,-0.03218304281028901,0.019006175217310645,-0.019180686221724287
XCL2,0.031479471117280666,,,,,,,,,,,-0.013556330031658716
RSPO1,,,,,,,-0.015375176033707263,,,,,
TF,0.05767130599918643,0.026405644894404442,-0.02146819484630633,0.08384665298579483,0.10445485080533208,0.056107269002087144,0.015704121982036228,0.023219081011425932,0.04439747642325526,0.04246090455412628,-0.030077721544784903,-0.029539537853306153
IL33,-0.04653474663850199,0.014309733423265872,-0.04136108948607746,-0.03785544014424672,-0.05154731235577238,0.07031129975377635,0.022502888910175267,-0.030421777871709,-0.0032657533335663487,-0.07395409069236641,0.06945430496268987,-0.008824248428070067
RBP4,,0.09611440288119097,-0.019659016909838813,0.01524853148428703,-0.022998741401512823,-0.034864065768924014,-0.03058263539648719,0.06283436603631533,0.020027726194318144,-0.03308350372682314,0.0002673096722113228,0.011402524012010402
CCL19,,-0.01201993503222655,,-0.021258058936482336,,-0.004738694817765579,,,,,,-0.02482808578813912
CCL20,,0.007123166218726079,-0.024145708241978574,,-0.017482009532397747,0.014958266825833953,-0.015151443248220053,-0.020020671818629564,-0.06686048275709537,-0.027796740495171463,-0.03250590738766929,0.048899683639012946
NAMPT,0.09074187698795126,0.07034818993859462,0.019026220151311418,-0.009110520204808795,-0.04982562093997149,0.0204803670333429,0.01265569877686199,0.042868215326803336,-0.07787706940017455,-0.05707655132265861,-0.02486044290651581,-0.05945335859936632
