,MGH258,UKF243,UKF260,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
MMP13,,,,,,,,0.025077601173597655,
F13A1,-0.0242350834772754,-0.03276988496588458,0.03362189065915252,-0.04512938579071166,-0.1407974984094917,0.07195985890018175,-0.13560585690865345,-0.05156090639566132,-0.021170534716701567
CXCL11,-0.029184988115469806,0.09683409679940175,0.04325943899152032,,,,,0.1156680118761725,-0.019813001118598864
COL5A2,0.051120235213676805,0.11108809936870954,-0.004261520997806413,0.04457994685507196,-0.031365067809031776,0.10097123726588125,-0.03583354395728705,0.06378814925801457,0.0029010439845579094
EFNA5,0.03603812893811126,0.1295300414447498,0.009239817106966901,0.03268222628500818,-0.04783353052974959,0.05641354648101898,-0.010911517897013176,0.05646592791204383,0.01745090409598631
AREG,,0.19700737068769805,-0.043083971309979555,-0.007960698165537173,0.12774659178599118,-0.038280301282832795,-0.03970660612195015,0.041557877685134796,-0.07292928203872623
EDIL3,-0.11314087600928872,-0.08636826267376749,0.023051249506593062,0.07738937429080574,-0.05245442834882427,-0.08336355628590937,0.07388235525235733,0.05957967659927045,0.02769432830950625
CD86,0.03389946345257947,-0.03613152528177118,-0.0586289940179256,0.012471519913735176,-0.05835282447546843,0.027168479342119953,-0.008210265822050065,-0.010317907751485653,0.018782381356099373
AHSG,,,-0.025811589172229546,,0.05255846214097397,,,,
WNT9B,,0.17209968162167713,,,,,,,
HRAS,0.0275359525642862,-0.030767742572833785,-0.048964120037018444,-0.004592783258308854,-0.01431448112018794,0.05874618364709245,0.0037572537699008825,0.06809586751605055,-0.0350544626114316
C1QTNF5,-0.026104256792106727,,,0.059804807037703314,-0.025530254166136086,0.009736666502101676,0.014253127589700909,0.02919527174886062,0.06946423595479347
RLN1,0.09992746553034901,,,-0.015435231749934893,-0.019560856586169975,0.08368634455463374,,-0.024418879464382585,
COL4A1,0.03401688599529998,0.04789012818714156,-0.010109325725618666,0.01338636122469653,-0.007104782857063553,0.10652052331503233,-0.044004355905449696,0.050664242954197636,-0.022369240269922784
CCL3,-0.04403294610420198,-0.06114537303419082,-0.03256041087549575,-0.0073418304202176625,-0.0071587584144827575,0.03802757099875573,-0.025727475871253954,0.11056296890517096,0.010723090842200215
BGN,0.07529903087227123,0.08417602498756635,0.053168613420308576,-0.037886005630644946,-0.07639210887601898,0.12414798881267426,-0.034695952377884934,0.047928668232453994,-0.010439464578695224
RETN,,,0.060819680498161936,-0.025532647768273384,0.01523752737792267,,0.041862916948294686,0.02010625024086398,0.0804601834987543
S100A9,-0.12041758959175665,-0.05755939237736144,-0.0630554500670152,-0.027327324996117203,-0.15696861049940472,0.045888482926937375,-0.13026946434134573,-0.04623499333953745,-0.06597209989325806
HCRT,0.040033766019046096,0.013221079777233012,0.014200863971713098,0.04417594475581656,0.043651278613914254,-0.03210386184929555,0.058612955549684494,0.11286325991314072,-0.04595526368328291
FADD,-0.04060136640525111,0.032094741635553065,0.022230311824664565,0.0452701713853811,0.019899408038807274,0.08994771054350392,0.008027407389361677,0.07734868912987068,0.007135789915515298
ACTR2,-0.061685688411319536,-0.035941381710982837,-0.04683415765772427,-0.024041227062359897,-0.026509338467363124,0.0429509703275141,-0.10208034071632673,-0.021946986166893036,-0.06857397550409261
BMP2,-0.036690597510676826,-0.030953193610293535,-0.030172927466952257,-0.036667173917480415,0.02685315004051501,-0.004441848966743156,0.01292183761465144,0.06399731907118006,-0.014844411891552488
PDYN,,-0.05403474221817359,0.024070645029330113,-0.029018233903725255,-0.02026355498819036,,0.04460461412906564,,-0.005731799872717025
CD55,-0.03252946147790262,-0.02856234189496758,-0.04055923988416166,-0.027620176652400043,0.008058736577599243,-0.05150196587261343,0.0319683028129156,0.0950352892744629,0.0790100275127101
OSTN,,,-0.018435070058521193,,,-0.02772934415570381,,,0.01390210311303991
PDX1,,,,0.016000211023618288,0.09324533624109725,,0.03952604906725127,,
CD6,-0.026254900011044344,,-0.023189122560017133,-0.018096355838566093,,0.0201260214184736,0.09490492624250338,-0.006522700079190894,-0.013333107186890542
IL16,-0.021079751951517272,0.06883690360970422,-0.026975380566074778,0.01184711192021822,-0.026071210172784128,0.025371258739566062,-0.02367361879133062,0.05984292211458213,0.028024289407193245
LAMA5,0.01728493491457362,0.060617475358435854,0.03333186221756766,-0.03380339788636507,-0.08490295696690549,0.11965748600836613,-0.08198952222893079,0.007647396572538115,-0.03854640511198862
RGMB,-0.05565440354889341,-0.030237653796961993,-0.007650294591944812,0.054368150568120215,0.02906768591395146,0.13793032089389656,0.022428147857639604,0.06844289074459252,-0.0010554078357215627
INSL5,-0.015602700557496588,,-0.0164155356472797,,,,,0.01772919777449199,
IL12A,0.09766229856277747,0.1456317673234604,0.06896307790082169,-0.00810866620480927,0.039065862548623966,-0.059980315669379204,-0.020920670758034464,0.061639593410683556,-0.0036036492437461235
S100A8,-0.10029990052244545,-0.03697404455676664,-0.03504341908796155,0.024268918970149392,-0.12959648411372415,0.021522226217387124,-0.09141028681475012,-0.058567201005445,0.03684997854223689
TAC3,,-0.04282349521705341,0.022038978791339314,-0.008660491582890709,0.040353610443735394,,-0.03484052018297251,0.03730480384501556,0.001117747030087798
MFAP5,-0.02471370504065531,,,-0.021628515305486058,-0.07275216610190109,-0.03828030749856029,-0.03328676853026452,-0.01726685765571431,-0.005123328523199276
CXCL16,-0.044084549219160475,0.007021601626305693,-0.013287344893010932,0.047543487407037885,0.022719285368466048,-0.02534524077893283,0.0035902761807347235,0.026454601572291687,0.006816036017605411
AGRN,0.07390548765684747,0.07958653586987664,0.0319514521247761,0.07365823444344324,0.09672466523117643,0.12648486982544402,-0.07395034803356214,0.11266844972056803,0.026342149597433057
COL4A6,-0.02152811131310476,0.11916884694076126,-0.00990541970911549,0.08428312527469935,0.02032588647478125,0.1920862622252685,0.10667287158342675,0.050128693973593694,-0.060349092717436784
FST,,0.1031771842829292,0.0034206381308349706,0.08480473444797441,-0.05197244671227716,0.1892299496068575,-0.01934117469858332,0.030461060431820522,0.035811916074557845
MEGF10,-0.036357051624487026,-0.004122990948347072,-0.008262153346792925,0.06731698083782342,0.07674392412015048,0.0441738365831756,0.05661619699521459,-0.014860155078437635,0.004875325414362438
C1QB,-0.10976793287700562,-0.1204007989442635,0.03832404750402453,0.05551039256998616,-0.03374846108422686,0.08436891573591258,-0.14742934237063296,0.05112164216183044,0.034485083553488616
HLA-B,0.11151246387734391,0.15663554698714602,-0.07765559973674531,-0.024524614875593258,-0.14932445620140633,0.1312137386157856,-0.15030657430535985,0.06148099139694853,0.046874553722895854
PDGFA,-0.02753858345856824,0.07241065404859447,-0.04767943584949752,-0.05065411979176995,-0.10193785739981194,0.049725373259542946,-0.047953657852285995,0.04013862689185486,0.006749944702981227
LAMA3,,-0.025207270856163123,-0.024322779837007244,,0.11522126943287839,-0.03135210612686634,-0.002883904000097172,0.026779160060364907,-0.032258740372206864
DKK1,-0.016075861788287005,,-0.044581821800549384,0.006065832153000825,-0.025168508237693687,0.007566278008621353,-0.006546137065593957,0.04614361215908789,-0.01088602264122086
INHBA,-0.020054623164319947,-0.019627652846206926,-0.033942859112738206,-0.06234121891488675,-0.01855283261633575,-0.052054392240073424,-0.032765468998210034,0.06475188859426265,0.07510556068810091
LEP,,,,,,,,-0.008001867501858924,
IL7,0.015770341410584074,0.001649748080928449,-0.03192045735749787,-0.02901823624330986,0.025531136819993104,0.004062629049388921,0.0066840527768032764,0.0854011528057794,0.007365590631442201
FABP5,0.012463849308161707,0.038967271074937915,-0.0031316068286147713,0.06821364388533417,-0.05572411322452586,0.0972957686771804,-0.030778461999691573,0.045074817947317616,0.034726195787898734
CCL4,-0.06326971722711902,-0.018792833387725832,-0.02255362207633436,-0.019977475902864878,-0.03175769341926939,0.012134180919181689,-0.040222123777554776,0.0689478232468983,0.002911180580430275
FBN1,-0.0009752786584673075,0.06391413511907283,0.017593356012291898,0.04290907083018191,-0.011276344661362755,0.10768108071120967,-0.06256204296036799,0.07175577428764027,0.01896452161044842
TCTN1,0.04378714219354165,0.022641210808845492,0.029931500206947903,0.04734596152930303,-0.027117426761134395,0.03343236600106026,-0.025582170934448967,0.010057112183969331,-0.021307031622789692
NCR3LG1,0.004756914581322993,,,0.08239288327181113,-0.023187159153866557,0.0915962798164877,-0.007148673086904715,,-0.025119737839726878
BMP7,0.038805556098394464,0.051939396305050865,-0.001507471499216654,-0.02337675389333419,-0.05303770618623392,0.08945347828076834,-0.028597200950518722,0.01179411780493823,0.01976627202789785
NLGN2,-0.05169101777935658,-0.015491939901861382,0.0557196711001178,0.0286846921933863,0.06766798667123312,0.036392297168900585,0.03469422384711683,0.00097817882040265,0.03366632880616647
CCL25,-0.015602698497667137,,,-0.043556497182678934,0.03435453797544805,,0.0002466963775287684,-0.03838325774700658,0.012279660041113328
NPNT,-0.02495489936196165,0.048358199059838,0.023076380753680428,0.1201086546102862,0.022310586050253437,0.12750347297172485,0.16835381004818528,0.0030993083409356238,-0.0277430700200608
KITLG,0.042878802668606324,0.0196092705994492,0.01552839452615901,0.03684136411922733,0.004017978641408951,0.02825869036110884,0.01990608138875558,0.043033087509231786,-0.0394674978902268
MADCAM1,-0.016075861788287005,-0.03183941823642292,-0.019268554822108836,-0.01858655190473074,0.04931042504576911,0.04422051768607075,0.00045745139697943744,0.03987443184411518,-0.027123334395454165
F12,-0.03255692816114,-0.03162132674633728,-0.011058244772483943,0.04487986948067551,-0.0007740454710186866,0.012751930735739181,0.006196749471354044,0.0916052373706598,0.08310306075307264
S100B,0.08551476532770119,0.10124507821510131,0.060083513939221345,0.07077756303772693,0.11887355375703283,-0.1442711897133728,0.0703752117896799,0.039762127257164735,0.08166560957820497
IL27,,,-0.01800479048186578,,-0.0219308479931674,,0.06270115196062491,-0.0029125580385640877,-0.021474417127315158
CD99,0.03221745111713676,0.13705686395027206,-0.062384840978870405,0.038516641085399296,-0.043825631617867476,0.12253654377869701,0.07042560713922906,0.08381756255872241,-0.010748789516523687
PDGFB,-0.03722542912086867,0.01872139345709738,-0.0077006549938885855,0.04660247107980868,-0.02809066618975144,0.021065680926242034,-0.027151858059155324,0.14606970148176,0.06358573576778426
CLEC2D,0.0464484553991311,0.14280390350828742,-0.007604717966290392,0.040040256268153135,0.011965497289072794,0.07033779819785106,-0.016242579188882708,0.035381315780529866,0.007340673539119247
F8,-0.017259747575914544,0.1355233862198297,0.028816705637691988,0.044698760350042756,-0.000338516752978679,0.0486048147299251,0.061863751937791055,0.06628671770032651,0.014097808991342633
C3,-0.1398714156201749,-0.03280874811165929,0.03068853952578547,0.09940578374176272,-0.07105839954484605,0.11299616565271052,0.012360149373960913,-0.004254285135435128,-0.07166511126255028
DLK2,,-0.04631143417548079,-0.016705507371581996,0.015690901984597987,0.038181428345983905,0.015598238725326083,0.06555130085219404,0.03364979213794473,0.04568817014827624
TSLP,-0.015840935973797703,-0.06713958816074947,-0.035943465816637564,-0.024535981801284395,0.03694053769818702,0.04628045887887629,-0.0416522309480135,0.03623086997337719,0.019298901888299
OSM,-0.015115630150992886,0.04195679313888089,0.043137254435667044,0.00863815386043047,0.03806820510011678,-0.06818081760675226,-0.03814966274770268,0.024777523692918125,0.023006793478396396
PRND,-0.016075859785445748,,,,,,,-0.01867100046665278,
SLPI,-0.016681018393668225,-0.03922173480257218,0.028878450196649492,-0.05808935005513341,-0.18203110585939627,0.00275763616799959,-0.1282058658717923,0.004643855406556634,0.029977118774342778
AFDN,0.045335237418890305,0.04205224671568114,0.045391958534973985,0.01612311440783048,0.020709335271398472,0.051699957299941444,0.025603927085497177,0.07240564955911843,0.025300913852735526
KISS1,,,,0.14550310050304247,0.07766286009768844,,-0.008337889014836477,,
ULBP2,0.017789378876054054,0.034398473555352846,0.030022386613030784,0.04016907236509381,-0.041277557293952875,0.007187858887705651,0.03759840703034479,0.03827854858893882,0.03601551737490495
ICAM4,,,-0.01568785523244783,,-0.015175126068277388,,,-0.0011281810939423238,0.06478003900275382
ANGPTL1,0.012776473969737908,0.0447038424688828,-0.0164155356472797,0.04932123212711987,-0.014529846258991307,0.017180825446752868,0.0069003403599321375,-0.012894052795284335,0.057424867142184366
LTBP1,0.03224665812477396,-0.0014288830698769074,-0.03234387686495332,-0.027718273721333633,-0.034868547940570004,0.02638904429595915,0.023119851175911577,0.04111297368312669,-0.025135007833839457
NTN4,0.09421378775762215,-0.019444868448458663,0.02965493992692078,0.0609439429589323,0.08084490348795836,0.03176222020842697,-0.021696156676810484,0.08201654727460564,0.01438040421313821
APP,0.11925301990079236,0.09020553449635058,0.02187659479932816,0.06927717008110115,-0.044751258427566894,0.08229085816975126,0.011318472626609732,0.006818564399796824,0.030545036459047225
RIMS2,-0.016075858450218656,-0.049786776957305955,0.02942751372243729,0.04359732874849194,0.03750234038648958,-0.04135397590961784,0.02907398712879386,-0.03046714887668796,-0.016251682672314992
WNT7A,-0.01653629308233781,0.13599617181161,-0.020292991259858815,0.021078289807878802,0.007205672978277447,0.04552691513543913,-0.010847029898548778,0.04770674534618416,0.02859746636120388
GAST,,,,,-0.017297469221143214,-0.004709013205137004,,-0.03394461838077925,-0.002430988785385498
GPI,0.08763047950831548,0.006478152542179436,-0.0318755166300584,-0.0038632949437183445,-0.0639101821285372,0.025209428072005175,-0.08067424556000125,-0.13445250913437706,-0.03686942961778236
IL1B,-0.020054631176193688,0.007801647770355013,-0.012651032847901233,0.038114849988479985,-0.07344902460202059,0.16723970284843223,-0.07587410121672472,0.0422407974369461,0.049339948009821465
SFTPA2,,,,0.01314508516702056,0.011959722378752981,,-0.019487401718473463,,-0.020323499754601675
HAS2,0.044714753555214364,0.05706909185694208,0.011726755746676087,-0.0033001664662883467,-0.07261788387001765,0.0007823249764435333,-0.13166164975167646,-0.044574723524618096,0.0525906563098147
IL11,,,-0.016176437786021996,-0.028704930548719747,-0.043400953884280655,-0.03565503866497405,-0.009789333792099161,0.021621083042939214,-0.0006102107615815964
SEMA4B,0.0992185930850978,-0.04112046219445507,0.012741859259331615,0.05251441043606219,-0.04116588628313606,0.14443303657401338,-0.04769340586613304,0.019637310079312742,0.022062609633272837
FGF12,0.019292878810102616,0.023662029014812368,0.02336974275697798,0.09408179605658791,0.09312025178424509,0.060950504709029456,0.01932498061373849,0.03403505281046374,-0.06624585572853355
CP,-0.07135458625726057,0.004078299607441509,-0.03584259332685536,-0.05019276055280323,-0.06562927127732238,-0.015076933908946936,0.02824090681097008,-0.007712305179969732,-0.06940766047221454
NLGN3,0.07810651530266473,0.08657612799978122,0.0371211010716202,0.00639273113483296,0.11675976899898896,0.05329038761316252,0.01192052416940761,0.046569933222326124,0.12938951924035816
GZMB,0.07642812577423197,,0.05314265182924593,-0.02159863842829831,0.0721302823990443,,-0.0412687797747392,0.11744105246559877,-0.07304757690101016
PROC,-0.049088847909588555,-0.030686402857256947,-0.01756459702943459,-0.021314438018703336,0.07012086722426904,0.01828758278073807,0.05059748642080307,0.04978882922807114,0.0024431766725794154
TNFSF11,,,,-0.01424313470882218,-0.018272009640278093,,,0.09780731420415952,0.025289709787590067
AGT,0.02351353919972184,0.10564049827995864,0.07620896568977513,-0.10208282055919439,-0.13910807369148215,0.01290227658976249,0.06203940757336603,-0.04850451761497619,0.10458469805881773
PTHLH,0.0344662619228451,0.026576365751485736,0.025236736712388668,0.06481642896373012,0.06902189228440775,-0.006526569864715368,-0.012143808109998216,0.04041306943880163,-0.029988772321006274
COL1A1,0.020606858363274947,-0.012406933866717058,0.02537581164521664,-0.06100837236022578,-0.1064354459110243,0.1049143587650131,-0.091064067812276,0.007309755218078648,-0.04239512458446014
LAMB2,0.08178696293574392,0.008875961144571967,0.01720689888887644,-0.006984308987656208,-0.06781208524379492,0.13036800152159178,0.04468131829199503,0.050350039389614645,-0.02528133228392397
DSC2,-0.033432261592837416,-0.05735027062164365,0.0368460593281458,0.018247554967999888,-0.005396381949050875,0.007734768943690677,-0.08610011516622686,0.03640414734260453,0.07166741229163916
WNT5B,-0.013253071475530512,-0.021484022895871337,-0.0012217416157720776,0.009234894303915771,0.03703633859245457,-0.0023540178926793344,0.03854568295063855,0.008822593665495305,-0.02752489180846188
LEFTY1,-0.01785106523449941,,-0.014863847595432245,0.0863215170148787,0.05875745691197042,0.06069606635620839,0.018739358640979868,-0.015911546707573443,-0.03245376228596637
FGL1,,,0.14561863400238453,-0.020881814877288598,0.011196911336641866,0.0004193056147411575,0.042510058400338245,,0.2814754989734736
CXCL5,-0.02640480936484842,-0.02480204579988151,0.008808768332034988,-0.013876560077831225,-0.02420595199463459,0.0197645961932213,-0.04475008088292524,0.05106615360522362,-0.04649007186346958
S100A1,-0.04666527037241006,0.023658084791151637,0.04236681370620215,0.1008202094624792,0.10045862929796749,-0.1016677648263657,0.055120956569088164,0.021894697184516816,0.030369923330164802
C4BPA,,,,,,,,-0.008189754618351438,
NPTX1,-0.02407372840874393,-0.029799765524201622,0.07985440838311196,0.04253448126412263,-0.0519509232495333,-0.02815325622982035,0.004480309421256191,,-0.0011260866092968579
TGS1,0.003924609640635543,0.0057420548273608395,-0.018253717469178733,-0.0023156268924795992,0.012180998706243852,0.02535960236855981,0.04876615065737958,0.0491172073880992,-0.007149068882070199
SST,0.003055357707256824,-0.05043041568152871,0.042997730896676835,0.13887911336764425,0.01898467181951381,0.0731302264296454,0.0762747374967819,,0.07334977198319605
IL34,-0.0488962255833699,-0.025978884926646177,0.06880899364344199,0.0750445469757931,0.041196401441325546,0.038500592163957084,-0.07365669410606374,0.15950063104282455,0.055890449150174215
DHH,,,,0.021096697453880715,0.11046887384929184,0.0758248408823995,-0.06008894725011027,-0.014355964396658616,
XCL2,-0.03021727637654128,,0.03570819615104942,,,,,-0.025877352178306504,0.05946253945987088
TF,-0.14687592553999226,-0.0737481533205438,-0.013909526029896473,0.05083964501113649,0.12202927812930989,-0.10851577517511535,0.1128618208041734,-0.03475953020850629,0.0585846296029941
IL33,0.0058949381699566795,0.03958088534300144,0.016382370730327393,0.031032717864364723,-0.013366059521194743,0.028388960391057306,0.0376630554009889,0.010495359252208656,0.020750571935235277
RBP4,,-0.031382517536269916,0.07489574476908548,0.07762546697438477,0.08988146201713,-0.009209199373164657,0.013880637568413257,0.009336750476850245,0.037438546612434905
CCL19,,,,,,,,0.07101593821207003,-0.014645728038168939
CCL20,,0.02888469628414138,-0.023119698190793417,-0.06000327402710941,-0.041572464211870434,0.03398896363333723,-0.034840520949134195,0.012548549918896996,-0.07334433950826341
NAMPT,-0.08500061215344071,-0.039004030798333346,-0.06856300426215797,-0.03742172286776608,-0.17501870387083152,0.035125251945813334,-0.14225353199938653,-0.11960412258532624,-0.0201639195563971
