,MGH258,UKF248,UKF251,UKF296,UKF304,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
TGFB1,0.0006868986624514671,0.06790766909352486,0.0018501722573134047,0.008185243543194463,-0.00048385684218509495,0.0048678673484799095,0.009458454118060988,0.08573296387040953,0.019285903893714314,0.03138746976540299,0.009903794006801027,0.01937140228386111,0.053277943894449765,0.022261534571922856,0.07527187308842158,-0.06834515823548093
MSTN,0.11133772854852426,-0.05332033333978992,-0.035146097379030856,0.038416180146803966,,,-0.025593832051592595,0.006033957234485773,-0.04758528189919504,0.02392399515088687,0.005538233029058171,-0.02176125078562061,-0.04584447698637446,,0.05376004130795395,0.02527279974571656
WNT4,,0.019545205466752952,-0.015300315056374072,-0.03523067455912709,-0.00032114730231602267,,-0.031367683761211074,,-0.0681012686243641,0.007456818200289362,0.10787523582248795,-0.0036062633792169584,0.1740752121497973,,0.07814778473247913,-0.04373814445202291
TNFSF4,0.024759216159835364,0.027361202809418027,0.013939087564642428,0.11134140654871989,-0.03531853531257387,0.01913303638251548,-0.03633758937629762,-0.01653319530344093,0.035305024497296555,-0.032613756693480225,0.07064917739260304,-0.010017905840029694,0.0033830550159040114,,0.02172195536496722,0.06914294958437633
NTN1,-0.02108162156702053,-0.009984362325519252,0.016915695141629303,-0.06961214488925499,0.004277211467908224,0.1377624012941667,0.09574818983033215,0.12646737480290512,0.12383057259757445,0.050250797448737866,0.05503777589769212,0.0663432014241518,-0.0691359485645506,0.04388488910028299,-0.00588289881663321,0.11393840094096908
CXCL12,0.030303082309562773,0.033186043513767714,-0.0031991908563705437,-0.055028339480427506,-0.03034794141524694,0.05101621162589042,-0.012367322535313852,0.12794106216764106,-0.00524290266651757,0.008112719382413976,0.02600388413100961,-0.025255398230357346,0.06461483767956056,-0.015192120732754345,0.11748328157735634,-0.22343011229090637
GNRH1,-0.02875490789119213,-0.02015904658624182,-0.021114227117482818,-0.03141221516209594,-0.0242565677304916,0.03438162603900664,-0.002693159589823201,0.03982323882953836,0.004899337842679247,-0.016517082563381,-0.04675861585504089,0.07597226337516394,-0.011908748456099127,,-0.013599853865167466,0.011507112055100686
FGF8,,,,,,,,,,0.020314706571335123,0.06834228101100637,,0.09260380459006204,,,
RIMS1,0.02463458311840037,-0.02227461409491586,-0.03150703794516294,0.027274042714404697,-0.08984215496366421,,0.032003116131150984,0.030464309616669523,0.0009472543268546474,0.1247716166341879,0.0588661007776499,0.04460857142464839,0.03240933409217036,0.09102885710179659,0.01863553071963523,-0.06716378962243529
FGF14,0.1539521351711235,-0.044126798306160224,0.02812655768848345,0.01824076024294973,-0.026756011646911073,,-0.08009463940283208,0.015477599968807688,0.06168695017233523,0.013224652869089994,0.09836783908266103,-0.003435244906488253,0.04156442662247497,-0.07946642210892191,-0.01944314541819645,-0.0218799890128092
IGF1,0.0011897502448367002,-0.03168353699387802,-0.036078872404037704,0.0168889124116726,0.07023812365956636,-0.036587301004007484,-0.05062770260088313,0.06964863200092038,0.018527849954470214,0.00779702849800677,0.08440995201398041,0.006826707429543999,0.08974209993282703,-0.0527567835159162,0.08577752035664593,-0.025707235489561126
TNFSF10,0.049367990288717474,0.03444492134704593,0.015641975877469606,0.027093465144688952,0.06362946956638944,0.02665737755677921,-0.06412400926597987,0.02306533663601781,0.09636945907724274,0.041414899921352916,0.18691208437147325,0.0051401690628572255,0.1738213488627122,-0.014240544135700806,0.15506616281223554,0.15554524030026085
GDF5,-0.026111430856058965,-0.016962245002530178,,-0.0392727601387062,-0.03162588622133706,-0.0010358164839978892,,,-0.06649017833434516,0.04020551384555003,-0.02873346022909396,0.006405954639455257,-0.011975400241786139,,-0.031142006838793913,-0.01846849507354335
CHAD,,,,0.005099554212953591,,,,,,0.03961295807615825,0.0279343892150436,-0.02735181540231079,-0.02319310806695675,0.04854131953899162,,
RGMA,-0.040765918440606425,-8.33559409699255e-05,-0.002680237870956028,-0.052891792903719884,0.017748696975504227,-0.08051088102068127,-0.061159083449120584,0.02083453367464806,0.05939219442012359,-0.017441609351448315,0.15442617273290027,0.02711498778372114,0.004335986937929856,0.011044646559824133,-0.01603297544306525,0.03855017946057783
CLEC3A,,,,0.024595306419088504,,,,,,,,,,,,
WNT16,0.06039118567440385,0.04281097537813753,-0.011880543819242048,-0.025204869510587858,0.031637548900557,0.13565024863818648,,,,,,-0.022595512203846643,0.01705172845760827,,0.002703084885971411,-0.01294591194894616
CX3CL1,0.0987408197598595,0.04662665481972583,-0.014003585913997188,0.06660551377146,-0.01247669468152297,-0.06865429756337357,-0.00886208519543919,0.0062223444857429306,0.024415932965420876,0.05379486585291222,0.10815321713461479,0.01728062433870447,-0.03904836475121116,-0.00015841200744252316,0.06686021414170078,0.0023600577429545256
FGF1,-0.08325753748883624,-0.0003085930718935587,0.0024467978016758417,-0.035921121226661086,0.014638614201516348,-0.016058891313235967,0.07959312256041176,0.10057179178109038,-0.08739683785533814,0.058506099085689545,0.06594433518048305,-0.026975097322495242,-0.15442725777812683,0.06381864267015512,0.021664603511558852,-0.12199934148094883
ALOX5AP,-0.1122562893328081,0.04012913595023765,0.03910756625938768,0.01006455768082274,0.1230562844252165,-0.17435341832498177,0.049019450697865126,-0.03942050674760986,0.10138220839415037,-0.011959551319494721,-0.0013408200802987884,-0.055173347719734846,0.07797481799707613,0.0073249075680882824,0.04878050192429932,0.27234930956927056
IL1RN,-0.023237520018256925,-0.01678294828240343,-0.025594987339381557,,0.06015225186884869,-0.01659108596146183,,0.09963063136794127,-0.010349366875609793,-0.002168981081155862,-0.03635905426636962,,-0.026412367901869026,-0.04593327078537211,0.012040807664572278,0.09129106436308908
PCSK9,,,,,,0.03618471739807072,,,,0.004066031652259085,0.043454135236255347,,0.014314503489638229,,,
NPW,,,,,,-0.012898023876807921,0.059031135116954875,-0.03847073329220015,0.0028680553614463225,0.03769442253262498,-0.0522252139130222,-0.005202265170020375,0.01067179897371059,,-0.042837521192822275,0.005095389370876051
CXCL9,-0.07064590007010255,-0.039971674011315905,-0.018822268681029132,-0.03927275372064149,0.002640748746948823,-0.05029498129256374,0.09186269192710955,0.033054377437442245,0.03554919588814381,,,-0.029601556322468175,,,0.08168071198676875,-0.030777820519659316
ANGPTL4,-0.017328835729245817,0.10582805134356002,0.054382979748732435,-0.03489138348573722,-0.020374343775947445,-0.0038417349330706336,0.04723124222945273,-0.08476209859013885,0.04584400987373358,-0.00984764058720447,-0.09711459360308353,0.07711365170743074,0.18743445924606497,0.1074738112441979,0.13479213646495986,0.3753874727691291
CCL11,,,,,,-0.09836188905403674,,,,,,,,,,
UCN2,,,,,,0.044074637636121926,,,,-0.022835466213874177,-0.02325657850153798,,-0.012614394603695865,,,
OBP2A,,,,,,0.0013086543095877888,-0.007033480707025351,,,,,,,,0.009260569592611931,
COL4A3,,-0.022232579911362182,-0.006472995187752671,0.011304224069648637,,,,,,,-0.03197449306755741,0.015707216504836106,-0.03173525896593099,,0.030183804902156296,0.008872846494181135
NRG3,-0.04217619628592538,-0.0006165929615038934,0.07515330514941541,-0.003984067509320743,-0.05211838313269505,,-0.020154621976941022,-0.06628099106553106,-0.022635359423195955,-0.033099602171999185,0.058054428938193424,-0.01836897604392131,0.029940077408373726,-0.00447633317248504,-0.03453980057683581,-0.054376000646366
IL23A,,-0.018125692166756094,-0.01584735394509231,,,,-0.028249018060008423,-0.05884940834607131,,0.052223452410433975,0.09832358762991236,,,,0.034750947096451976,-0.06761787070045978
COLQ,0.06010115128381227,0.006261830853932145,0.029084492908556907,-0.02640692269734162,-0.04775706567256228,-0.05132162272122086,-0.035150771127077936,0.07090327184935297,0.09896964134627066,-0.008171794327906521,0.09194094415146507,0.036355561687075134,-0.007699366589829639,,0.07340493248091524,0.06266156459745334
SCGB1A1,,,-0.012055897138753862,,,,,,,,-0.014434122216741441,,-0.04621461274050851,,,
TNFSF12,-0.04110158146243226,-0.005898103844189613,-0.006743737978339548,-0.03907537574360701,0.031757993591482715,-0.022763868807439924,0.010835051873478482,-0.014281973575810748,0.07523766200237951,0.03329751885952972,0.0326953742896085,-0.011249279620469886,0.024731052253386662,-0.044129596568927856,0.09140053799537,0.07474878007832322
DKK2,,0.08922655652278583,-0.01414743118739077,-0.027023833458065714,0.03041946757483672,-0.13847099003435737,,,-0.007574899234535306,-0.01852129786721137,,,-0.029060745378193205,-0.04641285922683513,0.00656603950547427,-0.008105609270914482
FYN,0.0334881949252487,-0.021899654321106396,-0.011050759070634473,0.009401645892733642,0.004616899173837974,-0.005572089051138045,-0.006486915996467068,0.15356712480782841,0.06902832076668977,0.08344113836141391,0.13410115034671446,0.08645557532503319,-0.054724725661488435,0.01904040554398886,0.014312041540035165,0.10184885268869319
ACE,0.0708984064312982,0.005613048930231618,-0.0283051626370468,-0.03365120218995347,0.07759087446339344,-0.00021210897532668074,0.07015454146286385,0.06671293245073621,0.09480117916911315,-0.05658915209362677,0.05865937343479947,0.024068397101283764,0.026091719182207682,,0.043045925313355944,-0.2330248501515753
IL18,-0.10639006533282164,-0.02964763261546012,-0.007112069315977443,0.03872445158729347,0.11736680088469313,-0.017514447482407065,-0.050563802972911694,0.04949591649007001,0.05740152932569426,0.08171973354623847,0.17106977238137328,0.01880777675217517,-0.037491181154615236,-0.03577407711366617,0.04210047769503394,-0.0706880633115757
PPBP,,,,,,-0.006804499655819086,,,,-0.021330887761986404,-0.02487527756217871,0.005652186859885228,,,,-0.04925238482729455
CCL27,-0.026450102459355078,-0.012021821479965434,,0.01467356185230186,-0.026737044281588,,-0.028249017318377756,0.0027340700854378455,0.05052104818228198,-0.009546756839329575,-0.01411693703079107,-0.015146530516969606,-0.04315367006705575,,0.008700004127185398,-0.03339925223748568
SERPING1,-0.01454505075383638,0.10832741242849671,-0.031117767385879694,-0.03322123983335265,0.13475973148757062,-0.25283295856903376,0.06748046308289021,-0.01071597441963021,0.048371876479553905,0.05594879967975975,0.14018095447445256,0.06790346148219918,-0.017778350071075935,-0.06258443248502069,0.13803359620007877,0.27584792550353626
AZGP1,-0.006289122909001881,0.07406917938409484,0.06452228674003035,0.02299805941042034,-0.011561092168731286,,-0.04080427809050858,,-0.04362537801160314,-0.021024583316860437,-0.0742570446511035,0.060636890389560424,0.17102131957428873,-0.028428791023655583,0.09354553421974156,0.14447538588904849
INHA,0.026563074389730233,-0.023057756442322573,0.09086980516877634,0.062045464574427764,-0.022514605463810723,-0.006465737963182205,,-0.003993737637277895,-0.046725858758447494,0.03700473946649673,0.05420705872127197,-0.005604437751110244,0.00856987395004305,,0.031214997317495292,-0.0518177979602847
SEMA3G,0.03062897985975997,0.038464031964897984,0.01349509276331762,-0.005408606352690157,-0.03023210921069805,0.01624781563226923,0.01925565475868135,-0.04199505350212328,0.029506308056173845,,,-0.02328158581810968,-0.05844910543403379,,0.07707307964674497,-0.07092443160535133
OXT,,,,,,,,,,,,,-0.03366268203894036,,,
COL6A1,0.02904601974017926,0.09961399331172208,0.052732471036152674,-0.04625274382702372,0.09341843245597725,0.3822161571192239,0.10132153369562483,0.039551173752048835,0.10679021180633755,-0.0025322230857392396,-0.08829985542553119,0.0018636998471817784,0.24948864582691346,-0.011561870854042464,0.057110800148594834,-0.06844803094541267
FGF17,,-0.025029548169076897,-0.013221177234571571,-0.022191532872663924,0.0296200162320221,0.006188913470832937,,,,0.045869049775066464,0.14814488956562155,,-0.02113525223413244,,0.017682253426314284,0.04899342824130737
TNFSF8,-0.028716924360261645,,-0.011702680523959116,,,,0.05763403570948196,,,0.003473471441528715,0.055779217010508905,-0.022595520988299606,0.003569803874312146,,0.004443524595036503,0.060695893711839526
FGF20,-0.02560773343114253,-0.023858559872048175,-0.003126888596873717,-0.03291651714051194,0.05932341161310315,,-0.024376419039711238,-0.06732364096738572,0.022949701377330562,-0.020889504235701378,0.08292662768665628,-0.05102225899487874,-0.021213561468594575,,-0.03716831347551255,0.015023368475869289
ICAM3,0.06753203629044499,-0.0028883601947697437,-0.014589620034194327,0.01520300405349896,0.0487478649656861,-0.07092205511601264,0.04116676138334574,0.029177024770742684,0.03605716737665121,0.038377467948359965,0.07395839863592199,0.04291716436806051,-0.05946799840581483,-0.03981071813254371,0.09494979666132529,0.061490637828412936
LAMA4,0.11911814630882844,0.036769499439942094,0.01956425463696822,0.021673895523943422,0.1581126682688368,-0.16596164490817578,0.1256090566844826,0.0665683850364144,0.08664995443067636,-0.009121215460368141,0.03756528299679068,0.05095244282133295,0.1713197314595711,0.15119148864885976,0.022702103051824515,-0.09385659018997883
INHBE,,,,,,0.07424228540971164,,,,,,,,,,
DLL4,0.02701927143659566,0.041306283492101956,0.017316148687569366,0.009001215591681832,-0.01207191968058381,-0.04576933855860216,0.04229432660465549,-0.0011683347900624027,0.03723202494550698,0.02777701407104923,0.13032396921215875,0.01728288279950972,-0.03768772695615039,-0.04088461693110691,0.09903982801406053,-0.04260560941469974
SEMA3A,-0.01659776632628525,0.016117756124424263,-0.022032030459688653,-0.07290971942870657,-0.07126143810752346,0.037880301477928306,-0.050991663840858806,,,0.07793455043124403,-0.05942860316668734,0.027430021131973025,0.009332831526339395,0.03544596917390489,0.055301436544382604,0.08100355938109023
RLN2,,,-0.012567902619935307,-0.039963552361874814,0.04566815227173715,,,,,-0.009145939631016,,0.03247773160717447,-0.02669322128087306,,0.10301556600120874,-0.07694950883785555
C5,0.021330265527293397,-0.04899202701610187,0.06068801012820197,0.0009370480547160914,0.018663234434501047,-0.012129807066082389,-0.005392457503259817,0.032382483148978174,0.09068631015363121,0.008880361330312345,0.08772461799231963,-0.036315292612023035,0.1419188568859969,-0.04641283813454307,-0.0391079471549013,-0.025020464579640477
COMP,,,,,,-0.0003939851545654231,,,,,,-0.02705874227218527,,,0.06607237700878449,
EDN2,,-0.013582752802975086,,,,-0.03787958587735712,,,,,,,,,,
C1QA,-0.15039828724164678,-0.0073885675341264535,-0.009445070532656998,-0.02704517811423318,0.11513363177142623,-0.20826074534304007,0.09232835665847022,0.08256134732542296,-0.0005312616288000566,0.004881954951395575,0.1661197827404675,0.00034645087805384024,0.16003676029589645,0.039167502027527494,0.03494908635137997,-0.31495063737954504
UTS2B,-0.024352548116661855,-0.014535076640127141,-0.014296304203482355,0.019159337395250053,,,,0.010034863274934197,,,,,,,0.026091073547167068,
COL9A3,0.0801336619075086,-0.02207062748309794,0.033060831088615364,0.047173935955674685,-0.01828449065474585,-0.15837600158062343,-0.07107946868777601,-0.013326964038068509,-0.0352672919399068,-0.00989709615811426,0.10137027235445331,0.058167708588412644,0.10771136763480013,0.0006752602936614039,-0.05354139425574225,-0.04655743616748694
DLK1,,,,,,-0.06421393843072354,0.04608549689402173,,,,,,,,,0.037301741828215704
HGF,-0.01217837591923568,-0.01390966874143856,0.034623807444494975,0.037559036210163994,0.17839251007626314,0.06888865986880977,0.02795443718888195,0.09206883378554459,0.01526784938692527,-0.005563056679017986,0.0336607798669649,-0.023124344280913447,0.09376314378513331,-0.05005035699889441,0.0737760581158045,0.011690858179761305
GIP,,,,,,-0.019641934051975753,,,,,,,,,,
P4HB,0.05834349050881386,0.06019547385678466,-0.08127332171598699,-0.024704592361862655,0.06502349129938896,0.24885799984472695,0.00406280018583568,-0.0468843933512305,0.047476378389394,-0.04068832780890832,-0.10821641160030833,-0.017774146504363063,0.18876545367892197,0.012177053348245353,0.10196221562385749,0.29555663459796444
ADCYAP1,-0.026784765395383135,0.032303612928214355,0.05626118488998577,-0.024337133644189088,0.031119907062245277,,-0.05350651034096529,-0.02644461022697304,0.006725096078417154,0.04737620142416844,0.14123966642105062,0.03596183129062048,-0.0025729989073189122,,0.034950075653155575,-0.04941169689950772
GREM1,-0.05547311134769008,-0.0191058271950386,-0.015597295198096245,0.04765677756180598,0.0083726959112515,0.21189924070577965,-0.055320567429879355,0.06004293158121685,-0.03319227667061741,0.020775321130944966,-0.010754503332205186,-0.028894725890799076,0.05762147440332794,0.11872341713889757,0.08076778960841459,-0.059797280052121315
EGF,0.02423518329711857,0.02799993130689843,-0.02655779154349558,0.008086558803364804,0.12230866008500628,-0.05383713479108503,-0.02559381665484863,0.04579894770442921,-0.04558235569759955,0.009224449641842613,0.05070863416175583,0.06267256921884726,-0.021872252848784603,,0.027320329975084615,0.08855525415013506
VEGFB,0.05740185842685849,-0.011563991394223419,0.030542975927542525,0.01295171907986299,-0.01781453155233357,0.15871872035310966,0.018910933044346576,0.07082025534976158,-0.02972601937100481,0.023530229449278538,-0.09048866503125681,0.056899927316082434,-0.02835512001523471,0.07423949997893467,-0.006440462726076962,0.090657880909053
FARP2,0.042388177046485474,-0.01986551583559254,-0.014281396341086052,-0.022112641268680195,0.047823199904713155,0.026031223343376125,-0.09583290647750502,0.005594971567907541,-0.00787449120503628,0.07019613990897262,0.045496840781533446,-0.014390216374794106,0.038913694508605566,0.16668115860847166,0.028779695804633246,0.07341793221832639
BMP3,,,,-0.01677700140226176,-0.023966632910839634,,,,,,,,,,,
IHH,,,,0.0036332607567448097,,,,,,-0.016583703292444532,-0.06254495116665679,,-0.002480593063948945,,,
LAMA2,0.05866475696169705,0.009270206960696852,0.018001666312249705,-0.011473433455213728,0.029948405757850557,-0.1790784832660881,0.03555044793433593,0.043035873752397126,-0.024906963077826697,0.04240920974431691,0.11083365428580196,-0.04119959878514961,0.10666517335553481,0.12979990357340246,0.05958574023212795,-0.014928161256951521
SERPINC1,,,,,,,,,,,0.015357814594898782,,0.007363636247103046,,,
NRG1,,0.11021423104116172,0.015202351686601228,0.08813597289348565,-0.0363039728897616,0.09374864790407784,-0.025193968901138526,0.04810552864411601,-0.02925277647974733,0.0019799274578753555,0.01153905253042055,,0.0685366713580501,,0.018119444088707904,0.06167795142327059
SPINK1,,0.0349611290888072,,,,-0.026016982323757522,,,0.03270561480351418,-0.043357078019564496,-0.07945091497278202,,-0.00553297480656272,,0.0007613568904001656,0.2448819962713137
EFEMP2,0.06950598906170904,0.08602282374430477,0.003352142635093739,0.041736104514061234,0.10140290625030621,-0.007008210903504029,-0.05852884289633131,0.03525992640616885,0.01831877449974809,0.026039595780234313,-0.05788794689862571,0.0014768106638801167,0.07253816510267483,-0.07725545618600264,0.14345140969594075,0.22356273286733105
SELPLG,-0.023498885390244265,-0.014707598448254554,0.007240631632426709,-0.018615968227306285,0.03922897670305549,-0.05106809165399382,-0.0005499286717155578,0.040514594134401505,-0.02613302431450185,-0.04094780591636651,0.17154801684407894,-0.04540363760022672,0.055692851620240715,0.06289254814955482,-0.04288096906625346,-0.07983273845044271
GDF6,,-0.02305775419159561,,,,,,,,-0.043612835171112994,-0.01800688479845516,,0.019090383759295074,,,
HLA-E,0.023613269876632644,0.058563612730854114,-0.0450706184247248,-0.002461200779900185,0.1058446022900852,-0.09498547221589407,0.11176569465591471,0.029238873832963454,-0.02244516648318317,-0.0209880638712465,-0.032551440464828975,-0.0015739845567860407,0.022660700810303656,-0.044779845013800466,-0.05046473053261024,-0.2078505353096682
PTN,0.21046601037592869,-0.1001837067436575,0.06873135142551746,-0.061663424362116435,0.09306879564567896,0.09910431847338856,-0.0636154808682799,0.011272216204102658,0.025934238225731193,0.03787587616612967,0.13843411153026655,0.05413239856683403,0.07922944568402024,0.0009063123361785645,-0.01964586491665844,-0.09625798719249169
CD274,0.06397718638011629,0.05107787662216186,0.0031718672511761013,-0.03749504370661518,0.06032247693007391,0.008144098035103518,0.06348425702845353,-0.004277817458515267,0.03261013096883953,0.04608701667254753,0.03220470093600417,0.016191372277298985,-0.02188336707611501,-0.018518726534147583,0.10851428375078585,0.08163543897044871
FGF10,,,,-0.01860853113628646,,,,,,,,,,,,
CD14,-0.08643576700429044,0.018234906853921977,-0.034253413726752384,0.00605769667840926,0.1251029222718464,-0.19405439377244885,-0.01914231184675209,0.0018614732510000994,0.03134359496104554,0.032669735536001006,0.18541112087440553,0.005180512482629752,0.20125849655516373,-0.045244181291876504,-0.002808498296501635,-0.002251480390116978
SFTPD,,-0.02191629618677219,-0.019942771795610385,-0.012111390387018497,,,0.013488693632704463,-0.004836530328786837,0.019042362876255457,-0.059675709049733294,-0.011168966165071901,0.17118577744351923,-0.028308820918765732,-0.03815144709088751,0.011351419484919812,0.04049107545106976
SLIT1,0.018101327160037428,-0.02441768716338841,-0.03496694136177931,0.061097779202877754,-0.08754003419831898,0.00676513807473953,0.06170055256538186,-0.03772830333402258,0.04563438162015685,0.07172174865730829,0.08905636358694835,0.007675691495706866,0.04713294084033891,0.018656820767635425,-0.0026006023019281414,-0.18536443574961628
CNTF,-0.03141039933063071,,,-0.031609747434439874,0.17579093125800682,,,,,,,-0.02328159500517084,-0.014537948045709697,,,
BST1,0.07686100341787436,0.08899608183448843,0.031904594701540806,-0.02312475211818831,0.12490416602362003,-0.10147820660294324,0.075425261674982,0.011437894971364616,0.08812444894290251,0.03628319258092073,0.13486236451218503,-0.024884158601581465,0.11713788673471719,0.17738914005927403,0.025084039994911943,0.10633584273389239
AGTRAP,-0.054793963559796245,0.06971783720908711,0.04171007582432617,-0.08044420593921821,0.11160491691276496,-0.02263560392639926,-0.024139355607983602,0.13015346301047934,0.0013699865394362157,0.039017728963246956,0.03274775378871247,0.013949543808824544,0.0023156008325969763,0.047271852775555394,0.0666026891730553,0.20030140141346173
LAMC1,0.13310297456319595,0.044905913468067805,0.026632978496944754,0.004777442345842789,0.10259956051520855,-0.17826979516199223,0.07478495339497894,-0.060478396411278945,0.01602333724430614,-0.007777526092487944,-0.016263990418106458,-0.03831792802745742,0.1906721135161862,0.2001174045984517,0.08646637259880852,-0.021518239146492823
COL6A3,0.004962850046655719,0.052366289348360275,-0.018357002812829953,-0.05363276689862809,0.06509104884069347,0.3162271298287879,0.00993131317948224,0.06004669996308946,0.07976937276669686,-0.004397694266590147,-0.035732377093123664,0.048909848629170534,0.11522744562509683,-0.016939793273379394,0.08043892230465371,-0.017625633051714513
FN1,0.1534007803649104,0.11846838080217774,0.0375136606722217,-0.020897963149405382,0.0984668761501512,0.41820392460511113,0.1452853158524683,0.07888386472851745,0.10338936210656244,-0.05465225785991408,-0.12205310175759224,0.03531912556003796,0.11687148026163156,-0.053525602389397686,0.10078618523503213,0.12278368122166637
MIF,-0.03342647051539811,0.006818611396236141,-0.013828271575916363,-0.008416541971570284,0.09878169512446569,0.1334873405601854,-0.04346119684139911,-0.03395728170399352,0.08036169262884718,-0.010257101429021233,-0.07666793357224408,-0.002910378660382902,0.10366466381826829,0.013226555651366998,0.012509195535042528,0.3320095922747752
JAG1,0.05513036485893959,0.00019577590439320624,0.014516250694188396,-0.01630067455020781,0.02777601960620396,-0.05281030955567312,-0.021634761927699905,0.025947741634239983,0.06434983925374059,0.03028426293327997,-0.05409083816250378,0.006310354156857366,0.11310959777843964,0.04859553548946632,0.06909152184817179,0.13542705177398626
NID2,-0.019476403309436716,0.09107696829132646,-0.02193169711172518,-0.05588435449744022,0.08351261069600502,-0.05685850410540935,0.14573024890662611,0.05329657274702401,0.06096344942024382,0.033307274244953056,0.10615269358511258,0.02178605842251074,0.09031658962239834,-0.00903321664085149,0.08043082712780425,-0.15599545027685213
EFNB1,0.009389718793467668,-0.010924906069389308,0.0025573267984089075,-0.050519632642026635,0.05126367832853218,0.01501608485397453,0.033221843353728596,0.01893878511916564,0.0675092430479042,0.05335500510976084,-0.013781120063914111,0.0027537797040240878,0.018430065342396384,0.039764359701230614,0.003933066352200402,0.05792468328782603
COL4A2,0.11004026622373733,0.04097502996851985,0.01968241048145652,-0.02391733833316351,0.13995056065974631,-0.2093037125180693,0.13686056390521578,0.08500705426928197,0.06194226959016833,-0.012553177822492148,-0.00542641237951291,0.019315527332860013,0.18000448752015075,-0.0067178808300813,0.025691337322968424,-0.293998314120698
SPP1,-0.1918444414697942,0.038474585862113386,0.017067137405694197,0.005557044547408461,0.08571504786731593,0.10318108064162301,0.022437786271466437,-0.08957113784304142,0.011090380932556243,0.034633834015290875,0.07960784936315209,0.009825406950141573,0.2409976217353761,0.0218893115106435,0.10649304128477195,0.3447814065319808
PODXL2,0.06180107974113889,-0.005593877207170657,-0.027742823137128864,-0.02510297850155458,-0.05857653773348197,-0.024552508483277394,-0.0373787931305168,-0.04063200375174413,0.05048106785564349,0.06445834303229493,0.05378024431250451,-0.044088298219996234,0.0014683555614169405,-0.035117437889764035,-0.012910483976318604,-0.07753675285150016
IFNE,,,,-0.018720673047984825,,,,,,,,,,,,
FGF9,0.004143012521354689,-0.004320043433685548,0.006392423259488127,-0.012825236627397832,-0.05535687175889551,,,,,0.06401869825413041,0.10880014985935034,,0.04415273911069434,,-0.014899589314746409,-0.08515300595793968
ITIH2,0.1759735652264922,-0.00781307994424382,,-0.02782071680984417,0.005666126513258812,,,-0.018935149085714708,-0.004220838296495107,-0.0315149117732857,0.01773901903113208,-0.035343298413448625,0.05304969210832706,0.08464333940761247,0.05317800391652965,-0.033013308129014374
ADAM10,-0.04764494474693642,-0.025708661297068162,-0.017913331722062293,0.0172866759794149,0.04191493161245687,-0.06205723098057782,0.01126834781580417,0.07496317060618417,0.022096802762413065,0.06008449645475703,0.03277562943487357,-0.012782354472408433,0.00858370889669697,0.04815801550714926,0.07429151911888784,0.014806411199806252
CFH,-0.004000559054086682,0.0688377951993698,-0.012042301186364467,-0.03820350787890544,0.07409027725201166,-0.12401622061721022,0.03509763168719117,0.10512230622610359,0.03917033956501125,0.041744770688241103,0.0306753343418725,0.04741419357136623,0.03621161372620557,0.07086006307480883,0.09469918966154744,-0.05806345195521967
COL4A5,-0.046698202613391325,0.000484349893632857,-0.009676160909247626,-0.025384723958101273,-0.0023185538358085206,-0.09827024538166061,-0.11894265778585797,0.06881988622284474,-0.04867614510061123,0.05606203911567252,0.17716233482113541,-0.03547455616800169,-0.04220771064646251,0.07181432434867044,0.03819794593886789,0.12126825809275939
LTBP3,0.05288478162562906,0.029180995427504665,0.06242667499670071,-0.03522647814773719,-0.03344405213059103,-0.15988245972896747,-0.03829975028976669,-0.05819530613969122,0.11216478049483772,0.010121073588243506,-0.06580718736776896,0.010292040305376912,0.08908956207963109,0.044279119615074185,0.08204275133684485,0.2494709423049143
GNB3,0.12076843969564303,0.010826924375116544,0.01730754866363733,0.02575079554071241,-0.008584774488599562,0.05378911100805092,-0.010162989792837886,0.050465332423151064,0.024111770482054665,-0.024687299947412412,0.06470783966210374,0.036690548875152565,-0.015430785155901032,,-0.0016525180733335608,0.11944285525890554
COL6A2,0.11442122423783764,0.06889349119737159,-0.029664632957266686,-0.0031120387713494155,0.09221927591378139,0.39782588775824085,0.03731067129879462,0.07501591980762337,0.09573351434679116,-0.05113905673282827,-0.1386480411980252,-0.010359133552716207,0.17036897532604978,0.10140607748155069,0.06981120438340782,-0.18513682517473967
GDF9,0.10842059205453271,-0.04881058958666758,0.045547808817426254,-0.04845145769966089,,-0.03719346343519557,0.037104274895125536,-0.03826425356221295,0.048109447795198206,-0.011315618371573261,0.04508794499648413,0.04320343576274241,0.04441448172836144,,-0.0456374069546809,0.05646134811892369
NCAM1,0.0698079527829413,-0.1158085090517482,0.027577320781395097,-0.019297538782810587,-0.10340669462174153,0.034578869638869844,-0.0016276724193283135,0.022620896036149585,-0.08113178129493322,0.06589794192907297,0.05100172773337256,-0.03887108184010641,-0.024644164427358638,0.046064896757317994,-0.017573991642320357,-0.21563567851251794
APOC2,-0.14141041318878023,-0.02301034441955258,-0.015361982316172609,0.00939739154439829,0.0457698507518909,-0.09656766045956192,0.016642609294459338,-0.0595207260731397,0.015283892909626177,0.0021174395314791433,0.19224715584734722,0.0018722595698191825,0.01971978705858731,-0.08625574915684399,-0.022442273455653066,-0.06097699006227159
