,MGH258,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
EDN3,-0.012357147276416403,-0.028844668366768356,0.023041392810495324,-0.026949417265452,-0.008406559113837031,-0.024686862178381182,-0.03295011767488271,-0.013894822097416768,,-0.0015488329283483901,0.035673434426432206,-0.00012645447882447803,-0.04149827562452777,0.02654924977426916
CCL22,,,,,,,,,,-0.021820540057917913,-0.0045082532612802815,-0.015266047755198556,0.013376988656296052,
CCL2,0.07029915866478127,-0.0036631373216684747,0.01722187130562619,0.03746131353919832,-0.047081917734632675,0.048538028393488065,0.11486811001280214,0.05842065243208663,0.049794899543691235,-0.07109321521736163,-0.016401004968090632,-0.032192161406897825,-0.0848901929378858,0.045371656050990056
DSCAM,0.001485007470893276,0.07506687846379966,-0.026338807234508765,0.010744473572134419,0.0154562656007597,0.0473742574376714,-0.032823841711923506,0.08986423017382823,0.07960347665789846,0.11271023790066426,-0.07219397180014375,0.0051019572349598604,0.052966579296425696,-0.07725730436421722
ANG,0.0475550954307522,-0.014288876943076166,0.09342977018360192,0.00674392816400697,-0.001964483569701398,-0.013068118555903766,0.006359593784852892,0.020145584002119913,-0.05706877178170307,-0.0290975260237738,0.03367633052475219,-0.04792795748602954,0.03741329211092383,0.09167437753540288
FBLN2,0.07773161320214646,-0.026808947088170994,0.05672799221866796,-0.06163336303062765,0.004945495831840293,-0.00903429206864617,0.0554156185820257,-0.040543893923249884,0.0704034039415906,-0.016003162917175875,0.11808787631780208,0.0015661520952211605,0.017151025715501617,0.052269657090999455
VTN,,0.05056751160824687,-0.028114205941141578,-0.021634131171641362,-0.0015918113677505694,-0.008474849419213995,,-0.011427842279548316,0.04685377364796462,0.03201072842763295,,-0.022528150536385072,0.007072087858743296,0.024086723671834228
VEGFA,0.029339683644852847,0.0025413526525246886,-0.050633385549260695,-0.00475856272705102,0.03639052071468271,0.018972859148393452,-0.00949605107357939,0.06066568935574945,0.09559828333319338,-0.15314424912568267,0.004535138123655392,-0.10905202492344235,-0.05699538540731964,0.06729686068576288
F10,,,-0.026231029901635384,0.03610878963672981,0.020237360745968998,0.013315446410890374,-0.041892909126687916,,-0.023736458170886873,0.028108672919405723,0.05448997650078768,-0.030132333008201322,0.09913472608460822,-0.027900500364513536
SERPINA1,0.06352534027692362,-0.03210932656313246,0.02498129314619165,0.028602249745429388,-0.006329483051517026,0.003139218463385447,0.09839502036556205,-0.011661074769045413,-0.03346896827328041,-0.14272033106269735,-0.0034420913511144066,-0.06367039933337099,-0.026225264864014865,0.004760886114265331
VWF,0.023605396156578383,-0.005523900469367257,0.11117741404130134,0.041222650619251074,0.0749776429617787,-0.040639757754389015,0.05286208336111725,-0.036602282970262974,0.060984479366824454,0.01618588278708396,0.0447971587408811,0.03351625122588399,-0.035993064411165995,0.00992842679883214
GDNF,,-0.0034386197357957377,,0.011996529526230178,,,,-0.013752911436744552,,-0.01339784871007819,,0.038537604970331936,,
VASP,-0.01932884677057036,-0.011690851658929873,0.028712723078041142,0.03662302141028546,0.044772971777142574,0.03291341231449199,0.06572872792679423,0.018368145011408113,0.07638362809239606,-0.010064885607905609,0.062304605136223705,-0.0026827148719096505,-0.06297547999373536,0.07929642671676468
ADAM15,-0.016886012172093685,-0.05014190299495966,0.0069727466873551,0.09284016387218957,0.001986305167802575,-0.03501851525711443,0.07318203626998258,0.01943158191548103,0.06739096147846134,-0.05878080377421192,0.01948890834799803,-0.024712668504694335,0.03029372120251277,-0.006906282608946716
WNT2,,,0.04236039479166128,-0.013006969646635835,-0.038592723628924755,-0.024419797928106335,-0.0053884984863799895,-0.012870686066229351,,0.07480960722402397,,-0.02089027081205896,-0.03948426570681013,-0.04196520853563315
CALCB,,,-0.03395906131579689,-0.021928506316355137,-0.027314713555993526,,-0.02891358637979893,,,0.04100563835898158,,-0.027176539856951898,,0.08356778429244628
OLFM2,0.022708677307434543,0.03089412933072782,-0.011173678668069887,0.04114275405583266,0.0003744417679436321,0.029369905564097014,-0.03668304243654684,-0.014960965750493323,0.14253734069279103,0.0436000919054714,-0.05601597877501735,0.06405663871304282,0.10622290140659893,-0.019596865367041735
MFAP2,-0.017761463946482692,0.012492709159304064,0.014811321554151997,0.03242618081412738,0.0404701889877347,0.02891657591532258,0.016950379420452404,-0.011112956345667134,0.08306114086835908,0.02280904717249465,0.08217466822972265,0.010056367291304795,-0.05414997404269139,0.026063932325655854
HLA-C,-0.03870097482433296,0.04185518408861623,0.05910165414035144,0.03567378694254058,0.09277305637015296,0.019395126918615897,0.11895574263895424,0.03703599186931414,0.05654113243593765,-0.11476617837907443,0.06826483710678691,0.01965826204258742,0.050680702036423546,-0.0223973645219101
THBS1,-0.044349311704333635,-0.051043686302349435,0.010749491023507193,0.010329644404205125,0.0011141313678744355,-0.011490629801638138,0.10815692650202012,-0.019102338761825932,-0.07327446691711297,-0.05681679364390441,-0.017318150950361672,-0.05865774344028694,-0.1851123749279527,0.0363037850889077
HSPA4,-0.12105977378857283,0.04125547253972918,0.03635745897045732,0.05649597497200738,0.03728050631088665,0.04314806559913204,0.0006688188979140562,-0.004248165694526109,0.08281381964396528,-0.04086405040424202,0.0012857944493260434,0.04566543540343239,0.09101834940962382,0.032340606091723026
LMAN1,0.027382237771808444,0.010882215338354768,-0.06452357236783218,0.07884069255443939,0.13023045882815906,0.006441735097555934,0.036460160995281536,-0.005441440121265614,-0.07586757104324293,-0.09997167500976703,0.054405084486690555,-0.004649441036746966,-0.041147120913105226,0.06570655803910935
LYPD3,,-0.016988480149658806,0.02392684080184528,-0.01264191382656673,-0.012979984611381203,0.06987131655738074,-0.03479244337332065,,0.12152836073928466,0.020006587237422543,,-0.027709608253379755,-0.04736303685299478,-0.030864786042707967
APOE,-0.07560851876225748,0.047155771987918094,-0.04635552903871659,0.09932924885756256,0.02959378806270191,5.98935432138739e-05,0.11988961608210971,-0.04958823501365054,0.022839594178133808,-0.03159233552522904,0.04226673309603461,0.07323333323179253,0.03215174024656296,-0.015878614478878686
SOSTDC1,-0.020431938173770925,,-0.03509852549667905,-0.009855462111766244,-0.03318749527283689,0.048173425814448535,-0.05383245225833974,-0.020912510180386368,,0.059767167128815385,,0.008952466509072872,0.05200328197642176,-0.017314442672182906
ANXA1,0.04665039926566647,0.00031276386727982047,-0.00311159656996381,0.07960882192626395,0.1126409668879873,0.10384505675882517,0.1070955622899369,0.02803242028587503,-0.03936143358789582,-0.056008752107408986,-0.009149068442162405,0.029535094814351823,-0.03316062102950413,0.0786256910266618
WNT2B,-0.045556549239111344,0.06430106805807338,-0.04037846983907118,-0.007024689861461181,0.018044823770748463,-0.004497761526000029,-0.013549980917670438,0.039330144079481315,-0.025668112100681453,-0.0014934185734312828,-0.009081752467149495,-0.010035277108676403,0.04238905018236443,0.09468335212295775
AMH,,-0.023606221210489952,0.017416704353131838,0.07842451398546256,-0.004734507323636106,-0.024208595697077232,,0.00389490243922522,,0.012819644384327566,0.027633994306813285,-0.012334024497012772,0.08349657465668936,0.09842982342184557
GDF10,,,-0.007235181264214915,-0.04539596780598769,0.02782735187723365,-0.006198681825767063,-0.08599584979798075,-0.026458791220873287,0.0399577304232437,0.020739416264216125,-0.029560922467389335,0.05249294014156063,-0.06034444622360965,0.024577250233651704
EFNB3,0.005907052907929993,0.004331091947352432,0.007931191723368142,-0.0470938537909153,0.0049263450672471214,-0.052779014856992774,-0.1075217697437649,0.026261189131879806,0.0795875923087302,-0.044317076188409146,0.07949741558132269,0.030574596217053676,0.07125087261390577,-0.04994203104727627
LTB,0.0500027559931728,-0.018605530484095082,0.04595840889527245,-0.022506311676520157,-0.04470066015922162,-0.02500658298506419,0.06896725862652245,0.01501389922982103,-0.07135677905477528,0.050666255104592196,0.01034813800175159,0.04325806189268388,0.018625609680403936,0.024877219295202337
ANGPT2,-0.04024958754521183,-0.01037998182969927,0.027580503847753898,0.0010729305145999533,0.1297924715272652,0.07806364005876983,0.036069648828372165,0.015964627102641495,0.05033806528097665,-0.017689602214835034,0.02696770289269648,-0.021450955400827594,-0.04927141528491564,0.008630753566223797
NRTN,,,,,,,,,,,0.05492056829217045,0.08011438373488587,,
ADAM17,-0.039837762971540513,0.02846748679869555,-0.002578914751122043,0.08016796380980763,0.044917312845400535,0.017890446840286008,0.05163132915908693,-0.0051612656941271845,0.04262810760895168,-0.08636659223591606,0.005186297814310026,-0.028056142317696174,-0.0057879615169392435,-0.0028402564079258986
LRPAP1,-0.0128742317689494,-0.004282765176329897,-0.041343214780364373,-0.02863948531584719,0.024261757616129337,0.10250916830190604,-0.036561727553770046,0.02361240420280881,0.016157130954913522,0.022016604886217497,0.012970339789652952,0.04110220259487409,0.06834116981957848,-0.08507992658635073
NID1,-0.009123475191066783,-0.0501911094330802,0.06878098203082104,0.08726394584715448,0.11171083731504101,4.7013742679946356e-05,0.09543390156850125,0.020403606953620673,0.03876439611252433,-0.0708819808382133,0.08271601512860975,-0.026246663798918986,-0.12035182111483617,0.011563735844932812
MST1,-0.016963455713121887,0.01516754603198137,0.009006425805285411,-0.0030309107085168363,0.07732113907718217,0.009346895371597308,-0.02345703953101391,0.051290729232896445,0.10930987129078155,0.10048186601179308,0.10471318023425946,-0.0006018764353724329,0.11146204362148157,-0.005527978953301572
IL13,,,,,-0.0005737092708921515,,,0.02692074490343144,,,,,,
DCN,-0.051536520563481215,0.0192887721327034,0.08922952579717364,0.040489033469419934,0.041241589042618744,-0.07631670828555638,0.021212191810257616,-0.02268571382275661,0.029345510119103486,-0.0016846794437882558,0.07122850531828502,0.02927457241714473,-0.10999132139625808,0.022394165585070496
IGFL2,,,,,,,,,,0.010543835219320768,,,-0.06034442824716203,
COL7A1,0.03760772337264155,-0.03196278393370552,0.0024009933711222793,0.054461070225201184,0.047207033956325015,-0.024085902727808244,-0.031933216567839984,0.045899386776665434,-0.0029608457272599386,0.04940593803525263,0.15172002508956278,0.006607589482574943,0.0006167828754683832,0.0546597119991273
CALR,0.016933749989050905,-0.05021295491513684,-0.009438048191311015,0.08249299407245454,0.10482645157122324,-0.009360872817743691,0.1206877720418964,0.0045170261518014,0.07528928359565179,-0.16443658362316702,0.0009222413416398214,-0.05224724296741714,-0.08501432137541316,0.06427498641431542
PIGA,-0.025697529698856057,-0.01795708052539933,-0.05209965048763689,-0.013992618742594224,0.09819313577179041,0.024787684279025498,0.06940175007573222,0.07785576441211053,0.05963941653998934,-0.02072111661919496,-0.02028043451382261,0.0260227610722317,0.03526219462709604,0.03212775066398911
CD200,-0.04922478737703178,-0.002675071115840151,-0.0588835232816629,-0.06871534165584847,-0.08427957105152956,-0.023444160647014375,-0.06008239935586894,-0.06602684587324266,0.08315864319458377,0.07545615000009089,-0.04336535629250473,-0.020654425463258307,0.0497099144296425,-0.0514578690675865
GRP,,,,-0.029270991080142184,,-0.0202883274141118,-0.031977783397213896,-0.013894824188691137,0.09730947534655172,0.05316212235384848,0.036964925673851436,0.027126071436752393,-0.012140913811065341,-0.03166768235969975
CDH1,0.049769312221863496,-0.009058431254074968,,0.13665955759581813,0.063231173337205,,0.11753848659540622,0.08342934302653213,0.05989120153003044,0.09294452802000555,0.01535960403465234,0.07584681190073383,-0.0367581152289071,-0.04586461232044623
LPL,-0.02470813051718842,0.011338611106296706,0.0863695576663497,0.08836525113151106,0.14324458476913726,0.04219600200962002,0.1087395235981623,0.04799451264858028,-0.007166320867906747,0.10885212050233721,0.10172911937358033,-0.056932590185021587,0.1667239019151547,-0.03735077494924213
SEMA5A,-0.006665783102660394,0.03389485549054102,-0.0005003139359414588,0.124451420784364,0.08733809295173316,0.04817220493502706,0.06529102172647229,0.03419917355713285,-0.07230836548576772,0.08086049913943794,0.008014999444378803,-0.0068140233598370185,0.11802038293765915,-0.04026729226877573
SEMA7A,-0.02688150031262535,-0.014081885311738509,-0.018134473866916235,0.11499631758975057,-0.02850301902619877,0.05238487333126343,0.024452984060029187,-0.04523277428323016,0.0031793370659353166,-0.00894500729933568,0.050217115618235206,0.01427501735811606,0.008127246095353698,0.029949798328212925
SEMA4G,0.028904090640727492,-0.0040861407984528475,0.00864592716594119,0.006246420189913668,0.02703670704167016,0.026083149599070394,0.0005415848679591941,-0.025833320219701944,-0.006663399504978908,0.04530431601534462,-0.0042020447614113336,0.01619216036761654,0.054151831905525964,0.04942042880121271
SEMA3B,0.02851736921137849,0.019530919878524358,-0.033900009322550224,0.11139109506063322,0.08833086236862023,0.001595393584437245,0.10917746807870919,-0.003266733259412791,0.0033853600560781044,0.000921817292695053,-0.09420194383211063,0.004716785281496924,0.06713510724541004,-0.06494506240809271
RPH3A,0.0033525367351379285,0.005031846464901653,0.060138107915063556,0.02028091390316876,-0.04500167374186694,-0.03424014241178667,-0.11427186282127665,0.007125586735960067,0.07105629375355584,0.06624935932626448,0.07630711280882034,-0.0395140806347173,0.05750210693339951,-0.06341982597021628
JAG2,0.01819113504051845,1.1075735175705046e-05,-0.025353443260941588,-0.004678716328100941,-0.0360406501405779,-0.025312253984731928,0.08451690922310326,0.07239330750287651,0.008577099379160466,0.011109390182471143,0.014316085796154055,0.01003822827514689,-0.04834186493708962,-0.05468324625035154
CGN,0.012719073930175554,0.025257923087538263,-0.07060426038910651,0.08178964349360644,0.05429455466601322,0.026684860911025468,-0.05880138668054963,0.016539857023729725,0.04066681377675165,0.09636098693255758,0.06976824943257562,0.019259682900144043,0.049521870658243684,-0.042562456491367494
GDF15,0.055768775605571495,-0.018676932080506765,0.001818624903468885,0.050894907953686,0.1364303057945904,,-0.019062120656935896,-0.01552193348705299,0.08851610407902984,0.00044341095886797996,0.003602221594262137,-0.012729326010294566,0.04153922820520843,0.07577675939264211
SEMA4F,0.0024066745316996857,0.010901552209338796,0.07914699111279261,-0.04097806527699919,-0.09483792275257728,0.03267852132894668,0.026873141099377197,0.06558577750822497,0.08834609157753003,0.017453534498958274,0.04447082581010925,0.015697254284737013,0.019451471718527378,-0.018530211544429905
NXPH1,-0.0013478766811782427,0.020167656839347767,-0.009364053950274174,0.03788223028212655,0.04631311273723048,-0.04559471400163376,-0.06747189957372929,0.026104786211470377,0.04497571287965522,0.0788907373759051,-0.023323701123431007,-0.01946266938887774,0.15642876556577873,-0.09060815421334342
ARF1,0.0008724474796159153,-0.016325183493759447,-0.034187849726758965,-0.031879216599913884,-0.0028924487170329427,-0.0008061213706515642,-0.06701088379329036,-0.08919908629612434,0.007062034215403901,0.08838666580665541,0.00691943113541013,-0.024491032009098312,-0.05429141942256778,-0.009741736533809798
DSC3,,,,,,,,,,,,,-0.02283899532509391,
EBI3,-0.062268119227752605,0.016302149316973127,-0.018110095727040577,0.042913587278275024,0.004310794271333749,-0.025670650417433855,0.055043836734365026,0.08944530920176685,-0.05893328936652832,0.028483721049973452,0.08565873752210093,0.06829717578252413,0.04003561815109816,-0.060740565034814044
TIMP1,0.03327889779381444,0.00010104403471736232,0.020173406144420213,0.08934093788964419,0.06010465268667831,-0.031843198577841354,0.11055952837777341,-0.024665000889467388,0.1022876357038361,-0.14538285164392095,0.05092783092541963,-0.054724318065355715,-0.12950903389245516,0.09632185238452289
SEMA3C,-0.026470259726636077,0.05252432909164991,0.02013275215396575,0.03587567469646651,-0.019170949099715676,-0.0015693139569088641,0.03730264451761933,-0.011592203723699908,0.06867155867061008,-0.05648550507213853,0.05551888770174613,0.0002451399377271068,-0.046194531761711066,-0.0019026608956959883
GNRH2,,,,,,,,,,,,,0.04416018079812889,
GAS6,0.0020681397068626197,-0.04521460539296472,-0.0677076131502532,-0.018037649735508473,0.0554695007525963,0.03211973537497871,0.015582985427677642,0.003572564662084772,0.06390330444601428,-0.03107871754397127,0.06395816775794644,0.043026270410569,0.019301067508371364,-0.09831549330720249
MEPE,,0.02704841856080339,0.0026505082032848705,-0.00021560365189088196,-0.04355012155548548,-0.0292493936855469,-0.013886119554615106,-0.025479074057916086,0.03434647698082398,-0.033965090317962646,,-0.02622147017042466,0.06152292358310412,-0.03154343316831606
SERPINE1,-0.047106182980631926,-0.003858434684817506,-0.00594559724154464,-0.03196880192884964,-0.1304654247360802,-0.015277016694608755,0.022048307220560073,0.011400916054274466,-0.0060691964686967,-0.13276553041216485,0.03738190898538997,0.007564060848997959,-0.13009159478242321,0.1013758715904704
RSPO2,-0.021587514351343963,0.010728443809631238,-0.021583925017383356,-0.00039075072007006964,-0.016050541025074735,-0.041793533786357195,-0.024207665700679382,-0.030127251119922427,,0.01904226285570349,0.019612571532518337,-0.02475021759316272,0.04083346585930947,0.026375506924157903
SHBG,-0.02425250657368392,0.027649558487352746,0.04686239130546742,-0.00883688944876435,0.07055105975925365,0.009870913830853624,-0.029369492135440597,-0.011082992171002526,-0.024091696745887625,-0.029377785644537895,0.01118116855368702,-0.024656523709360202,0.036629538043463236,0.03044603899808858
LGALS3BP,-0.045691111277086874,0.020885978427059616,0.044163341065150644,0.13946896867839959,0.11384733674438327,0.026628312617244795,0.1794290103677859,0.006861648114934842,-0.0035399567901591915,-0.09594494079257729,0.0888955493315322,0.010141630672596573,0.004226925891290046,-0.0027746628933801396
LAMB1,0.02227734545637542,0.02777519716160326,0.05337857066637303,0.08042776076351489,0.07812910657323933,-0.03459612083815986,0.03198921602385225,0.03074829447598789,0.05435534418883652,-0.08383872029599738,0.0471312352989483,-0.078808717652235,-0.1291192442093347,0.01902624305517186
SPTBN2,0.0003327468465815821,0.06174818043150598,0.007840752625620865,-0.04178118063425768,-0.055748368170756124,-0.03139390939283112,-0.1000730871739872,-0.05239739837274627,0.050897069452131925,0.04041377240433568,0.02950049875429835,0.09006409622195366,0.10225470598158072,0.016401124409740595
COL1A2,0.009850557717518907,-0.026250713843964525,0.05652606886437433,0.047017392540516664,0.07085280606363248,-0.026303066682970305,0.09221380840289921,0.02695372866030299,0.052619215003900766,-0.055042769182735575,0.04862352250080784,-0.029453974476991038,-0.17530863282028233,0.034539298470412046
DEFB1,,,0.04251624346681666,,,,,,,,,,-0.048910721598861166,0.12620815958528975
CEACAM16,,,,,,,,0.09862658448383839,,,,,,
WNT11,,-0.014856522015171852,,,0.017753265795002866,0.06438840906152649,,,,-0.015232702076047797,,0.035816608479465245,-0.030310205966077572,0.019954270962600367
LGALS1,-0.01906475917570825,-0.014234594903857577,0.042927779141503856,0.03583495871186181,0.04605106196923442,-0.034750904235533384,0.11719023748639901,-0.02898238547369567,0.07123086882918468,-0.12313601695211665,0.10212853903353808,-0.08404704964479603,-0.10865518224357174,0.07055562594355683
BCAN,-0.02396805466156737,0.06613787037467175,0.0058020305729555004,0.12631671084822202,0.18058815983382137,-0.03590252097215137,-0.057607118513480014,0.07879717863595909,0.03481599387717988,0.1323088940934604,-0.003257647383506625,0.0855801863260139,0.18171799421048188,-0.015898463940189105
ANOS1,-0.0012697342498296273,0.05480999523788783,-0.02627847940370869,0.02690364530852723,0.08718701134887456,-0.00838591925784433,-0.04384889064479828,0.11469121061119272,-0.07167039594867343,0.04130040151579991,-0.0206626445763001,0.07223356880593132,0.14252120801762244,-0.04293809701077991
EDA,0.017068077424611305,-0.00896455600838126,-0.049106018795442616,0.11526150999551205,0.015860401911632894,0.018591819997357872,0.08798113490965673,-0.009778834883101405,0.10131962785740334,-0.02470646395394959,0.05959271492538344,-0.03488531338680123,-0.004053623612534329,0.05930047317276233
FGF22,,,0.06861399497075446,-0.03541242590513803,0.04132742877294529,-0.026445151031233835,-0.042877582621106046,-0.025145794603417853,,-0.02251962095568836,0.010735011099215808,0.0033163429605109467,-0.006200227178910005,-0.03284084115551362
SHANK1,-0.025729626979507085,-0.02130858931008837,,-0.019125357967061635,-0.023509835135731617,0.03698920453608466,0.025977247098742863,-0.015503242796015506,,0.09724500396734492,,0.03757539391154334,-0.04071732373084017,0.12053276595351409
NPVF,,,,,,,,,,-0.02035589293380726,,,,
RAET1G,,,,,,,,,,,,,0.030923879936716338,-0.021753300193418368
TGFB1,-7.472366544323903e-05,0.030246388799651455,-0.01752090533371571,,0.005631003035047607,0.07284543684949249,0.10272341537459329,0.03875724770542064,0.013101480918361053,0.011753154404250538,0.04439429683007718,-0.07064095733791885,-0.06067027415248414,-0.046760763449832425
MSTN,-0.05210606670691181,0.023412648144222226,0.015392409505687042,-0.018224924812079758,0.152175845737038,0.005885304992241667,,0.09410359908158322,-0.02337638607297464,0.008358575151915675,-0.05885439406103888,0.0297368094288578,0.0966742802474557,-0.029414968843168472
WNT4,,,-0.036569771002664016,0.000697142432362041,-0.028016849267783386,-0.006738910119580423,0.11217116041857418,0.07061772397711134,0.02438738628812991,0.06566330616356772,0.059280158388341816,-0.0058663633075849795,-0.056802612874071144,0.11273024866912905
TNFSF4,-0.03523559715555213,-0.03604320392453125,0.03164734157004339,-0.023347716210678136,0.07009015895264166,-0.00013439628930675442,-0.02677958810447082,-0.022975041679867584,0.267120851050438,0.038288365140172385,0.09088349205355024,-0.004120979530795184,0.0185254555193658,0.02476498922589776
NTN1,0.011214445383549763,0.04178860666144362,0.06200890623943277,0.063256560585181,0.07094585925077439,0.02471435556444198,0.00711768659242147,0.06905874622806918,0.012181018161013963,0.11320149418712834,0.05567447662910006,-0.0004869746782914606,0.06117392247073561,-0.05747096117711426
CXCL12,-0.01657580127909339,-0.03863168096007866,0.0073247420041422625,0.014363769523031665,0.07458327152691527,0.04386420866438003,0.05280399824084199,-0.02170624443091453,-0.006884608261916406,0.027692416550136465,-0.017286003968165275,-0.015366603175330732,-0.09524280985186241,0.06721716507596948
GNRH1,0.02694513392959885,-0.0075382043226690214,-0.024555859874230188,-0.019455822135454298,0.06887175303861462,-0.005846030411972073,-0.03361255809031137,0.109700323531648,0.025777366346894603,-0.00834773231001693,0.03055745579546173,0.006077571977008562,0.033801950383752964,0.15505144103486346
FGF8,,,,0.026446641913948254,,,,,,0.030356585222302127,,-0.03134467946826736,,
RIMS1,-0.010594511720548826,1.8912914263445256e-05,-0.031783827962170254,0.004152647810896095,-0.07022461691932573,0.032148038892742856,-0.11211499251544454,-0.04048373718797952,0.015101290568508584,0.027728094582672624,0.03364600697735471,-0.045775476439952924,-0.015436302773057471,0.026428026382013386
FGF14,-0.0392294319241337,0.0050651132282466356,-0.010644903070977022,-0.027125778636719097,0.03733691404229088,0.014744488024041217,-0.13193761817986135,-0.01833315235115679,-0.02477324142372595,0.0256057008338279,-0.04028815841164279,-0.026079662326700184,0.005709255346201062,-0.08122475420826851
IGF1,-0.04018275535120098,-0.011921292242220813,0.09217449849576087,-0.014797079652023665,-0.011206192292515469,-0.003367413056078394,0.017451813258055237,0.029776454613005248,0.004678546667769442,0.016393050517457486,0.02707778466106707,-0.059816375455408494,-0.014523741200044874,-0.045370629955025665
TNFSF10,-0.04361100147170553,0.056147903138795856,-0.01812021655659666,-0.0053063719622521675,0.04921344903897677,-0.0070646092501542,-0.007749402724960148,-0.030345409801078367,0.08432137345062145,0.024658539922326476,0.04137148197322111,-0.02902166977482366,0.03738563476230344,-0.015061554184080726
GDF5,-0.021587505830551343,,-0.005066051853657535,0.06247504192896897,0.019209837863952563,-0.02644515142139109,-0.01921688666805505,-0.011256681632660623,,-0.014459673860614426,-0.0017071961517060989,0.050877977599201867,0.09770054940126906,0.006171725295804996
CHAD,,,0.05980589518154158,0.010986928343799808,,0.05495123496929317,,,,0.01036203748548633,0.021143993530702555,-0.024214424854937563,,
RGMA,0.061174156082004806,-0.05900396373110772,-0.03764448980598045,0.09946382773628755,0.13035305784513987,0.055123807826482046,0.007534848501654497,0.07067199781375208,-0.0555656506496882,0.04238760910919178,0.0840224231385996,0.08710443103885222,0.17084660998888052,-0.04876396449096887
CLEC3A,,,,,,0.010529158301139612,,,,,,,,
WNT16,-0.015615819128213701,0.011892749141085224,0.017012574601203884,0.09197821129184414,0.08345671781418477,0.04355262987975671,-0.04537969930501843,,,,-0.030310276782120747,-0.015491729616691582,0.02924047878593447,-0.033032963571022776
CX3CL1,0.04975185356367354,-0.02613513952256249,-0.023232911928412002,-0.06570858635752401,-0.05700380490144362,-0.03210580841057812,-0.10472544187009297,-0.0819218257398859,0.052357478809384767,-0.01026688524418802,0.04746119356129435,0.05240091097383965,0.09264510372314493,0.046235372902874945
FGF1,0.01937995000377826,0.009088178387939573,0.027020833988462886,-0.005213359364304373,0.05797906829554843,0.016268884156309588,0.05394050349743381,-0.01745325238364137,0.04848982388640538,0.027352416656634466,-0.02431075486375751,0.06178558115270626,0.04217385779508037,-0.07966326731978648
ALOX5AP,0.033688991445022465,0.03972281055134205,0.025873553036267108,0.043729337342607026,0.07307461423173393,-0.007999058935661225,0.17011431423788498,0.0425685803355641,-0.08046272915784307,-0.09018395955707456,-0.0058223462548074156,-0.03775510558097128,-0.05573116796431486,0.013046628624185961
IL1RN,0.07637005155181942,0.01671545955649898,-0.03434510298755941,-0.026707126297195963,0.03529500738292832,,0.1482557762539357,-0.012089328102186356,,-0.05079365463295358,,-0.004286876869058109,-0.05085388173847852,0.019430008686028413
PCSK9,,,,,,,,,,-0.021582870546437653,,-0.015037143626685645,,
NPW,,0.00571456057486495,0.0061466101382356714,-0.02766457499497791,,,,-0.013464879369830297,0.018998803949944656,0.02901260983829151,0.05554070997602024,-0.03560875788165477,-0.04959548689499422,-0.048268529609179066
CXCL9,-0.00300973406040282,-0.015195509428918074,-0.008324058143788591,,-0.004594649813882244,0.08413095034524273,0.15531640572011568,,0.023476885983149953,,-0.03970838798523906,,0.008977178108986232,-0.029843893207779224
ANGPTL4,-0.021570820284966152,-0.03453132074279898,0.010483043670751565,0.01677815965396586,-0.052322391073386404,0.01934035721444102,-0.05062466990062232,-0.008531750417184892,0.029918715653198393,-0.16412220583331605,-0.011476574622392498,-0.0939810508152759,-0.11018596227897663,0.0754340468614391
UCN2,,0.06149727209137499,,,0.016358875627274862,,,,,0.02902554699562604,,-0.016991897503407967,,
OBP2A,,,,,,,,,-0.028038931766467302,,,,-0.025654161681737415,
COL4A3,,0.0068037061132733565,0.024969707789533262,,,0.015508860255848824,,0.006708290894047741,,-0.017078965830045343,-0.03772616138374862,-0.02376509601435581,-0.030725986810396986,0.03132825368172561
NRG3,0.008314932483504633,0.012458352894471784,-0.01778027944565175,0.010128403337686212,-0.09033305478384616,-0.009849529024392373,-0.059201876805866416,-0.04090373242897592,-0.03996670650834317,0.06919701550459684,0.0031343773298661225,0.10694495024274475,0.08422125626246066,-0.0329274246865831
IL23A,,-0.023461964800564485,0.062296044590839254,,0.002627166559022132,,,-0.018549513851298563,-0.02580152714224358,0.16458450519376147,,,0.14589616183038442,-0.029202799894339538
COLQ,-0.021530451266385756,0.062211481275779565,-0.007072718052061408,0.0689865480731035,0.015493946799170545,-0.03811398038088088,-0.01536633616613159,0.09423276833895132,-0.03210531330255458,0.0966473912592666,0.05838946620961154,0.04708216298908041,0.11354198921698704,0.004441868010275962
SCGB1A1,,,,,,,,,,0.003697550927684108,,0.0041993383137508495,,
TNFSF12,-0.00559018211098976,-0.01602719141965403,0.028838509754806153,0.050414046221605224,0.05816031412171868,0.029635197659219577,-0.003537267949755309,0.017723575097031104,-0.09764468600299323,-0.026257665516675372,0.07085487750194429,0.047263997867146135,0.024136405091119174,-0.02594037009501694
DKK2,,-0.015132489149462471,-0.0220254724935923,-0.01801747902218299,-0.047364333374736924,-0.0181970751549154,-0.05418219422742073,,,,,-0.020025941330216863,-0.003761727245374136,-0.006974385362690357
FYN,-0.018657044982694476,0.02196108607784281,0.013722717175245074,0.11236553503005628,0.13564023324490254,0.0002847693173171571,0.1140138127735929,0.0017318876300295757,-0.014575649939058773,0.11547990772359472,0.14400397359083977,0.04107714651265509,0.08565568319711139,-0.05838978037128799
