,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DEFB1,,,,-0.015248983433556613,,,0.021543885720084737,,,0.054755550881862,,,,,,,,0.04678848218908408,0.03632342803139376
CEACAM16,,,,,,,,,,,,,0.005223847471301456,,,,,,
SCT,,,,,,,,,,-0.019825493997366796,,,,,,,,,
WNT11,,,-0.03065191891479244,,,-0.024934284456384685,,,-0.022318683518998704,,-0.018226973692567483,-0.013664578306667268,,-0.028760376962017296,0.036534293747097046,,0.036277157555081326,-0.0031799738272989455,0.025608816257938618
LGALS1,0.1518702748530953,0.08015579939949252,0.01958321907041276,-0.043971000895915706,0.15304503683622167,-0.05496136972897667,-0.018598789949596302,-0.018423093330349055,0.02781865128517171,0.004588756084299984,-0.01866662380073245,-0.3133380202826575,0.028541187242845396,0.06963056597355913,-0.011564320053220516,0.038330931337465034,-0.02490085025810549,0.03466506320317735,-0.009836711870171795
BCAN,-0.20395058113364026,-9.226218701049878e-05,-0.0810845232657674,0.07734714154438199,-0.1724437517329706,0.060231345431751925,0.06592303912234058,0.111830986399949,0.07669035098281819,-0.010822782619657837,0.07501161917335898,0.03765183120560781,0.01765375245438884,-0.05760586299780692,0.045860474976756556,0.04317483551417051,-0.03542837455104882,-0.0008660517659158494,-0.0149990478568401
ANOS1,-0.004944652379843052,0.0313315315358701,-0.0029586205914138223,0.03676469260403854,0.035598629201389675,-0.011969491893266002,0.02499455224363379,0.037260065014244115,0.07157219653453982,-0.04493623726929898,0.033674286178589016,0.10352176758367547,0.07518247006926895,0.03456685253154583,0.00607372537792175,-0.025036974408247006,-0.009253401482098364,0.08616438281499657,-0.01090857646492794
EDA,0.06814057221821425,0.030432373122714372,0.05609452460384387,0.010490647255253971,-0.0069258092964684876,-0.016490388650715726,0.03113167523385459,0.08735949922615323,-0.0496479584817463,-0.021643165598497188,-0.03954885623134914,0.04394485077774526,-0.025132668194441928,0.0004601241980734564,0.05492045621891628,0.12097136154254454,0.019509766568259056,-0.004592297155643009,-0.05530511616343136
FGF22,,-0.02339298695048066,-0.041576414998082026,-0.02099761392613872,,,-0.012364989555531315,-0.013062459488641518,-0.015381028997994026,,0.046420967200123585,,0.054930771089111936,0.04322820513781309,-0.03740575514831679,0.002362528742339747,0.04502800637442433,-0.04504387914069317,0.03891413070666829
SHANK1,-0.05596447924393524,,-0.0016324767754976048,-0.017018621347377087,,-0.0003230872772608572,,-0.021737080192151217,0.01290908627432998,0.040293812830470385,0.0719981167215498,,-0.026487784940715766,0.008777325464093828,-0.04473705792052401,,0.06977910599609843,0.0423030136518499,0.11991192257449135
NPVF,,,,,,,,,,,,,,-0.031127366793463684,-0.032246151223387406,,,,
RAET1G,,,,,,,,,,,,,,,,,,-0.0005233725743323364,0.048838107452283064
TGFB1,-0.0814677352756931,0.0472552050418257,0.01271007145303029,0.008660840761488858,0.0011041471751965116,-0.022485923220251856,-0.023664597829710626,,0.028595877791606068,-0.022929070161829827,0.014616675370135158,0.016907484884480937,-0.00029165867489231513,0.0672313747213832,0.011221232593672624,0.0048124642329787646,-0.055795275740970866,0.012162349706918018,0.025047624570201592
MSTN,-0.11898771802432423,0.010674054298109026,0.03564442244036969,-0.038556731318404924,,0.0734523723625572,-0.03736867531258082,0.04154769261666332,0.048242380610155955,0.005529811752066471,0.029413644810235343,,0.06693278571349952,0.03576597291032069,-0.02141692385120717,0.05379500723909131,0.07172387377103505,0.02674884683846977,-0.03175978008349046
WNT4,,0.0012753963924827766,0.02871983039173793,-0.01993682339399496,-0.003486451085208018,,0.03615426603515616,0.07190501673056918,-0.022905490564460264,0.007750737528588278,0.032717686515419814,,-0.0262689806297647,-0.009620199896505168,0.043125923784962814,-0.02733735530477572,0.01733819928066364,0.04004922208718347,0.06971434585578594
TNFSF4,-0.018272646397849843,-0.016591908577760217,0.0016424208199715795,-0.0249720509896162,0.005466326475621494,-0.008035871976744073,-0.03813648688889661,0.02840736814958764,0.03967331392152705,0.022939848730885094,-0.00508600090794376,0.17755448615476666,0.033939613864178146,0.05566602732417612,0.0025679125096731373,-0.04211716326428158,0.02673450179522245,0.027721481337631415,0.06491597449064956
NTN1,0.05508096436466682,0.10659823788109704,0.06196595622766274,0.011180608916967445,0.046538249425528574,0.019438968065063688,-0.04639291906152534,0.12117027816005578,0.09479423648349135,-0.006548955486105316,0.038278417696926505,0.08231778101078419,-0.02205715691702318,0.039052476170247326,0.054753152740051644,0.06983000295683187,-0.014120345545225675,-0.015975156332151897,0.0628498732882976
CXCL12,0.02265529631142973,-0.015349106984452607,0.1271928590723594,-0.038618993685677276,-0.0036300327148267495,0.06974627128891507,0.026908393818147785,0.015322060863028487,0.06364819839643096,0.04367603206084951,0.021213419706502822,0.2556143573357764,-0.036887089737991714,0.017874033535774544,0.05088686102556087,0.12334606385620295,-0.005174509295570834,0.05798587965487401,0.15018565826169158
GNRH1,0.042649981346011785,0.07407344557476415,-0.04193221337156418,-0.0037412935102627827,0.03216582073339814,-0.0016927777118810761,-0.03379584007440234,-0.022112671913956126,0.040581243978411105,-0.014196210965774943,-0.007913586526194314,0.04212594726504676,0.09987547276006717,0.04549291322597129,0.027169126992755976,-0.027701518318741573,-0.032465376958904196,-0.015534610306016666,-0.022925651772292634
FGF8,,,,,,,,-0.0067997525093938735,,,,,,0.030280966841637336,0.0035641414579092915,,-0.01601575389737667,,
RIMS1,-0.033274518422456295,-0.06526158484228367,-0.004943512236122884,-0.005737158855711076,-0.011489124105204968,0.01598810475748403,0.032236941226645895,-0.0403101844730103,-0.05479502309812548,-0.014976909801636613,0.00784408053327037,,-0.04111625165186491,-0.06501622223451964,-0.03398943561654856,0.0041246561247159415,0.031760328929267306,0.053080701674727164,-0.005140473474360425
FGF14,-0.137332809567033,0.006943899551631573,-0.023563161674136565,0.0518612297022882,0.010613949510967334,-0.05401809164347649,-0.03896134350739115,-0.042337646050040555,0.07066114057765742,0.010825148293340444,0.029756233211046736,,-0.02780209517051148,0.01169230939518798,0.06721882608635985,-0.01835603597989697,-0.0796929578315469,-0.08599914105305732,-0.014705791137180499
IGF1,0.07722446715976913,-0.017999240940745696,-0.02984012883669131,0.009002224252068536,-0.06588983896602615,0.014501105240202927,0.025889734309319522,-0.030515169502324024,-0.03263757652202555,-0.007611854055268475,-0.0006866974296311788,0.08657473331910248,0.11047942105512785,-0.04387093907705142,0.018156167302271032,-0.052232622630326554,-0.022036948685534286,0.08002028534697504,0.005983044920705561
TNFSF10,0.015248153306728799,0.02108264003864055,0.07269736072146643,-0.010535064974566122,0.00726529628935506,0.01458099629032557,-0.028591707246427116,0.03572513855178949,0.0620572183661655,-0.009362474776346146,-0.02666155145226082,0.15980646578512625,0.002763695867534761,0.024738954088207157,0.016027961101225095,0.0030576648777616176,0.03125053538699647,0.12460619989671111,0.025696721639918985
GDF5,-0.03636379278339105,-0.0175440490866362,-3.62999952483953e-05,,,,0.00467654801750703,-0.02557974039431425,0.037633020858126996,,-0.020888636739199273,0.07914814052765648,-0.019232399708572663,0.05973666733711459,0.07855805555077844,-0.0030844565584723805,0.029930159828325403,-0.036211234267326455,0.08221263011221942
CHAD,,,,,-0.07071462884271441,,0.002102996893978563,-0.02565569056869634,,,-0.01755388918796325,,,-0.024528773790557498,-0.021000165424103268,0.03500706169832765,-0.016914765324367902,,
RGMA,0.03510979972757683,-0.00044918422456454425,-0.03355119760975777,0.03260627591218786,0.007543261439468624,0.09843813077018954,0.007953649135917455,0.08650266333622218,0.13991513910321024,-0.029432422773106138,0.03623096676529981,0.039425652066428965,-0.0093714202453884,-0.0017460381848363213,0.11247518012595535,0.030287880959258294,-0.01286154072993211,-0.00031836770300119524,0.009628587996895565
CLEC3A,,,,,,,,,,,0.001163279080431273,,,,,,,,
WNT16,0.09674097583752182,-0.017908168967253054,0.04178279412138442,-0.015480746839273201,-0.039390607560639494,0.06824945937623014,-0.01609037912054532,0.035099020184573386,-0.02349572786049175,0.008168156405716675,0.0022086577516158504,0.08886614046901999,,,,0.0721139184627303,-0.037336872646472966,0.06973363672886851,-0.057267158312178656
CX3CL1,-0.0329660106136039,0.11246992341018155,0.11033736906062856,0.023591601968231797,0.0442339766603999,-0.017384360808420023,0.039183121949947775,-0.0067497488116081365,-0.01939503635599316,-0.02990391989735462,0.06598499735629278,0.21892888753524617,-0.004261497290995845,0.08420442894418567,0.07553905661193397,0.08813909852732493,-0.03426121843166052,0.07316461267454646,0.03465117531108255
FGF1,0.12025968333348025,-0.0719021186031799,0.06820038112529211,0.002786832360213114,0.03620560995168485,0.016090214577582012,0.06405712503020713,-0.0329973205065546,-0.05459958206623622,-0.032846616838981414,-0.014753558324876632,0.07013164668648084,-0.023071891064602813,-0.04232514175228521,0.022036515164784488,-0.006426993641821625,-0.04955191403198591,0.02340394175672757,-0.08536238246779827
ALOX5AP,0.0524674096917819,0.04787839804897805,0.1570950900342688,-0.0357587293141584,0.03156524189340879,-0.025682146854693222,0.0050494564114776,0.01540316955991047,0.13638700166769002,0.06901331118854667,-0.012876710664844427,0.11580215756295882,-0.005507434551093648,0.04399263757026433,0.008463262781255958,-0.06035968472008246,-0.020870986381350102,-0.017628854437935507,-0.021457449030969297
IL1RN,0.005421349336324578,0.09349210443331843,-0.04200931127880545,0.0071322904066913355,0.04366918924808475,-0.0027491320747687785,-0.030339946607306385,0.030374702479547017,0.030467171336561037,-0.021572419937240336,,-0.040576673063904806,-0.020655002766954242,0.11831635615743552,-0.016463410391545735,,-0.012115608008706494,0.010273151602832174,0.007558041920641432
PCSK9,,,,,,,,,,,,0.03243230872605385,,-0.002977187201962531,0.049238134886294596,,-0.004614244436591282,,
NPW,,-0.07723307238554944,,,0.10049643384260917,-0.020666931426246215,0.07182359682398348,0.015078962745664143,,-0.02750386490710489,,0.10459226962758907,0.09582854310089178,-0.02079953781771683,0.035759556345130034,0.06132535820848655,0.01843137073692956,-0.021894883587629803,0.01740008885995256
CXCL9,-0.001587196545427006,0.012906256925736947,0.07298964536144556,-0.024526047024872835,,-0.02172230164639643,-0.011550454174230175,,-0.03807821449916122,0.08790194164048849,-0.020888633325519622,0.04499120440079213,,,,-0.033333500524595605,,0.07729794013854938,0.02919855162533892
ANGPTL4,0.0005939036312045076,0.028278739433993186,0.10542005685800934,-0.005172894468442703,0.1362944055760166,-0.03484029324941333,-0.05133010363370596,0.03204434027598894,0.08627490093362625,-0.07972368215152366,-0.002366350307110222,-0.3756078035888498,0.09985725055149959,0.10692040215333229,-0.009010574717079143,-0.07490235649547025,0.015571315745142044,0.003581637799739109,0.06947336613849381
CCL11,,,,,,,,,,,,-0.0088250534955824,,,,,,,
UCN2,,,,,0.16677628942421255,-0.014330327634516233,,,0.0832122628996125,-0.002751415441724969,,0.09837420438522877,,0.03415305066497825,0.018116270268586476,,0.025734511422690655,,
OBP2A,,,,,,,,,,,,-0.02400885583467515,,,,,,0.005615824584622184,
COL4A3,,-0.03635916614270122,-0.01686025348572172,0.023942371616882115,0.025554427135304116,-0.011852255384659425,0.0025805451102736397,,,0.011320758353982304,-0.010582976085336383,,0.11748985777039474,,0.06597249126790865,0.02872389325656985,-0.009762283502588717,0.09904419691760483,0.01186846391132505
NRG3,0.09050177788214703,-0.03820849131387629,0.009277822612253761,-0.02701671254577472,-0.041622535633346475,0.004168275930669128,0.009561829226627997,0.009942760098373814,-0.05617807208482093,0.05609492930305022,-0.010655645459848534,,0.002491798493449998,-0.07034774643020379,-0.007804522796945944,0.04890009916601281,0.01670844005116631,0.010222583328534516,0.012423648017583873
IL23A,,-0.004952689034821658,-0.017621249886933667,-0.020649633403059402,0.03896478802647626,-0.009850540345722508,-0.00771188993383473,,-0.011387815542827917,,,,0.034132295177616054,-0.002361855626605641,-0.03643969031172881,,,-0.0381100840427154,-0.019709486198766987
COLQ,0.05364084504344792,0.02235684260720768,0.08993926235195882,-0.012723128295668762,0.040993914897111204,-0.017351492777488948,0.012421275064102654,0.035743674495690235,-0.01943265627616121,0.06027470814442688,0.007765374071056264,0.03967334548928591,0.0553657512630798,-0.03926408559885989,0.029906423031949843,-0.06421099713403423,0.019722668866122575,0.019916129888966294,0.10356594618970791
SCGB1A1,,,,-0.015709238092543272,,,,,,,,,,,0.014692247783949829,,0.013875711873326807,,
TNFSF12,-0.04598068132776249,0.0669499222404531,0.05084445306932108,-0.058038096943357646,0.09357860784179961,0.03761868265346572,0.022328596665719118,-0.006871080784896477,0.09983587677903763,-0.06063604605621165,-0.004888979992905512,0.09904306878827039,-0.004969507878701161,-0.01052476553694415,0.031700709022181195,0.14632745505963693,0.03553181216146502,0.048772477362968476,-0.00038534115797555796
DKK2,,0.0684231897643696,0.10448874126436354,0.016485638495128973,,-0.014541594420899287,0.06307258250431076,0.04899924098688544,0.011977614904856201,-0.031848959998504886,-0.0143736024260186,0.019986752082340548,,-0.01603002301006747,,,-0.0025268229435499124,0.02098204533687878,-0.03743563748322749
FYN,0.04751834869778493,0.03677161602220668,0.0012991048082883155,0.052587813701973254,-0.09913016178986338,0.1011926197964529,0.03652688215307872,0.09584473268763295,0.12927507437739683,-0.005206094556381451,0.04061271360243314,0.14220643388151366,-0.03452948179950047,-0.08535520660188269,0.022487688151652863,0.0342784874172847,0.003960801504730378,-0.011322213433695416,0.0247249966979011
ACE,0.034749785606517744,-0.024485585181767675,0.09811363661378719,0.002278293793418503,0.02296402271564046,-0.03564962722241337,0.016391018020446638,0.0042980573225417104,0.13637015360041754,0.01430495299284281,-0.02179614201266725,0.29664297848615356,-0.05609683668544874,-0.05469532478576348,0.11564109728381199,0.02972545558522304,0.04256853622618151,0.06803013374231709,0.047297397561741665
IL18,0.04068303855616448,-0.006477886487920944,0.0970003524110491,-0.05518660424090785,-0.017394993834436948,-0.024695268501838428,-0.05101792621144094,0.03713496564240007,0.13048401842608845,-0.03202168830686568,-0.029778655922535337,0.09565354327683703,-0.04102736250933627,-0.027112483018723058,0.04253819460024062,0.07423910639483813,-0.023571207595554738,-0.02146168395965881,-0.014217313748474117
PPBP,,,,,,,-0.016836736899533022,,,,,0.022348670861704317,,-0.054552831814658836,-0.03489609293037004,-0.032716707418766394,,,0.17528318172021196
CCL27,0.0027572037071298713,-0.028389898190981974,-0.03432832461037232,,-0.025105290315755223,0.0039031681670675857,-0.0339259865942599,,-0.035688502195895026,-0.03784088188231536,-0.014806878513408835,,0.00975029523663751,-0.029982063528559748,-0.01152269130747658,0.024470087343452625,0.0847608154563548,0.03176673391573475,0.06775306523090457
SERPING1,-0.0200720233791238,0.03528705721523698,0.1946058419600496,0.003292038599625035,0.045632976949037375,-0.021916149791071007,-0.07409428254844162,-0.018749472152802194,0.13769308632093027,0.046305716496091456,0.0012420911171061374,0.10316607468328773,-0.037806101417175796,0.04287340986331316,0.06220292788025201,0.01756386504152791,-0.030897391616351796,-0.011510791837442762,0.09296041767534773
AZGP1,0.06361345960689903,0.06767083889773377,0.09815622024513695,0.014898443537240619,-0.016115663723342603,0.032587254336156335,0.05633982689151451,0.10945403436235757,0.0343312504801352,0.07960459344153681,-0.028569967442647486,,0.03759477099000922,0.10299978461298123,0.03512800570472411,0.08333625695279563,-0.030658823214115075,-0.002383358114415547,0.0142137375592379
INHA,0.04351736071814635,-0.0612835072658765,-0.03198335456526115,-0.024072644452936595,0.011678331956683762,-0.005294770423778458,0.04308911462540016,0.0710608615279962,0.09110595760069706,-0.004010319644370455,-0.010294699713683134,-0.011459079068940224,0.022956394266960837,-0.0008665361809540087,-0.010947147357596726,0.006707630212043353,0.01090619120927545,-0.042975322340875484,0.011484191449271855
SEMA3G,0.045726081831819095,0.0035314130571169715,0.09344843854930147,-0.00577708071479532,,-0.027016345297804577,0.02145318376301386,0.08272848548347939,0.00928082139986077,0.08601919568822804,-0.027863476306076173,0.11286379837122577,-0.029394082862415447,,,0.11368801367144837,-0.016536226202089294,0.04081371418099319,-0.03601749758727542
OXT,,,,,,,,,,,,,,,,,-0.023196871188012266,,
COL6A1,0.0027727946407817786,0.0637440227390833,0.2232215457928976,0.013615004831621803,0.09866134511022277,-0.0654249896109103,-0.00030219898728770336,0.08782822858235162,0.15306115094928213,0.007050224686158949,0.02351192093567606,-0.20931402713829797,0.0742154618032731,0.14741157780256908,0.08418178059130688,0.04897819312692232,0.008913676119475033,0.025697138323020088,0.14103877482997823
FGF17,,-0.03828109756681179,-0.04373715800156041,-0.017227637118266394,-0.044713518544737145,-0.02689780089915755,0.01765784352554811,-0.042349188529774165,-0.04513727599132406,-0.005826063268128683,0.022643075032216284,0.07379114789502818,-0.027346908706868674,-0.002289389360757332,-0.008998473005627464,,-0.01994387484782614,-0.02515082399625606,0.009629485328365484
TNFSF8,0.07516828590319384,0.009734905653868644,,0.06923425762173405,,-0.018280431342043078,0.004579311213922899,,0.04259212807017753,0.01884526739647272,,,,-0.024662045535727536,-0.048984231142095366,0.07516632320503756,0.06083540754898314,-0.03007769526379129,0.016082497844867333
FGF20,0.020595601893767575,,-0.016202325529733157,-0.01882744138264696,,-0.005510129739874806,-0.02309556571392108,-0.026536043961663633,-0.004646395951131598,-0.004160172267848595,0.037187133414558704,,-0.011906072930213169,-0.016563009234717044,0.00914968205611542,-0.0360419916676382,0.014961445410959543,-0.004181477977225,-0.019262564404211827
ICAM3,-0.05315847628295988,0.08150382782640757,0.08082280114258575,0.0046916381811969105,-0.03285100753060645,0.02632889868849996,-0.021835208145603743,0.0422115189208335,0.11856311856181247,-0.005943424855459648,0.08287313053930372,0.06071761148505605,0.024807251703218288,-0.04078286219396781,0.015606077393125589,0.03439836173776605,-0.019080749080187656,0.08003131662405151,0.08248176878594754
LAMA4,0.01653091677067049,0.10220100063633428,0.18187418069348965,0.07720308032790117,0.005416451368698393,-0.012700494660335682,-0.048067666906933156,0.088248680374759,0.185747611616474,0.045970057319134144,-0.00833615524966171,0.21556426457255312,-0.014216363586314389,0.047856226760063215,0.0728849817815289,0.054344537195030046,-0.008631733296455004,0.01498739017637723,0.08209137627974915
INHBE,,0.031311480077075085,,,,,,,,,,-0.02431527558489481,,,,,,,
DLL4,0.0004068897501927776,0.004217244016127867,0.11310363630749476,-0.03741031061695007,0.1248529407201892,-0.02586140305493798,0.006896548019531102,0.01191745231658212,0.1197258114613649,0.029943456386187062,0.047649946680283876,0.16335558516019222,0.06497519615323706,0.09294813069866253,0.008181459599334966,-0.036215278496416696,0.04803249502388368,0.048499851361486344,0.12455828504006841
SEMA3A,0.12690840641522116,0.008729793977653133,0.06590101184099315,-0.028708474215564626,0.09710682692591063,0.015817249908836248,0.009492441133844022,0.013430169567443381,0.017765115671628102,-0.006030816459856969,0.009248422073152343,0.13048286247084223,-0.04091936916344939,0.026559452564330004,0.06299461382594009,0.006064556092187556,0.002141636937007441,-0.02535287340459339,-0.02355813330554032
RLN2,,,,0.04311999250927532,-0.04269797746703351,-0.0184484786042636,-0.02582492502472459,0.06193687670724039,-0.01299073741449782,0.026842053005862888,-0.010909386243289215,,0.014786267334282307,-0.040932458043371645,,0.0072390389193943295,-0.022208217387953998,0.027867446818579205,0.05421044664710617
C5,0.007378490902834702,0.05314804180927082,-0.005970923448409003,0.0344699659084841,0.07590349960716171,0.03329716165292524,0.039235612884504674,0.1655677312725432,0.055343035603521065,-0.013788065632145845,0.05047061009153968,0.16118266664090708,0.06350455418434008,0.021551686090402988,-0.018394981175142183,0.06339462477882782,0.00862959125377109,-0.040800842020482175,0.020030297849770735
COMP,,,,,,,,,,,,-0.00880198103117158,,,,0.003572891517328843,,0.033199248072903725,
EDN2,,-0.03914449760291063,-0.0008494160037499464,,,,-0.02214311798766629,,0.043000744647542194,-0.03145900955729271,,0.03805466622258849,0.07134518855664798,,,,,,
C1QA,-0.019665829428425968,0.01906329125494818,0.12618420574260802,-0.06623166204946171,-0.025000397572805675,-0.011990686148103018,-0.029173635111941664,0.037723914032129165,0.11482237473976054,0.07359706384902427,0.007720851463819973,0.3332806898006237,-0.007307097401454817,-0.04917866197587308,0.03869151754431682,0.07126868099605548,-0.026882777647324475,0.022687199551136877,0.02701110820966408
UTS2B,0.00033293420556738306,0.027565494639930254,0.06434594760163984,-0.01862856359764407,,-0.018448478498274964,-0.018466769435181874,0.03921858157425115,,0.0033628174848520146,-0.027932960176412888,,,,,,,0.025367475477295974,
COL9A3,0.06480693691351486,0.050023619198810175,0.022707006726295942,-0.03238919871629031,-0.026998048522947186,0.023677727899092157,0.03887037537220741,0.11786126939815117,0.05035009627584836,-0.0058529592644425915,0.026374688960164466,0.1097536636040633,0.040825371604776596,0.030770782051782984,0.057674123200437154,-0.027355959887948658,-0.012076865797572271,0.0184220824324985,-0.020943617731316866
DLK1,,,,,,0.0074783558547549265,-0.015040445867123171,-0.053243062042145184,,-0.041833309519313785,,0.09858965713998953,,,,,,,-0.003400597131663001
HGF,0.05482868529175795,-0.005930893064352301,-0.01713733948121315,-0.006648264816340096,0.15408185271542066,0.02224024344090945,0.005558785222212073,-0.04514498746041633,0.05303199334407449,0.0017074535294344753,0.02587792245706334,0.248475795233847,0.01652055304286013,0.01117444519680275,-0.00813198525227653,0.02285321653703692,0.006184496667458816,0.02443340648618584,-0.03772378910641636
GIP,,,,,,,,,,,,0.09038283807740578,,,,,,,
P4HB,0.06128921983358661,0.10826370898562167,0.08837134244091303,-0.010369467046078445,0.04878753044759444,-0.03623765066124797,0.015581934876328448,0.09894951240769397,0.10830796373000977,0.056929423662782294,0.01806982242956778,-0.12331447241264229,0.03559808108143722,0.10398585799025221,0.05929668672141397,-0.005059149997494101,-0.015558648467644614,0.01734678834637209,0.0593527910453873
ADCYAP1,0.059179832085126546,,0.12515594064105515,0.1876358293815248,-0.006730072219911107,-0.004926248148536222,0.08267705917509974,0.03330584765148108,0.026967407274918694,-0.03632608830921251,-0.028336166716985977,,-0.029195231069399558,0.00027655305345959967,0.03229832432044883,0.041568990165514325,0.026712051825966424,0.12183994389724248,0.10088613900501955
GREM1,0.08589969698408552,0.0061734963247598905,0.01938443342736763,0.017617138977774834,,0.05735496316786334,0.04867531375919552,0.049540870793548346,-0.04410093959999804,-0.007730224959820781,-0.016812787955586828,-0.11975460691546934,0.038283549298913096,0.09243655489062902,0.033100312408174064,-0.014523379128080632,-0.08866490085645293,0.08199608717528578,0.023790357739095176
EGF,0.13640131716193477,-0.04186729688233095,0.04224206569756642,0.01364683489514636,,0.025538057780235414,0.009657555142167321,0.0032356126457372884,0.0030705118731037895,-0.02773645566520727,-0.025770658878701308,0.07205933630884495,0.08750042014295976,-0.050046680863412525,-0.02197860770143732,0.001681780019979401,-0.004262437102421648,0.017353981571874684,0.014582730832283473
VEGFB,-0.08205312694478895,0.03309394608994174,-0.05229939326867734,-0.062443429020153964,0.05339878569094011,0.03383145294971425,-0.043351567522138874,0.07193855840085446,0.0486587376762666,-0.04610987364199797,0.020123196367222252,-0.30053726056024954,0.06337238713891581,-0.0043785474762079255,-0.07330822412821655,-0.04952757983863962,-0.003182076083385023,-0.03695074876475283,-0.04881681067664588
FARP2,-0.09451532633309123,-0.006053015032130364,-0.017698790139351817,0.04832469122461568,-0.05124664601527437,0.03160580287829779,-0.05493912093248874,0.06253992262693257,0.13170628691076,0.011064833631152082,0.0826914374032481,0.14576923878147682,0.09769228057031368,-0.0008394825017348245,-0.03679410801485456,0.04385724357786979,-0.04386971530651377,0.011629531976053853,0.09595130609155939
BMP3,,,,,,,,0.04769934958841716,,,-0.009550482468846686,,,,,,,,
IHH,,,,,,,,,,,-0.00607087865378949,,,0.010434351514513421,-0.0006340174145188873,,-0.040454636535625914,,
LAMA2,0.024999277284026164,-0.06716042478241095,0.15089850664645071,-0.0343428980539196,0.019193251674339655,-0.015528471782752504,0.008384416146544463,0.017062814980230417,0.060041793840579775,-0.024428906345791736,0.013540630722587843,0.05510721987440327,0.032277386146790266,0.07044834143196556,0.04283839462048756,-0.04066707879551379,0.024095654365202095,0.023319181916724836,0.06664692606700008
SERPINC1,,,,,,,,,,0.021004030011593133,,,,,-0.004151895309123691,,0.00015159197851980036,,
NRG1,,-0.020031821694030845,0.12411884400785037,-0.004862632956866953,0.11540865629961097,0.00542156172260104,-0.03405571829770239,-0.006118589001599426,0.040251781370654466,0.02240801251299833,-0.04417796724149257,0.0019479103539730529,0.04450487375130438,-0.013684960319352424,0.14192757359058947,,-0.05935527713514321,0.028872378469146205,0.0507338231819204
SPINK1,,0.05644200519369396,-0.030233506102764984,,0.050081744643215305,-0.03651763447501677,-0.030108832853817814,,,,,-0.0953973408200571,-0.019813145356044438,0.023933003351009716,-0.0019187522686981754,,-0.04910780594183711,-0.04046227752185246,0.006481581676850773
EFEMP2,0.019851550900728418,0.055181300898382274,0.0577904981833269,-0.03493845238237189,0.0828974036809961,-0.054150079961716426,-0.017606532733314376,0.08509487388158955,0.13038643280808965,-0.015801853323408888,0.004065531706180257,-0.22416022186616544,0.05787592900373489,0.014888741620749369,0.013271364925837349,0.06390314024825491,0.01933036104968775,0.027922479847375063,0.06565120341564634
SELPLG,-0.02197110196236659,0.02915877061436079,0.06593759490099002,-0.03557119543080347,0.00013627758210509516,0.057823836692390385,0.024075932088897148,0.0401168815924217,0.08342090787753932,0.009863528865243741,0.009163205254502996,0.09944576349966792,-0.03425012361680556,0.1336447340354382,0.04788217227536257,0.02319819582149345,0.046753329668330915,0.04570326342708564,0.026804502796216906
GDF6,,-0.036499126855786185,-0.00390355523686563,,0.040322813639954845,0.008511989448156497,,0.04438501014830251,0.001130593547739534,,,,,0.01736402211771407,0.03257734838768081,,-0.003885885432045526,,
HLA-E,-0.1657520900498273,0.031791895730201095,0.1966521597017075,-0.038564184090823156,0.0429634383359227,-0.009181257837860264,0.00389946542273611,0.004784137706753767,0.12843646720693913,0.037689647820148726,0.02387811478169048,0.023846110435349566,-0.01864058668942029,0.04502456819145961,-0.00447974350248182,0.0027370301642841836,-0.05266587122195307,0.023749742050590297,0.07584697429848788
PTN,-0.029652370821279465,0.04404735261193735,-0.038264196086979105,0.0005314169594110228,-0.0647045262684954,0.08272088112564789,0.03199855937893247,0.1147415512232815,0.10988678329073949,0.013653726628342182,-0.010243582264658182,0.15535406916674596,0.031885915069062506,-0.06335131897885178,0.05901705480968037,0.07689524939432972,-0.05091289515379375,-0.012384251904654728,-0.016303796308842936
CD274,-0.006989309141202676,0.12146223264132061,0.07240738599093104,-0.015460375342832679,-0.02019596099632611,-0.04252728197207652,0.024622087899249932,-0.023135143532906334,0.050179775471559,0.008212119503792022,-0.005772761475485306,0.05492600610334571,0.05210394444548767,0.07569515379638952,0.050540034308890106,0.03082524328997936,-0.03596401440082218,-0.08850521855012836,0.04254257404105765
FGF10,,,,,,,,,,,-0.018784199940828427,,,,,,,,
CD14,0.02158335225004206,0.04094897918208217,0.1192638113241999,0.006120591686814856,-0.05246921013467311,-0.006561915620639117,-0.06585031669496541,0.06548189573564336,0.11227246237748988,0.02574095505678775,-0.04198377922505711,0.21381219439862387,0.039555830068123174,0.004239047826877672,0.05280862997673867,0.04738239258101767,-0.04113216986868974,-0.007698169989759138,0.054318044285992614
SFTPD,,-0.024471981924139494,0.025527010536027246,-0.013671026450123556,,,-0.018908083486830367,-0.044378094834049794,,-0.014224787582193976,-0.00954054641699327,,-0.02338407900729267,-0.0015307397337787601,0.0776903519591263,0.03951648978548115,0.05418700466348996,-0.03502637140875399,-0.009704354869891569
