,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
MMP12,,,0.03721309653144367,,,,,,,,,,,,,,,,,
FAT4,0.0649919435509803,-0.01769969598562386,0.0005985185632199854,0.025325095401202237,0.020210292050033683,0.004515096519886416,-0.026642627669417412,0.01898311862587919,-0.02704072351849907,-0.020509396422918352,-0.07526030861669043,0.027009788218688536,0.0008289692048008472,0.04192638347393553,0.08259272092802754,0.020296314186159663,-0.0015946223624466501,0.04190095103886876,0.06928847325774148,-0.0354729663484919
MDK,-0.041046614283281886,0.08968964904725123,0.028089655498161163,-0.0328114328030357,0.04460509152005686,9.091129353315915e-05,0.08755953479622607,0.23105517599982592,0.016365785310033704,-0.007683142588459922,-0.06405457415180993,0.06285304477642213,0.05905904322471553,0.08148695313209642,0.08237811745953813,0.11622121066331995,-0.059045097963710366,-0.040640860226329546,0.041824893594429154,-0.08944658262776053
BMP5,,,,,-0.025975490705824004,,,,,,,,,,0.06749987220010017,0.05055096089961286,,0.02126655554692035,0.05639945845174678,
CAMP,,,,0.009076989754140431,0.003000598835596072,-0.02895717713843698,,,,,,,,,-0.011997248260953894,0.030022947620930242,,0.005360825352256426,0.009320052367712583,
HSPA1A,-0.0637859082891758,-0.07870626185698062,0.03952628859684487,-0.017424378283760783,0.07555488180591018,-0.015359602919032045,-0.0017363968712603651,0.08112769224561905,-0.00945766782651952,-0.0017713220248972673,0.01891410725989334,-0.04473773910092129,-0.026738148196476505,-0.06011381925590927,-0.016034862799001043,-0.07894168031916123,0.05119489720279817,-0.0010358006709832149,0.057065755902759134,-0.001858582065688529
SOST,,0.054576310404675824,-0.027075493247302063,,,,,,,,,0.024805239625546587,-0.06680473195501302,,,,,,,
SEMA3F,0.12847878057430476,-0.03957648653080822,-0.005872799279902633,-0.027631977192706467,-0.017027857503740137,0.03546177509233846,-0.03265700417810207,0.16954204922259505,0.014941417995666034,-0.02129627028150451,0.07558771697026204,-0.018701456312288235,-0.004073493911088154,0.08628645468754972,0.02669171078528652,0.1479436890579645,-0.021467062520875917,0.03235528289030067,0.03265190590312384,
ARF6,-0.02098190903576602,-0.03141100445076648,0.012935195116753317,-0.03332745522652033,-0.063488615059166,-0.005449543340862544,0.017904863797700583,0.06100650171467751,-0.014857282424468283,0.025210333632054,-0.010962507387087886,0.026312465455632726,0.1327937062473777,-0.007899348373546139,-0.013177578114901735,0.02997446807190112,-5.855791877845845e-05,0.012562064987233243,0.07546807479122335,0.11069623093919696
IL6,-0.026407540910507506,-0.06299652334282123,0.06193503186581802,-0.01840644862133042,0.04185760895988038,-0.01305687225275976,-0.009043810694061138,-0.0048794167245503955,0.044648222071668804,,-0.006873229828055548,-0.014558572489523273,-0.04404104134222281,,0.12255208310699268,0.026868741762445157,,0.0010642708273041136,0.08119432975468437,
CALM1,0.013013419466246474,0.08181176862519064,0.02167207909461429,0.04177404907193399,-0.00879341167057926,-0.04804663509535434,-0.08927044254354381,-0.13155577968452323,0.04507190076339636,0.01689266723828677,-0.005138135483941705,-0.046207718851706846,0.029331557119162424,-0.038548003553604104,-0.020926021487996053,-0.04490943046870262,0.008097016652511859,0.03961729971998814,-0.07733654183368872,0.08524645796218337
VIP,,-0.015579440124569369,0.019716997041765723,0.021038549514542843,0.023956983229427922,0.052582476602403457,0.062058807353333224,-0.019676664145438984,-0.015178228957620743,0.004906990323707077,-0.056544460754237184,-0.04052801882867867,,,,,,-0.019085144132415292,-0.02944569722206581,0.048196805572099974
NMB,0.02268828110466385,-0.023770737016149894,-0.026075722724824738,-0.046724942057264206,0.010158737597881436,-0.06980869100402294,0.03380170212467707,0.15389464863363023,0.023258535192207237,0.061363451473101044,0.008335995169589914,0.014610983368933222,-0.08117638456872805,-0.031130547074044942,0.0799571644262435,0.04890319236597174,-0.013207344539869412,0.040034587096826536,0.11259380122256517,-0.016278591909072805
CCL26,0.03285942723899517,-0.0342989708605503,-0.010671882606694433,-0.014525631212156795,0.0693099916647172,-0.03187897313008002,-0.016368819552456455,0.006729375579563491,-0.012354528213852255,,,-0.008790425750171011,-0.034708168656230005,0.01798521546467751,0.09825490019100352,-0.002081823447792224,-0.026662156276588654,0.15084182977976654,0.03132973171177665,
FBLN1,-0.044655323491357896,0.06040338374022004,0.06265786300943559,0.027035762329505917,0.013327891734042719,0.0033092300913932795,-0.05533558537841139,0.10647433057434325,0.0005368890991782546,0.051052481464905285,0.0019482479675741332,-0.0165852943768626,-0.015558999634278288,0.053870311706720894,0.01700186210127658,0.05120226185185966,-0.0039842169654902065,-0.02329075982969965,-0.031536175870173135,0.024040812751085067
SAA1,0.06512147527992823,-0.006764351198099922,-0.0013132271120423027,,0.05785267260235355,-0.009720544657131708,,-0.019649833395495774,-0.017132573863640088,0.027045265775599382,-0.00038072880750694146,,-0.0012653514647868902,0.07788213975976843,-0.07313876171472139,-0.011033008331857427,-0.028669680154132498,-0.005808748616294292,-0.09278629284902762,
MICB,0.03200758800775034,-0.016393568933885584,0.07508556425133944,0.013901501998626699,-0.010005819667783732,0.004555083233659938,-0.013674400038829462,0.05975595741828828,-0.04706943331517174,0.03829779119062736,-0.0352497133843324,-0.0001950213239198824,0.012889920254527494,0.042794248157442594,0.03273790704170252,0.06745779752720382,-0.043479644772369395,0.034244027672323436,-0.02402815850692723,0.016240119591143534
MMP13,,,-0.003994315084594245,,,,-0.015447535075168975,,,,,-0.018422798069428332,-0.04197323932507015,-0.03202881202692122,,,,0.08476507227881347,,
F13A1,-0.030233254050919048,-0.023809986227809055,0.0018937727724831512,0.012147367854908228,0.008141906708105578,-0.0393606055603674,0.06356275534190384,-0.016183894807004072,-0.01760750511527716,0.002063068829438002,0.007395761270413789,-0.005056918786076559,,-0.04824110709126298,-0.07120206219176574,-0.03175958628243743,0.05027922348968417,0.008370788308209224,0.024742211126892528,0.009285573651692695
CXCL11,-0.013825971393181154,0.0136215436572429,-0.014245107168978309,0.07731205083828044,0.02381231153670514,0.030141783152013563,0.03538179545333389,0.06089545562869778,-0.029849953712016795,0.044894205941811094,0.059621618248567244,0.07145689599152769,0.019487736462587425,,,,,0.12084732653622207,-0.023818040925383484,
COL5A2,0.01103794302371142,0.02607338238614197,0.019554294194793126,-0.011121083890510631,-0.008074210400517123,-0.008992799181927916,0.03464818870195647,0.21914156656241296,0.009711002547173806,-0.017338062174215067,-0.04747310516414758,0.05377615570025507,-0.030994099129737055,0.1285034684728802,-0.0008430455970578909,0.038873713862214526,-0.040158649568200776,-0.009896583835717402,-0.03672485182575418,-0.03263818696896076
EFNA5,-0.016791789991679802,0.036135761329447486,-0.032990633718838605,-0.014833965347478193,-0.04519205529058932,-0.01487206044041268,-0.05229360007487116,-0.04609390355410156,0.03697387809143661,-0.0330799669105307,-0.012501121429990695,-0.0617524758629176,0.053079564136291106,0.055683572288034555,0.026072498272512578,-0.0066419416639601925,0.0005290181811117692,0.06951541279383895,-0.012667308165387489,0.010423579011588614
AREG,,-0.021833070018004747,0.06796732122647944,0.014192626678640867,0.037530035097217265,-0.044323141429804945,,0.020265155053878003,0.01839152652098303,,-0.0063804794879831084,,,,0.11223088476106426,0.09094970070525145,-0.030406557206650146,0.030527590743421852,0.02152019365009833,
EDIL3,-0.06544952703103289,0.05694956981770187,-0.012565586298121862,-0.05829192959364937,0.001888308201305874,-0.007065192107982141,-0.07941733030873702,-0.20445481284114841,0.0035858408760551103,0.021303335795489983,0.08327959792232159,0.040315640960158626,0.01835574722136681,-0.10761734230302299,-0.011239594333135948,0.006221107206904756,0.07667870259095311,0.04950081387627914,-0.06740172703296089,0.1555257115976804
CD86,-0.04200229130693815,-0.04888455250872859,0.03808571494437193,-0.04055031411213472,-0.007574502147836138,-0.030867142874761895,0.09793767898155989,0.10141063783172469,-0.0314985639348824,0.05628149912698872,0.033778442382195795,-0.009990526132712308,-0.05826251629141298,0.0066093655884462135,-0.006672031443514944,0.07853627716712616,0.08770710547660711,0.03818162322494371,0.008049263125706746,0.10779293642391961
AHSG,,,,,,0.02844000821088519,,,,,,,,,,-0.030689331291807228,,,,
WNT9B,,-0.029871579946207837,,,-0.020666383608466052,,,,0.023054475159845475,-0.011405806612968007,,,,,,,,,,
HRAS,0.06911826015494946,0.07777011671162296,-0.022024681853094714,0.01491649697781644,-0.05497159192004454,0.06227371377745698,-0.020651135513004917,-0.07999008081821507,0.02561090580470654,-0.00036551609008692227,0.051117281645056585,0.032882500677336786,0.0379743269723946,0.017060394681993187,-0.09431625450232564,-0.04659164476952897,-0.03648237514211126,-0.007613806398814658,-0.03572920958953493,0.05604023602803188
C1QTNF5,0.024016658394357192,,,,,,,,,,,,0.06268070472869516,-0.027276199464092203,0.04411413736248526,0.00929896130946466,-0.007713850781049292,-0.02024637552459545,0.0641447726602782,
RLN1,0.0034909901445201266,,-0.024395404701296742,,,,,0.041655700018725914,,0.034106304214770386,,,,,0.16143040561985372,-0.034310444925663215,-0.021337436400475633,0.01839656295632576,,
COL4A1,0.1088501975975964,-0.02201732439633,0.029233921128678547,0.008945698684363146,-0.031073669409159368,0.030614015009842895,0.10246291295199497,0.2535460090436087,0.00197332430260753,0.005231939992478534,-0.06540967851928742,0.035137082622298824,-0.03627155561768327,0.10867915254460783,0.04920556114387404,0.14127085671576378,-0.028539616594278103,-0.025593709442424013,-0.06019929266136426,0.013665517053186946
CCL3,-0.028082859469456798,0.0018967729380057255,0.07898643451450434,0.06105509079113165,-0.01423918185690005,-0.057988414599282216,0.046469286992668515,0.16909085214261763,0.01625457908671354,0.06602458288547264,-0.004524935800505848,0.05566697599833019,0.0769866994563181,-0.02679691264143977,0.01046051882031094,0.044916178233009,-0.031174073664088295,0.017044780273050196,0.039982417939935365,0.03769078602339231
BGN,0.028642443618655283,-0.02712654073600088,0.05031447565299139,0.012342211185467435,-0.024102874602905635,0.06454028970215618,0.11150167873048379,0.18238011152182101,-0.0023352187422683215,0.03928221208359313,0.08637366242166333,-0.012982291353036012,-0.023180708359407956,0.05781971960796112,0.009409381442589137,0.01872541377439607,-0.04550757199661583,-0.009083303697151941,-0.05844953457371204,-0.0015842160535743774
RETN,,,-0.012233811304302527,-0.013709354699527958,-0.013329938001445373,-0.02451315384359986,,,,0.025726349637026635,-0.04468292570087206,,-0.028476498329010086,,0.021759154031436675,-0.020674655938350644,,-0.004480105407190666,0.026888315016357685,
S100A9,-0.06896630855848242,-0.057734128807503136,0.023924170249229215,0.0023119542388070507,-0.013983677491602722,-0.04382803621969637,0.07682368962428472,0.15269481414169833,0.019220240910621633,-0.0041332029877527605,-0.018956961441609188,-0.006705572355682058,-0.011790629819807776,-0.05437180492010804,-0.052004708084137506,-0.028880970995818524,-0.03481968255262882,-0.0443282194684111,0.028135525484207335,-0.039814897642795784
HCRT,-0.03138855223543505,-0.004930822002674758,,-0.02349004605962075,0.006972960185190284,0.05127728477333651,0.00590276847372182,0.047368397897134984,0.01497143725015608,-0.0070313293406408205,0.0497034271755505,-0.005931298778931535,-0.02121600350774701,0.049307088131687764,0.018005688921066118,0.0812439873632107,0.025834104045885053,0.08335139046283851,-0.014645520044056946,0.014220907398001
FADD,0.004467802887924361,-0.0033153743193567184,0.0735901381007635,-0.02685100439649272,-0.03221800159252967,0.027646387428674687,0.07402027322050977,0.16165081723678087,0.07574453730491869,0.04413357511936857,-0.030123846775366406,0.011862685812506773,0.077105109450016,0.08072718175307189,0.07238599523060125,0.08588044584017744,0.019263978675178896,0.02286312514720306,0.058827895643251187,0.15583022487345094
ACTR2,-0.03637764022584467,0.04180514354473208,-0.030075047837960653,-0.05995033294078802,-0.0348582475730152,0.013243512324658103,-0.036544034728786826,0.059236489625037324,-0.009192647673414659,0.02488349938610436,0.0505892871463664,0.023518980593739847,-0.10920106429981799,-0.021016506739662977,-0.07213324355582913,-0.02088300087788297,-0.005347594732170045,-0.050283623228801394,-0.03561718101919257,-0.0014288363063014846
BMP2,-0.00127713933220014,-0.04280196004180845,-0.012782968405992188,0.04127831840361069,-0.019097194484299296,0.023648385655096617,0.054795424366638645,0.04602884681460307,-0.007821213164351457,0.027963555250795222,-0.022496350306016752,0.009874309600875137,-0.09432438515915395,0.04882823202515587,0.04427542822736252,0.08719981323677822,0.08469983392246107,-0.016732529581560848,0.08501379053815829,0.020933897394620885
PDYN,,0.1133687338428709,0.03413391178739586,-0.022742696471546055,-0.013127537433747099,0.04325220960646884,-0.03271236552412386,-0.13459319491746752,0.011130022196129973,0.030497091456800105,0.01778226308801142,-0.022928680871718628,,,0.047648655295592174,0.014577617813260984,,,-0.008192224372895497,-0.07358949608113485
CD55,-0.014744307611781785,0.07050641038032905,-0.022282142167405906,0.005647515544196839,0.006353673510679886,-0.05196129862543882,0.03826743810065895,-0.05681812413454032,-0.01146435214995172,0.03679182428337516,-0.04151945951561069,0.01879784133780744,-0.029382374812986813,0.002163446692006768,0.04447018444014675,0.05375310822376371,-0.03587585587492624,0.003403423540363366,0.014051852751570504,0.06262935148554959
OSTN,,,,,0.04090404589931634,-0.02236498894184492,,-0.03801400212312859,-0.027127745910371016,-0.034976576093611676,,,,,,,-0.022025790318202617,,0.04958154144871906,
PDX1,,,,,,,0.04413907580410371,,0.010447787121809618,,,,,,0.04150623736161478,0.01908242643120344,,,,
CD6,-0.03275297412776314,,0.041819543007623645,-0.0255743517706973,0.0002213321162798411,-0.02813249247111743,0.0025813226601530356,0.04419352023840728,-0.024782447476538374,-0.02899326438257819,-0.03165338693106983,-0.02434268565696106,-0.014071216889553208,0.017723139222137425,0.025295715729643255,,-0.02832127137666185,-0.03436443173921499,-0.005330886681220098,
IL16,0.006067388789542238,0.047559213335153096,-0.0038829668707856114,0.00040944860054759324,-0.005235488607585915,-0.008779706054094904,-0.03288082661802522,0.19410295430419375,-0.03967229399002663,0.028724070624825765,0.009872663898649168,0.0014208475691649281,0.020337833823750005,0.0390284978414208,0.06157667179766303,0.09252981202484084,-0.10963134379390435,0.0455343459885263,0.045636121988250615,0.015939588685733502
LAMA5,0.08069956122923254,0.0817768879262929,-0.014359386093047816,-0.05059148290522118,-0.00610657004183689,0.045670503918941355,0.03471163005519602,0.10884825790213204,0.004235197559852484,0.012552293766372812,-0.04556537728688577,0.08217080677797076,-0.13225996838161339,0.030129860897118735,-0.05292487928217738,0.007384376363888407,-0.03234308916988117,0.0022295063944617237,-0.017751947833196603,-0.0467252693749419
RGMB,0.11152687570319274,0.08689105233869347,-0.03830508723416482,-0.010904795851812666,-0.02402429040110502,-0.06675580819610266,0.03705479496204881,0.09477123336684924,-0.011704372359105366,-0.007059180665012292,-0.013789142466356808,-0.029087051700176263,0.01735599690650446,0.045147490991119914,0.0336008633813247,-0.03265647282869078,-0.024019639212439464,-0.009515298567435472,-0.01168710688755075,0.1119623063974507
INSL5,0.22074392210536722,,,,0.0755250645116156,-0.019914937782195878,,0.0911207629278089,-0.022434088253230334,0.006011575223176258,,,0.03461236482198784,-0.03569518209507309,,,,0.05463261473438232,,
IL12A,-0.03819459749766503,-0.03066620244530761,0.0856952870148716,0.02655277374682721,0.07565579636580928,-0.032065348929293136,-0.010372224833855114,0.15398525239646482,-0.00438892326353122,0.12220024934619933,0.0370767840295767,0.03970793106772564,-0.04911600194924538,,-0.007619222091194536,0.0647843673369923,0.008726361468163642,0.03267747877168716,0.006601367173408866,-0.009906834745723576
S100A8,0.007935126988570391,-0.04689503104909466,-0.012853657002163479,0.04398840307353439,-0.015858692658394593,0.02697070923981509,0.06615897051862968,0.15944137847498854,-0.006689776625018898,-0.020563294312439917,0.01271472902857674,0.03886327876068633,-0.042206799325173495,0.08733484220249565,0.004684046382309559,0.008907049990304528,-0.04327092703533855,0.03425464958279546,0.03829643430613084,-0.018158036370741405
TAC3,,0.0465244211683702,0.034847254574384964,-0.0024062976947707977,-0.002215028221302755,0.0032239679358659476,0.03010265508571541,-0.09044475136440594,0.010829006264116054,-0.01588376300434976,0.0040740200197745555,0.007154873945103663,,,0.0032497179427165173,0.04952874553937468,,0.03802321279295279,-0.017154042866898384,0.0679564632187888
TAC4,,,0.0698838465972683,,-0.0034294465250984335,,-0.019835836065445946,0.051854206483413524,,,,,-0.002051357549378073,0.034005744682050386,,,,,,
MFAP5,-0.014993350580680583,,0.02607348480509745,-0.01530031505637407,,,,,,-0.0004053137784314786,-0.030702759441411032,,-0.0038763933446576914,0.015418037915849354,-0.018648441793069147,0.048036716481676955,0.0713041691984977,0.11771967861590228,-0.022324097220674247,
CXCL16,-0.044297959517261634,0.024964342144893917,0.013328592846576382,0.03733781393704911,-0.014697957139533525,0.04405945512733862,0.037420805802708894,0.15050966145541153,0.021294686437109002,0.053234060821687045,0.008939140964271517,0.009578043020286633,-0.03753456278692201,-0.02620617170734924,0.04680497879531432,0.018098173427007928,-0.05305813337090836,0.020407329025854196,0.038551298591571546,0.06932088101318692
AGRN,-0.00551286251444877,0.029949297745742443,0.04543919745868311,0.06607222580984515,-0.0034845722222651126,0.021708989342161096,0.052341838978275934,0.23837625254279973,0.04349083104442847,0.0764740502763806,0.02112748155551143,0.04295039981487346,0.02369845481230546,0.09838379652797381,0.10258878135607039,0.10439423266960132,-0.08934547026449816,0.004850816212939711,0.03439781453372935,0.012916876947350105
COL4A6,0.008438800115781738,-0.0021620898048980075,-0.012268318479500995,-0.020381395718971945,-0.028209199246904407,0.01934325205289449,,0.058469268987040475,-0.022536191436829126,0.027836787970578737,,-0.019915265241036057,-0.02815082242477985,0.23758533654762626,0.06766569485932078,0.05970210086738311,-0.003774503220624804,0.005983071279599861,0.010771307532244314,
FST,,-0.03311989054705239,-0.013311923313297057,-0.0032922095682874626,0.019502868915687113,0.06989615873667553,-0.010356482872857887,-0.026678316705322135,-0.02269829212692059,-0.016687193302175173,-0.03771010810550368,,-0.038435851389620364,0.14918186423848837,0.06823364965996641,0.045294296592313245,-0.05575728978311439,0.00924042038809979,-0.011007947120017073,
MEGF10,-0.05245470409271158,0.036579353421820275,0.014865079516184057,-0.03436586426338886,0.013769185960224757,-0.01928383304197601,0.01390582823778391,-0.006333960128704212,0.08141966886593267,0.034165570477654075,0.03593989242647065,-0.010214137034801802,-0.021300384880227487,0.03245722853873139,0.08226579376073351,0.05877750026042634,-0.0212026870936143,0.08515096014179399,0.004492781957300771,-0.04272459060591632
C1QB,-0.11113789824306108,0.05306708316019442,0.02967069651457596,-0.07678439772943858,-0.014991174538681028,-0.037107057022399734,0.10726222556914382,0.19072645158328397,-0.01825026202681945,0.03646028212751478,-0.012520494951547683,0.02668818066824923,0.09645865900530587,0.02210411431133096,0.07252118214487362,0.09949948054556174,-0.047261507060257835,-0.014129909859770607,0.056790467644242,0.06480416674616839
HLA-B,0.04849581718662697,-0.0368775150526911,0.030713320829624975,-0.05564284025553064,0.015232923281027735,-0.06641943996113092,0.007933361027779284,0.22080078954333382,-0.07461175954417096,0.06032905590950996,0.01913647815971192,0.010298051900668714,-0.08564021012411441,0.10048139845155005,0.006559618187859474,-0.013930205279464944,-0.09796067628472925,-0.04637573826887233,-0.03696649191457952,-0.012072947341023583
PDGFA,0.06797729804909718,-0.012009182729072233,-0.02389117345215461,0.03458893836219061,-0.030518403880291162,0.022994416355006174,0.04487450838119273,0.0414968717061479,0.036566567960412785,-0.004420425304437838,0.029847550506131585,0.11416463410247771,-0.03575969751640225,0.03567554820594636,-0.03559513454143949,-0.05755995196932692,-0.04147400533975064,0.00045617928308061176,-0.08659322732279827,0.0029873171193901026
LAMA3,,0.006363479532749169,-0.012629798322552961,0.013532408345875402,0.0125992933986642,0.1051467963656807,-0.03340615076538658,-0.05254708359702392,0.01314810670802645,0.015077045023144617,0.007156392798746895,0.0007692527286953966,0.016603856738005594,-0.047560928127477364,,-0.010860241502661468,0.0759540464337466,-0.024910799359528474,0.00952507518595081,
DKK1,-0.020054629231563256,,0.006458937485943089,,,0.034080634284453605,-0.016368819552456455,-0.01133854881296685,-0.03469741016992423,-0.02841095231742093,-0.04565091682758381,,-0.001726750332157416,-0.03985361800783855,0.05061805958003311,0.06861573583255351,-0.02236251494463396,-0.018128279645418063,0.04113724896888705,-0.044792784920006955
INHBA,-0.02501813198171395,0.03381107887504899,-0.0005540050642330985,-0.013709352706996364,-0.0056244190340506844,0.012128332108307292,-0.010693245319750206,-0.0802015202575996,0.04120304236807809,0.02318953708485543,-0.026741599022452704,0.004102296576847527,0.01815886361740743,-0.01068078308865198,-0.05184280494857613,-0.02048541995681665,0.035239507304222116,0.05419298379723563,-0.022014219912798623,0.05369398552203978
LEP,,,,,,,,,,,,,,,,,,0.048533874450832556,,
IL7,-0.014243990486165457,-0.02415039327047039,0.05572233068848345,-0.026620137795899806,0.011023057715968627,-0.011141928336891985,,0.049219065504302724,0.0028866745150340576,0.02419040706283701,0.01219007392657169,-0.009030351239017048,0.11557194853926486,-0.038237917670393584,0.0737410782806222,-0.001782708485155333,-0.023345398503583137,0.024290337056855817,0.13377525362143095,
FABP5,0.01941101536920028,0.021684829466192684,-0.01945723868084374,-0.012002052366964852,0.06553189485311632,0.05044044312592598,0.10874601272052749,0.09626969785324392,-0.044099609460131195,0.012897532931447698,-0.022065589713679043,0.07357200488814994,0.06489065195998897,0.0033438000162414154,0.04937739717501812,0.09661765116452942,-0.044131796046157586,0.054636534840924796,0.04387925270036413,-0.013876949667373488
CCL4,-0.06291081566986889,0.041760762606104396,0.05618577644049972,-0.01850394054025804,0.052295268005057904,-0.018487834804178645,0.07347079026210081,0.1660419986743993,0.0045609101771552,0.009934889272318795,-0.023070233902108044,0.02464232140038959,0.15720684250535405,0.057441071013827734,0.060962601043059075,0.03348389879040221,-0.06530861115110537,0.019654676440745682,0.03049086181850367,0.00038311136569296094
FBN1,-0.03585826078044248,0.02852695731527639,-0.01741377587170015,-0.02339810622518326,0.003458244564540728,0.017468454645863798,0.0035050264325149983,0.11307896327419342,0.01577070427022169,0.03712041411270006,0.05084778975358375,-0.00383249982651075,-0.059084990542204556,0.07665413912382218,0.060649946139375036,0.0716634253746204,0.04372677802145494,-0.03311823879951897,-0.002141624554398872,0.07908250443013716
TCTN1,0.03563555046796028,0.01602834104312737,-0.020985496239570228,0.002959905330524501,0.018620986017078022,0.010189467225689064,0.020525202388371203,0.21643907929913092,-0.0004340186572373737,0.034443741198096164,0.025807693858287392,0.022432996651821257,-0.00708734477675854,0.01463434525099561,0.060173039401885106,0.03784728980896541,-0.04069587029222611,0.055873571218395125,-0.0416318455610791,-0.03484176505223273
NCR3LG1,-0.023804638161474732,,,,,,,,,,,,,,-0.02817519699649144,0.08491553181355328,0.01971210120935495,,-0.03138923612587692,
BMP7,-0.012257298678480062,0.0579500969045402,-0.0009735813060630439,-0.0142720792076847,0.007682743271006288,0.019879057527962103,0.011217974172052917,0.09845881781438796,-0.00456677490555768,-0.01425028589792155,0.017230195843274818,0.10256153493952579,-0.09904871796647294,0.02849504105953794,-0.010024838057075745,0.00044225298158895657,0.03703283797403476,0.03577639268721602,0.07403220285194241,0.03954355230349089
NLGN2,0.019553691357791544,0.03429460744884126,-0.01994258022311703,-0.003006325461195579,-0.00519194063489966,0.03720818676089323,0.060854585906750705,0.019961466975288333,0.054302402329806224,-0.004562751143378929,0.007538999870654306,0.028029271743289192,-0.04481353333898602,0.08079795474299538,0.09486246463333071,0.042510410096729234,-0.04913536928139303,0.04613517790150231,-0.0411489687756457,0.02451833129499029
CCL25,-0.019464358272261915,,0.0035283692143425163,,-0.0270035290436724,,,0.036856850056811837,,,,0.0882427087257916,,,0.010231373572562038,0.12364287680719994,,0.02073974718753171,0.0152322589990574,
NPNT,0.053196746008249494,0.06149152303434007,0.005900400757233556,-0.011819279528892205,0.04681468471600953,-0.01835887270127346,-0.03842513709791445,0.16645586280381025,0.023824719952993362,-0.03249134451346601,0.04270554728759721,0.03196493343298887,0.01404753511381655,0.05344375803390475,0.12400832379816686,0.0774415629063934,-0.08171251919271119,-0.011426792936457868,0.01783675299906469,-0.00733513574054787
KITLG,0.020709617054986668,0.041094631610760934,-0.03705020106271336,-0.02888949651096954,-0.007012639403151968,0.0407763876828876,0.0260115159550895,0.0626559252818878,0.031029207041805257,0.015746268470515735,-0.015503890117978043,-0.04849656279481612,-0.020576872241006336,0.10073169914070215,-0.021955099621849872,0.03716195300724104,0.021582267032662056,0.04270596496808965,0.010840666581458432,-0.023005320518565468
MADCAM1,-0.020054629231563256,0.036524587806294445,-0.04480785200007729,0.0008755907422932574,0.01591621864688609,-0.023376152851808885,-0.025026964719448094,-0.05910717752129912,0.056653795563898865,0.031756576195683006,0.008796084417795643,-0.014248115825089563,-0.09122797549754927,0.07951679125442196,0.000709128920703971,0.05650414464320534,-0.014321984211057046,0.042631576914077436,0.01994307482383555,
F12,-0.04061475097192136,0.11947967415082074,-0.045936654111054576,0.011700440974900509,-0.03154465005062393,0.05515626859571896,-0.01489079403165989,-0.056495182771368585,-0.008311806125691842,-0.023245846914380853,-0.01971444427780653,0.006737850394136782,0.15528874519905814,-0.0413103531443802,0.00509313845484616,0.044307481301819704,0.002134061158260753,0.03695056170190779,0.058347233710791147,0.012965710697670474
S100B,0.008602138318736758,0.0693239728140116,0.038280080071676846,-0.013162052238403311,0.03289949364297758,0.07114001033322129,-0.005861363916463032,0.10760308605468834,0.03863247163168428,0.008041841299921313,0.005727243222450597,-0.05268469221020378,0.11627844332183769,-0.04902257707826787,0.15275978782787092,0.13936935447754353,0.03267610797914118,0.024937098399007384,0.04288110949641063,0.02881448540263456
IL27,,,0.0005971394527667438,,0.011433410295682594,-0.021842983983726964,,,-0.015671672244081662,,,,,,,0.004399999721571598,,-0.005856296898639891,-0.026834099709784242,
CD99,0.07242237105677497,-0.03406257621813895,-0.012632259265270602,-0.01353185916077078,0.014235205646563932,-0.0027712374663622307,0.03979779291504873,0.1518371096639545,0.0038468292685793245,0.07570871890140686,0.013312429648153844,-0.003613277136145075,0.03402844232795966,0.11366616336796323,0.1000336652385608,0.08536485704932034,-0.07997586326196847,0.04799030249117235,0.026434658632553093,0.04521679885008629
PDGFB,0.039987160910211886,0.040137586991379974,0.04977090851043641,0.03560841988175033,0.019322569016274226,-0.020807565761262886,-0.013477743669561374,0.016292590986623307,-0.01674639217709315,0.0009675497312896383,0.0951443343837561,-0.06422058588866127,-0.01534264234961947,0.07197185988184387,0.0745025242668524,0.03520902929006576,0.01964941439968443,0.04077855950949134,0.04543705738957783,-0.014879925484886425
CLEC2D,0.0057507480924806065,-0.00462894837552536,0.05478127288637429,0.02491806848065945,0.03659714635672805,0.04032028493841072,0.011806581527109694,0.10821948841801353,-0.03773131101289067,0.08009285205312285,-0.010055074014766113,0.044459330231870445,-0.012027570109389376,0.07877502127626512,0.0487195883815411,0.05034420132955639,-0.051595504297572294,-0.0057493975509604394,0.029002289450736327,0.045404397649838266
F8,-0.02564429379921106,-0.013887789749998962,-0.024893916420018168,-0.026906489637478874,0.0012875477114697503,0.08546053160962955,0.07371350024871372,0.14741105259116308,0.05175827615054532,-0.04913122198580778,0.01652370567596064,0.07685107637787027,-0.03828791987362439,-0.005329211958829482,0.05189133841695822,0.041029059197694034,0.007264927774330103,0.05187541106512164,-0.023706880926638908,-0.013893004756682118
C3,-0.11645566270210184,-0.039186565901185244,0.0031944699983324754,-0.04502185951251648,-0.008557627512171775,-0.04116060591740501,0.057073048933686754,0.1289340301628173,-0.017689816110107306,0.030917558606744104,-0.032404442472062416,0.009618466337137987,-0.0005724574848510156,-0.050904349316142135,0.0039489996846076405,0.06589520691174162,0.035731800980128826,-0.010901456264554228,-0.04992276829121154,0.06767119202396976
