,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
MSTN,-0.050787892242320165,0.039660163439310885,-0.019498919875494552,0.027853978759131603,,-0.018443490700858572,-0.004623695683459357,0.04937464644987637,0.1432875396058185,-0.017522306930482474,0.02414230067418651,0.02534655690582171,-0.0456436358418051,0.05614900787168788,0.06018900230960375,0.012585509379781892,0.09631294342475342,0.02836033445051588,0.04792661445385156,-0.035978243238585936
WNT4,,-0.04049345164705315,0.034963560778550944,-0.018721747233311638,0.012684713822110725,,-0.019072536780971167,0.02791442457452827,-0.026621356757252787,-0.0060643011384332235,0.009785222449513789,-0.023567909340562857,,0.13427592875634506,0.07569168594106172,0.019330107398117753,0.00498740228199565,0.031080752389766222,0.0365398330711984,-0.03216180739906179
TNFSF4,-0.02690739153324939,-0.008072930155212321,-0.006374848962617808,0.03163020190707314,0.06170781909857601,-0.03776265159213406,-0.01619373477520604,0.0024996497298422887,0.07002837680954382,0.016305129347321354,-0.018289685777418522,-0.03521739590663112,0.05810485479802476,0.04601522445945477,0.027604091755258197,0.04747432197135125,0.04172722702530106,0.09953937762831634,0.06889057746487755,-0.037511993932056696
NTN1,0.025332997734997156,-0.03674378762119363,0.007357908217790474,-0.047115251886411025,0.07279860180874902,-0.005397088605296457,-0.014786176454404444,0.09599087618993654,0.08999310404799814,-0.01893846784781286,0.01981299795883081,-0.00947178337348357,0.0807444304163679,0.03640480219631304,0.08406361157506234,0.015459681324275176,-0.003448403909230467,0.12934391283966643,0.07227885767676553,0.028165812353632944
CXCL12,-0.02285836453465435,0.012863681970465472,-0.003092406493556705,-0.005891380470147077,-0.0070922563911080564,0.00135236852190541,0.013955842534514939,0.0037862591602361305,0.052205892378371525,0.030290447508455994,0.004106057385601146,-0.02827582263197872,0.03855959241857858,0.01737221154885002,0.013299662960951232,0.06550428680528536,0.022624680715131466,0.015292238812817067,0.006308747193892108,-0.10576993940177508
GNRH1,0.03289360871805828,0.02789512587957431,0.03756908736291427,-0.025835757084986862,-0.02435080461901429,0.049611547185441834,0.014111033872565404,0.047047211560177306,0.054632411565869454,-0.02038198427048513,0.005241876036656852,-0.014313544417712267,-0.011752740481087164,0.03820362444673679,-0.028626036884093955,-0.024188174599402156,-0.023860331097613284,0.0912112294053227,-0.03243044209695595,
FGF8,,,,,,,,-0.017362862852749357,,,,,,0.0649501414430886,-0.03299348206441403,,0.014568381887540257,,,
RIMS1,-0.021067103058145447,-0.0023176305765097915,0.017887582886887913,-0.005009562403175133,-0.010896443395367694,0.003782786782698942,-0.004345304478412379,-0.025650841331537572,-0.05422971844578574,0.007744982700255193,-0.03571011823445787,-0.062055678513889725,-0.04860850805803511,-0.04910573048642699,0.055733829772048674,0.028365997641425254,0.06499216962503064,0.010105983195764444,-0.031197729083678228,-0.00866475183858781
FGF14,-0.004303145889577734,0.014154928260492645,0.025036950129813187,0.005405391893409998,0.03480053937520333,0.01845516404360478,-0.027827120200658806,-0.002696947563165619,0.05488206318981507,0.036223880768285616,0.0593042471711891,-0.07189486402364871,0.13172466879573078,0.00801880293805791,0.060953644186837394,-0.04752802075561745,-0.011687927737290384,0.1075119219294145,0.02906841491517823,0.06538041020253635
IGF1,-0.0628214476343552,-0.0034162639014265477,0.006623926540005764,0.04876789310025391,0.04819679370447747,-0.04303137042743886,-0.009338797485899747,-0.02572898471774656,0.0754569118918306,-0.017089041142622736,-0.032265262776034725,0.08278766991362228,0.06118427243102102,0.033811188763730494,0.06686779068073695,-0.005066134582497715,0.009525958132369478,0.08283017808530199,0.017735324384336507,0.010888447857185958
TNFSF10,0.03378697959275561,0.07902258760021387,0.0038493691580582644,-0.021100996621599588,0.0015884261091852299,-0.020968445131693082,-0.005850107845627584,-0.0025471090755797223,0.14626866101646152,-0.04531599658636886,-0.013566626442297447,0.04939756391556854,-0.026831754543841554,0.03210295613907717,0.08060407000384685,0.05436635938197308,-0.01219572211751669,0.09513060102644343,0.055067349558457344,0.007990614346907959
GDF5,0.09606585959361624,0.07356669736242143,0.030019175646891955,,,,-0.03178715486251574,0.03770462641643388,0.017944112354075465,,0.03821384001960466,0.08329001143427565,,-0.022954469306593426,0.036238945444187994,0.10942402787129042,0.03058930257007696,0.029948416603160957,0.03820221961248159,
CHAD,,,,,0.03824140315042292,,0.03419607226807545,-0.024264989098606596,,,-0.016503017157615093,,,-0.01093268703040232,0.07423011317086332,0.010778517696512079,-0.0019666100291986094,,,0.07488044608526584
RGMA,-0.03437679817081991,-0.014643058223908607,-0.0025757561394247268,0.016336836644425128,0.008773118258057233,-0.053164785321495586,0.04688797426702434,0.10350898199984752,0.09095869777667863,-0.032080460556740284,0.014498944408423092,0.04018614209422812,0.012214979670538981,0.03629433977718528,0.0833566167954055,0.08725232552036823,0.018896509552083315,0.08521574587164674,-0.0013161961052714304,-0.06791602959497245
CLEC3A,,,,,,,,,,,0.05595074388904352,,,,,,,,,
WNT16,-0.030731157501822075,0.09347851466198545,-0.02672010600159168,-0.014537252178050481,0.010860621932772391,0.001846157842088601,-0.020892128597494685,-0.004047144899647389,0.08780756751820701,-0.02234032162421774,-0.012817821399563117,,,,,-0.02221713687320063,-0.02211310879569129,-0.05336791844915172,-0.003571236995884654,
CX3CL1,-0.003085117286516495,-0.011369938990847494,-0.015826254111501282,-0.024653744643326286,-0.004492138336724207,-0.06911568958513538,0.032384811119718616,0.045606801074229125,0.018922836602661676,0.03662511627645168,-0.03162317927496915,0.023660971310142002,0.06840979546159599,0.10892870187259782,0.04720514925881417,0.0665705451582934,0.05706654451260014,0.06452952701224045,-0.06271844085074604,0.05378316853674187
FGF1,0.016867923956665653,0.028136984660348936,0.06939507477056352,0.011290753791893931,0.061559349901919,-0.000783094272778139,-0.05058708705152831,-0.09658333512452183,-0.03979912915581239,0.012597688587830674,0.034250321112319224,0.002507635999808781,-0.033676113558869375,0.010301973313442476,0.07233521369574837,-0.07465981428964664,-0.016337284233616335,0.06817331060888296,-0.017223802937720967,-0.08824900374092275
ALOX5AP,-0.05610960306501413,0.013448463520012463,0.006795616150390928,0.0016461262974698705,0.009397428989747067,-0.04301332258147829,-0.041313216154024536,0.09447076870374792,0.1205259548364091,0.049700262965391276,-0.009113947259634518,0.029701456283497914,0.046297085483265964,0.1189147029515853,-0.0413586500325979,-0.07613064607187355,-0.0006571988690816011,0.01630986297444961,0.060954134227509664,-0.04178573753096634
IL1RN,-0.014670723633996614,-0.01345659036117017,-0.009157873621245722,-0.009873256658768608,-0.027906225064346007,0.07139126938714378,-0.06561412162924873,0.03618203895163793,-0.02384756894481814,-0.010796199361494643,,-0.018531180920247723,0.008560617628394065,-0.04048005346784362,0.03210416415450716,,0.03547650013529379,0.038744378119946986,0.014526461940155349,
PCSK9,,,,,,,,,,,,,,-0.036499572582570756,0.06403056893045461,,-0.021464226475723124,,,
FGF23,,,,,,,,,,,,,,,,,,,,0.3573094252176165
NPW,,0.025532643866318008,,,-0.0036886186901220926,0.037594717748853715,-0.037961824779635736,0.06725864141295813,,-0.0026692111221733638,,0.04530056810040985,0.07534298324594843,0.0544915641390662,-0.05176534567734474,-0.02481280993431519,0.03267508206805298,-0.018317933224673965,0.03954723798153012,0.1411527673143233
CXCL9,0.14132555030504523,0.024601970075232835,0.009912881569370646,0.04842234756434542,,0.03755011856539931,-0.033318083452914087,,-0.014504317676106162,0.09944804299175758,-0.019638125231333917,,-0.029821887185129167,,,-0.011253907595254317,,0.09423736488057716,0.03658001180365424,
ANGPTL4,-0.03102605757116486,-0.04447446344900919,0.003976781318848134,-0.03877164379802939,-0.09906191510328176,0.01555630465420874,-0.050691844028206416,0.0822687456978333,0.01838578922331415,-0.02292830756526259,-0.020712647488406306,0.0023506254959122586,-0.07505231766627152,-0.007369281823611549,-0.10108339835663809,-0.0003814672094632204,-0.0475769290973909,-0.0028258112655170325,0.060793752999049794,0.025837003172247373
UCN2,,,,,-0.04740148749608013,0.07429718481256747,,,-0.025270475507648993,-0.02034973355479635,,,,0.02573131898223776,0.0021228268880595013,,-0.024254469154512615,,,
OBP2A,,,,,,,,,,,,,,,,,,0.013601232238568673,,
COL4A3,,-0.024419082101190308,0.04597694078233346,0.0008263423108870085,-0.04898427528681088,-0.01785858523475894,0.06613775537757471,,,-0.026324538807224813,0.04364366484463279,0.020657001640524784,,,-0.003894953632922943,0.018034400840016604,-0.012148619621802099,-0.00032341070642057036,0.025721685501228202,
NRG3,-0.02662742492132856,-0.0045076623137991585,0.007588108920541195,-0.004491993113821233,0.11265832569552449,0.008070411785260627,0.02094064046869257,-0.01227341079959549,-0.055263852361740355,-0.014886128611112716,0.03894865771795954,0.037802108330040156,-0.03776825386962457,0.015588263434377745,0.06449513008861667,-0.032573074066401184,0.03177748365402273,0.06173151058022419,0.06384282178213507,0.013034076909250184
IL23A,,0.031005720867132738,-0.04587777761632744,0.01361954361226067,-0.03364835265047711,-0.032681996539442947,-0.05061547014552249,,0.05396347288773575,,,-0.028433705682856646,-0.06247155519792929,0.09909910730821007,0.10315624685467364,,,-0.04036201269883487,0.018617900291114795,
COLQ,0.11608057881639719,-0.049801517307414236,0.0718412040528502,0.08646226533867128,-0.03538807018550326,0.0361928412244074,-0.01987333948224152,-0.005074155835882383,-0.0006997726363640026,-0.03526468409617269,0.026320247529462625,0.016839903092996242,-0.0508447116126011,-0.0033457122000349563,0.05209096847983163,-0.0560672087359538,-0.0060184980353806174,0.007571016923095303,0.07881734167336202,-0.039959290477860857
SCGB1A1,,,,0.02909834668566154,,,,,,,,,,,0.026594043756002467,,0.00483302639085599,,,
TNFSF12,-0.021849129699370032,0.014390171488721655,0.05141550835870571,0.06136008687269709,-0.027334116951137785,0.024733652024586848,-0.027553797407318094,0.057961812967024365,0.07384248879925058,-0.009123058894989941,0.007229313001361316,0.01735212103934713,-0.046797434629260996,0.05392645562211938,0.03490306959775166,-0.007813996759214185,-0.03136764743857865,0.06822546408023719,0.0517292230735414,-0.08928029087127781
DKK2,,0.011993701137011814,0.013421371998037357,0.02078597079695871,,-0.02627434227159511,-0.02309310569249815,-0.032477893925199564,-0.04500516115451427,-0.02086355100191746,0.02880377239188939,,,-0.032187366807536345,,,-0.0016237468994327183,0.010973666301524512,-0.04694957217643046,
FYN,0.049325173114400385,0.043506141012269184,0.01764353311725391,0.0055749556899372605,0.06153029315009874,-0.06216727165573336,0.04533528921194377,0.10062693194264226,0.09433131309095887,-0.00771626775924534,-0.03069356108978463,-0.04801240195512361,-0.01804697850723514,-0.02271051517479805,0.14948999309285116,0.06898678421568973,0.034865447710227364,0.09171628465892022,0.0073576331279602974,-0.06179510721700071
ACE,0.04431260975634917,0.04895300523781598,-0.010179909924054702,0.023447200946598436,0.0952087678843202,-0.003451437563862159,0.011261058019937507,0.04234007287142628,0.10651274958200975,-0.011665198690428254,-0.020491305473861115,-0.023590755961889944,-0.0010371754313776803,0.03310929639865385,0.1027323112222802,0.11193639420159293,0.02514427637540968,0.071433901057593,-0.011043970300621268,-0.03700676923683905
IL18,0.019018326047867067,-0.0012607734444305327,-0.03517967627188624,-0.0437441158375072,0.05001301940497693,-0.027089801120625263,-0.04732003262326092,0.0012526140349133998,0.11754445599551107,0.028840420133666514,0.016796604264966562,0.010194447481363706,0.018410938894735503,0.03228574366806011,0.10696958728573719,0.045652501001305544,-0.01934722381577588,0.06273164034223663,0.02353975963242215,-0.00690999750791991
PPBP,,,,,,,-0.021861217180276518,,,,,,,-0.04469020092808884,-0.009590132069717722,0.13643043704352728,,,0.009646121889665531,
CCL27,-0.016698948208209007,-0.01652888431183411,0.027795539078235548,,-0.043614138859689316,0.0675551254658503,0.12058779974502536,,0.012125052928892469,0.00010239836196752589,-0.013920457600077896,0.008168093887245532,0.010173463024736084,-0.011702165584146641,0.08740850518916692,-0.03067074221177472,0.04733652072705264,0.058552211506261206,0.04955114722995598,
SERPING1,-0.04425665464684809,-0.04859914605138166,0.007585663919299743,0.0019166329611317806,0.029034188798797614,-0.06402885827347829,0.018394757979073473,0.0029378873489714517,0.15274703083264773,0.07217901855825526,0.045880725911828714,-0.038258886462248926,-0.0547232273240322,0.06984123585305346,0.01783441921202839,0.04398948259058569,-0.018189538957516835,0.0309286335263538,0.015794896424396028,0.06757386593231582
AZGP1,0.012306708465450508,0.04770710104131695,-0.006635899999467564,0.000771368760196207,-0.08130136765089767,0.029704170008798454,0.060313952738520124,0.09328062172939469,0.006372764193502781,0.06128407281798374,-0.026859612582140403,0.02118358488601751,,-0.010508556150389259,-0.023416848722289038,0.07549360777388704,0.00897208316174443,0.09769604948913177,0.04837795988265177,-0.004318236772166641
INHA,0.07765417098129286,-0.016432538356757072,-0.02717268543067713,-0.02260550518900657,-0.00944888259182703,-0.005357573157192681,0.03417260076413407,0.0008452129751167058,-0.002751035608074014,-0.005650438900416645,0.03175817768254536,0.07774816365675666,-0.0748932514831654,0.019467777752174103,0.07025233875312827,-0.02481280978724379,0.0772222928418222,0.04370390143468039,0.028749758004955467,-0.025179166043787633
SEMA3G,-0.02533592384532147,-0.05142594135134869,-0.010516560619623822,0.035157624050208766,,0.0038597848978835668,-0.01830594787710301,0.02108857148805082,-0.008449736802432354,-0.03227136726691461,-0.02619541587771241,-0.02637167729551921,0.000572718190528254,,,-0.022891721775532628,0.020193939051247597,0.07799645122470378,0.08126978042916842,
OXT,,,,,,,,,,,,,,,,,-0.020796092103250403,,,
COL6A1,0.03092801324200555,0.016289303983552016,0.03402952933187017,-0.041173669847244104,0.012268990825112078,-0.00643260235784848,-0.062129236658106136,0.07170367240611407,0.1411934807660866,-0.035565018801066973,0.06847695773236699,0.03412101568851269,-0.03758143277848562,0.039651779266647404,-0.0453699157904625,0.10316153331959638,-0.04367487852102952,-0.014659951736130515,0.01166692529827841,0.04490819224136238
FGF17,,0.02860469464743408,0.04686848547251832,-0.016177675910624176,0.013852865831893721,-0.04215593259756107,-0.030164929732260707,-0.004247618786655072,0.004066237331625925,-0.029564125111064578,-0.027186430867814037,-0.0245350009668001,,-0.03353577281447059,0.09234434514497498,,-0.01157094792217481,0.017705228452329597,0.0063635585301737635,-0.027243358614140553
TNFSF8,-0.0181300784497134,-0.028147805687485795,,-0.014319615374879966,,0.003816324811037512,-0.021861211513716075,,-0.023847569148545803,0.016703519650944593,,,,-0.019544317905817916,-0.04342185898196421,-0.022217145510552688,-0.022113111714396297,0.010507065641185353,0.20085496641862355,
FGF20,-0.024139424641721113,,-0.01861978688997852,-0.034133542261854104,,0.0011179533352468558,-0.01156047601896091,-0.025830094808306035,-0.03841396832280565,0.021282926222534825,0.033252446931023326,0.05486473894780702,-0.02418497059438687,-0.011020828300353676,0.16159622268007412,-0.003941749938032863,0.006183493744872246,-0.01613500823474544,-0.035505621263052775,
ICAM3,-0.030995257708636717,-0.05761298717499824,-0.028384566465027093,0.03758251657972776,-0.00875692512196243,0.05917058167158547,-0.04207736229117547,0.12214965887969256,0.06314391955413509,-0.009121543288739153,0.06910205929928541,0.055539754259750794,0.041126909943868015,0.07287396155051364,0.023188634997511476,-0.005903192100287149,-0.0020639444816012305,0.07937716095441207,0.013527721671291003,0.0669014326533345
LAMA4,-0.01834064412238871,0.03408629932922541,-0.0017027121554189775,0.015672148494640027,0.06883112933811951,-0.06819326061640307,0.07132999413589522,0.11539088734084774,0.1453737592732882,0.026912078833624273,0.07661733126718547,-0.06308550615034743,0.06548789030917485,0.025798266719060794,0.08389208674942208,0.07974072563762737,-0.042561262012171815,0.05650567239426477,0.0398016974863425,0.013499250099117474
INHBE,,0.09284101569394053,,,,,,,,,,,,,,,,,,
DLL4,0.0171231614491935,-0.06181979589092212,0.016208894939706654,0.012644808443703252,0.05318088878209619,0.01118340092543973,-0.011539496818832037,0.06274202267206523,0.13717874488980755,-0.003798829988703251,0.01006867082881425,-0.03290398201117303,0.05656408113428653,0.04882126892051876,0.05203819420777498,0.04814517965563753,0.050029156542765435,0.04795876940458042,0.03233350988995919,-0.0399591908055877
SEMA3A,0.09894879989682538,0.08874633129251348,0.02590462522208504,0.07181901597039554,-0.0043383906886733095,0.000948984319762513,-0.009272013030043175,0.0633271192530119,0.05419264023384875,-0.04042600470300323,0.01040552454965772,-0.03671189210990854,,0.014602905795560856,0.07839149192033526,0.0514427407868719,-0.018621328808231235,0.028744647201602077,0.06907308436859104,0.047603189925634164
RLN2,,,,-0.015378317063169326,-0.030717146575777003,0.07676637976139199,0.0332995909279731,0.019574648468375224,0.018598453284663086,-0.016970714710302908,-0.015282496514301469,-0.017775886323261263,,-0.019553569494520234,,-0.036993034058508074,-0.024254466479945704,0.006348393473281605,-0.02940533682698971,
C5,0.003208921759796472,-0.03880107639385161,0.09413483111740295,-0.025544971794744218,-0.0020786045553587793,0.005510891512076037,0.057103327573016234,0.14401884987940847,0.053722276261111465,-0.03428958311219728,-0.05188177465581011,-0.046463758270190995,-0.057088127295663205,0.04371388850223189,0.0513537976787326,-0.02054063200800081,0.025959607184213303,0.05938999067930782,0.026886601910097518,0.01583124724209818
COMP,,,,,,,,,,,,,,,,-0.026605627491615682,,0.00997257571532492,,
EDN2,,-0.038068296857200354,-0.03437918435221677,,,,0.02435210172188341,,-0.03259372454513015,-0.02060810307147224,,-0.001081615765559008,,,,,,,,
C1QA,-0.018223640545381867,-0.008012067941876028,-0.05426051440316092,-0.011890021941522486,0.07340971758085359,-0.09218115543364662,-0.022669773275521717,0.054468893644210606,0.15997969484475047,0.07548786028064863,0.028995199258089858,0.039470131287066286,0.034998647122979856,0.11253672115979624,0.08639124635618659,0.03125454086314959,-0.06217005093379602,0.026082404518084842,0.004358892571090362,-0.03544860899634964
UTS2B,-0.015374682966274216,-0.00970885565411854,0.021196907970458263,-0.017493221066491982,,-0.03333345879576959,0.04130149607782131,0.043655423423023455,,-0.014669357904956706,-0.007145890924808898,,0.04271033722634249,,,,,-0.0174944039706167,,
COL9A3,0.018894180407769398,-0.014200152065529385,0.022597470301640648,-0.004949814594552346,0.08430792919029831,0.006019284387722136,0.03146715747089606,0.07735213371101494,0.12733428457126314,-0.03709420425668949,0.025144150464138516,0.051613782515273834,0.01986632484455391,0.120751111808582,0.13509854874987579,0.033743841983837355,-0.0013192783406885738,0.04538301229617907,0.028141265500145916,-0.10620857878200546
DLK1,,,,,,-0.04396442241497274,0.03597246483901137,-0.027229407357205047,,-0.03209679120940672,,,,,,,,,0.00805330934140077,
HGF,0.037493075958088255,0.05745205370676658,0.013224958461353698,0.03383935650741602,0.1371423568792003,-0.012839564595904648,0.05904066462989694,0.0036853541242985793,0.060140872018129884,-0.02148372857829445,0.05493968805132311,-0.02707465044744245,0.04408549512343041,0.03770796155447005,0.051029535598503206,0.05335738295248049,-0.013515468158389889,0.013357108557472885,-0.0010580728872390114,0.03516666229538263
P4HB,-0.01654016386343126,0.0661032238157367,-0.05700089067002981,0.06349845409097006,-0.10337898123469928,0.014237283204700255,-0.020361175707521634,0.1540636211779276,0.10811848309812876,0.011576133751235292,0.018830164605160172,-0.014100829495634055,-0.060931354080682155,0.04923114480860105,-0.0571446734655511,0.03283750167113243,-0.030679149992894658,-0.0344609124823672,0.058423306439818336,0.07446685911973294
ADCYAP1,0.009880332629491126,,-0.0372497594243728,-0.02173147860561924,0.04635317794038608,-0.05356364436753668,-0.002232586170201332,0.01760178397235711,0.0486642846574175,-0.02813079091080267,-0.02663980844952115,-0.026193272160730818,-0.04954373741711152,0.05736879697610852,0.047623452779852984,0.013953425166052916,0.00969488026313179,0.0809985604641137,-0.01278789486600556,0.06501935304035934
GREM1,0.010991599463652219,-0.010944113161686898,0.011788171652437623,-0.0010296118211587106,,-0.02881055864647986,0.010387211669876831,0.03316646801419387,-0.057034566948089255,0.000867328654278586,-0.015806282307435898,0.05196427188970719,0.00930660285433385,-0.005658003156391935,0.01208744002477638,-0.003501663924698114,0.043890323645719265,0.019865959734015712,0.08364388504886995,0.039068408492963426
EGF,0.009675545572632381,0.00252515734074716,-0.010088008548658534,-0.003519297107599076,,-0.021990805327984964,0.026862667046499575,-0.014224001095938016,0.0263344982228812,0.027788622219792607,-0.02422788597354701,0.02401413319603039,0.041469089741144154,0.006927231720952266,-0.013885248792514425,-0.03760639920464337,-0.03053744232006712,0.10281124267053786,0.04098560381044245,-0.036495574422406835
VEGFB,0.02303874381846358,-0.016703951362865038,0.024670720666488663,0.06480593242702692,-0.044804631650950104,0.053255291312031494,0.0651934627747882,0.07563354606262866,0.061589232436728605,0.008836781008666677,0.0573913903594283,0.05611665844778197,-0.022671947885053036,-0.04572471749377711,-0.0753734239943963,-0.04159454750147846,-0.026755977684351295,-0.08149405475892024,-0.016950256261121732,0.06940743060187204
FARP2,-0.03126603382991133,-0.002207675884636666,-0.003913784236493278,0.07118571216004752,0.009115422683360984,0.013791779875367656,-0.012382046743861558,0.04349368584957995,0.05552718221728727,0.00829500144746385,-0.009540958378841509,0.04266311890532096,0.06958892307806261,0.01448062432034495,0.057566233657417844,0.013606475092888672,-0.03613976582146707,0.0933211705784856,0.06679701704667829,0.053826459421563375
BMP3,,,,,,,,-0.035240490709986944,,,0.010970160756993126,,,,,,,,,
IHH,,,,,,,,,,,-0.03710808754894302,,,-0.01482116101185166,0.030941446053358558,,-0.02395963334885655,,,
LAMA2,0.007378979107688765,0.026472557285523234,-0.018463394198336286,0.031055088993421576,0.016961078661583022,0.015604998473739359,-0.026828246979568093,0.057955141878263644,0.061864739343364235,-0.0034042633265454468,0.032468086574162405,0.007507862740918379,0.0730443388575145,0.11543304402489349,0.0910229010079579,0.019740998849892562,-0.07176703598163292,-0.023603877535521484,0.0018459622230792413,0.11344802281340129
SERPINC1,,,,,,,,,,-0.01569488777530933,,,,,0.12232990475753847,,-0.02366134389130334,,,
NRG1,,0.0380261066012708,-0.03412595150049017,-0.015241689252609075,-0.027502362716821417,-0.015221550605376256,0.02151531883242045,-0.027383258871011132,-0.022432017314310587,0.005390635981933096,0.0714751835358554,-0.03590308780910842,0.03393179051774326,-0.01955190865053042,0.005200656668751229,,0.017135211590489127,0.04982188321455411,0.014845614004855777,
SPINK1,,0.04773918287510893,0.06191251596873594,,-0.07208141886109709,0.049889301739094366,-0.03909402029559611,,,,,0.05784216978204062,,-0.0038839807279472866,-0.028061415854294045,,-0.029084553111657613,-0.012134301522898183,0.012389880370864005,
EFEMP2,0.0531218186883769,-0.04238997130921404,0.015801356161762856,0.04355304021905588,-0.016905719505303247,-0.016847423816032887,-0.04486237084520249,0.041631387669341643,0.13008337889486168,0.019585713274427857,-0.03127038929687091,0.04023126536957801,-0.05683461506045064,0.004846201348485505,-0.0073719625196336696,0.016649279796141687,-0.05228255391317169,0.04539021127458463,0.04273950718699855,0.0036759928323366704
SELPLG,0.01563393733763875,0.07744455690035021,0.012650325654297658,0.007812459796000628,0.10732871635380592,-0.03656130017926784,-0.0312451488549095,-0.003939640066543241,0.04451995992840854,-0.026388442429554255,0.07616796466097664,-0.023873417035130517,0.05685932200405084,0.04154276929786069,0.06661262839625573,0.024266038389827427,0.0028181312737368966,0.11063751957586256,0.0550146300073332,0.016455204763402002
GDF6,,-0.03549565536054721,-0.017887298110480787,,-0.013092661909764767,-0.03734185270612304,,0.040909654308377626,0.056447462756419736,,,,,0.02636171334620311,-0.03902058947045866,,0.018130464828573657,,,
HLA-E,0.0463401840209479,0.02183436899867733,-0.004391855707598769,0.023669048194666736,0.05726033111309793,-0.04548133222775189,-0.09260211702173383,0.052165912221519034,0.17359731944002865,0.07250828688440558,0.02506965867603949,-0.09064632919075785,-0.08448320567017922,0.0198093443502584,-7.899306724877215e-05,0.023704030180820027,-0.0363391913721567,0.05841212070887054,-0.03402835408211681,-0.06386396714213101
PTN,-0.06443846213854844,-0.00647796334101744,-0.0027638957997460634,-0.01904611848550555,0.06066573522440609,-0.0064221279459605604,0.02733667510348186,0.16156152251984562,0.15256036040573237,-0.005443957770890968,0.002182970632516318,0.06864571220342516,0.0347729705286829,0.18593304746256695,0.007505020280078535,0.053463331265478295,0.02286138560905107,0.07398708722070825,-0.002193983060798783,0.09345936359472408
CD274,-0.0324208201966748,0.03114623842349596,-0.04023562580272026,0.04585051728642097,0.025453348513342612,0.01047193109732545,0.0018872832659223074,0.005358709066750382,0.06988805072684097,0.027218969763304412,-0.01874919108302396,-0.02925450893665885,0.056923535758289956,0.10663904504402234,0.04513585055031731,0.02624375332234208,-0.006553342092143043,0.07435345643360344,0.04425209410367117,
FGF10,,,,,,,,,,,0.04734476875008862,,,,,,,,,
CD14,-0.030574992919033636,-0.019932857666309638,-0.01432935951073802,0.001915933252394204,0.09029000037688384,-0.09106837075302815,0.019444596360164962,0.07683038691938665,0.11642070638705036,-0.019913462263188037,0.014785629383732516,-0.03398756537159439,-0.015494796295345089,0.1752352312644908,0.06230402516522256,0.05556614812423651,-0.03541849824481263,0.05059274026876728,-0.02289239988094769,0.001937341063152631
SFTPD,,0.06826557725183077,-0.014478296188377211,-0.010754157050446899,,,-0.02455070255209983,0.06018654280231099,,0.015449345531944724,0.029803668425812585,-0.030055473817189763,0.012034611868578177,0.030360955420081288,0.028756583199545334,0.04789668933854703,-0.019034965616521817,0.004256906122029584,0.07169597897029643,-0.03545466096806091
SLIT1,0.01805109369143442,0.08063161303581087,-0.04351411628670779,0.0062086235701878855,0.07975535261038928,0.0054693851876362835,0.04485447455141014,0.09455134212817437,0.11012633776425414,0.05379351186538041,-0.030221864376698063,0.018174996147710183,-0.01507665663843349,0.08285857424638249,0.06464818492627074,0.02654616274047833,-0.07356316347544305,0.09270892347741894,-0.02256752219759844,0.03663519619336749
LPA,,,,,,,,-0.02258723015093274,,,,,,,,,,,,
CNTF,0.07705712789769344,,,,,-0.026274339570586596,0.048521024859318765,,0.006868272778109502,-0.013378610138446505,-0.015806280941336206,-0.004304681523960801,,,,-0.022891730808750965,-0.024254469154512615,,,-0.03545481310958313
BST1,0.06741474310277112,0.04745095121938854,-0.019520978595361324,0.03135448417708823,0.01644457931975976,-0.05064192020227209,0.05725890212142955,0.023855655802847972,0.08435502591294555,0.011296213505987144,-0.010734027944538746,0.021165962416204134,0.03278826803479879,0.11162241034083667,0.03268276502155409,0.020629075782874318,0.0025014169037247923,0.14285899443618508,0.05209311556967755,-0.036495582376882774
AGTRAP,-0.005017659522733217,-0.027805636558154774,0.011913596272287946,-0.003553343416951408,0.0899418754853235,0.03979295946198811,-0.06448953328891903,0.14065339564153417,0.14639199044407192,0.04488005243214502,0.011220677276676243,0.0553391666194019,-0.042393344707501196,0.10062893000175542,0.030839966295722998,-0.03916476019269144,0.006324533902465624,0.04945253779019507,0.08258749216941945,-0.01907128197172227
LAMC1,-0.012308326621447518,-0.008182338779261007,-0.012955900979496138,-0.04270759607962489,-0.02347076309404832,0.0018759496454064633,-0.0033601182898040116,0.09884436262381187,0.14727086726310812,-0.03455218542329095,0.032732135508754395,-0.01295743202241102,0.0515984571593505,0.048302970833731834,0.0066280197358626535,0.08320166388987696,-0.003564887983353779,0.03813051513729567,0.030462273438547707,0.04081313338636236
COL6A3,0.030013762532556956,0.01563359797104362,0.02660005881220567,-0.022461966656027715,0.014206792595163387,-0.015020119277507895,-0.04303474103310547,0.07738073003767475,0.0673507051596128,-0.00678517882947555,0.031130707455900172,-0.004379256049100821,-0.07242362396249245,0.07526618867776239,0.03552779509997851,0.16054602892070136,-0.08289108818888406,0.015575252051453811,0.04589681969441825,0.0691663996601407
