,UKF255,UKF259,UKF266,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
GRP,,,-0.01671055389309846,0.018192494285320007,,0.06261294935007128,,,,0.03899406380374827,0.13842336117535406,0.021490251766689686
CDH1,,0.040157808849265425,0.05668161888236979,0.022305233420195556,,-0.09518942773234512,0.0408620353520343,-0.0723407206789908,-0.03884349287088606,-0.0007862188726764478,-0.02036818311680025,-0.04490790225863933
LPL,0.02793145625601218,-0.0313605361476493,0.117653355108874,0.0697804980307594,-0.000128165977577107,0.25166419603033097,-0.054770229929351565,0.03450882734706364,-0.02146495353579351,0.08724577096609044,-0.15707126871898308,0.02728050902795894
SEMA5A,0.1462987556209089,-0.030493645850967855,0.10851361786116208,0.045915094189667285,-0.06608537450314328,-0.09115294770532086,0.13064367771250798,0.07980743636374482,0.0019675727036242967,-0.03774755914241655,-0.10118124283249487,0.03133676236551303
SEMA7A,0.022719217845287354,0.021436686331196417,-0.04375939213692056,-0.004282332587175337,-0.04493109245583185,-0.008148765874175562,0.10358187823259607,0.07840568319983715,0.029533260408242133,0.02382843152896489,0.12289294776026598,0.009248507866558116
SEMA4G,0.09379169173536506,0.11841296779894657,-0.019491767784014156,0.03045185397096924,-0.023774380357685313,-0.02504038138217504,0.13299222099384142,-0.014785799804817227,0.11994278386129656,0.030223822963912118,0.06640834087317962,0.01850409550409514
SEMA3B,0.14469198006756656,0.03125379717591121,0.09034239115922955,-0.027740552548178917,0.05795626719042036,-0.14805701824570755,0.1815440468403683,0.011009727752778269,0.019625050460880457,0.045160776650451165,0.1594651169904668,0.08244678322755619
RPH3A,0.044931954186762484,0.02685999646939673,-0.05747065035697932,0.03613796142915228,,0.08853823657107214,0.15998657369099997,,0.007536926625787937,0.03054725927396936,-0.04278115237836691,-0.0006498915654277458
JAG2,0.02087781967904728,-0.0006695373427398237,-0.015430387672782991,-0.05111169839662854,-0.04122260403008105,0.0881257740199615,0.1387247871209597,0.08408109598917834,0.07672868121968938,0.018241769927664676,0.06988796958016259,0.005675222462725531
CGN,0.10045380428501798,0.016829784251971715,-0.020324296403177507,0.02979503534275783,,0.007029114130886731,0.14146665626712884,0.048426589781694125,0.028933136382007656,0.05524974534785763,0.08971997391607331,0.029772854954928183
GDF15,-0.12666133628782142,-0.013468426643788342,-0.0021545394658898155,0.08277935359737121,0.02752150805339092,0.25017718145999285,-0.10159602341063882,0.10572911756561063,0.10504014315088724,0.022435802191184292,0.13387745215119448,0.041179545731195755
SEMA4F,0.06987976852376787,0.015994023395937612,0.018092285895102842,0.04601524645361659,-0.008558125511505471,0.10354669019761135,-0.001048376038723692,-0.07346248499325268,0.03344003993772151,-0.021532331715424655,0.12120637271508547,0.0406953597796832
NXPH1,0.11403021943373366,-0.021403548243487214,0.05558643893101004,0.01966960355982758,,0.0902942605381457,0.016749337301070737,-0.05954249877795356,-0.060455280145138686,0.006588210089442832,-0.10115450209140167,-0.016007793129634313
ARF1,-0.06958375158477614,-0.004868907124634434,-0.05056285620422195,-0.03609451922131913,-0.05074928023065007,0.05279866262702085,-0.0773542433321681,-0.01831720119073773,0.07934109859307942,0.061394366561968165,0.026669493279071657,0.033742832786321376
DSC3,,,,,-0.020060430339734092,,,,,,-0.016294331779029655,
EBI3,0.06474728076963965,0.01793452829051274,0.09051503090954242,0.018934940434476414,-0.0014758048081638547,-0.03461548209711796,0.04174310456347554,0.032476789860611414,-0.04898857688192593,0.014331331603555385,0.13392953857844228,0.09047957706638453
TIMP1,-0.09778625686125991,0.02151979363564139,0.07228873584448663,0.08437544644791854,-0.011119129532802639,0.21426694136109023,0.1219013069068368,0.12508790178672835,0.05965687802998529,0.01320493823167911,0.05244842536321272,0.030800799839471527
SEMA3C,0.05417459614796848,0.03400004209365338,-0.0530875079277685,-0.0010566048376627775,0.03927202888335877,0.0804786747420478,0.05954408809704823,0.037036192926330896,-3.8398153261002285e-05,0.027300083368646953,0.09441508836533535,0.05806544976523992
GNRH2,,,,,,,,,,,0.06804016286580648,
GAS6,0.07429867373851035,0.009225955174526944,0.044316252351138966,0.004109867860448727,0.013461562793676806,-0.05427364566004006,0.10381932656233131,0.024985991257953442,0.024721435526829642,0.018983805611765693,0.08458584551877994,-0.020968445169295486
MEPE,-0.011514531892195541,0.01177127497284224,0.025732013406197282,-0.024744857171389235,,0.23748320874108172,,,,0.08261252484739608,-0.053275893480960027,0.029795877646515492
SERPINE1,-0.14948503895483312,0.08451914599403361,0.0699194940182502,0.09286911029904005,0.017293320173937112,0.1664943370975569,-0.016126354235369036,0.1099319666096723,0.05141604209024298,-0.013674274274683929,0.023980865035310665,0.08464629102391646
RSPO2,-0.032603136482401034,-0.030733928010626726,0.03724947596143724,-0.03560061101882847,,,,,,-0.029176320978592726,0.041806051187316985,0.03612647621201707
SHBG,,-0.00547218868197324,-0.013793626289436403,0.0024488123700254676,,0.1343060276605616,-0.12011218160589772,-0.06976026004721829,-0.04161317902830458,-0.020366671826958158,0.03300351089218686,0.02915356903070588
LGALS3BP,0.15218422744703355,0.018672674375444474,0.04947560757003187,0.10255667064091076,-0.012529736334343585,-0.04867357167744577,0.1388759505840388,0.06799093409866475,0.009901488728856767,0.05827607641648504,0.15831395926351757,0.10970631580346847
LAMB1,0.09174680464643288,0.022406754996857667,0.044478840405185155,0.027135880502211513,-0.042774077578752324,0.11581238375794255,0.07776157435388957,0.09454054377595195,0.015370908106992242,0.019364638049604983,0.07967006090375117,0.04570335896873121
SPTBN2,0.06521128072979746,0.02856454755757535,-0.007849161913123593,-0.020199141419027834,-0.04418246361937152,0.13148038997516617,0.05494575316712965,-0.016126916210278668,-0.04709188559708087,0.028219208607759585,-0.03880080338801722,0.07073634225183809
COL1A2,0.06779083110947291,0.01610769482880974,0.04196195386668739,0.011385931584801981,0.03719161260670713,-0.01244612868630977,0.17060523951908654,0.06490897778714932,0.03637344630838958,0.03753975694534684,0.05357824354661386,0.07456930589730394
DEFB1,,,,0.05304809922231967,,,,,,,0.14440722031272887,-0.04490170235946757
CEACAM16,,,,,,,0.025597691805077604,,,,,
SCT,,,,-0.021294694512934722,,,,,,,,
WNT11,,-0.04693482782307281,,,-0.02676267107231762,,,,,0.07184383018978083,0.04720326144979138,0.08319059061605627
LGALS1,-0.15081217489493567,0.06274952287724596,-0.008352434631853933,0.024672649743235357,0.050266971033259104,0.17187025853763854,-0.16498435172733514,0.010048364995692805,0.07501027100840114,0.0681013513064588,-0.04016290243902677,0.020970574944474442
BCAN,0.09744161291702907,-0.07416148433137405,0.12467929067354708,0.04362248329652117,0.0009294895061190508,-0.12025452757513473,0.07918716497864804,-0.07240875784219546,-0.0041824724596717325,-0.014883880028905552,-0.08999715240187912,-0.01510621879817114
ANOS1,0.01975101617951363,-0.014991319995803302,0.09176376652063674,0.009074733957183926,-0.039373005333035054,-0.013934855335235518,0.14439036478809553,-0.09386343118942592,0.03491830742230046,-0.046901753591403125,0.022271343128782796,-0.042702676305903645
EDA,0.08212703559881232,-0.01888464960988501,-0.02364040504571152,-0.007718917162735805,-0.02816767059008376,-0.014138703118971908,0.0827846862486641,0.0668885782329088,-0.0554335414700314,-0.028815811089373027,0.04595250102930094,0.03503156361556186
FGF22,,,0.05164005208877405,,,,,,0.048217863186270735,-0.004294720809471424,0.0864702427831478,-0.019387679489500438
SHANK1,,0.07023540233634408,-0.010918500304904296,-0.031169534093746037,,,,,-0.03796893205459369,0.0023645290028202945,-0.036939279338564696,0.039794054648553866
RAET1G,,,,,,,,,,,0.05701165088469925,0.006075502874022194
TGFB1,-0.003572083833419318,-0.0070756471894292934,,-0.05073429755267765,-0.037945513956010674,0.009666261301141683,0.1333509521253107,0.11163957864827781,-0.0012946682699230723,0.010062351371534037,0.149494352792589,0.008764082442296333
MSTN,,0.004717040373298773,-0.0014935311558651652,-0.03548670067821471,,0.0713751152592643,-0.01790815531003269,-0.19249538736327723,-0.01540320815614635,0.012413837972008738,0.07239159368399459,-0.039586023346043955
WNT4,0.007449634844835583,,0.060939072142401796,-0.03272181758888674,,0.0336711848165899,,,-0.04123265464310171,0.05552436837789073,0.19680967754784565,0.001550434473757564
TNFSF4,-0.04851950353048617,0.05982640735140544,-0.013329007854605595,-0.02783291460484494,0.01416641179463788,0.10247958560252454,-0.05139682723622095,0.12461407228485863,-0.01856900318229409,-0.03853027620073989,0.08830480392916197,0.16648014606678013
NTN1,0.07763766654873094,0.03226205520885058,0.07537865749752169,0.0305068869350263,-0.006600772539207129,0.11918543714127278,0.042222861776353426,-0.05053379598936094,0.057452300766935374,0.0016091112017884398,0.11280812728247612,0.14579994416514447
CXCL12,0.1391692550144032,-0.03696658832035358,-0.009142205421607633,-0.0009652504875577308,0.004618555054486364,0.02708675818142944,0.1485162500657889,0.02022732109504913,-0.036799355064485104,0.010649477410929191,0.1341947631167581,-0.03034160796708405
GNRH1,0.038286777981623006,-0.026967094905357116,-0.011107159420700683,0.00655747122898869,0.0471182735497741,0.15477551124963046,-0.06520932731796651,0.009052069092267202,0.03986272094567375,-0.020245590343068356,0.06547491101748559,0.06575700684419898
FGF8,,,-0.01552237533654104,,,,,,,0.08709394538335437,,
RIMS1,0.04522243704226019,0.05035963776869461,-0.05521949792541765,-0.0021449830011839193,,-0.07971434481221817,,0.06808189777178347,-0.032170186278645395,-0.005221797609958696,0.033648127546003936,0.0287446795418929
FGF14,0.0859771632655619,0.006464970943178784,-0.09315874865248934,0.0251912030840425,,0.17585444163710898,0.04762537174918726,-0.011496247155647581,-0.05640096326289612,0.02950469898444198,-0.05150822472538889,-0.024767069823762776
IGF1,0.01248714856408515,-0.015427355035622625,-0.03745450268310843,0.011505617766917239,-0.008087938149976426,-0.02105088623114824,0.004980106729667536,-0.00536972175052992,-0.022990045295603275,-0.011566620377399538,0.16834272906236336,0.011597045400906239
TNFSF10,-0.03803333760419454,0.020207982142161626,-0.037250770931133846,0.022412930258368567,-0.03625554069492489,0.028762786160900722,0.07071708952531888,0.05624504958953248,0.040891441966586395,-0.005571184359645621,0.11845682091691082,0.04263208492284949
GDF5,,,-0.012848662323817494,,-0.015339626663250972,,,,-0.040257202483853095,0.06609462466150333,0.06536698147826293,0.06422843120239989
CHAD,0.17076211322328605,,-0.021984785454015436,,,,,,,-0.02000149130154281,,
RGMA,0.07403604038026644,-0.009637093273089068,0.0732838642065989,0.022392654671727172,0.028882859365455347,0.057854009032876776,0.11229246948029628,-0.04593277446544323,-0.03202000823837244,0.0022603201386378257,-0.03564839332290643,-0.01135843547664342
WNT16,0.025338767858140095,-0.013996137307498907,-0.014966701175076794,-0.02859970422906034,0.05708637996838232,,,,,-0.012796409455536863,0.12102906836174192,-0.05637509490581769
CX3CL1,0.05171906070224371,-0.023146415141265562,-0.01113420661497775,0.028910530422294443,-0.00027075499317183,0.16674022972287642,0.057234224538836156,-0.0361559906533668,0.031246971589871882,-0.012552760911559298,0.01627635793691721,-0.0243552414023084
FGF1,0.07511964531245127,0.0044866408648290244,-0.008933746318222696,-0.05733073076359512,0.038604697995681406,-0.13650533820197416,0.11211531801967677,0.02326693381470026,-0.016093095862737945,0.0078082022527956,0.06411884968852173,-0.042445273530532124
ALOX5AP,0.019854305317266487,0.0020442733515699326,0.06084832311510065,0.04022526767329055,0.03565429561946509,-0.011083158311066212,0.15401290602648804,-0.053537712080133776,-0.016785915121548513,0.04562568986355216,0.011927863092355709,0.07094712295479487
IL1RN,-0.01643209284276887,-0.029711293172166024,-0.015246865816642937,0.004778911467827912,0.02889709801710178,,0.07476044382774558,0.06815536654700292,0.0724334234879485,-0.012706995589347125,0.060336389005451734,-0.018538355013101287
PCSK9,,,,,0.11220990134492904,,,,,-0.012420914362038783,,
NPW,-0.027167062705565913,-0.022967264734987548,0.2376805379405752,-0.029542083602033562,-0.02770656352952617,-0.024888545202668325,-0.01638833894934273,-0.09126470340282378,0.1554500044659581,-0.008051965272153447,0.06417445397657065,-0.01547432486338134
CXCL9,,0.013210583840930053,,0.06270434081283556,-0.03573557518654387,0.07750705427705229,,-0.039303047841389445,0.06207954109878999,,0.05855778360458389,0.08562938885314005
ANGPTL4,-0.11181076284851296,0.0173015532818383,-0.019031997237412793,-0.024681865050234238,0.06755913268605644,0.11041346494686509,-0.08666465921226854,-0.0033665579792514807,0.08197433378217735,0.007310033862537002,0.11923494583624075,0.09039028754279714
CCL11,,,,,0.0844208712857264,,,,,,,
UCN2,-0.02046923561423764,0.021419539465134235,,0.035373515554887915,-0.0022050438109783603,,-0.004505642531928092,,,-0.014035571447480404,,
OBP2A,,,,,0.013624311574158493,0.17518776883291348,0.02602646254277253,,,,0.02411491599293274,
COL4A3,-0.06387501954793254,0.013284263024338732,,-0.03048035533875152,,,,,,0.01735582463629416,0.04221831195516201,-0.04450202818711064
NRG3,-0.058306361163361284,0.033375220565421644,-0.05339537926976598,0.007791902297824153,,0.04945243532280993,,-0.024546851018223986,-0.052126287701079195,0.027386438371108233,0.0814819180412001,0.010929134156848241
IL23A,0.09845238085980804,0.020311146219890733,,,,-0.008406682593473202,0.09849720810034814,-0.007496466240240401,,,-0.049052837249420014,-0.007861156711574002
COLQ,0.036518949172998694,-0.01793400991623627,0.04181639060857224,0.031904732233573846,-0.020552837164481638,0.08009730383998093,0.14333658783284842,0.10625514812012837,-0.05825125049207856,0.017905004606955686,-0.023613900791662742,0.018029483157181295
SCGB1A1,,,,,,,,,,-0.014371074946687983,,
TNFSF12,0.0004452358634165722,0.02841210134435839,-0.033501731468199084,-0.051684779810927756,-0.0070242239695774466,0.04768999360357155,0.16436519552659,-0.04136646778103756,0.04567533109284406,-0.025833638858622412,0.12877861591900905,-0.010528079410065097
DKK2,,-0.010433118452635382,0.012281172053425571,-0.03420917904052828,-0.04433788369890296,,,,-0.03501989222456264,-0.01654173880738957,0.08795293232635154,0.01677597172195244
FYN,0.05581270707073137,-0.04680751851491997,0.04027883431025089,0.012617440693744708,-0.10038495935428358,0.04913517487602795,-0.01584598283292393,-0.019426738949681145,0.02581202564471946,0.011840321467085394,0.12206970527418043,0.07374083767847033
ACE,-0.007668178653434956,0.01994000231314825,0.010031546121912056,0.050310890921160915,-0.008285669691387164,0.052592337957483595,0.1806148618760697,0.07110827470444603,0.055435640619024736,-0.0018571497408789077,0.05718522127844727,-0.0035178805355854767
IL18,0.10363779081853175,-0.008651374426774801,0.09590857041942809,0.010597790764407857,-0.006788684067988095,-0.0013832773223701963,0.06628884155279864,-0.04019391687673712,0.0004993314775284588,0.02296491495937668,0.11412800991191996,0.02453881782582227
PPBP,,,,,-0.020885169959306886,,,,,,,0.13929958040087892
CCL27,0.11534496430625578,-0.010412286690400629,,0.033742421366185577,,0.08774430608039077,0.005942734303673902,-0.011067352332997656,-0.06302699276807994,-0.02168268312352246,0.05844918488677149,0.08284973334792381
SERPING1,0.12064859878024596,0.04615666191896117,-0.04010688246451131,0.08830782034787069,-0.007955663040677033,-0.09688602472406735,0.11708114506579007,0.0012288073333447322,-0.05044873462914742,-0.004861761280158738,0.23940995067307738,0.1273795634444827
AZGP1,-0.0012346901690370475,-0.006346192531692904,0.09325650070381258,0.10391600387216912,,0.07821505909000755,0.0884351946883094,,0.016942017893947107,0.046810233190638616,0.17264332673187568,0.06636539719494065
INHA,0.0348775964974077,-0.03925206985229391,0.0524195729357398,-0.05529906722603723,-0.0384306889564369,,-0.03304889006017916,0.1302459756398719,-0.03734177435116661,0.005693165615500268,0.11033143789983815,0.00805358128718525
SEMA3G,,0.014919478375383176,-0.026611427497079156,-0.020513968615078176,-0.030802730125715112,0.09827296470678828,0.05247473980970173,0.10801644466156579,-0.04004119788549928,0.054074032445649546,0.02401518029039461,-0.05561228389174417
OXT,,,,,,,,,,0.170403133149824,,
COL6A1,0.07948731519958356,0.009550597911356526,0.08966620598843457,0.0007789621653814255,0.03513600514826108,0.1439746810568057,0.05876313533113911,0.007680858013143506,0.10599604165195789,0.07411918387125546,0.043183943064621054,0.05232066943467678
FGF17,0.008537022012444984,-0.02345773074821457,-0.021271929062567817,0.048428572682817236,-0.02372588753863562,,,,,-0.03318870363591221,-0.019203505206585595,0.13431087672998468
TNFSF8,,-0.015793115303580622,,0.014495607196707106,,-0.02361745062577434,-0.007398154900586022,,,-0.012796411144532505,-0.03865302313940464,-0.014181573695641119
FGF20,,0.0013109026612859963,-0.01332901206257659,-0.0018262622070307555,,0.0005026278139019457,,0.048753329725541694,0.06789587278317019,-0.025891195730724917,0.03353037084540516,-0.018590636240839127
ICAM3,-0.03620132557308949,0.04874965622047526,-0.01556155844709816,0.0001947818354760742,0.08730738475563399,0.11900178446675586,-0.02589931263466674,0.025840718896208058,-0.07333921579417398,-0.0011676781670871034,0.1260271458639272,0.004109445271358192
LAMA4,0.12111242296759224,-0.033807494865189386,0.04155505386047287,0.05835759591008384,-0.06392494268566758,0.04061880037182372,0.14517770827507098,0.052164653680265315,0.032250989276957756,0.07291941497130017,-0.0011615603608853943,0.10774804076303333
INHBE,,,,,0.08613232692226311,,,,,,,
DLL4,-0.03621215732614349,0.010154168472358368,-0.03237426671250449,0.055965911204100986,-0.023423203187625065,0.07205186238721271,0.23201422422005802,0.08733976748952109,0.048618017524939765,0.017559803621627658,0.07262949171708598,0.04294505144763198
SEMA3A,0.09334719373714359,-0.06983557859262615,-0.001858351552882577,0.0017110073938906606,-0.020003286642366995,0.019866990867003706,-0.0036432494389010846,,,0.023196308797279425,0.08576792071324145,0.04529047804820185
RLN2,0.04365309943830225,0.010040664570695496,-0.015658460497350184,-0.027826241943048124,,,0.020046273234100645,,,-0.014035569899762549,0.02992599298854169,-0.040747918802005526
C5,0.058543547615647264,-0.013395436716499428,0.11302819988752048,0.04735912471456473,-0.03192154462545904,0.04261385174359267,0.10856797854531985,-0.020468556693806005,0.023536824864777695,0.03414545409479151,0.109126438478946,0.03455033134981526
COMP,,,,,0.0171960204585454,,,,,,-0.03615002263297388,
EDN2,,,,-0.0001050935149862453,-0.021774054152763084,,,,,,,
C1QA,0.11330702507169692,-0.028728041859574373,0.1102835162549181,0.042715685351520594,-0.03081120514962015,-0.19401062288172521,0.16452551930408119,-0.02511229782048366,0.08036135240562252,0.03297760180545636,0.1632643873950653,0.015808112722296278
UTS2B,,-0.006005102438370405,-0.011655605211594953,-0.024052793838121447,,,,-0.05246209250330633,,,0.11902706361969417,
COL9A3,0.20024703619151082,0.005891912509073637,0.12219852572262775,-0.01873331108786917,0.0028205572728531125,0.2037607985132281,0.22822482016802084,-0.04495431911966131,-0.067785879842921,0.05074757247779033,-0.0022813438190854157,0.005800325521873685
DLK1,,-0.02499519138729109,-0.006730539348088742,-0.039971981440258535,-0.03460780614999764,0.11907711824034349,-0.12066742390887332,,,,,-0.009593106845797773
HGF,0.06830122158316133,0.016585437949189655,0.08395248609438616,-0.024443738077654622,0.05404886086117371,0.07227573715671877,0.016432947404279658,0.0105940905405082,0.041386971240131465,0.00014132644634322732,0.12465768538055608,0.01765496604229994
GIP,,,,,-0.028846755184268495,,,,,,,
P4HB,-0.13065130372876024,0.03095912812412677,0.11446582628831896,0.06634669189226552,0.018455923815231277,0.049423290919795214,0.14347706371688446,0.034962445507620496,0.024058683471093308,0.0818068299627666,0.035947034019392185,0.04998061984217088
ADCYAP1,0.04368223260589991,0.010026280481295818,-0.03538523372372896,-0.04612499869896892,,0.1250267624560666,,0.009197750365443782,0.03224243760252595,-0.010017037065821422,0.0633543078163548,0.07698563750531713
GREM1,,-0.03363910237445098,0.09215158170524011,0.09174094746299788,0.061993473259831504,0.044348139235532776,0.024356917625489034,-0.059284882883409336,-0.03694179113925108,0.01893151648013365,0.033656361736582506,0.022103507457746824
EGF,,0.004117282273404686,0.06181866965503859,-0.04181752529759811,-0.0008021383506082605,0.05806656357401286,-0.06656287135531228,-0.0016882380049249041,-0.049247159222301155,-0.017671401125135305,0.030069175260765277,0.0016869945492044148
VEGFB,0.1072023384453187,-0.009583971801455446,0.032551296993784215,0.012776211667236389,0.05756626914510582,0.06939870243641358,-0.09227114492929855,0.03132970521242395,0.042075862751756586,0.006318774400800298,0.040700616074816516,0.03974489141737019
FARP2,0.019266777673526962,0.02079577812009028,0.07726861660496062,0.005736453650425436,-0.02827577123173213,0.04582261591770497,0.10394183916688418,-0.010581077198221857,-0.005435806445762406,0.013090465319347851,0.09362487962696871,0.07472994422252674
BMP3,,,-0.018185025229310765,,,,,,,,,
IHH,,,,,,,,,,0.013208819585442797,,
LAMA2,0.05758525077364423,0.01829031663522557,0.0031122724201756925,-0.05501172299873201,0.0294001198599586,0.07493588242737288,0.07030919501678935,-0.019490574207394175,0.08011992324347654,0.022403887467497347,0.10575967557738988,0.1196668564587371
SERPINC1,,,,-0.025734316554128826,,,,,,-0.013692341836638536,,
NRG1,0.026285812056587587,0.008126093392507678,-0.032720812476823895,-0.004420737245588209,0.004022869564564558,0.017828593786156116,-0.10134554189041153,0.01304295700528546,0.015125233239619581,0.0430688942188274,0.13219455921179135,0.0013054894523240948
SPINK1,-0.07727320980605185,-0.007740982216715484,,,0.004634087536112356,,,,0.0030259946798614572,-0.016830643483316914,-0.011479348632190122,-0.01995027515907241
EFEMP2,0.07297191586933738,-0.03409818939358061,0.06062813460005134,0.05812748843757638,0.007644416047947449,0.12091262633411222,-0.007640674090631905,-0.08235823734073901,-0.027115374166781253,0.021524878225006937,0.14770948025100772,0.05673367370418632
SELPLG,0.14886891359421284,-0.040261087537525816,0.08870611304655046,0.010292661174366531,-0.03249392613604844,0.0640937586031678,-0.012979243077415485,0.010303119781628251,0.0459486235838386,0.021345630645457393,0.1447753849227488,0.03994325054395354
GDF6,0.02101515829742902,0.04805181705643212,0.05650942176213367,,,,,,,0.012868262134770232,,
HLA-E,0.07606507459111078,0.042812979613295145,0.014656224898976705,0.07574832512638441,-0.02483494825683064,-0.039744683359989194,0.05325314439313846,0.09691903124742643,0.051896317160486385,0.025877797333770127,0.052600974795263766,-0.007954745698713262
PTN,0.15875193128092385,-0.010406721119474011,0.10421031347302472,0.03876138104304261,-0.06713850447382398,0.341078648898163,0.18268017994933866,0.04384466202895598,-0.015175991721076993,0.02494609995495881,-0.08615486104271594,0.06821116136002207
CD274,-0.03405586115187409,-0.012884063410767985,-0.026003870923400077,0.10000829020192602,0.038691547209978736,0.09958821756973867,-0.015783428352143986,0.03847636102412332,-0.0437448725462814,-0.023522102661659685,0.15171291266006087,0.045388160119167846
FGF10,,,,,,,-0.02402019403775887,,,,,
CD14,0.10542241609143035,-0.019839218762247143,0.07344339441208211,0.00027176086854445246,-0.00931646397782837,0.03535429318996647,0.045000359041084986,-0.00118086064998193,0.12496407716927162,0.07075415117642656,0.18025554933732973,-0.00287672876664665
SFTPD,,,-0.026352381639143906,-0.03126282095739216,,-0.03207277589057407,-0.015355307733286522,-0.011814521670638454,0.054216656278997986,0.0054729649931013575,0.08061897436995781,0.07316772059488283
SLIT1,0.04225091675561855,-0.019049855350244154,0.03144342162641264,0.0703964441960573,-0.025787221462480553,0.04813450059960327,0.031360177972789026,0.07249119164446892,-0.006979821553985062,0.0037633936929641304,-0.06853854302428528,-0.018918340145187788
LPA,,,-0.011655608133701631,,,,,,,,,
CNTF,,0.02899388482201604,,-0.02193640332355126,,,,,,0.0392620836209025,,
BST1,0.05998975663811679,0.014174806052864227,-0.018768738236905568,0.09856653164898874,0.0994259484608001,0.17435087625829987,0.031045220956455732,-0.052443634249308306,-0.03656103131171219,0.05588335092264297,0.06625267831245325,0.07544193282499556
AGTRAP,0.056719776947276014,0.057771424627323306,0.03190357867964912,-0.008383764055440598,0.051385409769921356,0.038175358401318575,0.15151235637911914,-0.03014910369497163,0.06622440785458321,-0.03364398036357055,0.08726692046881018,0.046319505594345264
LAMC1,0.04735230478964393,0.015321975478903406,0.04290312707505341,-0.02593077405566956,-0.03863051613599306,0.07245065928534519,0.10962891500476576,0.10033449636089561,0.056731787268349244,0.04900467707295195,0.01925571057039344,0.08518732628655473
COL6A3,-0.07057769828211855,0.017308730074564502,-0.02728526806154107,-0.019084129623676328,0.011452179938270387,0.10089800820056576,0.0037484164633459337,-0.027474805957185957,-0.011887602035759035,0.05351778078871015,0.06517710420174158,0.0853245592722567
FN1,-0.0963112756332858,0.030277848117896317,0.033510773458916676,0.020596932363926672,0.020836391331382365,0.09622963453755096,0.18470044236741107,0.13546559338857733,0.06302445077121395,-0.029872322159132846,-0.0028780726220527172,0.06487429798773232
MIF,-0.18220434183461087,0.029332452967623532,0.007803781285611729,-0.015148674512494393,0.057929487524034276,0.1183150122674223,-0.18618041049725093,-0.043806029069826516,0.07714903823948102,0.019103499433283266,-0.050775541745004996,-0.010831726733545632
JAG1,0.011860052359271497,0.004079925183281781,0.04125509559503703,0.07849885503595441,-0.064943557863467,0.19418364977749447,0.041496714997402595,0.011718955727048128,-0.0003653865768375568,0.02061793821060684,-0.013056804787442965,0.06950680989501724
NID2,-0.0007234236225160235,0.005995880594068817,0.05008080852180232,0.032657180237128616,-0.08816684158465345,0.07809420746634436,0.16298225323753757,0.11713324628940194,0.004603839183547576,0.02289623315806021,0.06235597573518579,0.05619445840260705
EFNB1,0.062172849844124266,0.04509441641280694,0.03478799360279506,-0.021535283555643644,-0.040671706355185994,0.1262311107108494,0.0050884380281414525,0.0817635632760921,0.0198855152580783,0.006518326021943618,0.029966611821266965,0.152452982200497
COL4A2,0.06753841542550704,-0.00897247253690033,0.02518638580304169,0.01611170645337779,-0.05191201802268049,0.05565136932047757,0.136893148373952,0.13899650932225482,0.031580099939355816,0.053489120601244285,-0.01543943416347306,0.08768430325300054
SPP1,0.14238237143848556,0.05208635021442973,0.09681822362822018,0.10606331837816743,0.007681183647447291,0.052946501362676764,0.011538234055760606,-0.030997236652730735,0.026133235329022033,0.08452709231520003,-0.038352230210123725,0.06020893410670858
PODXL2,0.06933046282693431,0.008567793189314984,0.0580001688768654,-0.025658034645049954,0.11365276277921428,0.1255978384166045,-0.005069640893898857,-0.07138216877266912,-0.013422480225319257,0.048134947106844544,0.039054408123149434,-0.02426156168425599
FGF9,-0.015437686525419207,-0.010085523604532333,0.007977099800237942,-0.04644218691151929,,,,,,-0.05281457700496304,0.06663836774766853,0.010735697201011708
ITIH2,,-0.033614831685474605,-0.018537202562375857,,,,,0.021573504403071056,-0.05036663582104036,0.06446506861550345,0.17669051610704756,0.08241501914991481
ADAM10,0.06300545772007352,0.002688718174146034,-0.017524890170140577,-0.025531718147372325,-0.0468379813947679,0.04424737512747879,0.1169451141263914,0.09836068683510385,0.018189816229565656,-0.0167790180260787,0.08637252145335603,0.05927405032517509
CFH,0.010955547894192284,0.05181469456172236,0.0118459770613166,0.05048068478992514,0.01101301141774347,-0.01586269073304799,0.14385747619544145,-0.054043582410836476,0.04796629901412102,0.031524124921861595,0.13913506852309646,0.07594090725935776
COL4A5,0.16354879324714094,0.013536448801951219,0.08092132111335636,0.06801556651344783,-0.009865660768044345,0.055693108064503505,0.04359879772389611,0.0025036020947388753,0.029683932888127512,0.006733786367810771,0.1108716919887155,0.10215800609713022
LTBP3,0.012263701309095439,-0.0011651515172845823,0.036564302193503505,0.02625135210344938,0.024999299670160045,0.010917407988322556,-0.040977797616036114,-0.15890333305214133,0.09903008287744046,0.0158556880782922,0.15609435091027118,0.05131408025236963
GNB3,0.015357603557982012,0.00168563344677853,0.05528305727911255,-0.016478213503059603,0.04594613924885986,0.043068099683056714,-0.05631272038226876,0.022583196108544815,0.04813581561822865,0.04811751252986799,0.08959451638364246,0.019542034611098213
COL6A2,-0.007417313099870085,0.057727051815185434,0.08241281975304206,-0.02279538784512435,0.006150202312251963,0.1381540538522772,-0.04511206309184756,0.044618528847844764,0.10990373134101612,0.08408911629121572,0.037330320913500144,0.04243521319150828
