,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
THBS1,-0.049006504119765246,0.025075808563328274,0.019812611355501924,0.006858588021002111,-0.11065194804527245,-0.16043782894897246,-0.2787366348185164,-0.06357804851061317,-0.05038967256630286,-0.15187013173782085,-0.01045687075691018,-0.25081824963556,0.08631246286201204,-0.07153271783754264,-0.01575098032359505,-0.008818504797913726,-0.23960678246072661,-0.1290926330891268,0.03469012030660417,-0.28543330851559734,-0.29428746284148716,0.0067070790628647094
HSPA4,-0.09363773852691248,-0.018865339663644225,0.004529286645657956,-0.03487738008872984,0.029105682511835755,0.012255447750519824,0.039416653539099705,0.008891684798414068,-0.011035161455261474,-0.029820989959228692,-0.020321200077626025,0.04087059840051577,0.04900595520474723,-0.01131194075183744,0.04647687355132115,0.03929730582859994,-0.09787315121331942,0.004538101017476795,-0.03208636620124679,-0.04134089135810192,-0.011429479791191643,0.018425372050930904
LMAN1,0.019825437664426477,-0.26545516948103637,-0.06340076602691724,0.0688614743130433,-0.038150183423768524,-0.15963993042846442,-0.22596749298981414,-0.007062245658016299,0.0932147040286525,-0.20408188283410292,-0.026160111495321915,0.012788308444702978,-0.07554195005498292,-0.1676828425184441,-0.10885662695730389,-0.068431361329723,-0.11815809698319742,-0.03369163504341094,0.10168292962931048,-0.14777999886468926,-0.2918603966604672,0.035261442129097625
LYPD3,,,0.01440327499589103,0.012339348995785534,0.0631574355204101,0.005828025963164015,-0.0617894803484105,-0.0524144334203646,0.048702941801269196,0.004272806791821765,0.02692274267905667,0.022137704198498802,-3.3373973697996195e-05,,-0.04442834239146469,-0.0073136955851190785,,0.009441021100905871,,-0.017483064259534956,-0.012878209183253034,
APOE,-0.022933321957229903,0.4215183233739541,0.09986193604880533,0.024538444712573375,0.09260593415744903,0.25030186724561465,0.3332843006068209,0.04153085349367344,0.1623246287534925,0.2886005191376832,0.043262560141084434,0.1131197888250816,0.08079429907038768,0.21498139693283994,0.19341654541680645,0.2919389027665699,-0.29167194892158116,0.1640540751905338,0.1294448415960588,0.12092444181021601,0.17888228865881237,0.124940765005876
SOSTDC1,-0.03689114970981012,0.13506044147840413,0.015746214572240576,,,,-0.036182051632665815,0.07690919595715243,-0.018063923340905088,0.03341096992436794,-0.061225843627720225,0.022018730677524717,,0.12268818288443259,,,,-0.006944573515283619,,0.09217084015847987,0.09173492597772664,-0.04711567771050902
ANXA1,0.010291180129839242,-0.26699451978951105,-0.0279474845356255,0.07060583120626521,-0.07837764718261403,-0.13952671630537228,-0.20456653199861483,0.028688973609319428,0.09069449784015876,0.15757028558211042,0.046328623631234044,0.004077338390774187,0.11101021092938662,-0.24256859255814792,-0.13176163956401787,-0.10376856049963813,-0.07618199883491514,-0.04132756746781766,0.017614351582199442,-0.1391562426426586,-0.11511127601417559,0.03801112877239589
WNT2B,0.029870629660319375,0.0960171761078136,0.04905992153303167,0.013477610770136173,0.05020683363634859,0.0687913532659202,0.07406960305706958,-0.03045440084402246,0.09652158239258565,-0.0646758011960569,-0.04197658817753598,-0.023851708472237734,0.054157968096480075,0.030718314439288064,0.007074987377820322,-0.004427979267205513,-0.042871461762238085,0.04493671872741814,0.05908298583091639,0.008523851053645568,-0.029994466885131733,0.03788095684826092
AMH,,-0.005517880584929772,0.0657012908550622,-0.014281153620123303,0.04007219655206305,-0.04657581348571584,-0.05035328418103568,-0.08053070219927548,0.07618159887112502,0.024951999350188225,-0.01449056352525592,,-0.010806300820658222,-0.05383832392474353,-0.18493432962925044,0.04684568722324533,-0.017959049465063957,-0.040465577445152646,,0.05060460002286587,0.011493860681704316,
GDF10,,0.15799035217899873,-0.03212086538478285,-0.04942654060063987,,,0.10882568802200865,0.03007282183287838,0.04584306983196084,-0.00791653903481208,-0.06928176661074735,0.09128782824945784,,0.18681290078426896,0.07732926326646161,,0.052628518448596034,0.024931819243310522,0.023741112555358813,-0.01825648949048773,0.08680973859925896,-0.054930054270917954
EFNB3,-0.06205090016755676,0.02442088832356341,0.020828429985396656,-0.006683135117223925,0.06179582681092478,0.07889311274637961,0.033508380295598106,0.04293287299574485,-0.1881795523663983,0.10290223437101849,0.06332438996197602,-0.055151311856236465,0.0017281306688058074,0.26462925702251033,0.055358717891348365,0.114423971873519,-0.24581156532527304,-0.0983079873468095,0.0052752952756363915,0.17081081152292174,0.11813548557027297,0.02048635824806146
LTB,0.03203658770214885,0.021683975011936734,0.05701922668962251,-0.032539589952594206,,-0.0038649447635489146,-0.011279693087425496,-0.019231818945800845,-0.04377327762746546,0.02168737430209505,-0.003164591480878364,-0.03950702997302432,-0.014977261477664441,0.028484250423416964,0.06455758810912912,-0.09447892284264298,-0.19624732886020485,-0.01814070042007246,,-0.03875843186293209,0.15110100879885405,0.005187439660218959
ANGPT2,-0.03081022544691974,0.1661573675686856,0.037393162696022914,0.0324460217255433,0.03758851636636036,0.053375184736198365,0.0953359109615827,-0.013204899041038425,0.06134405866653187,-0.3170200016706547,0.03983636870643224,-0.06367729789730255,0.034677120115470736,-0.11872250842353313,-0.032655749515632125,0.11100918340561426,-0.2760133901817679,0.01633960751859392,0.019800225920863095,-0.05348689375487687,0.06938243620132822,0.0278361722127935
NRTN,,,,,,,,,,,,,,,,-0.024657876997102264,-0.03494112129729958,0.015123681807377953,,,,-0.044807987341544606
ADAM17,0.03126604750298054,0.0301513994006897,0.03192725186993573,-0.04766142899189934,-0.06471539914947638,0.011641158581402647,-0.035275692917105354,-0.023389233341836624,0.04991444162255221,0.010236516346551934,-0.021243956728973314,-0.018804262424855077,-0.006042803722102704,-0.0681690203570426,0.03533219362471896,0.09131414807100413,-0.12191490420344006,-0.0753701867248297,-0.01470792127784725,0.014917885958200481,-0.12046459247229632,0.15348345339196737
LRPAP1,-0.00572704134177198,0.13739751509579365,-0.012520427356347927,0.010062329079094458,0.026027588169150552,0.06544882992892315,0.07035183497328429,0.004705318888734421,0.06710595033354924,0.06999018780562474,-0.00893440856679656,0.012273841239329427,0.037813851871005943,-0.012062830151093856,-0.019737489721923678,0.055799377583302286,-0.2414089376167089,0.013903830295193292,0.06621250816921297,0.09644717565732984,0.056750192940970653,0.019665981881218795
NID1,0.05470905596577591,0.16114394938568763,0.06563595751453473,-0.018905114650913716,0.04905768560958313,-0.02397271333505236,0.11726504598949923,-0.0231077510059316,0.03106931094391663,-0.17137920079069252,-0.023082043461621213,-0.04759631516232038,0.06648688675139085,-0.049676338852160676,0.10502329553004996,0.1090696055073802,-0.23636184085260664,-0.1122341484182789,-0.04822133201233263,-0.18908599062466316,-0.06848041834372297,0.006182771993619594
MST1,-0.017916472829943377,-0.003019801490787242,0.0393616975970191,-0.021204872146703663,0.05687594223057961,0.008577792132634564,-0.0032414010601498383,-0.057196479170743164,0.006878239520564788,-0.09705373596835132,-0.005363930702079596,0.0552729726158736,0.060162951178082465,-0.08318061352729457,0.01571970894700894,0.12796896345821143,0.01865420589396771,-0.019970060380254107,0.08318934196204004,0.05656318629505088,-0.020827678995701787,0.02871425099515694
CCL14,,,,,,,,,,,,,-0.028400600372310663,,,,,,,,,
IL13,,,,,,,,,0.010829467505017036,,,,,-0.03674251140750809,,,,,,,,
DCN,-0.056847644668507155,0.12780664855064064,0.015654513661722946,-0.030240901645647654,0.049559162385840294,0.08698725158177723,0.04288075907864105,0.10900807105821883,-0.049321006292991035,-0.0038283011626994664,0.030389517615120702,-0.04943643603391718,-0.025869627693893327,0.11049905171517481,0.10437578153138834,0.06710881335115688,-0.24238887113576763,-0.03249559578929038,0.040442613892132266,-0.1217063265724305,0.02872307043105186,-0.13751543701091412
IGFL2,,,,,,,,,,0.0009196857968114646,,,,,,,,,,-0.04675092221889081,,0.01474503485968448
COL7A1,0.07487909922020727,-0.0692731083888544,0.0028755589491540148,-0.01424733050335813,-0.034354232266863224,-0.08815042897178826,0.05451244467279853,-0.043286750698471876,0.022537537765811293,-0.10653975184862324,-0.056607314586580644,-0.05375160417815262,-0.026920997830888003,-0.073036638991833,-0.11909422128701641,-0.06763261716050045,-0.1399285675298671,-0.05878938585896338,0.09768133927739278,-0.007076634810233348,-0.11334834918675572,-0.005088534084380264
CALR,0.01807189422942834,-0.21394758064924502,-0.038608346990261354,-0.026438492602449154,-0.001814710298647635,0.013475179496828004,-0.21360449567923095,-0.08540607799387444,0.0901218868055574,-0.37444542776216866,0.03890008584049409,-0.20181533083549033,0.051224316170183005,-0.4043100874569045,-0.03313736299130743,0.030449885244053267,-0.26773101526786086,-0.24234924727537205,-0.013886688075717997,-0.1786117355711124,-0.3823200101628607,-0.009803335359929123
PIGA,-0.001438819930159695,-0.16047919912352718,-0.0070393084867420245,-0.009925761180608622,-0.02160508969888289,-0.07405608443304214,-0.0403304614549036,0.0003898362642584715,-0.029481731670383236,-0.011049251034659984,-0.06344590529910046,0.0653834472936403,-0.023086298085765955,-0.043310026107325754,-0.10623327096053158,0.12014013848524771,-0.004193543441280232,-0.04593756936128147,0.003872855763197004,0.07546381218944204,-0.09693701189656286,0.041101220950687994
CD200,0.10015448315027234,0.20400345889106794,0.036739854436059496,0.02071848871415436,-0.01368524225384243,0.017362250711361847,0.0895097409329424,0.11695962625904972,-0.14969643835810603,0.2705537985573767,-0.011004513981906274,-0.05518118560191778,0.03191483630565195,0.3232617190616938,0.058973608526076735,0.058975557931181775,-0.0537955749906043,-0.03588857429246724,0.03569651089531045,0.08995630914848948,0.13766378346134575,0.005351478590677902
GRP,,,-0.00909087228685784,0.019504870034765694,,,,-0.07697786416196738,,0.057617273322456974,-0.011120563562012803,-0.005899127672771013,,0.0035218034802388266,,,0.007569155244751173,-0.03577236996576733,,-0.01889646448282139,-0.054250335351088017,
CDH1,-0.01768325957426992,,0.06176080601822702,0.002969582728219364,,0.022492101799002275,,0.0057192583222701035,0.05188533281119885,-0.007492129215711617,,-0.026866612635835813,,-0.005039958693726595,-0.04743761769667115,0.04441691537258749,-0.09017002357758153,0.05286589822108188,-0.030867664730952052,0.05388689455431577,-0.12255199151182365,0.09697779969037963
LPL,0.016009319295128985,0.001778925383905208,0.10143482760228396,-0.03294450747508904,0.036904164842859896,-0.007657134415729715,0.2618176382723411,-0.07243933450228432,0.09353382911686318,-0.4831360772929578,0.05965054884826004,0.1072906388703023,-0.00483261655743089,-0.14858432431291851,0.09743814077180417,0.12360699174763581,-0.3859001381213349,-0.19838220597917908,0.018144111900292498,0.11160627868639461,-0.36781225577329874,0.03444166210495737
SEMA5A,-0.04473332583791361,0.1348134722330595,0.056485114762746036,-0.013643792410792775,-0.005154925425856105,-0.03965190341011822,0.106430399773898,-0.13335101995370532,0.13090570680938524,-0.14170627332836538,-0.01051030583459172,-0.049859035217682236,0.030128712442832446,-0.1470741559989965,-0.1061291423046906,0.13087322968730436,-0.25691592016213494,-0.06419382851108338,0.05147333044337371,0.20080390519863003,0.004189904348456175,0.06360145029531764
SEMA7A,0.05684193719839502,0.10324971107287202,-0.020275082996950643,0.012400628630611423,0.026741963468095455,0.03642659150517692,0.02185856390661645,-0.04125379983924614,0.019241412453565143,-0.28308018346302866,-0.03552047868233763,-0.02950664771742568,0.05330759629394904,0.0552428470210694,-0.016008682050051053,-0.04434031436018521,0.019728021077943286,-0.07477995803365604,0.04837544280614184,-0.11233108222246178,0.12460196744243894,0.043473528331795734
SEMA4G,0.014703316219366457,0.11251668867427655,0.025706312641781737,0.01680471628016498,0.013179089305265538,0.0297613006604837,-0.014800150470477438,-0.048729457982853844,0.01442742242133728,-0.027062594603943203,-0.017416771092503572,-0.1120291581915736,0.029014994839294178,0.09728555077530407,0.028475957232319316,0.04192650658070803,-0.0068883669414399286,-0.06223245185159436,-0.02702093383896036,-0.038862021448453944,-0.023700986830699676,0.058212606899352926
SEMA3B,0.06704750428025308,0.08510193795343345,-7.354850937022465e-05,0.07702321328705793,-0.06686054711160211,0.06060742528162286,0.1522659949889194,-0.005469743633469375,0.13689779290357143,0.07441074978911522,0.04376381522337306,0.1722568309409557,0.08143777203549331,0.0747364376650625,0.014354960335628891,0.01811898048407328,0.32170155510892345,-0.08183460295694901,0.10606031614340077,-0.03979931954849923,-0.02112196341286253,0.09759462626020424
RPH3A,-0.04513356962771779,0.43298564389388317,0.05956541435324632,0.07128842058418211,0.016293241088396686,0.06724470109629034,0.005376817041524589,0.021690039361284736,-0.14055643470783624,0.17959846191375714,-0.03396410888736485,-0.017206598844709303,,0.04493351415364022,,0.05234472030089521,-0.006460787618311186,0.0513537926106307,0.009459798144829955,-0.025214733649863246,0.1702762423045583,0.0803923360590435
JAG2,-0.0029962816975966458,0.028560802347899695,0.07351200349269957,0.023529058471413403,-0.013167097397814869,0.046387171041341574,0.11395854010140462,0.024222539712538703,0.000531564580930466,0.0685567915441675,-0.01010239206198222,-0.044303086159381895,-0.01524213125453858,0.12554320564513025,-0.026930631360252935,0.0027680920189678037,-0.16899021611295512,-0.0641519855439637,0.032906786988894314,-0.04957394726627921,0.08262778031208544,-0.06089441873146627
CGN,0.041137823597911856,-0.000938397791880772,-0.030825570177286793,0.0031425005967785596,0.018534221042819973,0.0013442467495905978,-0.010156523932720325,0.01975541541490341,0.05627023750111867,-0.05768530348687367,-0.02187044898145314,0.016805829156303815,,-0.0030132667817370632,0.028313847804075747,-0.03589653917407717,0.053326887474579435,-0.032897672602386414,-0.03250673908644044,0.015766825039581447,-0.0021316055259743808,0.04626163518491014
GDF15,0.04875588437123715,-0.17201849660695856,-0.07122177347682954,0.01883576641784267,-0.01900512292410625,-0.24550391008421904,-0.1807520448517024,-0.0828636257808314,0.03191705596347227,-0.33923882086674956,,-0.1305457473798189,-0.0290150090085691,-0.15909461476654413,-0.0931875931213137,-0.04684850513647581,-0.09705005672574063,-0.08856945276108541,-0.026496073036110564,-0.09600820029930945,-0.2769636091201731,
SEMA4F,0.05475928639866847,0.06587556131165813,0.06099763530343916,-0.01810133177513186,0.04693105607898845,0.012576381370787273,0.06798034234329277,-0.012402996671655401,-0.17103941182736315,0.06539301251835745,-0.022148237757450173,-0.0480528424956781,0.08391983791760182,0.1397147165776921,0.039463732879393136,0.04800166171402442,-0.08205243620657389,-0.0479007379618949,-0.05798449920702371,-0.02420425870028962,-0.06739010632493712,-0.11179323240367948
NXPH1,-0.05771214990493247,0.19740256181577076,0.027886670890573038,0.015983798400805136,0.050521414572254,0.06789749747556172,0.008403769965189664,-0.15992795331888493,0.030968780238060822,0.10580469081222207,-0.03316463351992842,-0.06040882671070669,,0.06137677123159959,0.0983776234343289,0.1203682364561821,-0.10890178593912575,-0.03532055274582389,-0.029873357540233243,0.1720579149684104,-0.10757128875791934,0.01539081963601788
ARF1,-0.041205384346655285,0.11701865863815923,0.004879779240959466,-0.08015318948783806,-0.07540536965945879,-0.19159429445897447,-0.1346553274150425,-0.012710970949492317,-0.10689702036899036,-0.16794167062381096,-0.08574287356269675,-0.1541908479931071,0.09003464785147845,-0.0014785369275948656,-0.07760771619715111,-0.0825650558630082,-0.1631246384968266,-0.03840581238185678,0.09098620069115813,-0.1485413718009323,-0.0633388761531406,-0.04309613500130589
