,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk
HSPA8,0.06829452035705465,-0.04460877935857608,-0.0019508188536789361,0.00573516639798161,-0.08697858366138897,8.588926809790494e-05,-0.007128981414425309,-0.0663672775444218,-0.07258831953858691,0.02203486905712497,-0.016870818859876693,-0.025138515642671173,0.03243727113768288,0.008703866338629023,0.11253414003398822,0.01929443782272847,0.004955734466174208,0.020455163658279516,0.05951663243167058,-0.020582728203039368
NPB,0.08314208840189785,-0.03046644832602479,-0.02462541647826121,-0.020706406661413525,0.07905556165827984,,-0.022289495395766773,,-0.002742090330697823,-0.01807484680380048,0.017639330482666953,,0.005464324482755739,0.07038744931338754,0.05263510526010808,-0.053243868671615666,-0.058759490661795206,0.0327896905144104,0.045742794098215814,0.018948305543708327
ULBP1,,-0.03438411242735157,-0.002390154700739402,,0.08892609639719071,0.036897198737695903,-0.020077341347005048,-0.017405931249476238,-0.018380850704423107,,,-0.02248129245933468,0.10709211171185948,,0.12599973049317031,0.15140829217300067,,-0.024712597123137753,-0.019335700256459275,
SEMA3E,0.01527188261742769,0.031734658435858674,0.07540562510426148,-0.03268432060686852,-0.0215110360037351,-0.000571563234876024,0.05887019607366547,-0.030732683243286863,-0.025410962274408446,-0.019393094133842437,0.0333204006113722,0.02320539592678917,0.01838900909097015,0.1126336823476927,0.22687726891907511,-0.06758103840341773,-0.056808570779371764,0.015181041473890869,0.0532226173470563,0.02888158394602669
FGF3,,,,,,,,,,,,,,,,,,0.03492716744873529,0.07852265344985448,
ADAM9,-0.03289747383352494,-0.012765317673732124,0.0844273835654217,0.049086334194147443,-0.008452968641918886,0.046992790884765226,0.058576454389532844,0.07134384722187795,0.024979523253731862,0.032984524890521706,0.020995712299093458,-0.05074893026804727,0.01262447691440484,-0.014673115092956695,-0.09297791899119287,-0.08347426726695796,0.007069531364352255,0.025756632840185912,-0.021244408414820445,0.047509063571431163
ASIP,0.0003728717066673889,-0.0374423633597638,,0.023527918729878458,0.013454984170331166,0.002877197056080311,,,0.05073950605088766,-0.011747293497361536,0.045893652535246784,0.025401909571556285,-0.027415185551183673,-0.02260794562247956,0.02705413227845894,-0.0378388233303134,0.07232107519376267,0.05247451688185808,0.05927627004838202,0.010000527901349317
IBSP,,0.017628219395561008,0.031130805199667263,-0.0048889522549326195,-0.03281767621781748,-0.005544603531531991,0.08205786304481492,0.04314681312374674,,,-0.03776693648859091,0.08535248434553908,0.02504063555478719,-0.04391130981551213,-0.0031586205158392017,-0.031088968544428205,-0.039674790205088635,-0.011252307631009885,-0.07574933544469055,-0.02343032003824695
MMP12,,,-0.025011371772367064,,,,,,,,,-0.01443591461552966,,,,,,,,
FAT4,0.0646443161060825,0.019622608225539413,-0.007274177542773867,0.09626043123950385,-0.028162615518580944,0.0015118438467675835,0.06014250334992017,0.04038212267129207,-0.024353905521048005,0.0033858370930099405,-0.03813472292883211,-0.00545739170062309,-0.022446858873166886,-0.04914784679677898,0.0004186214409372273,0.1009678263654037,-0.029474331169387826,0.039416086715239426,0.10699748811596892,-0.020471066959356615
MDK,-0.02769867857025827,0.006035562457393852,0.01531010522370375,0.04488784889599334,-0.07247544437057855,-0.06931130047788484,0.10100477984262045,0.051351823341822735,0.035713642389517575,0.03771642671559354,-0.009718486921404432,0.008668020936689771,0.08037916930566831,0.02815825769949342,0.09204969229804359,0.025577325143202892,0.0894002304389181,0.007084818333371894,0.03400550999067743,0.12046727200702115
BMP5,,,,,0.042227880368369074,,,,,,,,,-0.03127836133900674,,,,0.033904159997824854,0.06776054554827012,
CAMP,,,,,-0.022569348907632274,0.02137145534709992,,,,,,,,,,,,-0.039745253893010896,-0.00962955423283923,
HSPA1A,0.00941592656175948,0.008966402138601432,0.01660649758832416,-0.09601943301029554,-0.019739283235020392,0.05642288593067502,-0.048925131430156636,0.02348763544184677,-0.03658558006013147,0.0017762574681180461,0.059262749144078315,-0.06449474038321229,-0.01608910083157989,0.04284515271570427,-0.22353004131497653,0.030204982440415366,-0.014523020066368518,0.005378087638404153,-0.02788350003289266,-0.013620174833924165
SOST,,-0.028298989112717263,-0.00036917726573058624,,,,,,,,,,0.06753495530828656,,,-0.047001630135189106,,,,
SEMA3F,-0.015040687087278706,-0.05055881978879682,-0.012357816993808269,0.01868498520468328,0.032142287013112676,0.04158253640989767,0.06127693719659911,0.05765938411271531,-0.014365665229420729,-0.017766963074234834,-0.05047015548846978,0.022508564504546847,0.04401105081349424,-0.01288729558654852,0.049295699909373616,-0.08398007308820127,0.13672785719537897,0.025177756569721738,0.07533440507520567,0.03741779505315908
ARF6,0.024966611417381847,0.04732216758525055,-0.03172594977061318,0.002361981423976937,0.003573155023776926,-0.048650169696293585,-0.0030683855126980943,-0.003306473534605108,-0.051783408061090504,-0.01775842633894505,-0.024427566064382296,-0.010469834430021478,0.06355407813779218,-0.041834133225582645,0.024344410639805022,0.03770602432483689,-0.036460812575954515,-0.025123081004011536,-0.03897023772784112,0.07143145222975875
IL6,0.04877597061079716,-0.053299881576250006,0.009854484145708308,0.013761209516102029,-0.005649977548046361,0.04590545084233115,-0.02134678223482708,0.04504007058372842,0.014765090654994477,,0.0043909168121249835,0.03527362276411237,-0.027205339641341753,0.005968338631718705,-0.08222785011301903,0.006380304174960788,,0.09136533276163472,0.09587345777296978,
CALM1,0.006460632037031956,-0.030825777424688217,-0.012189813192432373,0.023316862522070256,0.005477088536914945,0.002943779411775588,-0.09515951483405578,-0.0535995126507131,-0.05466090358050552,0.04925743844341146,-0.01430122479071296,-0.002849568724862167,-0.03140630400237334,0.004209153313160295,-0.009898806089033664,-0.10098898917255622,-0.001290963593593299,0.01545881461926403,0.011912717895514683,-0.04218945851563425
VIP,,0.05687720562443877,0.010825792233519545,,-0.01969742386834223,-0.03352931328969401,-0.014003521906002315,-0.04565490551328045,-0.02908566708206189,0.014915214354187835,-0.05178100955166277,,0.03722517498950025,-0.027806289488564614,,,,,,
NMB,0.06697315551886152,-0.006194702236964265,0.035656259495270924,0.08927213199093344,-0.0055160588001459095,-0.051133189954485125,0.06190249612151147,0.07102746266401913,0.0321981656089514,0.0020255199739147075,-0.07803268560806002,-0.03252623969584329,0.03175321161656781,-0.024692303904550496,-0.017190257770789478,0.061775276951265196,0.11936644078376832,0.014274812592015733,0.14390929478335687,-0.007296685991963977
CCL26,-0.02300320452425252,-0.03467952990670065,0.026590939872768213,0.07727830514228873,0.007519104315983729,-0.041071471848083865,-0.014404597879218295,0.048531290379286565,0.15838799998253017,,,-0.06774747403277433,0.04763183602564598,-0.00900927683876716,0.03497802026177713,-0.0480600851471904,0.013721486488543832,-0.022618435026864496,0.018187229349749548,0.04666375847088179
FBLN1,0.049313064715475155,-0.03810133385725626,-0.03223475771876765,-0.017017873268163747,-0.0544679197802726,-0.005635765434218971,0.025171351476043675,0.005339070568142056,-0.01789380086163969,-0.03969120950038338,0.046945276608988416,0.056030272291992866,0.055085531035654896,-0.014680138167297489,-0.013812696957469723,0.010030329054785282,0.0795461616440971,-0.015035795409867627,-0.005784154350372552,0.0004055177725575863
SAA1,-0.016853918662022214,0.04759685679718377,0.05133429891141836,-0.029020292236996505,0.03974503139059334,-0.01591651360157914,,0.07788533811513323,0.010796447982836362,-0.013589169470191327,-0.009118320417685425,0.02728919285185647,,-0.04548699282421331,0.06593448167431383,0.05439064526691827,0.01986361632625229,-0.07256275867136135,-0.12673042666552126,-0.030008426597484164
MICB,-0.02801158664089088,-0.005144853821066001,0.013031144727394963,-0.017710023843680103,0.004113467769853538,0.021945116174466598,0.03604643934236876,0.03643026679886914,-0.004507566129934533,0.031497633092395276,0.004419329842933702,-0.010124038885156735,0.012552136203438986,-0.0203844531370964,-0.0025056310592959452,-0.014021707396554176,-0.047313144813988676,0.167214043905371,0.033020184074730737,-0.03563364948009192
MMP13,,,-0.005925363093811863,,,,-0.013593865475139686,,,,,-0.008098965244607828,-0.01823344312884117,-0.05828067971015444,,-0.0036762115193713636,-0.012833355939981618,,,
F13A1,-0.02315737927382024,-0.038790480533687936,0.0591664081689094,0.0638061943941196,-0.022323812752682103,-0.01633811779676409,0.014844447683747259,0.06761183217093307,0.009887515311252154,0.019640469079368214,-0.04868195235195704,0.03649842885894257,0.059299628348674534,0.024075115050058014,0.005336414470195618,,-0.022948119482950766,-0.029458099260043134,-0.10453702885649573,-0.015519883082469306
CXCL11,-0.006735399603183101,0.04153830904115954,0.023125753052402862,,-0.014989640400915135,0.011372385002975514,-0.004352934864412793,0.04138307855300104,0.027568023256566473,-0.017348774419543835,-0.0027260354468900245,,-0.02238647312344207,,-0.02988861324090007,0.009614188122403222,,,,
COL5A2,0.0674899136170408,0.029292429098161786,0.05063857758719815,0.05115138404392712,-0.003519834853002331,0.008119319904204647,0.06249639670093784,0.08025900270876783,0.03173717883673662,-0.016425933930387573,-0.0022795677145935073,0.009875034703653173,0.0210170798728111,-0.07645617361052282,-0.03335116691771334,0.019097368120022596,0.1389382058079377,-0.012732670067021284,-0.00990875336125747,0.06583794185275214
EFNA5,-0.025637865788328267,0.0012645446834964368,0.02879641614826088,-0.02765561429639101,-0.028472295296794764,-0.04142178491261202,-0.04601848522559687,-0.04164743942312654,-0.004131667325541009,0.0191770877123809,-0.0007776477954025506,0.017606460367167134,-0.07083868719841951,0.07208165129955475,-0.02345677842566446,0.03966355488610662,-0.03335656401175713,-0.016861530127163068,0.007602588119526673,-0.01737653673989293
AREG,,0.08130812168969646,0.01048278132815316,0.056314650710695316,-0.028931873021483975,-0.045139246941142526,,-0.035776818085913036,-0.018015681958236576,,-0.012225980823535825,0.010845144614101148,,,,,,0.05449676435271601,0.13051251734723765,0.015876901580617615
EDIL3,-0.11920928190671028,-0.027485386264319768,0.05180704292969798,0.058356850000828214,-0.010617812085551346,-0.03594984395879929,-0.06755677673021716,-0.07727667822323003,-0.011150086368684526,-0.021566418474149977,-0.03308225398001202,0.004320808803685883,0.026303635401472347,-0.05183681228033386,0.004451243503276695,0.011981173232786973,-0.15912944427698392,0.04553821820918024,-0.0055693173744976125,-0.14808999016630037
CD86,0.044632418054294444,0.010875359772554102,-0.011237878477498011,0.013221614241325102,-0.014639482817142087,0.0028376138729727875,0.05144538607104817,-0.024471958515894354,0.04967281146033469,-0.022326755705190503,-0.024137357945194764,0.07046731523616863,0.058439964839154625,0.011011509600247197,-0.11374712638365805,-0.010286175072763422,0.05620021172743125,0.04037429457393714,0.032732639024096954,-0.009438014802255605
AHSG,,,,,,-0.020950834060541355,,,,,,,,-0.029004774227348998,-0.0018540079387805684,,,,0.02438319468134823,
WNT9B,,0.12231855364859558,,,-0.011446118545781415,,,,-0.013190453191151119,-0.01755899934459865,,,,,,,,,,
HRAS,-0.01992050099864667,0.040828638477778206,-0.04390041541493379,0.045590688259870005,0.0034377358925833197,0.02010104251859448,0.06730686572453055,0.002902243673802691,0.03167317654923736,0.01185219387437783,-0.021261168856661145,0.06044344252405786,0.035485343005141064,-0.01064092021894068,-0.05635177104257083,-0.009432342949149165,0.016434990354698663,-0.03379107877732117,-0.00020343713108842736,-0.01678396738705682
C1QTNF5,-0.024943432761964406,,,,,,,,,,,,,,0.034467654794854176,-0.03507645092202821,0.042486113763680874,0.07646178374636975,0.024815710500545055,0.0808530085186819
RLN1,-0.015360984259569657,,0.0691912686685403,,,,,-0.019246211866473018,,-0.01906873110144756,,,,,0.07367741158712224,,,0.062114968879924515,0.037229106350777065,0.03926306513110126
COL4A1,0.12920241951482447,0.002275635988359096,0.03340988203156209,-0.020219283605248387,-0.09902896984277819,0.03653332574458492,0.12125824970806445,0.08452646774712884,0.03755973797558387,0.03531976695607925,0.026508144740260406,-0.006262859895284659,0.05907126587893386,-0.04668333039877339,-0.032302079016539954,-0.07129954440619395,0.15589379249860078,-0.002486344848122169,0.026567656415740607,0.12553274821783333
CCL3,-0.04207485542332977,-0.01925421926646354,-0.02578988219886745,0.011796005938940892,-0.020989258719624482,0.03211389085982701,0.08787693120026678,-0.01950644162582071,0.017625646970546274,-0.013483233216379738,-0.0032403493219423933,0.07726786710420168,0.038446169721492486,0.02478361568772162,-0.10766327206748369,0.022615132728805096,0.07382254857577548,0.0018509867050175296,0.016263834063733194,0.027513096215021713
BGN,0.077732289071987,-0.07911736981925631,-0.024767581034518656,0.04617523559680526,0.008789667256262672,0.02515044298066297,0.09910269525468943,0.0003740299901881445,-0.025638512793400556,-0.01329906941580428,-0.05208918579353015,0.0596499204275048,0.09307385043838214,-0.03794489468073548,0.049425987250759224,-0.06051201355848888,0.09707965964171288,0.010339662224468122,-0.04957624793739975,0.02911634318715882
RETN,,,0.0055469160296963025,0.009298064134478489,0.026309933008399622,0.004930629248602014,,,,0.011487220204509839,-0.04259937598194806,-0.012622784120855088,,0.04748246225150682,-0.054775591152289756,0.0182880148637653,,0.03170028370152842,0.07991448000715033,
S100A9,-0.12061373269370407,0.03697007436128563,0.025009028711853662,0.005590054680334264,-0.027620495949579493,-0.003348305240450005,0.00842727535287027,0.0504019881904525,0.046952259505978484,-0.0024130063017221795,-0.02928328037818177,-0.00642103285274186,0.005119134587675303,0.015439563707941655,-0.07933827075431682,0.061206224176658656,0.0977905753718218,-0.030601094956939294,-0.040215839720067835,-0.0065545056742559804
HCRT,0.02773782228007918,-0.05101024693554263,,-0.019102489207478975,-0.029610700860840663,-0.03897213393280721,-0.013815699312602844,-0.0146141193933007,-0.015810347000265595,0.005284663560341929,0.06711478804012865,,0.03451940893225204,-0.019627441121921052,0.046062523268664037,-0.028220623679484236,0.18486842772933332,-0.01220355741184058,-0.008251041960173218,-0.0441255612801673
FADD,-0.03976746456387676,-0.022680466250350303,0.02671328519396851,0.05315184186261912,0.03734465913281491,0.0277449037084248,-0.004529702146551822,0.048667655326719975,-0.05086028830399288,0.024369614044654323,0.07339846526668062,0.07581358763345654,0.004513816429380711,-0.06859930779069767,-0.04172163116560671,0.05518609576572046,0.09320491666184655,0.010439209788688094,-0.021473759886011922,0.015967269779592636
ACTR2,-0.07448805824746468,-0.003228777910708649,0.05082126968247297,-0.017121272894603884,-0.019093257094118653,-0.022590415535125776,-0.0154362356597079,0.004474143172913492,0.010300158086075636,0.027018258689656616,0.015431554017737381,0.01943364474094639,0.05397998067788974,0.05811978929025966,-0.05736738770334636,-0.05626890045843834,0.01959674254692532,-0.08580590139100745,-0.12821854913935304,0.04907620942390517
BMP2,0.06474409142911655,-0.031500253951641494,0.031228086735752506,-0.0368138802379337,-0.030702235810687904,-0.01673506934450643,0.013103798587251398,0.0303720309226971,0.026540017333416956,0.09114957395453406,-0.033720312974610034,-0.017607969844764752,0.08272309299302742,0.017969753495243327,0.07761771032401571,-0.10452399289229149,0.06301122404537671,0.0010666748995526634,0.04785824913303383,-0.008230253362052563
PDYN,,0.05439277606257364,-0.01730020420920185,-0.013052245368125864,0.0730745332041012,-0.014979810921778462,-0.05952651202211937,-0.030297209779179372,-0.0256560950598711,0.03981694374819451,0.13297677659361873,,-0.022292483483074343,,,,,-0.03858250977553383,0.03312736246254057,
CD55,-0.05303941556805676,-0.024376415561028777,0.05100150203284005,-0.03384404451283006,0.07272502034526154,0.011112508956323045,0.04437788313166581,-0.024124390315304074,-0.00555169389155543,-0.007464664068982308,-0.025363968084938553,-0.012812752098486846,-0.03517936383067975,0.008278129783704092,-0.02506924050020706,-0.023062450435874314,0.07254683370733767,0.04640441403422674,0.04160322120938419,-0.035338615965014225
OSTN,,,,-0.020706408343684514,-0.023668268990365778,-0.0011329916806321575,,-0.01486082964477135,-0.01231593903030042,0.05274366399585454,,,,,,,,,,-0.018051189144479843
PDX1,,,,,,,-0.019785353328493047,,-0.01692482469711616,,,,,,,,,0.05355886667909851,0.02974334374015124,
CD6,-0.025087377063177093,,-0.029225757996604658,,-0.010140163151529701,0.025713229704925938,-0.015908723481151167,-0.01924621141376496,-0.02232001610500734,-0.01659396557596871,0.04387687805936009,-0.0033242467182153413,0.0480012404531062,-0.04244625644623172,-0.030779247180646535,-0.01471766036194149,0.04428099120841017,-0.024060831143599762,,-0.023210637123416714
IL16,-0.06197585236815347,0.03890195541053106,0.04331586032285841,0.012226873207304517,-0.07195006513741303,-0.0008695583381691808,-0.005356250601272606,-0.034158110633506225,-0.050659991869217116,-0.04532708295443702,-0.024422961267147235,0.019985313132250684,0.027595136651422988,0.06867425186123566,0.005166989368570312,-0.019772902875665056,0.00021045226384749425,-0.008851394169471736,0.06937606439420255,0.07659562660735472
LAMA5,-0.006649297814648273,-0.0071701692164953925,0.004951013275119829,0.03864676093025926,-0.010322263728023261,0.07128050941069122,0.05910616612712818,0.062034083045204025,0.00866878653218835,-0.007064127003358999,-0.014215967791538523,0.012156587700270826,0.061197520573708405,0.053444739678075524,-0.04766851140067369,0.11054266892762325,0.052616554160316395,-0.010381942010429536,-0.03642535826855719,0.08249387107740812
RGMB,-0.011277032831179697,0.01103768238853977,0.009593986911930977,-0.02787872817159949,-0.010480111848541373,-0.010581641538174959,0.07365207804087673,0.005766642356084169,0.04557269237963543,0.011943969679769073,-0.042297299238360946,0.017007492607441357,-0.028105108175829313,0.07917781958422436,-0.04247798566944878,0.061279352422911444,0.01594807408506506,-0.0491703071182537,0.01025110767624269,0.04942486975699845
INSL5,0.04814459741565449,,,,-0.019591784155452097,0.03072620487739669,,-0.0255397420459638,0.006524935935792949,0.048366809939342156,,,,-0.030537196431291904,,-0.03055105131685892,-0.01849590288532242,,,
IL12A,-0.029255427780770005,0.06583205123479083,0.03240392601189069,,-0.005371546569521052,0.016603643641292805,-0.004607124315673984,-0.014351850656700534,0.048110403761132264,-0.01557449600682603,-0.002190458228148151,,-0.032796289258182426,0.08405472903172435,0.005429236816211426,0.13939026262279297,,-0.0031988357138969135,0.036706827230410397,-0.010073030905062615
S100A8,-0.08105264277683176,-0.043922136932546735,0.067938793070241,-0.009120788944995396,-0.013817006913116854,0.0077260041293308376,-0.02784363193425179,0.050071562185276274,0.07241266508398023,0.006775574452947312,-0.03167219513991682,-0.03576954916189308,0.017609230243846183,-0.0012938934060701477,-0.09532941088806106,0.0014717200937277189,0.11943366546563675,-0.011326088199017382,-0.06767803690425137,-0.05308493004164271
TAC3,,0.00796805086086865,0.028245401252674964,-0.02495245431490824,0.025967823761388623,-0.007520056701922258,-0.005225604258571155,-0.05158502866329326,-0.013226743354957882,0.04124579006250619,-0.06165569055616875,,-0.010587832335104387,,,,,-0.03999541169371967,0.027766032270417,
TAC4,,,-0.05427037841245075,0.03694685602335712,-0.02209762642801261,,0.025528646831087017,0.0011984769139643206,,,,,,,,0.014687059645647798,0.06478749232983398,,,
MFAP5,0.05703127106880096,,-0.013786559933481319,,,,,,,0.028673702484633058,-0.029271100148718504,-0.012438490924750403,,0.023745424913640175,,-0.007868217737949303,-0.048223013888965126,-0.03956477311382883,0.01265704926101594,-0.024919632692546934
CXCL16,-0.05972785729620265,-0.02535799890316062,0.045729715156374834,-0.04260451083943759,0.03947564341662959,-0.025349338246182348,0.09321961884963799,0.06321182894546813,0.012351741004442801,0.0445391745676508,-0.08229642679930846,0.038033933602663855,0.0004474940770921411,0.08822951889511921,-0.012804825104864727,0.025553976863864347,0.0790269760882443,0.03891082488597019,0.05785234672980514,0.044282433329946636
AGRN,0.08115437285421509,0.03707134519556666,-0.006095353443672756,0.0006853116935416068,-0.02500530813667161,0.02745980434382262,0.12249990457753421,0.05830017285515298,0.049324690840308834,-0.011178297994059406,0.06905569230622065,0.07329404276018214,0.07175945403909144,-0.024274436693163873,0.10917756992186252,-0.040142993362920605,0.13156737313281752,0.039666950289996596,0.04919028841718756,0.10940681706746265
COL4A6,-0.02057078281550175,0.03393488406736661,0.07423103209538341,0.1170798658902804,-0.015623722310533534,0.019438508335312413,,0.008964180806681422,-0.02029695236080916,-0.008867112977392408,,,0.09930941876226841,0.07566582670438105,0.07702305430893161,0.10465724725465755,0.03269700948146037,0.05967657785716287,0.035782490073707894,0.03163987787682699
FST,,0.0027502152976946605,0.028384876759186935,0.0029716355677147895,0.03133758028514881,0.038528793882183575,0.0014852699136827618,0.026386162610867115,-0.025950532419329934,0.013917371296841277,0.028160505482748396,-0.024253412246694653,,0.01055517865810484,0.01945793868158311,-0.0209249789343035,-0.04578656179357397,0.032237405053966287,-0.030056145137027358,0.07041832337843905
MEGF10,-0.08652810153611455,-0.03636121594375136,-0.06084837282110493,0.018808003663856973,0.019478751152811898,0.01747980422831972,0.086917732190176,-0.01822716298496216,0.009545532989942263,0.00514261372248928,0.006401557290615595,-0.020207246953572507,-0.011010389656210831,0.010760949392995232,-0.03166639683300103,-0.011816217521621724,-0.03781438054799267,0.05550365814659297,0.09497259541328237,0.05902864844651445
C1QB,-0.13540619596584044,-0.05009024956282579,0.09360506741342307,-0.015542886522539804,-0.05876807894056573,0.024916658021809462,0.015006829995658399,0.016140854029733327,0.01252322557136409,0.032493118083546615,-0.013836808260813972,0.04101401044053422,0.05877677985067197,-0.02491077197995582,-0.09369661536798339,0.006605664824488665,0.002924084910268653,0.0009079914668208385,-0.03263719060622252,0.039374056232106276
HLA-B,0.09221616579483893,-0.00253329545216297,0.03256083829108291,0.0846603097808129,-0.09884502198811193,0.005590797225806354,-0.017348060336897245,0.05798628283636854,0.036078395153911556,0.051581656350924585,-0.0188124604185979,-0.01682586355669116,0.027671197134105926,0.04335409271519556,-0.04891403540810438,-0.05229444925622553,0.1191097088043961,-0.013298154528975375,-0.06955426117608424,0.09440606806553944
PDGFA,-0.052997424101960976,-0.004144653628360007,0.04450040458029817,-0.009268825966434567,-0.01641106616604805,-0.021823240753831633,-0.006975134420370354,0.05635285039134281,-0.012232772072094243,-0.005821469390158957,0.041605184326443445,-0.007356381954151257,0.022254644009733676,-0.04353098561612326,0.06046829483812256,-0.08050035289432428,0.03582508979074036,-0.048371770418839236,-0.09690411707677735,0.015046708809322977
LAMA3,,0.11949427407646566,-0.029927703683823522,-0.028442284929223096,0.005426962903941819,0.00405051783796819,-0.02939748751740137,-0.052120644834496445,0.04317127462546771,-0.025438357199624013,-0.00486030194268615,-0.005743971961495432,0.015937619522715607,,,-0.01187917009619985,0.1112450399135221,,0.03187699495235859,-0.020409526983257473
DKK1,-0.015360988087123715,,-0.012025114206931397,,,0.01310246170295658,0.08715340283166197,-0.02739651109746026,-0.004482646403805552,0.10505290316758388,-0.012548061022335199,,,0.04308707897964613,-0.16798746173232146,0.060251895250469735,0.02945487253888343,0.0829500360069044,-0.008896876716315902,0.03793915737632982
INHBA,0.07815458726641558,0.008022523267984008,0.035498683531563775,-0.04287227382000451,-0.025409427238548294,0.03791963175638972,-0.05455633467705594,-0.0353497977176536,-0.022509716102652084,0.01614358013953844,-0.02476489814937989,-0.028997672430201626,0.06131337729763175,-0.010988856404761188,-0.04638007844160854,0.018172534633951236,-0.028598086097504173,-0.014798948435500394,0.030191403282410458,-0.05101999689717711
IL7,-0.022848110093891514,-0.02441835030814748,-0.04816371995213267,,0.04500587017028128,0.05342674621350185,,-0.017106946328241987,-0.02497519035585965,-0.02037043527267577,0.014618365198662022,-0.020704007041328184,0.1048603401261597,-0.029394564117513955,,0.034220490447209734,0.06717762305848754,0.028053840843833795,0.05504479445252859,-0.019132671198325686
FABP5,0.03301118733126104,-0.013943550035865023,0.0066434542376807735,0.05844839051317962,-0.012142421748305193,0.019714955065332062,0.06353310909567854,0.025417381480575988,-0.028635592365226163,0.07023348326673433,0.03425509373351878,0.029537037705150204,0.03632993839034803,0.008822218188945536,0.20186768906071242,0.00038881015197869434,0.019511390787921648,-0.004727292837536914,-0.01288904304934644,0.06353503751577125
CCL4,-0.060456191114406345,-0.006005856187700412,-0.06062674314944708,-0.038502241450631025,-0.0189295169945221,0.06824969933454739,-0.02959795303210328,0.014708438825036052,-0.004861823862220355,-0.0363057206064671,-0.01619575669300567,0.0045918222086588365,0.007726733258000179,0.04699273022715246,-0.12499210518023889,0.05852432190935873,-0.048366573653716605,0.02889964249859369,0.016637676702455483,0.1050499333341938
FBN1,-0.028776335045084697,0.02083573790623639,0.0015189446845902809,0.04489233194414973,-0.010138468091893626,-0.025006029517204625,0.05705895313227091,0.017751421369199223,-0.03628796038356383,0.0069856130694168055,0.000188679469159096,0.02910179603762259,0.014429369409820168,0.02264470523460314,0.004483646155931378,0.01225947955382969,0.13270110887460806,-0.004424740586057322,0.0025817788217847196,0.02879599068990262
TCTN1,0.03291005138113363,-0.036330030896364954,-0.006516368215681841,0.06683603703116432,-0.01753509064356771,-0.00541855228196238,0.0319095774347615,0.041603874576584786,0.035773413940144494,0.02920259994793591,-0.0188138357911407,-0.017781423884291193,-0.010535573935374657,0.08261945104839266,0.103416152340708,0.00048140192783560995,0.15604110710847566,0.031462832516259844,-0.018096680799299745,0.003270049080652706
NCR3LG1,0.05785240445853742,,,,,,,,,,,,,,,,,-0.03262293318667076,-0.0253395781622476,-0.01913268135710775
BMP7,-0.032692116576667075,-0.04493757597362675,0.023072310144922118,0.05435129523335039,0.037866915203438815,-0.009802141294301615,0.08498601985977185,0.05722393008681655,0.036640320111696774,-0.03572908651037621,0.02951987254495082,-0.026825803701432296,0.026587193264530948,-0.0026143099568110653,0.03322388765255284,-0.04626492825141857,0.012196709394013173,0.03244454056460471,-0.005571007214413603,0.0006985208907782192
NLGN2,0.0025929190596528143,-0.0018418167948519209,0.004175509333882702,-0.003134317251305676,0.05200657404355703,-0.0926720911091963,0.058335984946383763,0.01657412759313131,-0.010512103246007026,0.021093699121358493,-0.012101674559117648,0.012389343142516293,0.029599117905289185,0.011960852649346702,0.03014154702644643,0.08416552926700951,0.004941971564212347,0.012243863889719512,0.028509120283391042,-0.02358745104760656
CCL25,-0.01490886578312557,,0.013860881739934357,,-0.019485628227087024,,,0.06930337676883025,,,,,0.056486769621416,0.07000656396762638,-0.046506050226095184,,,0.01786069225392102,0.11482144415848373,
NPNT,-0.0032564900142374115,-0.047875833368848535,0.07921441999914626,-0.02691329716790205,0.0175410820516209,0.02761559528014508,0.012165263479046307,0.03775967013866111,0.02145771610192793,-0.03763030346972272,-0.006809199911483335,-0.04335539329368312,-0.019881839573774762,0.03245221210889108,0.06435194480219786,-0.019834604534984725,0.025211507250985702,0.026868923670098136,0.0022804726065469415,0.10293861923737158
KITLG,0.11434801979640372,0.04551747794922689,-0.014895332095217678,0.037106812796629966,-0.013767499960148045,-0.021292641588997723,0.04037521040219157,-0.005797495669854907,-0.03444275944038778,-0.02124555870788566,0.011656222487479967,0.03929171518475412,-0.009121312624100174,0.027612038453751993,0.002743924408066924,0.010518679335625768,0.05995602589482767,-0.030270680165573213,0.02653861694434959,-0.017030308239722458
MADCAM1,-0.015360988087123715,-0.01631175067639094,0.03216465197946523,0.04457000061355916,0.07383264762969327,0.021545848721883365,-0.022023785024066232,-0.023106793467369678,-0.022150479398245288,-0.016260686792380404,-0.003433718841356074,,-0.033501792744792896,0.05604269785491083,-0.01562085128617045,0.020297024541820516,-0.007704465337093534,0.01059181460562745,0.14615134678868025,0.016171607539568027
F12,-0.031109161811841136,0.03660892166771993,0.019311170661651816,0.09143684976542879,-0.00010871830884330337,0.010396347819608312,-0.06398304013546005,-0.0173213048658277,-0.031489942001854385,-0.040631742488243014,-0.05497907306531216,-0.015830617761042096,0.018916643285897445,0.06123890532411009,-0.015567590148323197,-0.04996743430475526,0.10685504665684153,-0.07866104425636956,0.02297241060950776,-0.013322276135450943
