,UKF248,UKF259,UKF275,ZH1007nec,ZH8811Abulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
COL5A2,0.06264586379511039,0.020839692573215815,0.03649077337716978,-0.11422250364971784,0.05822144549619411,0.003617134411877306,-0.027070106123055767,0.02250901791548372,-0.01593455084014105
EFNA5,-0.0304000804506422,-0.018565712927650958,-0.03150764595539749,-0.06556481146814326,-0.04864748031058142,-0.03954927534735472,-0.021197863637946554,0.0432582814043973,-0.0416318769239331
AREG,0.05722108780042151,-0.01877143878024136,0.05901196816093511,,-0.04854341106458489,-0.020293872203193244,0.11844642245842461,0.08215780620353387,0.006560158432420033
EDIL3,0.017645472383423892,-0.015784306434118007,0.06253252656012849,-0.07346620860044961,-0.0008801321565206334,-0.008020733378467051,-0.07754550259095992,0.032254699224762935,-0.002702452614435265
CD86,0.05160597587449872,-0.00444037556454575,0.04670547080062065,0.0636966998979873,0.013578646660680696,0.04194492239422148,0.10514894016405738,0.04401354633915017,-0.03617509875803845
AHSG,,,,-0.03192688419034625,,,,,
WNT9B,,0.02689335423141589,-0.011243784223832437,,,,,,
HRAS,0.0018380724356584243,0.00541789331011754,0.03131948072234808,0.11269346482571593,-0.014058187938844259,-0.004081561034983395,0.0389694947519309,0.06824249365650151,0.005224243598232483
C1QTNF5,,,,-0.043896943928393196,-0.04401443999702406,-0.02153446744780996,-0.017500189849262573,-0.00540682592704033,0.01444623827027275
RLN1,-0.01853580445751803,,,-0.032975667857765005,-0.017720616966520376,,,-0.021507085251483846,
COL4A1,0.07692763792792048,-0.0034301376260179994,0.038174599939783886,-0.09724324001767087,0.039491569007931854,-0.02765171394162539,-0.09505438822021185,-0.005302455482726341,-0.09442210234597728
CCL3,0.016593041130707517,-0.019558338479143723,0.07797860654225308,0.1217809637105682,0.03460062160619095,0.04123241012163039,0.11338483247500238,0.08569173531404424,-0.03531107528667596
BGN,0.09044804132240943,0.05841743981030016,0.02454067590113244,-0.06749298458829003,0.00467418024371292,-0.014648977377376847,0.09592533487754239,0.002248659241811718,-0.09181983943392272
RETN,0.07034478060922977,-0.00046964200221312545,,0.061652973154216854,-0.014557224636923423,0.08693664493953805,,0.09874048158367628,0.02256939197585287
S100A9,0.08428359201976422,0.007649597609133224,0.02926655056591401,0.1275513522277358,0.04979710243037893,0.006963610310077997,-0.0005923526639183718,-0.006942625976872247,0.03145548282574647
HCRT,,-0.02135802632358902,0.02681393237079857,-0.08580149287302398,0.05153961504194078,0.02265880601857559,0.08322387984079732,0.028755490336842604,-0.04197617941797827
FADD,0.036132176356608384,-0.014376337931346317,-0.03683987388054982,-0.003961398786295419,0.0453674999276726,-0.02037125201686449,0.008685647458436552,0.04207515354672824,-0.03607554262194716
ACTR2,0.04566825521387836,0.0016122764310341122,0.04051208871989593,-0.05712437845266644,0.04254865585524926,-0.004385538273062161,-0.03138545450852293,-0.009249664370585662,-0.05306122000833593
BMP2,0.060525734450380314,0.026295619230536624,-0.0020559323802542577,-0.04326976120335913,-0.010268127206810107,0.06058726568511289,-0.058644838347976784,0.00981107551665418,0.008175895159619001
PDYN,-0.05069628799103452,-0.052928023017517666,-0.009777851258086489,,-0.03331475784644306,-0.022968333385235618,-0.048417876891194984,,0.057131164100711264
CD55,0.048651433999371475,0.026079205279503,-0.027575916973097605,0.03917360682381062,-0.02520756026633672,0.012641923223132127,-0.006025598844946697,0.06597454702043523,0.005170700938246499
OSTN,,0.01079203040554104,0.007601070315683431,,,,,,-0.04476923041139668
PDX1,,,-0.01442703098694345,,-0.02668122394166413,0.1091460371634678,,,
CD6,0.070553323999177,-0.02905383129509849,-0.0046166454015077315,0.03392498580055134,-5.222095315766251e-05,-0.025724484830091987,,0.046006479527664804,-0.041355698358565805
IL16,0.03864878386279895,-0.0016620698143826815,0.012402956477161622,0.04556006252029191,0.04667554212562733,0.012769600414703305,,0.01605405852456533,-0.03232815361711698
LAMA5,0.026471372622780872,0.02866842982725879,0.021223378768814645,-0.12309154450837226,-0.01522698261869618,-0.022450248395460174,-0.10599554650068144,0.022335881213344472,0.04577942691503207
RGMB,0.03550269735660809,-0.04481812098051565,0.024859238908730208,0.1371907599607014,0.03464718366165201,-0.009934906439866208,0.009030096400512572,0.022024601508503407,0.02990235450859569
INSL5,,0.03440801727290398,-0.0014087844252611747,,,,,0.04360506131835579,
IL12A,0.03664358265392874,-0.017537465417742166,0.047173312570193825,0.12710342137391611,-0.03836023307524793,0.050171594104173586,0.024301208625656157,0.0990134821777036,-0.01930263338280136
S100A8,0.11287472182542549,0.021628647132710482,0.03576457984053973,0.10870116741672703,0.09950983656972509,-0.00010172003047537463,0.03275347555877081,0.05188579016214362,0.0955477544492477
TAC3,0.002809612747496638,-0.030270240573611693,-0.019277286181108255,,0.019544335919451043,0.08239178954316505,-0.05340707751181209,0.044694688181788886,-0.024984906384170405
TAC4,0.03815973918784788,-0.027439489106384406,,,,,,,
MFAP5,-0.019579356598836008,,,,-0.019744492672923334,-0.04006616898535304,0.0033006286869900156,0.027036390746512314,5.972792427898842e-05
CXCL16,0.06403617674781384,-0.03568566887129518,-0.01888628731349622,0.06180933525701724,0.0385917404072629,-0.03075645468738974,0.023545662200808025,0.003512804006655831,-0.014355089024660444
AGRN,0.02955781718717598,-0.0156741531992652,0.043387827729917,-0.15742463763522313,0.02391944076824171,0.00780357984076077,-0.09982205617758745,0.03843525897529124,-0.00757299550565943
COL4A6,0.030635113028010332,-0.019400588544550595,0.014751800535361452,0.10800175791707357,-0.01353009162124568,-0.041391953047369395,0.02079948564279599,0.034973660626786064,0.06297560195733833
FST,-0.022198893831350795,-0.013134165577410602,-0.029203100004473796,0.0234870323816091,0.06442646189044725,0.03346552228943206,0.08769227345368705,0.031547725937954435,0.05610993240755855
MEGF10,-0.06554651931234261,0.010425033733682955,0.04545937478743715,0.028546383247203315,-0.006634351750946352,0.004617300744743532,0.0633964933272665,0.06676794454180372,0.0006260812712657666
C1QB,0.11482531854347157,-0.032516686118888326,0.05080753240620286,0.02012459190477859,0.11272816004045572,-0.06082158628186584,-0.018051242448317368,0.031832484135924356,-0.042842433259823676
HLA-B,0.12762932535898347,0.047046146840311054,0.013680952931586167,0.09810025169173854,0.012656186699431611,-0.005915904015425555,0.02865078557705823,0.03952144206546483,-0.007479329766432313
PDGFA,0.028916040572720597,-0.016955543663466313,-0.00388053338094175,-0.12702662307512322,0.06877754480855015,0.012671696398255763,0.03772542489549801,0.0165287954989054,0.009948486860719662
LAMA3,-0.012444845656900886,0.1111242983775004,0.0034696978759324315,,,-0.0213051000962832,,0.08575998936659557,-0.03426588733780616
DKK1,0.02737931751816494,,0.02244933192222212,0.00019684254902496243,-0.008242223322078617,-0.030802792004009066,,0.014985930214070744,0.03890202164282324
INHBA,-0.01218569299830708,-0.03155188201696462,-0.003969710004709325,-0.016561413440943935,-0.07083223798793503,-0.048154362918188885,-0.06347692313531735,-0.007422041207981394,0.013108866414342805
LEP,,,,,,,,0.054481802040918216,
IL7,0.03349542910624531,-0.023527068140914452,0.04695202684117376,,0.03402384619442863,-0.03568258803760186,,-0.006895128194697063,-0.001199125265745739
FABP5,0.033689084121604485,-0.01497303730683615,-0.0015431812156037749,-0.09538539932373205,0.11463861533560565,0.05072280553619926,-0.04924588909372933,0.021724464457166567,0.058680285395624525
CCL4,7.038393443595074e-05,-0.026057191259226047,0.08901983551769448,0.011504976337260093,0.05085529782859385,0.009903777112262207,0.12477541641285739,0.06207091013485315,-0.029111829728738232
FBN1,0.06822308773291191,0.05715165467326105,-0.02451040272992222,-0.11233318060058534,0.0325699098697478,-0.042574145692400873,0.1049528512472866,0.04954988458126858,-0.029419794478065614
TCTN1,0.03390250276578297,0.010263381207471936,0.041990257218881104,-0.06763927279517018,0.013119234851101258,0.05189568734925131,-0.0977350502136256,0.013521511737296337,0.05015485808294492
NCR3LG1,,,,,0.03468232398709267,0.00027843922779128725,,,-0.026682694266416656
BMP7,-0.050704229535878186,-0.011523924993063183,0.023174716557441535,-0.02524359411633887,0.02543689869824114,0.02105338861840514,0.08240769154318257,0.05988040120126367,0.06918695950925832
NLGN2,-0.02612332038985862,-0.00588615752525262,-0.036463721217815284,-0.08027869813758753,-0.040703155195020595,0.04019756229440721,0.028882208383555985,0.04839495117392397,0.05020616416467249
CCL25,-0.04204407528882531,0.12412533231180667,,-0.05120804991045634,0.11469458682591503,0.025898413702398874,,-0.021525165306529814,-0.009274775429244524
NPNT,-0.0172444046290077,-0.01567715694946705,-0.006349034673496098,-0.14781574629673797,0.09078245273493195,-0.022012337063989428,0.02176924472191242,-0.018769899659591718,-0.031441584094155255
KITLG,-0.01914324341366462,0.04548791507034979,0.03944726412127554,0.021365909636116728,0.055290916309231525,-0.005420349153602606,0.013381120310122497,0.0044393861032480525,0.03876229956143349
MADCAM1,-0.011104876878745461,0.05183887136444277,-0.018881474896965306,-0.050842685617328603,-0.021338530730740244,0.018883512026044536,,0.05402809891602419,-0.031243934888603993
F12,0.010687237771600433,-0.016147064486792352,0.00870946000992563,-0.10373681876772632,0.06427629997060566,0.07887266196608515,-0.029439054730630382,0.03816974847913122,0.010618814320439773
S100B,-0.08566940494645257,-0.09575798779832434,0.04542204538935695,-0.14774239749554363,0.09358451881683348,-0.05137547278266005,-0.044180272532006286,0.024668518494163818,-0.014508383583914786
IL27,0.07201449400737799,-0.030702432153870116,0.03293015176872065,-0.03245487162391072,,-0.018345242111476884,,-0.015900849130729346,-0.02281056077947834
CD99,0.09000832706126362,-0.018357538908665656,-0.04519553669871451,-0.007246393663401094,0.04277673250965865,-0.01620609524909765,0.061749553853752824,0.06303694729514683,0.0158200687108393
PDGFB,0.09773136060229139,0.0177874674067959,0.07047502649027215,-0.13910217312039683,0.029149887275622528,0.025703897743085822,-0.05579285241646391,0.08431770429942631,-0.030321199550381265
CLEC2D,0.03273600162345077,0.006981701778699372,-0.0034026586188138546,0.04857521652730745,-0.04716143239003915,0.004388350095250677,-0.052485916758952395,0.04557750040127895,0.00568279697882628
F8,-0.04440121377257537,-0.008891311124705351,-0.02384240804822562,-0.05905054293721211,-0.003373466058431164,0.08475443098887074,-0.029896494171282817,0.040121469328605885,-0.0043887224148394435
C3,0.08016895858510084,-0.052138018613272746,0.009585002643219551,-0.08578948213902432,0.11059206133961175,-0.1116545425411543,0.02783726456070842,0.027442880088006275,-0.024291601737108818
DLK2,0.025912125853754957,0.017580980467690174,-0.016331951412643916,0.09799670629360308,0.014414827906806617,0.046038129026319694,-0.04600943961008235,-0.024307349021838356,-0.029289323783366
TSLP,-0.0006185051490574613,0.02684389790113143,0.03688695593821613,-0.048229874148151226,-0.028168850487127247,0.06757880039497051,,0.02048020456741401,0.009135891048246064
OSM,0.007164027403144571,0.007041271851175402,0.06997655493308141,0.04565791596801401,-0.006243753813608195,0.045776322140440674,-0.0007069697566809488,0.05079316550875307,0.03891904101726381
PRND,0.09419374945187699,,,,,,,-0.013800507965540266,
SLPI,0.015881451529825258,0.08145249750843855,0.04031810329309844,0.1027297064555984,-0.014940539651515842,0.024586355302162466,,-0.008428923036179196,-0.01124694916209752
AFDN,0.05373404715872466,0.04374609628311403,-0.0028774143739694817,0.06663832078952164,0.03424243531554625,0.05035848015286699,0.018036842813952254,0.015325407409859519,0.02053233589139233
KISS1,,0.028582067871255466,,-0.035962938234047774,-0.024305753462131166,-0.008896183432744087,,,
ULBP2,-0.013037693665989936,0.04149693821764399,0.036442943055010085,-0.001632577098929442,0.06904744909841695,0.05847604293294354,,-0.023034953729964388,0.005731657671992654
ICAM4,-0.018266052019070216,-0.014213092715077041,-0.013959476263161139,,,,,0.038755246317389934,-0.02536181432712331
TDGF1,,,-0.010399904470898513,,,,,,
ANGPTL1,0.016121931837898666,0.02213999274673818,0.002262453505438534,,-0.02888840304437101,-0.04471094049811513,,0.05024418910282506,0.01541019313268594
LTBP1,-0.01055229138842509,0.025403248810233856,-0.07166204353848675,0.0021708864298294085,-0.020410909095495734,-0.015738809152334627,0.0947645752387405,0.02551707186372473,0.009960404613626898
NTN4,0.02906486486587373,-0.016289821523703747,-0.03433277432030316,-0.009831971027604596,0.08878212371124641,-0.0035138389513200397,0.0024002001479626928,0.045856017139140365,0.022225516482754046
APP,0.03849813803595666,-0.011963724448488066,-0.02478675069026372,-0.16538158426648458,-0.02987606454164495,0.0357189496702806,0.023242366542742962,-0.01802616687386979,-0.04431750318985174
RIMS2,-0.04992787415824054,-0.03535516124257772,-0.022856312058134917,-0.04181548221073382,0.01835352694575736,0.00020383813372200788,-0.03565603712573559,0.0050491421783434845,-0.021360296976302293
WNT7A,0.01199184416503808,-0.006376576391170361,-0.032325531250460046,0.007897150554539226,-0.03371791955089391,0.05020213525729132,-0.01133480252311763,0.06120565001540777,0.07448527552231715
GAST,,,,,,,,-0.0017937399422544434,0.07966527302245598
GPI,-0.042729896459688874,0.062304817936413084,-0.0797191182811507,0.1694929373810112,-0.06186869475196258,0.040770218589894144,-0.019971651805869146,-0.060774996203210765,0.09876231252881086
IL1B,0.011315234317097677,0.011826975295453575,0.0738757682560772,0.06230657061507319,0.014863801020732554,0.07317346312474272,0.053489446413447904,0.05891453338655116,0.014049126422069855
SFTPA2,,,,,-0.017275710765021716,0.05797456240591967,,,-0.02158803303743104
HAS2,0.06264735480742477,-0.014499462787085679,0.04138703299127509,0.10815114582515503,-0.0022839428775331136,0.03819126548177291,0.1126997439428228,0.03316992561739581,0.0632287090439528
IL11,-0.027686077204266926,0.05758969887325671,-0.02355074389329863,0.047136182790016745,-0.0054238783380826045,0.04920278559820292,0.054635825953166246,0.04408833910539439,-0.005301862182020592
SEMA4B,0.04285494414520052,0.00787627227266571,0.02724859245101911,0.04276499574387841,0.06831572614656216,0.028178166701188376,-0.028223717232568606,0.0564717961407409,0.07996390588066388
FGF12,-0.03914566600159894,0.003880971047787981,-0.032823702200482884,-0.0654875322305786,0.044763254551696455,-0.0623214762661424,0.07249238844802637,0.08504019469971051,-0.032002564945034846
CP,-0.021289465589225738,0.05113711901489937,0.03948068317020108,0.07357343369357214,0.008044170890595042,-0.012880432547582149,0.0162476512254408,0.03931773726952352,0.034372175059692686
NLGN3,-0.051508624322626206,-0.04055513261306702,0.032071128343064366,-0.13233897904590428,-0.0009024674798750976,0.019266632268930224,-0.023928046558500542,0.06003050955150883,0.03415896715681029
GZMB,-0.0005699807013374266,-0.018063274500378125,0.02235692942911255,,-0.02479659552814012,-0.03158741239971692,,0.09283759604035291,-0.013207767074520834
PROC,-0.0027606222115277522,-0.007805236048887711,-0.006643485817316565,0.011702236506986373,-0.02447031558095488,0.023548384283407664,0.013922211516951019,0.11525485806090646,-0.03256903753667011
TNFSF11,-0.01880184929163712,,,,-0.016352014577212567,,,0.06479643483897934,-0.022510710233284947
AGT,-0.07297786473465234,-0.020112159751277173,0.00948431987714017,-0.060759133971660516,0.00039685073194146227,-0.05379704773817771,0.06766826995261531,-0.012274696354807877,0.0850335462173544
PTHLH,0.003612988394278284,0.03721515810645471,-0.025486865078609353,-0.06007396105743922,-0.004879615850471124,0.030972959530289064,0.021951175986842087,0.052612283648116605,-0.013086173922559289
COL1A1,0.08317522572784876,-0.040739821425278364,0.0329145587409947,-0.13060488182318147,0.034296620928125535,-0.03714959226984428,0.13168756321519948,0.013062017199427718,-0.02657738244850688
LAMB2,0.06398426180828286,0.056892974273197776,-0.020151054493462408,0.0643485109119179,0.017045404127542813,0.013003673374335018,0.13849381146282663,0.01502987166546971,0.0318758492846962
DSC2,0.03661270642609918,0.00852811461533683,-0.028893341010650476,0.09327411902999123,0.05845216603605218,-0.008783728027156924,-0.06669831940286275,0.06032379661509987,0.0041007484355101735
WNT5B,-0.002092643904674185,0.07654010883960688,0.022055063874682306,0.03324065066051043,-0.014206925192053535,-0.013159944783893845,,0.003178367973209481,0.010015789297508525
LEFTY1,0.0598193377613695,-0.022798941502115304,0.010078686428287102,-0.049735016735429974,0.0638803709890886,-0.016298910749253718,-0.044005954365232226,0.11741887226497755,0.08945792962974156
FGL1,0.044253610875221006,-0.015464351040804132,,,0.011230647005521203,-0.013740827042438472,,,-0.02819399798377713
CXCL5,0.015136324297759452,-0.014213091166290935,-0.012669861969000887,0.015348913851905259,0.0009103143077219522,-0.03686128319989371,,0.032004082733842996,0.032093143018297125
S100A1,-0.019850770281231087,0.018985447377608062,-0.012842533360306083,0.019564810804513354,0.04916680602425163,-0.03799897241797079,-0.0679549772881065,-0.010778866447331057,-0.028917980044565767
C4BPA,,0.02087243912288004,-0.015059228355153154,,,,,-0.021834917959309,
NPTX1,-0.03889287368098506,-0.030378770457595235,-0.026743620917634846,0.17748719011103264,0.017462615856600087,0.008324986185253166,0.06307025893605092,,-0.0580629149314583
TGS1,-0.017031803848192237,-0.028532921472191365,-0.024687587822668625,-0.08763686625813324,0.03098800610310395,-0.03177935529167193,-0.0438115993695007,0.005148270318968654,0.007108521010123026
SST,0.03646727347429522,-0.04571910211602865,0.0027853657773918242,,0.05032554981756396,0.009201820550268585,0.09635693625264384,,0.016578718370448754
IL34,-0.016785337879360852,0.012403031905476843,-0.0238710278668691,-0.0809149092333173,0.016410704968957544,0.02152182272102456,-0.07019860488980019,0.056338579678266255,-0.017867669887740207
DHH,,,,,-0.04876327454411316,0.03829989577623635,,-0.00722217201144893,
XCL2,-0.021052601373050126,,0.11794757998275546,,,,,-0.02279164448120106,0.0323203203408855
TF,-0.021939988832797543,-0.0339310931968582,0.052398557179384644,-0.03001560365355774,0.01658468612060898,-0.049650412669197896,-0.029912992916756368,-0.02095617999631301,-0.045811311510493925
IL33,0.0013007354224667373,0.013404045800831705,0.04460652729472776,-0.013847908311925372,0.11727052186540536,-0.02281136754898332,0.09206168881135968,0.01950167287875589,0.0508267991963204
RBP4,-0.01226127777187449,-0.00903746760200696,-0.03332106421598412,0.05772031862679591,0.011151121970416763,-0.021431271521869306,0.04829278089411824,-0.019419769464940815,-0.052200869428829934
CCL19,,,-0.009620659119699148,,,,,0.051636376412925386,-0.03300016066888202
CCL20,0.10260423243021857,-0.035546193223425344,0.08757933912942088,0.14175095168080248,-0.05555901457370815,0.03773689593446806,,0.01263474386729371,0.025709217960940105
NAMPT,0.09361366032714907,0.06443494844843074,0.021864974832977477,0.0038444826290000606,0.0062326521977080175,0.011022174354708592,0.009972502304409488,-0.056794870185403884,0.06534939658571226
