,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
F8,-0.059998603242802366,-0.011219648423385574,0.0023903276713225347,0.044887026025343196,0.00433485463344235,-0.10120778863497383,-0.06183475637122214,-0.01551579932532219
C3,0.09925063765441479,-0.04776409684397584,0.01929078624788036,-0.04189837637549975,-0.051666557860425066,-0.019395245191766174,0.03571604290179073,0.025969141577333193
DLK2,-0.022264430297079717,0.011254595824085879,0.031856680837130454,-0.025334474801179275,-0.006607560166049105,0.0068323204570408585,0.03713902993429635,-0.04847881361139656
TSLP,0.06733921349622424,0.06739780071804034,0.01789944616945958,-0.029927308545792064,-0.015050207707410413,-0.0022573434165759727,0.09785346634036503,-0.0064316493006939925
OSM,-0.0048722284348300575,0.04252278408559324,-0.034163449186657036,-0.044367491572215506,0.06998903278790224,-0.043717442332568655,0.12553031713184096,-0.05026753134903468
PRND,,,,,,-0.020278949970369848,,
SLPI,0.011825350994612077,-0.02286080291089559,-0.03093595685049222,-0.015429518049520554,-0.05783331771362721,0.007528405264750744,0.12383977818549523,
AFDN,0.055814156560800084,-0.02283004048916863,-0.01618661241538176,-0.035929064494792794,-0.05849966465340586,0.029503037261463094,0.03138886426036696,0.06343983763678558
KISS1,,-0.0003528795092491764,-0.01984555776468016,,-0.017926334351997832,,,
ULBP2,-0.038635164232542846,0.008976597133900048,-0.020868386394399797,-0.007677051198796226,-0.00854479574904329,-0.02623891913352759,0.05984527549335506,
ICAM4,,,-0.017410572759134185,,,-0.01857541998163211,0.002296193766229216,
ANGPTL1,-0.025130062934753592,-0.0355382948969477,0.015324612084014488,-0.0027809969700833214,-0.013401212658631666,0.0465741217550843,0.06798308347715841,-0.05537544876274014
LTBP1,0.023554906014134423,-0.08478968084706072,0.04188931569755005,0.0666586800696966,0.0038691293493201538,0.018971357069978885,0.03145988465730156,-0.06965027249901473
NTN4,-0.009663217440290594,-0.0030634022197200306,0.030414860563773235,-0.014665554781445366,0.0054550758154498745,-0.006705055032918497,0.05420983409913376,-0.00468765517298178
APP,0.06145611886284851,-0.060976388160657605,0.011601700551002321,0.053412586020926786,0.0007755844520853831,0.020520162321212936,0.06967194692847176,0.06304413828448925
RIMS2,-0.035274742595092334,-0.01912881056004939,-0.038217364442458435,-0.03341660167542298,0.012507867978599088,-0.019158716739130437,-0.07068054159513297,0.1328228046936458
WNT7A,-0.0006381628219899855,0.011080881997233673,0.024602250265269625,-0.04325349170040778,-0.03397682009145695,-0.02004752146739498,-0.005101839476183187,-0.03694774789215914
GAST,,,-0.01984555812377408,0.06970450093324436,,-0.02134546067987465,0.037280138867694594,
GPI,-0.052669466927799495,-0.04078204430441467,-0.021434808731929746,0.09907622004652859,-0.012397214867589261,-0.02352850852282623,0.08304089185530693,-0.06923667876043185
IL1B,0.03340105405702417,-0.05266678652422918,-0.04690095944593555,-0.019511167613763012,-0.09156976701531655,0.0746122487606405,0.03579257456064772,-0.045166896943133666
SFTPA2,,-0.021252448699871817,-0.017149220210355903,,0.07940876185873444,,-0.026272167784586648,
HAS2,-0.06498119004893721,-0.019261363100467974,0.04174136848108811,-0.02666840044138119,0.010415021209022391,-0.03687881699001736,0.10382095534184643,
IL11,-0.04191755273138426,-0.05284736079404788,-0.021681552963277402,0.005866256646117364,0.023396489233594803,0.0006086838929796512,-0.03973743449441592,
SEMA4B,0.005939788659595649,-0.017093116502915756,0.0649600953297217,-0.0012615053381459032,-0.03366004619570461,-0.05651713534139287,0.08897768401430411,0.0404007901823782
FGF12,0.07218902271920981,-0.01208700222087855,0.02133889241563741,-0.025611145942467283,0.04751477105512616,-0.020077397172763314,-0.010659313847808946,-0.030777056825818147
CP,0.0945109563440221,-0.0022530821482456276,-0.02819253578442261,0.04609668988306613,0.01642526253048335,-0.026209839795761303,0.0027355764919043614,0.07420978585462719
NLGN3,0.016923587624159277,-0.004731988355879873,-0.002042094732362462,-0.011133648773791019,-0.03126215629706112,-0.10897055635819765,0.02227394987664061,-0.027283285895213845
GZMB,,-0.002602212609124853,-0.024601659152197034,,-0.023209950822343704,0.038723524355758224,0.007348240533831145,
PROC,-0.04986610371700858,-0.030103197120368318,-0.020963666074081316,0.012584652965401863,0.049495644906966715,-0.017338515354613258,-0.03963581199187013,
TNFSF11,-0.02741603247726419,0.06923245534968936,-0.020963658019466806,,,0.00238402678103706,0.048481971047337986,
AGT,-0.07860116058301264,-0.06618589444539423,-0.028125369495006932,0.05779587029235914,0.014130174173730798,-0.0547833137269788,0.05214371574777176,0.03266806448465405
PTHLH,0.016976663407853868,-0.03625230442197402,0.02924308568589199,-0.015218681924846853,0.00047978044208756324,-0.036328490675876846,0.06831559772975726,-0.0461698499332259
COL1A1,0.08739704099092842,-0.02588845275504362,-0.03905764382370065,0.012999859839970082,0.00022949084155242649,0.07763275718039693,0.1105955240851719,-0.039150554475499345
LAMB2,0.04450426195440487,-0.07201009529989526,-0.020560081637609477,0.04249123971607412,0.03426877436143784,0.01263767561499355,0.029188613035844545,-0.05090247181574633
DSC2,-0.03952950193924596,-0.03810455880862243,-0.034633481578184674,0.0006977153896122797,-0.006804253658379534,-0.05197778647268357,-0.0339483436822334,-0.05430514221232455
WNT5B,0.0605016760167987,0.02259586201051459,0.015060089966543726,-0.003270282817177139,0.02799812958572154,0.005459363819560123,0.02840302735364188,-0.03580337688146285
LEFTY1,-0.0258015105474354,0.01822820808789034,-0.0507816932778825,-0.03860365046618776,0.103689252080029,-0.03207750825997185,0.07105007933606634,
FGL1,,0.04507029396881657,-0.027809822329070227,0.0596507529647555,0.03230364556860831,,0.13415127856358142,-0.040214022033220234
CXCL5,0.06490856194554166,-0.05883785896359723,-0.08849301676876561,-0.009093095652493687,-0.02224161432719912,-0.048905324138557825,0.03250693083030358,-0.03580341725160013
S100A1,0.052100778557890894,-0.016805018504240564,-0.02199786199502623,0.05184416860229545,-0.027987310647229834,-0.035688872946696884,-0.0882215422139125,0.06873196014952458
C4BPA,0.10734327590428412,,,,,-0.015589433749007732,,
NPTX1,-0.054497937649181385,-0.004965568513121961,-0.014793456631998454,-0.0011549031241155007,0.05947784203184553,,-0.08452455633516942,0.0022317933954565266
TGS1,0.0410107029824796,0.0026553987196573205,-0.028163943502170302,-0.01774894821447344,-0.002095383373155341,-0.05389962080977088,0.08063429409171977,0.11307397429995972
SST,,-0.0022859361380883968,-0.04306544622491901,0.05236698296616455,-0.0012983786100573805,,-0.010940362561416795,-0.04114899983421233
IL34,-0.02962222533232191,-0.00959834457117362,0.026584549218197563,-0.05765912640570097,0.01408429649178139,0.0019188092266342219,0.016174301592609436,0.039809104961512486
DHH,-0.025130075070485366,-0.020203299082786206,-0.0347007663177002,-0.02666669659812407,0.008049567100055189,-0.0042746733917783915,,
XCL2,,,,,,-0.016272505916109518,0.05022385933832261,
TF,0.07915445726284345,0.020324304710311786,0.048556800268741235,0.06726167565107223,0.013134139095517977,-0.03323020294643633,-0.060199243569488435,0.1541566117222375
IL33,-0.016391531902940393,0.051451633382348594,-0.04154263914425344,-0.026944809325547256,0.0341900233997916,0.014634522750314186,0.08868169275034796,-0.03377701878822489
RBP4,-0.027416043714026027,-0.038547522749631816,-0.040344634722510375,-0.030152935123757572,-0.01905034295050503,0.04994591784493815,-0.04539960685344261,-0.07675997180789744
CCL19,,,,,,-0.002319867048579411,-0.027852832181225213,
CCL20,,-0.05231422210299102,-0.0391422730497286,-0.0253344784676866,-0.005739093644771684,0.008537342601380359,0.010416634734311765,
NAMPT,0.02113066987052055,-0.04804811611277097,-0.045351956339644575,-0.03349080800124346,-0.06536123288166118,-0.019290745806006943,0.14134900481434085,-0.04133925577286783
