,UKF248,UKF259,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk
FGF17,0.03553277175456067,-0.002984100155991305,,,,0.020427681778057486,0.0721629236670015,,0.01937527438221349
TNFSF8,,-0.012502865006138847,0.10482760054783963,,,-0.020893890752133958,0.03526977339705961,0.11843366143543199,0.14654487833966098
FGF20,0.04293229786436081,-0.031109692556016737,,-0.05985504162257068,-0.024356291311967468,0.09781309286574866,0.040783872021046864,-0.03131917885111967,0.011563200844628103
ICAM3,-0.016290051281615037,0.06847799920429037,-0.03080954270131392,0.10329907662166123,0.03766948837773482,0.05904391698939277,0.1319367596083388,-0.0021421100540950228,-0.04131566442889302
LAMA4,0.008439696156704857,0.06672893886657134,0.15751483195721463,-0.04381113330134648,0.05794274185263821,0.006553085848878713,-0.00730488137359705,-0.002751917963651337,0.008114326510467021
DLL4,0.00929087082371023,-0.01391908873693952,0.16968343063516214,0.06029611025618107,0.0223582567639829,0.037569489107273334,0.06267154396929636,0.0894201213106298,0.01639663315925628
SEMA3A,-0.04151046157898361,0.028534020558585643,0.01682823648131214,,,0.05259467782234138,0.09110191390175036,-0.0012165189352022366,0.048435495927831494
RLN2,,-0.01261780060010167,0.04108918481142427,,,0.00032676739334690984,,0.09404820507211946,-0.020323497574371487
C5,0.010933904721536452,-0.012578311342490631,0.13885333602616587,-0.0412711547177663,0.00034288729637579316,0.041795069949995024,0.12900583415035674,-0.042383986302586364,0.07753684792366126
COMP,,,,,,,,0.03937145096791069,
EDN2,-0.0036821859470901894,,,,,,,,
C1QA,0.003608018986181248,-0.06496386724554253,0.09288437557311925,0.04936204686537766,-0.02388500064398575,-0.008638404244190418,-0.017789896218515774,-0.0252435628295437,-0.015066955244117195
UTS2B,-0.022141175988023676,-0.012617800527610953,,-0.02420808133101036,,,,,
COL9A3,0.03365283269462823,0.01349772757758664,0.14193049390959722,0.05106760669984026,-0.019988393747604232,0.0872451884940557,0.1461687492528241,-0.02422792248016355,0.08219570976743722
DLK1,,-0.021000945753727504,-0.059657689647289056,,,,,,0.013573031241507423
HGF,0.009974277076442058,-0.01698853188479765,-0.026675207647537932,0.028143545073842025,-0.041844700783059255,0.003434612105026508,-0.018563155168586636,0.03733365467561128,0.04644380528758977
P4HB,-0.043243628449406435,0.023433497023519063,0.05019744874056643,0.006941824985084076,0.03632831320201256,-0.10337166996075078,-0.2535649880019329,0.03506744495285012,0.11598929029058695
ADCYAP1,-0.007972280932500093,-0.02547669159789418,,-0.055232183299824975,-0.02739332312449839,0.05984621860984048,0.02354086107270209,0.015599327345232117,0.009739403022134444
GREM1,-0.017225185491788073,-0.010905735414905565,0.07070805943023577,-0.01915475078136475,0.014729954295902672,0.022563154591375,-0.038255512850157734,-0.026776904012218446,-0.04302085808211727
EGF,0.054857623102934044,0.0640203546294015,-0.020030219720972436,0.032425717686591436,0.13255083208331683,-0.03631113907038725,-0.036274406152442436,-0.00970324135348002,0.07480484669149531
VEGFB,-0.030401416219278467,-0.0395815449883753,-0.03552974976277069,-0.036550622055420805,0.0274401422465033,-0.045067865648522616,-0.08010937865041921,0.03361037692866417,-0.00022673655840477897
FARP2,0.08563545060203569,0.03242861754639998,0.053583929144442106,-0.012354136764792495,0.02264266589614051,0.0797094683311581,0.11662904844496705,0.014513825024471223,0.03325135225700086
IHH,,,,,,-0.027378485282877306,-0.034460594295189495,,
LAMA2,-0.05027678857071383,0.0536217966612758,0.052913445447019244,-0.034853045806509345,0.018176343918276536,0.08142726292476936,0.0822296954798847,0.1205943188567573,-0.05032101499989294
SERPINC1,,,,,,,0.04404680966707243,,
NRG1,0.06562543961344194,-0.008595046660379089,-0.05340350889932028,-0.04143018452818314,0.02847373390566221,0.010943338517123414,0.02376134799350595,,0.055106031161704754
SPINK1,-0.0444229255190976,0.0728481389061584,,,-0.026291752744422595,-0.018298143299310933,-0.06907259419225201,,-0.0313945485265597
EFEMP2,0.0498989742801387,-0.041455579021243215,-0.013367928266095268,0.0868653428543698,0.024449199897725322,-0.029212282101598635,-0.10436337083731001,0.012090777363807103,0.106192977190115
SELPLG,0.00632201312574004,0.019307631266170754,0.03737571867826781,0.04000662114732573,0.02573403645880202,0.0834827415967262,0.09057616063257916,0.019028859301120193,0.0655304543974347
GDF6,0.0048255723908702634,-0.01413510826056512,,,,0.02894653642027366,0.033691083017606746,,
HLA-E,-0.016011293212937396,-0.03791518053312494,0.06327270157599577,0.07910024080054728,0.024967780465526758,-0.03929563426812967,-0.08822941421164528,0.053901506216813326,-0.03861909035042423
PTN,0.09179965105239979,-0.036406337925113316,0.0036092022605850385,0.01378263070941486,0.08930486879798903,0.09676430757001839,-0.05523379258469681,-0.06993888621690744,0.06845272393392554
CD274,0.006307295933392851,0.01358558070923578,-0.026430071252402806,-0.011350720241769245,0.031590347024946355,0.013116713566042895,-0.033237745526359684,0.01055812833179159,0.061600364624182356
FGF10,,,0.09482143442982056,,,,,,
CD14,-0.012884508289106353,-0.01591803863829521,0.0823158609359696,0.01618903481339064,0.033120557866129295,0.027735993601189432,-0.057891534501165375,0.05634449974903135,0.03283237671507958
SFTPD,-0.011519945394576939,,-0.06702940817836477,0.12351800486477703,0.022451184166406027,0.012579760103198622,0.15895714620100704,0.05652636338541766,0.015918968742654308
SLIT1,0.06017991885611451,-0.010837212312122247,0.10577929292903422,-0.0027831703670226885,0.06220079735181576,-0.021304419294749202,0.0016748300297376591,0.056590754086839286,0.06220771803225671
CNTF,,0.19202460279076136,,,,,,-0.025150960517216013,
BST1,-0.011175297542143118,-0.03770566188394224,0.02576211102973869,-0.025482053094493255,0.03748602235730183,0.010128403099790517,0.0651598691180155,0.0245491617324842,0.022193823481121245
AGTRAP,-0.014231603842111402,0.01642863912002184,-0.0631802800021772,0.0803252413509017,0.003853741659441285,0.002127529651684756,0.02729037340890725,0.03019773793419056,0.02744382096159344
LAMC1,-0.021857262164967892,-0.00520502461550321,0.029673897053510215,-0.033796301373204135,-0.017703023863851225,-0.0703459458613488,-0.07617517539934762,0.004643072688290441,0.05246521335955094
COL6A3,-0.06889913488509651,0.02302942749247877,0.06851547851857123,0.012472345799316465,-0.04445707612066708,-0.03784963305900823,-0.0524656694243681,0.012507992252281637,0.04964287029936277
FN1,-0.019781215040215818,0.02834180804652135,0.12548720823180298,-0.04960925927926007,0.06261199800154932,-0.08978290675126732,-0.17590065580821018,0.04884279242586524,-0.0006518893129689303
MIF,-0.028260222767983838,0.0642029806434032,-0.08147072524128794,-0.18101289478301785,0.01739311104166752,-0.04215678344547613,-0.0929598765843414,-0.021737862779440058,0.014336535940288789
JAG1,0.05294918157430844,0.051625138319922874,-0.007518736793590576,0.12978572692867066,-0.015461980283374676,0.0092401516508957,-0.08319315342339909,0.1322984758806016,-0.009501652317071098
NID2,-0.010398859666057404,-0.036201365184887785,0.0848015150435376,-0.01142705971387347,0.09840620202252479,-0.05385295783705808,0.07933451183502233,0.02879167387136471,-0.012638366872906306
EFNB1,0.04688892441483064,0.021589674771332473,0.04660952306215769,-0.0463576419172899,0.0760025848436143,0.02049583724071968,0.02683734890773352,-0.03202169507394523,0.05928653312630855
COL4A2,-0.0060869405983885495,-0.009946738566820355,0.11925977200168768,-0.025416805973224967,0.011457361663713668,0.053239307980299126,-0.030074116692439385,0.00494403837171468,0.009100758544637925
SPP1,-0.08378705735001306,7.153460855704145e-06,-0.06257338318454835,-0.1569345091921004,0.06726511242755381,-0.05870830577170122,-0.2692762516082528,-0.05069358278875867,0.10432864606223981
PODXL2,-0.04473267706356009,-0.029356298475817517,-0.0860032307740725,-0.011962994197210013,0.06339474334314257,0.13563179990770804,0.10500984588112543,-0.07471226121957986,0.004299842753800751
FGF9,0.05807346625300502,-0.027231636693133516,,,,0.018305365770635303,0.11199658688105255,,0.02020600744158832
ITIH2,-0.03496869728210562,-0.013287830909713368,,-0.03604380158127378,-0.01007021233095978,0.07989033137684398,0.12413502663684543,-0.0001884668679193029,0.0396133068404667
ADAM10,0.04252310057548804,0.002487983735125423,0.027980066119802367,0.09046403607303348,0.06109906473195662,-0.014046430768625691,-0.04315709858945832,0.053491915316008866,0.12844863848606494
CFH,0.005960480117656216,-0.012858464622906808,0.0023935287622808546,0.024876874973431263,-0.016626448912858798,0.10684797034007282,0.10034360364680864,0.0021403446632200143,-4.896839668224195e-05
COL4A5,-0.01978237464375697,0.029368881756021818,-0.03980208375447825,-0.020776443543994688,-0.06469195614302244,0.0469292710047647,0.16076254622344466,-0.000597608201541938,-0.029828295827802283
LTBP3,0.002655080882179757,-0.016566834807595354,-0.06212403317009424,-0.10449396740593717,0.032871388934427676,-0.034031669150933835,-0.08037886374998607,-0.05554925281049624,0.020449409910268466
GNB3,0.03602440691954039,0.024277591594462203,0.05173939507607143,-0.0807146442485816,0.00475490122477152,0.009746610218123264,0.11578688605316925,0.039118068856826615,-0.03617547184124136
COL6A2,-0.028896323980499624,0.03007705671441774,0.04137871538698904,-0.0018990756153047118,-0.007586537041994275,-0.0367752247596871,-0.15948201543328736,0.030231327463761927,0.042366567549911326
GDF9,-0.02645264193296148,-0.017106623310552453,0.0982999049053384,-0.032715258557141164,0.007863361040462594,-0.007644782625525448,0.06465197424022226,-0.03692375271255775,-0.015834977882734386
NCAM1,0.09407760072104931,-0.029044356727163403,0.059763254983466865,-0.100467931641795,0.017451684746512895,0.04435481165385314,0.008059831699612385,-0.022152993945640766,0.017973172129113087
APOC2,-0.0020154807628125246,0.00219444433094753,-0.07352036109442757,0.06368238737271127,0.04584176116564893,0.03752299121192508,0.09350107492854853,0.043649013307983396,0.005001281079759356
BST2,-0.02099777700944252,0.008290213211499982,0.08901487531700268,0.14093273707294626,0.028722474892928174,0.018874869778573392,0.06764409490689467,-0.04535652666175883,-0.009409216227809976
COL5A1,-0.004775994403310505,-0.00223746254645898,-0.018456543671211984,0.0008661638137127746,0.07111129816312027,-0.08922616878018584,-0.16749446181318872,0.039980805715695227,0.046271217152125996
CALM3,0.074740598153581,0.03065879529199001,-0.017221103757528576,-0.008666535704139442,-0.02640158599979993,0.11621586264936537,0.24660300417716788,0.060584631298789944,-0.04013338680993906
THBS2,-0.0021411007276851213,-0.009326039877918508,0.12050014841947457,0.061517454626363696,-0.016120816103904655,-0.005118089454399475,-0.017201064526717706,-0.035750728859784066,0.0999601609975923
SERPINE2,0.023489229717359755,0.10564205385766741,-0.010970580298109376,-0.046377383602729874,0.03619513723306426,-0.024015986935396114,-0.060199380637693506,-0.022133226922692595,0.1157957586761318
EFNB2,-0.018522464418673442,0.022109606043232595,0.01757377250040317,-0.013651411186830918,0.02120785720721255,-0.027781447597892403,-0.043591757909298964,0.07500647201866735,0.04616228230189371
PROK1,-0.033866731316317594,-0.024145706793707682,,,,0.029717985177617468,-0.01977573071899408,-0.02515093596660355,-0.023177372365553284
MMP9,0.02958823637490344,-0.019510203902676087,0.12452070063118946,0.044489884989828546,0.007968849362975766,-0.06618055486949054,-0.02208728495788039,0.08542046939784574,-0.03561579463419401
DMP1,0.01731511309446965,,,,,,,,0.08211243331277704
NPPA,0.040518725102560584,0.02756698022942873,-0.05527457754244944,0.15671948318399648,0.06123363793828228,0.07726095507205293,0.10174146321288931,-0.009811478942749023,0.04373485153673275
APOB,,,,,-0.028106065586496653,,,0.008995664535260746,-0.023177372001644485
C4B,,-0.016966711040870178,-0.01704963028708139,,,,,-0.027932352299430977,
NTNG2,-0.023673771543965973,0.06393789398910364,0.09936373947126706,-0.006289142886048101,0.11816838826821269,-0.031477556447368514,0.06289611124347783,-0.019315923588450575,0.02610329184113254
LAMA1,0.03418289598813147,0.02167610611807244,,0.07596214178647652,-0.012893121977725816,0.026156986375070013,0.11741865271717455,0.012009236143209014,0.026960498525655477
UCN,-0.006530144469353764,-0.004475350545064273,0.12163884726764346,-0.00040312241096755226,0.005782439651617261,0.04405584694572667,0.03724513361620896,0.0021932761239450323,0.06184728910186363
ARTN,0.06599187987407244,-0.016879266385109466,,-0.024717856008899395,0.06341754833370797,0.05178136590126167,0.039048778352540524,0.021644976288358892,-0.0028587618585411046
PDGFD,-0.0008242795236312243,0.006804450065034763,0.1357357803582191,0.03699871846281044,-0.0036988167962872837,0.07242791543615754,0.11293472230276588,-0.030291349674466905,-0.025220282725087664
EDN1,-0.0037381225115751928,-0.04273589467170717,0.12487677723965342,-0.07823021514934353,0.02890694818444031,0.07116367727716626,0.012145323284563551,0.06539424131531778,-0.04563276890754561
ARPC5,-0.029550796879791813,0.002542467548625884,-0.05157386728014356,-0.009919706258834239,0.06032212416214526,0.023008563102481693,-0.04656644412118896,-0.01559452828263053,0.05799662145512062
GSTO1,0.013850849326380189,0.059066937408505354,-0.004678038391457381,-0.007673113254663467,0.0313096962191047,-0.011895731485698632,-0.0078208073963413,0.030657602225288696,0.0032068878601337406
PROK2,,,,,,-0.0258055557387797,0.02153339322127658,,
SYK,-0.05089524269646887,-0.03074051584803523,0.033406038878185745,-0.041531080836119325,0.0568160136350223,0.030946201004372204,-0.024765682903235626,-0.08113338791284236,-0.0220102305262242
ST6GAL1,0.03347328895596024,0.007490962810843311,-0.03184325603199108,0.03564455078891536,0.022940183526129088,0.10610805024129755,0.15993528686975528,0.0070415400090880365,-0.006960404213513602
WNT3,-0.004174288069467449,0.047508007201111584,-0.0683152701253966,-0.008320188680084299,-0.03653171151336345,-0.00432007165027409,0.05555817837450811,0.011239892575215923,-0.027107396607776696
HSP90B1,0.013696713162726056,0.03174249216381544,0.133377347084484,-0.051944482789281494,0.04817890343188378,-0.13547276087721338,-0.248308358186975,0.02393267810790397,0.09396145776282926
ZP3,-0.03649363078932506,0.02155437912975662,-0.004871708049939107,0.05090402481930917,0.016438644709670547,0.043944709006358586,0.08726226798111804,0.03241724744423872,0.07638816963852015
ANGPT4,-0.019403775326212996,,,,,,,-0.03480202666404427,
NRG2,0.042945327059955934,0.012752315341244673,-0.03259478949944585,0.1144375896903692,0.047138994982333024,0.03649144780041884,0.1276512983311256,-0.039220898192330565,0.009055966739729584
MELTF,-0.06370998477397795,0.024860670404679767,0.09541614000483972,0.06808147839165837,0.0929331639114084,-0.02529248081658983,0.036669211750267064,0.017610613721712406,0.08419428896954581
NLGN1,0.0125028954550402,-0.035117253469159525,-0.04854263134468901,0.012138138711251335,0.009146710315209779,0.07150804125133023,0.06672050072670846,0.05518928602169568,0.07353720239278559
SLIT3,-0.01310585481077342,0.0015173395157434112,0.002220946497227044,0.005646139686488592,-0.03381116288924296,0.02167499706855431,0.09591676904013768,0.042207164696033375,-0.02097018949295322
CCL8,-0.03404515387337091,0.01639591382468246,0.06290218048230767,0.028330018442011676,-0.02629178174641173,-0.012066320341730089,-0.030328188211290668,,-0.0009070972369838461
S100A4,-0.02404191465975275,0.010401788160066082,0.027119999829536414,0.07003535083901932,-0.0008487669513034281,-0.00285629573674502,-0.05369838034556767,-0.03639821068413247,0.058426112706665125
TNFSF13B,0.014242810764814193,0.01711518379899591,-0.012873708132184383,0.13645701835862156,-0.07364562390160481,-1.2325474957478591e-05,0.047460196145607245,-0.03261255045529854,0.02419163170869122
HSPG2,-0.024888261673038578,-0.008871440291884816,0.10638686984298017,-0.05282711567517929,0.050742787110841785,0.01313349711345786,0.01810135408140958,0.022239523659654203,-0.01283648719912603
FAM3C,-0.004766669880607594,-0.0359943922067832,0.010169664582373806,-0.018120869555916123,0.03380074978891506,0.10130789816092384,0.013621838058079193,-0.031069414414031014,0.07815437455974701
FLT3LG,0.039058982682251844,0.04678030951799065,-0.03819542596898044,-0.06021870526325006,-0.016145679518414783,0.11298086196889416,0.1318181375572786,0.042196343342084205,0.08547620402027234
A2M,-0.014842854154106707,-0.05186813564743185,0.11029029105820659,-0.006741517346065447,0.008389631571664337,0.04397630584611225,-0.05043416543228705,0.04064190251282137,0.006466331465564596
VCL,0.024942715405375113,0.011693366011264287,0.032324455054571766,0.03488506880060302,0.02707487666427907,-0.021433838546310358,-0.07028855039344085,0.021558389014213357,0.02286800883271285
FGF2,-0.012790344637618615,-0.04844657319773385,0.021261639418880644,0.0005358522350825056,0.008785831671737182,-0.0020652412023404814,-0.004028838076682419,0.047204509711171856,0.04928841523972112
AGRP,,-0.020114749498379162,-0.015573200482084382,-0.021394622975343492,-0.02897072407656422,0.11608101582798912,-0.031096179148543044,,-0.017299404957561694
CNTN3,0.03134549413801948,0.0635340349086331,,0.00796993640538441,,0.08592142162598043,0.15904363196626356,0.11891727648957877,0.039233008658485356
RNASE2,-0.0353632037798426,-0.06250019711403199,0.043790220121910355,0.08636470050409017,0.04061199027836829,0.06299641287023125,0.006052154176470194,-0.029281491891187294,0.011833541123849076
ADM2,-0.027610735418973055,-0.01522893182872504,,-0.04191970431435438,,,,,-0.018516448929549133
GAL,-0.03458786744582282,0.0004253615941651016,-0.021890682457015948,0.12337052008000049,-0.027312647692410732,-0.042993372822851844,-0.09126933855710748,,0.07749338481211503
IL36B,,,,,,,,,-0.024857465589589147
CXCL6,-0.020690504817224637,,,,,-0.04339450876441388,-0.08386188414617969,,-0.0025935807563958898
PDGFC,0.057791326246478696,-0.000808989695993821,0.07013090741816048,-0.0009935773697895883,-0.032562217016167336,0.025019798558503867,0.09111116778348241,-0.03327770568334055,0.05882790269576007
COL8A2,-0.004267163294758845,-0.011485312852755546,-0.01423919790784855,0.13633533539850481,0.033685524751693466,0.04023066243244766,0.05149500609065342,0.06040562835590654,0.003510872624480309
SPON2,0.03780998288746727,-0.006238047777169726,0.08506826936944796,0.027036812558338553,-0.00025522492486471066,-0.0012070413281595337,0.03418607856613249,0.07892817670520863,0.012655145064783295
LCN2,,0.024137513251792926,,,,-0.024117240990295802,-0.03987564264213453,,
SEMA3D,-0.019667510329195646,0.0016628110676875404,,-0.030556094734021735,-0.03362343726118049,,,0.05208457982034446,-0.0342687251872978
BMP6,0.03372446874095318,-0.010639900323747628,,,,0.03877562728085999,0.019457645277429728,-0.018131098801133467,-0.01898299401607081
TIMP2,0.018089002228458422,0.02063138925749371,0.04862343645361408,-0.014200219119533007,0.06650527602630228,-0.04919860693019791,-0.14760908848585316,0.03550358890256758,0.09811630325775139
EFNA1,-0.013739877514160365,0.01648203200080529,0.09070250631888271,0.032349943626767304,-0.0909438274310913,0.07171362063667838,0.07681690083876067,0.0005545135663652449,0.10405654017361748
S100A12,0.033906773737403355,-0.012269963813944062,,,,-0.03274511850361187,,0.04606574265283871,-0.016264976960198088
TFPI,-0.016521216583398324,0.05458215884631208,-0.05660983221442091,-0.04836726332895046,-0.030333367663205758,0.029005253095489597,0.0485539061417555,-0.011702792848522893,-0.009591662815189535
GPC3,-0.01778828397633062,-0.015420167547117669,,-0.027574953009210784,-0.02514676850410059,0.09309317584368902,0.224876886311527,-0.02268917478476459,0.03078795982709511
NMU,-0.05332548340554083,,0.17629800358121187,-0.05411231665038635,-0.020335329277326404,0.06990574603051404,0.07343753062728275,,0.0928193706976087
SCGB3A2,-0.032402820759885584,,,,,-0.03706043174695834,-0.026748754544860854,,0.11003935551786095
LAMB3,0.07780081256563691,0.015123582675031253,0.1670728833789439,-0.01411453741190673,0.008712041669496831,0.025933691204898645,0.08688232783707127,0.0037465923651979495,0.0719015399677164
LGALS9,-0.015351351993086397,-0.004777056375319689,-0.021693939529626206,-0.036458802030410985,0.043377425799889596,0.013524565979881338,0.029401407092037174,0.10102691483511961,0.01679067079839406
VIM,-0.07465523018626698,0.030410503806830365,-0.06671139629563037,-0.062285083143335813,0.03087803876241726,-0.08897232719979846,-0.2673898028038893,-0.0658562610880464,0.07517545204877141
PLAU,0.014728835961443426,0.005949345446907639,0.07575986152845308,-0.014271209497836279,0.00037791491408219603,-0.04027487656142273,-0.08081020527578227,0.0011749862138255693,0.06923866944136442
TGFB3,0.0144386063217177,-0.020851421230744287,0.08918269234326774,0.07147060201707847,0.025002827450526056,0.10235500027060858,0.05580629853486792,-0.04691034139172008,-0.01815040484445839
APLN,-0.029197526367274573,-0.0055012677715602564,0.054469406609492343,-0.1747190414191417,0.04495349809670197,0.04405936274350448,-0.09497832449088685,-0.008880841338805266,0.005588497152659899
SHANK2,-0.004854122456551713,-0.01625741959820072,-0.04178364398839263,,,0.02222815406402399,0.2084185077269604,-0.026225978817768156,-0.028607922396939857
LTF,-0.029192523214961453,-0.025096206502902774,0.1260044173730213,0.10999118951720782,0.00940372727770801,-0.007762387326276588,-0.01137070612917263,-0.039256306950248065,0.0528557518878122
PYY,,,,,,-0.02262546674782291,-0.008657191160635805,,-0.017299409231058906
PENK,-0.034000980515904694,-0.01061928610104772,,,,,,-0.030784809121541683,-0.019376446985996214
CTF1,0.015154271194699333,0.026479991304890847,-0.009581455813230324,0.06681545428447873,0.03565036633179997,0.05277095996888403,0.058812357531692915,0.0049411679003896775,0.009557772323148547
COL3A1,-0.020532020553005445,-0.019836352826737295,0.10788040231727847,-0.03495503644234181,-0.02794046137301845,-0.024485048501315824,-0.09534139683817991,0.030394568127546796,0.05275101003616801
S100A10,-0.07660765092721976,0.05565481475587658,-0.0696386446381059,-0.09035374902526028,0.02176374287775065,-0.06839229025417357,-0.23030255058930452,-0.05497710476083231,0.0644527884038812
FGF13,0.0800864081999972,-0.02110071755385283,,,,0.026336486104740462,0.09727046145143085,0.09718441822077296,-0.020557918548623943
SEMA4A,0.0935454407570951,0.050205675548820196,-0.09324372692490313,-0.0011224511232882817,0.0002310092565201434,0.04664137576656984,0.11629514693960775,0.05594212400545001,0.011345013776208394
EFNA4,0.013720147649777656,0.054714351652752624,0.025999818202167214,0.005990697822652951,0.09371396240333346,0.06283333859723991,0.07678087356891033,0.010789055542846572,-0.03984203179173938
HSPA8,0.053684108870252156,0.06420757689635696,0.010683115694537254,0.04895995889685712,-0.05453516956362259,0.08692288602533578,0.17215850496258941,0.004746599533419903,0.013764462424100402
NPB,-0.018030157590401514,-0.010639901346054963,-0.041055271975426785,-0.04197595748629923,-0.003354185588821159,0.09054435162859747,0.0423467359860602,0.015354821131524417,0.03848637212452938
ULBP1,0.0185934434308926,0.013973244400669712,-0.061711683711488476,-0.0369346329802642,,0.0067171177217739434,0.06724340794331733,,-0.049210813981868655
SEMA3E,0.014025548046549076,-0.044296887839220214,0.13138877757588777,-0.04787734365702854,0.07865551678366565,0.13830611624792452,0.11774112288689209,-0.0479345956634277,-0.04780323822099958
FGF3,,,,,,0.07744915893381332,0.13878978831078517,,
ADAM9,-0.020891607675696446,-0.0643867999049556,-0.038580718173793285,0.06086460253161042,0.022316075147568448,-0.02249872697545309,-0.10373838481552922,-0.09997776798267939,0.14373402303701452
ASIP,,-0.009801199425732304,-0.04366014227531908,0.02246581706995804,0.09794478223093044,0.06885828024355539,0.1373173529128685,0.03377812884642934,0.045976978068556086
IBSP,0.015257442589605036,-0.061256197343672075,0.18867991978702334,-0.0403000415092127,-0.01514244930924252,-0.043698211890687844,-0.1280738508314154,-0.031683748982200555,0.029443914714718925
MMP12,-0.018312745086199664,,,,,,,,
FAT4,-0.04082981005307492,0.06334901313389515,0.006622545672725445,0.028598772356410614,0.025658072904551722,0.04396454833878815,0.1130247269864853,0.07352208781773792,0.15024225761507598
MDK,0.016481385120312445,-0.012901510338333127,0.02903990492738712,0.010646060479892326,0.0253657134811398,0.05507883439873825,0.10578841937029022,0.016517012080612212,0.05702550295488099
BMP5,,-0.016073206093825825,,,,0.07719121710294356,0.1884863841085487,,-0.03078740534520916
CAMP,,-0.01903690053599651,,,,0.027879434558557483,0.02480757491991479,,-0.0237489617038785
HSPA1A,-0.005370153997074766,-0.019371704098498328,-0.04205134785433988,0.025395763307960582,-0.042888822701032815,-0.05830701217670125,-0.16118603196733194,-0.020684831925984366,0.07177917571023579
SOST,-0.015857799625267417,,,-0.004268128525415642,,,,,
SEMA3F,-0.012288713060877754,-0.015619341311350097,0.08252794679319125,0.04012852405160023,0.015455597369339926,0.025795012741692536,0.12660857652926177,-0.017425707735697613,0.0017536051724128699
ARF6,0.04978528881807523,0.00018148781127401824,-0.1031622089216253,0.06604561349886343,0.017088241694317365,-0.03548277176358827,-0.08334187558300524,-0.028034201143276198,0.08813580120685684
IL6,-0.07435984831037414,0.031857251014171147,-0.06702943043585771,-0.04593795665937135,,0.06484269129380472,0.025640179552192232,,0.008809961744733991
CALM1,-0.0019192629275958252,-0.036201324930704486,-0.013076006272255804,0.014403707758953182,-0.019089767680750352,0.051106821667177005,0.06482329874879911,-0.08419020318989354,-0.04157725905206531
VIP,0.028508029702513298,0.05568421649256872,,,,,,,0.0017436370393169604
NMB,-0.021659299792228602,0.00597891442957512,0.05125398517572696,-0.04517501504719141,0.028491220889576622,0.11080271050890639,0.21863619651029445,-0.003272222479611164,0.010205102802933273
CCL26,0.023740060691921017,0.11271767843135314,0.07626582964204986,0.08273943420094322,-0.05865158843353625,-0.06007835237040278,0.009863257561972354,0.0036986393374636604,0.017672325216658447
FBLN1,-0.020901834616478966,-0.003137447150570203,0.0662291381008667,-0.06203801391899348,0.013248054817883183,0.019371283398456646,0.033509014623973196,-0.02091602971000402,-0.045138747489503646
SAA1,0.007485747446999182,-0.03511395126090039,0.04193766732381546,-0.05163242115822264,-0.035116745002583785,-0.1341572980217737,-0.20676804510110947,0.11788722613698666,0.0877738356639047
MICB,0.03685950796645714,0.012572396140723613,0.020219927008031838,0.058277009260391616,-0.029461020863228573,0.00847156449433236,-0.015431405996706388,0.0744740137708689,0.06343444796773727
MMP13,-0.021667774330352035,,,0.1262953156501189,-0.02553361322117263,,,,
F13A1,0.0003753461459666529,-0.008248727554135294,-0.03178354508475288,,-0.020098903659939306,-0.084641970699827,-0.17363977219388396,-0.0016735942200989601,0.05389349453629883
CXCL11,-0.038253567536148746,-0.020185071729463044,-0.03190749584326795,0.04454451014507031,,,,,-0.03697509088384612
COL5A2,-0.01345455974289615,-0.03520712739763847,0.07099037461415679,0.08166307186903024,0.026112757037926385,0.001936055812117149,-0.06181698020122646,0.04504633506614264,0.03253914651621092
EFNA5,-0.00011804027921830893,-0.02401594551153875,0.09004501641210422,0.08575497419424952,-0.02514679053161309,0.020525903335835517,-0.019069427045689678,-0.0314248739762604,-0.041922848166356434
AREG,-0.023533280708505026,-0.00013029394144343536,,,,0.13342727543998398,0.20449583839096017,-0.03369767282173174,-0.013460545052685804
EDIL3,0.029937663914186292,0.047561955599929706,0.1462553401442687,0.028634458308573543,-0.022810066158906475,0.10528275982513005,-0.017828093605128,-0.028194141644674386,0.009104796407527933
CD86,-0.010071044180846795,0.02323553994689373,0.031310750831557294,-0.030102386285892065,-0.0040923856724484065,0.005712844587331175,0.04666035281473328,-0.024563815414737657,-0.023561471548593907
AHSG,,,-0.052806137768883085,,,,0.1131922205197147,,
WNT9B,,-0.009654625889787145,,,,,,,
HRAS,0.009766028385031524,-0.00770865334969154,-0.008729232226223209,-0.017557788940802146,0.0421029156735573,-0.05974358155680304,-0.05073097568675973,-0.06338045975188607,0.04775021498718897
C1QTNF5,,,-0.07260426839323615,0.12434071308577374,-0.009443385812113361,0.00758623688074333,0.0240740967574546,0.05943283302205827,-0.0023538931062875956
RLN1,-0.0004662331378363226,,-0.009689675889672936,,,-0.019730281628723638,0.009352001890201517,0.018309994967282053,
COL4A1,-0.010270025300640001,-0.037139402002092786,0.10372037809194722,-0.005810129459520254,0.027077645211373735,0.06759254781820362,0.029323617403631094,0.01950199674397152,-0.0021157202088865723
CCL3,-0.00677348004686363,0.020995541911716275,-0.015039013818365492,0.09939729407342784,0.09142960639426018,0.0015273967999333594,-0.008773263607604222,0.023979614334046717,-0.025609967133770156
BGN,-0.03387815155994779,0.008581704689090652,0.08138387437145267,0.010438781951402491,-0.003502252612202526,-0.011233104934788582,-0.025905109593872894,0.04411993416946896,-0.04258930630498123
