,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
BCAN,0.1285133455613125,0.02400400755307816,0.05664791869113381,0.12065390253987637,0.000728637777598655,0.023418204094490937,0.14484880412184659,0.05197584236766336,0.012204744794665831,0.023591036682606793,0.0022167741869158672,-0.07001424226751977,-0.04945427691755046,0.12465059688527126,0.06117677549140444,0.0010922952933390042,0.05885555041672088,0.13992887337170493,0.050584224940491876,0.0005900215594575965,-0.07534366114611751
ANOS1,0.04063620140063088,0.004367683680820138,-0.04539267845101948,0.08939281137796695,0.009643523265402076,0.013638887242056651,0.04650449835493912,0.0657857975086538,-0.02490945416188524,0.02355912578005159,-0.027055904277627003,-0.0007329533989264484,-0.059203196927409864,0.11197423050853288,0.0430654675475062,-0.014577419851157278,0.021148325690272828,-0.018902371672421467,0.05236969299012363,0.0037045295849072704,0.10681508672793404
EDA,0.02700158959899046,-0.014963456451016148,-0.019520310998047952,-0.010665500987538669,-0.016478559383041807,-0.05122655667968546,0.020144206683331414,-0.02016886961221763,-0.017987323072844355,-0.010305257563269157,-0.014889747683943496,0.058603031236027746,-0.04487606978294181,0.0909964360560136,-0.01350331099605224,-0.048705536896632796,-0.022318770892485736,-0.04221037176286014,-0.021890181025014614,0.05586068496297006,-0.04605484451957748
FGF22,0.05115811052510451,0.011277037296385165,-0.024605437734913034,,,0.030624658944925588,-0.011505303445939053,-0.01546206353142648,-0.014783127133105686,0.0031027895283407833,,,-0.011587716130326395,0.01718278097573688,0.01251456192156056,0.03485067636539984,-0.03066302471653899,-0.032662301655212354,0.07843687438971497,0.02512857606159928,-0.055179913910090896
SHANK1,,-0.020439186334069298,-0.019942772039239668,,-0.030270243302860593,,-0.014055275921310196,-0.014711171417236683,0.10873460276158048,-0.015503242796015506,,,0.050354849161168266,-0.04012963871817695,0.03904980758515575,,0.05048740530281728,,0.07760548974430362,0.014993802819495385,
NPVF,,,,,,,,,,,,,,-0.02533996503966703,-0.02711450160509172,,,,,,
RAET1G,,,,,,,,,,,,,,,,,,,-0.030113427727047632,0.004595438213744962,
TGFB1,-0.010359376290480404,-0.020094625534457376,-0.037155139773937335,0.06388655482927515,-0.030553082551786324,0.00789276680926458,,-0.0219452734979258,-0.028678696398443136,-0.015993321825137952,-0.011576711561667731,-0.04244392329534675,0.02474009286957991,-0.015561467690129947,-0.014379008159130985,-0.05391070345642963,-0.05089512432641223,0.0940043062058772,-0.0017439396234136136,0.022006289218966933,-0.02489323492831166
MSTN,-0.01416412511030161,0.02847089358261075,0.060989278006384186,,0.019424947045953544,-0.033856008083251,0.03463406871055564,-0.010717177047083295,-0.026861428021820757,-0.044012142879946654,-0.034776713390805986,-0.11163175077293724,-0.05010474557331256,0.03197807221170613,-0.00895184826681638,0.06679440888791134,0.015752984852735973,,0.011079069392977387,0.03572179402618701,-0.0400519070416544
WNT4,-0.03184467474983517,-0.013771878988716742,-0.023362381477175263,0.042142330176123094,,0.0402002680433746,-0.028686470974468813,-0.0175314148214854,0.05943169844255558,-0.015375177109697016,,,-0.0012056397644592042,-0.01571477520013863,-0.0004968498245330612,-0.025846428872893755,-0.0207253964136687,,-0.0649264944146963,-0.036525984092501934,-0.03580335236761392
TNFSF4,-0.009040829003666817,-0.03149376623250745,0.0037911279651919594,-0.00880499516264962,0.016920713877500375,-0.0076702675688851,0.024976692289638544,0.07090001893878045,0.046786124366422134,-0.022975041679867584,0.11850195383738318,-0.0012492526188185322,-0.042934370164691905,0.05999528640631381,0.00020845651736581245,-0.03982017472071037,0.04718646814057188,,-0.0062012415150074305,-5.590066303793128e-05,0.07702606379694041
NTN1,0.029503691887312278,0.033275313951168645,0.047405419219164156,-0.0022735090361138935,-0.018555053198318752,-0.045817216519222576,0.10656304649684824,0.11219040299328414,0.01665493330377579,0.09505469404644178,0.0020809282745135704,0.10852333059882315,0.025929729704427612,0.08608050526464667,-0.01350266468776651,0.013640005581029634,0.09424467753073855,0.011170093704578226,0.07802249625521024,0.08885427225720638,-0.004978924396218088
CXCL12,-0.03713262834392607,-0.025855596989529116,-0.017515683903458534,0.00823132730541689,0.0535053764379502,0.06554330670424621,-0.0053599259336335695,0.0020866911371448587,0.0172533833246932,-0.011533849542867404,0.03214697904874287,-0.04884882526053327,0.023293284630347643,0.0052458279450964046,0.0033671335114074394,0.00808502138649887,0.03048075639124691,-0.0484360824443039,-0.024269822376777123,-0.08239936035341312,-0.08350993831867505
GNRH1,-0.037044996125744176,0.07899448305553838,0.07134793896783331,-0.05302248601375206,0.016416282513741588,0.044371289473109005,-0.014298134908674749,-0.03388626027545762,0.021388070756752607,0.018994783747151866,0.07551313645972978,0.2007253729950317,0.05039949378646166,0.01160335087847848,0.012144743981069633,-0.026190731141115094,-0.028814196703691362,,0.004001526824689612,-0.0419908531975185,
FGF8,,,,,,,-0.019981798069028573,,,,,,,-0.03821858282635,-0.03742584288086726,,-0.005226994102699393,,,,
RIMS1,0.02614765892525796,-0.013863871217454174,-0.033355801875489734,-0.024888129119107708,0.04687326395697526,0.03909256515105761,-0.05006723414169174,-0.022572168035932524,-0.027072465544239022,-0.022219001280700545,,-0.017341580880345868,-0.055326922637800494,0.009700944011056076,-0.013908017551256202,0.13459209041575912,0.017310236849527722,0.008554773635046574,0.02965898821941953,-0.0063442691927254715,0.11186765492643072
FGF14,0.02599683085354524,0.02339543777819359,0.04691126562511875,0.08892023160571703,0.054963542671664506,0.05228888171669796,0.03268084173896719,0.0016219188511573605,-0.004245470729901526,0.0065359759659234275,-0.04393170073707146,0.03803310353944734,0.022454168431910587,0.10258454225695841,0.03620807634749438,0.046917812614739554,0.027814748474348918,0.004211985595493323,0.01661025607872272,0.007737391717141646,0.06592278215594978
IGF1,0.042124471651378705,-0.03847991536715488,-0.024077670774500768,0.0745275746680511,0.029610434507443065,0.05360999264225575,-0.03180763934876771,-0.023616542618071595,-0.01994991858022683,0.032181267541577525,-0.07593213553561291,0.05060999990226967,-0.043306826548352266,0.047383153024222927,0.048609275254642204,0.01909603686740432,0.03016353353296672,-0.0027497060969134453,-0.0026364458771008957,0.0356988335330014,0.03746239150493581
TNFSF10,-0.05103048206826853,-0.01913179541588659,-0.02606523428214287,0.06298508473812268,0.07381021797570302,0.02797568540755718,0.03188539303375319,0.0469134344379307,0.0005078535608422928,0.051528141921755435,0.05770108608318055,-0.08278014836722089,0.012107598558677561,0.056466259909132975,0.014852087626764723,0.004265027263361529,0.038821263176498415,0.2796216315774998,-0.0043935365313052,0.05666664473814864,0.018040171947182916
GDF5,0.0891265416956491,-0.005124728709181013,,,,-0.008922273602333755,0.07097712371105197,0.01620380094437292,-0.014783127351207834,-0.011256681632660623,,,-0.02657328744648331,0.06007882010490627,-0.03467819871024131,-0.016410006144957714,-0.008851423508429681,,0.12538244994910203,0.0007544935498563124,
CHAD,,,,0.05129226809166475,,0.010819967537149044,0.011790145723573517,,-0.012423088333365237,,,,,0.0755263611217234,0.039987885013184475,-0.02912034958621511,-0.0024401169137542016,-0.04011103163877995,,,-0.02060517987298032
RGMA,0.10883558923072559,-0.03476623634707536,-0.012460195717751723,-0.04054262213600838,-0.041073642402973023,-0.026933125718003357,0.07205445695793705,0.07704347472264146,0.05792776922857194,0.032773492451910746,0.04204843524696787,0.009056809890404352,0.04987240414557871,0.05424260827812833,0.019734807510573986,-0.05594241644448514,-0.01798864412302305,0.1516677607306145,0.1033171457301371,0.044378786379128954,0.07018488332232588
CLEC3A,,,,,,,,,0.03096669278936211,,,,,,,,,,,,
WNT16,0.018748839249841297,-0.004513331557814474,-0.01814065892360822,0.043905957337473364,0.044135906491738305,-0.020786722572683693,-0.019266484294826948,-0.04424916172242968,-0.00010998853766536334,,,,,,,0.06267315474792845,-0.018212275014201116,,0.004408730149282166,-0.04649119739963288,
CX3CL1,-0.047101530652129305,0.0561468678456245,0.040779979413082784,0.0397714360400802,0.027103866654550317,0.030724184912988704,-0.02324108489065269,0.017701866432816078,0.07072934257634182,-0.017309971564786572,0.0658443468797146,0.08792511396482712,-0.04377425724606839,0.05966358503499552,0.005596984836764502,0.004584611542617562,0.028830558198256962,-0.012096175113625467,0.02516432883732332,-0.011524555729927782,-0.012429870497968586
FGF1,0.03816947872208735,-0.035329315447112,-0.0026006995562621537,0.11661506788995446,-0.0870330838782495,0.05912203993099127,-0.044979025471045916,-0.021280654368520308,-0.04386301951837746,-0.02510015673764643,-0.04886979102568778,0.009879340620444103,-0.06779623846485075,0.1068689828886302,0.005793800556875875,0.01722830835418731,0.07849015416432818,0.1104413623507899,-0.019914611298347876,-0.027622058146346638,-0.050121428743695996
ALOX5AP,-0.10544440147148736,-0.012465563431483145,-0.0317501334367347,-0.000597110077275928,0.03909777953244977,-0.05364399766730834,0.002553622181080899,0.08254853991424993,-0.0031746366054250966,0.10082642546746808,0.08523644271818377,0.09220966579302103,0.014038100654185261,-0.031153598611116114,-0.05288654261924392,-0.03709463916114043,-0.055386074031924803,0.06533370854211586,0.03428650934173588,0.08388667343306179,0.10230953370481352
IL1RN,-0.03878591711425424,0.0029788900887275276,0.03256519403356586,-0.03900183544986111,0.05142840205489374,-0.021566498804409053,-0.00044002185536627745,-0.015704745158853575,,-0.012089328102186356,0.0100621505564765,-0.03687511548605438,0.02501825720000781,0.00981037851361448,-0.02733053389102846,,-0.02203542634892714,-0.04053796498103541,-0.014334779740725641,-0.009020320246164733,
PCSK9,,,,,,,,,,,,,,-0.022103088943773413,0.11424183943924279,,-0.017677857923763984,,,,
FGF23,,,,,,,,,,,,,,,,,,,,,-0.04119680843896441
NPW,0.06104175651256617,,,0.004223780847577257,-0.006994558252788539,0.012576411022698193,0.017694884087501608,,,-0.013464879369830297,0.044333357293347725,0.013072769457209279,-0.04000885042936263,-0.026942533833996796,-0.011381364247484666,-0.026867080489046128,0.023404395352867514,,0.04175914798429912,-0.025324537772770054,0.007236044852122995
CXCL9,-0.041932727892019,0.02930668154961786,0.018995908571273697,,-0.006288931711002846,0.0015102015982345995,,-0.018993984459916832,-0.014783124935307666,,,-0.008879754755747383,-0.014190849941751795,,,0.03328373680216989,,,0.03607103978395948,-0.05766888252727221,
ANGPTL4,-0.10574554600565236,-0.010295871334294387,0.005984204269408003,-0.09377141058858067,-0.010051260021544143,-0.05452640944697235,0.02159517533643223,-0.00035400727735544686,0.018114386572216704,0.01188961472427901,0.03651145730796898,0.07554160444231306,0.12193729385588685,-0.10092357579955258,-0.0587229466636052,0.002095980507477302,-0.07342973438055633,-0.15855638234498545,0.018402928762786583,0.07216169060289254,0.05466983907764751
UCN2,,,,0.09080845143708378,0.005754096507988932,,,-0.016641796017405532,,,-0.024661326472633544,,,-0.03821858926126396,-0.04993932949428539,,-0.01997589152419456,,,,
OBP2A,,,,,,,,,,,-0.06749899927755935,,,,,,,,-0.027127650275878313,,
COL4A3,0.022514456309903723,0.023390388830896315,-0.035819328646389176,0.021305051442190387,-0.009664745419392943,0.026942496553016893,,,-0.02126768098455882,-0.015246115668290318,,,,,-0.022749561904158506,-0.04519138939969025,0.011913485605211535,,0.026412856468168884,-0.02204976423524717,
NRG3,0.0068968747347226845,-8.904830451296604e-05,0.02416587944527853,0.04037455636464879,0.05249601457099794,0.036439242286474244,-0.07098175871125244,-0.05777339172501647,0.0029906828367966955,-0.04090373242897592,,-0.04409170338147269,-0.041603335278586874,0.018467655945167347,0.02407156816858301,-0.034360646750214385,0.00857465700426476,-0.04407973018774633,0.09838716317176835,0.007132222420619212,-0.06680862034806939
IL23A,-0.050550319122767154,-0.022560891263934058,-0.02419766696992473,0.026145291388038602,0.06543721156186023,-0.003961016629661641,,-0.0015176504346450328,,-0.018549513851298563,0.05528717123192373,0.11413297951990274,,-0.02210308123328969,0.0783681949268661,,,,0.1375853194326361,-0.041100554952953054,
COLQ,0.025076122745702888,-0.02728521159129039,0.017263060821819495,0.019059492784479017,0.01732985624445686,0.0843932469551999,0.02420536162458689,0.004258603490316959,0.04645813862289113,0.055602582655772725,-0.04925631407230885,0.010835073371387114,0.02664721593103281,0.02391646957520466,0.0068546496271317025,0.05066329146294489,-0.008982441804515698,,0.10226835299187782,0.039602597540188585,-0.04448371136568734
SCGB1A1,,,-0.018408409694009337,,,,,,,,,,,,0.009051973959289175,,-0.02045339124917807,,,,
TNFSF12,-0.024838594239150327,0.0188288565829481,-0.0208469411822406,0.031793615280374124,-0.06950091781067322,-0.003626067245907675,-0.06915007023338163,0.045261937840689756,0.026084445158986853,0.06973898029585482,0.08532901513404885,0.0013503290168945068,-0.0621901589912456,0.062375831372113805,-0.076180938051815,-0.09273618665015254,0.010988325139995616,0.08276946145376908,-0.05482501657604208,0.05707960067542933,-0.08440448837469497
DKK2,0.02276861624960538,-0.02363145397156766,-0.021602018200547902,,-0.01464159282762945,0.05592473438843973,-0.028041207046592947,-0.029638014189214162,-0.010172362984354722,,,,0.10186018697169542,0.041409215716380225,,,-0.02354275216185029,0.06037191849649554,0.02231409432764228,0.017779945703391115,
FYN,0.0527100917252871,-0.0038757300225013966,0.005890512204431923,0.06593671310393222,-0.03302321619879423,-0.02659135685183168,0.143504970395885,0.06241475143383913,-0.002854989107096022,-0.015663118654016303,-0.021247616836963402,0.011759067184778866,0.02378725196458492,0.12741520465480616,0.06568178098407584,-0.028026432027440203,0.05776876708913709,0.048075284770806435,0.05876532924077928,0.08611510610041272,-0.0010569422827043033
ACE,-0.004440404753965979,-0.009529719206501263,0.06511243983490417,0.05530506829778118,-0.026456675455631882,-0.014201545676967206,0.03360569039822602,0.05203021831344895,-0.015425379222264309,0.0705186815871142,-0.014560120392135742,0.016301061396631043,-0.042462705003110744,0.10691966591440402,0.007650042736652146,-0.016719045115768803,0.0570194026711051,,-0.012878000089831528,-0.023126589865915623,-0.04119688867399208
IL18,-0.039004597696262897,-0.03621356515446402,0.0044968949096649774,0.014233538057992809,-0.006406826673620008,-0.004160569638089358,0.10605904038246602,0.00635751907187653,-0.012725688465081143,0.020611439666800405,-0.06493215245158371,0.0514159482455045,0.03224504506963949,0.12662303985375847,0.002595859782908049,-0.05017551098200875,0.00043004892786692727,-0.019077673058185425,0.024701422454033492,0.059800996484802416,0.04037335312879963
PPBP,,,,,,0.09402906930497541,,,,,,,,-0.027063097349812305,-0.03403211495774792,-0.014490809439862314,,,,-0.03431357436284081,
CCL27,0.08452145256616944,0.03151757988412845,,-0.021926084757843863,-0.016293237894714013,-0.009792657386328008,,-0.024985001678821787,-0.010478997431499042,0.045073836789983515,-0.008150145571703883,0.007854533003365948,0.10198355588822751,-0.013654957461768017,0.012852394822327287,0.043641700992226654,0.066811271774544,,0.09118544115185637,-0.01385605394865547,
SERPING1,-9.089287411699929e-05,-0.04564716807238968,-0.02808648782351733,0.02523178466279149,0.029793421393928987,-0.012447741748916772,-0.07117967931970187,0.0810592858407216,0.05254885204441874,0.032021409794937505,0.0853724364041712,0.058651602175082945,0.09424605445238411,0.030968203678118936,-0.010242816598340879,0.007276498234976861,-0.0188791829285953,0.18890129145584347,0.038433798663041266,0.08630668002532191,0.02710762018030034
AZGP1,0.06715846205639285,0.007074320893092115,-0.020152461902824666,0.06479190246720208,0.013221492454462334,-0.02570010577801361,0.07735446434907184,-0.03395281186467656,-0.006121097789421618,-0.02611922106241499,0.03708637693013178,,-0.02830428341306628,0.007077435135819237,0.04154560501446195,0.021849214336190248,-0.09564210266042088,-0.045254838921705155,0.08608431024189382,0.0873926402278459,-0.08219121360161959
INHA,0.017941561616910736,-0.028699788736322448,0.10197711477240749,0.04664108651597428,-0.05424734052723449,-0.033385954333769244,0.03178053976825465,-0.008418181739027586,-0.0161449450670803,-0.0455532462703348,-0.06606022163318066,0.037061977166151325,0.07067840477803329,0.021398126814266293,-0.020263911085881738,-0.026867080329798575,0.05674435816621257,,-0.04481907408225266,-0.03450268864090448,0.10063958744724644
SEMA3G,-0.025649776894369848,-0.02576725647475133,0.04122863190746603,,-0.02720212901637464,-0.027311384406318282,-0.022661516494206304,-0.0320010772496242,-0.019719301159903068,-0.017204292635347517,0.022457617786661388,-0.002079710184599974,-0.041603319494117365,,,-0.004149263480214052,0.02182675784398979,,-0.027440836320493173,-0.029936343211555524,
OXT,,,,,,,,,,,,,,,,,-0.017127584913743575,,,,
COL6A1,-0.04739572513741364,-0.020968206712932286,0.04914173850469747,-0.14686373764350602,-0.053636907766360736,-0.05769338251862644,0.04779162026184842,0.06647898616663181,-0.012268793045571859,0.0721241326746192,0.09717636013143166,0.024795953896112916,0.12798872735615638,-0.06681293586988529,-0.01621826596678588,0.0023924828262634774,-0.050675827408975006,0.16727006458616558,-0.08289039710726717,0.08121698238615913,0.035245818054591364
FGF17,-0.008487741703436434,0.04596463424164639,-0.02018770103709259,0.014013828807528425,-0.004997559850380547,0.007584616030031777,-0.00028288706330274337,0.03967777223144705,-0.006509909606083826,-0.016006086063895638,,,,0.03138298661718128,0.046765488357993254,,-0.03854941902847227,,-0.025844330483697046,0.020874110101679538,0.09108268865072341
TNFSF8,-0.02213586840786828,,0.05486336397932749,,0.012406669772302438,-0.004515361254839667,,0.08042386582503488,,,-0.05472654855487574,,,-0.014685776300628632,-0.0314920667245807,-0.024056519122542617,-0.018212277418035817,,-0.044843505228731144,0.01593986659462455,
FGF20,,-0.017675205769518025,0.05167296785212258,,-0.01228777663217666,0.14791809022538854,0.025038301057392184,-0.009914963543353575,0.0323838675491191,-0.014719443440206866,,-0.05337722062266925,-0.022744463359195194,0.010173078720658427,0.04574323070363659,0.034156687505482425,0.015226157895709445,,0.08015919621725164,0.09105008697226369,
ICAM3,0.06113886719686769,-0.028400775051306858,-0.038178719493760366,-0.030666477109274698,0.014665787735764015,-0.004869652477523091,0.14304527844919385,0.06671649171989626,-0.009015078285009184,0.03364565399132813,0.012927611516273632,0.010628686029609468,-0.05029796054451929,0.043246432824807994,0.054981505749762134,-0.022074259736094722,0.06016626272456314,-0.03513456520585668,0.018412208710017766,0.0580429141365981,-0.047584412103500645
LAMA4,-0.004851471664759846,-0.06384455364452218,-0.07591550742580355,0.020957234364019205,-0.026621322406894268,-0.015907658621858313,0.0417814008392495,0.09165374386042675,0.006850805820408235,0.11412477775381367,0.0050494929406824695,0.02388189110585673,0.005675538204069479,-0.01041489380643069,0.028429427952873357,-0.011218620678920457,-0.01481035186257429,0.11914520466511119,-0.021999266649854406,-0.011446411351255454,0.014986901769236645
INHBE,-0.03481699931296819,,,,,,,,,,,,,,,,,,,,
DLL4,-0.03684885695252834,-0.016190080268957033,0.08539989286211634,0.06125270789316518,-0.029879429870413952,-0.011812708916099082,0.06293409265211106,0.01319226413453294,0.005191257218687855,0.0961980999254921,0.08100008537376442,-0.010523022119188846,0.0018954744488003758,0.12495027401868071,0.03412521117722805,0.0444000240404069,0.012747507494300203,-0.03608232422987104,-0.004939873593646236,-0.04795264988871898,-0.04448360040794567
SEMA3A,0.03688196168201383,0.012017934079357211,-0.03364118310109962,0.035275202655993446,-0.006009503528777264,-0.011622123146959458,0.01426364919537403,-0.03657958494860258,0.011746887468149007,0.003810742300096883,0.0412952624725048,,,0.029493045802467213,0.006316521497087631,0.03751824174659176,0.06201710481887653,-0.06469963539076197,0.04730462281767759,0.05394160272733625,0.03516714280523058
RLN2,,,-0.019190201920227738,0.0922796414639031,-0.003309310172344407,-0.03336251731097268,0.09004619317613545,-0.020168867012087192,0.06104470432432872,0.3020963738810886,0.09484471942044323,,,-0.020306170366342184,,-0.040055714214351903,-0.019975889321431094,,-0.02982725690693738,0.060779039001339165,
C5,0.04962380713457307,-0.01102690523769117,-0.020998944951123324,0.05100176433905029,0.03328397158905686,-0.02114279871977912,0.07208466094923281,0.0040220940899185886,-0.016392379385386787,-0.006927489853326773,0.0093486667569671,-0.0688565278767058,0.013467737435361447,0.053204155345769034,-0.0301419336119078,-0.0027546314685031412,0.015575000587077146,0.05997874617757447,-0.032701434109775655,0.014345727721671921,-0.05870142032181108
COMP,,,,,,,,,,,,,,,,-0.01082282426092348,,,0.08878427686550022,,
EDN2,-0.029937495629270196,-0.016906334182087073,,,,-0.028606091071906432,,-0.021464499754402247,,-0.019067907278500384,,,,,,,,,,,
C1QA,-0.0011933041743087257,-0.06980540152782128,-0.027719157796201245,0.07484782151470763,-0.02609320034730305,-0.031123936705712917,0.03142615216666329,0.10754346332456897,0.008782285085436112,0.08074479995082445,0.03412066383763893,0.014984116083837259,0.029883160468746887,0.04135559447672468,0.016012824661602674,0.04563247466212706,-0.09953321147771699,0.15180459590550469,-0.0446422325869689,-0.07734917618514169,-0.024798609628219767
UTS2B,-0.0238043979284774,-0.01809168337263802,-0.021829335623801894,,-0.01857534343502301,-0.02385671650040219,-0.015004143673947914,,-0.003296816260374857,,,0.028782494420316884,,,,,,,-0.03178088332811374,,
COL9A3,0.09939569651848974,-0.014759542790218587,0.05068985778647768,0.04673100188454486,-0.01983825507863119,0.018704514504625316,0.12286437397196999,0.06461027294749222,-0.032701283207037475,-0.0004313060144546407,0.01721048758300825,0.01706089516544102,-0.032254719414171865,0.05512839832943144,0.08937247046649055,0.015350337785227767,-0.031984461942306884,-0.013412467426135128,0.061012155789796255,0.048163665091562974,-0.12836690553774407
DLK1,,,,,-0.030916622828371636,-0.019430342396976448,-0.022060936958245576,,,,0.0006614224623381252,,,,,,,,,0.01861257247960269,
HGF,0.028913717683107496,-0.04425258526725437,-0.014951780691781193,0.05876513539990584,-0.010198438056410526,0.06846048002168152,0.03824251485271944,-0.06167621122783236,-0.02016887653597903,-0.017662896602207632,-0.009885224985595518,0.05084346671099775,-0.0390755411629168,0.03639558987767968,0.04361409823084635,-0.026511860863741375,0.003976839590201393,-0.005085607493647265,0.023237818637611388,0.04489168552421163,-0.04956552851018639
P4HB,-0.03598661608682173,0.006930126356564558,-0.029237162989330826,-0.08097171435746404,-0.027706506192565608,-0.021126375361546292,0.11938804140830085,0.06379438185212444,0.024734807816785383,0.009159263745613535,0.11999748280105704,0.014027186033804798,0.03368883342029841,-0.12003225761810855,-0.09057872316191165,0.031001225612872493,-0.053547156296924976,0.0879896455506949,-0.06609681480100309,0.030079518640552104,-0.0848135542931424
ADCYAP1,,-0.04745362400797993,-0.02711814698278799,0.029407646781259737,-0.02101558282219983,0.036638872593443596,0.003283350393381865,0.030961312197401943,-0.02005382957501314,-0.017087905114290234,,0.08585614139070803,0.08980945296230704,0.0003324002198540902,0.034421687356881975,0.004947369353512045,0.05032671356463552,,0.021679348396064908,-0.044208858785318716,0.007304909687515632
GREM1,0.0007092244271368314,0.005976446341217601,0.03420993632224492,,0.05601359181641791,-0.0316086806091589,0.06553962790703527,-0.039682249953839774,0.03572050833434909,-0.02103945624185808,-0.06937556097523731,0.18738353509294892,-0.07307171761988283,0.0388053143084523,0.005746327465244151,0.02933631306850915,-0.042096895309722306,0.01943607250041075,0.05785552773396493,0.006449220727486103,0.007423083533783224
EGF,-0.009381247352545625,-0.04775721504395162,0.02064504581227902,,0.011181436864034437,-0.04432932225907895,0.03677052299456247,0.02971921681502982,-0.018238190308200078,0.12690064566806086,0.011275283841010453,-0.053377175535841655,0.12089254274092572,-0.024827642327406682,-0.027448643400982155,-0.013099903436963526,0.00587446962517976,,0.09867657700582626,0.08611034193127193,0.07804615487818407
VEGFB,-0.013962009328172124,0.05359853217496198,0.004857793816551614,0.0004542010750126652,-0.01546030463093999,-0.022118457293004306,0.03603177816617128,0.05278056305553791,-0.032076352822986376,-0.045645330024222816,0.007101057790411599,0.05228117989066755,0.07935413634789874,-0.032611856926148104,-0.021144347794526477,0.027210671371940585,-0.030517814924542593,-0.029572074962561878,0.08571062790163292,0.06753820076679432,-0.02686659345104716
FARP2,0.026320712572811884,-0.03567990824416841,-0.031952571963532274,-0.042399807786038246,0.02025809547642378,0.06847053505744072,0.09401012505609897,0.016389919997685718,-0.03870267134310485,0.005987545700881046,0.0376545973228366,-0.036710275012015584,0.0487950090749285,0.05969233369264513,0.07901896156040138,0.03807778682036028,0.021899604692413338,0.08909273278232255,0.028818431613576587,0.0015355854195042537,0.04694563373799796
BMP3,,,,,,,-0.023409400567506813,,-0.02898805445344697,,,,,,,,,,,,
IHH,,,,,,,,,0.04087836245993432,,,,,0.03895273529930697,0.17680723715023958,,-0.019733065839834515,,,,
LAMA2,-0.08009575613855452,-0.023043697532762267,0.10786002029281308,0.009501680423013276,-0.023916040923639005,0.030076798932556274,0.014286496473940627,0.030420590897191246,0.02012267354540581,0.030064905815267974,0.09016937153366511,-0.10525784535038436,0.05669369451707829,0.0633238200521084,0.04970192625649854,-0.04461328953488631,0.00026969825951688305,-0.05506032996086777,-0.05203966976018401,0.039649550122907724,-0.04262886087244152
SERPINC1,,,,,,,,,,,,,,,0.033542513535619045,,-0.01948739574048356,,,,
NRG1,0.04737248432228883,-0.01993236682487487,-0.027667931464001365,0.009553763618321234,-0.03248536269260943,-0.027567396713900513,-0.04212117368578855,-0.03459034668312124,0.014749840061815156,-0.02342237174597271,-0.07482150452436766,-0.08305900883543425,0.053361799216413826,-0.042786150958125095,0.03302781347589093,,-0.02162424693912497,,0.07262941060416721,0.047495269815189714,
SPINK1,-0.0558604985434365,0.09106761619932788,,-0.054105099118968734,0.08697710598751829,0.02035426916297738,,,,-0.011596590794398213,,,0.03277499684181181,-0.05604694717028982,-0.03391501244677905,,-0.02395393089359999,,-0.0008805164980917475,-0.029427264393420357,
EFEMP2,0.018836061878630968,0.0005231436701565457,-0.03797358042154197,-0.034130029462275106,-0.010266886974058064,0.013189946949206187,0.035543033331999485,0.0838695164197793,0.054657461283175036,-0.03449192093693538,-0.020227919132774018,0.04058909437971146,0.02849819818246101,-0.03785159178870292,0.012860440618685624,0.00042765666482623383,0.015547192789718953,0.14815158793879904,-0.015534636469700816,0.06821083320294254,-0.0017779109932537737
SELPLG,0.06292209578943911,-0.0526746823695873,0.01007250271886385,0.04614126065774479,0.027760274275382503,0.02574116755272356,0.013511461605531972,0.03980924881026898,0.09597832022732539,0.022599953550547443,0.023193740984376716,0.024008079864527177,-0.023268223268869064,0.1314371816109072,0.02841526963800281,0.09013088513355118,0.006354073513191843,0.02235711882286748,0.05608747559824812,0.044007114190139016,0.007904716761919655
GDF6,-0.0071273148582634465,-0.02869978593486219,,0.10558774247976925,0.06310807821647849,,-0.01663352791161802,0.11368299283544848,,,,,,0.006551016195328509,0.06541023746031409,,-0.039683000080209925,,,,
HLA-E,0.07623304239416007,-0.08773029633705362,-0.06467687144439366,0.07452822372569037,-0.040915196072427724,-0.007291719233989587,0.036255377276311285,0.06520708159415,-0.010590301568068715,0.05189370326751022,0.057215829818581435,0.005515551381832846,0.04120336373660276,0.015549792856927524,-0.02125721688927209,0.06339847850057369,-0.07041891227176905,0.12500798993592116,-0.09825373809033541,-0.09163351336956274,0.006262861760924328
PTN,0.10253651450910684,0.004729980916117131,-0.007414079938248213,0.0881583990696528,-0.021263399713822885,0.0033486982766875893,0.1470066180459117,0.083784578832844,0.016563761248360415,0.041981663626725584,0.06466506739383779,-0.021845327995043316,-0.003832941477329796,0.012831856321687353,0.02701638739754271,0.015385154219018014,0.03884681908187199,0.18063647890020837,0.10951389023740332,0.07457908684875396,0.041196477340763656
CD274,-0.07376125027313114,-0.045526955968579655,0.05969475651038324,0.03175511727783568,0.07590975235221868,-0.022942170410185925,0.013263195206978476,0.044820018758196974,0.08840000584504054,0.01570773629042297,0.08923615984226221,-0.006562564335091686,0.019393321329227067,0.12688890819736315,0.012160917139656002,-0.03318231271223944,0.0037964629277223725,0.03810299035226962,0.04822777451184182,0.06973462458821375,
FGF10,,,,,,,,,-0.013293793337633676,,-0.004457889928071211,,,,,,,,,,
