,UKF243,UKF259,UKF260,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TPH1,0.02744742388230387,-0.024687643577839962,-0.015690529466662155,-0.014812512213893039,0.009743509715974761,0.16831819658665362,,-0.022781681553004626,-0.04822390111282716,0.039730776779121235,0.062150555203876565,0.07156877627602878,-0.004223540052958158,0.0373358603027032,-0.03166507313699994
TNC,-0.005177732188183469,0.029209645010817527,-0.046248964044709996,0.02275469194802031,0.07682031463681424,0.08271084288617378,-0.04840456425881581,0.06468556408038283,-0.035465786780899906,-0.03926657921030885,-0.033723643369201015,-0.004314895830148674,-0.0051135764774605744,0.04569794567444797,0.01009129428454295
TNFSF9,-0.059421794716038215,0.003840889436022586,0.03150439368313377,0.01850858141198889,-0.010194627500269535,-0.027672198407118737,,,0.13443861673194704,0.06246207004040345,-0.03638073992491351,0.0134202022665239,0.07628859388161507,-0.005240700369862692,0.013494289942964864
C4A,,-0.01522822199935263,,,-0.015142169923551439,0.031773520018330614,,-0.022614174411953295,,0.07470839887432576,,-0.026907187538269667,-0.015179424432607919,0.07284732162975666,
CNTN2,0.009171429394310777,-0.011956831113534317,0.008290944640218588,0.010294399025203668,0.0321155101003206,-0.018018017165199678,-0.09737770408148824,0.03820330676822215,0.035713378046991394,0.021118098603747495,0.03982682336765348,-0.035724848381997486,-0.044770566793364254,0.07652899685622463,-0.07284895245829573
F7,,,,-0.012460594888813748,,,,,,-0.02780528158279202,,,-0.015021004678678548,,0.0017013670411131746
LUM,-0.009745419897132178,-0.03668314842480061,0.0963583742159107,0.06395804822017992,-0.001902999766622003,-0.009136944454118256,0.009923067788010819,0.11776981638049994,0.03291409386910525,-0.026421007610416016,0.040336619040909745,0.03317412971148401,0.0944722773644284,0.0013253531520807922,0.024364460599224043
BTC,,0.015484397315748185,0.06920555458286184,,,,,,0.12574437021459278,0.04574556128627151,-0.024678012481319945,-0.023087382378441223,-0.01453611614658756,0.1224702227070535,0.026502188037299326
APOC1,-0.0003579557302522638,0.03901460474800044,-0.02979057421474925,0.06826699629009453,0.01626095171170982,0.019444308398418392,-0.03610820215588317,0.001152498364195408,-0.005466115816898729,0.011454342496743349,-0.04694682471031493,0.10146167883405793,-0.039481661357282025,0.13781317260878095,0.06408252114644886
PKM,0.033108807083017874,0.01410774553027156,-0.05923406001568705,-0.04327695632010363,0.04941796534579617,0.10122953425472579,0.07028661415357002,-0.020038022208126925,-0.016167754492626862,-0.01243158473364484,-0.009536338823010975,0.053154815498749786,-0.002875727698661252,0.023794533572264114,-0.006612175824607343
TNF,-0.039598184871634044,0.030748596312807734,-0.011132021314812822,-0.018287469157445387,0.00787640835922212,-0.0340575010163579,0.15580641430672876,0.01987705997164743,-0.01355156794356529,-0.01952470287612848,-0.01689306152373587,,,0.06434643951138064,0.08260762936892675
GNAS,0.0841570674842887,2.049619890580532e-05,0.055766999019138494,-0.021619471066236705,-0.014203281051854786,0.012597945021564276,0.07200013330691156,-0.006565440506498347,0.09672852388212319,-0.0585840007921786,0.010294515206130709,0.021847468000226744,-0.03310741866359317,-0.014822943786575006,-0.08128952213596734
BMP8B,0.031611216226079444,-0.019668023732599287,0.05997814311972207,-0.03962523492038353,-0.007915627253581395,0.0686431705210065,0.07561099381525939,0.04915022806565892,0.052247693237436076,0.055364503799993144,0.03640973890070892,-0.004289408538646224,-0.048681479077453016,-0.03799214290031127,0.04058580971534317
LIPH,-0.0018913008378143965,-0.019292158823604313,,,-0.012208728320348056,,,-0.024628865738729605,,-0.019822499891205096,-0.01883431026740351,,-0.023854019808652465,0.0480888892703014,0.0024635375515965055
CCL28,-0.03632855029025839,,,,0.010397641036172644,-0.012934685897265145,,0.09361613646404361,,,,-0.01859928259319873,,0.000690147256076329,-0.009024268528407221
PTPN11,0.013228310319493416,0.0359795782867186,0.013453188325365972,0.0004891648636447149,0.03229051392113224,-0.04664725109018067,0.04477986848862869,-0.005824879369381964,-0.009090542860055454,-0.045366193103498785,-0.03531644193782443,0.04850787028240322,0.024819947255567916,0.0546820331292102,-0.017706031198653063
ADAM12,0.025807251027814462,-0.01096989539240622,-0.025122928118865233,0.054572927745553314,0.079250506410444,0.01042092920537283,0.040652871473379606,0.062310469151708334,-0.01420413545510913,-0.050216931687625525,0.017202248283274168,0.026588912303672104,0.01337629952546079,-0.06790808825802475,0.002117794052880834
EPO,-0.044894543398398226,-0.004840192520249331,-0.01683673448757607,,-0.012773354094829612,-0.016310188246896968,,,-0.06877240795708048,-0.021527741123294673,-0.019560867019838925,,-0.014371076930025106,0.07803068366707852,
EDN3,0.04359720741541963,0.01076587649828044,-0.01724851705604707,-0.0048505605293770685,-0.01979806886724043,-0.016478485116360166,,,,-0.0003218711448217142,0.003675155140085852,-0.04573517633597,0.05445226839336614,-0.030284367893023204,0.06962594751588877
CCL22,,,,,-0.025719425094171394,,,,,-0.024364766254731253,-0.017888113382253337,0.021356421393912854,-0.012609994394499852,-0.046663159637378326,
CCL2,-0.06266633505393582,-0.04976595014717095,-0.01633110107697336,0.012822186121297733,0.02149527865756939,-0.02012116346308664,0.0483203586323937,0.11795760971809457,0.023653835410246363,0.032258169967637355,0.023403925047136183,0.024138765959741786,-0.055515081786431664,0.0488152803952601,0.024585695250091445
DSCAM,0.026097136813159456,0.013094807536944362,0.02809946836945361,0.015740964110318976,-0.026905901096548824,0.028717634758711665,0.010088584172027504,-0.03631134478688084,0.0919329938412004,0.06766085299042143,0.06008968319790779,0.026462379849577063,-0.017138848266251366,-0.032569202334536466,0.0660912929526845
ANG,0.00036010694573157987,0.025535490856033384,-0.002575917991320289,0.022331262510127646,0.04668720859830146,0.0960928216737943,0.018921183176957818,-0.022838746882466066,0.028303904360738725,0.05375889587450546,0.008102743163277162,0.019407293718064857,-0.0033788297837002794,0.07627125219135537,-0.010311298881233145
FBLN2,-0.04717026533858676,-0.010002061832935753,0.0490386787763208,0.019379112061916413,-0.04469641283934387,-0.027086648994321103,0.013739939982201518,0.017263238113664977,,0.04793574655186348,-0.019433231670881613,-0.0237762224116367,0.08609294457392558,0.05244830133077485,0.018530321279199475
VTN,-0.04702949165825142,-0.02529020760310759,0.005331439903494277,-0.021004497678772004,0.032975480959868485,-0.01355278445419307,-0.013593799078623006,-0.012950870121092785,-0.07291819761053805,0.048101012526819045,-0.013754807354078653,,-0.01860860496034586,0.02226849873768254,-0.011614148737464141
VEGFA,0.0012619831277037223,-0.0008320586077208318,-0.0536717781261337,0.009451051269949178,0.041579631744502646,0.08184222435898814,-0.04041886321271806,0.0032348177063051386,-0.049432027037398706,-0.059566387943219584,-0.04364205853320129,0.044598079525808576,0.000869863855679034,-0.09596532009970324,0.05978643013555329
F10,,,0.007752286030947781,0.017919733624265508,-0.014005706688606461,,0.0017212069050214706,,-0.04530214147039222,,-0.006400274853742588,-0.01997493457078407,0.03833470380901672,-0.036272823978106515,0.03381971505417691
SERPINA1,0.02134674369125541,0.013928120471105525,0.01036025747926653,0.04200028552099684,-0.011729465917075696,0.06470262044315447,-0.025425975339354,0.058757131961895845,-0.03310912100772643,-0.022343507643881433,0.012975565622166965,0.057257672527707616,0.031911112259680685,0.054422816673028694,0.0568991415077581
VWF,-0.05076946044132968,-0.05414546346375022,0.06599540464920159,0.05040622645635197,-0.03156648816530627,0.007099567639886995,-0.002913528687517791,0.203194390718829,0.0009095288026010761,0.05241574099784072,0.03707447339456186,0.0679492173836786,0.10259946828127567,-0.05568491290450615,-0.016982661303600727
GDNF,,-0.015997603434741766,,,,-0.01631018697671182,,,0.024559735049962245,-0.020999877092060294,0.011045309205514943,,-0.020123869275345877,,
VASP,-0.0922554666233771,0.003945013105193173,0.036350171067584695,0.07265733808126111,0.011954913886211895,0.005030598527357836,-0.011520713662693539,0.070526054258609,-0.02799373881693651,0.027929180393782334,0.016664343221557226,0.022607982372839345,0.0655112427761966,0.00044160126546066166,0.01775751196824803
ADAM15,-0.06806948643671626,0.0012240101409024603,0.021337427823008126,0.0379353700191159,0.04118337981314943,0.02962941197304967,-0.06835159698088168,0.038440065232857396,0.04747506939337817,-0.012907208082811289,0.025987333902319117,-0.013927596393172662,0.0801806168148411,-0.014390797773911907,0.005809748273141186
WNT2,0.017365168731060115,,-0.01364030766672955,0.0577944226898392,,-0.015263916824032941,,-0.05252698389066116,,-0.009841013432696348,0.06315797999063238,,0.025629200430419698,-0.019323862879665248,-0.06032898859762767
CALCB,-0.04421290189083718,,-0.020504062130085352,-0.013774182767860755,,,,,,-0.02337003163107992,-0.023793298963447302,,-0.022448247297101945,,0.02019755688832552
OLFM2,0.07352620711337712,0.01610346315358603,0.02452773386088785,0.004804020782213241,0.037086822059832006,0.01987142525131956,0.02565209592215931,0.044400223272564744,0.03390197611974594,0.02058387299912388,0.03073915562635338,-0.0028951655181343487,-0.02330617369068239,0.03527597194006695,0.020646908169350723
MFAP2,0.04215845604461675,0.03279677937745852,0.04465599872221386,0.05610807118680826,0.03199619271844619,-0.01930165244273385,0.045751660448211565,0.04822470385521619,-0.08971552772083911,0.01949715092995144,0.05740161545083335,0.02379625854038699,0.07973702021939866,0.005534824441326828,0.04038922488923828
HLA-C,0.06966767213018375,0.09049613243237821,-0.00515000038659013,0.033655047547766215,-0.011439524209405168,0.09319346865298096,0.009907923385868446,0.00932157441445321,-0.12131459318474175,0.013542373035666608,-0.0029837103720793193,0.022723792754416088,0.02198119031618422,0.06819353132023441,-0.009593613423123055
THBS1,0.04140536893417948,-0.04912874825064488,0.013414010556474442,0.02122901698457749,0.03949410818442617,2.1606208037346403e-05,0.04299217543248128,0.03186832417403563,0.006672922181811852,0.006554700333281061,-0.01577369223988426,0.0846207456479138,0.04043897487234938,-0.04998772026206153,0.05939668848042189
HSPA4,0.01590577768171182,-0.038624098159116604,0.06424908952720754,0.048116559494663445,-0.0002859527302704,-0.004075733281781738,0.02712689056185287,-0.003726339004097597,0.03896462752745246,0.05416004970429199,0.019056751644237546,0.028158889121201024,0.03469345244334989,0.01640451029129154,0.007350146996997116
LMAN1,0.010471055255269375,0.03311962951958878,-0.015844594314336012,0.039441339132127474,0.017525838498493037,0.03836540423487149,0.06498180258576629,-0.046773974220928584,0.03547724446565929,-0.05576867795523846,-0.004272132010879472,-0.0034286792238227616,-0.010836871611508965,-0.042449066520785304,-0.03070370716252298
LYPD3,,-0.014420176477468306,-0.016975012047408446,-0.021367662944344817,-0.017883723155635814,,-0.017175188926040835,0.004996118999386222,-0.0651995195628816,-0.024975951295340745,-0.026273558702326318,,-0.022888570136295954,-0.02831840590285727,0.05282556289967916
APOE,0.00802115691449619,-0.04442226318073145,0.026637621942229076,0.009941565450131438,0.01067592909068106,-0.0379037436448512,-0.051235124496065,0.0686810295496223,0.05782088677859461,-0.0004234072349189918,0.017417021983894162,-0.00541670687760439,-0.04511081750911451,0.15251384526591757,0.019484388463428197
SOSTDC1,-0.05349590738706242,,0.06789844731579225,-0.007484794487608429,-0.030894509738158063,-0.02480107232299823,,,,0.11544780870940487,0.010744447288913125,,0.023056692440089392,-0.0412707798945272,-0.04788960287462779
ANXA1,0.021429693927026393,0.04190096771394377,-0.03982934092810931,0.02675858403128859,0.02008315491149991,0.04834479308111328,-0.04193046546254732,0.06868243596685665,0.06020242644278271,0.05011194291102021,-0.016072462975944543,-0.0361688763084552,0.026806719368280902,0.0821799160943251,-0.02675927667550947
WNT2B,0.009497118482109138,-0.006777218950934218,-0.024380021773834023,0.029085184312827986,-0.031248763922434756,-0.0018625074023842605,0.07659755292954795,0.00745611803906387,0.03567328546210587,0.025039348630511635,0.059259374952566855,0.04602048777863673,0.03384447912513843,0.06353637167022717,0.06442815274583483
AMH,0.004547558205620288,0.13896637541318077,0.013174217189994576,0.1207088021456439,0.011900164228816233,0.017689302133695836,,,-0.03974633328235102,-0.011625546481098613,-0.006716279979863935,-0.018599280221394846,-0.02830074857505705,0.05604767559409711,-0.021361692660298075
GDF10,0.04318509368392339,,0.04229235674981943,-0.022194963271346287,-0.017202064410389174,-0.031378652729285375,0.1161364053929068,0.043177149628273,0.023653201415272707,-0.03319590352615762,0.027645070930782275,-0.023474380435040635,-0.031101954467114085,0.004927388778461901,0.012941582217765505
EFNB3,-0.028865684154316066,0.0027270896452496265,0.0352244566891252,-0.00881120095731377,-0.01107507508377189,-0.007964335785471378,0.046935649018071714,0.009747367581081415,-0.03579853283683606,0.015656785051336865,0.032855833267655836,0.005189976396428784,-0.01332387228937157,-0.015217031206816866,-0.03745728530788114
LTB,0.03769173548836071,-0.03416743011665919,0.13186900762013062,0.1824674637244916,-0.02222464920344661,0.013661588584726415,0.07397352835450696,0.05527753396539092,0.10023647718449338,-0.02610541823668111,0.08023817322468102,-0.021273064686686435,0.056921304594789994,0.06871400286247539,0.020639609790777984
ANGPT2,-0.014864548540979712,-0.005841224494731632,0.04736388120681587,0.02979146020565278,0.06357186348523292,-0.03125792113745452,0.022081741034760606,0.12694754735100705,0.018452102265530807,-0.03352677373298297,0.01079111936246783,0.07498099675795385,0.0016304979140172205,-0.09043530840437523,-0.02192494385106829
NRTN,,,,,,,,,,,,0.019410741401865095,-0.012796412833528368,,
ADAM17,-0.003204399606055545,-0.0437292825677784,-0.00018243139452655914,0.0285267458752899,0.03342614291919633,0.054804278615866765,0.03877155114501466,0.0967718725721161,-0.06624742937107052,-0.02291102352867263,0.03326744327732067,0.04057849735822616,-0.05133745230684875,0.011637174449593963,0.03409446276311548
LRPAP1,0.013813372386315222,0.018540005380620436,-0.021045052888999,0.003198911336474145,0.0006014473410892729,-0.03994063019489936,0.037775872623087674,-0.039568722150997264,0.033334469150733126,-0.013830364782340489,-0.012365838041184804,-0.0022114129111807214,-0.016307003062989184,0.035305716419170165,-0.028659236775702798
NID1,0.03270511910413001,-0.036965177626877066,0.03613400886114564,0.006572698756090481,-0.020970736698828478,-0.0039349257811811585,0.04153342612506064,0.06568251283494617,0.048011617448193405,-0.040148483980160084,0.030173930315987422,0.042414160230893685,0.0401288276919494,-0.05104956206837825,0.03966062663773909
MST1,0.015411678825970351,0.016667438508964624,-0.04131547832482205,0.027861128201683044,0.052278571772966916,0.02888580751172343,-0.03397823183507108,0.07213859879185475,0.02660052075481715,0.05172262172673099,0.0710435274126753,-0.04080379256282551,0.0031226946433257022,0.1503960213382369,0.018204327048130832
IL13,,,,0.0947134208944042,,-0.019128752929954664,,-0.05579856785786445,,,,,,,
DCN,0.008535330208977194,0.000191769161683471,0.02774425908263959,-0.0016835843868635559,0.021345624414298162,-0.006251304279442691,-0.025628482080991603,0.03708639397534649,0.048716519059178724,-0.021788061120910356,0.05135691083426178,0.015696869607303363,0.10465800317205728,0.004292790871333019,0.03183701640625962
IGFL2,,,,,0.05849381128762339,,,,,,0.06704396722854832,,,-0.023766877508492303,
COL7A1,-0.05420025855220366,0.0007763280728282198,0.006793234620835575,-0.020026143981163966,-0.0077946714403907096,-0.026750184223126968,-0.04497916178459452,-0.007529059042885915,-0.03472971911841183,-0.00692318726401986,0.06806470193116851,0.02467073278458199,0.058694740802176286,0.07607397911906971,0.011419815507896254
CALR,-0.038338273597876456,-0.016159574544217018,-0.05271161276464074,-0.015420658656093808,0.05737624568540221,-0.005877488216556159,0.040928041103577194,-0.0244172194080946,0.06159214689605378,-0.07570457017601215,-0.016183607784395145,-0.017529564083767497,-0.0006623177836956684,-0.02215417323873696,0.06387656599802646
PIGA,-0.09639699620975456,0.006894613073927689,0.04397122703590662,0.055870081380121575,0.004042901693912185,0.038056281089819455,0.002069049315947379,-0.058267520230878035,0.0695423141053307,-0.020678478864585934,0.040679672506416686,-0.02518801443168094,0.03306933786550872,0.05089636834567305,-0.004881009539242121
CD200,0.014604466155338966,0.011729794489224602,0.017741005015361397,-0.04656142356112976,-0.04579135562789008,-0.05694874704774452,-0.009826458081493381,0.10499725548192444,0.014844153907931935,0.032976954583427406,0.04625052742295023,0.05031450088672866,0.012964012270805896,-0.001069851277922621,-0.030173934739620743
GRP,,,,,-0.02351005355814517,-0.01647848759649509,-0.04735003352461528,,,,-0.018272030487896204,0.1132858075656298,0.17344667814196488,0.012008590379292486,-0.035813303517416885
CDH1,,-0.014699737488793253,,0.004769353390890264,0.03777659354696227,0.02598110053695232,0.10715965980222593,-0.009933813695605436,0.056126636785260677,-0.015321288738969187,0.07594592410736356,-0.00815341294520484,0.02727398091364577,-0.009360639552790083,-0.042129085196362506
LPL,0.1391850707629996,-0.01152529591910746,0.06346487683500575,0.0604513484838019,0.050641210882798354,0.03079307892061892,0.13735840657674067,-0.028177200393025917,0.014134978449727241,0.08652083953773755,0.030058330043724126,0.037619476679623065,-0.045496108595475246,-0.018596945538759315,0.06672519817989882
SEMA5A,0.09588425015041482,0.011896710936121893,0.005235888993449819,0.03468710930001085,0.042701395532842024,-0.013824334208630802,-0.03167575992390923,-0.07826699616465256,-0.00034803755896916803,0.03423136024580818,0.06629263542169196,0.019428573688764383,-0.014652937864265402,7.359148278224907e-05,0.0347711055530597
SEMA7A,-0.04232391097815703,0.002387925742218549,0.018276573842485405,0.010550543834535669,0.051712636129927284,0.0027670000777081346,0.09089373415492027,-0.01877834270192876,-0.034694199987486525,0.003237241646923711,0.03994010855763179,0.03691041390320593,0.02812629608751607,-0.005215123924925232,-0.0390974841594993
SEMA4G,-0.009393909749986834,0.008980925228307091,0.1251580473427705,0.012033670797729374,0.0021892498783764544,0.007255914750775725,0.01956876702053769,-0.04711591777556438,-0.006088096954590138,0.05560516705490753,0.00391591823613123,-0.013373386435971454,0.025588117376826387,-0.022019256955406182,0.04313745493944482
SEMA3B,0.03982488923032725,-0.00941277633956233,0.009466103088125752,0.008274011932346685,-0.014004235524515615,0.0007457495371221913,-0.009005697033966626,-0.029467873843229003,0.027988802060736045,0.013047221643914062,0.012492022324194762,-0.04192672909935505,-0.009691170225703327,0.14593048561435412,-0.031142632416913923
RPH3A,0.11509661975585857,0.016121653652822785,0.0032956566283386954,-0.01062302200255992,-0.028964253605895236,-0.04312785937016051,0.021253681202087763,-0.07799307895442156,,0.06083450210857295,0.019774537951232896,0.03435962532305029,0.038743437491872174,-0.019258394679311234,0.03712313990590901
JAG2,-0.06412663498949893,-0.021977707898120848,0.023957065313838535,0.021578706332783887,-0.018796715743670173,-0.021832691681290747,-0.004445520868588814,0.169342091093812,0.04608119421386446,0.0359990891015497,-0.05643225950308513,0.0411272897249691,0.022544375728064472,-0.02558375414332515,0.007992846107062112
CGN,0.059586526484064345,-0.024910146981219426,-0.008093959130030538,-0.013657252522869425,-0.017992884378154262,0.053061379083728814,-0.009727700053518685,0.016624856550079472,0.02737439714551851,0.03233198969734321,0.019226053552968202,-0.025814407304747565,-0.007592685720299152,0.1935188097629948,-0.031618218389483296
GDF15,-0.046159559028440926,-0.012665405732031301,-0.013818535353932066,0.03418132336654753,0.06308145004962588,-0.012977112317059844,0.1104439368942594,0.0068338227479861,0.019257971850028227,0.02543178411079297,-0.030131776689443803,0.020949736126294007,0.08784882692538402,0.10843309336234785,0.033049602647200006
SEMA4F,-0.05338148580977159,-0.03102254934476568,0.02868013725873198,0.018644301506977753,0.013330069315545616,0.02372937841568895,0.058422869244301914,-0.030283462216589115,0.0212428193044574,0.0512642664066518,0.006103453580076984,0.030207934380301272,0.013095093613260075,0.07356450535176227,-0.00039696073388418527
NXPH1,0.06264194609406333,-0.014950596909716935,0.0010312982707326695,0.05893067603876048,-0.10254926596166121,0.016196760223424495,0.012486671052289443,0.01573980128816243,-0.05259328166168662,0.03470052513975093,-0.008101288361902275,-0.010793690997640335,0.025539843001886657,0.08197443868323152,0.02059104692592241
ARF1,-0.12065367343532735,0.009582325688482612,-0.0080349763257406,0.005144319558108658,0.0241602681449798,0.021583182843262085,0.04084378118128408,0.03649142264716321,0.07424869537604302,0.06312677488394373,0.010707873508789342,0.051481419670547805,0.01792599937233807,-0.01566432071805676,-0.06295106161146108
DSC3,,,,,,,,,,,,,,-0.030197579611775795,
EBI3,0.007003243486516231,0.006110183770197572,0.026391279136543964,0.0841968597811909,0.01661555832436153,0.05969559868181211,-0.012353323178755605,0.14642164131370716,-0.063582372452551,-0.03569854810578211,-0.046615511884168924,-0.010028231177176258,-0.010297321880683196,0.09442662402006766,-0.0005258681819003886
TIMP1,-0.013587612720414621,-0.05092316735157504,-0.02071079067031015,0.014585654646851557,0.0642008372521404,0.018673660459451322,0.026951181144458,0.003107031695605681,0.0357319424103857,-0.05034302259172321,-0.04351846386730662,0.029288667967599255,0.024745999469355656,-0.06321431340779879,0.05138696096736068
SEMA3C,-0.022213745676904945,0.012412214516700411,0.021688573268793025,-0.00875875400418017,-0.012225058940344528,-0.057092012138374074,0.04186315127253384,0.07309118820452536,0.03209769861188186,-0.020549706101658582,-0.030971398635516983,0.006541534429324658,0.014038323362814279,0.03660164646590044,0.045342536263120924
GNRH2,,,,,,,,,,,,,,0.03389926844450357,
GAS6,0.02901483456954832,0.006687426233520955,-0.006989330598311956,0.002104800350045083,-0.008803768956090762,0.016859643768244524,0.053031199592873245,-0.005695756514430083,0.05532676840687298,-0.0021733728402166465,0.03002308568798438,0.017209235158342953,0.036082926829735684,0.07658306846043443,-0.0504911548639298
MEPE,-0.042742568055846517,0.09071198853790055,-0.0319067440912597,-0.021961326178219564,0.01164057414246133,-0.030216762740709398,-0.040776165163085666,,,0.024915664254628083,-0.027844012340369387,,-0.02165934478699654,-0.01964024970109425,-0.028962147701710673
SERPINE1,-0.08122022423126814,-0.02942253242630557,-0.035768217935547894,-0.04068403380583956,0.026537064206429647,-0.03171882676337467,0.07587457522362352,0.03350446275741049,-0.027908971096306478,-0.009005755415899045,-0.03769788806671031,0.042870862939409705,0.03947011650862125,-0.08897790822646295,0.04037341479983106
RSPO2,-0.0628644251094126,0.09137762124751027,-0.01464677928461689,-0.004875209600046325,-0.012257483451937539,-0.03572924184965159,,,,0.02764803427409281,0.0836622325115313,0.01585831300541011,-0.0163836048735142,0.035808883254958956,-0.048378038497599786
SHBG,0.06757915589850644,-0.02607500951265561,0.13542438802553863,0.02284108747313713,-0.014922634429339459,-0.013143811432357584,-0.03807397887071847,-0.05319496061921973,0.05368767387413107,-0.0322569137704552,0.04394346267304267,-0.03107929135601894,-0.020366674515151284,0.1502104792037696,0.005277372460977693
LGALS3BP,0.0625491997941813,0.03536588291406637,-0.004844876172656461,0.03942795298908881,0.03670661798104297,0.023234712524706942,-0.06542777299477455,0.019919343681209935,0.047596251538511276,0.015198989574425602,-0.006277087187672787,0.07202739762194559,-0.013395695643996734,0.1272193050729448,0.02023668149871474
LAMB1,-0.004261697384743619,-0.0010346535588485945,0.01664996210001659,0.013345459602056702,0.015811768017245837,-0.025188234347882622,0.029153898708161104,0.08017759179522436,0.009008615959934504,-0.01851202841827708,-0.0025696745811023642,0.02698516029565438,0.008886268404312881,-0.04252831344923692,0.03442615700560523
SPTBN2,-0.050032727626536176,0.06564411868602005,0.029290626130873337,0.00799767751652676,0.006795482486633041,-0.03093709542455114,-0.041127039263637935,0.008401165238137092,0.168653868288271,0.05580016950775114,-0.015401614193777056,0.011695439701407172,0.052036010023293305,0.03618049114099214,-0.05818741865893181
COL1A2,-0.00895174344336606,-0.05745722399754114,0.026509650675573163,0.02636324632028228,-0.014547866529104309,0.02334352881824902,-0.020694528357606892,0.09720656805759312,0.06395888078980574,-0.06114873100408814,0.020745140475998774,0.05319552443665327,0.09448994586010867,-0.07223378813170787,0.04506392924804778
DEFB1,,,-0.013808118152683943,,-0.013490783050489062,,,,,,,,,0.07778287601968022,0.07202692586951083
CEACAM16,,,,,,0.07375099960806339,,-0.06606009656473769,,,,,,,
SCT,,,,,-0.012399692116130316,,,,,,,,,,
WNT11,,-0.009150737549288067,,0.09877657515081752,,,,,,0.041298372917322426,-0.030645709798598406,,0.12762013806623618,0.042900983502671096,-0.007621519084761064
LGALS1,0.012798667861448532,-0.006972439747135214,-0.016818456002181542,-0.004159695174830892,0.05863760858269423,-0.04636475014561606,-0.05995832021320884,0.03666931311613533,-0.05125681288844724,-0.030713585066008485,-0.041862885366736775,0.06054888112892632,0.028636972526973857,-0.13505541876187063,0.005306627450808376
BCAN,0.07140554129699755,-0.020936348940771596,0.022246252639123828,0.029763456937362442,-0.07940159946867198,0.05835434232197811,-0.024141765844304965,0.009412392153427467,0.0739696548521381,0.047955162681076614,0.06803156855413339,-0.001953449345730556,-0.015236145653508159,0.08070389140970236,0.07702144563331462
ANOS1,0.0906507617247755,0.009266528540552588,-0.0027735928640541477,0.03060815967563245,0.0008487872249408112,0.032038211791784545,-0.01857061482649045,-0.08236383512505616,0.05701616717598012,0.012355199791342126,0.007490593940568353,-0.027874331406068303,0.0103943256936975,0.0694831754404306,-0.03225013418280681
EDA,-0.03609849202060943,0.038801357317119936,0.020154059686533922,-0.01625373133199479,-0.019429096808753103,-0.028712063671722535,-0.052872745333252834,-0.044386568905260215,-0.03711469637296843,-0.024544425458535978,-0.002314124120170076,-0.03414462731758766,0.010800646954056536,-0.00672609735232122,-0.013282594452588746
FGF22,0.06321184546701623,,0.08843166441240247,-0.012460600485304426,,-0.029821511870130865,,,,0.06380589214541929,-0.018461208197023852,-0.025150951738920773,-0.021544626956370768,-0.04358037804252134,-0.03714004071123431
SHANK1,,0.016579123203709765,,-0.011855469959002581,-0.018149714518370587,-0.018385982481701202,,,,0.05306473441395729,-0.006497189325016959,,-0.04205300217818489,0.01712209338210739,-0.0025561424581351474
NPVF,,,,,,,,,,-0.024364767887881222,-0.016687420193563184,,,,
RAET1G,,,,,,,,,,,,,,0.09478595635124457,-0.024601028060196886
TGFB1,-0.023601372086234407,-0.03393306347004172,-0.011943524859119684,0.08794159059540269,0.00011395818180549905,0.044845048795627666,0.0025534545535455286,0.055075290402498554,0.06586896819545127,-0.02734062791530982,-0.018413578933481018,0.004973806912877017,0.01690310767294554,0.01917554347122489,0.07479299212083143
MSTN,-0.06120129902068445,0.03170486932024876,0.06739626692255536,0.005931150589070016,0.002234217151013838,0.02576274908734154,-0.036943517876885094,0.0916846109053431,-0.04921291619007205,0.036554309935820435,0.13992439144042215,0.026329884942496048,-0.02177354983113556,0.039478851831411296,-0.01797207029361117
WNT4,-0.022194232823869772,,-0.022080376419969405,-0.014128253682871815,0.010967119421690283,-0.01823410371052154,0.06446405098295206,,,0.01864992913074278,-0.021958188571810987,-0.018119432359989165,0.05272355157827669,0.06726588034055833,0.05785800226117784
TNFSF4,-0.016219038535019503,-0.0023933422094153784,-0.028515711976191137,-0.02242651001120539,-0.023369838981572605,-0.002490148395623293,-0.020402172721028053,0.07748604211667659,0.062325343500644184,0.10761856208223017,0.034113877891852655,-0.027915615188586054,0.0013098800827105854,0.051720255174293364,0.03148976900865888
NTN1,0.08427137251088876,0.034654012529931735,-0.008310538197815489,0.031452691209023734,0.04280589376217643,-0.0033596344702288643,0.05333225805791212,0.0170454758135641,0.05822745180358107,0.01085710088546378,0.07889370871451705,0.011360997975516193,0.0014337317979943676,0.14942236744845427,0.06809704284813375
CXCL12,0.0838698091885256,0.06543979442182297,0.02705631840114924,-0.018209599764239873,0.03500079027521493,-0.004129549071692987,-0.049935557406338205,-0.04488074607926026,-0.0057262804424279235,-0.06546243014255834,-0.019254432234314348,0.005307651978032854,0.046489041463525414,-0.0001533140319216107,-0.05387234374616063
GNRH1,0.08095779613791959,-0.020106863177299702,0.019810381845971864,-0.010325218153524588,-0.02875875427875945,-0.00013442084952074623,-0.030071762178409227,0.0449512645882385,0.03733338349845402,0.03491497771801238,0.01221663090874156,-0.01836080271297321,-0.020245593015279964,0.07982955228862797,0.027844578405137103
FGF8,,,,,,,,,,-0.036747757864310664,0.045967905145700594,,-0.011576372424973102,,
