,UKF259,UKF296,ZH1019T1,ZH1019inf,ZH916T1
LAMB2,0.011686770226752557,-0.016973251829194683,-0.017924522851891323,0.06998854495876222,-0.021555075405360474
DSC2,0.040341049236810776,-0.00199721861847749,-0.03468087752737586,0.08267226943835249,0.007286916688766006
WNT5B,0.006509651113961703,-0.03488882630327109,-0.003301838358058171,-0.02297773029417379,-0.021147484144808954
LEFTY1,-0.013326669101693863,-0.012008471082450138,0.14126695380812174,0.04847035654504787,0.014535437215953356
FGL1,-0.022485760517240393,,,,
CXCL5,0.021714133574753842,0.018287099702774163,,,-0.017238015431903897
S100A1,-0.029092028504018753,0.024477479264679625,0.01022916478193668,-0.10118396208669027,-0.002727396780419458
C4BPA,0.011027757698716082,,,,0.0014082444066581188
NPTX1,-0.015830892936179664,-0.015080986621848596,-0.037910368819647766,0.04081042089649394,
TGS1,-0.001145617872166215,0.02858347471690048,0.08756987893666399,-0.024445763933719715,0.03332518132716597
SST,-0.04328670514179713,-0.031045530125753208,,,
IL34,0.07020215823434486,-0.02736761841100886,-0.028733441110757554,0.005308475595364818,0.08261213214267593
DHH,,,,,-0.028879344468661788
XCL2,,,,,0.1271729604561014
TF,0.029142844184259477,0.03993158609817253,-0.08341052546941806,-0.09640349879397961,-0.040165322967407054
IL33,0.013272406612502265,0.030360259471718446,0.041602398550866705,0.01236061864421395,-0.03670193956617787
RBP4,0.016039894345518196,-0.006810298650079394,,0.07733871005162943,0.038067382578155735
CCL19,,0.022331350060413865,,-0.02038349258397709,0.020912259155170396
CCL20,0.021261876604149382,,-0.023043979988875914,,0.002227513006053517
NAMPT,0.020053387795018085,0.03680067414817259,-0.07957077717284844,0.11339185804481292,-0.15091357259821406
