,UKF259,UKF266,UKF296,ZH8812bulk,ZH916bulk
GPI,-0.0162385914268673,-0.0042953085256449116,-0.01245413397101829,0.041480837251188,-0.06696796542202454
IL1B,0.045657512317792734,-0.0171146326213406,0.0019534932995613906,0.04834853066861855,-0.0917594337888714
SFTPA2,,,,,-0.018516445596955027
HAS2,-0.02078710284387278,0.019670635326033834,0.050773373906993435,-0.03349778503994569,-0.046704360357378676
IL11,0.03711909833715778,-0.0160665927701292,,0.004645635112469492,-0.04623501451740981
SEMA4B,-0.011978072055674985,-0.017167568015581953,-0.019638894552413886,0.05179309771962688,0.02192571354042164
FGF12,-0.012321051074487242,0.030333967403219423,-0.02976254958917865,0.10485366594894067,0.0397256877107975
CP,0.002005509561463294,-0.032504805569121206,0.03069872214864431,-0.13050465496939556,-0.026710957654917517
NLGN3,-0.0032078615380154727,0.0244575304325149,0.03771158698189796,0.018171120318756503,-0.07641891178941296
GZMB,-0.01329135043840982,-0.0031466759191366364,-0.02782281360834876,,-0.04235387378498725
PROC,-0.025013645720155114,-0.006979823138728018,-0.021931677429857407,-0.02954349017028806,0.00813332281600528
TNFSF11,,,,,-0.019307842482023583
AGT,0.08167046684723821,-0.027976547529106024,-0.0313740854581363,-0.04693036771306049,0.004931778232555531
PTHLH,-0.04536848838197019,-0.04410408475083879,0.022086149917232754,-0.006837286292258999,-0.050009109298651586
COL1A1,0.006351793984126257,-0.01390228336860659,-0.019332726410103713,0.055863406994510124,-0.11742288200802826
LAMB2,0.003829519668772219,0.047849949518512465,0.01800870301181447,0.06626231465039382,-0.024766515829640526
DSC2,-0.025257244563412374,0.0219024561475268,0.02508458994042931,0.008405011946016857,-0.041898075625825204
WNT5B,-0.036310469221749714,-0.027990571153522034,0.022750684497893553,-0.017177842476863506,-0.03202865535203243
LEFTY1,-0.02865806263041112,-0.019544852014851757,-0.03928965661682359,0.038590972224933,0.18797691599200875
FGL1,-0.011379006003679602,-0.0060183379984826025,,-0.009850839198525009,-0.024182500968110098
CXCL5,-0.010458301760308476,-0.012579386963630047,0.024824536508710325,-0.013680554105486145,-0.00562437633501955
S100A1,0.02339744664989766,0.0022175556033988144,0.0013795190945275404,-0.045997049901035834,0.029945699848326728
C4BPA,-0.00855733077928459,,,,
NPTX1,-0.02235336035177107,-0.05363299157534242,-0.03667544093420369,-0.023130931544798117,-0.004475102696761159
TGS1,-0.0261109215134551,0.06254858902994873,-0.016349014704889378,0.003236036232181962,0.004448350510776057
SST,0.06370223489629488,0.006783794710485666,0.04076581083583317,0.014536339502352084,0.09392236800653705
IL34,0.023404225494762974,0.04932932789330396,-0.04400378803828435,-0.012120600433140767,-0.006686645361856937
DHH,,,,-0.016144392022275494,
XCL2,,,,,-0.021984095775801012
TF,0.015347009391582487,0.030668674130045672,0.045368277954687626,-0.06767679702051314,-0.0020117181174899587
IL33,0.008675338133609472,0.012652298364093276,-0.015927996253163025,0.003196033021505534,-0.0036556036314291077
RBP4,0.0070869475133900324,-0.03236436216119071,-0.04153001345942128,0.09019788774855954,0.029752145558622833
CCL19,,-0.016066597507643977,0.028425439501662434,,-0.009853504100356774
CCL20,-0.026155662467183597,,,-0.025759145205589692,-0.04263361819924907
NAMPT,-0.016574893801038867,-0.02864109865101681,-0.0024100746467049924,0.07627913638994657,-0.06571677459123629
