,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
LGALS9,-0.01651581966803196,-0.03435664590426237,0.0229753399479906,0.015541009663890536,0.0009366623695791178,0.03279874174873233,-0.01739686962808883,-0.006476377674273547,0.016237020340117043,-0.02610231790826303,-0.05405514747924443,0.02530959815308338,-0.028992184903434616,-0.013186881095036764,0.049077089407954654,0.003100672871859701,-0.022030492371037116
VIM,0.01877278056610582,-0.0789307724832535,0.033673572733535356,-0.025612296683477507,0.04426362306791362,0.07103694445122996,-0.04273292450055291,-0.03239432235048117,-0.022405471559696372,-0.041603446885362626,0.06837700704664647,0.009164107688197778,0.08131916230265694,-0.0016325312609912009,0.08716856742340325,0.0543888627087315,0.055431266596654774
PLAU,0.008686210849979878,-0.0317394723269142,-0.03137744995164929,0.01877772540947537,-0.04185777704594613,0.08599297125557649,-0.018674420074845436,0.010649518084288306,0.018756543740293195,0.10454022407854738,0.04247271421769246,0.0593177862975949,0.05475434350338195,-0.04468549836270879,0.1058271665280433,0.05829563517148931,-0.045038698117340736
TGFB3,-0.03412098260544219,-0.014320880883677672,-0.008421899796526099,0.0075415432515034235,0.0282399453206481,0.05566745714984201,-0.0029667912755556016,-0.02954442054528966,0.057329963820614734,0.05017194350153556,0.018954432110057404,0.005276459162246149,0.0038695385238985977,-0.009839670712437232,0.04807125880148667,-0.03559509990841011,-0.05418863891013757
APLN,-0.03566560120471085,0.00997701603548389,0.05230920912025022,-0.010445329231144752,0.05345664416460445,0.025321495246885907,0.008713788324321209,0.015886879298569623,0.0328604601992243,-0.01887988380846469,0.035019906702273715,0.039450179437682656,0.10700430053655371,-0.017390573382135302,0.03970536795871531,0.016884956939516124,-0.10729560362732589
SHANK2,0.042208583406089704,0.032257026256713575,0.0003162743559174377,0.03265378866966948,-0.01055950001371735,-0.055812523944006855,-0.005405209719669685,-0.03471980376069014,-0.05065743474396783,,,0.03902026361041909,-0.01758547259986808,-0.037381896309158995,-0.03362770143376103,-0.013677349408642157,0.09269184410081874
LTF,,-0.04206809515383329,-0.05800247648236512,0.024693494636411982,0.054825722375440845,0.06608715408673158,0.05381097014586748,-0.01001859268592769,0.07710022239411579,0.029707211454913455,-0.08129952344078396,0.03387328097974073,-0.04344988935975347,0.011314422804464298,0.003184503708500706,0.02864211347445348,-0.04403078855169956
PYY,,,,,,,-0.02039946660292823,,0.0052911812372642645,,,-0.003043622771406025,,,0.0013447381526281873,-0.02199496076453561,
PENK,-0.01888186144528092,-0.03693018829528657,0.11323907704535639,0.05106077941681353,-0.00124511345149868,-0.06929568206434508,0.009479689205543294,-0.035141168203839314,-0.016133499730628893,,,,-0.020642334116897247,-0.022913310874684283,0.05657462814501241,-0.0368493892921647,-0.029331326011880765
CTF1,-0.001024048168241717,0.02965939308659961,0.014800042190833546,-0.0007089528226660886,-0.02677888705149599,0.053851470821076566,0.02606478116261336,-0.001996556311557433,0.04152156581868543,0.16447857855152945,0.030273598468991768,0.05455231245181448,0.012586858418175076,-0.051036523429541604,0.05853015514518182,0.07375709652791092,0.1113885259326783
COL3A1,0.004284686524664356,-0.0175926051886814,-0.023486475811601893,0.1002146529212176,0.0976302525234677,0.06836596860670342,-0.04764025885790764,-0.031569450211615585,0.011197717056803688,0.06897069046668905,-0.005761814304096171,0.010504895513444494,0.14615780072226278,-0.024091066386376116,0.014680980430708557,-0.01822155067123534,-0.0070842397614777446
S100A10,-0.06322908060454528,-0.06319542153306024,-0.026192923393766183,-0.024403689214630455,0.025164482745671575,0.08665390590752232,-0.025726928158166597,-0.03496417212325933,-0.025062531135612066,-0.047615313497990905,0.06142800043729009,0.01603500363856219,-0.11708444588904651,0.011446962954549727,0.00937302055616276,0.050473920609298756,0.09649233917856058
FGF13,0.07719220943638384,0.021831226131412623,0.06531687642395659,0.032330436869206926,-0.028925642421176127,-0.09564157105002463,-0.0014254711836845862,-0.023580113022262265,-0.047048426301238705,,,0.0918354473910016,-0.01636765851124586,-0.005916313087475677,0.09786931342611396,-0.023474980038313883,0.06278689138113078
SEMA4A,0.061423922924761884,0.03759030683459442,0.0408414459917376,-0.014848697723364428,-0.0013869389856039174,-0.06229690098275775,0.025679847159477468,-0.03531346623195814,0.08248064491194851,-0.05778795997079231,-0.006298914248878099,0.08475769075163385,0.01575069565388654,-0.037868569682937316,0.1409675336429407,0.01455330176055945,0.1663790200301636
EFNA4,0.06871167490524832,0.0073031717932735465,0.07723433543877117,0.008492815905309543,-0.02304573248565133,0.025771823272064703,0.08993917051880577,-0.031304677841726435,0.011456442981477102,-0.00237285571204474,-0.01218871119333143,0.11038917648208758,0.05841406026692282,-0.060227344682150116,0.04760333682467527,0.016505726022378743,0.13797329135230554
HSPA8,0.043858846503996775,-0.0005898463766455925,0.01355520467574386,0.06476882904941554,0.040919545373259855,-0.11344687422838158,0.050271274945033535,-0.08581871228842029,-0.028555995521454602,0.08840573828376556,0.011581191722904642,0.014374448013795857,-0.0722764414089833,-0.004097691258002899,0.012964779699743084,0.031164529353841706,0.07422558864964271
NPB,-0.017692815588809117,-0.012289248326052198,0.0321668815776128,,0.05529501955064104,,-0.012944877048983205,0.03115150233587632,-0.035858269034577686,-0.01622791245677178,-0.01097482536057851,0.023661155231448707,0.04063051148738079,0.028244224450144993,-0.008430946695672476,0.013388031405669083,-0.02118511694702633
ULBP1,,-0.025779056882499044,0.00982593189394067,-0.011667191733416833,-0.017493256733994086,-0.02309124092210396,-0.002123254503212921,,0.021392500051791517,-0.039613623048143774,,-0.020815487010414937,,0.03452037604043052,-0.03605835009906929,0.08374691917503316,
SEMA3E,0.008110554316934011,-0.030184872061952816,0.021202649324747525,0.0183824831791616,0.022214418998179875,0.0015486841631880315,-0.004504645919998328,-0.04116311453168782,-0.024493947612255578,-0.044598357527338914,0.022476878464017008,0.058970963388038235,0.13499306436613578,0.00365086085746764,-0.04951532262747385,0.032350448586234835,-0.02712987131231754
FGF3,,,,,,,,,,,,0.005423371312228205,,0.007033058401116664,,,
ADAM9,0.006061515611235739,0.017247318475570383,0.01422387195702895,0.011968339321041698,-0.02162655071416127,0.007998977229445538,-0.00460596019996819,0.011194791345924328,-0.02685758074716682,0.09271134875510847,0.037389718212785125,0.06967231992418188,0.08035571368997307,-0.0047502280271422385,0.06584637202666203,0.050474894574305824,-0.06948189253269178
ASIP,-0.04494615501722628,,-0.023985712828030577,-0.018415588928046244,,,0.002798835092400113,-0.025007936896041208,0.03837467591592478,-0.09472952609224167,0.054076745217217635,0.03960103730218731,0.0241435095222389,0.015430652122877687,0.041597681070186174,0.05114691713537498,
IBSP,,-0.03828882987146081,-0.0183403705191636,-0.006632427147222502,0.013113657465394167,0.06579202762796381,,0.0009253744005039385,-0.04011979541906308,0.125823211868224,-0.04197660114593192,0.0519631298958435,0.2403821329874375,-3.355377048817e-05,0.0806085322172439,0.026864096337847917,
MMP12,,-0.01248185828479984,,,,,,,,,,,,-0.016099478305073075,,,
FAT4,0.044552894161217396,-0.021556019012212123,0.0395126736229474,-0.010936561580039169,-0.015389925099464219,0.10310105802520021,-0.03315395016519647,-0.05720473351611215,-0.033816480459623176,0.05395557400401236,0.040806470706440806,-0.025507516748632338,0.09719740412741537,-0.05036709169119776,-0.01580725670459229,-0.03403241494396651,0.0069780437289995055
MDK,0.009853312394297806,0.004064342799123591,0.008768582162984656,-0.0005139718773263934,0.045833247243714986,0.07304903708980394,0.03233050534744412,0.006217143174235282,0.02346003875597987,-0.06727928714504892,-0.029464279096337104,0.0869462298653012,0.051106863721523295,-0.032471873827282324,-0.01280045283159777,0.11438839918126396,0.05437085643086412
BMP5,,,0.004716366124345126,,,,,,,,,0.1086435355429151,,-0.0014714876212982074,-0.03892681566425908,-0.02547054986643704,
CAMP,,,0.019849790073770825,0.10456043667809317,,,,,,,,0.035247490140643364,,0.04294416309675444,-0.027981338557630426,-0.013363000358830592,
HSPA1A,0.0914076364333747,-0.040227665241162384,0.0013545111251811591,0.04478805088834187,0.00896176447418418,0.04371735296811465,0.031096858643356002,-0.021958270773492952,0.03465468905994684,-0.0014857922815092323,-0.05353815034142545,-0.0350833559644622,-0.047543498498639765,-0.06073949248275801,-0.01936447438695363,-0.0697161879260238,-0.035065036350659294
SOST,,0.05045133333845824,,,,,,,-0.021889966700703378,-0.026233834606811314,,,,,,,
SEMA3F,0.11688908363449989,-0.06814100965618408,-0.02811668321088647,-0.018604756207017795,0.07099087568384735,-0.050588820091551905,0.02689467472422586,0.10456644499071976,-0.009056171041014652,0.0970023077581911,-0.032010887781726234,0.03140568842633587,0.14900133918050412,-0.013271394229739426,0.06466904287722684,0.06708666836634462,
ARF6,-0.0054229739043304805,-0.0021100880606377353,-0.028355771309006517,0.0245237976100465,0.09334840353747757,0.007189762405765131,0.02161705757443055,0.004030969982045239,0.001318802120270499,0.06746890596631673,0.009208991632990719,-0.03808656899097715,0.07109803761556358,-0.029896668217792844,-0.026674524817536762,-0.01231000428906286,0.10406309960710886
IL6,-0.024863271640871012,-0.013447489812895726,0.009949902339733337,0.0523117249259601,-0.018599312310551425,0.004982894419097344,0.002279738317805796,-0.04857001043749447,0.05144724130704269,-0.08417610510939103,,0.09070354339462472,,-0.04175551420869609,-0.004553100038636652,0.04547803411753617,
CALM1,0.02582677631151326,0.02231963499318171,-0.04516428120983435,-0.01517463000365128,-0.01676868604292061,-0.07805575775350483,-0.026203146363457858,-0.014891412347965777,-0.03429966693602288,0.03145857955072004,-0.08645352327726319,0.01124728025032997,-0.016373214535971327,-0.048838189372059915,0.04106105733157794,0.007621109133166992,0.14510821324319356
VIP,,0.06730454294812598,0.12421992502815764,0.0574390523240295,0.005369696470444648,-0.06056719444498404,-0.001253846633030267,0.0363838107953349,-0.013401093000944978,,,,,,0.1008708578622195,-0.028871116966352563,0.11306135101040567
NMB,0.04427851584678462,-0.044120235606592215,-0.03450221712140045,0.10317525794686198,-0.008986290407741501,0.03276845204662043,0.015118901488417026,-0.0664501118906901,-0.003919902094470684,-0.06660097647695373,0.13401000451775857,0.012158904484789903,-0.04066347247428483,-0.049327807556862995,0.03555156083213779,0.08211542948766097,0.11604366692529255
CCL26,-0.028275750392065032,0.02899423516871897,0.02345277644526808,-0.019858881113060906,0.10485646876317128,0.025275648963375648,-0.015147575930664552,,0.016166526687241528,0.21474580222645792,-0.022469293371908117,-0.045426047045960816,-0.01981300126735166,-0.028659027096664187,0.11280237459912246,-0.04667557796760466,
FBLN1,-0.010471604369585255,0.014131900948200436,-0.002454475212938419,0.007687157292050763,0.01405588341231927,-0.0009729071081607631,0.023718359438263777,0.012111880166276347,-0.024918457873943773,0.030162393237919423,0.005666274487139796,0.03275072578388415,0.03291129834113448,-0.029096357093687318,-0.0613699857732637,0.029663155105425353,0.12221328019657983
SAA1,-0.020716991700572306,-0.04635459599142226,-0.016787657666725818,0.012352669011660702,,0.1335408373310487,0.02647077762709967,-0.051823802519840846,,-0.009791669062099528,-0.026882557118000253,0.026791636591890593,-0.004568685939437963,0.03459053897320819,0.07178605852535822,-0.028544238585792844,
MICB,0.03786906592315796,-0.03247306443260336,0.02239938943256883,-0.03947949014033403,-0.020978436939901562,0.030356688327707937,0.0654760994568607,-0.014907620059528743,0.0041921598592564,0.023258317906766177,-0.0019385426768412193,0.04719903753640465,-0.03231029958876141,0.022206848062862692,-0.00012583019416822737,-0.06242895731334487,-0.03702265451785026
MMP13,,0.031676747284523916,,,0.018677907496507086,,,,-0.015146850232934035,-0.034666515881086414,-0.02240954394997064,,,,0.04196223602200513,,
F13A1,-0.02846526341104201,-0.03185969874776395,-0.05844086754589405,0.033631931847468696,-0.013217338117977396,0.09919583756854729,0.002852858795705701,-0.002884081912925067,0.033682548430184846,,-0.03375277261761167,-0.0011600846212024571,0.023497283267921748,-0.009971770956588443,0.028418765960442204,0.12315111700610075,0.08226702037685679
CXCL11,0.021033242486121564,0.09288211775517506,0.05940216818097629,-0.01672776636827195,-0.018599313614899665,0.07109437002338442,0.00484053580541847,-0.017570555962155125,-0.018596847191632456,0.024055648816509068,,,,,0.02329793849481832,-0.04701118184979505,
COL5A2,0.04293701731305574,0.0032330886762234885,-0.027035120337171488,0.0010894718589408822,0.05705172318062468,0.03089887979057268,0.012191071966990173,-0.06886329838319791,-0.004213703736074667,0.0020813245637251203,0.08058525750216859,0.03550145879013115,0.12982282394164907,-0.027730335449611683,0.0661355348300295,0.014147368305595447,0.07403580824072623
EFNA5,0.03032338099571243,-0.004753982059345257,-0.012139871637132574,0.026019930236358565,0.059246177232692696,-0.04109628734704997,-0.025625564782751572,0.005768355549966201,-0.008737877929581655,0.09508516510673762,-0.022070049496622286,0.03625224139755238,0.0065922027957994326,0.0689732458658297,0.04458084200624599,-0.033819613062946605,0.0842997942337373
AREG,,-0.016268350260219305,0.019842721469343516,0.023871866217295375,,-0.04746262144824705,-0.008796248058140551,-0.03789066575789967,,,,0.04969536074648806,-0.022595515164696243,-0.014471486493798758,0.08280848922943979,0.04032352814731295,
EDIL3,-0.04448787020409917,0.015583537947439892,-0.020520839900678486,-0.019960709646906223,0.015587306185932,-0.06957200907540668,-0.013129611288202194,-0.004601937648014002,-0.05231723710076872,0.043370077129371916,-0.018344980401128478,0.013001334561054671,-0.09103668938017753,0.006166083731638229,0.038049970172652374,-0.05012690768042896,-0.074445134114165
CD86,0.010366109466947463,-0.0388135263554782,-0.016773117588682693,0.08496910238674951,-0.029760512876177647,0.08301608390241434,-0.025541199639526092,-0.020909422292432634,-0.03926736922153409,0.07520916780775795,0.07371039380233027,0.016488419998575983,-0.05400403497196052,-0.02549520325070645,0.030220597794096242,-0.04036524187339058,0.05489894575228506
AHSG,,,,0.018217976410154314,,,,,,,,,,,,,
WNT9B,,,-0.023627014816832135,,,,-0.017956693942900795,,,,,,,,,,
HRAS,0.02521567483427539,-0.0026306540089443267,0.010845110056079806,-0.07372478628786643,0.008913614697338191,-0.06891510936819698,-0.015106968909636632,-0.02708266971368173,-0.026806156341264334,0.00858518035926958,-0.004149290265103593,-0.06186297720304163,0.027907107280107247,0.0061127730030982996,0.07897960355700465,0.009760336408333133,0.04166659248059719
C1QTNF5,-0.014575802186278556,,,,,,,,,-0.02086700937824863,0.033804501960735485,0.0008438349233999922,0.068644516980339,-0.018898289233829475,0.019043034546499603,0.02722220864322813,
RLN1,-0.018881863013568343,0.16968275533887575,,,,0.020865479625034218,,,,,,-0.017286251986634284,-0.01585613144184713,,0.06186258288149991,,
COL4A1,0.05081082526340353,-0.041702838046808084,-0.03911657619463384,-0.009040697339973055,0.0634824528762727,0.05146838369889181,-0.029093453206053818,0.07797251698321672,-0.006735787044577976,0.10338252559177732,-0.006361970371217653,0.021988372862626778,0.13878383504048553,-0.021220266620274215,0.04350859616663168,-0.029912424480353184,-0.06923534584932196
CCL3,-0.05171879893855593,-0.029023303755515924,0.05239632919969668,0.001397055847524161,-0.01759387171304254,-0.047548837874314076,0.04896548682814424,0.017208327854990487,0.048331798001758214,0.08509184810388104,-0.015008146276126668,0.011038412423319287,0.03728376669156087,0.03243355412070045,0.008261556399898942,-0.04353108350686818,-0.08222201319282414
BGN,0.00927050302069584,-0.05214479668901141,-0.007208977950983483,-0.0242828252855712,0.01590307287989676,-0.007696978974895136,0.04911179003230253,-0.014282143276952207,-0.03338425475097795,0.06821764957112299,-0.04763700378061517,-0.004633313643993605,0.1384860921006218,-0.00610492022685601,0.050944146221218005,-0.028976782409794604,0.027979192353739336
RETN,,-0.017332503111561114,-0.009793370804130865,0.043179621112030574,,,,-0.03036643508202022,,-0.04353327969643334,,-0.028594567957180878,,-0.020255145529736705,-0.022006746132487726,-0.012221649408673069,
S100A9,0.03358136193838903,-0.02868708648696547,0.052908602665895234,0.01012946204578228,0.0038737378580842334,0.12096754873363776,0.034319778706539905,-0.034953086482438084,-0.011769013703748164,0.031125733806565133,0.02044694319433169,0.019465543381130608,0.038128769169172655,0.031041832438742648,0.011934566417416267,0.03231684392546165,-0.09599116883243901
HCRT,0.09009839681079602,,0.03373918797588556,0.03664115999714411,-0.024214560361530565,-0.00836301044074149,-0.0215232606568276,-0.03296966805086457,0.018349832672564653,0.017683518726056387,0.07015763801359327,0.055069069729824276,0.02189509256870103,0.01458083546229883,-0.01844543674839811,-0.022149570138875106,-0.04746339215267674
FADD,0.013494288637657049,0.02787850232850203,-0.052434866084457035,-0.007578759496760609,-0.004036239104836842,0.07173122860998475,-0.014520517273913954,-0.016162129862675755,-0.06071360659170056,0.07113123949416206,-0.0014188279581927549,0.04081279834118895,0.04485563100135947,-0.05100587751644152,0.0023131380328680054,-0.015224702868533035,-0.002266846713658169
ACTR2,-0.01334452505098334,0.018211063338733856,-0.028800996556868415,-0.028439452632821643,-0.03907445255632031,0.014957642186028849,0.05799161560798003,-0.05982619471307787,-0.049481264192278225,-0.013183503399282159,0.02570688870712223,-0.02885644130450681,0.04256514001796546,0.04878398261089048,0.001508859177587263,-0.004146729009697747,-0.0042815504366955255
BMP2,-0.03334485471886434,-8.232259529561817e-05,0.06665860330095186,0.06477060763331065,0.04606310220402776,0.030333364553271555,0.022926503238245646,0.0015625440521348556,0.041721948991027755,0.044456017229691454,-0.0660156454969124,0.04959333819315131,0.015691356175417878,-0.0665344968692393,0.06996529212681502,-0.027912564811078785,-0.034086018177599715
PDYN,,0.057156116655551086,0.01135270110596187,0.08493344515585333,0.032181626095978036,-0.08312543841418847,0.04959511767603765,0.020423313256696194,-0.033816476681343896,,,0.05045664351033397,,-0.04124009193325702,,0.008655975699003154,0.018389632636096644
CD55,0.033063183953340035,-0.06660221951012436,-0.011836188857220143,0.004474959249304746,0.028456885704769612,0.03050020990082937,0.02006586832633501,0.01993229595139954,-0.0303127366826944,0.09595743315434664,0.05329678001719681,-0.025401979589457984,-0.024624797881705515,0.00420171725463771,0.06376655046119159,-0.0502840341708624,-0.07712766407354407
OSTN,,,0.07768065571709046,-0.013932182027279283,,-0.019714831267076606,-0.0247469206915435,,,,,,-0.016367656350141462,,,0.016982797226417292,
PDX1,,,,,0.025501100253137527,,-0.023040443927070355,,,,,-0.0260272179709548,,0.023321008265234873,,,
CD6,-0.030837634429677945,-0.025380059818808982,-0.018727312743462805,-0.017525025700117318,-0.013861167141405947,-0.025532612890583884,-0.03038513477816729,-0.021511584219062,-0.020014061518985205,-0.0017342628260747454,-0.040145170722863076,-0.020266502773213856,0.09667921250875837,-0.022575378559444158,-0.007313895075792653,0.052659133879981466,
IL16,0.013277301438482693,0.03027765442723176,0.018872305470493258,0.10838001844458739,0.05449390364906658,0.018962817331734473,-0.02948197875254731,0.045119692796195744,-0.03543802450936743,-0.04776068256559742,0.0151894735746023,0.07913486762262356,-0.058522139759714514,-0.047880641610478204,0.026642844964108358,-0.016335094555559957,0.009596696191552904
LAMA5,0.03463328010059697,-0.01564555763012748,0.02441753921128909,-0.03151886895778183,-0.0337682128366688,0.05194607950509471,0.003510251214523836,-0.056188688704646626,0.05954455455902888,0.05377032708096778,0.010194549166231451,-0.0031862826394628866,0.12648733735666196,0.05491182628396221,-0.008796435941481098,0.02183082873903077,0.0023138772061182472
RGMB,0.045042286946137884,0.034120449469204776,-0.003561384017502249,-0.04443006701850352,0.006272602686343405,0.054119704642185656,0.03145688550666516,0.018336107365523557,-0.01806718639536836,0.12476613801038924,0.10091791536991944,0.0065608164460658315,0.013114619500469984,0.054274703416070276,0.03275457957898907,0.03870619705540919,-0.016593759126132025
INSL5,-0.018326117246891514,,-0.024861691111752376,-0.012405932279464231,,0.024016404695736723,0.0022397798790354836,,,0.17991180772622753,-0.024974786804124786,,,,-0.011989132906182809,,
IL12A,0.14948692260419594,0.00030343612822336294,0.02613659215678607,-0.019974983185226853,-0.01918917828591187,0.06303884564928913,-0.00406394078168328,-0.017570565625711146,-0.02724446930179139,0.07396653677019234,,0.023028323774126325,0.04995104753192558,-0.018493670731563442,0.006034838974924874,-0.020032178405912118,-0.0054029297905456505
S100A8,0.023633689621218226,0.015500694419942474,0.04391149909125454,-0.009998671869697488,0.02123122560365751,0.1109783212055272,-0.02340340604375724,-0.0011111209595167232,-0.005420834850989539,0.02008621199390152,-0.021617736303786793,0.01577710438192603,0.04245794846085238,0.011165709390688663,0.0816771653054733,0.00016046267252235204,0.023487342094942496
TAC3,,0.046994960986945944,-0.007346977155206515,-0.02257694962491924,-0.05121283791710857,-0.06843427724521126,0.015954421608543545,0.07000684878122056,0.006777155534405527,,,0.0332154799396082,,-0.03079868307438628,-0.03186468144513054,0.017962484500685175,0.06321155148985261
TAC4,,-0.021574217507612542,-0.005046425418053686,,0.08160928562815563,-0.010138079088415155,,,,-0.0647553538967848,0.07443075804072168,,,,,,
MFAP5,0.020985057673406245,-0.0135827540614579,,,,,,-0.020865539505133517,,-0.08878398951922382,0.05166842607350001,-0.01638203682637245,0.06655908834933287,-0.035688837318525915,-0.050033546430128924,0.08638473220198925,
CXCL16,-0.03936591504299111,0.010290386624244805,0.005702915813610571,0.017351675377411963,-0.003401896482228717,0.03985049122604517,-0.027356377260797555,0.043757937890604885,-0.021779157092411246,0.04371488605756178,-0.0336670342938989,-0.009338214546850892,0.016696914843186285,0.04484464518813921,-0.008235757604493838,-0.02709365818476874,0.023525727934487685
AGRN,0.026657427797601926,-0.002802097866158905,-0.08807365940463552,0.0183878255903329,0.017144621447654607,0.05984600867502745,-0.03112966396056626,0.06115085108543717,0.025316563497065,0.009460650100057035,0.011855781366006894,0.03296148710294227,0.15090386366153904,-0.005884127734336636,0.09539843471533456,0.02210901440528937,0.12228171851440266
COL4A6,0.013363224019898208,-0.017332503419595243,-0.013960168992049837,0.03142345374886509,,0.06124794900195978,-0.006957088581076138,,-0.016373926415429167,0.05028731927214261,-0.04055311980545544,0.031002717892183996,0.10882810163681948,0.011881778271055026,0.038661824032450026,-0.0005187834652515197,
FST,,-0.008230237617834485,0.02538128421179547,-0.027308081541795266,0.05597703171971411,-0.018130549896835543,-0.00861178522561879,-0.025627720919344208,,-0.04902204427300091,-0.00736255174189807,0.09143025011060037,0.09723268627603743,0.016943989435701128,0.06413544947720469,0.06929555447155802,
MEGF10,-0.007229727101740165,0.05937884459351922,0.04403147399097515,0.0017739792334940038,0.00023942786804273276,-0.05939261455125708,-0.0027657317561843265,0.009092550645299152,0.03132015449922004,-0.035689971312172684,-0.015821863883110607,0.040752265992558837,0.0016374623416230225,0.023332542817873385,-0.02981489750089133,-0.06974641451242801,0.014243042710965326
C1QB,-0.045161378556253344,0.0014056819960674267,-0.017021680986202218,0.07145710552470055,-0.012085051374930917,0.10885565705091396,0.030004688962337253,-0.016250420003824227,-0.012329874650987128,0.05343215189296145,0.009348874170770788,0.05689692687969586,0.037592249506723796,-0.02703840772296431,0.0004058003409094109,-0.07737694944174645,-0.04609304523603974
HLA-B,0.06794524789429357,-0.050396142527789074,0.007192411143656482,-0.03425520318077692,0.017445663579170354,0.07168355285998608,0.002150162372135627,-0.045920675290417975,-0.017745023441379956,0.07511367846206193,-0.047361345758397254,0.07256689187237005,0.15640400603184884,-0.0005184533715397653,0.05007220435625684,-0.07129624133155552,0.03189666212507839
PDGFA,0.002294039855685383,-0.013425003946919006,0.006918806660929116,-0.0285332403501328,-0.005254816808715127,0.03135584495408808,0.050402708015662386,0.05722312036160238,-0.03471554960967884,0.05317628487192618,0.10735989216621704,-0.03724834799334319,0.01662989568672801,0.0077538378270174246,0.051102023899290284,-0.025644403558636845,0.02186525707047997
LAMA3,,-0.022974346499159002,0.12877336656038577,-0.020455655543633468,0.03287918519377523,-0.057679237831718744,-0.01745509848315617,-0.025261026013310598,0.04073884896676349,0.05171583363281425,0.051828243900943594,,-0.018506045294697602,0.02221631704299128,-0.02731083468203002,-0.00690289185543727,
DKK1,-0.018881867718432963,0.06238195800884171,,-0.0010459628216228783,-0.01255063230215493,-0.03634504980568539,0.028813288068036114,-0.04337869239363633,,0.0695738680878119,-0.003378907241318192,0.03631094521394177,0.013272298629427217,0.014031709543334136,0.042598354352000864,0.07646482507032926,0.0055545652831921095
INHBA,0.01672124687383426,-0.02963894806397402,0.016864027834936523,-0.014148589680855101,-0.014785106329304822,-0.09231060843199379,0.026742461141886855,-0.03414082421410719,-0.01075583797153065,0.06436697909002151,0.044444061696502106,-0.01695879114626541,-0.014446961603367196,-0.04547868612845112,-0.0069320419286790285,-0.0714289643037677,0.03696696161573154
LEP,,,,,,,,,,,,,,,-0.02043587803135639,,
IL7,-0.02808510689300542,0.03580263709155346,-0.02348142533564824,0.005509648299679983,,-0.022694598378286943,0.04032233527589782,0.009374145010918164,0.10140093999973225,-0.03355416727137971,-0.02675385824081759,-0.005077019226598292,0.03939495933192044,-0.031314443739112,0.049505859269852015,-0.012988315035283797,
FABP5,-0.015888482870432753,-0.04261488727217693,0.07564980383617759,-0.017760328307773268,0.016644320609896318,0.01778856744496049,0.01692137136542841,-0.04040892366143587,0.03242760374714229,0.021527921544419043,0.01266900549296168,0.03345416829806617,0.03854167503259301,-0.04201442963338998,0.07479096173822714,0.15049886477958058,0.017908050195808593
CCL4,-0.04842013573783839,-0.01586266154673332,0.05622322171424845,0.014420062710987972,-0.05912393887017817,0.05296826689208876,0.02685352772376182,0.015165252836744872,0.040356341835470065,0.11351525873891506,-0.024012421178512374,-0.009747268918899175,-0.03371277978981793,0.07238386896589384,-0.04423925563003507,-0.01563239895944894,-0.13533278221219405
FBN1,0.10150938088292741,-0.03295392425293686,-0.014787468813019084,0.02914466362144281,0.08938745214164587,0.0430504828589001,-0.017921229326075556,-0.00722454607140838,0.04487094249508273,0.001074507578516859,0.05711427697695182,0.0010151776970971555,0.07221494324001634,-0.002888697674902333,0.037797668467291094,0.01984442142236777,0.023452163388682886
TCTN1,-0.048253429574053396,0.06441415746193567,0.0493021874413345,0.033717881175052,-0.002918754480546339,0.014384486879696496,0.009825079624410772,-0.03877996300752416,0.03975856658895269,-0.05936219533020842,0.026621660291574485,0.05386721532764793,0.0987386982097819,-0.03125315826189708,-0.0003317344429104498,-0.04862772378831777,0.0006366684030161584
NCR3LG1,-0.022412582334990917,,,,,,,,,,,-0.02747838434807775,-0.017348283872238027,0.03526540727323762,,0.051436739934471586,
BMP7,-0.04570544841590825,0.05652523136388703,0.013230049650472761,0.026234365103294313,-0.04706654071326057,0.06418901216326035,-0.010635049161554135,-0.024831391238545122,0.07928247646065856,-0.054256935591314344,-0.017920524819393907,0.062068792671914695,0.043180505365597525,0.06682185827215813,0.04009795761746995,-0.006157643497045615,-0.017134890261604578
NLGN2,-0.0018855968924029745,0.007135708957623885,0.046899220419167,0.03248904125380671,-0.022030226341540216,0.056479335668043265,-0.030836765702234748,0.03309338413474633,0.07571512708047483,-0.023581327494350962,0.008112268276615871,0.023424097537935337,0.03244067093054635,-0.010387999997590767,-0.005145793442350181,-0.012087507533830233,0.1203033298936747
CCL25,-0.018326114827523415,-0.0033220678603356315,0.07373300866303119,,,-0.02367484009560102,,,0.15714088113787017,,,0.044717951762735596,,-0.0037693049759999144,-0.031640205016979575,-0.01000324918096472,
NPNT,-0.0052843679791589595,0.0884296713361418,-0.020503358061282093,-0.024610484099823204,-0.02546840806120662,0.06199251658257524,0.030931149723007194,0.015012223003002638,0.08619911640801911,-0.023821068762711933,0.02184754796452217,-0.031122665368564697,0.1497358065511097,0.004443087507661732,0.006591879600194578,0.02787254459408018,-0.09171886609988414
KITLG,0.016272835395114284,-0.02270899876314951,-0.025803614285563384,-0.0051158270402385485,0.05985651318464655,0.040164788238313785,-0.036056887836821344,0.04476331786707353,-0.005109300908048427,-0.021085710156901777,0.026122663308054694,0.047050404488516086,0.03805846559366705,-0.05971850493323812,0.04420311281476068,-0.0001908885648465158,0.06845222042899701
