,UKF251,UKF266,UKF334,ZH8811Bbulk,ZH8812bulk,ZH881T1
NMB,0.02410382190673911,-0.050065330688414976,-0.014452305013850484,0.06137292639704853,-0.014137744834706782,0.07476456758124521
CCL26,-0.011931569056769068,0.05801276837293956,0.03792616992977086,-0.040472599663754265,0.16301028370288878,-0.03668289244043865
FBLN1,-0.036443939719124574,-0.005536336080779323,-0.026882486021429213,0.004831735728914686,0.10588752512195497,-0.07286746897488719
SAA1,,,,-0.053974982813577176,-0.04195157566562642,-0.04680259364805597
MICB,-0.0043404779169607015,-0.02521606890905818,-0.01638457370092359,-0.006964482755513039,0.0962784532202365,-0.015807256307589904
MMP13,,-0.014236777279929889,0.0358983140966158,,,
F13A1,-0.016736574706593774,-0.03647255936344295,0.007811790200410336,-0.044513417368163624,-0.05362456630779276,-0.08793518744274813
CXCL11,0.03383350780243068,-0.02235636406649726,-0.016565083098253504,,,
COL5A2,-0.011863648329648408,-0.02475938593207907,0.07770478689460622,-0.012986457539954217,0.03847420533083162,-0.02597800343441179
EFNA5,0.03774964916052204,0.06968525110409567,-0.04563388780428931,-0.046066082878393914,-0.015658955441841104,-0.011149529356237732
AREG,0.056884986659854156,,,0.015213289252964902,-0.024919623652590504,-0.00937761865090413
EDIL3,0.05668783548142313,0.05009308618805714,-0.0041297118500744166,0.014064479303923781,-0.05376967294984058,0.03827600721133983
CD86,0.09293404138507688,-0.03759451441537766,0.03920823499594171,0.029976477195148496,-0.02758728049978239,0.04892408664197222
AHSG,,,,0.07756650028107479,,
HRAS,0.014022489251711297,-0.02301182585532333,0.02302896331104872,-0.0465302128208162,-0.060948291746068334,-0.032442761531098284
C1QTNF5,,,,0.011143699307699092,0.05368462100917343,0.03796322035548277
RLN1,,,,-0.018838083467630686,-0.017487046665534585,
COL4A1,-0.023985402601842006,0.031112933657767804,0.04897079960010832,0.027787623833160392,0.07537320302619425,-0.024556273611823352
CCL3,0.04996655654060564,0.011624592697463397,0.06781964560537934,0.033534258250022944,0.07345711045102997,-0.013652317072655925
BGN,-0.016031793083585686,0.016169568227689207,0.0515950054706386,-0.013862604244664374,0.05181527918369822,-0.0425506478181883
RETN,-0.011261067414699396,,,0.006527037498582388,,0.0033079861821627577
S100A9,0.05646089151149761,-0.0122534559439523,0.007414065884588869,-0.030755244208120987,-0.00017756341365859928,-0.06842626706260287
HCRT,-0.019295072455955294,-0.0022732646417766077,0.0010631711483415902,0.033970573965555854,0.043915095289313116,-0.019091012489830278
FADD,0.02276333779739835,-0.02293317242931221,0.046359237235178014,0.07069947282772451,0.03713241321436045,-0.017965152830051352
ACTR2,0.024437865513104246,0.0010053234014987297,0.0426055786340194,-0.054010698143237126,-0.004552399564295529,-0.06247190097363438
BMP2,-0.017321670801181344,-0.025234974827173653,0.0007208997276877546,-0.01427551757390635,0.03915051485020593,0.02125485542925923
PDYN,-0.004141969931429253,0.00236211303895634,0.025616413523471836,0.0016595934270859157,,-0.0002886322584188641
CD55,0.010003500339556456,-0.008788722802905085,-0.007200084083462953,0.0062766976605437095,-0.06474208132820301,-0.07693309614383284
OSTN,,,,,0.18319669448171,
PDX1,,-0.020721086968059806,,0.028380099717948516,,-0.019654881774074293
CD6,0.01062136379396662,-0.016661114781762455,-0.017827462299347157,,-0.02321063247222684,-0.02889596289172937
IL16,0.08542747656448665,0.04409195017144409,0.03638293137998567,0.04152717802546357,0.06245045487013492,0.05896028392448858
LAMA5,0.04313804486047701,-0.025775385345699314,0.0016438606840490486,0.015272022671246409,0.0613650085652283,-0.06521067476717689
RGMB,-0.07873183035218803,-0.01100381123303592,0.02247234612040838,0.007897582937616592,-0.04438694209484055,0.05835991935874763
IL12A,0.011093580531846881,-0.023065381055411806,-0.02426792527257276,0.004700620137608918,0.012750084362975677,-0.023671471190792576
S100A8,0.11163356703933386,-0.05304396613940871,0.017577310235775575,0.037688018642543515,0.0399700125533119,-0.012688657339060185
TAC3,0.009993180738128308,0.0498344581817144,-0.01179460510403683,0.03253334853952269,,0.008851031675867909
TAC4,,-0.018281128921266793,,,,
MFAP5,-0.012567905863716635,,,0.1003874609914513,0.15392476894604112,-0.02737482127114938
CXCL16,0.0682684456739066,-0.04517782357258524,0.041019401565781675,0.0490042207585315,-0.0036213079787222875,0.03595244816330716
AGRN,-0.04105853530283691,0.03652708708840782,0.059368776133908355,0.0872362404873254,0.07428360616014441,-0.030451531394316642
COL4A6,0.07292950110422475,,-0.01458502341398563,0.047326690844929915,0.06497289804233734,0.03020567841132809
FST,-0.02296869630577897,-0.04026678989317951,,0.05635417867243118,0.04150768150926798,-0.02694570850950645
MEGF10,0.05517324392744185,-0.02612354079127481,0.02759038364566893,0.07016162253192429,0.07146906503718713,0.048338008346221824
C1QB,0.09184080689178856,-0.038220657701187315,-0.0006616968347890042,0.07716740689760121,0.08419951572453109,0.00223989739589133
HLA-B,0.0839362524875616,-0.01034234028390017,0.017761014303391057,-0.03418425793968,0.06730742009637004,-0.08108635492617415
PDGFA,-0.07182258795721772,-0.041789420604183086,0.04402901643173944,-0.08852293663275172,-0.009756900657056136,-0.05110512072026939
LAMA3,-0.01625472584502393,-0.03078781992805191,0.02540754892074122,-0.014830714268265174,-0.0204095228933833,0.041627448726799555
DKK1,,-0.01508585267291488,,-0.0401589374876262,0.09158154432751694,-0.016862985648630147
INHBA,-0.011261065778004373,0.12497569340999425,0.03242004488390108,-0.013904174182560392,0.006934509050693933,-0.06430033244738492
IL7,-0.021866176262733714,,0.002437147085067293,-0.02829555455160506,-0.01913266736432121,0.025329499414591932
FABP5,-0.020824691870634106,-0.01781600915431151,-0.011444948197608102,0.06112809399206859,-0.06987202766420748,0.031977418949400205
CCL4,0.00745565283863739,-0.01820398663803691,0.0768652161309714,0.011818982058407842,-0.03820440167952463,-0.051771680108649104
FBN1,-0.0009509345313322534,0.040225356938480304,0.044904403803971926,-0.010780711205061431,0.02260793898449908,-0.05269949881760552
TCTN1,0.031041358409684257,0.06064119888101854,-0.01462907938387084,0.021225231559418512,0.09293777079987214,-0.013397568408050767
NCR3LG1,,,,0.05376009104794914,0.03238099613674243,-0.032995321817198664
BMP7,-0.019197032235062673,0.027124093025332856,-0.0100956828297686,-0.002413072764291075,0.030800625827282574,-0.012620215972947985
NLGN2,-0.00036195031180260315,-0.023752432363250107,0.00377164586047568,0.05513594013881753,0.010529721488390499,0.007371643124582049
CCL25,,,0.011389074930482995,-0.03058930921786551,,-0.00558944851242399
NPNT,0.01996537575478716,0.015235606391785155,0.042884010115455555,0.07737030398026533,0.0478898572780845,-0.0003100113752644655
KITLG,-0.036281604619249494,0.06449417031881893,0.042702566163097214,0.02309910972927741,0.07789027097093074,-0.00906547719471555
MADCAM1,-0.005153021263081354,0.0426014373372473,0.016749809192270232,-0.017412913751577233,-0.02533086199276631,0.012462107867356959
F12,0.024900217042204884,0.13093448837689567,0.007878181199211562,0.05474247546346234,0.09612810059113482,-0.031491959864406685
S100B,-0.04742039190097841,-0.007667999013419283,-0.006061358189925405,0.10291824337339686,-0.11699903142390092,0.010419881695894223
IL27,,,,-0.021120503756635357,,-0.02060696020908931
CD99,0.057465272524273296,0.011101943178549295,-0.01004500365942311,0.016428960157917366,0.039542139292008616,-0.028564349494961117
PDGFB,0.006872449186622454,0.053965918676613184,0.02355466261974702,0.046339584161153094,0.06611345028850164,0.020856737350736884
CLEC2D,0.05055008316322173,0.01036022557029162,-0.017135494361759686,0.07775116990852486,0.013348426399726703,-0.031177833268238662
F8,0.01785797509970915,0.07095441200937865,0.024017403308822044,-0.01680840324623301,0.033102576113517086,-0.0013438917047238303
C3,-0.015512206878898548,-0.020801954595848944,-0.007957121670754401,0.03272816262122462,-0.047622829928528926,0.07683212229398578
DLK2,0.03803780302797484,0.0022713287539140917,-0.023192933116621954,0.11197801757501753,-0.02040953104572556,-0.025080505256001338
TSLP,-0.011600954252408651,-0.01879229180981353,-0.020130848678412014,0.06763674998919933,0.07323698283834641,-0.014003827611687569
OSM,-0.02636384626353749,-0.022356365932957003,0.016690403115324565,-0.027604023510938724,-0.008031971281297767,-0.01369573746556196
SLPI,-0.018978925507612068,-0.03216204295246411,0.0049708286585885605,-0.04428713289385068,0.05939865800923061,-0.07979061543406825
AFDN,-0.007332263398727608,-0.026612877438896138,-0.02594652920341056,-0.012601032101218651,0.021795691865397735,0.06108287824164398
KISS1,0.017184925273663647,,-0.017116796103430792,-0.016658327902724097,,-0.027103566388964127
ULBP2,-0.0033056325283223526,-0.020017557569986407,0.020125300180695253,0.036202209713990574,0.008448614417550265,0.04199995940873857
ICAM4,-0.01685507083888095,,,-0.014614405573023079,,
TDGF1,,-0.016087424786755712,,,,
ANGPTL1,0.01994019102200837,0.005888078475363616,-0.022214612864409074,0.030269861801025772,-0.042251444426232077,0.11604582780424928
LTBP1,0.00606524049063888,0.009555762976676289,0.06537185619609975,0.05967226735003858,-0.008447492092631756,-0.033388871077575884
CD160,-0.013175027412994885,,,,,
NTN4,-0.025959290913341378,0.03334594675207189,-0.01794177650549147,0.10351536983776642,-0.018875386364973514,-0.05622522422329734
APP,0.014731033491568105,0.015868321924093216,-0.029107212332818502,-0.03942211596130214,0.011148761390101807,0.06110281160268801
RIMS2,-0.023941631996946156,0.06373237072532978,-0.016445868021645656,0.09915365732363737,0.049802774685798294,-0.00762458657214612
WNT7A,0.0500862802975227,0.04997985876397527,-0.023007685921621022,0.010245226077931564,0.03471419703273426,-0.014159273386939258
GAST,,,,0.007659835426448113,-0.022082789876538795,
GPI,0.036286767626387655,0.03547007143555442,0.02419213259732083,-0.06859199114053481,0.057471431480280645,-0.02361485819441733
IL1B,-0.005965800498165932,-0.025766923422427524,0.009914390276848914,-0.02388880829116688,0.01941958952209784,-0.035084641819796876
SFTPA2,,,-0.013717285968304802,0.29629585391722985,,0.12767927425759806
HAS2,0.03796007150517326,0.006442739964248775,-0.011666768007462516,-0.0379862253329431,-0.011617030559683845,-0.031060190782318434
IL11,,-0.017033503993994108,-0.015406038043082932,-0.01780862284241876,-0.023210636151606727,0.031131727002502708
SEMA4B,-0.015171978971922814,0.04029643653339808,-0.00849310928275001,-0.04361751409501798,0.08779131379217163,-0.03477763452740678
FGF12,-0.027902188782943163,0.026181584523312644,-0.010361321167755455,0.048312965446951954,0.051574868843256974,-0.0007453326909232354
CP,-0.03484080631021728,-0.012228585478621535,0.06582332869676309,-0.02306795001088061,-0.003089858668802749,0.024146360614412447
NLGN3,-0.010037297544865112,-0.04282843939657609,0.053333065595637386,0.06439865961880661,0.022906050244508765,-0.001897292383123864
GZMB,0.1271457838452634,-0.008068838705877443,,-0.020650591430477563,,-0.028878119377646807
PROC,0.032836923020052027,0.07375859210431142,-0.01982618954860452,-0.01759686614234536,-0.048478324723547905,0.08234176966959192
TNFSF11,,,,-0.01759685938131545,,
AGT,-0.005300642391283794,0.010949052810430737,0.0278881319922098,-0.05513422380002606,-0.05041169015991483,-0.020269388059669977
PTHLH,0.03484072574332179,0.02620975067999804,-0.04330623378035655,-0.0047530961273335925,-0.020916933355841227,0.016163055959617933
COL1A1,0.007583725634063789,0.03925823385469169,0.030526709103284273,-0.04689516010625636,0.0893118125713277,-0.08364174606840259
LAMB2,-0.04938544452710611,0.0554715692819516,0.0592267376557868,-0.028619257313957345,0.07198732573235948,-0.07292205395825375
DSC2,-0.0190434486441563,-0.0038969908578139227,0.00545962369831875,0.00796727048871312,-0.021111311783197948,0.016170705815299304
WNT5B,-0.024201326563153647,-0.02967508496413206,0.004030470315986687,-0.01621519546063506,-0.01973918841503761,0.016885785838340793
LEFTY1,-0.013756815060163605,-0.020721090004593674,0.05451564582116972,-0.009361137773324663,0.0656796775579016,0.02735694351639891
FGL1,,0.006019803598923897,-0.015801323782245604,-0.006018734774663811,0.002976834353518786,-0.018478740766269756
CXCL5,-0.01384653931527444,-0.013336433004349231,,-0.07709872117821485,0.07518027803172815,2.93879369059103e-05
S100A1,-0.0027811773731035764,0.03227248096950303,-0.004512949042286722,0.07781767227745207,-0.10266415674149158,0.061515712482790606
NPTX1,-0.02668396888877468,0.03940449167443402,-0.0034583856677118333,0.07099732867571114,-0.01832714284714101,-0.06729221409476857
TGS1,0.021321660842448378,-0.07323445075758325,0.03387729228791579,0.02484396920225214,0.03753680265806918,0.016843428551787554
SST,-0.03509550786434818,0.06295416921083616,-0.0024925313571066677,0.05595323121275187,0.026984318002262954,0.008005415319715293
IL34,0.0045260396545487,0.0046949339147499825,-0.004700877119341234,0.07524601853290283,-0.02466733804003115,0.008964980957886236
DHH,,,,0.038977670002925534,-0.016188153088019658,-0.05099902870248649
RSPO1,,,-0.01458502341398563,,,
TF,0.0058507544974950075,-0.07356511192270296,0.002120853910735161,0.05128649086576491,-0.12201303085944101,0.08591300756416961
IL33,0.012433620685630326,-0.012246015542503987,0.03127843233185302,0.11514599404208996,-0.029163176434113442,0.05391727742101046
RBP4,-0.03215636071561214,0.07783199260481964,-8.69865539748748e-05,0.09462858648821008,0.017744395908082446,0.005569361937575885
CCL19,-0.010911043891799165,0.004328223100956422,,,,
CCL20,-0.013322718558328301,,0.05634292684130481,-0.0680084144532271,-0.020409533999475166,-0.029031717139551192
NAMPT,0.04465390338611399,-0.004545817213313452,0.007749288867168857,-0.07113040864560023,0.010599519048039617,-0.04410619903497691
