,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
IL23A,0.03917323227124043,0.03654212918511526,-0.01822442578168785,0.02136851473661117,0.10095888203356697,0.05169882682320342,,-0.019751467153727612,,,,,-0.02479846899215034,-0.029270908183948743,-0.04891638032498893,,-0.025101996694824703,0.06336586154192096,,-0.028726020529615107,0.0882896477605832,
COLQ,-0.03810620052890952,0.015656529479656497,-0.003018342297497587,-0.02171215021371061,0.0013362599144336176,-0.012667185953900734,0.06670532411302232,0.034184202664798116,0.0016401395789951577,0.05341566969223759,0.019051832221704614,-0.031272388957400116,-0.01824559561392091,-0.04269847849060379,-0.020516766385509023,-0.04106298014482168,0.0088007928210864,0.034157180001349804,-0.010600160386793685,0.07299571193020758,-0.006925751554593214,0.111900671656758
SCGB1A1,,,-0.013864257932153028,,,,,,,,,,,,,,,-0.00862057280485235,,,,
TNFSF12,0.07413152621315382,0.07265366908026795,-0.03513387787002656,0.007889778028739258,-0.05324438464504507,0.0979364433039849,-0.06518454146603016,0.09138475365320556,0.0015498962438602168,-0.017739444957053884,0.0611285119540126,-0.06067459035134758,-0.041803830447490295,0.005921269020779195,0.034386746229455645,-0.013670438493029336,0.03272416120961572,0.008445066097904857,-0.07432610799896144,0.046627379050378844,-0.0583031262666459,0.01194639617514688
DKK2,-0.04312838551513473,0.08806872247273514,0.023500079282203396,,0.05054903853193579,-0.008930567565255555,-0.03020420782723373,-0.028754175521303132,0.01292527086425836,-0.02251499619796126,-0.05258658712862516,0.07498586100315079,,,,-0.027482263636521478,-0.02963116431325048,,,0.05186778279101735,0.042087445097516184,
FYN,-0.03673895494119968,0.06544998530309189,-0.04912235455248265,0.012692320932657139,-0.06244597772159595,0.000792911229282297,0.08649716286864308,0.007905909183286075,0.004809315668036703,-0.012574890787091807,0.04430409784940877,0.038687278103352485,-0.006577238389180758,-0.02242686778037117,-0.04623879906928321,0.022613697795811034,0.005712253954976364,0.00041550125811366833,0.04166003590963198,0.02566317601529116,-0.04979366704775891,0.009757379659742743
ACE,-0.006629296363857797,0.0007487598821695594,-0.011687447319856466,-0.008795052657053057,-0.0529215639222347,0.01369680215574796,0.10670687213625937,0.05074728351571604,-0.006162631436719219,-0.025916614171561735,-0.015492787773065163,-0.0037515694256406006,-0.01794354550346398,0.04309954107801527,-0.14092224636671136,-0.031328398882815724,-0.04124226797116816,-0.033866707052890986,0.027018971837656825,0.09494005086524246,-0.002297061740139635,0.035210306728244094
IL18,-0.024801876671602482,0.04983709786832991,0.007581241420465271,0.06532500788470416,-0.06987308884108097,0.02112017765126142,0.04223663370013167,0.10144645985379212,-0.04176905536074384,0.001349734679977517,0.07419115683865242,-0.00035036769352979135,0.011168154329423498,0.10836751421340156,0.0514391114993553,-0.028593294310406768,-0.052062348012721575,-0.0013726138824716031,-0.07130742219338644,0.039136880748741804,0.03727841828918184,-0.07857848456794264
PPBP,,,,,,0.04151229725299734,,,,,,-0.01447536227493867,,,,,-0.00025927856757558516,-0.031132816858197493,-0.026279441615030905,,-0.02589747359658613,
CCL27,0.14648640529417772,-0.02023724946661313,,0.03798550051346661,0.05713249135791002,-0.04664625394225177,,-0.02423992103810865,-0.038591138770831944,0.0013718919805514335,0.009573070943238894,,-0.011572092562396044,0.14122948335449612,-0.037951825623812,-0.04946115825720927,-0.033661237047192524,-0.02295660374938276,0.09899051667222206,0.04222866396639166,-0.047923688870000355,
SERPING1,0.007020860450643035,-0.008334168763099916,-0.011914173025706675,-0.022418931021667435,-0.027954155928754106,-0.009312926701605204,-0.04700199513497876,0.04131594352982658,-0.007638749360438277,-0.014548699817066694,0.011656491904696214,-0.016560236444076185,-0.0235817701519378,-0.0007482255661432006,0.03957993167540094,-0.030730160697068937,0.02940659476817542,-0.017398080647308568,-0.012531059768187134,-0.018817262442449773,-0.005778716170301692,-0.011457050962070467
AZGP1,0.11919646278891873,0.02261738388243668,-0.023603544649933327,-0.006580546594987447,0.12053840035750131,-0.04002743569125597,0.053223178127831616,-0.007228094778749934,-0.01937838583912041,-0.004369617051484122,0.07351528708108894,,0.020261540738039197,0.14703165697164067,,0.011152941615095384,-0.01099542708576887,-0.0014637724057013852,-0.02289539399937484,0.012982597957489076,0.031898446621018005,0.04808780482816831
INHA,-0.02087011811920555,0.03361813035134218,-0.006238668808638601,0.04186645182656217,0.02292039171281767,0.0018705855917668956,0.05503253576158954,0.004819495138050363,0.04754908980831613,0.030870247272336296,-0.057856029960230364,-0.026636036297708474,-0.04860616547200036,-0.064570230697396,0.2002879161944021,-0.04024433674179901,0.06309499369044559,0.060649769344490186,0.020221707614556404,0.025599941867270864,-0.01575006325997905,-0.03759740824970734
SEMA3G,-0.02423333497905645,0.02605137101803436,0.0555506969994939,,-0.046167665958063604,0.0064226884669832665,0.003392952414504013,0.033399155601696026,-0.021689954704561906,0.029945514081062295,-0.034595590447189094,-0.02134915246060515,0.0668297604576146,0.0731141777188907,-0.055488237288569844,-0.03399148679112547,,,-0.02105840531320433,0.12976005402668025,0.02883439221033924,
COL6A1,-0.027441582165785645,-0.012504546135179593,-0.0325895333616492,0.02104440553647754,-0.052801181180477316,-0.0005014759136248227,0.021599952666374937,0.08306649168806549,-0.018168639006149713,0.007993847127472599,-0.02503860924153754,-0.05789288643060613,-0.01673823830245566,0.025202989972014613,-0.03175905597879441,-0.03457708530464636,0.019363223902710898,0.026945249094499996,0.012770638993707159,0.06385546258128132,-0.015787556594153453,0.10222428811683004
FGF17,-0.028485915305975107,0.05082407339725685,-0.01520432774410322,0.010375225881204798,0.0006648807808153663,0.02892893213310304,-0.029495380764905415,-0.023778925096141778,-0.0390888774509971,0.01600911990214507,0.09752271699733839,-0.016444243359540332,-0.021398211949011203,,,,0.09023733265508482,0.0677425935520285,,-0.025981143241438787,-0.03935582427096335,0.019782905416176
TNFSF8,0.03075161542896962,,-0.013458059521775543,,-0.012671554696698123,0.008681121970393224,,-0.015236412257239932,-0.022027947066542677,,,,,-0.05349218906776516,,,-0.0068409634578104435,-0.013899740783675738,-0.02043785345861214,0.045856388006239715,-0.029162661705946908,
FGF20,,-0.0317443281026546,0.04956899655221438,,0.002428560541632487,0.022562403547458035,0.08040834516681673,0.03687421007405446,-0.025486028494724467,0.01682564130923893,-0.051781453959456096,,-0.01967812551098893,,0.13208927224290692,0.025901215272401967,-0.011629459966515404,-0.02538719040629007,-0.00453567295300394,-0.04472834439517873,0.12065523408321811,
ICAM3,0.12237707423412475,-0.024516459092990064,-0.003834763799243925,0.0055842595082301865,0.05352362938215206,0.11046187835188825,0.10600051136372776,0.007245501873138293,0.0002780402763786009,-0.012927842022403851,-0.04475683699890932,-0.02824284874079586,0.05819159468656693,-0.0023204899877907583,0.04274282449452405,-0.01812309820576199,0.025894120915392456,0.06823594165059797,0.00497304354025612,0.1006226579161861,0.06614316514897929,-0.0279630481689273
LAMA4,-0.03159659770084496,0.006679300732830616,-0.041733309542997,0.01838780485885061,-0.06491248055609887,0.0197703128327227,0.08187186783809222,0.03979966038457293,0.04054157595524319,-0.05872423823291224,0.045372467953294436,0.022555856347342296,0.003568417187912155,0.012088932577329228,0.021286887656625866,-0.013844266772138989,-0.0038780109673737513,0.0024019458450915123,0.030980031691436823,0.06933818335088608,-0.024364569160196158,0.140112645695872
INHBE,0.03879045384875487,,,,,,,,,,,-0.01904159480607242,,,,,,,,,,
DLL4,-0.047302123835592985,-0.043052644268987195,-0.03301663598577417,0.022177992405956314,-0.020342300975889783,0.005538908680058579,0.07250929458623841,0.013552987195925688,-0.007884501319049424,0.003407076516849819,0.044207950020790525,-0.031031188973784117,-0.010236696727030375,0.021205035685259607,-0.12237851468491029,-0.0077944862803960985,-0.03407314771471004,0.042643992405994806,0.022862016707821772,0.07083030505924438,0.03702257654835474,0.16019133260922427
SEMA3A,-0.05492482287534627,0.0122355870022544,-0.025336791575657776,0.07103381875597795,0.019882616873050544,-0.03309273549733328,0.013259961853019822,0.0783911891897435,0.007482109541031214,0.04084000824046197,0.014801292251463974,0.04695170922888688,-0.009331507966364614,0.02742723203184101,,,0.013230268741562464,-0.017975978760641453,-0.028364669291481296,-0.02695771610614712,0.022219960175760736,-0.0792765498983902
RLN2,,,-0.014453063225701626,-0.021228462833875167,0.004853146073564549,0.017220870505368472,-0.02171181810559412,0.10033725821612989,-0.022438214730683668,-0.04188005235030271,0.007989945921201669,,-0.015503247121994423,0.14328606330170304,,,0.01541448625411932,,0.010815065435420932,0.011183089871522306,-0.025361814221109624,
C5,-0.020776759032553507,0.048468720362338,0.049135021045337214,0.013659745318755911,0.055089398725547446,-0.03895632421265508,0.020582294571534238,0.07299807819764562,-0.0029576144570846764,-0.008657247524224853,-0.037107930606667,-0.0034228536185772255,0.04765840024745136,0.07477625072033774,-0.05445886132029006,0.02606510986302025,0.0507475928235767,0.12363749260554445,-0.027812967383466072,0.08466803082847768,-0.03279493499965757,0.05409516886598962
COMP,,,,,,,,,,,,-0.022492717142935652,,,,,,,0.058465846982353825,-0.013956212375144215,,
EDN2,-0.02912839271301816,-0.0071951080808826786,,,,-0.03044549645906789,,0.017271227345219305,0.06595558438108014,,,-0.01509144156688675,0.028176463449339172,,,,,,,,,
C1QA,-0.05557887319528083,0.05346924305865729,-0.005754373670402776,-0.008382993449453386,-0.05989452501143629,0.055606780553684246,0.02524209586026692,0.008876308983105421,0.019238610609942412,0.015740638497225692,0.006037718375514924,0.004128992653827514,-0.012039075794690353,-0.11671582416982565,0.05997218218226586,-0.11099015174492702,-0.07483734134681451,0.01291367391637632,-0.005739077745552361,-0.04860753649426936,-0.018317158276938493,-0.03392355421571611
UTS2B,0.1463964568043299,0.031097849161698762,-0.016440721637916225,,-0.031526218048896895,-0.0253907315023302,-0.01616151091658018,,-0.019395423719711768,-0.007299230136978005,,,,,0.023155188374806984,,,,,-0.03194912255931884,,
COL9A3,-0.06097412438764357,0.043378297259312824,-0.0033026933710374215,0.002532791009593937,-0.009649252561335322,0.05449962083000426,0.08686364869267026,0.1188192852031076,-0.010698197571717536,-0.050681205106521104,0.036738645685252896,-0.012454266920294109,0.011058534403837314,-0.04101894227662137,-0.1307795353985405,-0.03487875584474791,0.05460427450980015,0.06340248978431462,-0.03427249028980848,0.13134875130408108,-0.007989338905934595,-0.001914155062820382
DLK1,,,,,-0.034099623695153396,-0.020679736324638594,-0.019577518315524407,,0.005412969731398917,,,0.041968591811627966,,-0.021206533230081495,,,,,,,-0.06486766383187949,
HGF,-0.059562331740579406,0.024255134266211842,-0.05432964805305353,0.013338106549491704,-0.03079133686691898,-0.036606024025999294,-0.026066648782538143,-0.0036027708328501815,0.04006318751075998,0.03499503408236595,-0.03903872073240899,-0.02770058381996781,-0.023613168367252947,-0.012735866841070037,-0.024348713140921917,0.031182652943097026,-0.02824742151548427,0.03230845008660286,-0.0036359170288506474,-0.011430322838169067,0.03177005320788479,0.06791069449488225
GIP,,,,,,,,,,,,-0.01999348018533479,,,,,,,,,,
P4HB,0.06337420716044788,-0.006007757836962094,-0.04152238244168134,-0.007765803919331256,-0.02299723148109896,0.042213103522703764,0.10865177582277029,0.0727464958980997,0.01702582059926216,0.02027299008145573,-0.043536455145447905,-0.08886407305010223,0.01415908119733831,0.018576916805418196,0.009648348015324172,0.04073889073140584,0.03395809635566478,-0.05767345182969316,-0.05620028181381463,0.01239076486295395,0.04687796105472246,-0.06223850264667476
ADCYAP1,,-0.024410135800626877,-0.004603519651251752,-0.02955554448084936,-0.022894406285650544,0.0398117010454307,-0.032513591559582944,-0.04743134208086333,-0.02248872035091437,0.003790047784766224,-0.009335690161729117,,0.0674706885067447,,-0.03879366048337375,-0.0073212156566828,0.03338660588128369,0.04619654971508027,0.020617108687527037,0.04619787444740882,-0.05226463181203021,-0.0775757171925488
GREM1,-0.023161036241781063,-0.032162296857955776,0.01569958987408594,,0.017681388041781175,0.0011023118645454165,0.048125542944958084,0.004353317069193827,-0.018204270625637058,-0.026335767866512465,0.039161980657073034,-0.02438554005467234,0.005529838653492874,-0.05098531137307419,0.034168441128400055,-0.014073799377512223,-0.019781383122822294,-0.021074310590776125,-0.0010645167526226915,0.055495961732852594,0.04830824648824638,-0.041163452762469147
EGF,-0.03309391487120756,-0.016962535458074444,-0.04093864496798108,,0.017228626549386183,-0.015861161216530306,0.03190601462309066,0.0010693626201203805,-0.021779447106297294,-0.03284805553161263,-0.014370274791636311,-0.019680825591292417,0.00850601601021931,-0.007933771492411777,0.07346933902335936,-0.002437574153653303,0.03363866878535636,-0.02511021101890691,0.005288636307351988,0.0472649124024615,-0.037716099981364486,-0.031457586611477205
VEGFB,0.02470700853934079,0.06797758881940177,0.04206934744339539,0.0042631133456155395,0.0622449896368322,-0.009635936614213358,0.028239274126921534,0.0653038576251021,0.007857427326215775,-0.03231710305571553,0.06789129529028584,-0.024543853414255003,0.058212484233301554,-0.050321897025730776,0.07507217251472256,-0.09858233984615261,-0.014152153530411125,-0.052921797275740805,0.03811061319677073,-0.03862452879383264,0.030968306127661455,-0.027004165619662426
FARP2,0.05366978673119795,-0.004552309537688227,-0.02334571770163432,0.004874580975996846,0.03751989794422839,-0.0641932769797852,0.02350161511954612,0.014792408481341543,0.014843376731985153,0.0025887866219296805,0.037014273259276316,-0.018482993484632258,-0.0016621310664637562,0.0008091802268229421,-0.022492502269642684,-0.015649099121234692,0.03034392984376658,0.008735009332379202,0.05157589694889849,0.09373432949065742,-0.020663546243014808,0.03703501228004467
BMP3,,,,,,,-0.010440159746245459,,,-0.04979904293598076,0.0057975913575278246,,,,,,,,,,,
IHH,,,,,,,,,,0.062133035947691984,,,,,,,-0.030187672444496716,0.034776771296083656,,,,
LAMA2,0.01005609893113207,-0.013208209538620085,-0.0203058536036664,0.013531373920324417,-0.02129337948774198,-0.0126754694632085,0.035887150061924424,0.02065438538630701,0.038868918463202146,0.021214898720110825,-0.0369229889263705,-0.03806899411045265,0.03137715377025903,0.08678183295505537,-0.02482771591265079,-0.0305009325357789,0.03418194404280116,0.10109874366994183,-0.014899351887170674,0.04537718692242985,0.008488772499793407,0.015170792821336607
SERPINC1,,,,,,,,,0.006510582850118003,,,,,,,,,-0.025110213016479564,,,,
NRG1,-0.04007964338562349,-0.0007705559020655303,-0.03920392258764207,-0.019006742157430655,-0.04399216504044253,0.0033070283256531495,-0.03719166324147992,-0.0335588239319743,0.02354567964357076,0.020185033209350372,-0.012533764275437715,-0.03913533422966779,-0.031312893918481896,-0.038882714984699765,0.030161495792569066,0.03306114870164548,0.06288846351809511,0.028168168233127455,,-0.03946458740012283,0.005749758709967919,
SPINK1,0.16333002423745205,-0.019340109143190894,,0.0024444441710318476,0.12383688341948196,0.10735136714852063,,,,,,-0.025654116979599118,0.09506840281957638,,,-0.00538925484074312,0.007335593726489192,-0.022049487465413138,,0.023770929965562963,0.0406622857645844,
EFEMP2,0.0036155236829914306,0.06613229708428314,-0.06925911414233556,0.03140258357614288,-0.03892593016678755,0.008730394928531091,0.02791601347742517,0.0501867025057917,-0.007679207991186071,-0.0012271838268168623,-0.02381319464615331,0.016876011834581938,0.00695143523596249,0.014280679865901896,0.10922043867200071,0.054674756341246106,0.09741654617461006,0.04053345844017711,0.045613394007298406,0.03769178921661181,-0.05688073038506006,0.07211317732551212
SELPLG,0.060202054379440505,0.00037157381659664907,-0.03478798925415882,0.023331744649241277,-0.07994603562675599,0.031102808617544806,-0.04143367867602389,0.08637205486115349,-0.011447234607356584,-0.0010581731674895335,0.04405958564747968,0.05183894856520679,-0.0625713544215595,-0.0047134756079263524,0.028232746162580355,0.0449175111666722,-0.003183641491109852,0.0560308851588833,-0.06361266859890617,0.036356057083815396,-0.032941517432110545,-0.030679927954392172
GDF6,-0.027159906649524994,-0.020741521966223704,,0.03518413436361897,0.007633565264383322,,0.042103893727614944,-0.019567410994106527,,,,,,,,,0.04012899425292414,-0.023812667475964767,,,,
HLA-E,-0.0540558572926647,0.018875231780792628,-0.011164454378161385,-0.02249757993447621,-0.04698022422605989,0.05457880718271733,-0.0029141686870862104,0.10138438313876817,0.014399671222654068,0.011071795608704691,-0.012329191169773119,0.024505363617751644,-0.029503410287314537,-0.05575911872507292,0.008076380124206878,0.003950444210506856,-0.05595513466843586,-0.045737378782099554,-0.02486596727159534,0.020268109137211856,0.018881900253801653,-0.06010118520047154
PTN,-0.08835073311971531,-0.007965854607816514,-0.016255603722356897,0.049370694175766054,-0.062382991686198846,-0.04312349506127009,0.07696721847203108,0.09676213954346793,-0.01679687046650741,0.012116929128853688,0.03798761042421856,-0.042076930606780895,0.0027075120798380208,-0.023000035462883393,-0.011472806276888792,0.07302569357208266,0.10009962760082247,0.07564171136253169,-0.027711128474335486,0.022161177761763202,-0.03914738402919418,-0.0029691510704409046
CD274,-0.0621898809989715,-0.01319306527147693,-0.03981922637464862,0.047141037814257616,0.026886026816454602,0.018358282367285494,0.015086884225840043,0.021429933186403908,0.05374544368072035,-0.031239119638848505,0.021424905828388408,-0.027234614528638654,-0.012334818076616448,0.028053272921689448,-0.02343500690998403,0.00868703534975554,0.06858408193140456,0.007365800985742465,-0.02044853110078094,0.015979290037511747,-0.08485700881939881,
FGF10,,,,,,,,,,0.010483703765803177,,,,-0.016987378100252814,,,,,,,,
CD14,-0.04172778029366646,0.03714105188232124,0.011621050850505061,0.022859514947937445,-0.04448429742844714,-0.03811599908357337,0.02150894059812137,-0.010472065847634486,0.038391960912445094,-0.021637666758500134,-0.015418268522714842,0.005154734024431929,0.0018762272893705603,-0.1691272214568205,-0.0574651923773319,-0.08168171785612291,-0.02931388938000207,0.015380244481659724,0.04929266172676614,-0.014827620089873705,0.007153254789593608,-0.0048390737644107085
SFTPD,-0.029444927798264586,0.0407040183556079,-0.022934148232537765,,,-0.025997512598121903,0.024299091452087324,,0.07479507812472419,-0.036608375372792885,,,0.040396731511390456,-0.029844507948609843,-0.051170635337272216,-0.057769365093802046,0.06298158471644905,-0.003120620617272298,0.03599911945024634,0.045921731555399664,-0.029830843542724826,-0.05294072728433503
SLIT1,-0.01720264684889461,-0.007918084945296677,-0.009724829685543194,0.035499354816153045,0.015763276459348205,-0.019659376456765736,0.0472169915212429,0.0032910608902537177,0.0026121985051108043,0.05378215523136385,-0.006942856398427607,-0.017872939193733412,-0.03216297643678764,-0.06413544518998529,-0.03536555220811998,0.016792799366265692,0.053293857146605145,0.02252725215399682,0.04873309015817636,0.07850282261123469,-0.031150087639933408,0.05093858121432123
LPA,,,,,,,-0.01616151496833538,,,,,,,,,,,,,,,
CNTF,,,,,0.0004747578342440427,-0.02314952789656184,,0.05634978701494682,-0.017688832333167315,-0.0037154543181264535,-0.020006023908999533,,0.000679387822504262,,,,,,-0.02105841362298438,,,-0.0529409544613159
BST1,-0.009130728554248683,0.06145109750147277,0.04754149804950066,-0.033101328891947564,0.014925206395150326,-0.0015338635809714176,-0.026024488853177055,0.04100779011618692,0.0116386836839281,0.0017837697930942588,-0.03558004670812016,0.036331210431300484,-0.03747483314668133,-0.037214263589812765,-0.0348541567969406,0.09501009203558196,0.04521398532879228,0.09988334536372336,-0.026115131622190493,0.08832984036251404,-0.04025788363339339,0.15995881566587378
AGTRAP,-0.01246894676808146,0.010182379979403812,-0.03970115693045394,0.05486598780501843,0.0035274931651390258,0.04356351226999559,0.05921595824708873,0.008126673787066824,-0.04893129976845141,0.008153750642913835,-0.04522882748012491,-0.017472848593328365,-0.003700715222353201,-0.019493009452774077,-0.031776752869796684,0.04957193205028123,0.07721470941639279,0.05367106431150791,-0.049081286230111196,-0.005595095504300631,0.011258392179214859,0.06264142654605108
LAMC1,-0.022070950250826515,0.02425321648151181,0.05693195980833753,0.025991129858563028,0.02025317156243705,0.03628965818080524,0.06177279833785097,0.09077782769404406,0.010654727539196714,-0.003319565297222143,0.04272521297655448,0.00645635061982659,-0.015433511006587842,0.010098217103672901,-0.0100889355270471,-0.021499517600656173,-0.03274115023074682,-0.02011814918926223,-0.005699286594518594,0.07860457720767904,0.04294304825718118,-0.040582892013254226
COL6A3,-0.016171003387236642,0.029311625129979205,-0.021110517029895613,-0.04774894701454779,-0.0005666654905776233,-0.005942715239937453,0.05930694896701265,-0.03420016686108277,-0.036674535684246924,-0.007881119957486018,-0.009355150230506381,-0.021718289615928556,-0.024877145677530688,0.12631210727265482,-0.07328147992643685,-0.03963819524547052,-0.03508267515079967,-0.03418844792231934,-0.012123373450176996,0.01896874050161251,0.01458841248494284,-0.05598121601357052
FN1,0.08290735494957636,-0.0022263454566367204,0.0020843592650853556,-0.03726859712090074,-0.033405595919993016,0.00727628026305426,0.0715467589357041,0.030704206492622364,-0.00852022464569639,0.041254833051926454,-0.019925362726947466,-0.029510148181991623,-0.018685440435009908,0.03226909007497277,-0.0836895985911573,-0.08117416728977105,-0.03756354698929598,-0.07778234841759556,-0.01967178250667829,0.06608684594916708,0.03012930385920021,-0.009522028251607698
MIF,0.06706577496691249,-0.020967490989609185,-0.013177839596984785,-0.0031682396374483196,0.12095270298462187,0.07145451381303763,0.09800556309270476,-0.038853990717120826,-0.0006802160841878927,0.020240588369451536,-0.038714191820233945,0.012712731102510923,0.011807138845048927,0.023947700710606236,0.04891355648425647,-0.020746701290413925,0.07253218043464547,-0.011479221525987163,0.0558016271758142,0.005176767132594484,0.031338849048689284,0.021704278149596065
JAG1,-0.052962896777176714,0.036672217891683144,-0.032861989740664586,-0.0036751464962586737,0.023601410190444195,0.003441655008072712,0.10012759157873673,0.11864131973239875,-0.020117123653634956,0.037503829565279055,0.009174494118441316,0.01643175330312659,0.003940811768845023,-0.018634939121305694,-0.06179045524197087,0.052407491621118345,0.006150233812240127,0.002881541096631046,0.03918052514519564,0.07613786600062435,-0.0031369497966529346,-0.04144677661163247
NID2,-0.038361647341714065,0.009682836887441261,-0.025221408423383652,-0.01935213984758718,-0.0553875801977073,0.02499094747977483,0.09749368928398808,0.017352057240730797,0.06121739874512147,0.00779824083641435,-0.020606484118802254,-0.0018997484280277425,0.011755114518530937,0.07751617771159922,-0.09757883099685322,-0.01865151273705107,-0.05131724624469451,0.03384700017465937,0.05744800297580916,0.058379349269825166,-0.02645722249421956,0.014714248736020452
EFNB1,0.05700360621180396,0.05139230800056568,-0.01273450234741641,0.03328352270833975,0.000850988301647177,0.03282302210966126,0.11593621158236715,-0.020226301625629488,-0.004159456741646291,0.019987853566470187,0.019014683363382173,0.005487564062302257,0.008643620232221693,-0.0941553668429038,0.013910745450392281,0.042566295029680574,0.013492720101570663,0.04182761969648239,0.0013468121157372366,0.06941189354129766,-0.014922694345314904,0.14091250977306313
COL4A2,-0.07514227205183643,0.0238842238355548,-0.03831011088130748,-0.08404084562608215,-0.06363284738948544,-0.05259151079797557,0.05498251345012579,0.056213261790668156,-0.05834014737790623,0.06878229056577662,0.10328608268647387,-0.01911004414201851,-0.02016570913894893,0.046409158055294275,-0.08258663595116204,-0.07831358204598567,-0.059933587619725594,-0.0773322717523295,0.016439857622109366,0.07591282043415669,-0.05847424011661908,-0.02630103138459668
SPP1,0.01560853587835669,-0.0015163281829272165,0.03696358591177017,-0.02094657710283125,0.1274090409215562,0.008268677222766314,0.07508691861328307,0.03604576976015816,-0.04582716697919285,-0.00027654144207045614,-0.02406700694885132,-0.01608659820411454,-0.0018531179364926318,-0.0995094088213659,0.06482749451148315,-0.047017426190342576,0.04985544643936898,0.0014719555849738264,-0.036773174833021824,-0.032998549273412094,0.07367706790211426,0.017783464624199927
PODXL2,0.028306012368916972,-0.019808753503793262,-0.017891483326785546,0.05135337124286759,0.00646078081703937,-0.011604333671391397,0.041327261626443464,0.0010230525813024333,0.030434082426369052,-0.01411693779975702,0.015802138901670353,-0.01361293586886778,-0.014745673687497497,-0.04411413137076645,0.08077607179918807,0.0762817469342807,-0.03551588191125333,0.040265961137067145,-0.053658401816904296,0.01205293501343036,-0.004846564241280319,0.08586710807022778
IFNE,,,,,,,,,,-0.009198810834232433,,,,,,,,,,,,
FGF9,-0.048145281794081535,0.0008587353008081447,0.034559977825117716,-0.024442690410870067,-0.04080440106818625,0.04034894358886594,0.0727420293596919,-0.047522221965433056,0.02022091260945846,0.025221052386753713,-0.03823559209655208,,-0.023567797129197723,,,,0.009977288827401015,0.04367686095999944,,-0.02191262185084079,0.0019689999825446714,0.019251337643439403
ITIH2,-0.021537638367259776,-0.0016784767557278838,,,0.0030467633162350096,0.06684841887972269,-0.02570344449181114,-0.01993396794495778,,-0.00022029687746331659,0.005108391067178268,,-0.02523014206552695,,-0.05766275795228481,-0.018753709682836937,-0.040593794177037304,0.0037232804219545146,-0.010990630995254907,0.07612965601346898,0.07002373515368268,
ADAM10,0.0350966820211132,0.05308383459125961,-0.0058861936384771345,0.0036075888327167377,-0.00565555053679105,-0.024948160305916726,0.025979458832218937,-0.016238493513977444,-0.036736053125640294,0.02028158744153682,0.04548271123819328,-7.675860965375998e-05,-0.02110155751213469,0.036109658827277374,0.003681697623639391,0.0360244967141234,-0.01270285437602327,-0.045696873001218476,0.05643146533639877,0.03340925378706359,-0.06454385951590248,-0.11946073005739324
CFH,-0.02287487893254749,-0.0036187638632749815,-0.04162381964257168,-0.04538224887106311,-0.06669348585737088,-0.0017994148655380163,0.02184917781077181,0.0008324732695730629,-0.047374052847675055,0.010713194955942276,-0.08312676737377109,-0.005582895532770303,0.027833664936953283,-0.0045232211932306,-0.09980160757039669,-0.021187192253573534,0.04836773644136083,-0.043188108972050054,-0.031977355635845445,0.03401911888247647,0.031411318951091186,0.0060562818785753845
COL4A5,-0.02504303192750193,-0.029906985744933428,-0.026838512718961875,0.0579640979699831,0.0012500149537278352,0.0073494243092424826,0.014055442223506453,0.06725911564537279,0.0015600987731920935,0.03808475059342452,0.03470394030051674,0.0008372365840485941,0.01893971256986698,-0.03408243258822482,0.021580450503832286,0.016229408681539628,0.029060220117319947,0.04659703634749492,-0.003949548653661713,0.05720101134743419,-0.011145896590424078,0.04318614877956499
LTBP3,0.043520771567880784,-0.02059250992038976,0.009440615465011858,-0.021860331796449427,-0.03544097573413125,-0.011093034260380143,0.014692458414885983,-0.006642205634601162,0.02662230660916808,0.01785307215760513,0.002889991454562817,0.014509385731055166,0.04817032991760084,-0.03779005475125881,0.06982615675488325,0.04478968770853498,-0.023423621975549827,-0.01028622532741557,-0.04602863464105881,-0.035856088163559785,-0.020681201455996914,0.06677247762157598
GNB3,-0.025674716957315675,-0.0018551505966390139,-0.0021504740398465756,0.11029766227973904,0.011179402800885632,-0.019086280654237505,0.06941293731083477,0.00016258073908807292,-0.04659392305540739,0.013099622513866668,0.08585635516901101,-0.008207646685704869,0.02494575749693352,0.03435110752781873,-0.033995942860754275,-0.0028992145773699043,-0.03691980270254251,0.12133543950707687,-0.03598035789588479,-0.05211893399219077,-0.012791074155944271,
COL6A2,0.02056408933122589,0.02099140827604561,-0.023764892011786682,0.027834641720725334,-0.014977057438048513,-0.001791921151660045,0.057604407453642134,0.03441260409468582,-0.04647770228608798,0.0071422878605711644,-0.04800021986650585,-0.05378076141864543,-0.04206865227581552,0.061064109020380515,0.04552763330385103,-0.08012862974927808,-0.023532977981810456,-0.02317914028661792,0.02151478200701209,0.08147744115726231,-0.025376464789294048,0.05139093889729042
PLG,,,,,,,,,,,,,0.03153928554963829,,,,,,,,,
