,UKF243,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH916inf
VEGFB,-0.049785127720091325,0.007047518298444586,7.448660281060997e-05,-0.04662242887569622,-0.011425225688825162,0.017778219868538375,-0.04053228032766868,0.009429661948865959,0.010050736023563918
FARP2,0.09602111856311582,0.05262565357937626,0.01256337752947961,0.043443655725825765,0.018020831279502568,0.07643586347609924,0.040082731894446645,0.02651378084457446,0.023675837395324934
BMP3,,-0.025192489137738756,,,,,,,
IHH,,,,,,,0.0006574268199185424,,
LAMA2,0.051993957878385545,0.02385287757249055,0.04458010441465913,-0.028216231093857503,-0.08180229675165812,0.02640800931081755,0.04059027496611899,-0.08086449258861514,0.08117507437475244
SERPINC1,,,,,,,-0.016479386207197074,,
NRG1,-0.011125545246820502,-0.058413593885491784,0.029683329972053547,-0.023011161975091884,-0.0641779334443918,0.14212523535555344,0.04948355422060909,,
SPINK1,-0.0405303558454568,,-0.01271806177841816,,,-0.023452116755260318,-0.044999539460431746,,
EFEMP2,0.018515246374556003,-0.06765436964860057,0.0541078006708989,-0.02610371230956496,0.09403226258668379,0.049219034584541584,-0.0384413253225626,0.038492232447567394,-0.017701643761455048
SELPLG,-0.055970497432777405,-0.042978307165780195,-0.02483441255883174,-0.03535332130144095,-0.0020364949009394413,0.11253946751394185,0.028117912835759103,-0.004839326564603646,0.12975269439253775
GDF6,-0.020253627974822865,,,,,,0.025418955053308392,,
HLA-E,-0.03879266819944749,0.06934095158829834,0.0028589078790367045,0.08547713734640358,-0.004815153900658242,0.03326402712638244,-0.035219049218905306,0.022866598628368585,0.019993633659386396
PTN,0.09854703184260535,-0.009831096815201763,0.0012392752257290058,-0.16029423344377733,-0.024561097740520496,0.05525813221749858,0.04986430566857943,0.021622465480117363,0.1787125981773935
CD274,-0.049938559933902005,-0.014971200985201464,-0.020930638573382433,-0.0052804665399051294,0.07464968760698368,-0.041428636358099416,0.014964425650253665,0.10725636372902823,
CD14,-0.09732053570041456,0.02275492725806292,-0.01132709307902555,-0.008424982891767163,-0.06492405395775795,0.02921277408582322,0.03879882240497329,0.019961617437692456,0.03690040589924529
SFTPD,0.005284980967215277,,-0.021503702590989552,-0.0031719531434328025,-0.04917264813408347,-0.0464151293624412,0.03238807230966382,0.0019148161710856875,-0.05921068831677489
SLIT1,-0.04582951627328228,-0.035444394943627874,0.05666545369061587,-0.0038449571872115735,0.02850336829781404,0.08429954928703402,-0.016737470262534346,0.013486162622393978,0.007726862537888203
CNTF,,0.014511655232358301,-0.014767026921493532,,,,,-0.030158701183856402,-0.03746348653660121
BST1,-0.03447597357185212,0.039849917091772886,-0.03074241411137956,-0.05706878493906783,-0.031773380693621796,0.08147611924600366,0.01658224469407074,0.030092874624048808,-0.06094906830454383
AGTRAP,0.031109799259704616,0.006377437303088778,-0.0010392173309084255,0.11187928566349031,-0.047702495264345696,0.07736411061289689,0.0315982899668309,-0.04413454296982257,0.041610317134897414
LAMC1,0.056741060537951526,-0.00028391506707764426,0.04364467142204807,0.0261153949476109,0.01335135643517688,0.05512508818293084,-0.011106235824907591,-0.005890118463330144,-0.02183420340947678
COL6A3,0.005083789670100529,-0.00824792066845908,0.01599953109619941,-0.05544619854298893,-0.031566037179412997,-0.01901443002555453,-0.03085758315633538,0.055792885316509194,-0.01551661879161297
FN1,-0.07991229391254993,-0.0021766885407517793,0.0257590665300462,-0.0025345170880488677,-0.041865279731770955,0.0911364570271676,-0.037648778712741644,0.02693374567456108,0.006791234050680559
MIF,0.004774889653075074,-0.05036710887367178,-0.08881355683731006,-0.053182235376089786,0.050880114112678725,-0.03940006057563324,-0.06589142101258919,-0.020390943657988037,0.04158349262980017
JAG1,0.046327024559912604,0.03365444647477881,0.026043656503381137,0.03990956183728284,0.007419534992360278,0.04743148858069683,0.04038223524820571,0.015480202632197595,-0.043892622386829006
NID2,-0.026142075262036508,0.036143572477199425,-0.02210925262442936,-0.03492820310960908,-0.05026289186194451,0.03280431638724071,0.047527369081515294,0.02960920160106526,0.04416270924474298
EFNB1,0.07084744902452919,0.004390895909248477,-0.017585654736977832,0.03747229891706247,-0.07281511836386399,0.0420434816069489,0.0023660035548223207,0.031485601719334996,0.02824639004559877
COL4A2,0.05345444747411267,0.07624805843712948,0.05871630396553281,0.028525985176960766,-0.017456845888396844,0.0900836170179074,-0.024841689418871882,0.00785651630374486,-0.00214146634339612
SPP1,-0.10504147437348743,0.05733102015622398,-0.028756197934785514,-0.05214882549767597,-0.02814887798284592,-0.05247425510072677,0.0021535451985147365,-0.043672930769438754,-0.05882945296118041
PODXL2,-0.006102425845460184,-0.006486288062729261,-0.043101134298171945,-0.028573282379269736,-0.034480905094573,0.10141325343672947,0.05812254545050298,0.02905231855789866,0.03498691934684267
FGF9,-0.03590279741323756,0.04486857814895774,0.022080658163704008,,,,0.027002051164219755,,0.10730739571311534
ITIH2,0.02050827354140875,-0.00802679558690106,0.08119436342666889,,0.008382287075456844,-0.020679804547311484,0.02052640016522758,-0.0036742689294518844,
ADAM10,-0.03954563207759466,0.01910656795743637,0.03155410289897179,0.002676620560663433,-0.08394776832141518,-0.013355815699398497,-0.010091069653873715,0.01406059675138496,-0.011054057341286005
CFH,0.05590992102222508,-0.005865820036307668,0.035468673279689174,0.07908129613884222,-0.09311326167296353,0.11105188439637942,-0.012935663264361075,0.035821702879691275,0.03535302621197749
COL4A5,0.04961079293406469,0.01433754991781883,0.01420129077789336,-0.024683546125998584,-0.0442444982352872,-0.009355880138177692,0.0237188836269969,-0.05558164962427249,0.07534806864532696
LTBP3,0.05959774201168136,-0.0320941250939035,-0.052298853862485985,-0.02790124902749054,0.03499369075623847,0.014690713270782947,-0.07380292029371416,-0.025171965746621495,-0.014183779776732788
GNB3,0.02503631992536136,-0.02903707525576568,-0.010429658401510116,0.03987836789458314,0.08956907090182069,0.042003372501501726,-0.03439308631405347,0.02914964012029242,
COL6A2,-0.05082473406315651,0.045639674364341874,0.012804392492124995,-0.04971988926257073,0.002721225467088249,0.028947390819105624,-0.041111493998565105,0.04986124415895175,0.009669318672714845
PLG,,,0.013871695233072924,,,,,,
GDF9,0.06954677102861374,,-0.03684479807061662,-0.004123019766180961,0.025415112925064265,-0.03078944118856009,-0.00894145953089532,-0.02180755952219255,-0.06264665868822693
NCAM1,0.09573982663768846,0.03097399901089539,0.06144897611410712,0.07988086714899718,-0.05420196847584549,-0.0695746962046695,0.0458220448743282,-0.0022142972606711627,0.03354035557311098
APOC2,0.01313452324290891,0.09880775573920801,0.004597225826101235,-0.044160737889309014,-0.04125379232050712,0.053117007210648534,0.025366404989007673,0.037699323953897364,-0.02183951829534497
BST2,0.0409709494965899,0.02731928066285763,0.048553595791747596,-0.020535729408528842,-0.03380712864828843,0.030610013907069737,0.02915365676153733,-0.010361175868961287,0.00018058920446640316
COL5A1,-0.06625602500379545,-0.056575689049062516,-0.01565149834755145,0.004603867301193607,0.03456854335248337,0.04837737200501441,-0.03775135837448173,0.04900230165429825,-0.048722340806508384
CALM3,0.0010442695291668325,-0.04592193446297996,-0.007806868842382928,-0.0713057219249349,-0.003002853174620539,-0.020847568995360978,-0.023251481973267697,0.052019801303300264,0.03407703707292378
THBS2,0.09377124316384229,0.04473570607305278,-0.019860970356775535,0.019060142101911964,-0.015139525155624991,-0.006548407988980473,-0.06001919451623986,0.015810806186683145,0.001456767073729962
SERPINE2,-0.04287823201082141,-0.01862377689011933,0.0997367402460987,0.028613697659314704,-0.02519811193176126,0.06792061158949839,0.035830883747695816,0.04529023071182456,-0.017393813756025847
EFNB2,0.0690225088113268,-0.07454188365172429,0.024976148900150336,0.011176724819492858,0.0004298328044862154,-0.01349355433973925,-0.01131027443863782,-0.036504952348668296,0.0508044437806656
PROK1,,,,,,,-0.01819194507394954,-0.030158671745036975,
MMP9,-0.02124245243542128,-0.03511513178318338,0.0034758855059607184,-0.092082540195083,-0.05251463562903831,0.11834285931305581,-0.035486493351285134,-0.0200766151196746,
DMP1,,,,-0.026780530351008976,,,,,
NPPA,0.05853577306612757,-0.023287366094702083,0.06545592989170389,-0.04680716501249614,0.021976664430722343,0.1218036219358699,0.028352660807449057,0.019727113166197643,
APOB,,,,,,-0.02507047506771308,,-0.033094032833597735,
C4B,-0.023328857340190582,,0.024733057141918605,-0.02513006248771702,,,,0.0296950033836928,
NTNG2,-0.012724371385761882,-0.011133774970422053,0.04064934091022903,-0.06573177670178,0.075366444179652,0.03205069642969013,-0.01010394568617532,0.055157255764439236,0.12878780099074952
LAMA1,0.020175262708553805,0.04836019162463262,-0.024597449726412864,-0.03917662098227366,0.05426773059130049,0.02467410735292625,0.029087765524835017,-0.02154223726754139,0.01282953933142615
UCN,-0.015510036275872082,0.016169860053635365,0.0718171465044573,0.024508537785289154,0.018139750945454818,-0.008914407202265358,0.0744078279735157,-0.025552330367019968,0.03029631046902859
ARTN,-0.026681030783369523,-0.03025213836149231,0.03021000037530526,,0.00019784438086056308,-0.028340156447292594,-0.028661714657499823,-0.018203412315751524,
PDGFD,0.09682476528535391,-0.02838094328071202,0.05447285886038849,-0.10450346623184971,0.0804255667861422,0.007321807827689421,-0.003137103078172443,-0.0005934426406005991,0.12051083349393847
EDN1,7.38759998780776e-05,-0.0013756932867202342,-0.01527454799279389,0.045352014051141365,-0.08800992993459532,0.027768432313087153,-0.020385480720708234,-0.020436760639931984,-0.08066238361353316
ARPC5,-0.09206190424652168,0.03937370622715756,-0.026810546681092475,0.059701072371116194,0.017327189800419675,0.06357998108942417,-0.021692889840437584,0.02537383637084236,0.04585518349609704
GSTO1,-0.034084276507245825,0.005358278954671607,-0.015634361268874627,-0.03768107789954926,-0.05095630867918566,0.05761300309618043,-0.023600243838074093,0.0058097714170271585,0.04728779290017044
PROK2,,,,,,,0.026909434072926643,,
SYK,-0.052868311305639945,0.07817715966930798,-0.030590350602738004,0.011115543597809974,0.03556496216677942,0.10545708790208266,0.06755609643661215,0.01783526249033904,0.035036831885736815
ST6GAL1,-0.04275543544044087,0.06820348138910032,-0.0072839474364538165,0.04143356342436481,-0.0020782601823783583,0.006616064227563391,0.04854061997855584,-0.03743374691239911,-0.07687950977622418
WNT3,0.05001705731861284,-0.015874806434690702,0.0012416177240781837,-0.026457765994739833,0.029941861483907733,-0.010855781186768897,0.052495573349190125,0.03286808448455082,0.030403012196959303
HSP90B1,-0.05655956704713829,0.040998082778245036,-0.05183502744532078,0.03381915125244755,-0.0019148045829235581,-0.0867872016120073,-0.018055409288441248,-0.02273718929475018,-0.006406993018088081
ZP3,-0.022124171288985753,-0.026973933917846946,0.0339744530630758,-0.03987505299724209,-0.025951283280685432,0.007185169332616584,0.1442720983363883,-0.005641308028190962,-0.05640400231452435
ANGPT4,,,,,,,,0.0056082965846840985,
NRG2,0.07995021019594059,-0.034190174062241584,0.01252362072205049,0.025823857701702525,0.06429362490036304,-0.018137652128691107,-0.0032472278019309176,0.06524182611370291,0.04990792863379615
MELTF,0.0030942805048538146,-0.026135274503108395,-0.019676972450172532,-0.05519439816191379,0.07264874836484277,0.03595248836050056,0.058779072791467726,0.0183118389286046,0.0189539231498809
NLGN1,0.018813425158717197,-0.036574539175533924,0.01337379218043124,-0.06044591969815821,-0.04386050659621274,-0.01787828900663053,0.04072731668294333,0.018623547939122197,-0.015135172867433485
SLIT3,-0.03351898280522306,0.06046273710455723,-0.034808546829049776,0.05648447593217566,0.1480587237292085,-0.026981957600871485,0.09212992065651338,-0.04237982772266322,0.11851044065374573
CCL8,-0.039373361734731785,-0.022949249968583416,-0.013778670566787115,0.01048520079415316,-0.009263476286743406,-0.023452142624894878,0.06137334348868716,,0.028755239824076583
S100A4,-0.07204761522218513,0.04288695617384654,-0.004567703061716388,-0.0035023141405440615,-0.07852540594002473,0.05204621085046432,0.006402065914716103,-0.01540182107449228,-0.08088940913162766
TNFSF13B,0.0761778515581711,0.06179806296614205,0.0995536255587298,0.07382013216085401,0.012444022460967692,-0.04108376895219127,-0.03309265627624294,0.003362510550392358,-0.051436646619884244
HSPG2,0.06942903933287445,0.06680037838908012,0.055034800370928005,0.05641721723139972,-0.022594933134476854,0.08388440064039066,-0.04844399049776377,0.03563757610055752,-0.045531962781095295
FAM3C,0.008142736817391734,-0.06568885513584123,0.004541347093962002,0.04863447691490693,-0.09498241914070969,-0.024581816220917763,0.04761978464211879,0.027111235996798353,0.06256093202009902
FLT3LG,0.028066084937552086,0.04339573976971733,0.008936408502500938,-0.024344866854386377,0.052613050409079945,0.10833008808877216,0.04764895739850879,0.09831876039595383,
A2M,-0.053929704396901965,0.015113349152300011,0.006575243473573302,0.06067552126469105,-0.04029159822955955,0.051984391850665675,0.039341150190415175,0.011732681398678953,-0.15381343927598926
VCL,-0.06445886008535073,-0.05153910835094671,-0.023525465123024697,0.028862409372504675,-0.08754023496976025,0.030662999030298347,0.008740292717305117,0.053080248004424596,-0.08095318394196921
FGF2,0.014501068527959425,0.004212941985340719,0.03398849097919533,-0.0042435141988446156,0.008846367898943358,-0.01584389770924959,-0.03457187635961009,-0.031260140654369134,0.09555534375627665
AGRP,,-0.02261953126304829,,-0.03265105154949305,0.02713374226008326,0.04869993428859322,0.09849263264271103,,
CNTN3,-0.03283575648742337,-0.03189627109029745,-0.00873748986837071,,-0.04573884877417445,,0.0215394426206526,-0.024726175295071696,0.0028394191068778366
RNASE2,-0.03886036661255408,0.004118540540256692,-0.008075669598053814,-0.0024516885847095486,0.027676847727273135,-0.038765702063324754,0.0338332820514144,-0.024887111433180578,-0.07580961034296756
ADM2,0.02546913495917793,,,,-0.030092465577253,,,,
GAL,-0.023988341400493645,-0.015223002078680126,0.049896299003601575,0.015176143167633651,-0.05453835792127878,-0.020589835610053182,-0.0011310469456247557,,
CXCL6,-0.020999199230512466,-0.008034569484109714,,,,,0.019559293707191148,,
PDGFC,0.10514790105205848,0.05778302296273645,0.0017447095806564369,-0.013882788114455855,-0.033509954063015726,0.006979800822046754,-0.04122141018526027,0.036820284501963556,0.10273205740587385
COL8A2,-0.017990529488632404,-0.0036601188890354516,0.0244588489155654,-0.03621824366723474,-0.1400750800052065,0.09074090847622487,-0.028472281446740244,0.03854263846608649,0.03395517424320445
SPON2,0.0375763527526421,0.0019240862596506402,0.06734831388369862,-0.005433936136034319,-0.06209012430044711,0.06730749248259438,0.03261364043482924,0.0952701878362338,
LCN2,-0.01812983515135222,,,,,,0.03914513178663306,,
SEMA3D,,0.02451346854607325,0.030507111630188367,-0.0240916345763861,0.01962977340131106,0.16330749338399594,,-0.05849786000604528,-0.08998745443913944
BMP6,,,,,,,-0.0044286923383479206,-0.03973048233394842,
TIMP2,0.021484252803737884,0.06110433917785657,0.007267843685805437,0.023101273558049997,-0.03468942882077901,-0.056134398950718464,-0.013877722015067174,-0.010095394800702883,0.06983774375298822
EFNA1,-0.07628339851764059,0.0020435719446289555,0.013630066522936059,0.03866907553183889,-0.017929845645455907,0.02160608217245724,0.049520963686719405,-0.023535073003734714,0.027717132288095993
S100A12,,,,,,,,-0.001707921908008919,-0.039528217221346126
TFPI,0.05590644879865329,-0.021627732200246493,0.001890766030740586,-0.005991748821288224,0.026753612275329543,0.0081640147862528,-0.05544980523022673,-0.0017606233182277907,0.1566844051468527
GPC3,0.11218795204769505,-0.024257166289602016,,0.09339955947201344,-0.030603831606790446,0.10229527192256667,-0.012453508995354138,-0.0036763941665829128,
NMU,0.11956337328660141,-0.03076825543791583,0.01789650381506199,0.08593248471822675,-0.029570361226139374,0.04651490946773512,0.020796738833248188,,
SCGB3A2,,,-0.020580062970481837,-0.020288037595853216,,,-0.02559030258133918,,
LAMB3,0.02306762382711887,-0.02945233479376381,0.004247592031356345,-0.09400406563460985,-0.006456065492706905,0.07293718205621123,0.027200353743208845,-0.0047448189010562795,0.13974592902756494
LGALS9,-0.062335134075017236,0.02471241632662306,0.012270248751994423,0.05006398162454925,-0.006894206438941982,0.008961164276378532,0.028611755566660783,0.01924562352383434,-0.007803737302459592
VIM,-0.07339843480487336,0.021591563631068397,-0.02442462097610511,-0.04483407335797847,0.008205058269049133,0.09429728757643713,-0.06699024781068583,-0.008552384564791186,-0.02699797825450773
PLAU,0.03083733216020587,0.0015209453807001423,0.04325968114317558,0.017337045949330943,0.011989564649434742,0.026546042650601922,0.09476514807412205,-0.02249124452187774,0.06684469954117475
TGFB3,0.0694835492493907,0.07605636485660967,0.027453309810648974,-0.029688721642691058,-0.03368751244732659,0.11286043024887853,0.02588076283747301,0.03562308841657385,0.10563366155452351
APLN,-0.04163763697143356,0.013223856004764896,-0.043743919456883704,0.07620874888972069,-0.049165456696952915,0.055408276313002054,-0.06322178962186506,-0.017532228350520724,0.04559474957610494
SHANK2,-0.03447593288514775,-0.02241092529138959,0.013903210391120633,,,,0.02214501767910414,0.031425541584796546,0.017100302494323486
LTF,-0.09297788553341176,0.047924521604754765,0.02585978868981527,0.06009066595116866,-0.00019492182535000042,0.06155402681127766,0.0021457457190993327,-0.026766935490035535,-0.02766076476393624
PYY,,,-0.012345282903031635,,,,0.020597398722794667,,
PENK,-0.0010845884887304821,0.028199135630346674,0.00943546956942723,-0.03437224087135507,,,,-0.03691429035734503,-0.04549747666741883
CTF1,0.011597384157747897,0.058492063888601516,0.06852998589231973,-0.047862108476240645,-0.08056386709094554,0.09078083057791834,-0.025836790061440774,0.04868433407807889,-0.0017128251441038992
COL3A1,0.03484747772421556,0.009038041435680589,0.014945427905245034,0.04977512670940206,-0.07112390627196322,-0.010267568965167687,-0.02104284282354401,0.02141261919248028,0.002902275597529762
S100A10,-0.08900616800420466,0.018501293995678774,-0.06136991231208535,0.0521850873233098,0.020331350236924832,0.05767341480083369,-0.028843253190516085,-0.034203420016669886,0.0012892981889161559
FGF13,-0.055378710516991725,-0.04908446122068946,-0.0001263246845218505,0.2228969762120605,,,0.004425907269837666,-0.029269969923576483,-0.09527941525488112
SEMA4A,0.03261296934530714,-0.013113370886472409,-0.022503365992925253,-0.03917662265869304,0.015509382185832234,0.025872517303339324,0.07296909098903849,-0.04175981141032232,0.0539692812772458
EFNA4,-0.014073766530393023,0.011315978258580639,0.09180967053753111,0.07962597375522987,0.0606027724230044,0.009688876794669402,0.02926074532321988,-0.02863096642931732,0.15582126048270642
HSPA8,0.05984957615476968,0.013467094131916641,0.021331751767701523,-0.02511605296510783,-0.11106052502646893,0.0387996088672259,0.064942352223351,-0.04125237693408195,0.011999040890972573
NPB,-0.0015494519018774613,0.008049457088956798,-0.0019970680485213925,-0.019195654909207042,0.045781691539768694,0.01976072772357721,0.005761266265940566,-0.02601443152963834,0.01905770464003376
ULBP1,-0.005351920152890234,,-0.01377867023789126,,-0.032577732492458815,,0.12487233358107495,,
SEMA3E,0.0963241498242991,0.009235948262132152,0.053573322661721795,-0.0836076550097864,0.017052476292825268,0.006637923329392787,0.014000882870218608,0.0643146966064022,-0.08416727926459297
FGF3,,,,,,,-0.013487032411501697,,
ADAM9,0.059716432259043946,0.024998647512905755,-0.008983793407632543,-0.0982737434988511,0.042738256123761434,0.043795467744019864,0.006725476260573472,-0.024338508301354665,-0.006994219989184431
ASIP,0.06740419016341011,-0.029767877096622007,-0.01768939297492998,-0.0611798168642788,-0.009356648529284958,0.05977996621426079,-0.03267456124349842,0.006716920479548905,
IBSP,-0.03966481121552342,0.001833997093143829,-0.007471681022749894,-0.07855481550637354,-0.017082691576235022,-0.042662768647597986,0.054373639981838744,0.0025672737675083933,
FAT4,0.011315163088381102,0.025532607287529218,0.0012499499105028057,-0.04258226406644645,-0.0737745530860453,0.03535386582906537,0.009886804442552783,-0.03949520783973151,0.041297188986015136
MDK,0.1051965304771363,0.03836752860697604,0.012120528980817152,-0.11231893885106521,0.1066106439471773,-0.012339211212017935,0.05524544053158826,-0.02124551305630554,0.0382325313384248
BMP5,,,,-0.02709993476643221,,,0.0022852190752706467,,
CAMP,,,,,,,0.026468232027798286,,
HSPA1A,-0.11697071774696483,0.05095318618950735,-0.01996397717685091,-0.0012249523256952584,-0.05136267127263491,0.007077988395607539,-0.005526372961143759,0.06509016021171253,0.036286739243737355
SOST,-0.022879908079551106,,0.06148457302446063,,0.08872669641464165,,,,
SEMA3F,-0.036530401324291244,-0.03468604917133757,-0.027329310820770385,0.021001506006744535,-0.02494194151539148,0.011963258490337416,0.021810276121883278,0.05553436144309319,
ARF6,-0.004631546968025061,-0.049661128296879076,-0.013256672659885314,-0.021356063733142198,-0.09708064438197515,0.04578540774109614,0.006064904123784034,-0.0067337090554157085,0.060743602571553576
IL6,-0.05149819982566273,0.011227536090427368,0.0013136813584043146,0.07060743647499301,0.009028443053009802,,-0.010299626485040205,,
CALM1,0.019703398777401265,-0.05843660766003546,-0.0013570719391779497,-0.03812314408924897,-0.07097437061913059,0.06948184758074587,0.044180499421406325,-0.042124214870900734,-0.042693137018911614
VIP,-0.026878470589665172,0.003661514242289436,-0.025881545687774888,0.03923326405694158,,,,,0.037696692460088055
NMB,0.08712997438082093,0.05664322379550653,-0.029561849172897968,-0.06386749693737946,-0.012764511745076713,0.10418450268857701,-0.057987457577551645,-0.06514579555342581,-0.08590930930560224
CCL26,-0.028038614854647936,,-0.019494935483457244,-0.04238129225670183,-0.05227358936927612,-0.025066610358282733,-0.040996332365651506,0.06500160725233635,
FBLN1,-0.01574156103091119,0.018061097801485643,0.054859950436107384,-0.03689514946293958,0.09426788394468075,0.05903052288579422,-0.050351712684864346,0.08220964583633576,0.039201582190850855
SAA1,-0.10030923482060924,0.02105786866898451,,-0.039410457756943865,0.09775964565003188,0.1537876807770981,0.015579667200648673,0.007519540376052996,
MICB,-0.005842586551384391,-0.042096587042908,0.011262685291183825,0.07292196727736332,0.016734387148471776,0.03104019347287522,0.034612105732223175,0.05053825819864991,0.02933416701799936
MMP13,,,-0.011764959248221553,-0.0726663118191685,-0.02850929538676792,0.03952434236464661,,,
F13A1,-0.010413339038531014,-0.012032267404860153,0.04215280295546554,0.017556358784545638,,-0.03430450989573986,0.005769490905428966,0.03136120124108205,-0.047669122260133236
CXCL11,-0.014650084943653875,-0.022955713212251552,-0.014444663147143178,,0.006624348107886676,,,,
COL5A2,0.07592420130538535,0.012606758047015358,-0.016910753682365474,0.031816457055944304,-0.11534604060093852,0.055203688582595695,-0.03464453503909167,-0.013286001074491616,-0.02625644058973681
EFNA5,0.010047682188376783,-0.0006516559458766604,-0.030484463806862247,0.013911955050237875,0.22301596107139482,-0.022430815978693956,0.006995175039616044,-0.014689771202848867,0.009165022032753385
AREG,-0.017848029429754574,-0.003024637112973861,,,,,0.03950501698653887,0.11071743450725012,
EDIL3,-0.024176217867808082,0.07472323185294863,0.03339240864083643,0.048427742607611374,-0.06602546052783737,-0.05159630056406042,-0.00709126390611531,-0.0070786360039371546,0.05590376414644224
CD86,-0.10595424109396107,0.005513117080098266,-0.03719968043859316,0.08138972218122986,-0.01895757154955687,-0.031049187285461924,-0.006218799021152005,-0.014883289466003227,-0.07455660166658051
AHSG,,,,-0.025130072543027047,,,-0.01706796315226239,,
WNT9B,-0.02441932525080166,,,,,,,,
HRAS,-0.029937689137345968,0.017174930966181567,0.005758687956849019,0.028381693907839373,0.0016657016307114257,0.0304651604271408,-0.0475596884372857,0.004732943188549608,0.2091892579663276
C1QTNF5,,,,,-0.055696812273253245,0.10689543932884062,0.0007740478722120094,0.004413253352395622,
RLN1,,,,,,,0.12681322482101107,-0.02835521587209693,
COL4A1,0.02030291339287243,0.02300926481491909,0.008729349213286098,0.02804268644131498,-0.09923773480000755,0.11158899317058463,-0.003274301713116187,0.029407252496864874,0.015468037687408655
CCL3,-0.04367873552376144,0.03875144996275949,-0.019388745079771057,-0.10601947809614581,0.024976052878277078,-0.05612065930925562,-0.06752593308522359,-0.01669754931498624,0.1283035210081802
BGN,-0.0040050902820421355,-0.0330373589246227,0.05746902503670292,0.02036661894502829,-0.07421440025414423,0.0697123433912702,-0.004651979503615285,0.04200048386116245,0.07112195690211699
RETN,,-0.03967337041142833,,-0.07304423998786942,0.06751379127036651,,-0.03216022133266818,,
S100A9,-0.09114809835668573,0.04356157350978565,0.001671862800387324,-0.050476581613713656,-0.07743724291541067,-0.015282700654599371,0.07277745993618602,0.022865230158187574,-0.026219486027935376
HCRT,0.013484646932715836,-0.029326043766147423,-0.022393838311044405,-0.0070155020722788815,0.02006559395109173,0.0015132686265231566,-0.0071787191726311005,-0.01928091684112767,0.048079949367639874
FADD,0.06755360382381029,-0.04625769716950717,0.004445384191034014,-0.08997026031116769,-0.09145026773102463,0.006146563580216198,-0.014934519256318935,0.03475241982198945,0.011711245688624994
ACTR2,0.03688963961294377,-0.04508078106537014,0.026448220289406705,0.014499893340985965,-0.0343316313176859,0.05099158064914316,-0.04233641172710642,0.022250864328191237,0.013907097156242406
BMP2,-0.07228943777361306,-0.04303905001524835,0.004290204600416678,-0.00665480979621649,-0.014324616434382334,0.11316314302165162,0.024872839319030907,0.002713006218293513,-0.006837843725685552
PDYN,0.0024690975288478743,-0.05157210017600762,-0.026266151969298213,,,,-0.019767347240564573,,0.07701899539443159
CD55,-0.014395369265584077,0.10180247401552363,0.03743013821498634,-0.004113846992132557,-0.07737595381700055,-0.014375158071187237,0.023853563233471094,0.027597348448311528,0.00477586955181523
OSTN,,,,,,,,-0.029269966058914926,
PDX1,,,,,,,-0.028905415369086803,,
CD6,,0.09143592228956376,-0.01554545100408306,0.030753304415140154,0.0019756503444980805,0.050184641614431404,,-0.03763600034161487,
IL16,0.030901715057463197,-0.02577309264522025,0.007792525631026535,-0.007057157856024402,-0.028604272726796106,0.015144644606613245,-0.012553014725075097,0.015001154188483678,0.09455440635076015
LAMA5,0.055402922842188,-0.009580716462211829,0.03905337635959923,-0.050925345703526304,-0.0064844918421709625,0.0893292848055428,0.0221295679075659,0.021602610572792218,-0.10394260226447607
RGMB,-0.01342583371993011,-0.036422948208198115,0.04301205452326497,-0.006121467077534621,-0.07823064712855436,-0.10035851731859802,-0.03982699004260884,-0.005243070612908641,-0.012286819273687409
INSL5,,,,-0.02645778090061596,-0.006313418604824058,-0.02538303536637622,,,
IL12A,-0.030077082276441056,-0.022955725837567515,0.010220198423408993,-0.01321249122135398,-0.05918320026256858,,0.013719475879032062,-0.004800459173567891,0.018097309293102395
S100A8,-0.008242468466444126,0.039311618250623556,-0.0018035717607780934,-0.04430908080759338,-0.023093939013577407,0.012549424932966229,0.05081920267675958,-0.006865995116633362,-0.1464987037968056
TAC3,-0.036677452932905925,-0.05550193007858361,-0.03359707576551176,,,,0.05412038327542996,,-0.004028517444350643
TAC4,,,,,-0.03433131113530496,-0.028056736934187986,,,
MFAP5,,0.010839173418579831,,0.004269486334706753,-0.07301480747305877,-0.057840184831044306,-0.0010716818060160613,0.06998991558991828,
CXCL16,-0.016374788419195395,0.0689377902742162,0.026194327065837273,-0.08155766947201407,0.0789386795411898,-0.012123789302396628,0.021693945429270434,0.01943257766430513,0.06196413914363826
AGRN,0.041261655885910783,0.013439079163703124,0.08067685263124803,0.022710952148378722,-0.02655031486693185,0.07438661760157773,-0.0430314853105639,-0.003052582929115388,0.11035185195502929
COL4A6,0.046587823591151774,,-0.01271806177841816,-0.04517008691366508,-0.07774614973897283,0.03355620250431238,-0.02091607891726014,-0.00975797895680461,
FST,-0.027074743987289342,-0.01765239839586853,,-0.027993454111924113,0.006425816221804084,-0.030789440468951233,0.02128437696247795,-0.015576220811806344,
MEGF10,-0.026690565967198817,0.0018416280316886824,-0.006615036633741487,-0.03796331837124908,-0.004331451836444637,0.023367201759383487,0.0030320481989000677,0.022928755997559475,0.023516491235938533
C1QB,-0.05418543912025915,0.026265789743525697,-0.01533913329882463,0.029449067806076114,-0.018580418234671683,0.02502894732839533,0.05240152490625163,-0.04145175263018815,-0.07173460348347294
