,MGH258,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH916T1
WNT16,0.04702046443761265,-0.021219603327014884,-0.016778601993757074,0.05098658238035354,0.0046134319389559844,0.12451919465648588,-0.019907904948508855,0.008389615907048434,-0.009983406888330808,,,,,0.0701956394511859,0.016475156607598674
CX3CL1,0.09844173473856656,0.04248730049997233,-0.02571274314879561,0.029451493249988532,0.00023418372341168006,-0.03951383478577844,-0.05012265651878974,0.0012770604319339183,0.00588531870216168,-0.007233516610920019,0.027267428832977524,0.07749780249842651,-0.002115354793148038,-0.05627595995925416,0.08273081870115433
FGF1,0.000988345146948186,0.10799753431661117,0.03853026266847715,-0.07386380835117949,0.023691689524696958,-0.008886489387219306,-0.010720625350772188,-0.023460835807290727,-0.02478531758428163,-0.05255724455666115,0.034071086265250086,0.0738515030096516,0.01788254624164409,0.015639149624284275,-0.03447353738518874
ALOX5AP,0.05775187938079726,-0.02921920019703646,-0.0493153282110629,0.02386902133557562,-0.027595420092750816,0.11429442373977354,-0.017709121103000616,0.000722583606871189,0.006878294074063329,0.04039840365224058,-0.011383964179517285,-0.10158920560153084,-0.003277980388069943,-0.08008458463012366,-0.013323101693637759
IL1RN,-0.014670728891004094,-0.021605805180765724,-0.0003652031056790374,0.06726141446960907,-0.010874489302447386,0.049266243716835405,0.00533306733070384,,-0.013482692365183064,0.09565040215845383,-0.03983284857447031,-0.0684392297892782,0.013805493703199704,,-0.013585682166939526
PCSK9,,,,,,,,,-0.023047424086932316,,,,0.02242589107668518,,
NPW,,,0.09983820179988452,-0.005040213805791526,-0.030651784494292518,,-0.01605546307078902,,-0.017251993826332926,-0.01693476728848479,0.10652306643168168,0.01104858040837551,0.0038244825387518874,-0.019106807144184928,0.018281434234592987
CXCL9,-0.001423715044710805,-0.005868160796647934,,-0.010804250849564347,0.014038576405410386,0.031908711805043434,0.023759655760003474,-0.020202688690821983,-0.004088110219120138,,,0.13150277879753985,,-0.022412619400785594,0.003685971944198543
ANGPTL4,0.016271718191074654,-0.10984552507911105,-0.011982365465845852,0.05972438063222952,0.023359546267669534,-0.03485718398927699,-0.042028328208280875,-0.03896491560541233,0.006675687014451485,0.08706013849652616,-0.07462902132910325,-0.04699494334550562,-0.006244050552590469,0.010199319473099959,-0.01880848314520284
CCL11,,,,,,,,,-0.017396088264051604,,,,,,
UCN2,,,-0.028066063070567887,-0.018525924155484125,,-0.02713137253575683,-0.01813405232703548,,0.020207939808976626,,-0.05736299522322871,,0.015112102474101182,,
OBP2A,,,,,,,,,-0.013915429143533555,,0.015906559852821998,,,,-0.026983400271183133
COL4A3,,0.012422702019184636,-0.03459648973722851,0.009474106625740695,0.031842916949739654,,-0.011554751289264026,0.010819653967740041,,-0.01917502666041875,,,0.09384077282571016,-0.03213833234279712,0.0482653230818343
NRG3,-0.026627434462819184,0.015404362428071213,-0.017729301541942355,0.005553257415239238,0.01722636347254936,-0.10390435385580017,-0.0275917967295044,-0.045859178841493764,,-0.008171400466887899,,-0.028238769071987156,-0.015558346996707138,0.03407223766709308,0.059667933982736225
IL23A,,0.028920805415167554,0.033106953475323504,0.011255774489487537,-0.029541937563432184,-0.021607448812926387,,,,0.034007670435926,0.03368766504188841,-0.04670906489063378,0.007832410811777251,,0.027491738033503695
COLQ,-0.02676771881748466,-0.024987858785047203,-0.02868602043791945,0.020041280329797406,0.0068669491412844345,0.05940560293930394,-0.04289524038091022,-0.04666303088006539,-0.013931673226374775,0.04449357319920073,-0.010870103533073118,-0.08062118001721387,0.0012869828878678603,-0.005324191632362888,0.005795048482640557
SCGB1A1,,,,,,,,,,,,,-0.02406714347903184,,
TNFSF12,0.0032098147898876185,0.04702892932218016,0.028588120565505894,0.03588447008003956,-0.006644014402303298,0.08307039130759161,-0.018259263241671576,0.04940034578522994,0.032158792357759335,-0.013815601430992634,0.0010762546157600653,-0.05486072272584861,0.04384238525358444,-0.008442126260391342,-0.01424192660565113
DKK2,,-0.014031490663665665,,0.011924771437823547,0.06129001151585173,-0.04831930419929393,-0.018591925273998066,-0.013901599527994671,0.07668481102017317,,,,,,-0.023525769068882554
FYN,0.005974785905147336,-0.024030033796282557,-0.08579485275912896,-0.05381209903106133,0.0839740693519684,0.13845655608110877,0.020764553019589984,0.027665851247239928,0.04045399943807792,-0.03464082870348399,0.023869873628539488,-0.08754491016548163,0.02982493000001469,-0.032262468047323405,0.042096580055983414
ACE,0.0490319032885508,0.055702279585669645,-0.03802683499301136,-0.009527170056442684,0.04392061137364776,0.10788236731483247,0.04582667619137296,-0.0075551562283464905,0.011616743114364541,-0.001639720113700039,-0.035292306769587035,-0.0018556848714192831,0.06640245213179755,-0.010752755444442251,0.0366471860467395
IL18,-0.04213661776762461,0.00044125637584565495,-0.05248985991229778,0.0025012053062410697,0.05366562574122798,0.19935019022336042,-0.013906957851264177,0.008707150778801626,0.009689781910072906,-0.06143331977754266,0.02308119118175548,-0.03340021700183053,0.060901888839805095,-0.023985623015268142,-0.003523229188174713
PPBP,,,,,0.023611052852148078,,,,-0.013004529515755444,,,,-0.004687307048729912,-0.02199790300699496,
CCL27,-0.01669895419199671,0.0024652132866171553,0.05777326447607762,0.028232124407583988,0.059628623741829104,0.11235087655759744,-0.003991354460599425,-0.014320647618614768,,-0.01498749143775839,0.12508925957932587,-0.013483305715242502,-0.017167282205562174,-0.023617637742791384,0.02302438108109575
SERPING1,0.006116817325073656,0.030761233203476207,-0.04800342166146377,0.030926790137870867,0.05584228549090251,0.13235726373289616,-0.02843579614670931,-0.004619502118237989,0.09915740254632366,-0.03307577729090866,0.0934522946901304,0.01137878325735383,0.064648897504577,-0.013786155976098818,-0.0004667357095267987
AZGP1,0.13318666130805057,0.04175413855884683,0.006616764322219266,0.06021679672084347,0.05733030483176618,0.03684373075699481,-0.029713219541956548,-0.02763178179998851,,0.0818564762696742,0.018842655135097728,,-0.00888136900169006,-0.00896912379936183,0.06322812183947012
INHA,0.03679395398655343,-0.01075532683235318,0.1434714203389931,0.0009040302522894888,0.042278699328390824,0.032176406746890554,-0.03301757999815766,0.028652540528036112,0.03978263364451624,-0.003144551827943082,-0.06364060173519075,0.025591709507336798,-0.027131374799102544,0.0586887237218778,-4.871896266565965e-05
SEMA3G,0.06423890228080176,0.06858832455243541,,-0.034926121489363554,0.006017964658389922,0.06153123035797803,-0.009303890918825804,-0.02694849054428257,0.0013851355036617018,-0.021637824160193345,0.001129255303795102,0.07526337329650074,,-0.017627496213500172,-0.03854363951802098
COL6A1,-0.010681732430879496,0.06392256392506815,0.11443246771675222,0.00032168808670917075,0.05956658141881889,0.11366629140070802,0.050665537336397386,0.07460645300903151,-0.06275948103726657,0.05633614645265185,-0.015974558041608508,0.005016469747654243,0.031933640871465906,-0.037784143841096636,-0.033850592208361265
FGF17,,0.023248606111448307,-0.02376168102064021,-0.0008022043566215741,0.06351562074552722,-0.03995875709951942,0.037617201407189334,-0.027967995568164185,-0.014773353790505653,-0.02013084077818578,,,-0.006681890376260532,,-0.025706904471650145
TNFSF8,0.03391087675618741,,,-0.023632529081646328,-0.01765155252658013,0.004513246335976674,-0.014846428613892204,,,,0.010986976561593509,,-0.020963657430032045,0.042193350627031785,-0.006774909783645683
FGF20,-0.024139433291678614,0.046454606194360336,,-0.04874810501642079,-0.036109408425540813,-0.0033789755055906676,0.03307974136676086,0.06345690761434199,,-0.018512631448777617,,-0.03418572863532048,-0.03271736867462293,0.05495986821049629,0.025400668368580945
ICAM3,0.04008546407791706,0.015354957758347637,-0.005470163561474565,0.0010797097111739146,0.027337862272329167,0.14577105190344777,-0.015348858946348664,-0.025748567295602515,0.00374938396186858,0.05489435290514797,0.09033984924395211,-0.014116664105732453,0.013677713265566436,-0.010212331840595673,0.04369022898208836
LAMA4,0.0005953607264256086,0.04293859185751283,0.003525038690292632,0.026390664890523167,0.06959411281737683,0.15982044431210063,0.01860860982712748,0.021223743688680834,0.06366105710267006,0.02147618937431402,0.06261579653147027,-0.019415898595929765,0.08309566214376547,-0.013732884375346456,0.009688201150061113
INHBE,,,,,,,,,-0.01710678993584452,,,,,,
DLL4,0.01610934944465251,0.0402300211564578,0.011699532859161879,0.00560661355510155,-0.034380527043319495,0.08177520820784413,-0.034551462918215446,-0.02005296376121826,-0.00786776786314949,0.016675161593090206,0.010428513725452566,0.004208394723387822,0.05134318643299155,-0.011356331242286763,0.05874861694341065
SEMA3A,-0.01087968659179205,0.047973679905398324,-0.01543316799346112,0.04738332915506564,-0.021682044003504174,-0.006313666738109023,0.013002778231877654,0.02365278748727344,-0.009238243386082668,-0.030121916674490785,0.11710537223558883,,0.02380047322984087,-0.036391030288827494,0.03974540284202048
RLN2,,,-0.01818739070614457,-0.01122633175376769,0.02640641563852344,0.003112805221636978,-0.015122941425996645,0.00831866682111447,,-0.01458502234211949,0.05737248038017576,,,-0.028486042866780453,-0.02966865187092747
C5,0.05437274733764476,-0.058648447484507656,0.1066967984310423,-0.04588023064394631,0.002546809072726612,0.0994624826496095,0.02505092691137683,0.023556680304333732,-0.03351415759571653,0.04039139523974337,0.09217706581382736,-0.025792315903123753,0.03086264683129922,0.01913410911459518,0.06202541766444994
COMP,,,,,,,,,-0.020207245830473314,,,,,-0.02048734483430263,0.00902058387019183
EDN2,,-0.01946094422031679,,,0.11746580468394845,0.21478187509499114,-0.018364290542317037,,0.09948024427242357,-0.020616366011122635,,,,,
C1QA,-0.032556806453746,-0.02298831000168889,-0.0744569598218962,-0.008805267499776018,0.001856100700567664,0.11036792179120149,0.029633987530000672,-0.05899216135926194,0.07672351253028925,0.04495241551989208,0.0006232934168835992,0.16569888245061418,0.010766855296276492,-0.006672675331045356,-0.06168674209742084
UTS2B,0.04548825438845604,-0.020825404086687527,,0.002105153469415066,-0.01936047567406532,,-0.01307215660274814,-0.034940741902052666,,,,0.05400892274546319,,,-0.005791132561288525
COL9A3,0.0554220690372075,-0.006423886968856693,-0.004789132615835042,-0.016348856250890623,0.0027826828303257538,0.15557286894240993,0.018854765952372482,0.024452036169928023,0.0018510060637383918,0.02257998317515996,0.06489644322889306,0.12047165506168499,-0.006831876476041915,0.013593472233778213,0.09526009151868645
DLK1,,,,-0.008176465940665014,-0.015768333890754865,,-0.04033617982272296,,-0.021549177594919755,,0.08538137212078033,,,,
HGF,-0.001183374095702345,0.013800381484844174,-0.014966853705565443,0.007076978761755956,-0.004594690560900082,-0.006715373291637121,0.015348429717423555,-0.017241546989319893,-0.03245909863052275,0.008885056825416394,-0.06132025377310469,-0.04436279623540407,-0.03628585690430255,0.0027561959377839468,-0.02237335367059488
GIP,,,,,,,,,-0.01796195482050272,,,,,,
P4HB,0.008763338997043808,-0.02953556758913123,0.01249868689736457,0.002039920898718129,-0.0023615132177495935,0.11318830947872602,0.05620216365608544,-0.0032267207825544494,0.005114626697363802,0.018550224302155718,0.006529455021417418,0.039710457289843216,-0.016133357720137957,-0.01033037734021419,-0.03391425116765866
ADCYAP1,-0.016910239613180972,0.05928681038462118,-0.025321580710416274,-0.0143020274220718,0.06444887998785656,-0.040234622111196335,-0.025067907302263197,0.04771902290209248,,-0.021491443674319485,,0.01417108647219332,0.028204990179057404,0.023307801306565182,0.011000710524651146
GREM1,-0.013764827225645478,-0.027374232802368094,,-0.020613684081444685,0.03165713737681246,-0.026857620731174467,-0.033572113894233,-0.016260686651843107,-0.07021997666659868,0.00464850509926662,0.009202669159161002,-0.024056040914788676,-0.01843139258844566,0.02696734203885578,0.04680884587114605
EGF,-0.01910321978587007,0.04633023178464514,,0.010046611417809066,-0.004766831638198315,0.0549815604882055,-0.02428568867464112,-0.02492439742564243,0.004665882642398973,0.10212626063534039,0.06700552823353585,0.023690283327495013,-0.01827202902273036,-0.037412073562929395,0.1276423295948915
VEGFB,-0.025982367931842422,-0.05823097891093188,0.13275278825584413,-0.011805618480816711,-0.01029374009748902,0.08963989716267515,0.010330547050768451,0.016780745517004123,0.0047787211173403584,0.09897625888558118,-0.028934092515532642,-0.11465462757160595,0.012929364880883918,0.0017513223563759056,0.004734795994209613
FARP2,0.04038719191820283,0.017236582527565467,-0.025329756005052932,0.002951639521891599,0.01908938396295829,0.035942341005451975,-0.006732779252190361,-0.04159463176915834,0.059279070938291524,-0.007913638841741278,0.015009046376545659,-0.026720583252295912,0.03218491222331273,-0.01063740130012226,0.08041952000642952
BMP3,,,,,,,,-0.0396152127806797,,,,,,,
IHH,,,,,,,,0.03134573018446559,,,,,-0.022288846319981636,,
LAMA2,0.0055793890418593135,0.06938248091099036,0.02890193927057565,-0.02331562612836311,0.051622404823828606,0.06934852860163979,-0.012474058641743458,0.08873829490483584,0.024463047287119663,0.023412857296383066,0.01090898655804778,0.06649589232792816,0.01776707361298679,0.02092793481736297,0.007138629765694359
SERPINC1,,,,,,,0.02494291377129051,,,,,,0.02673527171464535,,
NRG1,,0.02156530992216243,-0.016283941440946886,0.0006968887565082307,-0.035703857568577184,0.006618730632027845,0.014340880588317093,0.08906656226393893,0.008570540528763347,-0.02945829694926025,0.0925481268657345,0.06793341961703153,-0.0289099863027297,,0.04957819635715801
SPINK1,,-0.019704770485913743,-0.01592851675392306,0.06860847024764936,-0.03156596112205142,,,,-0.02304741775198528,0.14511452298205754,,,-0.015167167659887402,,-0.04135689165152188
EFEMP2,-0.039301059834686215,-0.007158479809740163,0.0210936130621126,-0.025629907225312134,0.04294093313565066,0.1216954005390048,0.02860112518812437,0.03212680466309944,0.04650480601187284,0.09747730729700496,-0.00987541881042726,-0.019250873370944804,-0.03469185067575103,-0.06606118426402413,0.09147330060243129
SELPLG,-0.052938087791453384,-0.021308664579600435,-0.04619767878704136,-0.040768798633773674,0.004722864490115344,0.060947922316263475,-0.028826452990251064,0.003980156688555706,0.037746008161768735,0.017505872096775676,0.019132159073368387,0.0803399672408246,0.050403080710008784,0.002796501385238292,0.04071745433830784
GDF6,,-0.033036430440678534,-0.04354426695486349,-0.026717744842962663,,-0.0208219206175974,,,,,,,0.012852003289048874,,
HLA-E,-0.027484895715949788,0.030841511733771358,-0.01652426344046555,-0.030620926232907724,-0.0024399252678026476,0.1608889721321716,0.0060571383480584095,0.007769271263784255,0.08412072805747398,0.06428977754078488,0.00012488771885237954,0.04812488125275,0.005996944601384279,0.003788495589141774,-0.07605912034887263
PTN,0.04950077387062466,0.010284213901314045,-0.017802272145427126,-0.07951905938747661,0.11381570185443908,0.18096098003845643,0.026586631694168767,-0.03673395050357676,0.007969511399883554,0.08487255737677102,0.06740302453818088,0.09063013434326649,0.006495686463863654,-0.05633683427159927,0.13236389679055907
CD274,-0.04574877985299975,-0.044930493878893966,0.01901645962865185,0.028015711715376052,0.05175167829187663,0.10193839157665953,-0.004845970893180158,-0.019288199163262982,-0.024467321906069803,0.04551377157049199,0.11368059580587829,0.05289974127935285,0.013831117412735666,-0.03566243554550556,-0.05121353552653379
FGF10,,,,,,,,-0.0025532067578432783,,,0.020947277174982563,,,,
CD14,0.01374394129203742,0.006539143426254296,-0.09525674323629595,0.023170736446107506,0.021467905484935976,0.07304382515435806,0.011076159461121969,-0.02220718144431969,0.039728254255892305,0.06062842612406022,0.01257610735656604,0.026147443288424364,0.02313334532503693,-0.04852154878747532,-0.00368145014262404
SFTPD,,-0.03140098504283274,,,-0.0198231472849041,,0.0703938246892768,-0.02332813082990609,,0.06896269517840084,-0.06297840939738777,-0.0042192281702117885,0.02892326831570048,0.018274515117844232,0.02473367793484194
SLIT1,0.02495386298134315,-0.0037760263391778603,-0.012406210323227336,-0.017646893745813866,0.008169523521262882,0.0207691914231842,-0.033829360100948266,-0.01374429956521594,0.00805545068025683,-0.001025141925275501,0.03604114295453438,-0.04357187112448225,-0.02535790198510054,-0.05828764894329023,0.1003381842191383
CNTF,-0.019830577986627414,,,-0.018799043156452238,-0.017651554137632874,0.1277464213202866,-0.011921945595027926,-0.01626068524647032,,0.02335316029831027,,,,-0.017627503169421774,
BST1,0.026386090334980357,0.005555895737810557,-0.039722700370046014,0.012589989969453345,0.024614077406481274,0.1166622588352329,-0.013619819304552881,-0.030543124435452297,-0.0074123084792942955,0.0031674403847340208,0.14697495364171947,0.05902437303990875,0.03100030069502041,0.005926835101204476,0.1251834913977146
AGTRAP,0.018867799944228807,0.01861740240224834,0.038988481541837705,0.046230908940153775,0.006114274174196242,0.14722831185758026,0.0017370843794639042,0.02059865943008083,0.01907870633527785,0.03151974305856019,0.07984599466868449,0.010710037689905635,0.05467566552486324,0.023412302299360442,0.039452573999582866
LAMC1,0.031194637126652106,0.04511313278117896,0.031060408944908916,-0.06664976503557929,-0.010941310903507487,0.14405264399323578,0.016230877515186495,0.03859345460798386,0.03751377607166285,0.019546721447914504,-0.04785477391414019,-0.10857920870548637,0.041922836826329406,-0.01510639798560907,0.010031192772718755
COL6A3,0.024670872425091417,0.017197791561156604,0.019824542895446155,0.03445068668414139,-0.01827592311829846,-0.03533210965308689,0.07770421868449624,0.0765771248093873,-0.0597772671281263,-0.03844494258361632,-0.003924611284883883,-0.06997470741752784,0.12793172319368143,-0.049260052316807044,-0.009611396457360104
FN1,0.025494062144609496,0.061125232329062355,0.10378419457094341,0.010011700397771862,0.02998138725843591,0.1393404692487463,0.004150343382868672,0.04717967280765102,-0.10091942337384947,-0.010719243823654223,-0.009463091702980536,0.012128338526722118,0.05939365729696157,-0.05224909541742043,-0.048609304076018385
MIF,0.031597126039134275,-0.10096327714939816,0.0531957971650816,0.054464863846799626,-0.011453890139822637,0.042142160073779536,0.025807709721198512,-0.06831077507613678,-0.00023835384946997324,0.040406854720816475,-0.08479732933690733,-0.11929153652096648,0.00493408543156492,0.11290388399453345,0.007432709806392443
JAG1,0.0017328135297609995,-0.007895613115142301,-0.019764110157525955,0.009354955443376028,0.008367760474521466,0.191380836153691,0.022135470131496828,0.038465462041167645,0.0402475599503039,0.03160595320421196,-0.045171277148793106,0.07810081988460166,0.0028088735873835146,-0.009048453064889106,-0.029656239705751864
NID2,0.01997183735631851,0.037139686072355176,-0.057244934399594494,0.027569845908838847,-0.0021704639692052825,0.09732437343573946,-0.03138189521898855,-0.015986819529611278,-0.008265987923497505,-0.0377073106802945,-0.01697766377726694,-0.09942728238174156,0.05319603323894585,-0.033226465459950505,0.03386687149327218
EFNB1,-0.012068180408088157,0.08883030580691992,0.09489005071467042,-0.052947252908964244,-0.007807656590362188,0.0601870409261351,-0.007507032574724548,0.07612573615817754,0.04451115817555282,0.0718948773643633,0.020061192614688837,-0.0010281110012534452,0.025435147592756283,0.05405472647133752,0.04623898225362381
COL4A2,0.034255060196260685,0.08598929911649214,-0.0021811387315062965,-0.024357784576239595,0.061239244948064035,0.13363650968952645,0.015733882981939378,0.04846318478410997,0.043642843922528624,-0.0013116504812149673,-0.020063899068998244,-0.03851759433844196,0.11879400180302822,-0.054076840372452084,-0.021674983227761672
SPP1,-0.01472087792250782,-0.06049482015015119,-0.06349918842458983,0.15264911935131442,-0.06385259639778976,0.1378083557847815,0.03436776428512754,-0.046735008585115034,-0.07040567940430138,0.11714538907706454,-0.0022962353423365625,-0.04172988506018509,-0.0333946083537204,-0.005052326284725089,-0.02923886325282413
PODXL2,-0.024844276981670892,0.0798988519224323,-0.04576177266190187,0.015871079816857755,-0.0360793209936655,-0.011513020174910547,0.017733535944481328,0.012172473114987209,0.1145780255063602,0.001316818190275471,0.0618359824892979,0.005859885362433889,-0.04408962212657714,-0.008381460645587278,0.11022418135573013
IFNE,,,,,,,,0.06064298966076687,,,,,,,
FGF9,-0.01813008784564158,-0.02668181067152811,-0.020941165824896274,-0.01544790558924565,-0.01361504975449799,-0.060764750244446115,-0.01907823820671587,-0.006238550224472509,,-0.03162583202954803,,,-0.011349304369063694,,-0.04199223967737176
ITIH2,-0.02450015694970838,0.008610563907298419,,-0.025116247376230603,-0.026902253953795783,0.05132287691000386,,-0.018027375643291665,,-0.02373581371856634,,-0.02045985706427762,0.0012935690400729912,-0.04196160326366916,0.04323794513032067
ADAM10,0.0006073815826084808,0.04401130579159727,0.07393769441202211,-0.031246705522606836,-0.04559381246137191,0.03017187900303133,0.02569020068897561,0.009335169362572386,-0.010579003730333525,0.051309080637725386,0.022556495302358214,-0.02032845833664309,-0.01288633187247283,-0.03689894601133995,-0.019137851728802058
CFH,0.0005257358719562217,0.060709032579001274,-0.03888103899941411,0.019857666121800052,0.011938090867058718,0.07475774098371399,0.004900602811271619,-0.03806095561380801,-0.03771322974198468,0.044945522531099666,-0.046784775703693604,0.042924124818440906,0.041493356312854036,-0.0466351956780356,0.0041525771214078935
COL4A5,0.008451133521781808,0.02081957263863777,0.009860809813956454,0.021045072698995807,-0.013082743165656871,0.010662369685736495,-0.017597648484924674,0.011475022093917365,-0.02668435268646739,0.017705771140916305,0.12275804922404109,-0.03169655462428582,0.0063337202595086396,-0.00016865310966923558,0.060471801280281665
LTBP3,-0.015270085761692817,-0.03821562935497466,0.01473505909977487,-0.014871766217529388,0.007787370736245457,0.044027792506973945,0.0019330291265323813,0.03153732485039118,0.059685238525785056,0.06090892902036911,-0.07622488776640586,0.012736157209971436,-0.012352452960220497,-0.057607327699716215,-0.026604965942828643
GNB3,-0.02827286957405424,-0.02779767419278545,-0.03269221577886198,0.018712738860331975,0.0360556610433259,0.0041887020125686075,-0.032132840138796505,-0.02404742683506405,0.0058000167727850615,-0.04071491240170782,0.19482854828797358,0.09095994103427635,0.016377359804959486,-0.03011831205340122,0.06757140599133518
COL6A2,-0.042263008393283334,0.04466814083879339,0.06803453770406298,0.007661505256218385,-0.010999532727154687,0.09872114971441454,0.014786354621413597,0.08995508054739829,-0.03129618823380577,-0.024154606542112524,-0.09894161374488766,-0.11707371909653855,0.052116119109499634,-0.05507648383339067,-0.02643520983602693
PLG,,,,,,,,,,0.04254079093098552,,,,,
GDF9,-0.019464366504081957,-0.03746378459990128,-0.025989120987160736,0.08738236341784056,-0.00048347119894035087,0.06263528017067829,0.027101753683877818,-0.024924397292983853,-0.018915316124477437,-0.00847718297023191,-0.051244540713719686,-0.021065545750048823,0.041065119182858885,-0.005429987032191798,0.04175331688644101
NCAM1,0.002559266536139542,-0.00780781726231074,0.02297499103116245,-0.05722795168352636,0.05885170376444485,-0.03248232718608596,-0.026050079599025812,-0.002458550408905415,-0.007342197072542757,0.012438339990675343,0.0004626189877207004,-0.06898469663298519,-0.01152380227769969,0.01155228662730889,0.05039153556986203
APOC2,-0.012008704284737388,-0.04852745736470952,-0.04751530128587684,0.040393274761731775,-0.02904503692557135,0.07134593952135307,0.027821049608505042,-0.004727426756645252,-0.027936731062389517,0.016960887929010262,0.0015063149561900303,0.04974921663914324,-0.0056007740310009616,-0.028092702123887914,0.10693389852567929
BST2,-0.00364656721358062,0.055116965098913936,0.03770825372486121,0.053568449806616465,0.04385638767506413,0.15907782479856017,-0.018669854375435644,0.011417358488002015,0.08618448678794005,0.04480482025038177,0.038526875008900806,0.010887676862286724,0.05363125581780146,-0.031044144379129147,0.024153126892736652
COL5A1,-0.028215389278123976,0.036120505721690475,0.07512404507555676,0.02214201273120276,0.01916220763808154,0.06190149670473816,0.023478650326150066,-0.001149305256958644,-0.060316509844366845,0.042126431053386586,0.021943662977670694,0.002520294056390075,0.010023748736766303,-0.06941661781513105,-0.030090487259238997
CALM3,0.026817736931196167,0.05421496490908071,-0.011296771225746516,-0.008355735925435877,-0.03032081425638642,-0.1495476318029061,-0.016275365270710416,-0.02975911273548007,-0.06855849133646119,-0.07181589340141316,0.06861164563279065,0.11447685785054397,-0.0006884893955560654,-0.03633420041328118,-0.02925020710127288
THBS2,0.005330324354149438,-0.03984108793842242,0.04461947775511769,0.0823405982336263,0.01031763392218106,0.05916765091326678,0.00019627742822402226,-0.0016169419955932385,-0.08612022062668012,0.08771074527448512,-0.04274078954568232,-0.035523969400055505,-0.019046638283961706,-0.03870865905623941,5.143341521509884e-05
SERPINE2,0.012645340929554135,-0.05923672954798451,-0.020182943767247295,0.039797235275678036,0.06022563708840263,0.03702938530680635,0.027387021770796174,0.002110115470407779,-0.08000914028244802,-0.02219388154400806,0.004408050167766102,-0.11815130012575932,-0.02735816694879995,0.010537782982835444,0.023409208717932548
EFNB2,-0.006490616573397238,0.05920570100718312,0.040728336350981074,0.017130589844749414,0.030764137072677715,0.029642592035232732,-0.020061154748807986,-0.024444020831047693,0.022045466848511906,-0.04080466291895677,0.007826033076899849,-0.030638675295537855,-0.009919184423818915,-0.05123112111364372,0.015469787194309857
PROK1,,-0.03185415106853786,-0.029729634137467584,0.021288897238529066,0.00036425336860636465,,0.009408087199901103,,,,,,0.020897325598648084,0.010702559229974295,
LACRT,,,,,,,,0.06445989337062163,,,,,,,
MMP9,-0.03602842422163089,0.06582931514138687,-0.04777042587465917,-0.033100665042437985,0.03511529567679514,0.18118144851978923,-0.019907901635698968,,0.032081309670968,-0.030498930169936177,0.09864292192215711,-0.08089916501184777,-0.002488488611580176,-0.03642158862275596,0.011323386194776386
DMP1,,0.0055276995834317695,,,,,,,,,,,,,
NPPA,-0.043724181862177414,-0.0190434266777288,-0.006346589451322171,-0.0003268789024246779,-0.04473672179383899,-0.02031690775506373,-0.04577217465813058,-0.04192443815222567,,-0.03959127140983636,0.02989432721676045,-0.02099751828244058,0.07477153520352817,-0.069947340372321,0.09985238130081918
APOB,,,,,-0.025485161913972917,-0.026378029975432742,-0.024184995286495082,-0.01697745144392748,,,,,,0.08581389643550212,0.009427471579631941
C4B,,,,0.005741168610494328,,,-0.015662181911238332,,-0.014264408557107882,0.028037210497338455,0.030848876636715945,,,0.006222236288217954,-0.026983407816065532
NTNG2,0.0025493786333810626,0.08104196674760081,0.03860068904198707,0.02072558918432658,0.07192566076992468,0.07232258946675552,-0.009111526621852177,0.00957730070261964,-0.02315923796733095,-0.005292435804450142,0.03550721171143673,0.04934159845133078,0.03605103162218399,-0.06212869614097979,0.12502825014765423
LAMA1,0.08444925609570737,0.03335700784871795,-0.024638761209021386,-0.05780830606439387,-0.014611827272125412,0.12908007910265734,-0.028835238836447143,0.04601410250278411,-0.031897461831803205,0.020882209793638265,,0.0916960312780471,-0.03204782134600132,-0.02843121991281906,0.04284069609719297
UCN,-0.023521772314749653,-0.028386500405401135,-0.023108308180787296,0.01911327254676588,0.01638507476351834,-0.02663743763795838,0.02038101872902407,-0.02404743147210377,0.004554098550160166,-0.011191724683180214,-0.05951967335466176,-0.038855535961631354,0.059794943418593545,-0.02488202110785785,-0.03194273070595543
ARTN,,0.1558393485186905,0.017874385667213555,-0.03190466773232351,-0.020937857864467384,0.10914140161938972,0.035376915520120206,,0.04608214022092434,-0.016934768544750022,,-0.020536338906745683,0.02053123966395374,0.03761678064906091,0.06519010319490395
PDGFD,-0.04884990275355929,0.06906035116796172,0.1315264073256539,-0.03105390898923619,0.02320854643661932,0.05172380488000644,0.00753105208806712,-0.025291941680296352,0.03929615319058097,0.0033023613782393784,0.09811394518034537,0.023760893042238673,-0.035385187565003313,-0.03348455617223893,0.041595552206696106
EDN1,-0.015899668081856947,0.020031402214964297,-0.009222559420525292,0.06003444837436767,-0.03642889386593026,0.06489163777905355,-0.01740159141001818,-0.019319264270361975,0.04751199731999541,0.04636056019399677,-0.06933399939696859,-0.07373576169124592,-0.002346746964682008,0.019513889438356902,-0.0417126459390184
ARPC5,-0.0674939052460291,-0.011628729805142856,0.09887286227894382,0.041821155262431166,0.04087641736217576,0.07882177122144289,0.06902425620872724,-0.006467931331769507,0.063493433519623,0.023943722937384643,-0.04485824652991329,-0.03910990811186625,-0.02467329851308955,0.0333849147708249,-0.053583397081315105
