,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
COL3A1,0.018932268295413997,0.03750742559436363,0.03828720501250703,-0.018685319834776858,0.01646009760866079,0.021526885780827437,0.045595818644505355,0.04752893388536895,0.04379600641029627,0.04094815956388187,-0.002513318563883868,0.05574022808969754,-0.04742636142664018,-0.020557495762307882,-0.017604205575953526,0.005595926675699796,0.023714725226180212
S100A10,0.08769047747495252,-0.042275356417967216,0.01660442727949962,-0.006978662587326199,0.012382226139350094,-0.0030832369014183515,0.04569708484009526,0.023495230668480006,-0.027644634824298294,0.14472828703263757,0.03889082181900229,0.08354541489186532,0.012325906145598876,-0.03217001356406027,0.03660751524233998,-0.0037824269790988716,-0.05923507848612746
FGF13,-0.02559144784760006,-0.04461061882907931,0.06590858314259278,-0.02178593454257095,-0.035600122772091035,-0.011760547943963189,-0.08998187265698537,-0.06969556291647865,0.02693221918423805,-0.03872273954796017,0.044890904935760166,,0.013465696940643918,0.08396965450566572,-0.026607416509821624,0.03315361155173319,0.03557216741895657
SEMA4A,-0.01182953347363281,-0.01418895464860391,-0.03179737189997222,-0.020812300723363958,-0.02557992207207296,-0.024526371202232108,-0.0744529254452639,-0.05848060368147562,0.011485053557036688,-0.02025953713145592,0.06696902623788963,-0.0230370903664309,0.0199235251619474,0.04119410000650186,-0.001988480790675331,-0.010945036318326664,-0.025694407690687135
EFNA4,-0.03443691642390067,0.04460065883915816,0.06841322534234742,0.010514796882364345,0.04764002910738504,0.026859751409308824,-0.013476449533058172,0.03735247964328333,0.1016415989469705,-0.03808687494755264,0.03653194950456357,-0.021383956564843546,0.091099207363842,0.1100084260806744,-0.0131409844239086,-0.001958472626923986,-0.00647575234028967
HSPA8,-0.016231603100773626,-0.009256293586660334,-0.0016756717455275278,-0.025306620711577285,-0.013259445397036222,0.04007905093249626,-0.1335015047966069,-0.044037076533644894,0.013912653308606655,0.0024086017582041178,0.02253058868503675,-0.04083575326501216,-0.0016782620005345473,0.045362091198532926,-0.026517941654184175,0.050561685368035666,0.006584110395655653
NPB,0.04144842263439725,-0.03112541585342745,-0.023230952329424112,-0.02101860983729947,0.0995542071782748,,0.13996570429362282,,0.000387026793440604,-0.020364686000786975,-0.027171885453123098,-0.05258987306685664,0.0733360250921784,0.01181533992642174,-0.05644885120613117,-0.011207963864101438,0.0658528833747814
ULBP1,,0.07514693368795482,-0.027194892502649615,-0.035843367434133765,-0.013747853091949874,-0.016971798589377526,0.0012806502530618637,-0.0249590729824907,0.04926621393631258,,-0.013442178689654508,-0.038378162728728946,0.0281854047469615,0.016921538040875914,,-0.0076505956472997,-0.034397111715479156
SEMA3E,0.09226808137560533,0.06281161225356277,0.00918549123957968,-0.05221170794732,-0.0241547349297766,0.02953151191549796,0.1036211891380119,0.011453747738624136,0.005280590994573021,0.04058378624606464,0.0010271060674716683,-0.04320743448631493,0.052912031269647684,0.06549190399827046,-0.0059139540019549,-0.015198842555550342,-0.02290649967061416
FGF3,,,,,,,,,,,,,0.005272071718970383,0.02842318607248,,0.011765047131128371,
ADAM9,0.07498837401893285,0.0015009688009373723,0.10682180924471349,-0.020120076558556927,0.04162073780823584,-0.002502067158461341,0.09321652519710281,0.002584178462227807,0.006667528831880778,0.017490437636874797,0.05141934173144847,-0.00048786606642686834,0.04206348534570789,0.06073898706466516,0.0013545592642195574,-0.00978478638737184,0.061231730821898464
ASIP,0.019294336959636324,-0.05139495331058003,,,-0.008969899030443785,0.03011498471679752,,,-0.015410051233947819,0.03491466280097019,-0.017257396916766567,-0.07751449113270258,-0.0351206985240767,0.10116422258128906,0.002024142280742369,-0.010400535292184421,0.027869559034235297
IBSP,,-0.03777830867398958,0.06917629326925936,,0.015501823323776039,-0.004745783852411585,0.08445281820354036,-0.005767194139244531,,0.10734019738939057,0.05222480300862744,-0.008430595816403014,-0.058043839813216196,0.051418759727378485,0.06561734007550456,0.02423091295862151,-0.0329444375461009
MMP12,,,-0.02359505212227745,,,,,,,,,,,,,-0.016830647909157424,
FAT4,-0.030502361502044783,-0.055269173232917544,0.07077281727588478,-0.011065382844324713,0.04704867625013508,-0.027458147354257063,0.01102156434886006,0.017258305976194887,-0.022762580445543842,0.018577237087576238,0.08411441780718719,0.02858423383884707,0.0035519473375506556,0.08126095373932153,-0.03477210159194075,0.010725087263066257,0.053341690669275854
MDK,0.07739343925149621,0.05050969583638965,0.020204573094534207,-0.02073083250735149,0.004196841755027172,0.014267803982881277,0.1672910157236738,0.07057988101618588,0.013094318906491037,0.03910458537044102,0.010443112124491954,0.06846634201072226,0.018641517880915427,0.10634739595940307,0.04014074895743436,-0.011466202844781342,0.11651731228801505
BMP5,,,,,0.046215323163252456,,,,,,,,-0.011627892937029417,0.033328835006637796,,0.04757466665508833,0.12057964576370528
CAMP,,,,-0.01784033751128251,0.0648545845574582,0.0024827917484330723,,,,,,,-0.039745250821817235,0.03996924790641889,,0.03553388514732283,-0.0015140304287303984
HSPA1A,-0.012746367147625602,0.025946454875489938,0.059442368085431276,0.026689664326117243,0.014210591220388596,-0.006264412732216507,-0.027812527675487787,0.06321217638209217,0.014340951679730948,0.00875155537600024,0.0018201517157217235,0.06136416446960846,0.00431003121875276,-0.085970040329635,0.049295702721635665,0.027381441655618663,0.03300645816621394
SOST,,-0.02891107604467752,0.04217285737768933,,,,,,,,-0.01658729447287712,-0.003321576229829761,,,,,
SEMA3F,0.07586040530215825,-0.009161638139268683,0.061606846145870614,0.02252274581060041,0.012395487483773887,0.03364105965119289,0.09390003018715576,0.02437991612539399,-0.032038600530639956,0.06433657873038537,0.028205989298654845,0.08504603901061193,0.031936328994212684,0.1111147471646011,-0.04626921611377963,-0.008191304103271449,0.025483307553634118
ARF6,0.013773303335400843,0.04511204374456212,0.007516422996215697,0.012077117888838328,0.045973935826416096,0.012259707060757085,0.09699379174108068,0.019083448809553847,-0.010650382749189842,-0.0070624404715958645,0.015830045751168094,0.05068670226871582,-0.007728078156210701,0.016780338606896365,0.028139276822438487,0.0640773157715388,-0.03149399356615909
IL6,0.06253408453817028,0.06336570418593664,-0.017067278517890423,-0.023594188646237635,0.04935226948600133,0.010432021116839158,0.014043838793575862,0.01498395306316111,-0.002771281183808996,0.04272536874592592,-0.017125302455806568,-0.006589566959309915,-0.010613920541826746,-0.013052750974331052,,-0.005965915744989685,0.016737729984398306
CALM1,0.0754500547322622,-0.005852330861112846,-0.016469969681365434,0.027139886397241554,-0.026831353009575568,-0.023550629467633047,-0.1573309916888146,-0.018569318765312856,0.050807922356338055,-0.09599611570142982,-0.015375642297747497,-0.0043418342828833376,-0.022779476328164905,0.039895888018577935,-0.015680852278170034,0.020262609718581497,-0.050252794912867105
VIP,,-0.033963663860911986,0.02638992449686338,0.026686821888031585,-0.02273099365174309,-0.03449522590999523,-0.0030677752674842075,-0.039042359875973286,-0.02718516076181485,-0.06033633229573616,0.0018357538808903434,,,,,,0.10611296441035167
NMB,-0.0723590620542195,0.09082239506818503,-0.008952457691986349,-0.02797085623469477,-0.0043436965562413075,-0.0175183517041067,0.07687745164263803,0.08070558422492728,0.011993394803445957,0.09614346680287517,-0.011684391700175278,0.01344854805779703,0.02330729656419132,0.04828117944489214,-0.06193072897727269,-0.012590227652343104,-0.05149705153327434
CCL26,0.10417323340688096,-0.03542962338098935,0.012106734403370534,-0.01861958762800887,0.05436792863182442,-0.028887922489172792,-0.01909763083071242,-0.031613898155834604,0.015805211069435363,,0.05110123246889275,-0.05135097885198274,-0.002108510761202633,0.019457416959500148,0.09300919527780417,-0.017412581143538313,-0.006278818335053396
FBLN1,0.022642291586893216,0.07736304148465334,0.07409016581220228,0.025361956650956124,0.0702849446222947,-0.017995332205215736,0.01520167074772948,0.006009689289136165,0.012889402721096234,0.03130987393997925,0.02317136589328411,-0.029007995085875416,-0.025173970899892997,0.05943270140225489,-0.03211781773759925,-0.05878592123243652,0.03064809671629013
SAA1,-0.018877541147661634,0.02416989976148093,0.013363291620065176,,-0.03998734613094276,-0.045568404994795586,,0.014712759382035553,-0.05905599743939698,-0.008642845159991277,,-0.023512421879895228,-0.03662564415928615,0.0315578000358642,-0.047768218636191934,0.01628200720865481,-0.01582301174506263
MICB,0.015463480791078326,-0.046151179879453774,0.002524084510630592,0.027416954773155536,-0.016070308496494403,-0.00606595622996344,-0.009275312698678349,-0.028134501387122996,-0.011344890344912985,0.06092342331226131,-0.019079225089255417,0.07373480021731343,-0.04030609569166121,0.011048059033681083,0.034682061264128164,0.028463000159036057,0.013674995317950134
MMP13,,,0.07190565946943468,,,,-0.018022760967255358,,,,-0.01147764492223604,0.10704279442739187,,,,,0.06709577548387391
F13A1,-0.025937847979450035,-0.07864644486664836,0.02407587330861691,0.026473741760839085,0.013680747182389045,0.01321617131527343,0.049860109168676954,0.05092929485618084,-0.02493968978206785,0.06942293741950573,0.005085138798026513,,-0.0709231939803304,0.02646600946095792,-0.05030753531153586,0.012621142583017076,-0.01860189620194271
CXCL11,-0.053153767571261175,-0.024796049180897922,0.009729870447756835,-0.017934819312575113,-0.04061009106366794,-0.02433321472204281,-0.028301588045170377,0.023500671446727503,-0.02297146292498713,0.18128442288543803,-0.014091907258351079,-0.03464137399402754,,,,,-0.03145255120067011
COL5A2,0.03393964463099289,-0.05797955489909248,0.08694610626776626,-0.011528660513311959,0.01446976148587389,0.09147597006809612,0.10404107506039963,0.03939764786362483,0.029276777333529885,0.07960935662989446,0.0160695437479525,0.015355334128885062,0.005036450248490312,0.007248786412664344,-0.004884111017646305,0.03583807885354556,0.011278255892960729
EFNA5,-0.03620917292733854,0.021397502674141044,0.04779351155198619,-0.025889250731590797,0.015230258746972777,0.04456955886243598,0.0682576465935759,-0.01798057568869328,0.01916520782791901,-0.04838992143700655,-0.010700602607100075,-0.04471748993728586,0.0006598150202849649,-0.029498204355158555,0.04425482566868924,-0.017535873165480793,0.028062186277537062
AREG,,-0.022552788861615065,0.0003298657861795766,-0.007638883819849973,0.0010944312835940784,-0.005215452234586531,,-0.051301835040539236,-0.0038695429760313353,0.015395750965535715,,,0.02326676597100565,0.052753585578190265,-0.03673147767764013,0.06232239406888825,0.041819520467137064
EDIL3,0.05757510723453553,-0.06588681591081774,0.044437756008109716,-0.06365557267687733,0.032260139842950904,-0.023735662702381338,-0.07024200230409207,-0.017371305026927374,0.06959972728086632,0.08487303615228595,-0.059522422815708,-0.04858510381637209,-0.018892356720763524,0.06433792987099382,0.033289548097699045,0.028233783681230813,0.03795926935868397
CD86,-0.02237659384442876,0.05901458673384186,-0.0063831518517202404,-0.005147197814815156,-0.0326794036705993,0.02117097945373644,0.052034931839134206,-0.005223106747277903,0.05619888008674333,0.0643788159433988,-0.05521616796464777,-0.03453199816560527,0.004641535172737717,0.017269301017753667,0.02291948507555099,0.03691833970209409,0.09003043857252527
AHSG,,,,,,-0.028375964095317136,,,,,,,,-0.0027093277651221953,,,
WNT9B,,0.10377407490210917,,,-0.022022091759920207,,,,-0.01232856683365492,,,,,,,,
HRAS,0.00043279602107187574,0.00945690678413235,0.04894546535905943,-0.0048352278529822474,0.04655448447355719,-0.01922316627306549,-0.009516811102165738,-0.040240058644112515,-0.01215936257819372,-0.061659234974296505,0.051782376777812285,-0.044919363129428846,0.07178114966017156,0.004335681433004192,0.015263922106379375,0.026487365902261976,0.021107960034439793
C1QTNF5,-0.02793834999269048,,,,,,,,,,,0.003188674959964022,0.04552649502949663,-0.005270097485885241,0.02580528653705949,-0.0010694713954288112,0.08316591611838423
RLN1,-0.017205352549969882,,0.030990619503414227,,,,,0.0008381159135165447,,,,,-0.020522611260131603,-0.007127569375002147,0.09137200673484495,,0.011941201171080615
COL4A1,0.0016463736443087904,-0.013512019857938078,0.0800477252422214,-0.03277296556440242,-0.034946165034165644,0.025681029786247103,0.11680071189221747,0.036643220677738224,0.015934795178950543,0.04569979054317548,0.030860679380280795,0.07150250866766347,-0.005721584355302779,0.054599350279400494,-0.05871196256482295,0.03553558550753766,-0.018686082290080827
CCL3,0.11394955678747458,0.021896828762234415,0.06065776273168966,-0.010692454024822844,-0.08846681535291463,-0.008238332821306597,0.06917209977700695,0.006878350426226638,0.010161355911859071,0.10587830738313908,0.04387526622211365,-0.020752893260547273,-0.0010649167397157246,-0.001881996584087106,0.035985417956163786,-0.01675761912265835,0.07155463393494729
BGN,-0.0028780392934543977,-0.01997637203320342,0.07327631401675412,0.04602007685614963,0.026698371081221625,0.008936387925977183,0.06665372450241938,0.021979588521428995,0.033378113200663494,0.066475067841898,0.01376752753049912,0.05729616584657187,-0.02707512680477762,0.017563945569168384,-0.047202191370209486,-6.235950703041412e-05,-0.033408207352272866
RETN,,,-0.03276445742256547,-0.017573248791947965,-0.02717247977120426,-0.031963137832952515,,,,-0.007675925718292055,,0.20735297694780155,0.019845666208673726,0.031041227966210998,,-0.003510063580337856,-0.02635236343320436
S100A9,0.12238372099511365,0.030015060189544952,-0.014620953689363083,0.029937897766201888,0.07416149712123761,-0.010154370441018338,0.08828255990047613,0.00504542541433021,-0.0320838747594893,0.09289895112029505,0.004706274145362549,0.04660026627678253,-0.033256637987791125,0.01840486359435347,0.023121328521416774,0.004606989332193155,-0.0666918610934491
HCRT,0.022769921587103073,-0.0049040387206534496,,0.045777452816176206,0.01283963051486219,-0.04928406344347739,0.032411871471272155,-0.03145372407551598,-0.01477727238263597,-0.013218486723507988,0.024248223403507147,-0.039910205305572356,-0.049575886135288405,0.02221575524295027,0.012073791879768616,0.04521056845458931,-0.021564032352265786
FADD,0.06518526631084931,0.01871712797678528,0.04914269607947652,0.037505148423557205,-0.033470864475403955,0.06344253956521474,0.06585200133775175,0.021125671825988394,-0.019691287048504934,-0.043467908451319044,0.05876149304672968,-0.015003445445344554,0.06499130916789503,0.010482042700139029,0.059592214903424874,0.024563132840986157,0.0028401596555008286
ACTR2,0.023075075972955415,-0.025486999485536642,0.07230321472431132,0.058380157444746346,-0.02607581615723396,0.0015158970461930984,-0.0037024514802874746,0.06288134013285522,-0.027137583391109867,-0.06147442937775948,0.006127156861709889,-0.004879967374323648,0.006789443452720902,-0.01700377497049664,0.015160658735741203,-0.04029000629438644,0.04502084640556556
BMP2,0.042202883849187245,0.012813609251812944,0.024199926276686955,0.04852784934245362,-0.008662334008910814,0.04592541288003071,0.08929611125976011,-0.008439623447535629,-0.014039703315710732,0.055673910170824834,-0.003553232180028139,0.01465706475727926,0.06596902282693339,0.05512680304729653,-0.02234305279813165,0.00016424881826461818,0.005032420426111377
PDYN,,-0.05847902483170077,0.07377786957818043,-0.019914738934016667,-0.013707753510831241,-0.03663030494397755,-0.09192047687465386,-0.06921851880380854,0.037933207173277875,-0.036947722323207303,0.00015884293182820823,,-0.02719813226772029,0.025038948646393867,,0.00869680754708008,
CD55,0.14124312820877796,0.007039332087815289,0.0543053998874291,0.03405166728232555,0.02559023459879132,0.008039757468369421,-0.01831044300710705,0.06516647549622134,-0.01205174036693286,0.004815397610276366,0.03049524194759843,0.015532838155870074,-0.008111754774962888,0.0901626792927456,0.05090183882548217,0.0012359911444445532,-0.039339865698046365
OSTN,,,,,-0.03227322614243626,-0.02026658965415681,,-0.021309548243525933,-0.022835834927591767,,,,,,-0.006635917582566103,,
PDX1,,,,,,,0.0704961627302248,,-0.015818928235632558,,,,0.03997618823224863,0.009553311149375899,,-0.01237083093681743,
CD6,-0.02809957745104039,,0.003908192667556769,0.028164781521460062,0.0300153376518298,0.003001556820469983,-0.0210918021161309,0.028422888669696854,-0.02086158877872664,-0.026172095500152148,-0.015165812563936822,-0.049083289357760296,-0.024060829284372184,,-0.005250815811934086,0.055532824093874555,-0.03821052924193906
IL16,0.006294908791293565,0.016020781210470923,0.01148970186774767,-0.02463037120831946,-0.0710964694222954,-0.00679460661793304,0.014419393037875261,0.005399078932493114,0.028838115835985587,-0.01744280697257453,-0.046595632218242734,0.0555137683543827,-0.04197020403893661,0.07652910549446139,0.022077478181619682,0.1107051736396141,0.018231204740752488
LAMA5,0.030049607803587473,0.011684573865195865,0.0567531107382579,-0.06257221705455075,0.0019801032470908495,0.051576719497034795,-0.000748132935381579,0.02352237319395618,0.019011938967126978,0.07625756029942862,-0.01602872971202319,0.002529623815782763,0.007766861910192171,-0.015642608761347963,-0.008412658627808912,0.004387538712720707,-0.0631902870035109
RGMB,0.006629741241905025,-0.0066925791982444995,0.0029514407140721487,0.05381475645687161,0.04437850944658782,-0.0012796192027274722,0.08300590543019809,0.0020732079503208312,0.024576556891603058,-0.004070132019563937,0.08318262544487695,-0.03878107746020016,-0.02023365221856439,-0.046145525758903946,0.05044975894991278,-0.05686665289868,-0.026417142726896735
INSL5,-0.016698951151074178,,,,0.06753407945940236,0.02321705785512785,,-0.015053013371380344,0.10119241280264187,,,0.0073182845294889965,,,,,-0.026493246142087607
IL12A,-0.0046347791519784215,0.03541984324044092,-0.050279083018576476,0.03983552912641004,0.004711955755509014,-0.029056811544022745,-0.016804951196154456,0.07221892963291075,-0.014532946019450198,-0.02137725036263529,-0.020644710942002188,-0.014259994996895195,-0.004662278156940577,0.039304108440666154,-0.057553507999573754,-0.0193335743390364,0.01971253120580232
S100A8,0.07172499831183332,-0.005779089787694298,0.029313362560322992,-0.0038258568923123844,0.06313044544271341,0.009428595440716876,0.023555119633959034,0.014645961574377678,0.03284653604621174,0.1103741607771463,-0.006222152080130728,0.01556094757242476,-0.05326624844574815,0.0300226568452531,0.033815179581914594,0.03430008528482708,-0.043931332755141723
TAC3,,-0.046345668312192265,0.06386540653803251,0.03801825655469654,-0.009436056550148899,0.03157166756564642,-0.06294582094296787,-0.07396987134771969,-0.03190387904336632,-0.06727633464848602,-0.01085761955352052,,-0.04805898695238542,-0.039045141261192566,,-0.008921506550335901,0.020463078615294297
TAC4,,,0.011957672639588988,,-0.006710139086847899,,-0.006663406306562832,0.07119118232062469,,,,-0.028949164854013082,,,,,
MFAP5,-0.02645009764272335,,-0.025676127923552543,0.07984233640667639,,,,,,-0.02538608440128934,,0.014352900120814662,0.02445983420522671,0.05053833297083888,0.04662716248766889,-0.028293768070980524,-0.043173077473492444
CXCL16,0.053654646914747015,0.08282536449070736,0.0016838004397695587,0.041179135198385,0.02307842942509055,0.008678913406500555,0.0928864858023732,0.05861346861507754,0.03171847604706882,0.02126673276153627,-0.007896779025833621,-0.003530811374179471,0.002930015915583593,-0.012252722540299991,0.04033294213215582,0.058434577360193564,0.05015357959071305
AGRN,-0.029392900582447312,-0.010304393339539116,0.06898103213897301,0.05962918474425392,-0.04099417166085377,0.04853214986881061,0.13304742203823333,0.05098253190974124,-0.009852184930232662,0.033757520943700665,0.0028629586610774732,0.06191487422112524,0.00579257526505229,0.03321198618902123,-0.01605218870633018,0.0027572998691993197,0.009893360548246287
COL4A6,-0.0023247285512865323,0.0023667532301604173,-0.03276445800485708,0.03571068080998389,-0.01953398353204585,0.01077213059346537,,0.010787780786981546,0.025646686664423032,,0.014234686696859032,-0.008352986888746071,-0.006113652468777884,0.049699228164115615,0.03368005291709958,-0.03563798119351034,0.062051349184440996
FST,,-0.01732577365165565,-0.03323026773672855,0.009130546616141502,0.0394258990996816,0.06167860967245302,0.0020431032287152157,0.008068893062767797,-0.014111771413305876,-0.031179998298682746,,0.0435586630175487,0.03948981198544152,0.10346830105074205,0.07189897792035257,0.02232078927922548,-0.005207120637630638
MEGF10,0.01374279430764963,-0.053858543763497836,-0.014797035921838574,-0.012280783239784012,0.02295447691439642,0.0093269141788716,0.07920350379882939,-0.0007874091871462537,-0.057076011776847825,0.12414709302680066,-0.07107279366575003,-0.0711247051065118,0.037188122451341295,0.04663009994336038,0.028700204203891615,-0.07995784982798006,0.05191041019338717
C1QB,0.07947960635554938,0.057192004581561366,0.003524484617762191,-0.04359051586561316,0.05449318345111953,0.0640437161248944,0.06942107690772453,0.03921612612172076,0.015074332117600012,0.09510937132627838,0.00981412286592245,0.10893542672610482,-0.05790319708296747,0.049428145015032496,0.025982180734809474,0.0611048694785918,0.042170500814645816
HLA-B,-0.025927987139193736,0.016987089997803864,0.03981129019324471,-0.05803176387732985,0.05254921001916748,0.00030457293790937985,-0.04250542417066591,0.04965504391738729,-0.04710620314951432,0.12419268026268379,-0.0012777455669406598,0.06631134461218412,0.008012575281970587,0.011297408321141312,-0.00648731316434495,0.04179443305428877,0.03828926795270464
PDGFA,-0.008340895248023601,0.00021274969790876364,0.0019800648478162817,0.038688162747299804,0.04554517391873295,0.01854523982725881,0.0770778961830267,0.043115375911823635,0.010565835978786594,0.04268823205150469,0.035873733131880504,0.06636015300202726,-0.0811194493402854,-0.04196472317910756,0.0007291266716157818,0.019410483169288537,-0.04694868384034
LAMA3,,-0.06662530241225254,0.056288095744856305,0.027351045270513186,0.05013763857853137,-0.005373346410356704,0.07118852863319637,-0.0003322924047828274,-0.0003806106398799115,0.09292315110343496,-0.029159660805110486,-0.005617832985161932,,-0.018785132296026307,-0.030083597771014582,-0.01954613824178257,0.00015899826537170384
DKK1,0.08855438488970167,,-0.005384833297009725,,,-0.016515577396085255,-0.01909763083071242,-0.039284971895295916,-0.035080574400881845,0.01395131685251892,,0.013301667859164088,0.04419561153857825,0.0494107191032577,0.04585774358848574,0.010978806047492014,0.08513532521646176
INHBA,0.02111437590526433,-0.0015271365994559561,-0.013318529063500792,0.019015492221772044,0.009973796478707992,0.015121788180193543,-0.043938748484040335,-0.09586153839517814,0.030835300048737878,0.02484365262326439,-0.02429062285356477,0.01424907803716274,0.006753774755051534,-0.018045202771208708,0.01159792638509472,0.017362280687552197,-0.03850071278100356
LEP,,,,,,,,,,,,,,,,,-0.015403993306994832
IL7,-0.025591445354227707,-0.024946501793139148,0.04903684104303763,-0.024560419129412557,-0.018734026742567567,-0.024827912357489906,,0.039297578205912995,-0.023343269486148607,0.024099485549613508,-0.014714572043909397,-0.015979779110437017,-0.03858250990488833,0.045093354566374526,0.1137285642572286,-0.008895160564874273,0.05903472140338498
FABP5,0.035891471235716454,0.04722606540910018,-0.0012958565797875111,-0.033256149634677185,0.06040857563593221,-0.004055143153853404,0.12839430355674836,0.024934244884554344,-0.03495943658420356,0.10414229780713581,-0.013319306228671715,-0.020886880264448147,-0.03639204096327905,0.052751693746140506,-0.015944314118999107,0.0010053891704483648,0.017158419858086787
CCL4,0.05500180415435509,0.005508376484534927,0.0883563373053415,0.03553201607088797,-0.046457528706191374,0.0008568008205174008,0.04248953817767904,0.08795047488697476,0.01896910896737828,0.12020951671861554,-0.02217590531688477,-0.0005945418696578906,0.031616421768750264,0.020037063320171446,-0.012940870657469811,0.01702802774413708,0.08964924207045963
FBN1,0.09161541212493471,0.09279918161966992,0.017229927753353587,0.013610872118554817,0.006637120421590155,0.01310359507219988,0.09383120806441139,0.02345315379868025,0.03040332214475324,0.013930934428665434,-0.007305892613766586,-0.055007736210227975,0.04273704529759355,0.040004722804901006,-0.011112258435877006,0.025858512814545914,-0.02805171739428634
TCTN1,-0.014050168620785099,-0.02222839102531816,-0.005893029964998605,0.0232168167065307,-0.03261368490400538,-0.00938849300054165,0.049744644826358465,0.09121515371331934,0.044182889392535056,0.05539784465646079,-0.0444625526134982,0.05603857901351146,-0.01734200363217192,0.017675284665051222,0.009577202717473992,-0.04324624711869611,0.05214436173879284
NCR3LG1,-0.020422581201423044,,,,,,,,,,,,-0.03262293066583278,-0.028284504892927616,0.00898699499767124,-0.03930972920751139,
BMP7,0.05144575846355922,0.03462723129550253,-0.030047798249416884,0.013101419564541824,0.03910965032408938,0.005339229623303884,0.044873041056251006,0.05901625667580323,-0.0019931500936948556,-0.013231192912381957,0.007602934152101478,0.000839274709095328,0.0001672466043213021,0.014132625638302386,0.010399524047006501,-0.025181614005171396,-0.021982597942326876
NLGN2,0.034822935096784094,0.02359688120484128,-0.03433463344172052,0.01660322388103268,-0.02407032792647208,0.007444477828094261,0.0871540537681332,0.011865363242162136,-0.005299143427457063,-0.02381581409634757,0.03575239777484255,0.045779251747894455,0.01737410935984342,0.03295478214555929,0.043956258830340905,0.03513817445736652,0.010028218388894432
CCL25,0.09823980959023805,,-0.035143663899223195,,-0.029962067861403454,,,0.03396158142590117,,,0.025854348285779292,,0.016505721992327214,0.04371972099435899,,0.05027291183319519,0.012988212632152893
NPNT,0.09529083830218771,0.025602501092259505,-0.01656505119549437,0.017979893501088702,0.0013961790505603972,0.0809516790448386,0.08535688945658655,0.08087245841846834,-0.040609437336225136,-0.013603086716292677,0.009420185380588135,0.02133744381671672,-0.002237089860384801,0.009544960729074221,0.054867306568293285,0.003845146589426303,-0.00029177172016005856
KITLG,-0.036445549425276336,0.06309334832971844,-0.01995613072885729,0.006784716145636904,-0.021401767913666766,-0.008100949539573596,0.04941022699294817,0.01149237942131003,0.011851632268622828,-0.004322241602125267,-0.03500955975796139,0.00087171804079547,-0.0010146188014848905,-0.022683582128515255,0.05839540901535998,0.0410385179712863,0.006653322651250093
MADCAM1,-0.017205356837092102,-0.034458166232325504,0.011950015017773093,-0.03278231428561563,-0.012862817557586746,0.10351436612296086,-0.029199157061607254,-0.00918515345009224,-0.020703129885026466,0.0970375587619666,-0.021088813487719734,0.07291868576020236,-0.024712591659574953,0.014208637471971902,0.02076359006566395,0.06518838526241837,0.034841993984135705
F12,-0.008825371163267032,-0.03434067975415982,-0.0063130592561481454,-0.025607981184145895,0.02746560151212399,-0.03245722185661494,-0.002931067918363566,-0.045839014490885004,-0.03418855691917537,-0.06848598189505563,0.10806423248593248,-0.0005192209156052935,0.004959131603994441,0.0363996084195006,-0.0034874428107774134,-0.02558942678673257,0.0014320131321913453
S100B,0.005763000905690774,0.08177585099308472,-0.0568250723199155,-0.003135026430885369,-0.07189383606193112,0.051695296993147975,0.052349671027611504,0.09090687739318153,-0.006636043253371144,0.0799475401244486,-0.011985803618324922,0.004038331232941278,0.010196882536970094,0.07521500664436112,0.03248949115130581,0.09163071531599658,-0.001142584876062901
IL27,,,0.024012776089637648,,-0.04757104754987264,-0.019793561909268544,,,-0.013192239472736787,,,,,0.0045223608093854515,,0.0048349471978499795,0.07647392295444985
CD99,0.03772952365224772,0.058558526306172934,0.06912983715610303,-0.012310690431079133,-0.041534431990637354,0.03403320569157774,0.1150764967566427,0.04821586070691039,-0.029541408522846,0.12878593026728458,0.012529314556720737,0.11035330044751715,-0.009375277372656012,0.15222427396707156,-0.07458870083446105,-0.020680082146844577,0.09424445702669303
PDGFB,0.008214312757879077,-0.02035230818625938,0.05251378536650717,-0.04462339516119822,-0.053829741826218976,-0.023126855620756462,-0.012733951632274604,-0.04815058609968592,0.057551307386150975,-0.021177343761171957,-0.023119890791354816,0.11450045178188464,0.012428312434023621,0.024571655323805685,-0.020160729698048187,-0.034863329908099476,0.05205189345950359
CLEC2D,-0.020292978756488826,0.007186365187850229,0.10073324085518202,0.014257760250746581,0.0011669215920222503,0.0014236385413063939,0.045155634279072376,-0.006667310760378089,-0.005900115077051575,-0.0003030486374355051,-0.030846677540583296,0.03451663095724881,0.04135053893003333,0.049957582066085665,0.061308152551073546,0.030910358311375587,0.06249992110688549
F8,-0.0025692210903226656,0.00077759294094754,0.005243450792263098,0.07807999590231235,0.030126700640735814,-0.006428788235656343,0.009355891574836357,0.0034782351717735503,0.004246274740264529,-0.008854160775295496,0.009273897753462292,-0.04257062159801013,0.04696866723448865,0.10320994453690681,0.017524760891490722,0.08113549747617532,0.03167514419421781
C3,0.017274808074403115,-0.07338467251469437,0.04016637706404341,-0.02740698479707363,-0.05343659076795393,0.044229583412574644,0.05184983844955388,0.07896670562207173,0.0014991198511601603,0.1027377691291453,0.014202629219667823,1.5159556689483387e-05,-0.04277011422892666,0.01109766196817587,0.00674975752630427,0.05345468523239038,0.0678590334555126
