,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
VIP,,-0.07614400693935916,-0.019852712733484143,0.09565984548668632,,-0.013247587859666182,0.07124177281097424,0.02273350784955773,-0.09243507637338452,-0.006831050789236172,0.0370212718515722,-0.07327753660973829,,-0.04295338330273488,,,,,,0.08361364809898765,0.04262225692105908,0.03952741253816303
NMB,-0.053148293020569566,0.11838392352917233,0.059391186816958756,0.019218733915264977,-0.01399894919811699,0.020483654720831652,0.014387869720073743,-0.002152846682303589,0.10451997310152984,0.00085466178315509,0.04240518806368016,0.08346266314612517,0.025150451287935343,0.022514806908081157,-0.1286943793326265,0.04550713530416779,0.03591193290538321,0.03671398305808695,-0.023576910544715994,0.03755470809520331,0.100460339035774,0.027987297413606366
CCL26,0.047015217231328225,0.0013755071377845075,0.07454489462064073,-0.010839242704009738,-0.03787804050817186,-0.061556808770339796,0.001339381281194418,0.06237821835015197,0.055913932997548585,0.013978152535152319,,,0.030245365796851643,-0.03235407368573656,0.06736703775054392,0.05033421914758678,0.08978735902631468,-0.04182775581137847,-0.007090857905750823,0.08118752272189184,0.07759059962451427,
FBLN1,-0.028601216782370573,-0.023547520579178884,-0.05641829116276851,-0.005968899385395877,0.009173662759856774,0.01121420017673962,-0.00024686491923072015,0.03262910818419856,-0.009483645503728402,0.0036016388235439504,0.022324187745336822,-0.01571720314205801,-0.038539959662575646,-0.0017239549117844726,0.09030568504675461,-0.052161236518387465,0.022378787278358094,-0.04559942378809233,-0.018683636810571398,-0.08077203559536526,0.033891526415414604,-0.08308730165559951
SAA1,-0.018635839859429904,0.09762742092019197,0.062054111587179654,,-0.029388210072383854,-0.03371272544175844,-0.07681489608178561,,0.01353764897906558,0.015074059994213518,0.05409004986199687,-0.033527198656801996,0.10365910372757878,,0.02730820268100091,0.03114913691124681,0.10525434879982044,0.012415436324421474,0.009647786677793755,0.06362787060451428,0.0001289951960147693,
MICB,0.07041297205025597,-0.014063871588491657,0.016300123257448493,-0.00185255466643534,-0.017732392491925153,-0.004272514074081106,0.022747880872337926,0.017244845415732273,0.008086175277427216,0.009795125217823136,0.01601535306406121,0.04682819117682111,-0.013025075479165371,0.004580905921182164,-0.034813177233075566,-0.008229582298955531,0.015029053619601555,-0.03878268575440089,0.003952416500912936,0.03864020104635556,0.0292331233456562,0.06647344485964342
MMP13,,,0.005247715814133015,,,,,-0.017895638088435,,,,,0.026133060141275023,-0.019525294595083436,,0.0036709938965614137,0.05402322192582454,,,0.023915394741467956,,
F13A1,-0.02560574904656712,-0.01827920102028762,0.036230082011747995,0.08227242435019351,0.024116642142585555,-0.02999707132498468,-0.0071799992793272985,-0.023555904272163086,0.03423451605724513,-0.05468399165701996,0.011060066668191601,-0.05215046054156458,0.05611256667909328,-0.041817110365174597,-0.11489184917811605,,0.06629265192358229,0.01526603410350651,0.03089090145593526,0.02973566169025233,0.005669292424606971,0.05300228596767554
CXCL11,0.0037777633630233912,0.022464497940759214,-0.010148259443784753,0.02803688041632326,,0.058353744905663,0.04198234798266798,0.028533462877323758,0.07068007035171937,0.005847742591691545,0.07648233186336743,-0.04616542902105361,,0.006064572487424827,-0.035293965862847866,0.07220565236308464,,,,0.0003847454374192529,0.07272959691104149,
COL5A2,-0.10982674806284254,0.05330703303204013,-0.019711508590621565,0.028186916237609314,0.014047894539373785,0.02313836331144975,0.04232466029386813,-0.009308402225023611,0.038709049627033004,0.004378244326972924,0.036827545766004124,-0.006004891417750709,-0.024780264055365427,0.025670617025036264,0.19689121213672442,0.025800916293570328,0.07806605647621422,-0.013515068997800377,0.037567961860283675,-0.004256906220312465,0.07231491688448063,-0.019671727320659714
EFNA5,0.04257121702218264,0.07902754246351598,-0.03559900254244286,-0.018593655670825517,-0.02800623081207392,-0.026454391284198988,0.002976206357897224,0.03994890013390167,-0.022041454323124293,-0.005510747638552484,-0.03674095462018261,-0.12142269250057446,0.034373623407351096,-0.044575167067537017,-0.02318907604191555,-0.05456862786693038,0.03297043316617311,0.12216551831370155,-0.011733773340774599,0.004298772257579506,0.08696237721576701,-0.05421474415661007
AREG,,-0.015593570100283437,-0.012716918024548655,-0.03299893522124092,-0.06437827326063142,0.002193580987930069,0.009745285197537467,,-0.02319433138985667,-0.013714747001555323,,-0.006465623099687347,0.024634266885709733,,,,,-0.02344912912539779,0.008251024488960704,0.035056017579305015,0.008674268410860515,
EDIL3,0.14199334310632505,-0.006370202218327001,-0.004580134841468763,0.013414678124469911,0.012308784294657114,0.03818902808812769,-0.006538898053740761,0.023867892437886406,-0.09033494348392067,-0.01215475333397807,0.04836188182640878,0.1856360103978333,-0.008465955724355845,0.024326442032960926,0.19372506975869447,0.028832517446021107,-0.15708054615323935,0.04774269861065864,0.02212093515829378,0.026797385617640626,-0.04049731103118046,-0.015492327998704317
CD86,0.13798398238132334,0.05402876485917113,0.0006561234579869442,0.03645353965897549,-0.026620113477856536,-0.04535141659559577,-0.016638450309345836,0.014171342289024365,0.06312845967713449,0.017723927103056265,0.033177551867263184,0.050540006237262666,0.04945751038883132,0.023552556139340805,-0.10575163826288589,-0.05051043302545051,0.033329665894657766,0.054238762679799636,0.04590252288661598,0.0459614352630895,0.01577782469510559,0.18588910916303195
AHSG,,,,,,,-0.011321245219020292,,,,,,,,-0.0019745421320799127,,,,,,,
WNT9B,,0.03141313088583285,,,,0.0299803396860449,,,,-0.03269055975767025,0.04130786973578819,,,,,,,,,,,
HRAS,0.029319381608187624,-0.0347669065578474,-0.04595780314119072,0.02833730372012456,0.06514053644334165,-0.004755079482987439,-0.03638397139153622,0.04298789529576338,-0.054404867721227,-0.05052996052465332,-0.03311105067272027,0.017772995559339318,-0.05581835812606501,0.015264504169674113,-0.019025865624362915,-0.023093874157897484,-0.007766629667838652,0.013756269269672624,0.043621460444631756,0.06057150993966442,-0.02420840953288923,-0.00937266752371283
C1QTNF5,-0.02758063734719911,,,,,,,,,,,,,,0.0050032902614623115,0.020048139725540513,0.03242322487476521,-0.016650970954399755,-0.002311646779683079,0.02577734617640267,0.15891383750506266,
RLN1,-0.01698506136674426,,0.0955802818036324,,,,,,0.002318172222318289,,0.004717929531438343,,,,-0.03475254212270525,,,-0.015916972178084035,-0.00998264180924235,-0.024418880898175455,,
COL4A1,-0.09883988554353589,0.0330271603452231,-0.006802604811312523,-0.022993025530940694,-0.04093549114361717,-0.05790519258413197,-0.045965466205300023,0.007610263668205759,0.10662834968251905,-0.009611789523070891,0.023845969969029535,0.011019651636534592,0.026959950637393832,0.02687597653742182,0.20234003253393015,0.12302077087809352,0.07787088401269239,-0.04459974477635666,-0.007979227914237736,0.006224208177057098,0.008316753201566303,0.09367811727204813
CCL3,0.13878908255892894,0.005213735128528719,-0.09307047484749785,0.019899551462312516,0.01050528818162927,0.04833825474688333,-0.021544227644369772,0.02287205846129266,0.04942219104895442,0.06243534121505973,0.02705407434404098,0.05863103388303343,-0.013777848187801414,-0.019802816749300508,0.017337137388956095,-0.010158292457406294,-0.008678654783700073,0.013175553242287197,-0.028660780373721703,-0.001852733219000452,-0.03958364409608816,0.15400051628781528
BGN,-0.09580231336767951,0.02490087554838066,0.003682795989962824,0.04563805276823508,-0.060327448376989674,-0.049625723989170985,-0.026104836734549948,0.05328366151471157,0.041986019585863836,0.01802053476419614,0.01782879123060532,-0.018109452732543135,-0.021082358849561004,-0.02447502274202496,0.17576108852501413,0.05813093481921422,0.06297378294419001,-0.06881350991865269,0.01720341020814682,0.0048441050618984825,0.006130907443397917,0.05337657743575234
RETN,,,-0.027557963345643963,-0.017314763209199894,0.09481645164155644,0.02119126783503953,-0.031031748697130216,,,,-0.019038341757534383,-0.006158907568513528,-0.014050441922340635,,0.00043859765052422107,0.04728984238720273,,-0.026329533028368116,,-0.003846232262119509,0.08248166736334883,
S100A9,0.01668689186547881,-0.004966476017164532,-0.004645174343797446,0.032976625966955865,-0.0043805194522378976,0.0007902768047703427,-0.036698845033914004,0.07825399995492563,0.07024276615818059,0.08610537198436484,0.040986393341114945,0.09008362678987278,0.08984594573731651,0.0017313908452788697,-0.19102264352933965,-0.06419717858423032,0.07931403969730061,-0.029310496659646877,0.004616919711270194,-0.021408658460495406,-0.026324791902056145,0.04993380247631794
HCRT,-0.01172063527677156,0.016723892341685725,,-0.004639929760819041,-0.019344669624627428,-0.04858962797113478,-0.03569343186082352,-0.036586118915524206,0.044925438525246615,0.006244689098513472,0.015385058527750269,-0.003965754632323212,,0.007934396334210994,-0.026821571263896983,0.024446608929394674,0.020379982830497287,-0.012291462029286451,0.04950319166049252,0.02320929860144775,0.06717903651759824,0.11041561918668188
FADD,-0.048243851431688134,0.019990559385561373,-0.03562465733691549,0.012151129052350206,-0.022764816174075324,0.011485279004275524,0.017065474113143724,0.019039533322434066,0.05361466595869288,-0.05307884288777303,0.03424118039537792,0.02231304617228652,-0.030570325412561123,-0.052445586822716224,-0.0010421048808013783,0.0632524483460339,0.11935137433221918,0.07601677435377616,0.09637110630211376,0.08176666183452015,0.04173759351839463,0.01995068098177987
ACTR2,0.008663959717006328,-0.015818251100524164,0.008211268999829095,0.06573503509181348,-0.0021030680818874053,-0.06110143852000735,0.02880023557882205,-0.09425854469092948,-0.009775673199771328,-0.019473979418790425,-0.0024730874970344007,-0.050266726507235564,0.017564720312350266,0.05746818134091485,0.07038386815468815,0.006838342862466322,-0.007872345163442537,0.014720306575839242,-0.01574608216948443,-0.03449051592420646,-0.05056945359082772,0.05675028693792262
BMP2,-0.026771519843591256,-0.007602938436028626,0.00031413930057507173,0.08575830835842388,0.010069732436635654,-0.03350500622060474,0.0018891983024500764,0.0014885074811050191,-0.005174805606057554,0.008990632898905098,0.01044943280606955,-0.01789201804897711,0.07076717909192856,-0.013566514340701939,0.05912900266344146,0.02119560762248069,0.06696537732574398,-0.029792791794989247,0.09702549965773477,0.11535600722427594,0.009425374409969888,-0.011965230249490892
PDYN,,-0.04502055882782526,-0.031556667986579245,0.07247809169152429,-0.0546313947486967,0.06838302643143263,0.04102236319413436,0.025448125580711568,-0.0909061822672435,0.02839451448180938,0.020958560241427098,-0.07098751575360625,,-0.011462711230985955,,,,0.04445465863268462,,,0.04487846771716814,-0.0015455041279613451
CD55,0.06558749931744313,-0.11141292789944678,-0.0238901095757568,0.018734682517416352,-0.023390780711016728,-0.03105183856254705,-0.010063856301108247,-0.03937237735974973,-0.05159805402224583,0.04053972610164824,0.034082908282374626,0.08580498741949472,0.052942536980869453,-0.05155934492304297,0.16205579898944897,0.026348724571535084,-0.01553215147317853,0.05111461351140226,-0.012997184439032418,0.010570990959358983,-0.04139976712839007,0.03441117204793515
OSTN,,,,,-0.020968923168629756,0.009375424884797185,-0.03348990755915951,,-0.03684809816256029,-0.008847810849356007,0.005226824075089164,,,,,,,,-0.03369439939329769,,0.05102137667647411,
PDX1,,,,,,,,-0.026046419487234636,,-0.00034105108819145846,,,,,,,,-0.023965548149878477,,,,
CD6,0.00655643893840347,,-0.02240171644221334,0.03553663982405508,,-0.020931696437330578,0.09087450104711142,0.0688217165052457,0.01843869194650991,0.060670439970052704,0.011993640320252463,0.0057426921140367624,-0.023720944170036836,-0.0257994527702287,0.08288469453080785,0.0035758437300902036,0.08958105189046542,-0.018661151129679678,-0.009936772309629902,0.0026810693548373612,-0.016342389014789696,
IL16,0.11850194897199741,0.03778050790504898,-0.022417877520592107,-0.032416703668617514,-0.029773879600379805,-0.013085062461738649,0.015840346381172248,-0.0171479486828831,0.043082247456263656,0.010400695197372082,0.021616814808076194,-0.023281954210282525,0.058583432994831715,0.01402688333041565,0.09680918800916126,-0.04661663866047706,-0.006506411643457346,0.057777302828053566,-0.012716964050954283,-0.028803025213298344,0.03028519512637575,-0.06091125170179595
LAMA5,-0.059346146944088775,0.009093612011949142,0.0189507761352937,0.03746612362047181,-0.07651801090143842,0.012333223748271326,-0.013602722755145475,-0.025253948124280536,0.09559838227680466,0.029865670560069054,0.01913373607460254,-0.04078234644568004,0.02253210563296203,-0.00036405712191457033,0.054921893963444025,-0.03595363803504227,0.03343800697105058,0.007600669019125236,-0.002920907778519997,0.01984768692026995,0.09366249230032395,0.030175090092113492
RGMB,0.03515135420141017,-0.06617484102527801,0.0070152385351626104,-0.0009286428643996666,0.04805813782982591,0.012526626077991371,-0.04291862133077356,-0.024218290531578476,-0.038514845491609065,0.0076115230820368324,0.03018317295328203,-0.042209929310454065,-0.024763648368609392,-0.03292087438969509,-0.0683811673514738,0.06765472709663468,0.11721180889621939,0.020731819058466945,0.06474591583470928,0.06843412643799439,0.07888383469474301,0.002559751151419074
INSL5,0.09511326941528905,,,,,-0.05797132290369094,-0.005262429737549424,,0.027038517255737558,0.026329878434926377,-0.01461234613856127,,,,,-0.004488550659570301,0.043418822313617655,,,0.044454719220617556,,
IL12A,0.06779131296236765,0.0864612649518098,0.0638839995211189,-0.003449787568769678,,-0.025491610175807103,-0.04801547518250804,-0.0158799912609999,0.06700795827246678,-0.0271659262400085,0.0159180933025687,0.0052135844999668494,,-0.0351199279733778,-0.09286745265131767,0.016454676480096814,,0.06154575915373644,-0.07368526687686903,-0.03722739300335305,0.06700606366488362,-0.0669963801203211
S100A8,0.04861317483087976,0.009000815746121394,-0.00984717342943537,-0.04639513030712342,0.05279989312550737,-0.0047189907165239645,-0.03540442436455171,0.006440788653009307,0.07235321824044838,-0.0002152856382974445,0.04262055050024061,0.11650743648718093,0.059529654459371056,0.01680973383773685,-0.12408117134827831,-0.05581428830395011,0.025975466222380596,0.04393938862262022,0.06105797706691392,-0.0074302484863783425,0.012254909576657732,-0.009160172755613023
TAC3,,-0.059402970500024244,-0.013405107202166379,-0.006119637187152131,-0.025268800301508576,-0.030744425206486067,0.044879242921152716,0.04031410259633005,-0.04452788982304492,-0.014781575707937224,-0.0037171264844605653,-0.061603426847925864,,-0.00685261141262955,,,,-0.021489425245813966,,-0.05081570467748054,0.008316833932788434,-0.055639142178964394
TAC4,,,0.0069002639948415575,,0.0890003751102151,0.04327885337924927,,-0.022979390671806852,-0.012345782149827771,,,,,,,0.04011960869591743,-0.02472361743509454,,,,,
MFAP5,-0.02611144004827847,,-0.02159601738706047,-0.012427703078825049,,,,,,,-0.012432028415333364,-0.03550812851012275,-0.012440114970610504,,,0.0451854125630327,0.0742259379973203,0.0019683930599720912,-0.01255960492553722,-0.020947668249234722,0.06199629899055273,
CXCL16,0.09908707251857143,-0.07366294058131355,0.07896363081995475,0.01855238077436625,0.020877267948603267,0.03117473776552808,0.010027838262028896,-0.023684275780689178,0.10970625620534584,-0.02151590253570887,0.03779964638969245,0.0839870178368485,0.034467714934279,-0.05900164010072529,0.11393389821529627,-0.01608498183417205,0.035783724444973325,0.008054800352442068,0.00882984004365941,-0.02725277189106422,0.018456192948944176,0.04987592668263846
AGRN,-0.10633304061382233,0.043620265891322854,-0.023695729018608194,0.015156558698986768,0.08604887789762872,0.016221607937869437,0.00013932943722406513,0.00609917119024745,0.09484523187998413,-0.02397436664686934,0.0004784916181838561,-0.052534588851761176,-0.01422018827240588,-0.040745029287613234,0.18837393267781363,0.09603208496466746,0.10249316360309063,-0.025983383051342596,0.021342483244984934,0.035915372976728005,0.09581799113987358,-0.08569043080892441
COL4A6,0.05721423422801526,-0.01962458304843777,0.07540407996721175,0.031168106184601325,0.022663924784536948,-0.009123533758450255,0.006391217128399463,,0.14338966581382975,-0.03915640111085706,0.0006782102881797267,,,0.04122625047469061,0.024996718887524437,-0.053388356114274026,0.07351703520734716,-0.026853954976146566,0.05814876664756217,0.04122911662528635,0.1058370608380434,
FST,,-0.002923995904108274,0.013487638588003186,0.035433482392969916,0.01231938717328728,-0.003548960421436144,0.05546910442651042,-0.025109948541315676,-0.0479981802702891,0.0070724294050190095,0.005421804960890058,-0.012307748504257863,-0.026996513362511968,,0.05805074738267793,-0.01995912506634007,-0.04543796053263487,-0.0024388453259793844,0.01927769540625125,0.07748191024823756,0.015189115114237263,
MEGF10,0.0820009905102481,-0.024938079421308063,-0.005054284049855738,0.011346427381922979,-0.01913311003227061,0.041688099240534564,-0.005277477898811749,-0.044817562423849246,0.0009236733539213198,0.004799234290469309,0.035379381082033534,0.09304593444638759,0.011720192309311041,-0.028562791842556997,-0.05661146207707405,-0.09382789061136876,0.028540913443530748,0.05309612852796337,0.130488517683819,-0.0026378557835702817,0.06090294556917335,0.016341965329565694
C1QB,0.1115700337242076,-0.028809916399725435,-0.025769134193610363,0.05628025444256851,0.10839010391471912,0.060665850315568794,0.04625907014075196,0.03467631382351123,0.14112221987808607,0.050264206337212444,0.07718695873367555,0.09829069514211007,0.03247268486246034,0.05145375383398842,0.0939407352095068,0.09078221149295006,-0.034397558246875695,0.036596670492089596,0.023340836799502492,0.025165286715598572,-0.07278152687727724,0.000910170526848284
HLA-B,-0.13235555139707605,0.06418067981389133,0.03427933644861551,0.049635503809210745,-0.10451679377561653,0.02774433603563106,-0.022634904051237945,-0.03302043061039385,0.10150421207949757,0.03237075030080477,0.1043922101226632,0.07222201179735106,0.02445267409248297,0.005771702932788104,0.04716925917321974,0.08055762877229986,0.0845430166303117,0.033644930955034014,0.040445562845886025,0.05173613116846666,-0.030180922808458886,-0.04175203573935282
PDGFA,-0.0025167865386031938,0.016957581558470023,0.007684050233078512,0.013151440930910712,-0.01975478997104453,-0.09100918896630611,0.012797832731553696,-0.04443226759360633,-0.010179886241794526,-0.037071281340799137,0.02115001646798062,0.030833692225748797,0.0003653376517305376,0.02505174088680621,0.0185176088887646,0.011136679854669287,-0.00022270116300165323,-0.06067382932370611,0.048173328706356815,0.015924530548431067,0.012039199002495936,0.004818389478300813
LAMA3,,0.047637046647000005,-0.01796351974851681,-0.008408514749540024,-0.011040937765672854,-0.004690999786820935,0.03841897942571884,-0.03870030921541797,-0.06408676037335173,-0.021550060607273203,0.02962797601827646,-0.04131331778738791,0.004194703048430964,0.004232609489069281,,0.05478156459428305,-0.03472828827248994,,-0.011773935745570563,-0.028993299335053492,0.02859051998803616,
DKK1,-0.0169850655989757,,0.025523570204966924,,,,-0.06826708609953375,-0.018962926397009982,-0.038355194253123455,0.03372517665806563,-0.06328641555718574,-0.007315204694147367,,,-0.053002973149706006,0.039430988612314505,0.09826676127874931,-0.01590331099654487,0.04934494208922044,0.06018123014515559,-0.023451471806236263,-0.038803341996466935
INHBA,-0.02118885410279509,0.010752227713556679,0.006569182216925071,0.06331087162718486,0.05965654754876265,-0.016353780455241766,-0.005852367358295161,0.035729148078123475,-0.08133320142646212,0.028380446517664033,0.04981596983532605,-0.026786838870953105,-0.04406826912003595,0.03029372153940716,0.14310643825837285,-0.01621219009673605,0.040705210441291786,0.029043877009078834,0.008326272689864364,0.0005983191888195475,0.0487317492553852,-0.01620563327091916
LEP,,,,,,,,,,,,,,,,,,,,-0.024791104210608542,,
IL7,-0.025263781636720998,-0.03206394455085857,-0.01419275411149279,-0.0012281415532070874,,-0.02371413917459442,0.002194892467508507,,0.1097753051455596,-0.04152012460063334,0.0187979008147931,-0.0264525463403359,0.046442420943579164,0.0018671016980119427,,-0.0035180404449991856,-0.04012778798456514,0.00034187264715642774,0.07923381792925611,0.12515823890624342,0.03332036803069044,
FABP5,-0.03211345124833431,0.05348044566238855,0.011144454042554219,0.025542426860731618,0.00880257048962947,0.00940278498095302,0.02397804523687275,0.030490816286367718,0.04955056819980461,0.06755013978116943,0.03928814394354266,0.017888278698098666,0.006750987816475915,0.04549610797485589,0.06911961478989626,0.045854890461194106,-0.02179203660448981,0.044855388124709336,-0.010770319733878769,0.10443820213897623,0.04606154002212607,0.003675717544628004
CCL4,0.1739186339982624,-0.034852255180979404,-0.04425499244580726,-0.03382414424967424,0.12398186288646268,0.04568047083906651,-0.03489029777946808,-0.009039653924873518,0.026402487776329458,0.02432361990506391,0.0395470400378845,0.0435564778498819,0.025768883046765487,-0.01789280867266856,0.09229385367650375,0.011515508277437499,0.0677573457026762,-0.0005665320188950748,0.000998757780190411,-0.041996241566857,-0.009286929319990901,0.033662548982516326
FBN1,-0.02899960764005962,-0.017653597554521238,-0.021607448083006957,-0.03684746089023891,0.10203770746641334,-0.03401966664284875,-0.03200404095535831,-0.00129446857173654,0.06513702386472567,-0.05201703250459125,-0.002046088152637266,0.0844923906356833,0.019911336025825465,-0.0263555199404575,0.056927851480421135,0.04981277814112288,0.042153945778025344,-0.03884895005963259,0.05522763211582361,-0.030865236400895,0.07866914144345556,0.007414967003376937
TCTN1,0.03391020954328939,0.0787661814900575,0.03884007590382415,0.0242971131972217,0.04919696295131427,0.013949985298363233,0.032700221857754855,-0.010715570473360463,0.09722734905004696,0.005111663953465165,0.0040945932139031666,-0.016080718791798274,-0.02068321419252376,0.021837915862435067,-0.028888726570887136,0.008901598848202335,0.07068239555587666,0.09158048356464918,0.040420322810130256,0.020828423550729912,0.021697208660806367,-0.024225326224872338
NCR3LG1,-0.020161097772686754,,,,,,,,,,,,,,,,,-0.02530176463383905,0.07142762775514055,,-0.019386117688713116,
BMP7,0.03803005589460793,0.06703884188081027,-0.026956940944531722,0.020391142994205753,0.07912151782360867,0.02846095400825096,-0.023020788991696132,0.002762249066252843,0.06848926885863861,0.030068074126063722,-0.008171027869749707,0.05488874043147377,0.14196982081892104,-0.0032029392796645213,-0.008917301158785737,0.007561686021395279,0.038259560039120476,0.0421776067159421,0.0394066452496163,0.07395632751303291,0.030914870125446973,-0.016134720555301664
NLGN2,-0.04385770442616544,0.05722119848726786,-0.013551536687411773,-0.010671981824882704,0.10447500620806327,0.06127124171764766,0.04259357358889434,-0.025025013155007693,0.016850009695602547,0.022242451202321756,-0.026919845307921103,-0.08729247681171207,-0.058702990721970286,0.006993052783124403,0.058242515703872996,0.03644865631824628,0.07947169312834014,-0.0028199178726484174,0.03532123174165004,0.018250477786745444,0.0461180932422696,0.01657771823974896
CCL25,-0.01648514157399675,,0.016279584375145706,,,-0.002628216737464456,,,-0.03547317045381445,,,,,0.033783166373846235,-0.007611453526793882,,,-0.0020698886892811215,,0.062423530168011304,-0.020339823789516275,
NPNT,0.10248076559642146,0.047386660550743656,0.015866202236895867,0.012809929731271118,0.06328644181234577,0.03257460254006692,0.02493569332553076,0.004444463789298544,0.12930935941735938,-0.03324786024065006,0.006666260931295787,0.055284807372827725,0.06621029936786524,0.017674810934844687,0.018584543087208364,-0.08352077029056933,0.06674317033843359,0.02004093209726637,0.027307089641108236,0.0022257225879605816,0.06526504583730056,0.03990357352822121
KITLG,-0.03431274967929639,0.02874983279894766,0.004671431020238286,0.02188802804745113,-0.017447637109731927,-0.024146143238923924,0.06693598225342202,-0.055798778732515715,-0.0026203854751709298,-0.014802031896442289,-0.026543679295408233,-0.013491904736692152,-0.03125907139360854,-0.02875473567278438,-0.03918062122595217,-0.04649686044118111,0.007385262908879006,-0.016096481285640445,-0.02083936462260125,0.06726799896082926,-0.016049560224344197,0.14081284984338202
MADCAM1,-0.0169850655989757,-0.040309942558391446,0.01044101662576839,0.06805402597800572,0.010438544657419762,-0.04229712037148366,-0.03500405030968384,0.04948276745045369,-0.04224091340253212,0.0007732509331687996,0.02504727315768933,-0.03551175796087938,,0.04318933405084802,0.10568153908760916,0.012544012632779902,-0.020311029599680747,-0.019166646432462017,-0.048048296825868864,0.07006586728654715,0.02912750109925835,
F12,0.06200936002858569,-0.039038956290301026,-0.03599468442044019,0.01658909544038865,0.018442935910588314,-0.028112886007261268,0.039301476925551665,0.010747034169180188,-0.0721962261934599,-0.018868525870092374,0.01465524043196545,-0.07556053380966625,-0.03134985326876831,-0.032349900729815334,0.09872864621544902,0.014345867142369509,0.03282744538057485,0.029391807202801476,0.03756259866046716,0.09187975473879904,0.07020851454670514,0.0023264461398728436
S100B,0.021909180892406243,0.11130012864251658,-0.013960138866750073,0.04448432531305526,0.08330485977049747,0.031756658634519166,0.07298010215567985,0.047010831461504865,0.10086507308555728,-0.021686083937776345,0.07052948342247638,0.2203776944518329,0.026675505591559668,-0.02465176394908233,0.045363516426128375,-0.04607321543656107,-0.08718189929969322,-0.007526265293933579,0.014578534928976468,7.89657979639136e-05,0.0017400291241783195,0.018757245895184748
IL27,,,-0.030537717004782763,,,-0.006905769983179483,0.013137312610812222,,,-0.02720453379475282,,,,,-0.03420368309330108,,,,,0.03363502814223746,-0.029710033899069208,
CD99,-0.014401223907085913,0.11601999893691035,0.042604275123246826,-0.042324592450437425,-0.016411758215675646,-0.031105351437370983,-0.022144628264856317,0.04218598482677909,0.12952943584063642,0.00719785025631658,0.07952858908700201,0.06635237354414007,-0.08073412210787417,0.04965775458694524,0.036712864034597316,0.05419841169330748,0.15322342034093261,0.03138136787355721,0.023942432354926886,0.07704239944305741,0.10837992721464744,0.011883884614178948
PDGFB,-0.04242052572204044,0.0004471969177102286,-0.03574568823644253,-0.04602525589232783,0.019309661037665554,0.010848111423595623,-0.049415131868133996,-0.0005479991325710758,-0.00655450625798528,0.006009613280290913,0.03539450059670039,-0.0498026048438649,0.026692684162818017,-0.02716675321366689,0.13571020788554863,-0.023820032094554248,0.02509147168351773,0.059452942770533264,0.07007460521045257,0.013567530871981585,-0.007834959061117221,0.14615481526614613
CLEC2D,0.0018406513539931566,-0.014454164792260811,0.012769556572300285,-0.0035450795771691207,0.0005634079295004094,-0.014080838647092687,-0.03097421149782625,-0.024168461274470445,0.06822283275016024,0.02503912813235913,0.012652926225382104,-0.011652360090943134,0.0038353215576607293,0.040856280555738915,-0.016294390205809063,0.03274297459856173,0.07435837804639481,-0.005964837207558673,0.016785180197569635,0.000154387339478047,0.04261382859257366,0.12568319578602904
F8,0.022962561921146537,0.028343286213041396,0.021460666367154043,0.10192836863649969,-0.0015445796033648675,-0.016990319663083352,0.030315184567067152,0.006607110720690741,0.04421722002340859,-0.05424273158867661,-0.01931863016388755,-0.11727209531694675,-0.02048902745275791,-0.009794314794101585,0.13939167022047652,-0.056837960597202065,0.028367264603683214,0.03913014867973694,-0.005343695497052158,0.10480076070297852,-0.03544079767661677,0.008793190507715914
C3,0.08656808570960275,0.009146522510629501,-0.00606615612377337,0.0726163627637719,0.016459376066152193,0.069108165252465,0.028337782678739848,0.02974329459462298,0.06489709024587796,0.01823559609650822,0.05024046523109209,0.10104104227060477,0.03614421988447841,0.024874339091146877,0.17103539528003728,0.06281157273973066,0.04690671316707197,0.029498786843038013,0.006111273971092894,0.045490957140047916,0.0135998743311166,0.019186064769187328
DLK2,,-0.020329635373608698,-0.018948668454638003,-0.0334621964279114,-0.03383370787995283,-0.0071344011143708915,0.05767261828920965,-0.010447696563989962,0.0012343976782971265,-0.020225655762386392,-0.06007123495121545,-0.015891942154416076,0.01682258951454526,-0.03356422650055322,-0.06585049476907817,0.06755517865802511,0.10868400062841302,0.02805097947702676,-0.02391717311283305,0.0028161552850636496,0.04666545871540258,0.14910990382482509
TSLP,-0.01673685306626402,-0.06168136728843387,0.037229687376216423,-0.01971114265623607,0.09052241640463148,-0.0482022517658302,-0.03306501436260356,-0.023621922747557395,0.06544469350912081,-0.03957207371866932,0.003330360697495274,-0.03683234862573039,0.028947929221097967,0.0067164312173776525,-0.05082871225341123,,,0.009286112638917503,0.049358919296442566,0.03684459020260136,0.07262918104040732,-0.02723026076018523
OSM,0.18967539223335786,0.023518310216151823,0.0611315804997515,-0.030234966628651102,-0.006513032856889765,-0.02667477546544345,0.03539263277181388,7.893273603331257e-05,0.034227073933248156,0.017405408601375974,,0.01413410544925744,-9.978332978847066e-06,-0.03788873646132035,-0.141299398177276,-0.04091717862358319,0.011106822346632572,0.0022203132892035563,-0.016277749588017126,0.02539440308882289,0.05442190409476492,0.1579196359243001
