,UKF269,UKF296,UKF334,ZH8812bulk,ZH916T1
FGF12,-0.04768325913668595,-0.04372471503457651,0.0015198804240865492,0.003124431140894859,0.06220411337250529
CP,0.04329956671949575,-0.02634282445284971,-0.013106290502921914,0.04303125563404609,0.016260240702735365
NLGN3,0.06521049471371011,-0.049911451193905,0.08592292755807922,-0.006942404144545869,0.0864643633649791
GZMB,,-0.014731971214679439,,,-0.040017202784279
PROC,0.18512283486995396,-0.011612658774716542,-0.002211458215664993,-0.024633142466255902,-0.029595121766827152
TNFSF11,,,,,-0.045352028472828314
AGT,0.05284937717413744,-0.04173408853354741,0.034837724378276064,0.007568836986185346,0.07315784620457962
PTHLH,0.08191589862775914,0.017124145385442647,0.006255512716424225,-0.04330320712079148,0.023843234791783494
COL1A1,0.15914517124612806,0.0007908223350870957,0.09420275983088351,0.06884930578606308,-0.06708361769295541
LAMB2,0.07538866543922502,-0.010928367387024364,0.09361196830411098,0.055135686953652605,-0.005681330008737984
DSC2,-0.05371670447489571,0.09825603598638613,-0.010338542477471444,0.05539238053988246,0.06263062830015821
WNT5B,-0.03473118158215913,-0.026161261261243553,-0.03209888146229938,0.01137037592608132,0.06701104692314772
LEFTY1,0.009750175375655437,0.07455234701266365,0.011659243957174074,0.08372694320864439,0.13242849754587624
FGL1,-0.012270496010693396,,-0.01665737279354654,-0.0361395805945324,
CXCL5,0.05280596355634056,-0.008572402329256712,,-0.04004714546186788,0.048402153259442124
S100A1,-0.10619899059461467,0.02152720032535774,0.021134204136177864,0.023653798671960862,0.06913184697045952
C4BPA,,,,,0.012827491424139512
NPTX1,-0.0867577332384848,-0.010790624286591569,-0.02759209265669111,-0.02216672941682057,
TGS1,0.060697527929962455,-0.011280730177850324,0.065909965856189,0.027565124833631105,0.060510298527345956
SST,-0.08368385263357497,0.053713575268619626,-0.03910184154895884,-0.04687802977099264,
IL34,-0.04778719896881716,-0.014245064942041018,-0.027540143010694643,0.018796708405944773,-0.012330757146194573
DHH,,,,0.0847509380950317,-0.0221926617238557
XCL2,,,,,-0.015685103396811746
RSPO1,,,0.028323455115870106,,
TF,-0.12364305657067756,-0.0013504470716896057,0.006770426112550941,-0.03127598984839455,0.04398722666385535
IL33,0.12251405885684129,-0.04120143659307646,0.0288572455913657,-0.10836720436835526,0.05807301867028559
RBP4,-0.07144011988702502,0.05813479935809518,-0.010654048650851901,-0.02938039084120135,-0.02770758471500555
CCL19,,0.03226886108641575,,,0.0010776953389789667
CCL20,-0.01909589255995198,,-0.015151445586389286,-0.02468538721300691,0.0067388709340238185
NAMPT,0.04993911379039736,-0.03474316881059987,-0.061462879616638565,0.03209318002908067,0.022043160820994168
